station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
7.0, None, None, None, None, 1977-03-22 21:00:00, 0.0
2.0, None, None, None, None, 1977-03-24 21:00:00, 0.0
5.0, None, None, None, None, 1977-03-25 21:00:00, 0.0
5.0, None, None, None, None, 1977-03-26 19:00:00, 0.0
None, None, None, None, None, 1977-03-27 08:00:00, 0.0
0.0, None, None, None, None, 1977-03-27 16:00:00, 0.0
-5.0, None, None, None, None, 1977-03-28 08:00:00, 0.0
1.0, None, None, None, None, 1977-03-29 21:00:00, 0.0
-7.0, None, None, None, None, 1977-03-30 08:00:00, 0.0
3.0, None, None, None, None, 1977-03-30 21:00:00, 0.0
-2.0, None, None, None, None, 1977-03-31 08:00:00, 0.0
4.0, None, None, None, None, 1977-03-31 21:00:00, 0.0
0.0, None, 6.0, None, 0.0, 1977-11-01 08:00:00, 6.0
-1.0, None, None, None, None, 1977-11-02 15:00:00, None
-9.0, None, None, None, None, 1977-11-03 08:00:00, None
None, None, 6.0, None, None, 1977-11-03 15:00:00, None
-6.0, None, None, None, None, 1977-11-04 08:00:00, None
2.0, None, 8.0, None, None, 1977-11-07 08:00:00, 8.0
None, None, None, None, None, 1977-11-07 15:00:00, 8.0
-11.0, None, None, None, None, 1977-11-08 08:00:00, 8.0
None, None, None, None, None, 1977-11-08 15:00:00, 8.0
-2.0, None, 10.0, None, None, 1977-11-09 08:00:00, 18.0
2.0, None, 1.0, None, None, 1977-11-09 15:00:00, 18.0
0.0, None, None, None, None, 1977-11-10 08:00:00, None
3.0, None, None, None, None, 1977-11-12 08:00:00, None
4.0, None, None, None, None, 1977-11-13 08:00:00, None
2.0, None, None, None, None, 1977-11-14 08:00:00, None
5.0, None, None, None, None, 1977-11-14 16:00:00, None
-1.0, None, 1.0, None, None, 1977-11-15 08:00:00, None
-6.0, None, None, None, None, 1977-11-16 08:00:00, None
-3.0, None, None, None, None, 1977-11-17 08:00:00, 13.0
-3.0, None, None, None, None, 1977-11-17 16:00:00, 16.0
-11.0, None, None, None, None, 1977-11-18 08:00:00, 16.0
-8.0, None, None, None, None, 1977-11-18 16:00:00, 16.0
-7.0, None, None, None, None, 1977-11-19 08:00:00, 16.0
-6.0, None, None, None, None, 1977-11-20 15:00:00, 13.0
-24.0, None, None, None, None, 1977-11-21 08:00:00, 13.0
-12.0, None, None, None, None, 1977-11-21 16:00:00, 13.0
-12.0, None, None, None, None, 1977-11-22 08:00:00, 13.0
-6.0, None, None, None, None, 1977-11-22 16:00:00, 13.0
-12.0, None, None, None, None, 1977-11-23 08:00:00, 13.0
-5.0, None, None, None, None, 1977-11-23 16:00:00, 13.0
-15.0, None, 10.0, None, None, 1977-11-24 08:00:00, 23.0
-5.0, None, None, None, None, 1977-11-24 16:00:00, 23.0
-4.0, None, 2.0, None, None, 1977-11-25 08:00:00, 25.0
-1.0, None, None, None, None, 1977-11-25 16:00:00, 25.0
1.0, None, None, None, None, 1977-11-28 08:00:00, 30.0
2.0, None, None, None, None, 1977-11-28 16:00:00, 30.0
-3.0, None, None, None, None, 1977-11-29 08:00:00, 30.0
0.0, None, None, None, None, 1977-11-29 16:00:00, 30.0
-7.0, None, None, None, None, 1977-11-30 08:00:00, 30.0
0.0, None, None, None, None, 1977-11-30 16:00:00, 30.0
-6.0, None, 4.0, None, None, 1977-12-01 08:00:00, 34.0
0.0, None, 12.0, None, None, 1977-12-01 16:00:00, 44.0
-1.0, None, None, None, None, 1977-12-02 08:00:00, 44.0
-1.0, None, 10.0, None, None, 1977-12-02 16:00:00, 56.0
-12.0, None, None, None, None, 1977-12-05 08:00:00, 56.0
-4.0, None, None, None, None, 1977-12-05 16:00:00, 56.0
-7.0, None, 10.0, None, None, 1977-12-06 08:00:00, 65.0
-4.0, None, None, None, None, 1977-12-06 16:00:00, 65.0
-14.0, None, 2.0, None, None, 1977-12-07 08:00:00, 61.0
-5.0, None, None, None, None, 1977-12-07 16:00:00, 61.0
-20.0, None, None, None, None, 1977-12-08 08:00:00, 60.0
-12.0, None, 4.0, None, None, 1977-12-08 16:00:00, 65.0
-20.0, None, None, None, None, 1977-12-09 08:00:00, 64.0
-12.0, None, 6.0, None, None, 1977-12-10 08:00:00, 60.0
0.0, None, None, None, None, 1977-12-12 08:00:00, 64.0
0.0, None, 7.0, None, None, 1977-12-13 08:00:00, 71.0
-1.0, None, None, None, None, 1977-12-14 08:00:00, 60.0
0.0, None, None, None, None, 1977-12-15 08:00:00, 58.0
0.0, None, None, None, None, 1977-12-15 16:00:00, 58.0
-2.0, None, 2.0, None, None, 1977-12-16 08:00:00, 60.0
0.0, None, None, None, None, 1977-12-16 16:00:00, 60.0
-2.0, None, 1.0, None, None, 1977-12-17 08:00:00, 60.0
0.0, None, None, None, None, 1977-12-17 15:00:00, 60.0
-4.0, None, None, None, None, 1977-12-18 08:00:00, 60.0
-2.0, None, None, None, None, 1977-12-18 15:00:00, 60.0
-10.0, None, None, None, None, 1977-12-19 08:00:00, 60.0
-8.0, None, None, None, None, 1977-12-19 15:00:00, 60.0
-12.0, None, None, None, None, 1977-12-20 08:00:00, 60.0
-10.0, None, None, None, None, 1977-12-20 15:00:00, 60.0
-14.0, None, None, None, None, 1977-12-21 08:00:00, 60.0
-12.0, None, None, None, None, 1977-12-21 15:00:00, 60.0
-11.0, None, None, None, None, 1977-12-22 08:00:00, 60.0
-9.0, None, None, None, None, 1977-12-22 15:00:00, 60.0
-12.0, None, None, None, None, 1977-12-23 08:00:00, 60.0
-10.0, None, None, None, None, 1977-12-23 15:00:00, 60.0
-18.0, None, None, None, None, 1977-12-24 08:00:00, 60.0
-16.0, None, None, None, None, 1977-12-24 15:00:00, 60.0
-24.0, None, None, None, None, 1977-12-27 08:00:00, 60.0
-20.0, None, None, None, None, 1977-12-27 15:00:00, 60.0
-25.0, None, None, None, None, 1977-12-28 08:00:00, 60.0
-20.0, None, None, None, None, 1977-12-28 15:00:00, 60.0
-11.0, None, 5.0, None, None, 1977-12-29 08:00:00, 65.0
-8.0, None, 3.0, None, None, 1977-12-29 15:00:00, 68.0
-8.0, None, None, None, None, 1977-12-30 08:00:00, 68.0
-6.0, None, None, None, None, 1977-12-30 15:00:00, 68.0
-22.0, None, None, None, None, 1977-12-31 08:00:00, 68.0
-18.0, None, None, None, None, 1977-12-31 15:00:00, 68.0
-34.0, None, None, None, None, 1978-01-02 08:00:00, 68.0
-20.0, None, None, None, None, 1978-01-02 15:00:00, 68.0
-15.0, None, 1.0, None, None, 1978-01-03 08:00:00, 68.0
-10.0, None, 2.0, None, None, 1978-01-03 15:00:00, 70.0
-13.0, None, None, None, None, 1978-01-04 08:00:00, 70.0
-10.0, None, None, None, None, 1978-01-04 15:00:00, 70.0
-3.0, None, 6.0, None, None, 1978-01-05 08:00:00, 76.0
-3.0, None, None, None, None, 1978-01-05 15:00:00, 76.0
-12.0, None, None, None, None, 1978-01-06 08:00:00, 76.0
-10.0, None, None, None, None, 1978-01-06 15:00:00, 76.0
-16.0, None, None, None, None, 1978-01-07 08:00:00, 76.0
-14.0, None, None, None, None, 1978-01-07 15:00:00, 76.0
-4.0, None, 4.0, None, None, 1978-01-08 08:00:00, 78.0
-3.0, None, None, None, None, 1978-01-08 15:00:00, 78.0
-5.0, None, 6.0, None, None, 1978-01-09 08:00:00, 84.0
-5.0, None, None, None, None, 1978-01-09 15:00:00, 84.0
-8.0, None, None, None, None, 1978-01-10 08:00:00, 84.0
0.0, None, None, None, None, 1978-01-10 15:00:00, 84.0
-11.0, None, None, None, None, 1978-01-11 08:00:00, 84.0
-8.0, None, None, None, None, 1978-01-11 15:00:00, 84.0
-6.0, None, None, None, None, 1978-01-12 08:00:00, 84.0
-2.0, None, None, None, None, 1978-01-12 15:00:00, 84.0
-6.0, None, None, None, None, 1978-01-13 08:00:00, 84.0
-2.0, None, None, None, None, 1978-01-13 16:00:00, 84.0
-6.0, None, 6.0, None, None, 1978-01-14 08:00:00, 90.0
-1.0, None, None, None, None, 1978-01-14 15:00:00, 90.0
-6.0, None, None, None, None, 1978-01-15 08:00:00, 88.0
0.0, None, None, None, None, 1978-01-15 15:00:00, 88.0
-2.0, None, None, None, None, 1978-01-16 08:00:00, 88.0
0.0, None, None, None, None, 1978-01-16 15:00:00, 88.0
-2.0, None, 6.0, None, None, 1978-01-17 08:00:00, 90.0
1.0, None, None, None, None, 1978-01-17 16:00:00, 90.0
-1.0, None, None, None, None, 1978-01-18 08:00:00, 86.0
2.0, None, None, None, None, 1978-01-18 16:00:00, 86.0
-2.0, None, None, None, None, 1978-01-19 08:00:00, 85.0
3.0, None, None, None, None, 1978-01-19 16:00:00, 85.0
-4.0, None, 2.0, None, None, 1978-01-20 08:00:00, 87.0
2.0, None, 2.0, None, None, 1978-01-20 16:00:00, 89.0
-2.0, None, None, None, None, 1978-01-21 08:00:00, 89.0
2.0, None, None, None, None, 1978-01-21 15:00:00, 89.0
-3.0, None, None, None, None, 1978-01-22 08:00:00, 86.0
2.0, None, None, None, None, 1978-01-22 15:00:00, 86.0
-10.0, None, None, None, None, 1978-01-23 08:00:00, 86.0
-4.0, None, None, None, None, 1978-01-23 15:00:00, 86.0
-7.0, None, None, None, None, 1978-01-24 08:00:00, 86.0
-4.0, None, None, None, None, 1978-01-24 15:00:00, 86.0
-7.0, None, 3.0, None, None, 1978-01-25 08:00:00, 88.0
-4.0, None, None, None, None, 1978-01-25 16:00:00, 88.0
-4.0, None, None, None, None, 1978-01-26 08:00:00, 88.0
2.0, None, None, None, None, 1978-01-26 16:00:00, 88.0
-4.0, None, None, None, None, 1978-01-27 08:00:00, 88.0
0.0, None, None, None, None, 1978-01-27 16:00:00, 88.0
-7.0, None, 1.0, None, None, 1978-01-28 08:00:00, 84.0
-3.0, None, None, None, None, 1978-01-28 15:00:00, 84.0
-6.0, None, 4.0, None, None, 1978-01-29 08:00:00, 88.0
-5.0, None, None, None, None, 1978-01-29 15:00:00, 88.0
-18.0, None, None, None, None, 1978-01-30 08:00:00, 86.0
-9.0, None, None, None, None, 1978-01-30 16:00:00, 86.0
-12.0, None, 3.0, None, None, 1978-01-31 08:00:00, 88.0
-8.0, None, 8.0, None, None, 1978-01-31 16:00:00, 89.0
-11.0, None, 8.0, None, None, 1978-02-01 08:00:00, 98.0
-8.0, None, None, None, None, 1978-02-01 16:00:00, 98.0
-9.0, None, 10.0, None, None, 1978-02-02 08:00:00, 106.0
-5.0, None, None, None, None, 1978-02-02 16:00:00, 106.0
-5.0, None, 6.0, None, None, 1978-02-03 08:00:00, 108.0
-3.0, None, None, None, None, 1978-02-03 16:00:00, 108.0
-3.0, None, None, None, None, 1978-02-04 08:00:00, 105.0
-1.0, None, None, None, None, 1978-02-04 15:00:00, 105.0
-3.0, None, None, None, None, 1978-02-05 08:00:00, 100.0
2.0, None, None, None, None, 1978-02-05 15:00:00, 100.0
0.0, None, None, None, None, 1978-02-06 08:00:00, 98.0
2.0, None, None, None, None, 1978-02-06 16:00:00, 98.0
2.0, None, None, None, None, 1978-02-07 08:00:00, 92.0
5.0, None, None, None, None, 1978-02-07 16:00:00, 90.0
-1.0, None, None, None, None, 1978-02-08 08:00:00, 88.0
1.0, None, None, None, None, 1978-02-08 16:00:00, 88.0
-3.0, None, None, None, None, 1978-02-09 08:00:00, 86.0
2.0, None, None, None, None, 1978-02-09 16:00:00, 86.0
-3.0, None, 12.0, None, None, 1978-02-10 08:00:00, 94.0
2.0, None, None, None, None, 1978-02-10 16:00:00, 94.0
-8.0, None, None, None, None, 1978-02-11 08:00:00, 90.0
2.0, None, None, None, None, 1978-02-11 15:00:00, 90.0
-11.0, None, None, None, None, 1978-02-12 08:00:00, 90.0
-4.0, None, None, None, None, 1978-02-12 15:00:00, 90.0
-10.0, None, None, None, None, 1978-02-13 08:00:00, 90.0
-2.0, None, None, None, None, 1978-02-13 16:00:00, 90.0
-6.0, None, None, None, None, 1978-02-14 08:00:00, 90.0
1.0, None, None, None, None, 1978-02-14 16:00:00, 90.0
-4.0, None, None, None, None, 1978-02-15 08:00:00, 90.0
2.0, None, None, None, None, 1978-02-15 16:00:00, 90.0
-4.0, None, None, None, None, 1978-02-16 08:00:00, 90.0
1.0, None, None, None, None, 1978-02-16 16:00:00, 90.0
-8.0, None, None, None, None, 1978-02-17 08:00:00, 90.0
-1.0, None, None, None, None, 1978-02-17 16:00:00, 90.0
-3.0, None, None, None, None, 1978-02-18 08:00:00, 90.0
0.0, None, None, None, None, 1978-02-18 15:00:00, 90.0
2.0, None, None, None, None, 1978-02-19 08:00:00, 90.0
2.0, None, None, None, None, 1978-02-19 15:00:00, 90.0
-1.0, None, None, None, None, 1978-02-20 08:00:00, 90.0
2.0, None, None, None, None, 1978-02-20 16:00:00, 90.0
1.0, None, None, None, None, 1978-02-21 08:00:00, 90.0
3.0, None, None, None, None, 1978-02-21 16:00:00, 90.0
2.0, None, None, None, None, 1978-02-22 08:00:00, 86.0
3.0, None, None, None, None, 1978-02-22 16:00:00, 85.0
0.0, None, 1.0, None, None, 1978-02-23 08:00:00, 86.0
3.0, None, None, None, None, 1978-02-23 16:00:00, 86.0
-10.0, None, None, None, None, 1978-02-24 08:00:00, 86.0
1.0, None, None, None, None, 1978-02-24 16:00:00, 86.0
-3.0, None, None, None, None, 1978-02-25 08:00:00, 86.0
3.0, None, None, None, None, 1978-02-25 15:00:00, 86.0
-2.0, None, 2.0, None, None, 1978-02-26 08:00:00, 86.0
3.0, None, None, None, None, 1978-02-26 15:00:00, 86.0
-2.0, None, None, None, None, 1978-02-27 08:00:00, 86.0
2.0, None, None, None, None, 1978-02-27 16:00:00, 86.0
-2.0, None, 3.0, None, None, 1978-02-28 08:00:00, 89.0
3.0, None, None, None, None, 1978-02-28 16:00:00, 89.0
-6.0, None, None, None, None, 1978-03-01 08:00:00, 90.0
0.0, None, None, None, None, 1978-03-01 16:00:00, 90.0
-13.0, None, None, None, None, 1978-03-02 08:00:00, 88.0
0.0, None, None, None, None, 1978-03-02 16:00:00, 88.0
-14.0, None, None, None, None, 1978-03-03 08:00:00, 88.0
0.0, None, None, None, None, 1978-03-03 15:30:00, 88.0
-15.0, None, None, None, None, 1978-03-04 08:00:00, 88.0
0.0, None, None, None, None, 1978-03-04 15:00:00, 88.0
-5.0, None, 2.0, None, None, 1978-03-05 08:00:00, 90.0
3.0, None, None, None, None, 1978-03-05 15:00:00, 88.0
-1.0, None, None, None, None, 1978-03-06 08:00:00, 88.0
2.0, None, None, None, None, 1978-03-06 16:00:00, 86.0
0.0, None, None, None, None, 1978-03-07 08:00:00, 86.0
6.0, None, None, None, None, 1978-03-07 15:30:00, 84.0
2.0, None, None, None, None, 1978-03-08 08:00:00, 84.0
6.0, None, None, None, None, 1978-03-08 16:00:00, 83.0
-1.0, None, None, None, None, 1978-03-09 08:00:00, 80.0
8.0, None, None, None, None, 1978-03-09 16:00:00, 79.0
-3.0, None, None, None, None, 1978-03-10 08:00:00, 79.0
6.0, None, None, None, None, 1978-03-10 16:00:00, 79.0
0.0, None, 2.0, None, None, 1978-03-11 08:00:00, 80.0
3.0, None, None, None, None, 1978-03-11 16:00:00, 80.0
-5.0, None, None, None, None, 1978-03-12 08:00:00, 80.0
6.0, None, None, None, None, 1978-03-12 16:00:00, 80.0
-2.0, None, 2.0, None, None, 1978-03-13 08:00:00, 82.0
1.0, None, None, None, None, 1978-03-13 16:00:00, 82.0
-3.0, None, 2.0, None, None, 1978-03-14 08:00:00, 84.0
5.0, None, None, None, None, 1978-03-14 16:00:00, 84.0
-12.0, None, None, None, None, 1978-03-15 08:00:00, 84.0
7.0, None, None, None, None, 1978-03-15 16:00:00, 84.0
-1.0, None, None, None, None, 1978-03-16 07:00:00, 79.0
5.0, None, None, None, None, 1978-03-16 15:00:00, 78.0
-3.0, None, None, None, None, 1978-03-17 08:00:00, 77.0
6.0, None, None, None, None, 1978-03-17 16:00:00, 76.0
-2.0, None, None, None, None, 1978-03-18 08:00:00, 74.0
6.0, None, None, None, None, 1978-03-18 16:00:00, 74.0
1.0, None, None, None, None, 1978-03-19 08:00:00, 74.0
10.0, None, None, None, None, 1978-03-19 16:00:00, 74.0
-5.0, None, None, None, None, 1978-03-20 08:00:00, 72.0
10.0, None, None, None, None, 1978-03-20 16:00:00, 71.0
0.0, None, None, None, None, 1978-03-21 07:00:00, 71.0
10.0, None, None, None, None, 1978-03-21 16:00:00, 70.0
-1.0, None, None, None, None, 1978-03-22 08:00:00, 70.0
9.0, None, None, None, None, 1978-03-22 16:00:00, 70.0
0.0, None, None, None, None, 1978-03-23 08:00:00, 70.0
13.0, None, None, None, None, 1978-03-23 16:00:00, 70.0
12.0, None, None, None, None, 1978-03-24 08:00:00, 67.0
10.0, None, None, None, None, 1978-03-25 08:00:00, 64.0
8.0, None, None, None, None, 1978-03-26 08:00:00, 58.0
5.0, None, None, None, None, 1978-03-27 08:00:00, 55.0
4.0, None, None, None, None, 1978-03-28 08:00:00, 52.0
5.0, None, None, None, None, 1978-03-28 16:00:00, 50.0
3.0, None, None, None, None, 1978-03-29 08:00:00, 50.0
14.0, None, None, None, None, 1978-03-29 16:00:00, 48.0
3.0, None, None, None, None, 1978-03-30 08:00:00, 48.0
10.0, None, None, None, None, 1978-03-30 16:00:00, 40.0
-4.0, None, None, None, None, 1978-03-31 08:00:00, 40.0
-10.0, None, None, -10.0, None, 1978-11-10 07:00:00, 0.0
-2.0, None, None, -10.0, -2.0, 1978-11-10 15:00:00, 0.0
-7.0, None, None, None, None, 1978-11-12 08:00:00, 0.0
-10.0, None, None, None, None, 1978-11-13 08:00:00, 0.0
-14.0, None, None, None, None, 1978-11-14 07:00:00, 0.0
-2.0, None, None, None, None, 1978-11-14 15:00:00, 0.0
-14.0, None, None, None, None, 1978-11-15 08:00:00, 0.0
-3.0, None, None, None, None, 1978-11-15 15:00:00, 0.0
-3.0, None, 1.0, None, None, 1978-11-16 08:00:00, 1.0
0.0, None, None, None, None, 1978-11-16 16:00:00, 1.0
-2.0, None, None, None, None, 1978-11-17 08:00:00, 0.0
1.0, None, None, None, None, 1978-11-17 16:00:00, 0.0
-11.0, None, None, None, None, 1978-11-19 08:00:00, 0.0
-16.0, None, None, None, None, 1978-11-20 08:00:00, 0.0
-11.0, None, None, None, None, 1978-11-21 08:00:00, 0.0
-2.0, None, None, None, None, 1978-11-21 16:00:00, 0.0
-14.0, None, None, None, None, 1978-11-22 08:00:00, 0.0
-3.0, None, None, None, None, 1978-11-22 16:00:00, 0.0
-6.0, None, None, None, None, 1978-11-23 08:00:00, 0.0
-3.0, None, None, None, None, 1978-11-23 16:00:00, 0.0
-4.0, None, None, None, None, 1978-11-24 08:00:00, 0.0
0.0, None, None, None, None, 1978-11-24 16:00:00, 0.0
0.0, None, None, None, None, 1978-11-25 16:00:00, 0.0
-4.0, None, None, None, None, 1978-11-26 16:00:00, 0.0
-2.0, None, None, None, None, 1978-11-27 08:00:00, 0.0
-7.0, None, 12.0, None, None, 1978-11-28 08:00:00, 12.0
-4.0, None, None, None, None, 1978-11-28 16:00:00, 10.0
-8.0, None, None, None, None, 1978-11-29 08:00:00, 10.0
-8.0, None, None, None, None, 1978-11-29 16:00:00, 10.0
-7.0, None, None, None, None, 1978-11-30 08:00:00, 10.0
-4.0, None, None, None, None, 1978-11-30 16:00:00, 10.0
-5.0, None, 3.0, None, None, 1978-12-01 08:00:00, 13.0
0.0, None, None, None, None, 1978-12-01 16:00:00, 13.0
-8.0, None, None, None, None, 1978-12-02 08:00:00, 13.0
-8.0, None, 1.0, None, None, 1978-12-03 08:00:00, 10.0
-4.0, None, None, None, None, 1978-12-03 16:00:00, 10.0
-1.0, None, 2.0, None, None, 1978-12-04 08:00:00, 12.0
-3.0, None, None, None, None, 1978-12-04 16:00:00, 12.0
-13.0, None, None, None, None, 1978-12-05 08:00:00, 14.0
-5.0, None, None, None, None, 1978-12-05 16:00:00, 14.0
-18.0, None, None, None, None, 1978-12-06 08:00:00, 14.0
-8.0, None, None, None, None, 1978-12-06 16:00:00, 14.0
-21.0, None, None, None, None, 1978-12-07 08:00:00, 14.0
-13.0, None, None, None, None, 1978-12-07 16:00:00, 14.0
-14.0, None, None, None, None, 1978-12-08 08:00:00, 10.0
-9.0, None, None, None, None, 1978-12-08 16:00:00, 12.0
-6.0, None, 2.0, None, None, 1978-12-09 16:00:00, 20.0
