station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-2.0, None, None, None, None, None, 1975-12-25 07:00:00, None, None
-4.0, None, None, None, None, None, 1975-12-26 07:00:00, None, None
-3.0, None, None, None, None, None, 1975-12-26 20:00:00, None, None
-4.0, None, None, None, None, None, 1975-12-27 08:00:00, None, None
-7.0, None, None, None, None, None, 1975-12-28 08:00:00, None, None
-4.0, None, None, None, None, None, 1975-12-29 07:00:00, None, None
0.0, None, None, 5.0, None, None, 1975-12-29 18:00:00, None, None
-2.0, None, None, 10.0, None, None, 1975-12-30 07:00:00, None, None
-10.0, None, None, None, None, None, 1975-12-31 07:00:00, None, None
-10.0, None, None, None, None, None, 1975-12-31 18:00:00, None, None
-8.0, None, None, 2.0, None, None, 1976-01-02 18:00:00, None, None
-8.0, None, None, 10.0, None, None, 1976-01-03 11:00:00, None, None
-8.0, None, None, 10.0, None, None, 1976-01-03 21:00:00, None, None
0.0, None, None, 5.0, None, None, 1976-01-04 02:00:00, None, None
-6.0, None, None, None, None, None, 1976-01-04 18:00:00, None, None
-12.0, None, None, 6.0, None, None, 1976-01-05 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-01-05 17:00:00, None, None
-12.0, None, None, 20.0, None, None, 1976-01-06 07:00:00, None, None
-5.0, None, None, 5.0, None, None, 1976-01-06 18:00:00, None, None
-8.0, None, None, 2.0, None, None, 1976-01-07 07:00:00, None, None
-8.0, None, None, 3.0, None, None, 1976-01-07 18:00:00, None, None
-8.0, None, None, None, None, None, 1976-01-08 08:00:00, None, None
-6.0, None, None, None, None, None, 1976-01-08 18:00:00, None, None
-7.0, None, None, 1.0, None, None, 1976-01-09 07:00:00, None, None
-10.0, None, None, None, None, None, 1976-01-09 18:00:00, None, None
-2.0, None, None, 3.0, None, None, 1976-01-10 02:00:00, None, None
-6.0, None, None, 3.0, None, None, 1976-01-10 17:00:00, None, None
-6.0, None, None, 6.0, None, None, 1976-01-11 10:00:00, None, None
-10.0, None, None, None, None, None, 1976-01-11 18:00:00, None, None
-10.0, None, None, 1.0, None, None, 1976-01-12 07:00:00, None, None
-14.0, None, None, None, None, None, 1976-01-12 20:00:00, None, None
-14.0, None, None, None, None, None, 1976-01-13 07:00:00, None, None
-14.0, None, None, None, None, None, 1976-01-13 20:00:00, None, None
-8.0, None, None, 10.0, None, None, 1976-01-14 07:00:00, None, None
-5.0, None, None, 7.0, None, None, 1976-01-14 19:00:00, None, None
-5.0, None, None, None, None, None, 1976-01-15 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-01-15 19:00:00, None, None
-2.0, None, None, None, None, None, 1976-01-16 07:00:00, None, None
1.0, None, None, None, None, None, 1976-01-16 20:00:00, None, None
0.0, None, None, None, None, None, 1976-01-17 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-01-17 23:00:00, None, None
-3.0, None, None, None, None, None, 1976-01-18 07:00:00, None, None
-12.0, None, None, None, None, None, 1976-01-18 22:00:00, None, None
-14.0, None, None, None, None, None, 1976-01-19 07:00:00, None, None
-8.0, None, None, None, None, None, 1976-01-19 20:00:00, None, None
-16.0, None, None, None, None, None, 1976-01-20 23:00:00, None, None
-16.0, None, None, None, None, None, 1976-01-21 08:00:00, None, None
-12.0, None, None, None, None, None, 1976-01-21 20:00:00, None, None
-6.0, None, None, None, None, None, 1976-01-22 07:00:00, None, None
-7.0, None, None, None, None, None, 1976-01-22 22:00:00, None, None
-10.0, None, None, None, None, None, 1976-01-23 07:00:00, None, None
-17.0, None, None, None, None, None, 1976-01-23 22:00:00, None, None
-14.0, None, None, None, None, None, 1976-01-24 07:00:00, None, None
-5.0, None, None, None, None, None, 1976-01-24 21:00:00, None, None
10.0, None, None, None, None, None, 1976-01-25 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-01-25 23:00:00, None, None
-12.0, None, None, 4.0, None, None, 1976-01-26 08:00:00, None, None
-5.0, None, None, None, None, None, 1976-01-26 18:00:00, None, None
-6.0, None, None, 5.0, None, None, 1976-01-27 08:00:00, None, None
-5.0, None, None, None, None, None, 1976-01-27 18:00:00, None, None
-4.0, None, None, None, None, None, 1976-01-28 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-01-28 17:00:00, None, None
-6.0, None, None, None, None, None, 1976-01-29 07:00:00, None, None
0.0, None, None, None, None, None, 1976-01-29 18:00:00, None, None
-10.0, None, None, None, None, None, 1976-01-30 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-01-30 18:00:00, None, None
-12.0, None, None, None, None, None, 1976-01-31 14:00:00, None, None
-10.0, None, None, None, None, None, 1976-01-31 18:00:00, None, None
-15.0, None, None, None, None, None, 1976-02-01 14:00:00, None, None
-9.0, None, None, None, None, None, 1976-02-01 18:00:00, None, None
-10.0, None, None, None, None, None, 1976-02-02 07:00:00, None, None
-8.0, None, None, None, None, None, 1976-02-02 18:00:00, None, None
-8.0, None, None, None, None, None, 1976-02-03 07:00:00, None, None
-7.0, None, None, None, None, None, 1976-02-03 17:00:00, None, None
-22.0, None, None, None, None, None, 1976-02-04 07:00:00, None, None
-20.0, None, None, None, None, None, 1976-02-04 18:00:00, None, None
-25.0, None, None, None, None, None, 1976-02-05 07:00:00, None, None
-20.0, None, None, None, None, None, 1976-02-05 18:00:00, None, None
-14.0, None, None, None, None, None, 1976-02-06 18:00:00, None, None
-28.0, None, None, None, None, None, 1976-02-07 14:00:00, None, None
-7.0, None, None, None, None, None, 1976-02-07 18:00:00, None, None
-10.0, None, None, None, None, None, 1976-02-08 14:00:00, None, None
-4.0, None, None, None, None, None, 1976-02-08 18:00:00, None, None
-6.0, None, None, None, None, None, 1976-02-09 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-02-09 22:00:00, None, None
-2.0, None, None, None, None, None, 1976-02-10 22:00:00, None, None
-5.0, None, None, 3.0, None, None, 1976-02-11 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-02-11 22:00:00, None, None
-8.0, None, None, 10.0, None, None, 1976-02-12 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-02-12 23:00:00, None, None
-5.0, None, None, 10.0, None, None, 1976-02-13 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-02-13 10:00:00, None, None
-6.0, None, None, None, None, None, 1976-02-14 07:00:00, None, None
-1.0, None, None, None, None, None, 1976-02-14 22:00:00, None, None
-4.0, None, None, None, None, None, 1976-02-15 00:00:00, None, None
-6.0, None, None, None, None, None, 1976-02-15 08:00:00, None, None
-5.0, None, None, None, None, None, 1976-02-16 07:00:00, None, None
-1.0, None, None, None, None, None, 1976-02-16 19:00:00, None, None
-6.0, None, None, None, None, None, 1976-02-17 07:00:00, None, None
-5.0, None, None, 7.0, None, None, 1976-02-17 21:00:00, None, None
-5.0, None, None, None, None, None, 1976-02-18 00:00:00, None, None
-5.0, None, None, None, None, None, 1976-02-18 07:00:00, None, None
-16.0, None, None, None, None, None, 1976-02-19 07:00:00, None, None
-8.0, None, None, 5.0, None, None, 1976-02-19 20:00:00, None, None
-12.0, None, None, None, None, None, 1976-02-20 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-02-20 19:00:00, None, None
-5.0, None, None, 2.0, None, None, 1976-02-21 07:00:00, None, None
-5.0, None, None, None, None, None, 1976-02-21 22:00:00, None, None
-8.0, None, None, None, None, None, 1976-02-22 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-02-22 19:00:00, None, None
-9.0, None, None, None, None, None, 1976-02-23 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-02-23 22:00:00, None, None
-5.0, None, None, None, None, None, 1976-02-24 07:00:00, None, None
-2.0, None, None, 7.0, None, None, 1976-02-24 20:00:00, None, None
-6.0, None, None, None, None, None, 1976-02-25 08:00:00, None, None
-5.0, None, None, None, None, None, 1976-02-25 19:00:00, None, None
-6.0, None, None, None, None, None, 1976-02-26 08:00:00, None, None
-11.0, None, None, None, None, None, 1976-02-26 19:00:00, None, None
-5.0, None, None, None, None, None, 1976-02-27 18:00:00, None, None
-5.0, None, None, None, None, None, 1976-02-28 07:00:00, None, None
-10.0, None, None, None, None, None, 1976-02-28 18:00:00, None, None
-12.0, None, None, None, None, None, 1976-02-29 07:00:00, None, None
-10.0, None, None, None, None, None, 1976-02-29 19:00:00, None, None
-12.0, None, None, None, None, None, 1976-03-01 07:00:00, None, None
-10.0, None, None, None, None, None, 1976-03-01 18:00:00, None, None
-14.0, None, None, None, None, None, 1976-03-02 07:00:00, None, None
-12.0, None, None, None, None, None, 1976-03-02 19:00:00, None, None
-22.0, None, None, None, None, None, 1976-03-03 07:00:00, None, None
-17.0, None, None, None, None, None, 1976-03-03 17:00:00, None, None
-24.0, None, None, None, None, None, 1976-03-04 07:00:00, None, None
-14.0, None, None, None, None, None, 1976-03-04 19:00:00, None, None
-16.0, None, None, None, None, None, 1976-03-05 07:00:00, None, None
-7.0, None, None, None, None, None, 1976-03-05 18:00:00, None, None
-5.0, None, None, None, None, None, 1976-03-06 10:00:00, None, None
-4.0, None, None, None, None, None, 1976-03-06 18:00:00, None, None
-2.0, None, None, None, None, None, 1976-03-07 07:00:00, None, None
0.0, None, None, None, None, None, 1976-03-07 16:00:00, None, None
-8.0, None, None, None, None, None, 1976-03-08 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-03-08 21:00:00, None, None
-4.0, None, None, None, None, None, 1976-03-09 07:00:00, None, None
0.0, None, None, None, None, None, 1976-03-09 21:00:00, None, None
-2.0, None, None, None, None, None, 1976-03-10 07:00:00, None, None
-1.0, None, None, None, None, None, 1976-03-10 20:00:00, None, None
-6.0, None, None, 2.0, None, None, 1976-03-11 07:00:00, None, None
-10.0, None, None, None, None, None, 1976-03-11 20:00:00, None, None
-12.0, None, None, 2.0, None, None, 1976-03-12 07:00:00, None, None
-4.0, None, None, 3.0, None, None, 1976-03-12 19:00:00, None, None
-8.0, None, None, 10.0, None, None, 1976-03-13 07:00:00, None, None
-16.0, None, None, None, None, None, 1976-03-14 07:00:00, None, None
-5.0, None, None, None, None, None, 1976-03-14 19:00:00, None, None
-18.0, None, None, None, None, None, 1976-03-15 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-03-15 18:00:00, None, None
-5.0, None, None, None, None, None, 1976-03-16 07:00:00, None, None
0.0, None, None, None, None, None, 1976-03-16 20:00:00, None, None
-1.0, None, None, None, None, None, 1976-03-17 07:00:00, None, None
2.0, None, None, None, None, None, 1976-03-17 19:00:00, None, None
0.0, None, None, None, None, None, 1976-03-18 07:00:00, None, None
0.0, None, None, None, None, None, 1976-03-18 21:00:00, None, None
-8.0, None, None, None, None, None, 1976-03-19 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-03-19 19:00:00, None, None
-5.0, None, None, None, None, None, 1976-03-20 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-03-20 23:00:00, None, None
-6.0, None, None, None, None, None, 1976-03-21 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-03-22 07:00:00, None, None
-3.0, None, None, None, None, None, 1976-03-22 18:00:00, None, None
-12.0, None, None, None, None, None, 1976-03-23 07:00:00, None, None
-3.0, None, None, None, None, None, 1976-03-23 19:00:00, None, None
-2.0, None, None, None, None, None, 1976-03-24 07:00:00, None, None
0.0, None, None, 20.0, None, None, 1976-03-24 18:00:00, None, None
-2.0, None, None, None, None, None, 1976-03-25 19:00:00, None, None
-4.0, None, None, None, None, None, 1976-03-26 07:00:00, None, None
-3.0, None, None, None, None, None, 1976-03-26 21:00:00, None, None
-2.0, None, None, None, None, None, 1976-03-29 19:00:00, None, None
8.0, None, None, None, None, None, 1976-03-30 07:00:00, None, None
8.0, None, None, None, None, None, 1976-03-31 07:00:00, None, None
4.0, None, None, 5.0, None, None, 1976-11-01 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-11-02 07:00:00, None, None
4.0, None, None, None, None, None, 1976-11-03 07:00:00, None, None
9.0, None, None, None, None, None, 1976-11-04 07:00:00, None, None
0.0, None, None, None, None, None, 1976-11-15 07:00:00, None, None
0.0, None, None, 5.0, None, None, 1976-11-16 07:00:00, None, None
2.0, None, None, None, None, None, 1976-11-16 16:00:00, None, None
0.0, None, None, None, None, None, 1976-11-17 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-11-18 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-11-19 07:00:00, None, None
-8.0, None, None, None, None, None, 1976-11-20 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-11-21 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-11-22 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-11-23 07:00:00, None, None
2.0, None, None, None, None, None, 1976-11-24 07:00:00, None, None
-12.0, None, None, None, None, None, 1976-11-25 07:00:00, None, None
-10.0, None, None, None, None, None, 1976-11-25 22:00:00, None, None
-6.0, None, None, None, None, None, 1976-11-26 06:00:00, None, None
-12.0, None, None, None, None, None, 1976-11-27 07:00:00, None, None
-11.0, None, None, None, None, None, 1976-11-28 17:00:00, None, None
-7.0, None, None, None, None, None, 1976-11-29 06:00:00, None, None
-5.0, None, None, None, None, None, 1976-11-29 21:00:00, None, None
-9.0, None, None, None, None, None, 1976-11-30 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-11-30 23:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-01 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-01 19:00:00, None, None
-7.0, None, None, None, None, None, 1976-12-02 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-02 16:00:00, None, None
-12.0, None, None, None, None, None, 1976-12-03 07:00:00, None, None
-8.0, None, None, None, None, None, 1976-12-03 18:00:00, None, None
-13.0, None, None, None, None, None, 1976-12-04 07:00:00, None, None
-10.0, None, None, None, None, None, 1976-12-04 18:00:00, None, None
-10.0, None, None, None, None, None, 1976-12-05 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-05 17:00:00, None, None
-8.0, None, None, None, None, None, 1976-12-06 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-06 23:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-07 08:00:00, None, None
-4.0, None, None, None, None, None, 1976-12-07 20:00:00, None, None
-2.0, None, None, None, None, None, 1976-12-08 07:00:00, None, None
-2.0, None, None, None, None, None, 1976-12-08 17:00:00, None, None
-8.0, None, None, None, None, None, 1976-12-09 07:00:00, None, None
-8.0, None, None, None, None, None, 1976-12-09 18:00:00, None, None
-4.0, None, None, None, None, None, 1976-12-10 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-12-10 19:00:00, None, None
-4.0, None, None, None, None, None, 1976-12-11 07:00:00, None, None
-8.0, None, None, None, None, None, 1976-12-11 18:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-12 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-12-12 18:00:00, None, None
-9.0, None, None, None, None, None, 1976-12-13 07:00:00, None, None
-10.0, None, None, None, None, None, 1976-12-13 17:00:00, None, None
-8.0, None, None, None, None, None, 1976-12-14 07:00:00, None, None
-4.0, None, None, None, None, None, 1976-12-15 06:00:00, None, None
-2.0, None, None, None, None, None, 1976-12-15 18:00:00, None, None
-2.0, None, None, None, None, None, 1976-12-16 06:00:00, None, None
-2.0, None, None, None, None, None, 1976-12-16 18:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-17 06:00:00, None, None
-1.0, None, None, None, None, None, 1976-12-17 17:00:00, None, None
-4.0, None, None, None, None, None, 1976-12-18 06:00:00, None, None
-5.0, None, None, None, None, None, 1976-12-18 17:00:00, None, None
-10.0, None, None, None, None, None, 1976-12-19 06:00:00, None, None
-5.0, None, None, None, None, None, 1976-12-19 17:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-20 06:00:00, None, None
-7.0, None, None, None, None, None, 1976-12-20 18:00:00, None, None
-11.0, None, None, None, None, None, 1976-12-21 18:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-22 18:00:00, None, None
-5.0, None, None, None, None, None, 1976-12-23 06:00:00, None, None
-4.0, None, None, None, None, None, 1976-12-23 18:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-24 06:00:00, None, None
-5.0, None, None, None, None, None, 1976-12-24 20:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-25 06:00:00, None, None
-5.0, None, None, None, None, None, 1976-12-25 23:00:00, None, None
-2.0, None, None, None, None, None, 1976-12-26 06:00:00, None, None
-7.0, None, None, 4.0, None, None, 1976-12-27 06:00:00, None, None
-8.0, None, None, None, None, None, 1976-12-27 17:00:00, None, None
-9.0, None, None, None, None, None, 1976-12-28 07:00:00, None, None
-6.0, None, None, None, None, None, 1976-12-28 17:00:00, None, None
-10.0, None, None, None, None, None, 1976-12-29 07:00:00, None, None
-8.0, None, None, None, None, None, 1976-12-29 18:00:00, None, None
-8.0, None, None, None, None, None, 1976-12-30 07:00:00, None, None
-10.0, None, None, None, None, None, 1976-12-30 18:00:00, None, None
-18.0, None, None, None, None, None, 1976-12-31 07:00:00, None, None
-12.0, None, None, 5.0, None, None, 1977-01-02 15:00:00, None, None
-12.0, None, None, None, None, None, 1977-01-03 06:00:00, None, None
-12.0, None, None, None, None, None, 1977-01-03 18:00:00, None, None
-12.0, None, None, None, None, None, 1977-01-04 08:00:00, None, None
-9.0, None, None, None, None, None, 1977-01-04 15:00:00, None, None
-18.0, None, None, None, None, None, 1977-01-05 08:00:00, None, None
-12.0, None, None, None, None, None, 1977-01-05 15:00:00, None, None
-20.0, None, None, None, None, None, 1977-01-06 08:00:00, None, None
-10.0, None, None, None, None, None, 1977-01-07 08:00:00, None, None
-9.0, None, None, None, None, None, 1977-01-08 08:00:00, None, None
-9.0, None, None, None, None, None, 1977-01-08 15:00:00, None, None
-14.0, None, None, None, None, None, 1977-01-09 08:00:00, None, None
-10.0, None, None, None, None, None, 1977-01-09 16:00:00, None, None
-10.0, None, None, 1.0, None, None, 1977-01-10 08:00:00, None, None
-8.0, None, None, None, None, None, 1977-01-10 15:00:00, None, None
-15.0, None, None, None, None, None, 1977-01-11 08:00:00, None, None
-12.0, None, None, None, None, None, 1977-01-11 16:00:00, None, None
-10.0, None, None, 12.0, None, None, 1977-01-12 08:00:00, None, None
-8.0, None, None, None, None, None, 1977-01-12 16:00:00, None, None
-8.0, None, None, None, None, None, 1977-01-13 07:00:00, None, None
-6.0, None, None, None, None, None, 1977-01-13 19:00:00, None, None
-6.0, None, None, 3.0, None, None, 1977-01-14 08:00:00, None, None
0.0, None, None, 1.0, None, None, 1977-01-14 16:00:00, None, None
-5.0, None, None, 5.0, None, None, 1977-01-15 08:00:00, None, None
0.0, None, None, None, None, None, 1977-01-15 15:00:00, None, None
-4.0, None, None, None, None, None, 1977-01-16 08:00:00, None, None
-4.0, None, None, 3.0, None, None, 1977-01-17 08:00:00, None, None
2.0, None, None, None, None, None, 1977-01-17 16:00:00, None, None
3.0, None, None, None, None, None, 1977-01-18 08:00:00, None, None
0.0, None, None, None, None, None, 1977-01-18 16:00:00, None, None
-10.0, None, None, None, None, None, 1977-01-19 08:00:00, None, None
-4.0, None, None, None, None, None, 1977-01-19 21:00:00, None, None
-16.0, None, None, None, None, None, 1977-01-20 08:00:00, None, None
-1.0, None, None, None, None, None, 1977-01-21 08:00:00, None, None
-4.0, None, None, None, None, None, 1977-01-21 21:00:00, None, None
-15.0, None, None, 2.0, None, None, 1977-01-22 07:00:00, None, None
-10.0, None, None, None, None, None, 1977-01-22 16:00:00, None, None
-15.0, None, None, None, None, None, 1977-01-23 08:00:00, None, None
-8.0, None, None, None, None, None, 1977-01-23 16:00:00, None, None
-11.0, None, None, None, None, None, 1977-01-24 08:00:00, None, None
-2.0, None, None, None, None, None, 1977-01-24 16:00:00, None, None
-5.0, None, None, None, None, None, 1977-01-25 08:00:00, None, None
0.0, None, None, None, None, None, 1977-01-25 16:00:00, None, None
-11.0, None, None, None, None, None, 1977-01-26 08:00:00, None, None
-6.0, None, None, None, None, None, 1977-01-26 16:00:00, None, None
-16.0, None, None, None, None, None, 1977-01-27 08:00:00, None, None
0.0, None, None, None, None, None, 1977-01-27 16:00:00, None, None
-20.0, None, None, None, None, None, 1977-01-28 08:00:00, None, None
0.0, None, None, None, None, None, 1977-01-28 16:00:00, None, None
-20.0, None, None, None, None, None, 1977-01-29 08:00:00, None, None
-10.0, None, None, None, None, None, 1977-01-29 16:00:00, None, None
-12.0, None, None, None, None, None, 1977-01-30 08:00:00, None, None
-8.0, None, None, None, None, None, 1977-01-30 16:00:00, None, None
-12.0, None, None, None, None, None, 1977-01-31 08:00:00, None, None
-6.0, None, None, None, None, None, 1977-02-01 08:00:00, None, None
-4.0, None, None, None, None, None, 1977-02-01 16:00:00, None, None
-13.0, None, None, None, None, None, 1977-02-02 08:00:00, None, None
2.0, None, None, None, None, None, 1977-02-02 16:00:00, None, None
-8.0, None, None, None, None, None, 1977-02-03 08:00:00, None, None
-1.0, None, None, None, None, None, 1977-02-03 16:00:00, None, None
-4.0, None, None, None, None, None, 1977-02-04 08:00:00, None, None
-5.0, None, None, 3.0, None, None, 1977-02-04 16:00:00, None, None
-10.0, None, None, None, None, None, 1977-02-05 08:00:00, None, None
-5.0, None, None, None, None, None, 1977-02-05 19:00:00, None, None
-8.0, None, None, None, None, None, 1977-02-06 08:00:00, None, None
-6.0, None, None, None, None, None, 1977-02-06 16:00:00, None, None
-10.0, None, None, None, None, None, 1977-02-07 08:00:00, None, None
2.0, None, None, None, None, None, 1977-02-07 16:00:00, None, None
