station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
7.0, None, None, None, -2.5, 7.5, 1979-11-06 15:30:00, 0.0
-5.0, None, None, None, -5.0, 7.0, 1979-11-07 07:30:00, 0.0
4.0, None, None, None, -5.0, 8.0, 1979-11-07 15:30:00, 0.0
-3.5, None, None, None, -4.0, 4.0, 1979-11-08 07:30:00, 0.0
3.5, None, None, None, -4.0, 5.5, 1979-11-08 15:30:00, 0.0
-1.0, None, None, None, -1.0, 5.0, 1979-11-13 07:30:00, 0.0
2.5, None, None, None, -1.0, 3.0, 1979-11-13 15:30:00, 0.0
0.0, None, None, None, -2.0, 3.0, 1979-11-14 07:30:00, 0.0
3.0, None, None, None, -2.0, 3.5, 1979-11-14 15:30:00, 0.0
0.0, None, None, None, -4.5, 3.0, 1979-11-15 07:30:00, 0.0
2.0, None, None, None, 0.0, 4.5, 1979-11-15 15:30:00, 0.0
-1.5, None, None, None, -4.0, 2.0, 1979-11-16 07:30:00, 0.0
1.0, None, None, None, -4.0, 2.0, 1979-11-16 15:30:00, 0.0
0.0, None, None, 2.0, -1.0, 1.0, 1979-11-17 07:30:00, 2.0
3.0, None, None, None, 0.0, 3.0, 1979-11-17 16:00:00, 0.0
3.0, None, None, None, 3.0, 4.0, 1979-11-18 07:30:00, 0.0
3.0, None, None, None, 3.0, 7.0, 1979-11-18 16:00:00, 0.0
-0.5, None, None, None, -2.0, 4.0, 1979-11-19 07:30:00, 0.0
2.0, None, None, None, -2.0, 3.0, 1979-11-19 15:30:00, 0.0
-0.5, None, None, None, -2.0, 4.0, 1979-11-20 07:30:00, 0.0
2.0, None, None, None, -2.0, 3.0, 1979-11-20 15:30:00, 0.0
-1.0, None, None, None, -5.0, 2.0, 1979-11-21 07:30:00, 0.0
1.0, None, None, None, -1.0, 2.0, 1979-11-21 15:30:00, 0.0
-2.0, None, None, None, -2.0, 1.0, 1979-11-22 07:30:00, 0.0
0.0, None, None, None, -2.0, 1.0, 1979-11-22 15:30:00, 0.0
0.0, None, None, 4.0, -3.0, 2.0, 1979-11-23 07:30:00, 4.0
2.0, None, None, None, -1.0, 2.0, 1979-11-23 15:30:00, 2.0
-1.0, None, None, None, -2.0, 2.0, 1979-11-24 08:00:00, 2.0
2.0, None, None, None, -1.0, 4.5, 1979-11-24 16:30:00, 0.0
-1.0, None, None, None, -2.0, 2.0, 1979-11-25 08:00:00, 0.0
-2.0, None, None, None, -2.0, 2.0, 1979-11-26 07:30:00, 0.0
1.5, None, None, None, -2.0, 1.5, 1979-11-26 15:30:00, 0.0
-4.0, None, None, None, -5.0, 1.5, 1979-11-27 07:30:00, 0.0
1.0, None, None, None, -5.0, 2.5, 1979-11-27 15:30:00, 0.0
-2.0, None, None, None, -4.0, 1.0, 1979-11-28 07:30:00, 0.0
-0.5, None, None, None, -4.0, -0.5, 1979-11-28 15:30:00, 0.0
-5.0, None, None, None, -7.5, -0.5, 1979-11-29 07:30:00, 0.0
-2.0, None, None, None, -5.0, -2.0, 1979-11-29 15:30:00, 0.0
-4.0, None, None, None, -5.0, -2.0, 1979-11-30 07:30:00, 0.0
-2.5, None, None, None, -5.0, -2.5, 1979-11-30 15:30:00, 0.0
-3.5, None, None, None, -5.5, -3.5, 1979-12-01 08:20:00, 0.0
-2.0, None, None, 4.0, -2.5, -1.5, 1979-12-01 16:00:00, 4.0
0.0, None, None, 19.0, -4.5, 0.0, 1979-12-02 09:00:00, 22.0
1.0, None, None, None, 0.0, 4.0, 1979-12-02 16:00:00, 22.0
0.5, None, None, None, 0.5, 1.0, 1979-12-03 07:30:00, 15.0
1.5, None, None, None, 0.5, 2.5, 1979-12-03 15:30:00, 15.0
6.0, None, None, None, 1.5, 6.0, 1979-12-04 07:30:00, 6.0
6.5, None, None, None, 1.5, 9.5, 1979-12-04 15:30:00, 4.0
0.0, None, None, None, 0.0, 6.5, 1979-12-05 07:30:00, 3.0
0.0, None, None, None, 0.0, 4.0, 1979-12-05 15:30:00, 3.0
4.0, None, None, None, 0.0, 5.0, 1979-12-06 07:30:00, 3.0
6.0, None, None, None, 2.0, 6.5, 1979-12-06 15:30:00, 1.0
1.0, None, None, None, 0.0, 6.0, 1979-12-07 07:30:00, 1.0
4.5, None, None, None, 1.0, 4.5, 1979-12-07 15:30:00, 1.0
3.5, None, None, None, 2.0, 4.5, 1979-12-08 08:00:00, 0.0
4.5, None, None, None, 3.5, 6.0, 1979-12-08 16:00:00, 0.0
5.5, None, None, None, 4.5, 5.5, 1979-12-09 08:00:00, 0.0
6.0, None, None, None, 5.0, 6.0, 1979-12-09 16:00:00, 0.0
1.5, None, None, None, 1.5, 6.0, 1979-12-10 07:30:00, 0.0
1.0, None, None, None, 0.0, 1.5, 1979-12-10 15:30:00, 0.0
-4.5, None, None, None, -6.0, 1.0, 1979-12-11 07:30:00, None
-4.0, None, None, 4.0, -6.0, 0.0, 1979-12-11 15:30:00, 4.0
-1.0, None, None, 25.0, -4.0, 0.0, 1979-12-12 07:30:00, 24.0
0.5, None, None, None, -5.0, 1.0, 1979-12-12 15:30:00, 20.0
-5.0, None, None, 1.0, -13.0, 2.0, 1979-12-13 07:30:00, 20.0
-1.0, None, None, 13.0, -5.0, 1.0, 1979-12-13 15:30:00, 33.0
3.0, None, None, 1.0, -1.0, 3.0, 1979-12-14 07:30:00, 19.0
4.0, None, None, None, 3.0, 4.0, 1979-12-14 15:30:00, 10.0
-5.0, None, None, None, -12.0, 5.0, 1979-12-15 08:45:00, 9.0
-12.0, None, None, None, -20.0, -2.0, 1979-12-16 08:30:00, 9.0
-5.0, None, None, None, -13.5, -5.0, 1979-12-16 16:00:00, 9.0
-4.0, None, None, 13.0, -6.0, -4.0, 1979-12-17 07:35:00, 20.0
-1.5, None, None, 4.0, -4.0, -1.5, 1979-12-17 15:30:00, 20.0
3.0, None, None, None, -1.5, 3.0, 1979-12-18 07:30:00, None
2.0, None, None, None, 1.5, 4.5, 1979-12-19 07:30:00, 11.0
3.0, None, None, None, 1.5, 5.5, 1979-12-19 15:30:00, 11.0
3.5, None, None, None, 3.0, 5.5, 1979-12-20 07:30:00, 9.0
4.0, None, None, None, 3.0, 5.0, 1979-12-20 15:30:00, 6.0
3.0, None, None, None, 1.0, 4.5, 1979-12-21 07:30:00, 5.0
3.5, None, None, None, 1.5, 3.5, 1979-12-21 15:30:00, 4.0
1.0, None, None, None, 1.0, 4.0, 1979-12-22 08:00:00, 2.0
1.5, None, None, None, 0.5, 3.0, 1979-12-22 15:30:00, 2.0
-3.0, None, None, 2.0, -3.0, 2.0, 1979-12-23 08:00:00, 4.0
-1.0, None, None, None, -3.0, -1.0, 1979-12-23 15:30:00, 4.0
-1.0, None, None, 2.0, -2.5, -1.0, 1979-12-24 07:30:00, 6.0
1.0, None, None, 1.0, -1.0, 1.0, 1979-12-24 15:30:00, 5.0
1.0, None, None, None, 0.0, 3.0, 1979-12-27 07:30:00, 5.0
3.0, None, None, None, 1.0, 3.0, 1979-12-27 15:30:00, 5.0
0.0, None, None, None, 0.0, 3.5, 1979-12-28 07:30:00, 4.0
2.0, None, None, None, 0.0, 3.0, 1979-12-28 15:30:00, 4.0
3.0, None, None, None, 0.0, 3.0, 1979-12-29 08:00:00, 4.0
-3.0, None, None, None, -10.0, 3.0, 1979-12-30 08:00:00, 4.0
1.0, None, None, None, -3.0, 3.0, 1979-12-30 16:00:00, 4.0
-0.5, None, None, None, -0.5, 1.0, 1979-12-31 07:30:00, 3.0
2.0, None, None, 2.0, -1.0, 2.0, 1979-12-31 15:30:00, 5.0
2.0, None, None, None, 0.0, 2.0, 1980-01-02 07:30:00, 5.0
2.5, None, None, None, 0.0, 2.5, 1980-01-02 15:30:00, 5.0
-1.0, None, None, None, -1.0, 2.5, 1980-01-03 07:30:00, 4.0
1.5, None, None, None, -1.0, 1.5, 1980-01-03 15:30:00, 4.0
-2.0, None, None, None, -2.0, 1.5, 1980-01-04 07:30:00, 4.0
0.0, None, None, None, -2.0, 0.0, 1980-01-04 15:30:00, 4.0
-3.5, None, None, 3.0, -4.0, 0.0, 1980-01-05 08:00:00, 7.0
-1.0, None, None, None, -3.5, 0.5, 1980-01-05 16:00:00, 7.0
-7.0, None, None, None, -7.0, -1.0, 1980-01-06 08:00:00, 7.0
-7.0, None, None, None, -8.0, -7.0, 1980-01-06 16:00:00, 7.0
-7.0, None, None, 2.0, -12.0, -7.0, 1980-01-07 04:00:00, 6.0
-11.0, None, None, 3.0, -12.0, -7.0, 1980-01-08 07:30:00, 10.0
-11.0, None, None, None, -12.0, -3.0, 1980-01-08 17:30:00, 10.0
-14.5, None, None, None, -15.0, -11.0, 1980-01-09 08:00:00, 10.0
-11.0, None, None, 1.0, -14.5, -10.0, 1980-01-09 13:30:00, 11.0
-9.0, None, None, 5.0, -12.0, -9.0, 1980-01-10 09:30:00, 15.0
-8.5, None, None, None, -10.0, -8.5, 1980-01-10 16:00:00, 15.0
-8.0, None, None, 13.0, -12.0, -7.0, 1980-01-11 07:30:00, 25.0
-5.0, None, None, 4.0, -8.0, -4.0, 1980-01-11 13:30:00, 28.0
-3.5, None, None, 15.0, -5.0, -3.5, 1980-01-12 08:15:00, 36.0
1.0, None, None, 1.0, -3.5, 3.0, 1980-01-12 16:00:00, 36.0
-1.5, None, None, None, -4.0, 3.0, 1980-01-14 07:30:00, 34.0
-1.0, None, None, 15.0, -4.0, -1.0, 1980-01-14 15:30:00, 45.0
-1.5, None, None, 15.0, -4.0, -0.5, 1980-01-15 07:30:00, 51.0
1.5, None, None, None, -4.0, 2.0, 1980-01-15 15:30:00, 47.0
-1.5, None, None, None, -1.5, 1.5, 1980-01-16 07:30:00, 45.0
1.0, None, None, None, -1.5, 1.0, 1980-01-16 15:30:00, 45.0
0.0, None, None, 10.0, 0.0, 1.5, 1980-01-17 07:30:00, 52.0
2.0, None, None, None, -1.0, 5.5, 1980-01-17 16:00:00, 50.0
-4.0, None, None, None, -4.0, 2.0, 1980-01-18 07:30:00, 49.0
3.0, None, None, None, -4.0, 3.0, 1980-01-18 15:30:00, 48.0
-16.0, None, None, None, -16.5, 3.0, 1980-01-19 08:00:00, 48.0
-5.5, None, None, None, -16.0, -4.0, 1980-01-19 15:30:00, 48.0
-8.0, None, None, None, -12.0, -5.5, 1980-01-20 08:00:00, 48.0
-4.5, None, None, None, -8.0, -4.5, 1980-01-20 15:30:00, 48.0
-6.0, None, None, None, -8.0, -4.5, 1980-01-21 07:30:00, 47.0
-3.5, None, None, None, -6.0, -3.5, 1980-01-21 15:30:00, 45.0
-5.0, None, None, None, -6.0, -3.5, 1980-01-22 07:30:00, 45.0
-2.0, None, None, None, -5.0, -2.0, 1980-01-22 15:30:00, 44.0
-4.0, None, None, None, -6.0, -2.0, 1980-01-23 07:30:00, 44.0
-2.0, None, None, 1.0, -4.0, -2.0, 1980-01-23 15:30:00, 44.0
-3.0, None, None, 1.0, -3.0, -2.0, 1980-01-24 07:30:00, 44.0
2.0, None, None, None, -4.5, 2.5, 1980-01-24 15:30:00, 44.0
-4.5, None, None, None, -4.5, 2.0, 1980-01-25 15:30:00, 44.0
-4.0, None, None, None, -9.0, -1.0, 1980-01-25 16:00:00, 44.0
-17.0, None, None, None, -18.0, -3.5, 1980-01-26 08:00:00, 44.0
-22.5, None, None, None, -23.5, -6.0, 1980-01-27 08:10:00, 44.0
-14.0, None, None, None, -21.0, -9.0, 1980-01-28 07:30:00, 42.0
-22.0, None, None, None, -22.0, -9.0, 1980-01-28 15:30:00, 42.0
-21.0, None, None, None, -22.0, -11.0, 1980-01-29 08:00:00, 42.0
-10.5, None, None, None, -21.5, -10.5, 1980-01-29 15:30:00, 42.0
-13.0, None, None, 1.0, -20.0, -10.5, 1980-01-30 07:30:00, 42.0
-8.5, None, None, None, -13.0, -8.0, 1980-01-30 15:30:00, 42.0
-13.5, None, None, None, -18.5, -8.5, 1980-01-31 07:30:00, 41.0
-6.5, None, None, None, -18.5, -6.0, 1980-01-31 15:30:00, 41.0
-7.5, None, None, 3.0, -8.5, -6.0, 1980-02-01 07:30:00, 43.0
-4.0, None, None, 3.0, -7.5, -4.0, 1980-02-01 15:30:00, 45.0
-4.0, None, None, 4.0, -4.5, -3.0, 1980-02-02 08:00:00, 45.0
0.0, None, None, 2.0, -4.0, 0.0, 1980-02-02 16:00:00, 47.0
0.5, None, None, 4.0, -1.0, 1.0, 1980-02-03 08:00:00, 48.0
2.0, None, None, None, 0.5, 3.0, 1980-02-03 15:30:00, 46.0
1.0, None, None, None, 0.0, 2.0, 1980-02-04 08:00:00, 42.0
-2.5, None, None, None, -3.0, 6.0, 1980-02-05 07:30:00, 39.0
1.0, None, None, None, -2.5, 1.0, 1980-02-05 15:30:00, 39.0
-1.0, None, None, 5.0, -1.0, 1.0, 1980-02-06 07:30:00, 42.0
2.0, None, None, None, -1.0, 2.0, 1980-02-06 15:30:00, 41.0
-2.0, None, None, None, -2.0, 2.0, 1980-02-07 07:30:00, 40.0
2.5, None, None, None, -2.0, 2.5, 1980-02-07 16:00:00, 40.0
0.0, None, None, None, 0.0, 2.5, 1980-02-08 07:30:00, 40.0
2.0, None, None, None, 0.0, 2.5, 1980-02-08 16:00:00, 40.0
0.0, None, None, None, 0.0, 2.0, 1980-02-09 08:30:00, 40.0
2.5, None, None, None, 0.0, 3.0, 1980-02-09 16:00:00, 38.0
1.0, None, None, None, -1.0, 3.0, 1980-02-10 16:00:00, 38.0
-1.0, None, None, None, -1.0, 1.0, 1980-02-11 07:30:00, 38.0
2.5, None, None, None, -1.0, 2.5, 1980-02-11 15:30:00, 38.0
-1.0, None, None, None, -1.5, 2.5, 1980-02-12 07:30:00, 38.0
-0.5, None, None, 3.0, -1.5, -0.5, 1980-02-12 15:30:00, 41.0
-4.0, None, None, None, -6.0, -0.5, 1980-02-13 07:30:00, 40.0
-2.0, None, None, None, -6.0, -0.5, 1980-02-13 15:30:00, 40.0
-11.0, None, None, None, -13.5, -0.5, 1980-02-14 07:30:00, 38.0
-6.0, None, None, None, -13.0, -6.0, 1980-02-14 15:30:00, 38.0
-9.0, None, None, 2.0, -13.0, -6.0, 1980-02-15 07:30:00, 40.0
-6.0, None, None, 4.0, -9.0, -6.0, 1980-02-15 15:30:00, 43.0
-7.0, None, None, 5.0, -7.0, -6.0, 1980-02-16 08:00:00, 48.0
-2.0, None, None, None, -7.5, -1.0, 1980-02-16 16:15:00, 48.0
-3.5, None, None, None, -4.0, -2.0, 1980-02-17 08:00:00, 46.0
1.0, None, None, None, -4.0, 1.0, 1980-02-17 16:00:00, 46.0
-0.5, None, None, 6.0, -1.0, 1.5, 1980-02-18 07:30:00, 50.0
3.5, None, None, 2.0, -0.5, 3.5, 1980-02-18 15:30:00, 50.0
3.5, None, None, None, 1.5, 3.5, 1980-02-19 08:00:00, 43.0
6.0, None, None, None, 3.0, 8.0, 1980-02-19 16:00:00, 42.0
0.0, None, None, None, -1.5, 6.0, 1980-02-20 07:30:00, 39.0
3.0, None, None, 1.0, -1.5, 5.5, 1980-02-20 15:30:00, 38.0
1.0, None, None, None, 0.0, 3.0, 1980-02-21 07:30:00, 38.0
7.0, None, None, None, 1.0, 7.0, 1980-02-21 15:30:00, 38.0
-1.5, None, None, None, -1.5, 7.0, 1980-02-22 07:30:00, 37.0
7.0, None, None, None, -2.0, 7.0, 1980-02-22 15:30:00, 37.0
3.0, None, None, None, -5.0, 6.5, 1980-02-23 16:00:00, 34.0
2.5, None, None, None, -7.0, 3.0, 1980-02-24 16:00:00, 34.0
-0.5, None, None, None, -1.0, 2.5, 1980-02-25 08:30:00, 32.0
3.0, None, None, None, -0.5, 3.0, 1980-02-25 15:30:00, 32.0
1.0, None, None, None, 1.0, 4.0, 1980-02-26 07:30:00, 32.0
3.0, None, None, None, 0.5, 4.0, 1980-02-26 15:30:00, 32.0
1.5, None, None, None, 1.5, 3.5, 1980-02-27 07:30:00, 31.0
5.0, None, None, None, 1.5, 5.0, 1980-02-27 15:30:00, 31.0
1.5, None, None, None, 1.0, 5.0, 1980-02-28 07:30:00, 30.0
3.0, None, None, None, 1.5, 5.5, 1980-02-28 15:30:00, 28.0
2.0, None, None, None, 2.0, 3.5, 1980-02-29 07:30:00, 28.0
9.0, None, None, None, 1.5, 10.5, 1980-02-29 15:30:00, 22.0
None, None, None, None, -8.0, 9.0, 1980-03-01 08:00:00, 28.0
8.5, None, None, None, 8.5, 10.0, 1980-03-01 16:00:00, 20.0
1.5, None, None, None, -1.5, 9.5, 1980-03-03 07:30:00, 20.0
3.0, None, None, None, 1.5, 4.0, 1980-03-03 16:00:00, 20.0
-7.0, None, None, 3.0, -7.0, 3.0, 1980-03-04 07:30:00, 22.0
-1.0, None, None, None, -7.0, -1.0, 1980-03-04 16:00:00, 21.0
-12.5, None, None, None, -12.5, -1.0, 1980-03-05 07:30:00, 19.0
1.0, None, None, None, -12.5, 1.0, 1980-03-05 16:00:00, 19.0
-8.0, None, None, None, -11.0, 1.0, 1980-03-06 07:30:00, 19.0
1.0, None, None, None, -8.0, 1.0, 1980-03-06 15:30:00, 18.0
-7.0, None, None, None, -8.5, 2.0, 1980-03-07 07:30:00, 18.0
5.0, None, None, None, -7.0, 5.0, 1980-03-07 16:00:00, 18.0
-2.0, None, None, None, -5.0, 5.0, 1980-03-08 07:30:00, 18.0
-1.0, None, None, None, -2.0, 6.0, 1980-03-09 07:30:00, 18.0
1.0, None, None, None, -2.0, 4.0, 1980-03-10 07:30:00, 17.0
5.0, None, None, None, 1.0, 5.0, 1980-03-10 15:30:00, 17.0
1.5, None, None, None, 1.5, 5.0, 1980-03-11 07:30:00, 15.0
4.0, None, None, None, 0.5, 6.0, 1980-03-11 15:30:00, 15.0
-2.5, None, None, None, -2.5, 5.0, 1980-03-12 07:30:00, 14.0
5.0, None, None, None, -2.5, 5.0, 1980-03-12 15:30:00, 14.0
0.0, None, None, 6.0, 0.0, 5.0, 1980-03-13 07:30:00, 20.0
6.5, None, None, None, 0.0, 6.5, 1980-03-13 15:30:00, 14.0
0.5, None, None, 2.0, 0.5, 7.0, 1980-03-14 07:30:00, 16.0
3.0, None, None, 4.0, 0.0, 3.0, 1980-03-14 15:30:00, 20.0
-1.0, None, None, 6.0, -2.0, 3.0, 1980-03-15 08:00:00, 22.0
4.0, None, None, None, -1.0, 5.0, 1980-03-15 16:00:00, 19.0
-2.0, None, None, None, -3.0, 4.0, 1980-03-16 08:00:00, 19.0
6.0, None, None, None, -2.0, 6.0, 1980-03-16 16:00:00, 18.0
0.0, None, None, 3.0, -1.0, 6.0, 1980-03-17 07:30:00, 18.0
1.5, None, None, None, -1.0, 2.0, 1980-03-17 14:00:00, 18.0
1.0, None, None, None, 1.0, 6.0, 1980-03-18 07:30:00, 17.0
6.0, None, None, None, 1.0, 7.0, 1980-03-18 16:00:00, 16.0
1.0, None, None, None, -0.5, 6.0, 1980-03-19 07:30:00, 16.0
10.0, None, None, None, 1.0, 10.0, 1980-03-19 15:30:00, 12.0
-2.0, None, None, None, -3.5, 10.0, 1980-03-20 07:30:00, 11.0
7.0, None, None, None, -2.0, 7.0, 1980-03-20 15:30:00, 11.0
-1.5, None, None, None, -1.5, 7.5, 1980-03-21 07:30:00, 10.0
14.0, None, None, None, -1.5, 14.0, 1980-03-21 15:30:00, 6.0
-1.0, None, None, None, -2.0, 14.0, 1980-03-22 07:30:00, 10.0
-2.5, None, None, None, -3.5, 10.5, 1980-03-24 07:30:00, 6.0
7.0, None, None, None, -2.5, 8.0, 1980-03-24 15:30:00, 4.0
-4.0, None, None, None, -5.0, 8.0, 1980-03-25 07:30:00, 2.0
9.5, None, None, None, -5.0, 9.5, 1980-03-25 15:30:00, 0.0
0.0, None, None, None, -2.0, 9.5, 1980-03-26 07:30:00, 0.0
7.0, None, None, None, 0.0, 7.0, 1980-03-26 15:30:00, 0.0
1.0, None, None, None, 0.0, 7.0, 1980-03-27 07:30:00, 0.0
8.0, None, None, None, 0.0, 8.0, 1980-03-27 15:30:00, 0.0
-2.5, None, None, None, -3.5, 12.0, 1980-03-31 07:30:00, 0.0
11.0, None, None, None, -3.0, 11.5, 1980-03-31 16:00:00, 0.0
-5.0, None, None, None, -5.0, 11.0, 1980-04-01 07:30:00, 0.0
12.0, None, None, None, -5.0, 12.0, 1980-04-01 15:30:00, 0.0
1.0, None, None, None, -3.0, 12.0, 1980-04-02 07:30:00, 0.0
1.0, None, None, None, -4.0, 14.0, 1980-04-03 07:30:00, 0.0
12.0, None, None, None, -4.0, 12.0, 1980-04-03 15:30:00, 0.0
2.0, None, None, None, -4.5, 12.5, 1980-04-08 08:00:00, 0.0
4.5, None, None, None, None, None, 1980-04-08 16:00:00, 0.0
0.5, None, None, None, 0.0, 4.5, 1980-04-09 07:30:00, 0.0
4.0, None, None, None, 1.0, 4.0, 1980-04-10 07:30:00, 0.0
10.0, None, None, None, 4.0, 10.0, 1980-04-10 15:30:00, 0.0
7.5, None, None, None, 5.0, 16.5, 1980-04-14 07:30:00, 0.0
18.0, None, None, None, 7.5, 18.0, 1980-04-14 15:30:00, 0.0
6.5, None, None, None, 5.5, 18.0, 1980-04-15 07:30:00, 0.0
18.0, None, None, None, 6.5, 18.0, 1980-04-15 16:00:00, 0.0
8.0, None, None, None, 0.0, 18.0, 1980-04-16 07:30:00, 0.0
18.0, None, None, None, 8.0, 18.0, 1980-04-16 15:30:00, 0.0
5.5, None, None, None, 1.0, 18.0, 1980-04-17 07:30:00, 0.0
19.5, None, None, None, 5.5, 19.5, 1980-04-17 15:30:00, 0.0
8.0, None, None, None, 0.5, 19.5, 1980-04-18 07:30:00, 0.0
8.0, None, None, None, 5.0, 18.0, 1980-04-21 07:30:00, 0.0
9.0, None, None, None, 1.0, 15.0, 1980-04-22 07:30:00, 0.0
9.0, None, None, None, 5.0, 21.0, 1980-04-23 07:30:00, 0.0
20.0, None, None, None, 9.0, 20.0, 1980-04-23 15:30:00, 0.0
4.5, None, None, None, 2.5, 14.0, 1980-11-03 07:30:00, 0.0
9.5, None, None, None, 2.5, 10.0, 1980-11-03 15:30:00, 0.0
7.0, None, None, None, 6.0, 10.0, 1980-11-04 07:30:00, 0.0
10.0, None, None, None, 6.0, 11.5, 1980-11-04 15:30:00, 0.0
5.5, None, None, None, 2.0, 11.5, 1980-11-05 07:30:00, 0.0
9.0, None, None, None, 2.0, 9.0, 1980-11-05 15:30:00, 0.0
6.5, None, None, None, 5.0, 9.0, 1980-11-06 07:30:00, 0.0
9.0, None, None, None, 5.0, 11.0, 1980-11-06 15:30:00, 0.0
3.0, None, None, None, 2.5, 11.0, 1980-11-10 07:30:00, 0.0
4.5, None, None, None, 2.5, 4.5, 1980-11-10 15:30:00, 0.0
-4.0, None, None, None, -11.0, 11.0, 1980-11-12 07:30:00, 0.0
-0.5, None, None, None, -0.5, 6.0, 1980-11-13 07:30:00, 0.0
4.0, None, None, None, -0.5, 6.0, 1980-11-13 15:30:00, 0.0
-0.5, None, None, None, -0.5, 6.0, 1980-11-14 07:30:00, 0.0
1.0, None, None, None, -0.5, 2.0, 1980-11-14 15:30:00, 0.0
-0.5, None, None, None, -5.0, 3.0, 1980-11-17 07:30:00, 0.0
0.5, None, None, None, -0.5, 0.5, 1980-11-17 15:30:00, 0.0
1.0, None, None, None, 0.0, 1.0, 1980-11-18 07:30:00, 0.0
3.0, None, None, None, 0.0, 4.0, 1980-11-18 15:30:00, 0.0
3.0, None, None, None, 1.0, 4.0, 1980-11-19 07:30:00, 0.0
3.0, None, None, None, 1.0, 3.0, 1980-11-19 15:30:00, 0.0
0.0, None, None, None, -2.0, 3.0, 1980-11-20 07:30:00, 0.0
2.0, None, None, None, -2.0, 2.0, 1980-11-20 15:30:00, 0.0
-8.0, None, None, None, -8.0, 0.5, 1980-11-24 07:30:00, 0.0
-1.0, None, None, None, -8.0, 0.0, 1980-11-24 15:30:00, 0.0
-3.5, None, 6.0, 6.0, -3.5, 0.0, 1980-11-25 07:30:00, 6.0
0.0, None, 7.0, 1.0, -3.5, 0.0, 1980-11-25 15:30:00, 6.0
-2.0, None, None, None, -2.0, 0.0, 1980-11-26 07:30:00, 5.0
2.0, None, None, None, -3.0, 4.0, 1980-11-26 15:30:00, 5.0
-1.0, None, 1.0, 1.0, -2.0, 2.0, 1980-11-27 07:30:00, 6.0
1.0, None, 1.0, 1.0, -2.0, 1.0, 1980-11-27 15:30:00, 3.0
-0.5, None, None, None, -2.0, 2.0, 1980-11-28 07:30:00, 3.0
1.0, None, None, None, -2.0, 4.0, 1980-11-28 15:30:00, 3.0
1.0, None, 12.0, 12.0, -2.0, 2.0, 1980-11-29 08:00:00, 16.0
2.0, None, 16.0, 4.0, -2.0, 5.0, 1980-11-29 15:30:00, 16.0
2.0, None, None, None, 1.0, 3.0, 1980-11-30 08:00:00, 10.0
5.0, None, None, None, 1.0, 5.0, 1980-11-30 15:30:00, 6.0
-1.0, None, 1.0, 1.0, -1.0, 5.0, 1980-12-01 07:30:00, 5.0
-2.5, None, 2.0, 1.0, -2.5, -1.0, 1980-12-01 15:30:00, 6.0
-2.5, None, 5.0, 5.0, -3.0, 2.0, 1980-12-02 07:30:00, 11.0
-0.5, None, 2.0, 2.0, -2.5, -0.5, 1980-12-02 15:30:00, 12.0
-2.0, None, 12.0, 10.0, -2.0, 0.0, 1980-12-03 07:30:00, 22.0
-0.5, None, 24.0, 13.0, -2.0, 0.5, 1980-12-03 15:30:00, 35.0
-0.5, None, 52.0, 35.0, -2.0, 1.0, 1980-12-04 07:30:00, 64.0
-2.0, None, 56.0, 4.0, -2.0, 0.0, 1980-12-04 16:30:00, 67.0
-4.0, None, 10.0, 10.0, -4.0, 0.0, 1980-12-05 07:30:00, 68.0
-4.0, None, 16.0, 7.0, -4.0, -3.0, 1980-12-05 16:00:00, 71.0
-8.5, None, None, None, -9.0, -1.0, 1980-12-06 07:30:00, 69.0
-18.0, None, None, None, -19.0, -11.0, 1980-12-07 07:30:00, 69.0
-10.0, None, None, None, -18.0, -10.0, 1980-12-07 15:30:00, 60.0
-9.0, None, 2.0, 2.0, -15.0, -5.0, 1980-12-08 07:30:00, 56.0
-5.0, None, 3.0, 3.0, -12.0, -5.0, 1980-12-08 16:00:00, 58.0
-7.0, None, None, None, -12.0, -5.0, 1980-12-09 07:30:00, 58.0
-4.5, None, 1.0, 1.0, -8.0, -4.0, 1980-12-09 16:00:00, 59.0
-3.0, None, 30.0, 29.0, -6.0, -3.0, 1980-12-10 07:30:00, 85.0
-1.0, None, 52.0, 22.0, -6.0, 1.0, 1980-12-10 16:00:00, 90.0
0.0, None, 65.0, 18.0, -5.0, 2.0, 1980-12-11 07:30:00, 100.0
1.0, None, None, None, 0.0, 2.0, 1980-12-11 16:00:00, 94.0
0.0, None, None, None, 0.0, 1.5, 1980-12-12 07:30:00, 85.0
1.5, None, None, None, -1.0, 4.0, 1980-12-12 16:00:00, 85.0
5.0, None, None, None, 0.0, 5.0, 1980-12-13 08:00:00, 85.0
0.5, None, None, None, -2.0, 5.0, 1980-12-14 08:00:00, 80.0
0.5, None, 8.0, 8.0, -1.0, 1.0, 1980-12-15 07:30:00, 80.0
2.0, None, None, None, -1.0, 2.0, 1980-12-15 15:30:00, 73.0
1.0, None, None, None, 0.0, 4.0, 1980-12-16 07:30:00, 68.0
2.0, None, None, None, 1.0, 3.0, 1980-12-16 16:00:00, 66.0
0.0, None, None, None, 0.0, 2.5, 1980-12-17 07:30:00, 63.0
2.0, None, None, None, 0.0, 3.0, 1980-12-17 15:30:00, 58.0
-1.0, None, None, None, -1.5, 2.5, 1980-12-18 07:30:00, 50.0
