station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
3.5, None, None, 0.0, 4.0, 1989-01-02 17:00:00, None, None
3.0, None, None, 1.0, 4.0, 1989-01-03 04:00:00, None, None
3.5, None, None, 1.0, 4.0, 1989-01-03 17:00:00, None, None
1.0, None, None, 0.0, 5.0, 1989-01-04 04:00:00, None, None
2.5, None, None, 1.0, 6.0, 1989-01-04 17:00:00, None, None
1.0, None, None, 1.0, 3.0, 1989-01-05 04:00:00, None, None
1.0, None, None, 0.0, 4.0, 1989-01-05 17:00:00, None, None
-1.0, None, None, -1.0, 12.0, 1989-01-06 04:00:00, None, None
-0.5, None, None, -1.0, 2.0, 1989-01-06 17:00:00, None, None
-5.5, None, None, -6.0, 1.0, 1989-01-07 04:00:00, None, None
2.0, None, None, -5.5, 2.0, 1989-01-07 17:00:00, None, None
0.5, None, None, -6.0, 1.5, 1989-01-08 04:00:00, None, None
1.5, None, None, -1.0, 2.0, 1989-01-08 17:00:00, None, None
1.0, None, None, 0.0, 3.0, 1989-01-09 04:00:00, None, None
1.0, None, None, -0.5, 3.0, 1989-01-09 17:00:00, None, None
3.0, None, None, -0.5, 3.0, 1989-01-10 04:00:00, None, None
4.5, None, None, 1.5, 5.0, 1989-01-10 17:00:00, None, None
4.0, None, None, 1.0, 6.0, 1989-01-11 04:00:00, None, None
6.0, None, None, 3.0, 6.5, 1989-01-11 17:00:00, None, None
4.0, None, None, 3.0, 7.0, 1989-01-12 04:00:00, None, None
0.0, None, None, 0.0, 5.0, 1989-01-12 17:00:00, None, None
-1.0, None, None, -1.0, 1.5, 1989-01-13 04:00:00, None, None
0.0, None, None, -2.0, 2.0, 1989-01-13 17:00:00, None, None
-2.0, None, None, -3.0, 1.0, 1989-01-14 04:00:00, None, None
1.0, None, None, -3.0, 2.0, 1989-01-14 17:00:00, None, None
4.0, None, None, 0.5, 5.0, 1989-01-15 04:00:00, None, None
1.5, None, None, 1.0, 4.0, 1989-01-15 17:00:00, None, None
4.0, None, None, 1.0, 4.5, 1989-01-16 04:00:00, None, None
5.0, None, None, 4.0, 6.0, 1989-01-16 17:00:00, None, None
0.5, None, None, 0.5, 6.0, 1989-01-17 04:00:00, None, None
4.5, None, None, 0.5, 5.0, 1989-01-17 17:00:00, None, None
2.0, None, None, 1.5, 5.0, 1989-01-18 04:00:00, None, None
2.0, None, None, 0.0, 5.0, 1989-01-18 17:00:00, None, None
3.5, None, None, 1.0, 4.0, 1989-01-19 04:00:00, None, None
5.0, None, None, 2.0, 8.0, 1989-01-19 17:00:00, None, None
2.5, None, None, 2.5, 4.0, 1989-01-20 04:00:00, None, None
3.0, None, None, 2.0, 4.0, 1989-01-20 17:00:00, None, None
0.5, None, None, 0.5, 5.0, 1989-01-21 04:00:00, None, None
1.0, None, None, -1.0, 3.0, 1989-01-21 17:00:00, None, None
-2.0, None, None, -3.5, 3.0, 1989-01-22 04:00:00, None, None
1.0, None, None, -4.0, 1.0, 1989-01-22 17:00:00, None, None
3.0, None, None, 1.0, 4.5, 1989-01-23 04:00:00, None, None
4.0, None, None, 1.0, 5.0, 1989-01-23 17:00:00, None, None
1.0, None, None, -0.5, 5.5, 1989-01-24 04:00:00, None, None
4.0, None, None, 1.0, 5.0, 1989-01-24 17:00:00, None, None
9.5, None, None, 0.5, 10.0, 1989-01-25 04:00:00, None, None
10.0, None, None, 9.0, 11.0, 1989-01-25 17:00:00, None, None
7.5, None, None, 7.5, 11.5, 1989-01-26 04:00:00, None, None
5.0, None, None, 4.0, 8.0, 1989-01-26 17:00:00, None, None
2.0, None, None, -1.0, 5.0, 1989-01-27 04:00:00, None, None
4.0, None, None, 1.5, 5.0, 1989-01-27 17:00:00, None, None
6.5, None, None, 1.5, 6.5, 1989-01-28 04:00:00, None, None
6.0, None, None, 6.0, 9.0, 1989-01-28 17:00:00, None, None
3.5, None, None, 3.0, 8.5, 1989-01-29 04:00:00, None, None
2.5, None, None, 2.5, 5.0, 1989-01-29 17:00:00, None, None
-1.5, None, None, -1.5, 4.0, 1989-01-30 04:00:00, None, None
2.0, None, None, 1.0, 3.0, 1989-01-30 17:00:00, None, None
-5.5, None, None, -5.5, 2.5, 1989-01-31 04:00:00, None, None
-11.0, None, None, -11.0, -5.5, 1989-01-31 14:40:00, None, None
-13.0, None, None, -13.0, -11.5, 1989-02-01 04:00:00, None, None
-9.0, None, None, -14.0, -9.0, 1989-02-02 04:00:00, None, None
-9.0, 0.0, 0.0, -11.0, -8.0, 1989-02-02 17:00:00, None, 25.0
-9.0, 0.0, 0.0, -10.0, -7.5, 1989-02-03 04:00:00, None, 24.0
-2.0, None, None, -8.0, -2.0, 1989-02-03 17:00:00, None, 24.0
-6.0, 0.0, 0.0, -8.5, -0.5, 1989-02-04 04:00:00, None, 24.0
-5.0, None, None, -9.0, -2.0, 1989-02-04 17:00:00, None, None
-7.0, 0.0, 0.0, -9.0, -4.5, 1989-02-05 04:00:00, None, 24.0
-6.5, 0.0, 0.0, -9.0, -2.5, 1989-02-05 17:00:00, None, None
-7.0, 0.0, 0.0, -7.5, -2.5, 1989-02-06 04:00:00, None, 24.0
2.5, None, None, -7.5, 2.5, 1989-02-06 17:00:00, None, None
3.5, None, None, 2.5, 3.5, 1989-02-07 07:00:00, None, None
2.0, None, None, 1.0, 2.5, 1989-02-07 17:00:00, None, None
-5.5, None, None, -6.0, 3.5, 1989-02-08 07:00:00, None, None
2.0, None, None, -5.5, 6.0, 1989-02-08 17:00:00, None, None
-3.0, None, None, -5.0, 7.5, 1989-02-09 07:00:00, None, None
2.0, None, None, -4.0, 2.5, 1989-02-09 17:00:00, None, None
-5.5, None, None, -6.0, 2.0, 1989-02-10 08:30:00, None, None
4.0, None, None, -6.5, 6.0, 1989-02-10 17:00:00, None, None
-3.0, None, None, -4.5, 5.0, 1989-02-11 07:00:00, None, None
1.5, None, None, -3.0, 4.5, 1989-02-11 17:00:00, None, None
2.0, None, None, 1.0, 2.5, 1989-02-12 07:00:00, None, None
4.0, None, None, 2.0, 6.5, 1989-02-12 17:00:00, None, None
2.5, None, None, 2.0, 4.0, 1989-02-13 07:00:00, None, None
6.0, None, None, 2.5, 7.0, 1989-02-13 17:00:00, None, None
-1.0, None, None, -2.0, 5.5, 1989-02-14 07:00:00, None, None
3.0, None, None, -1.0, 6.0, 1989-02-14 17:00:00, None, None
0.0, None, None, 0.0, 4.0, 1989-02-15 07:00:00, None, None
4.5, None, None, -1.0, 4.5, 1989-02-15 17:00:00, None, None
-1.0, None, None, -1.0, 4.5, 1989-02-16 07:00:00, None, None
2.5, None, None, -1.5, 3.0, 1989-02-16 17:00:00, None, None
-1.0, None, None, -2.5, 3.5, 1989-02-17 07:00:00, None, None
4.5, None, None, -1.0, 6.5, 1989-02-17 17:00:00, None, None
-5.5, None, None, -5.5, 5.0, 1989-02-18 08:00:00, None, None
6.0, None, None, -5.5, 9.0, 1989-02-18 17:00:00, None, None
-1.0, None, None, -1.0, 6.5, 1989-02-19 07:00:00, None, None
4.5, None, None, -1.5, 7.0, 1989-02-19 17:00:00, None, None
3.5, None, None, 2.5, 5.0, 1989-02-20 07:00:00, None, None
5.0, None, None, 3.5, 6.5, 1989-02-20 17:00:00, None, None
5.0, None, None, 4.5, 5.5, 1989-02-21 07:00:00, None, None
7.0, None, None, 5.0, 7.0, 1989-02-21 17:00:00, None, None
4.5, None, None, 4.0, 7.5, 1989-02-22 07:00:00, None, None
6.0, None, None, 4.0, 8.0, 1989-02-22 17:00:00, None, None
3.5, None, None, 3.0, 10.5, 1989-02-23 07:00:00, None, None
5.5, None, None, 3.0, 7.5, 1989-02-23 18:00:00, None, None
4.0, None, None, 3.5, 14.0, 1989-02-24 07:00:00, None, None
7.5, None, None, 4.0, 9.0, 1989-02-24 17:00:00, None, None
-1.0, None, None, -1.5, 8.5, 1989-02-25 07:00:00, None, None
6.5, None, None, -1.0, 11.0, 1989-02-25 17:00:00, None, None
1.5, None, None, 0.5, 6.5, 1989-02-26 07:00:00, None, None
4.5, None, None, 0.5, 6.5, 1989-02-26 18:30:00, None, None
4.0, None, None, 3.5, 6.0, 1989-02-27 07:00:00, None, None
4.5, None, None, 3.5, 7.5, 1989-02-27 17:00:00, None, None
-1.0, None, None, -1.5, 5.0, 1989-02-28 07:00:00, None, None
-1.5, None, None, -2.0, 5.0, 1989-02-28 17:00:00, None, None
-2.5, None, None, -4.5, -1.0, 1989-03-01 07:00:00, None, None
2.0, None, None, -2.5, 4.0, 1989-03-01 17:00:00, None, None
-2.0, None, None, -2.0, 2.5, 1989-03-02 07:00:00, None, None
4.0, None, None, -2.5, 8.0, 1989-03-02 16:35:00, None, None
0.5, None, None, -3.0, 4.5, 1989-03-03 07:00:00, None, None
3.5, None, None, 0.5, 4.5, 1989-03-03 16:45:00, None, None
4.5, None, None, 2.5, 5.0, 1989-03-04 08:30:00, None, None
1.5, None, None, 1.5, 5.0, 1989-03-04 17:00:00, None, None
2.0, None, None, 0.0, 5.5, 1989-03-05 08:00:00, None, None
2.0, None, None, 1.0, 3.5, 1989-03-05 17:30:00, None, None
-1.5, None, None, -1.5, 4.0, 1989-03-06 07:00:00, None, None
1.0, None, None, -1.0, 4.0, 1989-03-06 17:00:00, None, None
1.0, None, None, 0.5, 4.5, 1989-03-07 07:00:00, None, None
2.5, None, None, 0.5, 6.0, 1989-03-07 17:00:00, None, None
0.5, None, None, -1.5, 4.0, 1989-03-08 07:00:00, None, None
4.0, None, None, 0.5, 5.5, 1989-03-08 17:00:00, None, None
-2.0, None, None, -2.0, 4.5, 1989-03-09 07:00:00, None, None
3.5, None, None, -1.5, 9.5, 1989-03-09 17:00:00, None, None
-1.0, None, None, -2.0, 4.0, 1989-03-10 07:00:00, None, None
4.0, None, None, -1.0, 6.0, 1989-03-10 17:00:00, None, None
0.5, None, None, 0.0, 4.5, 1989-03-11 07:00:00, None, None
4.5, None, None, 0.0, 4.5, 1989-03-11 17:00:00, None, None
5.0, None, None, 2.0, 6.0, 1989-03-12 17:00:00, None, None
0.5, None, None, -1.0, 0.5, 1989-03-13 07:00:00, None, None
6.5, None, None, 0.5, 12.0, 1989-03-13 17:00:00, None, None
-2.0, None, None, -2.0, 7.5, 1989-03-14 07:00:00, None, None
8.0, None, None, -2.0, 11.5, 1989-03-14 17:00:00, None, None
-2.5, None, None, -3.0, 9.0, 1989-03-15 07:00:00, None, None
8.0, None, None, -3.0, 12.0, 1989-03-15 17:00:00, None, None
-2.0, None, None, -2.5, 8.0, 1989-03-16 07:00:00, None, None
6.5, None, None, -2.0, 11.0, 1989-03-16 17:00:00, None, None
-4.0, None, None, -4.5, 7.0, 1989-03-17 07:00:00, None, None
5.0, None, None, -4.0, 9.0, 1989-03-17 17:00:00, None, None
1.5, None, None, 0.0, 5.5, 1989-03-18 07:30:00, None, None
6.5, None, None, 1.0, 12.0, 1989-03-18 17:30:00, None, None
4.0, None, None, -1.5, 7.5, 1989-03-19 08:30:00, None, None
5.5, None, None, 3.0, 13.0, 1989-03-19 18:00:00, None, None
5.0, None, None, 1.5, 6.5, 1989-03-20 07:00:00, None, None
5.0, None, None, 4.5, 6.5, 1989-03-20 17:00:00, None, None
4.5, None, None, 4.5, 6.0, 1989-03-21 07:00:00, None, None
8.0, None, None, 4.5, 10.0, 1989-03-21 17:00:00, None, None
3.0, None, None, 2.5, 9.0, 1989-03-22 07:00:00, None, None
8.0, None, None, 3.0, 9.5, 1989-03-22 17:00:00, None, None
0.5, None, None, 0.0, 8.0, 1989-03-23 07:00:00, None, None
6.5, None, None, 0.5, 8.0, 1989-03-23 17:00:00, None, None
8.5, None, None, 2.0, 9.5, 1989-03-24 17:00:00, None, None
4.5, None, None, 0.0, 12.0, 1989-03-27 07:00:00, None, None
5.5, None, None, 4.0, 6.0, 1989-03-27 17:00:00, None, None
3.0, None, None, 2.5, 6.0, 1989-03-28 07:00:00, None, None
7.0, None, None, 2.5, 10.5, 1989-03-28 17:00:00, None, None
1.5, None, None, 0.5, 6.5, 1989-03-29 07:00:00, None, None
7.0, None, None, 1.5, 10.0, 1989-03-29 17:00:00, None, None
4.0, None, None, 4.0, 7.5, 1989-03-30 07:00:00, None, None
6.5, None, None, 3.5, 8.0, 1989-03-30 17:00:00, None, None
3.0, None, None, 3.0, 6.5, 1989-03-31 07:00:00, None, None
7.0, None, None, 4.5, 8.5, 1989-03-31 17:00:00, None, None
3.5, None, None, 3.0, 7.5, 1989-04-01 07:00:00, None, None
5.0, None, None, 4.5, 8.5, 1989-04-01 17:00:00, None, None
7.5, None, None, 1.5, 8.5, 1989-04-03 17:00:00, None, None
1.5, None, None, 1.0, 8.5, 1989-04-04 07:00:00, None, None
6.5, None, None, 1.0, 10.5, 1989-04-04 17:30:00, None, None
0.5, None, None, -1.0, 6.5, 1989-04-05 07:00:00, None, None
6.5, None, None, -1.0, 9.5, 1989-04-05 17:00:00, None, None
3.0, None, None, 1.5, 7.0, 1989-04-06 07:30:00, None, None
9.0, None, None, 3.0, 11.5, 1989-04-06 17:00:00, None, None
3.0, None, None, 2.5, 9.0, 1989-04-07 07:00:00, None, None
11.5, None, None, 2.5, 14.0, 1989-04-07 16:40:00, None, None
-1.5, None, None, -2.0, 10.0, 1989-04-08 07:00:00, None, None
10.0, None, None, -1.5, 13.0, 1989-04-08 17:00:00, None, None
0.0, None, None, -1.5, 13.0, 1989-04-09 08:00:00, None, None
9.5, None, None, 0.0, 10.0, 1989-04-09 17:00:00, None, None
4.5, None, None, 3.5, 10.0, 1989-04-10 07:00:00, None, None
10.5, None, None, 4.0, 12.5, 1989-04-10 17:00:00, None, None
2.5, None, None, 1.5, 12.0, 1989-04-11 07:00:00, None, None
11.5, None, None, 1.5, 12.0, 1989-04-11 17:30:00, None, None
2.5, None, None, 2.0, 12.0, 1989-04-12 07:15:00, None, None
11.0, None, None, 2.5, 12.5, 1989-04-12 17:00:00, None, None
4.5, None, None, 4.5, 11.5, 1989-04-13 07:00:00, None, None
10.0, None, None, 4.0, 10.0, 1989-04-13 18:00:00, None, None
4.0, None, None, 4.0, 10.5, 1989-04-14 07:00:00, None, None
9.0, None, None, 4.0, 13.0, 1989-04-14 17:00:00, None, None
5.0, None, None, 4.0, 10.0, 1989-04-15 07:00:00, None, None
8.0, None, None, 4.0, 12.0, 1989-04-15 17:00:00, None, None
4.0, None, None, 4.0, 8.0, 1989-04-16 07:00:00, None, None
12.5, None, None, 4.0, 15.0, 1989-04-16 17:00:00, None, None
3.0, None, None, 2.5, 13.0, 1989-04-17 07:00:00, None, None
13.0, None, None, 3.0, 17.5, 1989-04-17 17:00:00, None, None
5.5, None, None, 5.0, 14.0, 1989-04-18 07:30:00, None, None
10.0, None, None, 5.0, 13.5, 1989-04-18 18:00:00, None, None
8.0, None, None, 6.5, 11.0, 1989-04-19 08:00:00, None, None
9.0, None, None, 8.0, 10.0, 1989-04-19 17:00:00, None, None
7.5, None, None, 7.0, 9.5, 1989-04-20 07:00:00, None, None
7.0, None, None, 6.5, 10.0, 1989-04-20 17:30:00, None, None
5.0, None, None, 4.0, 7.5, 1989-04-21 07:00:00, None, None
8.5, None, None, 5.0, 8.5, 1989-04-21 17:00:00, None, None
4.0, None, None, 4.0, 10.0, 1989-04-22 07:30:00, None, None
12.0, None, None, 4.0, 13.0, 1989-04-22 17:00:00, None, None
3.0, None, None, 2.0, 5.0, 1989-04-23 07:00:00, None, None
15.5, None, None, 2.0, 19.0, 1989-04-23 17:00:00, None, None
1.5, None, None, 1.0, 16.0, 1989-04-24 07:00:00, None, None
15.5, None, None, 1.5, 18.5, 1989-04-24 17:00:00, None, None
1.5, None, None, 1.0, 16.0, 1989-04-25 07:00:00, None, None
15.5, None, None, 1.5, 20.0, 1989-04-25 18:00:00, None, None
7.5, None, None, 5.0, 15.0, 1989-04-26 07:00:00, None, None
16.0, None, None, 7.0, 24.0, 1989-04-26 17:00:00, None, None
7.0, None, None, 7.0, 17.0, 1989-04-27 07:00:00, None, None
10.0, None, None, 7.0, 11.5, 1989-04-27 17:30:00, None, None
5.0, None, None, 3.0, 8.0, 1989-04-28 07:00:00, None, None
19.0, None, None, 4.0, 19.5, 1989-04-28 17:00:00, None, None
5.0, None, None, 4.0, 20.0, 1989-04-29 07:30:00, None, None
19.5, None, None, 4.0, 23.5, 1989-04-29 18:00:00, None, None
10.5, None, None, 7.5, 20.5, 1989-04-30 08:00:00, None, None
19.0, None, None, 10.5, 21.5, 1989-04-30 17:00:00, None, None
8.0, None, None, 7.5, 16.0, 1989-05-01 07:00:00, None, None
3.0, None, 0.0, 3.0, 7.0, 1989-10-22 09:00:00, None, 0.0
8.5, None, 0.0, 3.0, 9.0, 1989-10-22 17:00:00, 20.0, 0.0
6.0, None, 0.0, 5.5, 9.0, 1989-10-23 06:30:00, 4.0, 0.0
10.5, None, 0.0, 5.0, 10.5, 1989-10-23 17:00:00, 2.0, 0.0
5.0, None, 0.0, 5.0, 10.5, 1989-10-24 06:30:00, 0.0, 0.0
9.0, None, 0.0, 2.0, 9.0, 1989-10-24 17:00:00, 14.0, 0.0
7.0, None, 0.0, 6.5, 9.0, 1989-10-25 06:30:00, 62.0, 0.0
7.5, None, 0.0, 5.5, 8.0, 1989-10-25 17:00:00, 6.0, 0.0
-1.0, None, 0.0, -1.0, 7.5, 1989-10-26 07:30:00, 12.0, 0.0
4.5, None, 0.0, -1.0, 8.0, 1989-10-26 18:00:00, 4.0, 0.0
-1.0, None, 0.0, -1.5, 5.5, 1989-10-27 07:00:00, 2.0, 0.0
6.5, None, 0.0, -1.0, 7.5, 1989-10-27 17:00:00, 2.0, 0.0
6.5, None, 0.0, 4.0, 10.0, 1989-10-28 07:00:00, 0.0, 0.0
9.0, None, 0.0, 6.5, 9.5, 1989-10-28 17:00:00, 26.0, 0.0
9.0, None, 0.0, 8.5, 9.0, 1989-10-29 07:00:00, 140.0, 0.0
8.0, None, 0.0, 8.0, 10.0, 1989-10-29 17:00:00, 4.0, 0.0
0.5, None, 0.0, 0.0, 8.5, 1989-10-30 06:30:00, 2.0, 0.0
6.0, None, 0.0, 0.0, 9.0, 1989-10-30 17:00:00, 0.0, 0.0
6.5, None, 0.0, 1.5, 7.0, 1989-10-31 06:30:00, 16.0, 0.0
8.0, None, 0.0, 6.5, 9.0, 1989-10-31 17:00:00, 4.0, 0.0
8.0, None, 0.0, 2.5, 9.0, 1989-11-01 06:30:00, 0.0, 0.0
10.0, None, 0.0, 9.5, 10.5, 1989-11-01 17:00:00, 26.0, 0.0
10.0, None, 0.0, 9.0, 10.5, 1989-11-02 06:30:00, 46.0, 0.0
10.0, None, 0.0, 9.5, 12.0, 1989-11-02 17:30:00, 0.0, 0.0
10.0, None, 0.0, 9.5, 12.0, 1989-11-03 06:00:00, 20.0, 0.0
9.0, None, 0.0, 6.5, 11.0, 1989-11-03 16:00:00, 4.0, 0.0
9.0, None, 0.0, 6.5, 11.0, 1989-11-04 06:00:00, 4.0, 0.0
10.0, None, 0.0, 9.0, 12.0, 1989-11-04 17:00:00, 2.0, 0.0
10.0, None, 0.0, 8.0, 11.0, 1989-11-05 06:00:00, 0.0, 0.0
6.5, None, 0.0, 4.0, 6.5, 1989-11-05 17:00:00, 4.0, 0.0
7.0, None, 0.0, 2.0, 10.0, 1989-11-06 06:30:00, 4.0, 0.0
5.0, None, 0.0, 4.0, 10.0, 1989-11-06 16:00:00, 2.0, 0.0
3.0, None, 0.0, 2.0, 6.5, 1989-11-07 06:30:00, 46.0, 0.0
9.0, None, 0.0, 2.5, 9.5, 1989-11-07 17:00:00, 26.0, 0.0
3.5, None, 0.0, 3.0, 11.0, 1989-11-08 07:00:00, 44.0, 0.0
5.0, None, 0.0, 5.0, 6.0, 1989-11-08 17:00:00, 20.0, 0.0
