station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-2.0, 5.0, 5.0, -4.0, -2.0, 1986-01-01 11:15:00, None, 11.0
-11.0, 0.0, 0.0, -14.0, -0.5, 1986-01-02 06:10:00, None, 11.0
-11.0, 0.0, 0.0, -17.0, -9.0, 1986-01-02 16:00:00, None, 11.0
-20.5, 0.0, 0.0, -22.0, -11.5, 1986-01-03 06:20:00, None, 11.0
-12.0, 0.0, 0.0, -20.5, -11.0, 1986-01-03 17:00:00, None, 11.0
-16.0, 0.0, 0.0, -17.0, -11.0, 1986-01-04 06:00:00, None, 11.0
-12.0, 0.0, 0.0, -17.0, -12.0, 1986-01-04 16:30:00, None, 11.0
-13.0, 0.0, 0.0, -15.0, -12.0, 1986-01-05 06:00:00, None, 11.0
-8.0, 1.0, 1.0, -15.0, -8.0, 1986-01-05 16:00:00, None, 12.0
-15.0, 0.0, 0.0, -15.0, -8.8, 1986-01-06 06:00:00, None, 12.0
-1.0, 0.1, 0.1, -14.0, -1.0, 1986-01-07 06:15:00, None, 11.0
-1.5, 0.0, 0.0, -2.0, -1.0, 1986-01-07 16:00:00, None, 11.0
-1.5, 4.0, 4.0, -3.0, -1.0, 1986-01-08 06:15:00, None, 15.0
0.0, 6.0, 2.0, -2.0, 0.0, 1986-01-08 11:30:00, None, 17.0
0.0, 0.0, 0.0, 0.0, 2.0, 1986-01-08 16:00:00, None, 17.0
-0.5, 0.0, 0.0, -5.0, 0.0, 1986-01-09 06:15:00, None, 17.0
2.0, 0.0, 0.0, -0.5, 2.5, 1986-01-09 19:00:00, None, 17.0
2.0, 0.0, 0.0, 0.0, 2.5, 1986-01-10 06:20:00, None, 15.0
3.0, 0.0, 0.0, 1.0, 5.0, 1986-01-10 17:10:00, None, 15.0
-1.0, 0.0, 0.0, -1.5, 5.0, 1986-01-11 06:00:00, None, 13.0
-2.0, 0.0, 0.0, -2.0, 2.0, 1986-01-11 20:30:00, None, 13.0
-2.0, 0.0, 0.0, -3.0, 2.0, 1986-01-12 06:00:00, None, 13.0
-0.5, 0.0, 0.0, -1.5, 3.0, 1986-01-12 16:30:00, None, 13.0
-6.0, 0.0, 0.0, -6.5, 3.0, 1986-01-13 06:15:00, None, 13.0
-2.0, 0.0, 0.0, -8.0, -2.0, 1986-01-13 17:25:00, None, 13.0
-4.0, 0.1, 0.1, -5.0, -2.0, 1986-01-14 06:15:00, None, 13.0
-3.0, 0.0, 0.0, -4.0, 2.0, 1986-01-14 16:00:00, None, 13.0
0.0, 4.0, 4.0, 0.0, 2.0, 1986-01-15 06:15:00, None, 17.0
-1.0, 0.0, 0.0, -1.0, 0.0, 1986-01-15 16:00:00, None, 17.0
-1.0, 0.1, 0.1, -1.5, 0.0, 1986-01-16 06:15:00, None, 17.0
None, 0.0, 0.0, None, None, 1986-01-16 16:00:00, None, 17.0
-1.0, 0.0, 0.0, -2.0, 1.0, 1986-01-17 06:20:00, None, 17.0
-2.5, 0.0, 0.0, -2.5, 0.0, 1986-01-17 21:20:00, None, 17.0
0.0, 2.0, 2.0, -3.0, 0.0, 1986-01-18 06:00:00, None, 19.0
3.0, 0.0, 0.0, -1.0, 3.0, 1986-01-18 16:30:00, None, 19.0
None, 0.0, 0.0, None, None, 1986-01-19 06:00:00, None, 16.0
-3.5, 0.0, 0.0, -3.5, 2.5, 1986-01-19 19:20:00, None, 16.0
-6.5, 0.0, 0.0, -9.0, -2.5, 1986-01-20 06:10:00, None, 16.0
-8.0, 0.0, 0.0, -8.0, -1.5, 1986-01-20 19:20:00, None, 16.0
-5.0, 0.0, 0.0, -9.0, -1.5, 1986-01-21 06:10:00, None, 16.0
0.0, 0.0, 0.0, -5.0, 0.0, 1986-01-21 16:00:00, None, 16.0
-1.0, 0.1, 0.1, -4.0, -1.0, 1986-01-22 06:10:00, None, 16.0
0.0, 3.0, 3.0, -1.0, 0.0, 1986-01-22 16:00:00, None, 19.0
-2.0, 2.0, 2.0, -6.0, 0.0, 1986-01-23 06:10:00, None, 21.0
2.0, 0.0, 0.0, -3.0, 2.5, 1986-01-23 16:30:00, None, 21.0
-7.0, 0.0, 0.0, -10.0, 2.0, 1986-01-24 06:15:00, None, 21.0
-1.0, 0.0, 0.0, -7.5, -1.0, 1986-01-24 16:20:00, None, 21.0
-1.0, 0.0, 0.0, -2.0, -1.0, 1986-01-25 06:00:00, None, 21.0
0.5, 0.0, 0.0, -2.5, 2.0, 1986-01-25 18:50:00, None, 21.0
-6.0, 0.0, 0.0, -6.0, 3.0, 1986-01-26 06:00:00, None, 21.0
1.0, 0.0, 0.0, -5.0, 1.0, 1986-01-26 19:00:00, None, 21.0
-2.0, 0.0, 0.0, -6.0, 0.5, 1986-01-27 06:15:00, None, 20.0
3.0, 0.0, 0.0, -2.0, 3.0, 1986-01-27 18:00:00, None, 20.0
-1.0, 0.0, 0.0, -1.5, 2.0, 1986-01-28 06:15:00, None, 20.0
0.0, 0.0, 0.0, -1.0, 0.0, 1986-01-28 18:00:00, None, 20.0
-2.0, 0.0, 0.0, -2.0, 1.5, 1986-01-29 06:15:00, None, 20.0
1.0, 0.0, 0.0, -2.0, 1.0, 1986-01-29 16:00:00, None, 20.0
-2.0, 0.0, 0.0, -2.0, -1.0, 1986-01-30 06:15:00, None, 20.0
-1.0, 0.0, 0.0, -2.5, 0.0, 1986-01-30 16:15:00, None, 20.0
-1.0, 2.0, 2.0, -2.0, -1.0, 1986-01-31 06:15:00, None, 21.0
-0.5, 0.0, 0.0, -2.0, 5.0, 1986-01-31 18:30:00, None, 21.0
0.0, 0.0, 0.0, 0.0, 1.0, 1986-02-01 06:00:00, None, 21.0
