station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
2.0, 0.0, 0.0, -5.0, 2.0, 1988-11-17 15:30:00, 1.0
-12.0, 0.0, 0.0, -13.0, 2.0, 1988-11-18 07:00:00, 0.0
-4.0, None, None, -8.0, -4.0, 1988-11-18 15:00:00, None
-2.5, None, None, -4.0, -2.5, 1988-11-19 07:00:00, None
3.0, None, None, -2.5, 5.0, 1988-11-19 15:00:00, None
-8.0, None, None, -8.0, 3.0, 1988-11-20 07:00:00, None
-2.0, None, None, -8.0, 2.0, 1988-11-20 15:00:00, None
0.0, 0.0, 0.0, -8.0, 6.0, 1988-11-21 07:00:00, 0.0
3.0, None, None, 0.0, 5.0, 1988-11-21 15:00:00, None
1.0, 0.0, 0.0, -3.0, 6.0, 1988-11-22 07:00:00, 0.0
5.5, 0.0, 0.0, 1.0, 7.0, 1988-11-22 16:00:00, 0.0
-1.0, 0.0, 0.0, -2.0, 5.0, 1988-11-23 07:00:00, 0.0
3.5, 0.0, 0.0, -2.5, 5.0, 1988-11-23 15:00:00, 0.0
-8.0, 0.0, 0.0, -8.0, 3.5, 1988-11-24 07:00:00, 0.0
-1.5, 0.0, 0.0, -9.0, 0.5, 1988-11-24 15:20:00, 0.0
-6.5, 2.0, 2.0, -6.5, -1.5, 1988-11-25 06:40:00, 2.0
-2.0, None, 0.0, -6.5, -2.0, 1988-11-25 15:00:00, 2.0
-13.0, None, None, -14.0, -2.0, 1988-11-26 06:00:00, None
-7.0, None, None, -13.0, -5.0, 1988-11-26 15:00:00, None
-5.0, None, None, -7.0, -4.0, 1988-11-27 06:00:00, None
6.5, 0.0, 0.0, -5.0, 8.0, 1988-11-27 15:10:00, 1.0
-4.5, 0.0, 0.0, -4.5, 6.5, 1988-11-28 06:00:00, 1.0
-1.0, 0.0, 0.0, -5.0, 0.5, 1988-11-28 15:00:00, 1.0
-2.0, 0.0, 0.0, -2.0, -1.0, 1988-11-29 05:00:00, 1.0
2.0, 0.0, 0.0, -2.0, 2.0, 1988-11-29 14:45:00, 1.0
-2.0, 0.0, 0.0, -2.0, 1.5, 1988-11-30 06:00:00, 1.0
0.6, 0.0, 0.0, -2.0, 0.6, 1988-11-30 15:15:00, 0.0
-1.0, 0.0, 0.0, -3.0, 6.0, 1988-12-01 06:00:00, 0.0
5.0, 0.0, 0.0, -2.0, 6.0, 1988-12-01 14:45:00, 0.0
-5.0, 0.0, 0.0, -5.0, 8.0, 1988-12-02 07:00:00, 0.0
3.0, 0.0, 0.0, -7.0, 3.0, 1988-12-02 14:45:00, 0.0
-6.5, 0.0, 0.0, -8.0, 2.0, 1988-12-03 07:30:00, 0.0
6.0, 0.0, 0.0, -7.0, 7.0, 1988-12-03 15:15:00, 0.0
4.0, 0.0, 0.0, 4.0, 7.0, 1988-12-04 06:15:00, 0.0
11.0, 0.0, 0.0, 3.5, 12.0, 1988-12-04 15:00:00, 0.0
2.0, 0.0, 0.0, 2.0, 11.5, 1988-12-05 06:00:00, 0.0
4.5, 0.0, 0.0, 1.0, 10.5, 1988-12-05 15:00:00, 0.0
2.0, 0.0, 0.0, -1.0, 5.0, 1988-12-06 06:00:00, 0.0
2.0, 0.0, 0.0, 1.0, 2.0, 1988-12-06 15:00:00, 0.0
-10.0, 0.0, 0.0, -10.0, 2.0, 1988-12-07 06:30:00, 0.0
-5.5, 0.0, 0.0, -11.0, -5.0, 1988-12-07 15:00:00, 0.0
-4.0, 5.0, 5.0, -6.0, -4.0, 1988-12-08 05:00:00, 5.0
1.0, 0.0, 0.0, -4.0, 1.0, 1988-12-08 15:00:00, 5.0
-4.0, 0.0, 0.0, -4.0, 1.0, 1988-12-09 06:00:00, 4.0
-3.0, 0.0, 0.0, -4.0, -3.0, 1988-12-09 15:30:00, 4.0
-5.0, 0.0, 0.0, -5.0, -1.0, 1988-12-10 06:30:00, 4.0
-3.0, 0.0, 0.0, -4.5, -0.5, 1988-12-10 15:20:00, 4.0
-5.0, None, None, -5.0, -3.0, 1988-12-11 06:00:00, None
0.0, 0.0, 0.0, -6.0, 0.0, 1988-12-11 15:00:00, 4.0
-7.0, 0.0, 0.0, -7.0, -0.5, 1988-12-12 06:00:00, 3.0
-4.0, 0.0, 0.0, -7.0, -4.0, 1988-12-12 15:00:00, 3.0
-2.0, 1.0, 1.0, -5.0, 3.0, 1988-12-13 06:00:00, 4.0
0.5, 0.0, 0.0, -2.5, 1.5, 1988-12-13 15:00:00, 4.0
-7.0, 0.0, 0.0, -8.0, 0.0, 1988-12-14 05:30:00, 4.0
-2.0, 0.0, 0.0, -8.0, -1.0, 1988-12-14 15:30:00, 4.0
-14.0, 0.0, 0.0, -14.0, -2.0, 1988-12-15 06:00:00, 4.0
-6.0, 0.0, 0.0, -15.0, -6.0, 1988-12-15 15:00:00, 4.0
-14.0, 0.0, 0.0, -14.0, -5.0, 1988-12-16 05:30:00, 4.0
-7.5, 0.0, 0.0, -14.5, -7.5, 1988-12-16 15:00:00, 4.0
-14.0, 0.0, 0.0, -15.0, -7.5, 1988-12-17 07:00:00, 4.0
-12.0, None, None, -14.0, -11.0, 1988-12-17 15:00:00, None
-12.0, None, None, -14.0, -11.0, 1988-12-18 07:00:00, None
-7.0, 1.0, 1.0, -15.0, -7.0, 1988-12-18 15:30:00, 4.0
-10.5, 0.0, 0.0, -11.0, -3.0, 1988-12-19 06:00:00, 4.0
-8.0, 0.0, 0.0, -14.0, -5.5, 1988-12-19 15:00:00, 4.0
-17.0, 0.0, 0.0, -18.0, -8.0, 1988-12-20 06:00:00, 4.0
-12.0, 0.0, 0.0, -17.0, -10.5, 1988-12-20 15:00:00, 4.0
-10.5, 2.0, 2.0, -15.0, -10.5, 1988-12-21 06:00:00, 6.0
-4.0, 0.0, 0.0, -10.5, -4.0, 1988-12-21 15:00:00, 6.0
-9.5, 0.0, 0.0, -12.0, -6.5, 1988-12-22 06:30:00, 6.0
-5.0, 0.0, 0.0, -10.5, -5.0, 1988-12-22 15:00:00, 6.0
-9.0, 3.0, 3.0, -9.0, -4.5, 1988-12-23 05:45:00, 9.0
-7.0, 0.0, 0.0, -12.0, -7.0, 1988-12-23 15:00:00, 9.0
-13.0, 0.0, 0.0, -15.0, -7.0, 1988-12-24 06:30:00, 9.0
-7.0, 3.0, 3.0, -13.0, -5.0, 1988-12-24 15:00:00, 12.0
-16.0, None, None, -16.5, -8.0, 1988-12-25 06:00:00, None
-11.0, None, None, -17.5, -11.0, 1988-12-25 15:00:00, None
-22.0, 0.0, 0.0, -22.0, -8.0, 1988-12-26 07:00:00, 12.0
-16.0, 0.0, 0.0, -22.0, -14.5, 1988-12-26 15:00:00, 12.0
-14.0, 1.0, 1.0, -16.0, -14.0, 1988-12-27 06:00:00, 13.0
-10.0, 1.0, 1.0, -16.0, -9.0, 1988-12-27 15:00:00, 14.0
-14.5, 0.0, 0.0, -14.5, -10.0, 1988-12-28 05:30:00, 14.0
-9.0, 2.0, 2.0, -15.0, -9.0, 1988-12-28 15:15:00, 16.0
-13.0, 0.0, 0.0, -13.0, -7.0, 1988-12-29 05:45:00, 16.0
-11.0, 0.0, 0.0, -15.0, -11.0, 1988-12-29 15:00:00, 16.0
-9.0, 9.0, 9.0, -12.0, -8.0, 1988-12-30 06:00:00, 25.0
-10.0, None, None, None, None, 1988-12-30 15:00:00, None
-21.0, 12.0, 3.0, -21.0, -5.0, 1988-12-31 07:15:00, 28.0
-14.0, 0.0, 0.0, -22.0, -2.0, 1988-12-31 15:00:00, 28.0
-18.0, 0.0, 0.0, -22.0, -14.0, 1989-01-01 07:00:00, 26.0
-11.0, 0.0, 0.0, -22.0, -10.5, 1989-01-01 15:45:00, 26.0
-16.5, 0.0, 0.0, -18.0, -11.0, 1989-01-02 06:45:00, 26.0
-14.0, 0.0, 0.0, -18.0, -12.5, 1989-01-02 16:00:00, 26.0
-11.0, 0.0, 0.0, -18.0, -10.5, 1989-01-03 06:15:00, 26.0
-7.0, 2.0, 2.0, -11.0, -5.5, 1989-01-03 16:00:00, 28.0
-13.0, 0.0, 0.0, -13.0, -6.0, 1989-01-04 05:30:00, 28.0
-10.5, 0.0, 0.0, -15.5, -6.0, 1989-01-04 15:00:00, 28.0
-15.0, 0.0, 0.0, -16.5, -10.0, 1989-01-05 06:00:00, 28.0
-10.0, 0.0, 0.0, -17.0, -8.0, 1989-01-05 15:00:00, 26.0
-12.0, 0.0, 0.0, -13.0, -10.0, 1989-01-06 05:15:00, 25.0
-13.0, 0.0, 0.0, -15.5, -10.0, 1989-01-06 15:00:00, 25.0
-25.0, 0.0, 0.0, -25.0, -12.0, 1989-01-07 06:00:00, 25.0
-18.0, 0.0, 0.0, -27.0, -12.0, 1989-01-07 15:00:00, 25.0
-19.0, 5.0, 5.0, -27.0, -19.0, 1989-01-08 06:00:00, 30.0
-14.0, 0.0, 0.0, -19.0, -14.0, 1989-01-08 15:00:00, 30.0
-22.0, 1.0, 1.0, -22.0, -13.0, 1989-01-09 06:00:00, 31.0
-15.5, 0.0, 0.0, -22.0, -12.0, 1989-01-09 15:00:00, 31.0
-15.5, 1.0, 1.0, -22.0, -12.0, 1989-01-10 06:45:00, 32.0
-11.0, None, 0.0, -17.0, -9.0, 1989-01-10 15:00:00, 32.0
-17.0, 0.0, 0.0, -17.0, -11.0, 1989-01-11 06:30:00, 32.0
-11.0, 0.0, 0.0, -17.0, -11.0, 1989-01-11 16:30:00, 32.0
-8.0, 0.0, 0.0, -12.0, -8.0, 1989-01-12 05:30:00, 30.0
5.0, 0.0, 0.0, -8.0, 7.5, 1989-01-12 14:50:00, 25.0
-4.5, 1.0, 1.0, -6.5, 5.0, 1989-01-13 05:30:00, 26.0
-7.0, None, None, -9.5, -4.0, 1989-01-13 16:00:00, None
-15.5, 0.0, 0.0, -16.0, -5.0, 1989-01-14 06:30:00, 26.0
-13.0, 0.0, 0.0, -16.5, -6.5, 1989-01-14 16:30:00, 26.0
-9.0, 0.0, 0.0, -17.0, -7.0, 1989-01-15 06:30:00, 26.0
-7.0, 0.0, 0.0, -10.5, -6.5, 1989-01-15 15:00:00, 26.0
-6.0, 0.0, 0.0, -11.0, -5.0, 1989-01-16 05:00:00, 26.0
6.0, 0.0, 0.0, -7.5, 6.0, 1989-01-16 15:00:00, 26.0
-4.0, 0.0, 0.0, -4.0, -4.0, 1989-01-17 06:00:00, 25.0
-2.0, 0.0, 0.0, -7.0, -1.0, 1989-01-17 15:00:00, 25.0
0.0, 0.0, 0.0, -7.0, 0.0, 1989-01-18 06:00:00, 25.0
3.0, 0.0, 0.0, 0.0, 4.0, 1989-01-18 15:00:00, 24.0
-4.0, 0.0, 0.0, -6.0, 3.5, 1989-01-19 06:00:00, 22.0
3.0, 0.0, 0.0, -4.5, 3.0, 1989-01-19 15:00:00, 22.0
0.0, 0.0, 0.0, -4.5, 3.0, 1989-01-20 06:00:00, 22.0
6.0, 0.0, 0.0, -2.0, 7.5, 1989-01-20 15:00:00, 22.0
-10.5, 0.0, 0.0, -10.5, 6.0, 1989-01-21 06:30:00, 22.0
-6.0, 0.0, 0.0, -12.0, -3.0, 1989-01-21 15:00:00, 22.0
-12.0, None, None, -12.0, -8.0, 1989-01-22 06:00:00, None
-2.0, 0.0, 0.0, -12.0, -2.0, 1989-01-22 14:30:00, 22.0
-24.0, 0.0, 0.0, -24.0, -2.5, 1989-01-23 06:00:00, 22.0
-18.5, 0.0, 0.0, -24.5, -17.0, 1989-01-23 15:00:00, 22.0
-18.0, 0.0, 0.0, -24.5, -17.5, 1989-01-24 06:00:00, 22.0
-6.5, 0.0, 0.0, -18.5, -6.5, 1989-01-24 15:00:00, 22.0
-8.0, 2.0, 2.0, -12.0, -7.0, 1989-01-25 05:00:00, 24.0
-4.0, 0.0, 0.0, -8.0, -4.0, 1989-01-25 15:30:00, 24.0
-3.0, 0.0, 0.0, -5.0, -3.0, 1989-01-26 06:00:00, 24.0
7.0, 0.0, 0.0, -4.0, 11.0, 1989-01-26 16:00:00, 20.0
-5.0, 0.0, 0.0, -5.0, 7.5, 1989-01-27 05:30:00, 20.0
1.0, 0.0, 0.0, -6.0, 2.0, 1989-01-27 15:00:00, 20.0
-4.0, 0.0, 0.0, -4.5, 2.0, 1989-01-28 06:30:00, 20.0
6.5, 0.0, 0.0, 4.0, 7.0, 1989-01-28 15:00:00, 18.0
-1.0, 0.0, 0.0, -1.0, 0.0, 1989-01-29 07:00:00, 18.0
10.5, 0.0, 0.0, -1.0, 12.0, 1989-01-29 15:00:00, 16.0
7.0, 0.0, 0.0, 2.0, 12.0, 1989-01-30 06:30:00, 14.0
4.0, 1.0, 1.0, 2.0, 12.0, 1989-01-30 15:00:00, 10.0
-27.0, 0.0, 0.0, -27.0, 12.0, 1989-01-31 05:30:00, 10.0
-27.0, 0.0, 0.0, -29.0, -27.0, 1989-01-31 15:30:00, 10.0
-34.0, 0.0, 0.0, -34.0, -27.0, 1989-02-01 05:30:00, 10.0
-25.0, 0.0, 0.0, -34.0, -24.5, 1989-02-01 14:45:00, 10.0
-35.0, 0.0, 0.0, -35.0, -24.5, 1989-02-02 06:00:00, 10.0
-21.5, 0.0, 0.0, -37.0, -21.5, 1989-02-02 15:00:00, 10.0
-34.0, 0.0, 0.0, -34.0, -21.5, 1989-02-03 05:30:00, 10.0
-19.5, 0.0, 0.0, -35.5, -19.5, 1989-02-03 15:30:00, 10.0
-30.5, 0.0, 0.0, -30.5, -19.5, 1989-02-04 06:00:00, 10.0
-15.0, 0.0, 0.0, -31.0, -15.0, 1989-02-04 15:00:00, 10.0
-26.0, 0.0, 0.0, -26.0, -15.0, 1989-02-05 06:30:00, 10.0
-8.5, 0.0, 0.0, -26.0, -8.5, 1989-02-05 15:00:00, 10.0
-24.0, 0.0, 0.0, -24.0, -7.5, 1989-02-06 05:00:00, 10.0
-8.5, 0.0, 0.0, -25.5, -8.5, 1989-02-06 15:00:00, 10.0
-22.5, 0.0, 0.0, -22.5, -8.5, 1989-02-07 05:30:00, 10.0
-8.0, 0.0, 0.0, -24.0, -8.0, 1989-02-07 15:00:00, 10.0
-23.0, 0.0, 0.0, -23.0, -8.0, 1989-02-08 06:00:00, 10.0
-8.0, 0.0, 0.0, -24.5, -8.0, 1989-02-08 15:00:00, 10.0
-22.0, 0.0, 0.0, -22.0, -8.0, 1989-02-09 06:30:00, 10.0
-9.5, 0.0, 0.0, -23.0, -6.0, 1989-02-09 15:30:00, 10.0
-21.0, 0.0, 0.0, -21.0, -6.0, 1989-02-10 05:00:00, 10.0
-7.0, 0.0, 0.0, -29.0, -7.0, 1989-02-10 15:00:00, 10.0
-21.0, 0.0, 0.0, -21.0, -7.0, 1989-02-11 06:30:00, 10.0
-6.0, 0.0, 0.0, -21.0, -5.0, 1989-02-11 15:00:00, 10.0
-18.5, None, None, -18.5, -7.5, 1989-02-12 06:00:00, None
-4.0, None, None, -19.0, -3.5, 1989-02-12 15:00:00, None
-14.0, 0.0, 0.0, -14.0, -2.0, 1989-02-13 05:30:00, 10.0
0.0, 0.0, 0.0, -16.0, 0.0, 1989-02-13 15:00:00, 10.0
-6.0, 0.0, 0.0, -16.0, 0.0, 1989-02-14 05:30:00, 10.0
4.0, 0.0, 0.0, -6.0, 4.0, 1989-02-14 15:00:00, 10.0
-9.0, 0.0, 0.0, -10.0, 4.0, 1989-02-15 05:30:00, 10.0
-5.0, 0.0, 0.0, -9.0, -2.0, 1989-02-15 15:45:00, 10.0
-17.0, 0.0, 0.0, -19.0, -2.0, 1989-02-16 05:30:00, 10.0
-12.0, None, None, -19.0, -12.0, 1989-02-16 15:00:00, None
-26.0, 0.0, 0.0, -26.0, -10.0, 1989-02-17 06:30:00, 10.0
-10.0, 0.0, 0.0, -26.0, -10.0, 1989-02-17 15:00:00, 10.0
-16.0, None, None, -16.0, -10.0, 1989-02-18 06:00:00, None
-7.5, 0.0, 0.0, -16.0, -7.5, 1989-02-18 15:00:00, 10.0
-12.0, 1.0, 1.0, -12.0, -7.0, 1989-02-19 06:30:00, 11.0
-2.0, None, None, -12.0, -2.0, 1989-02-19 15:00:00, None
-11.0, 0.0, 0.0, -12.0, 0.0, 1989-02-20 06:30:00, 11.0
1.0, 0.0, 0.0, -12.0, 2.0, 1989-02-20 15:00:00, 11.0
-10.0, 0.0, 0.0, -10.0, 2.5, 1989-02-21 05:00:00, 11.0
2.0, 0.0, 0.0, -11.0, 2.0, 1989-02-21 15:00:00, 10.0
1.5, 0.0, 0.0, -2.0, 2.0, 1989-02-22 05:00:00, 10.0
7.0, 0.0, 0.0, -2.0, 7.0, 1989-02-22 15:00:00, 10.0
-4.0, 0.0, 0.0, -4.0, 7.0, 1989-02-23 06:30:00, 10.0
5.5, 0.0, 0.0, -5.0, 6.5, 1989-02-23 15:00:00, 8.0
-2.0, 0.0, 0.0, -2.0, 6.0, 1989-02-24 05:00:00, 8.0
2.0, 0.0, 0.0, -2.0, 6.0, 1989-02-24 15:30:00, 8.0
-3.0, 2.0, 2.0, -3.0, 6.0, 1989-02-25 07:00:00, 10.0
2.0, 0.0, 0.0, -4.0, 2.0, 1989-02-25 15:00:00, 8.0
-15.0, 0.0, 0.0, -15.0, 2.0, 1989-02-26 07:30:00, 8.0
2.0, 0.0, 0.0, -15.0, 2.0, 1989-02-26 15:00:00, 8.0
0.0, 0.0, 0.0, -4.0, 2.0, 1989-02-27 06:30:00, 8.0
1.0, 0.0, 0.0, 0.0, 2.0, 1989-02-27 15:00:00, 8.0
-14.0, 0.0, 0.0, -14.0, 1.0, 1989-02-28 07:00:00, 8.0
-12.0, 0.0, 0.0, -15.0, -11.5, 1989-02-28 15:00:00, 8.0
-29.0, 0.0, 0.0, -29.0, -11.0, 1989-03-01 06:30:00, 8.0
-11.0, 0.0, 0.0, -30.0, -11.0, 1989-03-01 15:00:00, 8.0
-28.0, 0.0, 0.0, -28.0, -10.5, 1989-03-02 07:00:00, 8.0
-5.0, 0.0, 0.0, -28.0, -5.0, 1989-03-02 15:00:00, 8.0
-20.0, 0.0, 0.0, -20.0, -5.0, 1989-03-03 07:00:00, 8.0
-1.0, 0.0, 0.0, -20.0, -1.0, 1989-03-03 15:00:00, 8.0
-13.0, 0.0, 0.0, -13.0, -1.0, 1989-03-04 07:00:00, 8.0
2.0, 0.0, 0.0, -13.0, 2.0, 1989-03-04 15:30:00, 8.0
-3.0, 0.0, 0.0, -3.0, 2.0, 1989-03-05 07:00:00, 8.0
7.0, 0.0, 0.0, -3.0, 7.0, 1989-03-05 15:30:00, 6.0
-5.5, 0.0, 0.0, -5.5, 7.0, 1989-03-06 07:00:00, 6.0
3.0, 0.0, 0.0, -5.5, 6.0, 1989-03-06 15:45:00, 4.0
-11.0, 0.0, 0.0, -11.0, 3.5, 1989-03-07 07:00:00, 4.0
2.0, 0.0, 0.0, -11.0, 3.0, 1989-03-07 16:00:00, 4.0
-6.0, 0.0, 0.0, -6.0, 2.5, 1989-03-08 07:00:00, 4.0
8.0, 0.0, 0.0, -6.0, 8.0, 1989-03-08 15:00:00, 3.0
-8.0, 0.0, 0.0, -8.0, 8.0, 1989-03-09 07:00:00, 3.0
6.0, None, None, -7.0, 6.0, 1989-03-09 15:30:00, 2.0
0.0, 0.0, 0.0, 0.0, 6.0, 1989-03-10 06:30:00, 2.0
10.0, 0.0, 0.0, 0.0, 10.0, 1989-03-10 15:00:00, 2.0
-9.0, 0.0, 0.0, -9.0, 9.0, 1989-03-11 07:30:00, 2.0
2.0, 0.0, 0.0, -3.0, 2.0, 1989-03-11 15:00:00, 2.0
-5.5, 0.0, 0.0, -5.5, 2.0, 1989-03-12 06:00:00, 2.0
8.0, 0.0, 0.0, -5.5, 8.0, 1989-03-12 15:00:00, 2.0
-6.0, 0.0, 0.0, -6.0, 8.0, 1989-03-13 07:00:00, 2.0
4.0, 0.0, 0.0, -6.0, 4.0, 1989-03-13 15:00:00, 0.0
-2.5, 0.0, 0.0, -3.0, 4.5, 1989-03-14 07:00:00, 0.0
4.0, 0.0, 0.0, -2.5, 4.0, 1989-03-14 15:00:00, 0.0
-4.5, 0.0, 0.0, -4.5, 4.0, 1989-03-15 07:00:00, 0.0
3.0, 0.0, 0.0, -4.0, 3.5, 1989-03-15 15:45:00, 0.0
-10.5, 0.0, 0.0, -10.5, 3.0, 1989-03-16 07:00:00, 0.0
1.0, 0.0, 0.0, -10.5, 1.0, 1989-03-16 15:00:00, 0.0
-11.0, 0.0, 0.0, -11.0, 1.0, 1989-03-17 07:00:00, 0.0
0.0, 0.0, 0.0, -11.0, 0.0, 1989-03-17 19:00:00, 0.0
-10.0, 0.0, 0.0, -10.0, 0.0, 1989-03-18 07:00:00, 0.0
7.0, 0.0, 0.0, -11.0, 7.0, 1989-03-18 15:00:00, 0.0
-8.0, 0.0, 0.0, -8.0, 7.0, 1989-03-19 06:30:00, 0.0
11.0, 0.0, 0.0, -8.0, 11.0, 1989-03-19 15:00:00, 0.0
-6.0, 0.0, 0.0, -6.0, 11.0, 1989-03-20 07:00:00, 0.0
7.0, 0.0, 0.0, -6.0, 7.0, 1989-03-20 15:30:00, 0.0
0.0, 0.0, 0.0, 0.0, 7.0, 1989-03-21 07:00:00, 0.0
8.0, 0.0, 0.0, 0.0, 8.0, 1989-03-21 15:00:00, 0.0
-3.0, 0.0, 0.0, -3.0, 8.0, 1989-03-22 07:00:00, 0.0
7.0, 0.0, 0.0, -3.0, 7.0, 1989-03-22 15:00:00, 0.0
8.0, 0.0, 0.0, -7.0, 9.0, 1989-03-23 17:00:00, 0.0
-3.0, 0.0, 0.0, -3.0, 8.0, 1989-03-24 07:30:00, 0.0
8.5, 0.0, 0.0, -3.0, 8.5, 1989-03-24 15:00:00, 0.0
-2.0, 0.0, 0.0, -2.0, 8.5, 1989-03-25 07:00:00, 0.0
10.0, 0.0, 0.0, -2.0, 10.0, 1989-03-25 15:00:00, 0.0
0.0, 0.0, 0.0, 0.0, 10.0, 1989-03-26 07:00:00, 0.0
9.0, 0.0, 0.0, 0.0, 11.5, 1989-03-26 15:00:00, 0.0
2.0, 0.0, 0.0, 2.0, 9.5, 1989-03-27 07:00:00, 0.0
10.0, 0.0, 0.0, 1.5, 12.0, 1989-03-27 15:30:00, 0.0
-2.5, 0.0, 0.0, -3.0, 11.5, 1989-03-28 07:00:00, 0.0
8.0, 0.0, 0.0, -3.0, 8.0, 1989-03-28 15:30:00, 0.0
-7.0, 0.0, 0.0, -7.0, 8.5, 1989-03-29 07:00:00, 0.0
10.5, 0.0, 0.0, -7.0, 10.5, 1989-03-29 15:30:00, 0.0
-4.0, 0.0, 0.0, -4.0, 10.5, 1989-03-30 07:00:00, 0.0
8.0, 0.0, 0.0, -4.0, 8.0, 1989-03-30 15:00:00, 0.0
-2.0, 0.0, 0.0, -2.0, 8.0, 1989-03-31 07:00:00, 0.0
7.5, 0.0, 0.0, -2.0, 7.5, 1989-03-31 16:00:00, 0.0
-1.0, 0.0, 0.0, -1.0, 7.5, 1989-04-01 07:00:00, 0.0
7.0, 0.0, 0.0, -1.0, 7.0, 1989-04-01 15:00:00, 0.0
-4.0, None, None, -4.0, 7.0, 1989-04-02 07:00:00, None
8.5, 0.0, 0.0, -4.0, 8.5, 1989-04-02 15:00:00, 0.0
-3.0, 0.0, 0.0, -4.0, 8.5, 1989-04-03 07:00:00, 0.0
8.0, 0.0, 0.0, -3.0, 8.0, 1989-04-03 15:00:00, 0.0
-4.0, 0.0, 0.0, -4.0, 8.0, 1989-04-04 07:00:00, 0.0
7.0, 0.0, 0.0, -4.0, 7.0, 1989-04-04 16:00:00, 0.0
-1.0, 3.0, 3.0, -1.0, 7.0, 1989-04-05 07:00:00, 3.0
8.0, 0.0, 0.0, -1.0, 8.0, 1989-04-05 16:00:00, 0.0
0.0, 1.0, 1.0, 0.0, 8.0, 1989-04-06 07:00:00, 1.0
13.0, 0.0, 0.0, 0.0, 13.0, 1989-04-06 16:00:00, 0.0
-2.0, 0.0, 0.0, -2.0, 14.5, 1989-04-07 07:00:00, 0.0
8.0, 0.0, 0.0, -2.0, 9.0, 1989-04-07 16:00:00, 0.0
-1.5, None, None, -2.0, 8.0, 1989-04-08 07:00:00, None
8.0, None, None, -2.0, 8.5, 1989-04-08 16:00:00, None
-5.5, None, None, -5.5, 8.5, 1989-04-09 07:00:00, None
13.0, None, None, -5.5, 13.0, 1989-04-09 16:00:00, None
-1.0, 0.0, 0.0, -5.5, 14.0, 1989-04-10 07:00:00, 0.0
16.0, 0.0, 0.0, -1.0, 16.0, 1989-04-10 15:30:00, 0.0
3.0, 0.0, 0.0, 3.0, 16.0, 1989-04-11 07:00:00, 0.0
17.0, 0.0, 0.0, 3.0, 17.0, 1989-04-11 15:30:00, 0.0
0.0, 0.0, 0.0, 0.0, 17.0, 1989-04-12 07:00:00, 0.0
17.0, 0.0, 0.0, 0.0, 17.0, 1989-04-12 15:30:00, 0.0
1.0, 0.0, 0.0, 1.0, 17.0, 1989-04-13 07:00:00, 0.0
20.0, None, None, 1.0, 20.0, 1989-04-13 15:30:00, None
3.0, 0.0, 0.0, 1.0, 20.0, 1989-04-14 07:00:00, 0.0
17.0, None, None, 3.0, 17.0, 1989-04-14 15:30:00, None
