station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-6.0, None, None, 0.1, -10.0, None, -5.5, 1994-12-12 15:30:00, None, 84.0
-15.5, None, None, 0.0, -16.0, None, -6.0, 1994-12-13 04:30:00, None, 83.0
-6.5, None, None, 0.0, -16.5, None, -6.5, 1994-12-13 15:30:00, None, 80.0
-10.0, None, None, 0.1, -10.0, None, -6.0, 1994-12-14 05:00:00, None, 79.0
-7.0, None, None, 0.1, -10.5, None, -7.0, 1994-12-14 15:30:00, None, 79.0
-12.0, None, None, 0.1, -15.0, None, -7.0, 1994-12-15 05:00:00, None, 79.0
-8.0, None, None, 1.0, -13.0, None, -7.5, 1994-12-15 15:35:00, None, 77.0
-9.5, None, None, 4.0, -11.5, None, -8.0, 1994-12-16 05:15:00, None, 81.0
-6.0, None, None, 0.0, -10.0, None, -6.0, 1994-12-16 16:00:00, None, 6.0
-7.0, None, None, 2.0, -8.0, None, -6.0, 1994-12-17 05:00:00, None, 85.0
-3.0, None, None, 8.0, -7.0, None, -3.0, 1994-12-17 16:30:00, None, 92.0
-3.0, None, None, 8.0, -4.0, None, 2.0, 1994-12-18 05:00:00, None, 89.0
0.0, None, None, 14.0, -3.0, None, 0.0, 1994-12-18 16:05:00, None, 95.0
-2.0, None, None, 1.0, -4.0, None, 0.5, 1994-12-19 05:00:00, None, 97.0
1.0, None, None, 4.0, -2.5, None, 1.0, 1994-12-19 15:30:00, None, 93.0
0.0, None, None, 17.0, -1.5, None, 1.0, 1994-12-20 05:00:00, None, 107.0
1.0, None, None, 12.0, -1.0, None, 1.0, 1994-12-20 16:00:00, None, 100.0
-1.0, None, None, 0.1, -2.0, None, 1.0, 1994-12-21 05:00:00, None, 96.0
-1.0, None, None, 0.0, -2.0, None, 1.0, 1994-12-21 16:30:00, None, 96.0
-4.0, None, None, 0.0, -4.0, None, 0.0, 1994-12-22 05:10:00, None, 98.0
-1.0, None, None, 1.0, -5.0, None, -1.0, 1994-12-22 16:30:00, None, 96.0
-4.0, None, None, 4.0, -4.0, None, 0.0, 1994-12-23 05:10:00, None, 99.0
-1.0, None, None, 0.0, -3.0, None, -1.0, 1994-12-23 15:40:00, None, 99.0
-4.0, None, None, 0.0, -7.0, None, 0.0, 1994-12-24 05:15:00, None, 96.0
-4.0, None, None, 0.0, -4.0, None, -3.0, 1994-12-24 15:45:00, None, 93.0
-5.5, None, None, 3.0, -5.5, None, -3.0, 1994-12-25 05:20:00, None, 94.0
-7.0, None, None, 0.0, -8.0, None, -4.5, 1994-12-25 16:00:00, None, 94.0
-4.0, None, None, 17.0, -7.5, None, -4.0, 1994-12-26 07:55:00, None, 109.0
-2.0, None, None, 9.0, -4.0, None, -1.0, 1994-12-26 16:30:00, None, 114.0
-3.0, None, None, 0.1, -3.5, None, -2.0, 1994-12-27 08:00:00, None, 110.0
-2.5, None, None, 9.0, -3.0, None, -1.0, 1994-12-27 17:00:00, None, 116.0
-3.0, None, None, 6.0, -3.0, None, -2.0, 1994-12-28 06:15:00, None, 122.0
-0.5, None, None, 13.0, -2.5, None, 0.5, 1994-12-28 16:00:00, None, 135.0
-5.5, None, None, 0.0, -5.5, None, 0.0, 1994-12-29 05:00:00, None, 135.0
-14.0, None, None, 0.0, -14.0, None, -5.0, 1994-12-29 16:40:00, None, 127.0
-17.0, None, None, 0.0, -20.0, None, -13.0, 1994-12-30 05:00:00, None, 127.0
-16.0, None, None, 0.0, -18.5, None, -14.0, 1994-12-30 16:00:00, None, 127.0
-24.0, None, None, 0.0, -24.0, None, -16.0, 1994-12-31 05:30:00, None, 127.0
-20.0, None, None, 0.0, -25.0, None, -19.5, 1994-12-31 15:50:00, None, 119.0
-25.0, None, None, 0.0, -25.0, None, -20.0, 1995-01-01 05:30:00, None, 119.0
-21.0, None, None, 0.0, -24.0, None, -18.0, 1995-01-01 15:40:00, None, 119.0
-26.0, None, None, 0.0, -27.0, None, -20.0, 1995-01-02 08:15:00, None, 119.0
-22.0, None, None, 0.0, -27.0, None, -20.0, 1995-01-02 16:00:00, None, 119.0
-25.0, None, None, 0.0, -25.5, None, -21.0, 1995-01-03 05:30:00, None, 116.0
-21.5, None, None, 0.0, -26.0, None, -20.0, 1995-01-03 15:30:00, None, 118.0
-25.0, None, None, 0.0, -25.0, None, -20.0, 1995-01-04 05:30:00, None, 116.0
-22.0, None, None, 0.0, -26.0, None, -20.0, 1995-01-04 15:45:00, None, 116.0
-26.0, None, None, 0.0, -26.0, None, -20.5, 1995-01-05 05:30:00, None, 116.0
-22.5, None, None, 0.0, -27.0, None, -21.0, 1995-01-05 16:00:00, None, 116.0
-27.0, None, None, 0.0, -27.0, None, -26.0, 1995-01-06 05:30:00, None, 109.0
-19.0, None, None, 0.0, -27.0, None, -17.5, 1995-01-06 15:40:00, None, 109.0
-26.0, None, None, 0.0, -27.0, None, -17.5, 1995-01-07 05:10:00, None, 109.0
-20.0, None, None, 0.0, -26.0, None, -16.0, 1995-01-07 15:40:00, None, 109.0
-17.0, None, None, 0.1, -26.0, None, -17.0, 1995-01-08 05:05:00, None, 108.0
-14.0, None, None, 2.0, -16.0, None, -13.0, 1995-01-08 15:40:00, None, 108.0
-12.5, None, None, 8.0, -14.5, None, -12.5, 1995-01-09 05:05:00, None, 112.0
-9.0, None, None, 5.0, -14.5, None, -8.5, 1995-01-09 17:15:00, None, 115.0
-8.0, None, None, 13.0, -9.5, None, -8.0, 1995-01-10 05:40:00, None, 125.0
-4.0, None, None, 1.0, -8.5, None, -3.0, 1995-01-10 16:10:00, None, 126.0
-4.0, None, None, 4.0, -6.0, None, -4.0, 1995-01-11 06:00:00, None, 125.0
-1.0, None, None, 1.0, -4.5, None, -1.0, 1995-01-11 15:45:00, None, 125.0
-3.0, None, None, 3.0, -3.0, None, -1.0, 1995-01-12 05:00:00, None, 127.0
0.0, None, None, 2.0, -3.0, None, 1.0, 1995-01-12 15:30:00, None, 120.0
-3.0, None, None, 1.0, -4.0, None, 0.0, 1995-01-13 04:10:00, None, 122.0
-3.0, None, None, 2.0, -5.0, None, 0.0, 1995-01-13 15:30:00, None, 117.0
-2.5, None, None, 5.0, -2.5, None, 0.5, 1995-01-14 04:00:00, None, 121.0
0.0, None, None, 2.0, -2.5, None, 1.0, 1995-01-14 15:35:00, None, 123.0
-3.0, None, None, 5.0, -3.0, None, 0.0, 1995-01-15 07:00:00, None, 127.0
0.0, None, None, 3.0, -3.0, None, 1.5, 1995-01-15 15:40:00, None, 125.0
-2.0, None, None, 0.1, -2.0, None, 0.0, 1995-01-16 05:00:00, None, 125.0
-0.5, None, None, 1.0, -2.5, None, 1.0, 1995-01-16 15:45:00, None, 121.0
-3.0, None, None, 3.0, -4.0, None, 0.0, 1995-01-17 05:35:00, None, 124.0
-2.5, None, None, 1.0, -4.0, None, -1.0, 1995-01-17 16:30:00, None, 125.0
-5.0, None, None, 2.0, -6.0, None, -1.0, 1995-01-18 05:00:00, None, 125.0
-3.0, None, None, 5.0, -5.0, None, -2.5, 1995-01-18 15:45:00, None, 127.0
-5.0, None, None, 6.0, -5.0, None, -2.5, 1995-01-19 05:20:00, None, 127.0
-2.0, None, None, 0.0, -7.0, None, -1.0, 1995-01-19 15:40:00, None, 127.0
-5.0, None, None, 0.0, -6.0, None, -0.5, 1995-01-20 05:20:00, None, 124.0
-4.0, None, None, 0.0, -6.0, None, -4.0, 1995-01-20 16:35:00, None, 124.0
-9.0, None, None, 0.0, -9.0, None, -4.5, 1995-01-21 05:30:00, None, 119.0
-7.0, None, None, 0.0, -10.0, None, -7.0, 1995-01-21 15:45:00, None, 118.0
-12.0, None, None, 0.0, -12.0, None, -7.5, 1995-01-22 05:10:00, None, 118.0
-10.0, None, None, 0.0, -13.0, None, -10.0, 1995-01-22 16:20:00, None, 122.0
-10.5, None, None, 12.0, -11.0, None, -10.5, 1995-01-23 05:10:00, None, 124.0
-10.0, None, None, 0.0, -10.0, None, -10.0, 1995-01-23 16:30:00, None, 121.0
-17.0, None, None, 0.0, -17.0, None, -12.0, 1995-01-24 05:30:00, None, 121.0
-14.0, None, None, 0.0, -18.5, None, -11.5, 1995-01-24 15:35:00, None, 121.0
-18.0, None, None, 0.0, -21.0, None, -14.0, 1995-01-25 05:20:00, None, 119.0
-10.0, None, None, 0.0, -18.0, None, -9.0, 1995-01-25 16:45:00, None, 119.0
-10.0, None, None, 0.0, -12.0, None, -10.0, 1995-01-26 05:20:00, None, 115.0
-4.0, None, None, 1.0, -11.0, None, -4.0, 1995-01-26 15:30:00, None, 116.0
-7.5, None, None, 0.0, -9.0, None, -5.0, 1995-01-27 04:45:00, None, 115.0
-3.0, None, None, 0.0, -9.0, None, -3.0, 1995-01-27 15:45:00, None, 112.0
-4.0, None, None, 0.0, -4.5, None, -3.0, 1995-01-28 04:00:00, None, 11.0
-1.5, None, None, 0.0, -5.0, None, -1.0, 1995-01-28 15:35:00, None, 111.0
-2.0, None, None, 0.0, -40.5, None, -0.5, 1995-01-29 04:00:00, None, 111.0
-2.0, None, None, 2.0, -5.5, None, -1.0, 1995-01-29 15:30:00, None, 112.0
-3.0, None, None, 8.0, -3.5, None, -2.0, 1995-01-30 04:10:00, None, 119.0
0.0, None, None, 2.0, -3.0, None, 0.5, 1995-01-30 13:50:00, None, 120.0
-1.0, None, None, 6.0, -1.0, None, 1.0, 1995-01-31 05:00:00, None, 126.0
0.5, None, None, 3.0, -1.5, None, 1.5, 1995-01-31 15:35:00, None, 123.0
0.0, None, None, 6.0, 0.0, None, 1.0, 1995-02-01 07:55:00, None, 126.0
1.0, None, None, 0.0, 0.0, None, 3.0, 1995-02-01 17:10:00, None, 125.0
0.0, None, None, 0.0, 0.0, None, 3.0, 1995-02-02 05:30:00, None, 123.0
2.5, None, None, 0.0, -0.5, None, 4.0, 1995-02-02 15:30:00, None, 0.0
-2.0, None, None, 0.0, -2.0, None, 3.0, 1995-02-03 05:00:00, None, 121.0
0.5, None, None, 6.0, -2.5, None, 0.5, 1995-02-03 16:15:00, None, 125.0
-2.0, None, None, 6.0, -3.0, None, 0.5, 1995-02-04 05:00:00, None, 125.0
-1.5, None, None, 0.0, -4.0, None, -1.0, 1995-02-04 15:45:00, None, 124.0
-5.0, None, None, 0.0, -5.0, None, -1.0, 1995-02-05 05:30:00, None, 115.0
-2.5, None, None, 0.0, -5.5, None, -2.5, 1995-02-05 16:00:00, None, 114.0
-4.5, None, None, 0.0, -8.0, None, -2.5, 1995-02-06 05:00:00, None, 122.0
-0.5, None, None, 1.0, -5.0, None, -0.5, 1995-02-06 15:45:00, None, 121.0
-1.0, None, None, 10.0, -2.5, None, -0.5, 1995-02-07 05:30:00, None, 133.0
0.0, None, None, 0.0, -1.0, None, 1.0, 1995-02-07 15:35:00, None, 132.0
-3.0, None, None, 0.0, -6.5, None, 0.0, 1995-02-08 05:10:00, None, 132.0
-1.5, None, None, 0.0, -3.5, None, 0.0, 1995-02-08 15:45:00, None, 132.0
-5.5, None, None, 0.0, -9.5, None, 0.0, 1995-02-09 05:20:00, None, 129.0
-0.5, None, None, 0.0, -6.0, None, 0.0, 1995-02-09 15:35:00, None, 129.0
-5.0, None, None, 0.0, -5.0, None, 0.0, 1995-02-10 05:10:00, None, 128.0
-2.5, None, None, 0.0, -7.0, None, 0.0, 1995-02-10 15:30:00, None, 128.0
-16.0, None, None, 0.0, -16.5, None, -2.5, 1995-02-11 05:25:00, None, 128.0
-9.0, None, None, 0.0, -18.5, None, -2.0, 1995-02-11 15:30:00, None, 124.0
-23.0, None, None, 0.0, -23.0, None, -13.0, 1995-02-12 07:00:00, None, 122.0
-12.0, None, None, 0.0, -24.5, None, -12.0, 1995-02-12 15:30:00, None, 126.0
-26.0, None, None, 0.0, -26.0, None, -12.0, 1995-02-13 03:20:00, None, 126.0
-13.5, None, None, 0.0, -20.0, None, -11.0, 1995-02-13 15:30:00, None, 125.0
-27.0, None, None, 0.0, -27.0, None, -13.0, 1995-02-14 03:50:00, None, 125.0
-15.0, None, None, 0.0, -29.0, None, -14.0, 1995-02-14 15:30:00, None, 125.0
-18.0, None, None, 0.1, -20.0, None, -14.0, 1995-02-15 05:00:00, None, 125.0
-11.5, None, None, 4.0, -18.0, None, -11.0, 1995-02-15 15:30:00, None, 129.0
-12.0, None, None, 4.0, -13.5, None, -10.5, 1995-02-16 05:30:00, None, 133.0
-8.0, None, None, 7.0, -12.5, None, -8.0, 1995-02-16 15:30:00, None, 135.0
-7.5, None, None, 22.0, -10.0, None, -7.5, 1995-02-17 05:10:00, None, 157.0
-2.0, None, None, 22.0, -7.5, None, -2.0, 1995-02-17 15:50:00, None, 170.0
-2.0, None, None, 10.0, -4.0, None, -0.5, 1995-02-18 05:00:00, None, 178.0
1.0, None, None, 2.0, -3.5, None, 2.0, 1995-02-18 15:30:00, None, 170.0
0.0, None, None, 23.0, 0.0, None, 1.5, 1995-02-19 05:15:00, None, 193.0
3.0, None, None, 19.0, -2.0, None, 3.0, 1995-02-19 16:10:00, None, 192.0
0.0, None, None, 1.0, -3.0, None, 2.0, 1995-02-20 05:20:00, None, 175.0
1.5, None, None, 6.0, -0.5, None, 2.0, 1995-02-20 15:45:00, None, 175.0
0.0, None, None, 0.0, -2.0, None, 2.0, 1995-02-21 05:45:00, None, 165.0
5.0, None, None, 0.0, -1.0, None, 6.0, 1995-02-21 15:35:00, None, 165.0
-1.0, None, None, 0.0, -1.5, None, 6.0, 1995-02-22 05:00:00, None, 165.0
6.0, None, None, 0.0, -1.5, None, 7.0, 1995-02-22 15:00:00, None, 162.0
-6.0, None, None, 0.0, -6.0, None, 7.0, 1995-02-23 05:00:00, None, 160.0
1.0, None, None, 0.0, -6.0, None, 1.0, 1995-02-23 15:30:00, None, 158.0
0.0, None, None, 4.0, -4.0, None, 1.0, 1995-02-24 05:35:00, None, 162.0
1.0, None, None, 3.0, -2.0, None, 13.5, 1995-02-24 15:40:00, None, 165.0
0.0, None, None, 0.0, -1.0, None, 1.5, 1995-02-25 05:15:00, None, 165.0
5.0, None, None, 0.0, -1.0, None, 5.0, 1995-02-25 16:00:00, None, 160.0
-9.0, None, None, 0.0, -11.0, None, 4.0, 1995-02-26 05:25:00, None, 163.0
-4.0, None, None, 0.0, -11.0, None, -2.0, 1995-02-26 15:35:00, None, 160.0
-19.0, None, None, 0.0, -19.0, None, 4.0, 1995-02-27 05:00:00, None, 160.0
-6.0, None, None, 0.0, -20.0, None, 4.0, 1995-02-27 15:30:00, None, 160.0
-11.0, None, None, 0.0, -11.0, None, -6.0, 1995-02-28 04:20:00, None, 160.0
-6.5, None, None, 0.0, -22.0, None, -5.5, 1995-02-28 15:35:00, None, 160.0
-21.5, None, None, 0.0, -21.5, None, -6.0, 1995-03-01 04:45:00, None, 160.0
-6.0, None, None, 0.0, -21.5, None, -5.5, 1995-03-01 15:30:00, None, 159.0
-20.0, None, None, 0.0, -20.0, None, -5.0, 1995-03-02 05:00:00, None, 159.0
-3.5, None, None, 0.0, -20.5, None, -3.5, 1995-03-02 15:30:00, None, 159.0
-14.0, None, None, 0.0, -15.0, None, -3.0, 1995-03-03 05:00:00, None, 159.0
-1.5, None, None, 0.0, -16.0, None, -1.0, 1995-03-03 15:45:00, None, 155.0
-10.0, None, None, 0.0, -11.0, None, -1.0, 1995-03-04 05:00:00, None, 155.0
-9.0, None, None, 1.0, -11.5, None, -8.5, 1995-03-04 15:40:00, None, 155.0
-23.0, None, None, 0.0, -23.0, None, -9.0, 1995-03-05 05:45:00, None, 155.0
-8.0, None, None, 0.0, -17.0, None, -7.0, 1995-03-05 15:30:00, None, 155.0
-21.0, None, None, 0.0, -21.0, None, -8.0, 1995-03-06 05:15:00, None, 15.0
-7.0, None, None, 0.0, -23.0, None, -5.5, 1995-03-06 15:30:00, None, 154.0
-19.0, None, None, 0.0, -20.0, None, -6.0, 1995-03-07 05:15:00, None, 154.0
-4.0, None, None, 0.0, -21.0, None, -4.0, 1995-03-07 16:35:00, None, 154.0
-10.0, None, None, 1.0, -10.5, None, -3.0, 1995-03-08 05:00:00, None, 155.0
-5.5, None, None, 9.0, -11.0, None, -5.5, 1995-03-08 16:35:00, None, 164.0
-6.0, None, None, 15.0, -7.0, None, -5.0, 1995-03-09 05:45:00, None, 175.0
-1.0, None, None, 24.0, -6.0, None, -1.0, 1995-03-09 16:00:00, None, 190.0
0.0, None, None, 6.0, -2.0, None, 0.5, 1995-03-10 05:00:00, None, 184.0
4.0, None, None, 0.0, 0.0, None, 5.0, 1995-03-10 15:30:00, None, 177.0
0.5, None, None, 0.0, 0.5, None, 4.0, 1995-03-11 05:00:00, None, 172.0
8.0, None, None, 0.0, 0.0, None, 8.5, 1995-03-11 15:35:00, None, 168.0
0.0, None, None, 0.0, -4.0, None, 8.0, 1995-03-12 05:25:00, None, 166.0
4.0, None, None, 0.0, 0.0, None, 7.5, 1995-03-12 15:30:00, None, 161.0
-5.0, None, None, 0.0, -5.0, None, 5.0, 1995-03-13 05:45:00, None, 158.0
8.0, None, None, 0.0, 2.0, None, 8.5, 1995-03-13 15:35:00, None, 0.0
-1.0, None, None, 0.0, -1.0, None, 5.0, 1995-03-14 05:10:00, None, 154.0
3.0, None, None, 0.0, 1.0, None, 5.0, 1995-03-14 15:30:00, None, 154.0
0.0, None, None, 0.0, 0.0, None, 4.0, 1995-03-15 05:10:00, None, 150.0
7.0, None, None, 0.0, 3.0, None, 9.0, 1995-03-15 15:30:00, None, 150.0
-4.0, None, None, 0.0, -4.0, None, 8.0, 1995-03-16 05:00:00, None, 148.0
7.0, None, None, 0.0, -4.0, None, 7.0, 1995-03-16 15:30:00, None, 148.0
-6.0, None, None, 0.0, -6.0, None, 7.5, 1995-03-17 05:00:00, None, 146.0
6.0, None, None, 0.0, -5.5, None, 7.5, 1995-03-17 16:15:00, None, 143.0
-2.0, None, None, 0.0, -2.0, None, 5.5, 1995-03-18 05:10:00, None, 0.0
3.5, None, None, 0.0, -2.5, None, 3.5, 1995-03-18 15:45:00, None, 142.0
0.5, None, None, 2.0, -1.5, None, 5.5, 1995-03-19 07:30:00, None, 142.0
7.5, None, None, 0.0, 0.5, None, 8.0, 1995-03-19 16:00:00, None, 140.0
-2.0, None, None, 0.0, -2.0, None, 8.0, 1995-03-20 05:20:00, None, 140.0
2.0, None, None, 0.1, -2.0, None, 3.0, 1995-03-20 15:30:00, None, 142.0
-2.0, None, None, 8.0, -2.0, None, 2.0, 1995-03-21 05:25:00, None, 148.0
2.0, None, None, 1.0, -2.0, None, 6.0, 1995-03-21 15:30:00, None, 146.0
-3.0, None, None, 3.0, -3.0, None, 6.0, 1995-03-22 05:30:00, None, 145.0
5.5, None, None, 0.0, -5.0, None, 6.5, 1995-03-22 15:30:00, None, 142.0
-3.0, None, None, 0.0, -4.0, None, 7.0, 1995-03-23 05:10:00, None, 143.0
5.5, None, None, 0.0, -3.5, None, 5.5, 1995-03-23 16:15:00, None, 142.0
-0.5, None, None, 0.0, -1.0, None, 7.0, 1995-03-24 05:00:00, None, 140.0
3.5, None, None, 0.0, 1.5, None, 6.0, 1995-03-24 16:05:00, None, 137.0
-5.5, None, None, 0.0, -6.0, None, 6.0, 1995-03-25 05:15:00, None, 137.0
4.5, None, None, 0.0, -6.5, None, 5.0, 1995-03-25 16:15:00, None, 131.0
-10.0, None, None, 0.0, -10.0, None, 5.0, 1995-03-26 05:00:00, None, 137.0
5.5, None, None, 0.0, -11.0, None, 5.5, 1995-03-26 15:00:00, None, 137.0
-8.0, None, None, 0.0, -8.0, None, 6.0, 1995-03-27 05:00:00, None, 137.0
