station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
4.0, 32.0, None, None, -1.0, None, 9.0, 1980-04-16 16:00:00, None, None
2.5, 71.0, None, None, 1.5, None, 4.0, 1980-04-17 07:00:00, None, None
-1.0, 86.0, None, None, -1.0, None, 6.0, 1980-04-17 16:00:00, None, None
0.0, 90.0, None, None, -3.0, None, 0.0, 1980-04-18 07:00:00, None, None
2.0, 95.0, None, None, 0.0, None, 3.5, 1980-04-18 16:00:00, None, None
-0.5, 99.0, None, None, -1.5, None, 2.0, 1980-04-19 07:00:00, None, None
-1.0, 98.0, None, None, -1.5, None, 0.5, 1980-04-19 16:00:00, None, None
-3.0, 98.0, None, None, -4.0, None, -1.0, 1980-04-20 07:00:00, None, None
0.5, 75.0, None, None, -3.0, None, 1.5, 1980-04-20 16:00:00, None, None
-4.0, 80.0, None, None, -7.0, None, 1.0, 1980-04-21 07:00:00, None, None
5.0, 39.0, None, None, -4.0, None, 6.5, 1980-04-21 16:00:00, None, None
2.5, 65.0, None, None, -4.5, None, 5.0, 1980-04-22 07:00:00, None, None
6.0, 51.0, None, None, 2.5, None, 9.5, 1980-04-22 16:00:00, None, None
1.5, 85.0, None, None, -4.0, None, 6.0, 1980-04-23 07:00:00, None, None
5.0, 50.0, None, None, 1.5, None, 9.0, 1980-04-23 16:00:00, None, None
-1.0, 97.0, None, None, -3.0, None, 5.0, 1980-04-24 07:00:00, None, None
1.5, 53.0, None, None, -1.0, None, 4.5, 1980-04-24 16:00:00, None, None
-1.5, 87.0, None, None, -7.0, None, 1.5, 1980-04-25 07:00:00, None, None
2.0, 79.0, None, None, -1.5, None, 7.0, 1980-04-25 16:00:00, None, None
2.5, 93.0, None, None, -1.5, None, 2.5, 1980-04-26 07:00:00, None, None
5.5, 69.0, None, None, 2.5, None, 8.0, 1980-04-26 16:00:00, None, None
6.0, 66.0, None, None, -0.5, None, 6.0, 1980-04-27 07:00:00, None, None
10.0, 45.0, None, None, 6.0, None, 13.0, 1980-04-27 16:00:00, None, None
3.5, 70.0, None, None, 3.0, None, 10.0, 1980-04-28 07:00:00, None, None
2.5, 86.0, None, None, 2.5, None, 4.5, 1980-04-28 16:00:00, None, None
-1.5, 97.0, None, None, -3.0, None, 2.5, 1980-04-29 07:00:00, None, None
7.0, 52.0, None, None, None, None, None, 1980-10-30 11:00:00, None, None
4.0, 55.0, None, None, 4.0, None, 7.0, 1980-10-30 16:00:00, None, None
0.5, 83.0, None, None, 0.0, None, 4.0, 1980-10-31 07:00:00, None, None
1.5, 95.0, None, None, 0.0, None, 2.5, 1980-10-31 16:00:00, None, None
0.0, 96.0, None, None, 0.0, None, 2.0, 1980-11-01 07:00:00, 12.0, None
0.5, 96.0, None, None, 0.0, None, 2.5, 1980-11-01 16:00:00, 10.0, None
-1.5, 88.0, None, None, -1.5, None, 0.5, 1980-11-02 07:00:00, 5.0, None
-1.0, 96.0, None, None, -1.5, None, 0.0, 1980-11-02 16:00:00, 3.0, None
-1.0, 94.0, None, None, -2.5, None, -1.0, 1980-11-03 07:00:00, 0.0, None
1.0, 97.0, None, None, -1.0, None, 1.5, 1980-11-03 16:00:00, 2.0, None
4.0, 95.0, None, None, 1.0, None, 5.0, 1980-11-04 07:00:00, 5.0, None
5.5, 65.0, None, None, 3.5, None, 6.5, 1980-11-04 16:00:00, 3.0, None
5.0, 74.0, None, None, 3.0, None, 7.0, 1980-11-05 07:00:00, 0.0, None
5.0, 74.0, None, None, 5.0, None, 6.5, 1980-11-05 16:00:00, 0.0, None
-1.0, 91.0, None, None, -2.0, None, 5.0, 1980-11-06 07:00:00, 5.0, None
-0.5, 96.0, None, None, -1.0, None, 1.5, 1980-11-06 16:00:00, 7.0, None
0.0, 91.0, None, None, -1.0, None, 1.5, 1980-11-07 07:00:00, 13.0, None
-1.0, 87.0, None, None, -1.0, None, 0.5, 1980-11-07 16:00:00, 2.0, None
-1.5, 87.0, None, None, -1.5, None, 0.0, 1980-11-08 07:00:00, 3.0, None
-2.5, 93.0, None, None, -2.5, None, 0.0, 1980-11-08 16:00:00, 5.0, None
-6.0, 77.0, None, None, -7.0, None, -2.5, 1980-11-09 07:00:00, 2.0, None
-4.5, 94.0, None, None, -6.0, None, -4.0, 1980-11-09 16:00:00, 5.0, None
-7.0, 92.0, None, None, -7.0, None, -4.5, 1980-11-10 07:00:00, 5.0, None
-6.5, 82.0, None, None, -7.0, None, -5.0, 1980-11-10 16:00:00, 0.0, None
-9.5, 89.0, None, None, -11.0, None, -6.5, 1980-11-11 07:00:00, 0.0, None
-9.0, 89.0, None, None, -9.5, None, -7.0, 1980-11-11 16:00:00, 0.0, None
-9.0, 89.0, None, None, -10.0, None, -9.0, 1980-11-12 07:00:00, 0.0, None
-9.0, 87.0, None, None, -9.0, None, -6.5, 1980-11-12 16:00:00, 0.0, None
-8.0, 75.0, None, None, -9.0, None, -8.0, 1980-11-13 07:00:00, 0.0, None
-6.0, 72.0, None, None, -8.0, None, -5.0, 1980-11-13 16:00:00, 0.0, None
-4.5, 66.0, None, None, -7.5, None, -4.5, 1980-11-14 07:00:00, 0.0, None
-4.5, 93.0, None, None, -4.5, None, -4.0, 1980-11-14 16:00:00, 0.0, None
-9.0, 70.0, None, None, -10.0, None, -4.5, 1980-11-15 07:00:00, 0.0, None
-5.5, 62.0, None, None, -9.0, None, -5.0, 1980-11-15 16:00:00, 0.0, None
-2.5, 60.0, None, None, -6.0, None, -1.5, 1980-11-16 07:00:00, 0.0, None
-5.0, 95.0, None, None, -5.0, None, -0.5, 1980-11-16 16:00:00, 0.0, None
-4.5, 87.0, None, None, -6.0, None, -4.5, 1980-11-17 07:00:00, 3.0, None
-3.0, 86.0, None, None, -4.5, None, -3.0, 1980-11-17 16:00:00, 0.0, None
-2.0, 81.0, None, None, -4.0, None, -2.0, 1980-11-18 07:00:00, 0.0, None
-1.5, 83.0, None, None, -3.0, None, -1.5, 1980-11-18 16:00:00, 2.0, None
-7.0, 91.0, None, None, -7.5, None, -1.5, 1980-11-19 07:00:00, 8.0, None
-6.5, 94.0, None, None, -7.0, None, -4.0, 1980-11-19 16:00:00, 0.0, None
-0.5, 84.0, None, None, -7.0, None, -0.5, 1980-11-20 07:00:00, 0.0, None
-0.5, 76.0, None, None, -1.0, None, -0.5, 1980-11-20 16:00:00, 2.0, None
-5.5, 92.0, None, None, -5.5, None, -0.5, 1980-11-21 07:00:00, 38.0, None
-10.5, 79.0, None, None, -10.5, None, -5.5, 1980-11-21 16:00:00, 15.0, None
-14.5, 90.0, None, None, -14.5, None, -10.5, 1980-11-22 07:00:00, 0.0, None
-12.0, 88.0, None, None, -14.5, None, -11.0, 1980-11-22 16:00:00, 0.0, None
-9.0, 73.0, None, None, -12.0, None, -9.0, 1980-11-23 07:00:00, 0.0, None
-11.0, 83.0, None, None, -11.0, None, -8.0, 1980-11-23 16:00:00, 0.0, None
-10.0, 90.0, None, None, -12.0, None, -10.0, 1980-11-24 07:00:00, 0.0, None
-6.0, 64.0, None, None, -10.0, None, -6.0, 1980-11-24 16:00:00, 0.0, None
-5.5, 83.0, None, None, -6.5, None, -5.5, 1980-11-25 07:00:00, 2.0, None
-5.0, 80.0, None, None, -14.0, 50.0, None, 1980-11-25 13:30:00, None, 50.0
-7.0, 87.0, None, None, -7.0, None, -4.0, 1980-11-25 16:00:00, 0.0, None
-6.0, 60.0, None, None, -10.0, None, -5.5, 1980-11-26 07:00:00, 0.0, None
-4.0, 92.0, None, None, -6.0, None, 1.0, 1980-11-26 16:00:00, 3.0, None
-1.0, 90.0, None, None, -4.0, None, 3.0, 1980-11-27 07:00:00, 12.0, None
-4.0, 87.0, None, None, -4.0, None, -1.0, 1980-11-27 16:00:00, 5.0, None
-8.0, 90.0, None, None, -8.0, None, -4.0, 1980-11-28 07:00:00, 0.0, None
-7.0, 77.0, None, None, -8.0, None, -6.5, 1980-11-28 16:00:00, 0.0, None
-6.5, 93.0, None, None, -8.0, None, -6.5, 1980-11-29 07:00:00, 8.0, None
-5.0, 92.0, None, None, -6.5, None, -5.0, 1980-11-29 16:00:00, 5.0, None
-9.0, 89.0, None, None, -9.0, None, -5.0, 1980-11-30 07:00:00, 2.0, None
-8.0, 87.0, None, None, -9.5, None, -7.5, 1980-11-30 16:00:00, 0.0, None
-11.5, 88.0, None, None, -11.5, None, -8.0, 1980-12-01 07:00:00, 3.0, None
-10.5, 86.0, None, None, -12.0, None, -10.0, 1980-12-01 16:00:00, 0.0, None
-13.5, 87.0, None, None, -13.5, None, -10.5, 1980-12-02 07:00:00, 0.0, None
-14.5, 87.0, None, None, -14.5, None, -13.5, 1980-12-02 16:00:00, 0.0, None
-13.0, 84.0, None, None, -16.0, None, -12.5, 1980-12-03 07:00:00, 0.0, None
-16.0, 82.0, None, None, -16.0, None, -13.0, 1980-12-03 16:00:00, 0.0, None
-20.5, 81.0, None, None, -20.5, None, -16.0, 1980-12-04 07:00:00, 0.0, None
-22.0, 79.0, None, None, -22.0, None, -20.5, 1980-12-04 16:00:00, 0.0, None
-25.0, 80.0, None, None, -25.0, None, -22.0, 1980-12-05 07:00:00, 0.0, None
-22.5, 80.0, None, None, -25.0, None, -22.5, 1980-12-05 16:00:00, 0.0, None
-23.5, 85.0, None, None, -25.5, None, -22.5, 1980-12-06 07:00:00, 0.0, None
-19.0, 85.0, None, None, -23.5, None, -19.0, 1980-12-06 16:00:00, 0.0, None
-15.0, 87.0, None, None, -19.0, None, -14.5, 1980-12-07 07:00:00, 0.0, None
-12.0, 89.0, None, None, -15.0, None, -11.5, 1980-12-07 16:00:00, 0.0, None
-7.5, 89.0, None, None, -12.0, None, -7.0, 1980-12-08 07:00:00, 2.0, None
-7.5, 87.0, None, None, -8.5, None, -7.5, 1980-12-08 16:00:00, 0.0, None
-6.5, 84.0, None, None, -9.0, None, -6.5, 1980-12-09 07:00:00, 0.0, None
-5.0, 95.0, None, None, -6.5, None, -3.5, 1980-12-09 16:00:00, 0.0, None
-2.0, 96.0, None, None, -5.0, None, -2.0, 1980-12-10 07:00:00, 0.0, None
-3.0, 97.0, None, None, -3.0, None, -2.0, 1980-12-10 16:00:00, 0.0, None
-2.5, 94.0, None, None, -3.0, None, -0.5, 1980-12-11 07:00:00, 0.0, None
-2.5, 83.0, None, None, -2.5, None, -2.0, 1980-12-11 16:00:00, 0.0, None
-8.0, 90.0, None, None, -8.0, None, -2.5, 1980-12-12 07:00:00, 0.0, None
-8.0, 83.0, None, None, -9.0, None, -7.0, 1980-12-12 16:00:00, 0.0, None
-1.5, 76.0, None, None, -8.5, None, -1.5, 1980-12-13 07:00:00, 0.0, None
-2.5, 94.0, None, None, -2.5, None, -1.0, 1980-12-13 16:00:00, 0.0, None
-0.5, 96.0, None, None, -3.0, None, -0.5, 1980-12-14 07:00:00, 0.0, None
2.5, 97.0, None, None, -1.0, None, 2.5, 1980-12-14 16:00:00, 3.0, None
4.0, 90.0, None, None, 2.5, None, 7.0, 1980-12-15 07:00:00, 32.0, None
4.5, 90.0, None, None, 3.0, None, 5.0, 1980-12-15 16:00:00, 8.0, None
3.0, 65.0, None, None, 2.5, None, 5.0, 1980-12-16 07:00:00, 0.0, None
1.0, 82.0, None, None, 1.0, None, 5.0, 1980-12-16 16:00:00, 0.0, None
-1.0, 97.0, None, None, -1.0, None, 1.5, 1980-12-17 07:00:00, 0.0, None
-3.5, 94.0, None, None, -3.5, None, -1.0, 1980-12-17 16:00:00, 0.0, None
-11.0, 89.0, None, None, -11.0, None, -3.5, 1980-12-18 07:00:00, 0.0, None
-11.0, 81.0, None, None, -12.0, None, -10.5, 1980-12-18 16:00:00, 0.0, None
-5.0, 55.0, None, None, -11.0, None, -4.0, 1980-12-19 07:00:00, 0.0, None
-4.0, 78.0, None, None, -4.0, None, -3.0, 1980-12-19 16:00:00, 0.0, None
-4.0, 97.0, None, None, -7.0, None, -4.0, 1980-12-20 07:00:00, 0.0, None
-3.0, 95.0, None, None, -4.0, None, -2.5, 1980-12-20 16:00:00, 0.0, None
-2.0, 97.0, None, None, -3.5, None, -0.5, 1980-12-21 07:00:00, 2.0, None
-2.0, 97.0, None, None, -2.0, None, 0.0, 1980-12-21 16:00:00, 3.0, None
-1.5, 96.0, None, None, -2.5, None, 0.0, 1980-12-22 07:00:00, 2.0, None
-2.0, 92.0, None, None, -2.0, None, -1.0, 1980-12-22 16:00:00, 3.0, None
-5.0, 94.0, None, None, -5.0, None, -2.0, 1980-12-23 07:00:00, 2.0, None
-4.0, 95.0, None, None, -25.0, 45.0, None, 1980-12-23 13:30:00, None, 78.0
-4.0, 92.0, None, None, -4.0, None, -3.5, 1980-12-23 16:00:00, 3.0, None
-3.0, 95.0, None, None, -5.0, None, -1.5, 1980-12-24 07:00:00, 2.0, None
0.0, 90.0, None, None, -3.0, None, 0.0, 1980-12-24 16:00:00, 5.0, None
-1.0, 96.0, None, None, -1.0, None, 0.0, 1980-12-25 07:00:00, 3.0, None
1.5, 87.0, None, None, -1.0, None, 2.0, 1980-12-25 16:00:00, 5.0, None
2.5, 90.0, None, None, 0.0, None, 3.0, 1980-12-26 07:00:00, 25.0, None
3.0, 89.0, None, None, 2.5, None, 3.0, 1980-12-26 16:00:00, 52.0, None
-1.0, 87.0, None, None, -1.0, None, 3.0, 1980-12-27 07:00:00, 33.0, None
-1.5, 80.0, None, None, -2.0, None, -1.0, 1980-12-27 16:00:00, 2.0, None
-3.5, 80.0, None, None, -3.5, None, -1.5, 1980-12-28 07:00:00, 3.0, None
-1.5, 80.0, None, None, -4.0, None, -0.5, 1980-12-28 16:00:00, 0.0, None
-1.0, 88.0, None, None, -2.0, None, 1.0, 1980-12-29 07:00:00, 0.0, None
-0.5, 95.0, None, None, -1.0, None, 0.0, 1980-12-29 16:00:00, 2.0, None
-1.0, 92.0, None, None, -1.0, None, 0.5, 1980-12-30 07:00:00, 0.0, None
0.5, 90.0, None, None, -1.0, None, 1.0, 1980-12-30 16:00:00, 0.0, None
-2.5, 95.0, None, None, -2.5, None, 0.5, 1980-12-31 07:00:00, 0.0, None
-3.5, 94.0, None, None, -4.0, None, -2.5, 1980-12-31 16:00:00, 0.0, None
-4.5, 59.0, None, None, -6.0, None, -3.5, 1981-01-01 07:00:00, 0.0, None
-1.5, 66.0, None, None, -4.5, None, -1.5, 1981-01-01 16:00:00, 0.0, None
-1.0, 70.0, None, None, -2.5, None, -1.0, 1981-01-02 07:00:00, 0.0, None
1.0, 70.0, None, None, -1.0, None, 1.0, 1981-01-02 16:00:00, 0.0, None
-2.5, 74.0, None, None, -2.5, None, 1.0, 1981-01-03 07:00:00, 0.0, None
0.0, 59.0, None, None, -3.0, None, 0.0, 1981-01-03 16:00:00, 0.0, None
-0.5, 73.0, None, None, -2.5, None, 0.0, 1981-01-04 07:00:00, 0.0, None
1.0, 88.0, None, None, -1.5, None, 1.0, 1981-01-04 16:00:00, 0.0, None
-2.0, 84.0, None, None, -4.5, None, 1.0, 1981-01-05 07:00:00, 0.0, None
1.5, 65.0, None, None, -2.0, None, 3.0, 1981-01-05 16:00:00, 0.0, None
1.0, 90.0, None, None, -1.5, None, 2.5, 1981-01-06 07:00:00, 0.0, None
-1.0, 75.0, None, None, -2.0, None, 1.0, 1981-01-06 16:00:00, 0.0, None
-5.5, 66.0, None, None, -6.5, None, -1.0, 1981-01-07 07:00:00, 0.0, None
-1.0, 50.0, None, None, -5.5, None, 0.5, 1981-01-07 16:00:00, 0.0, None
-4.0, 64.0, None, None, -6.0, None, -1.0, 1981-01-08 07:00:00, 0.0, None
2.5, 66.0, None, None, -4.0, None, 3.0, 1981-01-08 16:00:00, 0.0, None
-2.0, 93.0, None, None, -2.0, None, 2.5, 1981-01-09 07:00:00, 3.0, None
-2.0, 90.0, None, None, -3.0, None, -2.0, 1981-01-09 16:00:00, 5.0, None
-4.0, 89.0, None, None, -7.0, None, -2.0, 1981-01-10 07:00:00, 0.0, None
-1.0, 47.0, None, None, -4.0, None, -0.5, 1981-01-10 16:00:00, 0.0, None
-2.0, 54.0, None, None, -3.0, None, -0.5, 1981-01-11 07:00:00, 0.0, None
4.0, 37.0, None, None, -2.0, None, 4.0, 1981-01-11 16:00:00, 0.0, None
-1.0, 70.0, None, None, -1.5, None, 4.0, 1981-01-12 07:00:00, 0.0, None
2.5, 58.0, None, None, -1.0, None, 4.0, 1981-01-12 16:00:00, 0.0, None
1.5, 75.0, None, None, -1.0, None, 2.5, 1981-01-13 07:00:00, 0.0, None
1.5, 77.0, None, None, 1.5, None, 4.0, 1981-01-13 16:00:00, 0.0, None
-1.5, 50.0, None, None, -2.0, None, 1.5, 1981-01-14 07:00:00, 0.0, None
2.5, 38.0, None, None, -2.0, None, 3.0, 1981-01-14 16:00:00, 0.0, None
-1.0, 43.0, None, None, -1.0, None, 2.5, 1981-01-15 07:00:00, 0.0, None
1.0, 42.0, None, None, -1.5, None, 1.5, 1981-01-15 16:00:00, 0.0, None
-2.0, 60.0, None, None, -2.0, None, 1.0, 1981-01-16 07:00:00, 0.0, None
0.0, 54.0, None, None, -2.0, None, 0.0, 1981-01-16 16:00:00, 0.0, None
0.0, 70.0, None, None, -3.5, None, 0.5, 1981-01-17 07:00:00, 0.0, None
0.0, 77.0, None, None, -1.0, None, 1.5, 1981-01-17 16:00:00, 0.0, None
-1.5, 78.0, None, None, -4.0, None, 0.0, 1981-01-18 07:00:00, 0.0, None
2.0, 95.0, None, None, -1.5, None, 2.5, 1981-01-18 16:00:00, 5.0, None
6.0, 58.0, None, None, 2.0, None, 6.5, 1981-01-19 07:00:00, 2.0, None
6.0, 62.0, None, None, 6.0, None, 7.0, 1981-01-19 16:00:00, 0.0, None
0.0, 93.0, None, None, 0.0, None, 6.0, 1981-01-20 07:00:00, 3.0, None
1.5, 72.0, None, None, 0.0, None, 2.0, 1981-01-20 16:00:00, 0.0, None
3.0, 94.0, None, None, 1.0, None, 4.5, 1981-01-21 07:00:00, 10.0, None
2.5, 88.0, None, None, 1.0, None, 3.0, 1981-01-21 16:00:00, 2.0, None
2.0, 90.0, None, None, 1.5, None, 4.0, 1981-01-22 07:00:00, 8.0, None
1.0, 97.0, None, None, 1.0, None, 3.5, 1981-01-22 16:00:00, 10.0, None
-0.5, 97.0, None, None, -0.5, None, 1.0, 1981-01-23 07:00:00, 5.0, None
-0.5, 97.0, None, None, -1.0, None, 0.0, 1981-01-23 16:00:00, 5.0, None
-6.0, None, None, None, -10.0, None, -4.0, 1981-01-24 06:00:00, 10.0, None
-6.0, 77.0, None, None, -6.0, None, -3.5, 1981-01-24 18:00:00, 2.0, None
-0.5, 97.0, None, None, -0.5, None, 1.5, 1981-01-25 07:00:00, 0.0, None
-0.5, 87.0, None, None, -2.0, None, -0.5, 1981-01-25 16:00:00, 0.0, None
-7.5, 88.0, None, None, -10.0, None, 0.0, 1981-01-26 07:00:00, 0.0, None
-4.5, 90.0, None, None, -7.5, None, -4.5, 1981-01-26 16:00:00, 0.0, None
-8.5, 84.0, None, None, -8.5, None, -3.5, 1981-01-27 07:00:00, 0.0, None
-3.0, 76.0, None, None, -12.0, 34.0, 6.0, 1981-01-28 10:45:00, None, 93.0
-2.0, 75.0, None, None, -2.0, None, -1.0, 1981-01-28 16:00:00, 0.0, None
-6.0, 94.0, None, None, -7.0, None, -2.0, 1981-01-29 07:00:00, 0.0, None
-3.5, 87.0, None, None, -6.0, None, -3.0, 1981-01-29 16:00:00, 3.0, None
-5.0, 94.0, None, None, -6.5, None, -3.5, 1981-01-30 07:00:00, 0.0, None
-3.5, 80.0, None, None, -5.5, None, -3.0, 1981-01-30 16:00:00, 0.0, None
-9.5, 90.0, None, None, -9.5, None, -3.5, 1981-01-31 07:00:00, 0.0, None
-5.0, 70.0, None, None, -9.5, None, -3.0, 1981-01-31 16:00:00, 0.0, None
-7.0, 67.0, None, None, -9.0, None, -5.0, 1981-02-01 07:00:00, 0.0, None
-2.0, 55.0, None, None, -7.0, None, -0.5, 1981-02-01 16:00:00, 0.0, None
-5.0, 53.0, None, None, -6.0, None, -2.0, 1981-02-02 07:00:00, 0.0, None
-3.0, 55.0, None, None, -5.0, None, -1.0, 1981-02-02 16:00:00, 0.0, None
-5.0, 80.0, None, None, -5.0, None, -3.0, 1981-02-03 07:00:00, 0.0, None
-2.0, 65.0, None, None, -5.0, None, 0.0, 1981-02-03 16:00:00, 0.0, None
-8.0, 89.0, None, None, -8.0, None, -2.0, 1981-02-04 07:00:00, 0.0, None
-4.0, 65.0, None, None, -8.0, None, -2.0, 1981-02-04 16:00:00, 0.0, None
-10.0, 90.0, None, None, -10.0, None, -4.0, 1981-02-05 07:00:00, 0.0, None
-5.0, 65.0, None, None, -10.0, None, -3.0, 1981-02-05 16:00:00, 0.0, None
-7.5, 76.0, None, None, -8.0, None, -5.0, 1981-02-06 07:00:00, 0.0, None
-5.0, 55.0, None, None, -7.5, None, -3.0, 1981-02-06 16:00:00, 0.0, None
-4.0, 52.0, None, None, -7.0, None, -4.0, 1981-02-07 07:00:00, 0.0, None
0.0, 50.0, None, None, -4.0, None, 3.0, 1981-02-07 16:00:00, 0.0, None
-8.0, 90.0, None, None, -8.0, None, 0.0, 1981-02-08 07:00:00, 0.0, None
-4.0, 70.0, None, None, -8.0, None, -0.5, 1981-02-08 16:00:00, 0.0, None
-15.0, 75.0, None, None, -15.0, None, -4.0, 1981-02-09 07:00:00, 0.0, None
-18.0, 55.0, None, None, -18.0, None, -14.5, 1981-02-09 16:00:00, 0.0, None
-16.0, 40.0, None, None, -23.5, None, -16.0, 1981-02-10 07:00:00, 0.0, None
-10.0, 30.0, None, None, -16.0, None, -8.0, 1981-02-10 16:00:00, 0.0, None
-11.0, 35.0, None, None, -13.0, None, -9.0, 1981-02-11 07:01:00, 0.0, None
-6.0, 32.0, None, None, -11.0, None, -5.0, 1981-02-11 16:00:00, 0.0, None
-2.5, 90.0, None, None, -8.0, None, -2.0, 1981-02-12 07:00:00, 2.0, None
-1.0, 80.0, None, None, -2.5, None, 0.0, 1981-02-12 16:00:00, 0.0, None
-1.0, 85.0, None, None, -2.5, None, -1.0, 1981-02-13 07:00:00, 3.0, None
1.0, 78.0, None, None, -1.0, None, 1.0, 1981-02-13 16:00:00, 0.0, None
-1.5, 87.0, None, None, -2.0, None, 2.0, 1981-02-14 07:00:00, 25.0, None
-2.0, 80.0, None, None, -2.0, None, -1.5, 1981-02-14 16:00:00, 7.0, None
-2.0, 83.0, None, None, -3.0, None, -2.0, 1981-02-15 07:00:00, 3.0, None
-1.5, 92.0, None, None, -2.0, None, -1.5, 1981-02-15 16:00:00, 12.0, None
-0.5, 92.0, None, None, -1.5, None, -0.5, 1981-02-16 07:00:00, 5.0, None
-1.5, 94.0, None, None, -1.5, None, -0.5, 1981-02-16 16:00:00, 13.0, None
-2.0, 89.0, None, None, -2.0, None, -1.5, 1981-02-17 07:00:00, 2.0, None
-3.0, 83.0, None, None, -3.0, None, -2.0, 1981-02-17 16:00:00, 3.0, None
-4.0, 91.0, None, None, -4.0, None, -3.0, 1981-02-18 07:00:00, 12.0, None
-4.0, 85.0, None, None, -4.0, None, -3.0, 1981-02-18 16:00:00, 0.0, None
-2.5, 90.0, None, None, -4.0, None, -1.0, 1981-02-19 07:00:00, 23.0, None
-4.0, 84.0, None, None, -4.0, None, -2.5, 1981-02-19 16:00:00, 7.0, None
-6.0, 91.0, None, None, -6.5, None, -4.0, 1981-02-20 07:00:00, 0.0, None
-5.0, None, None, None, -6.0, None, -5.0, 1981-02-20 16:00:00, 5.0, None
-3.5, 90.0, None, None, -5.0, None, -3.5, 1981-02-21 07:00:00, 0.0, None
-4.0, 87.0, None, None, -4.0, None, -3.0, 1981-02-21 16:00:00, 0.0, None
0.0, 90.0, None, None, -4.0, None, 0.0, 1981-02-22 07:00:00, 0.0, None
-0.5, 90.0, None, None, -0.5, None, 0.0, 1981-02-22 16:00:00, 3.0, None
-0.5, 90.0, None, None, -2.0, None, -0.5, 1981-02-23 07:00:00, 0.0, None
-2.0, 87.0, None, None, -2.0, None, -0.5, 1981-02-23 16:00:00, 0.0, None
-4.0, 90.0, None, None, -5.0, None, -2.0, 1981-02-24 07:00:00, 0.0, None
-3.0, 92.0, None, None, -4.0, None, -2.0, 1981-02-24 16:00:00, 2.0, None
-6.5, 87.0, None, None, -7.0, None, -3.0, 1981-02-25 07:00:00, 3.0, None
