station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
1.0, 78.0, None, None, 0.0, None, 3.5, 1980-12-16 16:00:00, 0.0, None
-2.0, 91.0, None, None, -2.0, None, 1.0, 1980-12-17 07:00:00, 0.0, None
-5.0, 93.0, None, None, -5.0, None, -2.0, 1980-12-17 16:00:00, 1.0, None
-13.0, 93.0, None, None, -14.0, None, -5.0, 1980-12-18 07:00:00, 0.0, None
-13.0, 70.0, None, None, -13.0, None, -9.0, 1980-12-18 16:00:00, 0.0, None
-3.0, 37.0, None, None, -9.0, None, -2.5, 1980-12-19 07:00:00, 0.0, None
-5.0, 86.0, None, None, -5.0, None, -2.5, 1980-12-19 16:00:00, 0.0, None
-3.0, 84.0, None, None, -5.0, None, -2.0, 1980-12-20 07:00:00, 0.0, None
-2.0, 93.0, None, None, -3.0, None, -2.0, 1980-12-20 16:00:00, 0.0, None
-1.0, 92.0, None, None, -2.0, None, -1.0, 1980-12-21 07:00:00, 1.0, None
-2.5, 97.0, None, None, -3.0, None, -1.0, 1980-12-21 16:00:00, 4.0, None
-2.0, 90.0, None, None, -2.5, None, -1.0, 1980-12-22 07:00:00, 1.0, None
-4.0, 94.0, None, None, -4.0, None, -2.0, 1980-12-22 16:00:00, 3.0, None
-6.0, 93.0, None, None, -6.0, None, -3.0, 1980-12-23 07:00:00, 2.0, None
-5.0, 94.0, None, None, -27.5, None, 6.5, 1980-12-23 10:05:00, None, 41.0
-4.5, 90.0, None, None, -5.0, None, -4.5, 1980-12-23 16:00:00, 0.0, None
-2.0, 93.0, None, None, -5.0, None, -1.5, 1980-12-24 07:00:00, 4.0, None
-1.0, 93.0, None, None, -2.0, None, -0.5, 1980-12-24 16:00:00, 1.0, None
0.5, 95.0, None, None, -2.0, None, 0.5, 1980-12-25 07:00:00, 5.0, None
-1.0, 95.0, None, None, -1.0, None, 0.5, 1980-12-25 16:00:00, 8.0, None
2.0, 96.0, None, None, -1.0, None, 2.0, 1980-12-26 07:00:00, 30.0, None
1.0, 99.0, None, None, 1.0, None, 2.5, 1980-12-26 16:00:00, 27.0, None
-3.5, 99.0, None, None, -3.5, None, 1.0, 1980-12-27 07:00:00, 7.0, None
-4.0, 98.0, None, None, -4.0, None, -3.5, 1980-12-27 16:00:00, 3.0, None
-4.5, 97.0, None, None, -5.0, None, -3.5, 1980-12-28 07:00:00, 0.0, None
-3.0, 97.0, None, None, -5.0, None, -3.0, 1980-12-28 16:00:00, 0.0, None
-2.0, 94.0, None, None, -4.0, None, -0.5, 1980-12-29 07:00:00, 1.0, None
-2.0, 96.0, None, None, -2.5, None, -2.0, 1980-12-29 16:00:00, 0.0, None
0.0, 92.0, None, None, -2.0, None, 0.0, 1980-12-30 07:00:00, 0.0, None
-0.5, 94.0, None, None, -0.5, None, 1.0, 1980-12-30 16:00:00, 0.0, None
-3.0, 95.0, None, None, -4.0, None, -0.5, 1980-12-31 07:00:00, 0.0, None
-2.0, 96.0, None, None, -2.0, 25.0, 2.5, 1980-12-31 12:45:00, None, 58.0
-4.0, 87.0, None, None, -5.0, None, -2.0, 1980-12-31 16:00:00, 0.0, None
1.5, 35.0, None, None, -6.0, None, 1.5, 1981-01-01 07:00:00, 0.0, None
0.0, 38.0, None, None, -2.0, None, 3.0, 1981-01-01 16:00:00, 0.0, None
5.0, 49.0, None, None, -1.5, None, 5.0, 1981-01-02 07:00:00, 0.0, None
3.5, 55.0, None, None, 2.0, None, 6.0, 1981-01-02 16:00:00, 0.0, None
-0.5, 50.0, None, None, -1.0, None, 4.5, 1981-01-03 07:00:00, 0.0, None
1.0, 58.0, None, None, 0.5, None, 4.5, 1981-01-03 16:00:00, 0.0, None
0.0, 90.0, None, None, -1.0, None, 1.0, 1981-01-04 07:00:00, 1.0, None
-1.5, 90.0, None, None, -2.0, None, 0.5, 1981-01-04 16:00:00, 0.0, None
-0.5, 65.0, None, None, -5.0, None, 1.0, 1981-01-05 07:00:00, 0.0, None
1.0, 67.0, None, None, -0.5, None, 4.0, 1981-01-05 16:00:00, 0.0, None
-2.5, 95.0, None, None, -2.5, None, 3.0, 1981-01-06 07:00:00, 1.0, None
-5.0, 90.0, None, None, -5.0, None, -2.0, 1981-01-06 16:00:00, 1.0, None
-2.0, 38.0, None, None, -7.0, None, -2.0, 1981-01-07 07:00:00, 0.0, None
-1.5, 42.0, None, None, -2.0, None, 1.0, 1981-01-07 16:00:00, 0.0, None
0.5, 30.0, None, None, -4.0, None, 1.0, 1981-01-08 07:00:00, 0.0, None
-1.0, 95.0, None, None, -1.0, None, 3.0, 1981-01-08 16:00:00, 1.0, None
-4.0, 92.0, None, None, -4.5, None, -1.0, 1981-01-09 07:00:00, 4.0, None
-5.0, 91.0, None, None, -5.0, None, -3.0, 1981-01-09 16:00:00, 1.0, None
-1.5, 50.0, None, None, -6.0, None, -0.5, 1981-01-10 07:00:00, 0.0, None
0.0, 23.0, None, None, -1.5, None, 3.5, 1981-01-10 16:00:00, 0.0, None
2.0, 38.0, None, None, -1.5, None, 4.5, 1981-01-11 07:00:00, 0.0, None
5.0, 37.0, None, None, 2.0, None, 6.0, 1981-01-11 16:00:00, 0.0, None
3.0, 51.0, None, None, 0.0, None, 5.0, 1981-01-12 07:00:00, 0.0, None
3.0, 52.0, None, None, 2.0, None, 5.0, 1981-01-12 16:00:00, 0.0, None
3.0, 84.0, None, None, 1.5, None, 3.0, 1981-01-13 07:00:00, 0.0, None
0.0, 93.0, None, None, -1.0, None, 3.5, 1981-01-13 16:00:00, 0.0, None
3.0, 34.0, None, None, -2.0, None, 3.0, 1981-01-14 07:00:00, 0.0, None
5.5, 30.0, None, None, 3.0, None, 8.0, 1981-01-14 16:00:00, 0.0, None
-1.0, 30.0, None, None, -1.0, None, 5.5, 1981-01-15 07:00:00, 0.0, None
-3.5, 28.0, None, None, -7.0, None, 6.0, 1981-01-15 13:15:00, None, 71.0
2.5, 37.0, None, None, -0.5, None, 7.5, 1981-01-15 16:00:00, 0.0, None
1.0, 40.0, None, None, -1.0, None, 3.5, 1981-01-16 07:00:00, 0.0, None
-1.5, 48.0, None, None, -1.5, None, 6.0, 1981-01-16 16:00:00, 0.0, None
0.0, 86.0, None, None, -2.5, None, 1.0, 1981-01-17 07:00:00, 0.0, None
-2.0, 95.0, None, None, -2.0, None, 2.0, 1981-01-17 16:00:00, 1.0, None
2.5, 88.0, None, None, -4.0, None, 2.5, 1981-01-18 07:00:00, 2.0, None
4.5, 91.0, None, None, 2.5, None, 4.5, 1981-01-18 16:00:00, 5.0, None
5.5, 69.0, None, None, 4.5, None, 6.0, 1981-01-19 07:00:00, 0.0, None
1.5, 90.0, None, None, 1.5, None, 5.5, 1981-01-19 16:00:00, 0.0, None
1.5, 83.0, None, None, 0.0, None, 2.0, 1981-01-20 07:00:00, 0.0, None
3.5, 60.0, None, None, 1.0, None, 5.0, 1981-01-20 16:00:00, 0.0, None
1.5, 80.0, None, None, 1.0, None, 3.5, 1981-01-21 07:00:00, 9.0, None
1.5, 90.0, None, None, -4.5, None, 5.5, 1981-01-21 13:35:00, None, 65.0
1.0, 92.0, None, None, 1.0, None, 2.0, 1981-01-21 16:00:00, 0.0, None
2.5, 95.0, None, None, 1.0, None, 2.5, 1981-01-22 07:00:00, 7.0, None
1.0, 98.0, None, None, 1.0, None, 2.5, 1981-01-22 16:00:00, 2.0, None
-2.0, 99.0, None, None, -2.0, None, 1.0, 1981-01-23 07:00:00, 5.0, None
-2.0, 96.0, None, None, -2.0, None, -2.0, 1981-01-23 16:00:00, 5.0, None
-6.0, 98.0, None, None, -6.0, None, -0.5, 1981-01-24 07:00:00, 15.0, None
-6.5, 92.0, None, None, -6.5, None, -5.5, 1981-01-24 16:00:00, 0.0, None
-7.0, 89.0, None, None, -7.0, None, -6.0, 1981-01-25 07:00:00, 0.0, None
-7.5, 90.0, None, None, -8.0, None, -7.0, 1981-01-25 16:00:00, 0.0, None
-7.5, 98.0, None, None, -12.0, None, -7.0, 1981-01-26 07:00:00, 1.0, None
-5.5, 90.0, None, None, -7.5, None, -5.0, 1981-01-26 16:00:00, 2.0, None
-11.0, 85.0, None, None, -11.0, None, -5.5, 1981-01-27 07:00:00, 1.0, None
-7.0, 55.0, None, None, -9.0, None, -5.0, 1981-01-27 16:00:00, 0.0, None
-7.0, 93.0, None, None, -10.0, None, -7.0, 1981-01-28 07:00:00, 1.0, None
-3.0, 80.0, None, None, -7.0, None, -3.0, 1981-01-28 16:00:00, 0.0, None
-7.0, 99.0, None, None, -8.0, None, -3.0, 1981-01-29 07:00:00, 1.0, None
-6.0, 99.0, None, None, -7.0, None, -5.5, 1981-01-29 16:00:00, 0.0, None
-7.0, 98.0, None, None, -7.0, None, -6.0, 1981-01-30 07:00:00, 0.0, None
-6.0, 94.0, None, None, -7.0, None, -6.0, 1981-01-30 16:00:00, 1.0, None
-10.0, 75.0, None, None, -10.0, None, -6.0, 1981-01-31 07:00:00, 1.0, None
-2.0, 45.0, None, None, -10.0, None, 0.0, 1981-01-31 16:00:00, 2.0, None
-5.0, 41.0, None, None, -8.0, None, -2.0, 1981-02-01 07:00:00, 0.0, None
0.5, 31.0, None, None, -7.0, None, 2.5, 1981-02-01 16:00:00, 0.0, None
-4.0, 35.0, None, None, -5.0, None, 0.5, 1981-02-02 07:00:00, 0.0, None
-2.0, 40.0, None, None, -4.5, None, 1.5, 1981-02-02 16:00:00, 0.0, None
-2.0, 65.0, None, None, -7.0, None, -2.0, 1981-02-03 07:00:00, 0.0, None
0.0, 58.0, None, None, -5.0, None, 3.0, 1981-02-03 16:00:00, 0.0, None
-7.0, 85.0, None, None, -8.0, None, 0.0, 1981-02-04 07:00:00, 0.0, None
-1.0, 68.0, None, None, -13.5, 19.0, 3.5, 1981-02-04 12:00:00, None, 91.0
-3.0, 70.0, None, None, -7.0, None, 1.0, 1981-02-04 16:00:00, 0.0, None
-8.5, 80.0, None, None, -11.0, None, -3.0, 1981-02-05 07:00:00, 0.0, None
-4.0, 67.0, None, None, -10.0, None, -1.0, 1981-02-05 16:00:00, 0.0, None
-7.0, 75.0, None, None, -8.0, None, -3.0, 1981-02-06 07:00:00, 0.0, None
-3.0, 51.0, None, None, -11.5, None, 1.0, 1981-02-06 12:00:00, None, 90.0
-4.0, 50.0, None, None, -8.5, None, -1.0, 1981-02-06 16:00:00, 0.0, None
-2.0, 42.0, None, None, -7.0, None, -2.0, 1981-02-07 07:00:00, 0.0, None
0.0, 50.0, None, None, -2.0, None, 2.0, 1981-02-07 16:00:00, 0.0, None
-9.0, 95.0, None, None, -9.0, None, 0.0, 1981-02-08 07:00:00, 0.0, None
-5.0, 75.0, None, None, -9.0, None, -5.0, 1981-02-08 16:00:00, 0.0, None
-16.0, 95.0, None, None, -16.0, None, -5.0, 1981-02-09 07:00:00, 0.0, None
-20.0, 60.0, None, None, -20.0, None, -16.0, 1981-02-09 16:00:00, 0.0, None
-14.0, 19.0, None, None, -26.0, None, -14.0, 1981-02-10 07:00:00, 0.0, None
-10.0, 25.0, None, None, -14.0, None, -7.5, 1981-02-10 16:00:00, 0.0, None
-10.0, 22.0, None, None, -13.0, None, -5.0, 1981-02-11 07:00:00, 0.0, None
-5.0, 24.0, None, None, -10.5, None, -3.0, 1981-02-11 16:00:00, 0.0, None
-2.5, 90.0, None, None, -7.0, None, -2.5, 1981-02-12 07:00:00, 1.0, None
-2.0, 90.0, None, None, -3.0, None, -0.5, 1981-02-12 16:00:00, 1.0, None
-1.5, 95.0, None, None, -3.0, None, -0.5, 1981-02-13 07:00:00, 1.0, None
0.0, 90.0, None, None, -1.5, None, 0.0, 1981-02-13 16:00:00, 13.0, None
-2.5, 93.0, None, None, -2.5, None, 0.0, 1981-02-14 07:00:00, 12.0, None
-3.5, 92.0, None, None, -4.0, None, -2.0, 1981-02-14 16:00:00, 7.0, None
-3.0, 92.0, None, None, -4.0, None, -3.0, 1981-02-15 07:00:00, 2.0, None
-1.0, None, None, None, -3.0, None, -1.0, 1981-02-15 16:00:00, 6.0, None
-1.0, None, None, None, -2.0, None, 0.0, 1981-02-16 07:00:00, 6.0, None
-2.0, None, None, None, -2.0, None, 0.0, 1981-02-16 16:00:00, 7.0, None
-2.0, None, None, None, -2.0, None, -1.5, 1981-02-17 07:00:00, 3.0, None
-2.5, 90.0, None, None, -26.0, 22.0, 2.0, 1981-02-17 12:45:00, 2.0, 55.0
None, None, None, None, None, None, None, 1981-02-18 06:00:00, 8.0, None
-3.0, 95.0, 13.0, None, -7.5, 89.0, 1.5, 1981-02-24 11:40:00, None, None
-5.0, 98.0, None, None, -5.0, None, -3.0, 1981-02-24 16:00:00, 1.0, None
-10.0, 97.0, None, None, -10.0, None, -5.0, 1981-02-25 07:00:00, 4.0, None
-5.5, 97.0, None, None, -10.0, None, -5.0, 1981-02-25 16:00:00, 0.0, None
-8.5, 96.0, None, None, -9.5, None, -5.5, 1981-02-26 07:00:00, 2.0, None
-5.0, 98.0, None, None, -8.5, None, -4.5, 1981-02-26 16:00:00, 1.0, None
-10.0, 82.0, None, None, -12.0, None, -5.0, 1981-02-27 07:00:00, 0.0, None
-6.0, 65.0, None, None, -10.0, None, -1.5, 1981-02-27 16:00:00, 0.0, None
-8.0, 82.0, None, None, -11.0, None, -6.0, 1981-02-28 07:00:00, 0.0, None
-5.0, 85.0, None, None, -8.0, None, -1.0, 1981-02-28 16:00:00, 0.0, None
-5.5, 62.0, None, None, -9.5, None, -3.0, 1981-03-01 07:00:00, 0.0, None
-1.0, 58.0, None, None, -8.0, None, 2.0, 1981-03-01 16:00:00, 0.0, None
-5.0, 75.0, None, None, -7.0, None, -1.0, 1981-03-02 07:00:00, 0.0, None
-2.0, 65.0, None, None, -5.5, None, 0.0, 1981-03-02 16:00:00, 0.0, None
-5.0, 95.0, None, None, -5.0, None, -2.0, 1981-03-03 07:00:00, 0.0, None
-5.0, 92.0, None, None, -5.0, None, -3.0, 1981-03-03 16:00:00, 2.0, None
-9.5, 98.0, None, None, -9.5, None, -5.0, 1981-03-04 07:00:00, 7.0, None
-7.0, 98.0, None, None, -11.5, 25.0, 2.5, 1981-03-04 13:00:00, None, 150.0
-9.0, 96.0, None, None, -9.5, None, -8.0, 1981-03-04 16:00:00, 7.0, None
-12.0, 94.0, None, None, -15.0, None, -9.0, 1981-03-05 07:00:00, 3.0, None
-10.0, 88.0, None, 6.0, -15.0, 7.0, -6.0, 1981-03-05 10:20:00, None, 152.0
-9.5, 75.0, None, None, -13.0, None, -8.0, 1981-03-05 16:00:00, 0.0, None
-9.0, 41.0, None, None, -14.0, None, -9.0, 1981-03-06 07:00:00, 0.0, None
0.0, 65.0, None, None, -11.5, None, 1.0, 1981-03-06 16:00:00, 0.0, None
-3.0, 65.0, None, None, -7.0, None, 0.0, 1981-03-07 07:00:00, 0.0, None
-5.0, 82.0, None, None, -5.0, None, -2.0, 1981-03-07 16:00:00, 0.0, None
-7.0, 95.0, None, None, -7.0, None, -5.0, 1981-03-08 07:00:00, 0.0, None
-3.0, 30.0, None, None, -7.0, None, -1.0, 1981-03-08 16:00:00, 0.0, None
-4.0, 34.0, None, None, -8.0, None, -3.0, 1981-03-09 07:00:00, 0.0, None
3.0, 33.0, None, None, -5.0, None, 7.5, 1981-03-09 16:00:00, 0.0, None
-1.0, 64.0, None, None, -1.0, None, 3.0, 1981-03-10 07:00:00, 0.0, None
1.0, 55.0, None, None, -1.0, None, 5.5, 1981-03-10 16:00:00, 0.0, None
-2.5, 69.0, None, None, -6.0, None, 1.0, 1981-03-11 07:00:00, 0.0, None
1.0, 70.0, None, None, -2.5, None, 5.0, 1981-03-11 16:00:00, 0.0, None
-3.0, 76.0, None, None, -6.0, None, 1.0, 1981-03-12 07:00:00, 0.0, None
2.0, 50.0, None, None, -3.0, None, 6.0, 1981-03-12 16:00:00, 0.0, None
-3.0, 71.0, None, None, -3.0, None, 2.0, 1981-03-13 07:00:00, 0.0, None
0.0, 70.0, None, None, -3.0, None, 4.0, 1981-03-13 16:00:00, 0.0, None
-2.5, 92.0, None, None, -3.0, None, 0.0, 1981-03-14 07:00:00, 0.0, None
-2.0, 70.0, None, None, -3.0, None, 0.0, 1981-03-14 16:00:00, 0.0, None
-2.0, 90.0, None, None, -5.0, None, -1.0, 1981-03-15 07:00:00, 0.0, None
-2.5, 99.0, None, None, -2.5, None, 0.5, 1981-03-15 16:00:00, 3.0, None
-5.0, 99.0, None, None, -6.5, None, -2.5, 1981-03-16 07:00:00, 4.0, None
-6.0, 90.0, None, None, -6.0, None, -0.5, 1981-03-16 16:00:00, 9.0, None
-8.0, 91.0, None, None, -12.5, None, -6.0, 1981-03-17 07:00:00, 0.0, None
-6.0, 66.0, None, None, -8.0, None, -2.5, 1981-03-17 16:00:00, 0.0, None
-10.0, 79.0, None, None, -11.0, None, -6.0, 1981-03-18 07:00:00, 0.0, None
-2.5, 46.0, None, None, -14.0, 18.0, 7.5, 1981-03-18 12:10:00, None, 149.0
-2.5, 40.0, None, None, -2.5, None, -1.0, 1981-03-18 16:00:00, 0.0, None
-8.5, 68.0, None, None, -11.0, None, -1.0, 1981-03-19 07:00:00, 0.0, None
1.5, 38.0, None, None, -8.5, None, 2.0, 1981-03-19 16:00:00, 0.0, None
-7.0, 42.0, None, None, -7.5, None, 1.5, 1981-03-20 07:00:00, 0.0, None
3.5, 23.0, None, None, -9.5, None, 3.5, 1981-03-20 16:00:00, 0.0, None
-4.0, 75.0, None, None, -4.0, None, 3.5, 1981-03-21 07:00:00, 0.0, None
-0.5, 80.0, None, None, -5.0, None, -0.5, 1981-03-21 16:00:00, 0.0, None
-3.5, 94.0, None, None, -3.5, None, -0.5, 1981-03-22 07:00:00, 4.0, None
-4.0, 86.0, None, None, -5.5, None, -3.0, 1981-03-22 16:00:00, 2.0, None
-6.5, 96.0, None, None, -8.0, None, -4.0, 1981-03-23 07:00:00, 1.0, None
-2.5, 67.0, None, None, -6.5, None, -2.5, 1981-03-23 16:00:00, 1.0, None
-8.0, 86.0, None, None, -9.0, None, -2.5, 1981-03-24 07:00:00, 0.0, None
1.0, 38.0, None, None, -8.5, None, 1.0, 1981-03-24 16:00:00, 0.0, None
-3.5, 95.0, None, None, -4.0, None, 1.0, 1981-03-25 07:00:00, 4.0, None
-0.5, 60.0, None, None, -3.5, None, -0.5, 1981-03-25 16:00:00, 0.0, None
-5.5, 80.0, None, None, -7.0, None, -0.5, 1981-03-26 07:00:00, 0.0, None
4.5, 40.0, None, None, -6.5, None, 4.5, 1981-03-26 16:00:00, 0.0, None
-2.0, 53.0, None, None, -5.0, None, 4.5, 1981-03-27 07:00:00, 0.0, None
0.5, 70.0, None, None, -2.0, None, 1.0, 1981-03-27 16:00:00, 0.0, None
-3.0, 95.0, None, None, -3.5, None, 0.5, 1981-03-28 07:00:00, 0.0, None
-3.0, 90.0, None, None, -4.5, None, -2.5, 1981-03-28 16:00:00, 3.0, None
-5.5, 95.0, None, None, -5.5, None, -3.0, 1981-03-29 07:00:00, 6.0, None
-2.0, 90.0, None, None, -5.5, None, -2.0, 1981-03-29 16:00:00, 7.0, None
-5.5, 83.0, None, None, -5.5, None, -2.0, 1981-03-30 07:00:00, 2.0, None
-5.0, 90.0, None, None, -7.0, None, -5.0, 1981-03-30 16:00:00, 2.0, None
-5.5, 95.0, None, None, -5.5, None, -5.0, 1981-03-31 07:00:00, 9.0, None
-4.5, None, None, None, -5.5, None, -4.5, 1981-03-31 16:00:00, 0.0, None
-9.5, None, None, None, -12.0, None, -4.5, 1981-04-01 07:00:00, 0.0, None
-6.0, None, None, None, -9.5, None, -5.0, 1981-04-01 16:00:00, 0.0, None
-7.0, None, None, None, -7.5, None, -6.0, 1981-04-02 07:00:00, 1.0, None
-5.5, None, None, None, -7.0, None, -5.0, 1981-04-02 16:00:00, 2.0, None
-12.5, None, None, None, -12.5, None, -5.5, 1981-04-03 07:00:00, 5.0, None
-5.5, None, None, None, -13.5, None, -5.5, 1981-04-03 16:00:00, 0.0, None
-9.0, None, None, None, -10.0, None, -5.5, 1981-04-04 07:00:00, 1.0, None
-5.0, None, None, None, -9.0, None, -5.0, 1981-04-04 16:00:00, 1.0, None
-5.0, None, None, None, -5.0, None, -2.5, 1981-04-05 07:00:00, 9.0, None
-6.0, None, None, None, -6.0, None, -4.5, 1981-04-05 16:00:00, 5.0, None
-10.5, None, None, None, -11.0, None, -6.0, 1981-04-06 07:00:00, 0.0, None
-6.0, None, None, None, -10.5, None, -6.0, 1981-04-06 16:00:00, 0.0, None
-8.0, None, None, None, -11.0, None, -6.0, 1981-04-07 07:00:00, 0.0, None
-6.5, None, None, None, -8.0, None, -5.0, 1981-04-07 16:00:00, 1.0, None
-5.5, None, None, None, -8.0, None, -5.5, 1981-04-08 07:00:00, 1.0, None
-5.0, 89.0, None, None, -13.0, 60.0, -5.0, 1981-04-08 14:00:00, None, 213.0
-8.0, 87.0, None, None, -8.0, None, -5.0, 1981-04-08 16:00:00, 5.0, None
-8.0, 87.0, None, None, -9.0, None, -8.0, 1981-04-09 07:00:00, 0.0, None
-7.0, 91.0, None, None, -8.0, None, -5.0, 1981-04-09 16:00:00, 3.0, None
-8.5, 89.0, None, None, -9.5, None, -7.0, 1981-04-10 07:00:00, 0.0, None
-7.0, 93.0, None, None, -8.5, None, -5.0, 1981-04-10 16:00:00, 3.0, None
-8.5, 93.0, None, None, -8.5, None, -7.0, 1981-04-11 07:00:00, 14.0, None
-10.0, 85.0, None, None, -10.0, None, -6.5, 1981-04-11 16:00:00, 1.0, None
-12.0, 87.0, None, None, -13.0, None, -10.0, 1981-04-12 07:00:00, 0.0, None
-8.5, 85.0, None, None, -8.5, None, -5.5, 1981-04-12 16:00:00, 2.0, None
-11.0, 90.0, None, None, -13.5, None, -8.5, 1981-04-13 07:00:00, 0.0, None
-5.0, 46.0, None, None, -11.0, None, -3.5, 1981-04-13 16:00:00, 0.0, None
1.0, 49.0, None, None, -7.0, None, 1.0, 1981-04-14 07:00:00, 0.0, None
3.0, 39.0, None, None, 0.5, None, 4.5, 1981-04-14 16:00:00, 0.0, None
2.0, 60.0, None, None, -0.5, None, 3.0, 1981-04-15 07:00:00, 0.0, None
-3.0, 94.0, None, None, -3.0, None, 4.0, 1981-04-15 16:00:00, 1.0, None
-4.0, 89.0, None, None, -4.5, None, -3.0, 1981-04-16 07:00:00, 0.0, None
-2.0, 72.0, None, None, -4.0, None, -1.0, 1981-04-16 16:00:00, 2.0, None
-4.5, 89.0, None, None, -7.0, None, -2.0, 1981-04-17 07:00:00, 0.0, None
1.0, 73.0, None, None, -4.5, None, 2.5, 1981-04-17 16:00:00, 0.0, None
-0.5, 31.0, None, None, -8.0, None, 1.0, 1981-04-18 07:00:00, 0.0, None
5.0, 27.0, None, None, -0.5, None, 8.0, 1981-04-18 16:00:00, 0.0, None
5.0, 36.0, None, None, -1.5, None, 5.0, 1981-04-19 07:00:00, 0.0, None
7.5, 50.0, None, None, 5.0, None, 10.0, 1981-04-19 16:00:00, 0.0, None
-2.0, 95.0, None, None, -2.0, None, 5.0, 1981-04-20 07:00:00, 0.0, None
-2.5, 90.0, None, None, -3.0, None, -1.0, 1981-04-20 16:00:00, 1.0, None
-4.0, 95.0, None, None, -4.5, None, 0.0, 1981-04-21 07:00:00, 0.0, None
-2.0, 95.0, None, None, -4.0, None, 0.0, 1981-04-21 16:00:00, 1.0, None
-1.0, 97.0, None, None, -3.5, None, -1.0, 1981-04-22 07:00:00, 3.0, None
1.5, 95.0, None, None, -1.0, None, 2.0, 1981-04-22 16:00:00, 2.0, None
2.0, 83.0, None, None, -0.5, None, 2.5, 1981-04-23 07:00:00, 2.0, None
0.5, 99.0, None, None, 0.0, None, 5.0, 1981-04-23 16:00:00, 14.0, None
-6.5, 97.0, None, None, -6.5, None, 1.0, 1981-04-24 07:00:00, 7.0, None
-5.5, 88.0, None, None, -5.5, None, -3.0, 1981-04-24 16:00:00, 4.0, None
-7.5, 92.0, None, None, -9.5, None, -5.5, 1981-04-25 07:00:00, 2.0, None
-2.0, 60.0, None, None, -8.0, None, -1.0, 1981-04-25 16:00:00, 0.0, None
-5.0, 72.0, None, None, -11.0, None, -2.0, 1981-04-26 07:00:00, 0.0, None
1.0, 55.0, None, None, -5.0, None, 2.0, 1981-04-26 16:00:00, 0.0, None
-5.0, 94.0, None, None, -5.0, None, 1.0, 1981-04-27 07:00:00, 0.0, None
-3.0, 99.0, None, None, -5.0, None, -2.0, 1981-04-27 16:00:00, 4.0, None
