station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
-5.0, 80.0, None, None, -8.0, None, -4.0, 1978-11-15 08:00:00, None, None, 6.0
-4.0, 57.0, None, None, -5.0, None, -3.0, 1978-11-15 15:00:00, None, None, 6.0
-5.0, 91.0, None, 7.0, -6.0, None, -4.0, 1978-11-16 08:00:00, None, None, 11.0
-3.0, 90.0, None, None, -5.0, None, -2.0, 1978-11-16 16:00:00, None, None, None
-3.0, 92.0, None, 10.0, -3.0, None, -3.0, 1978-11-17 08:00:00, None, None, 21.0
-1.0, 65.0, None, None, -3.0, None, -1.0, 1978-11-17 16:00:00, None, None, 21.0
-10.0, 81.0, None, 5.0, -10.0, None, -1.0, 1978-11-18 08:00:00, None, None, 25.0
-9.0, 72.0, None, None, -11.0, None, -7.5, 1978-11-18 16:00:00, None, None, None
-10.0, 40.0, None, None, -14.0, None, -8.0, 1978-11-19 08:00:00, None, None, 25.0
-7.0, 34.0, None, None, -14.0, None, -7.0, 1978-11-19 15:00:00, None, None, 22.0
-18.0, 89.0, None, None, -18.0, None, -7.0, 1978-11-20 08:00:00, None, None, 20.0
-14.0, 85.0, None, None, -18.0, None, -14.0, 1978-11-20 15:00:00, None, None, 20.0
-18.0, 88.0, None, None, -18.0, None, -14.0, 1978-11-21 08:00:00, None, None, 19.0
-8.0, 60.0, None, None, -18.0, None, -8.0, 1978-11-21 15:00:00, None, None, 19.0
-14.0, 89.0, None, None, -14.0, None, -12.0, 1978-11-22 08:00:00, None, None, 19.0
-8.0, 70.0, None, None, -14.0, None, -8.0, 1978-11-22 15:00:00, None, None, 19.0
-6.0, 87.0, None, None, -8.0, None, -6.0, 1978-11-23 08:00:00, None, None, 19.0
-5.0, 75.0, None, None, -6.0, None, -5.0, 1978-11-23 15:00:00, None, None, 19.0
-6.0, 89.0, None, None, -6.0, None, -5.0, 1978-11-24 08:00:00, None, None, 19.0
-1.0, 70.0, None, None, -6.0, None, -1.0, 1978-11-24 15:00:00, None, None, 17.0
-5.0, 93.0, None, None, -6.0, None, -1.0, 1978-11-25 08:00:00, None, None, 17.0
-4.0, 87.0, None, None, -5.0, None, -4.0, 1978-11-25 15:00:00, None, None, 17.0
-5.0, 92.0, None, None, -5.0, None, -4.0, 1978-11-26 08:00:00, None, None, 17.0
-1.0, 78.0, None, None, -5.0, None, -1.0, 1978-11-26 15:00:00, None, None, 16.0
-5.0, 87.0, None, None, -5.0, None, -1.0, 1978-11-27 08:00:00, None, None, 16.0
-6.0, 87.0, None, None, -6.0, None, -1.0, 1978-11-27 15:00:00, None, None, 16.0
-6.0, 91.0, None, 5.0, -6.0, None, -5.0, 1978-11-28 08:00:00, None, None, 21.0
-6.0, 86.0, None, None, -7.0, None, -6.0, 1978-11-28 15:00:00, None, None, 21.0
-7.0, 92.0, None, None, -7.0, None, -6.0, 1978-11-29 08:00:00, None, None, 20.0
-7.0, 88.0, None, None, -7.0, None, 5.0, 1978-11-29 15:00:00, None, None, 20.0
-7.0, 90.0, None, 4.0, -7.0, None, -6.0, 1978-11-30 08:00:00, None, None, 24.0
-4.0, 89.0, None, 2.0, -7.0, None, -4.0, 1978-11-30 15:00:00, None, None, 27.0
-5.0, 92.0, None, 6.0, -8.0, None, -4.0, 1978-12-01 08:00:00, None, None, 33.0
-4.0, 90.0, None, None, -5.0, None, -3.0, 1978-12-01 16:00:00, None, None, 32.0
-6.0, 89.0, None, None, -6.0, None, -4.0, 1978-12-02 08:00:00, None, None, 30.0
-5.0, 82.0, None, None, -6.0, None, -4.0, 1978-12-02 15:00:00, None, None, 29.0
-6.0, 90.0, None, None, -6.0, None, -5.0, 1978-12-03 08:00:00, None, None, 29.0
-5.0, 90.0, None, 2.0, -6.0, None, -5.0, 1978-12-03 15:00:00, None, None, 31.0
-5.0, 93.0, None, 7.0, -5.0, None, -2.0, 1978-12-04 08:00:00, None, None, 37.0
-4.0, 51.0, None, None, -5.0, None, -4.0, 1978-12-04 16:00:00, None, None, 35.0
-9.0, 80.0, None, None, -9.0, None, -4.0, 1978-12-05 08:00:00, None, None, 35.0
-7.0, 64.0, None, None, -9.0, None, -7.0, 1978-12-05 16:00:00, None, None, 35.0
-18.0, 89.0, None, None, -18.0, None, -7.0, 1978-12-06 08:00:00, None, None, 33.0
-14.0, 80.0, None, None, -18.0, None, -13.0, 1978-12-06 16:00:00, None, None, 33.0
-21.0, 87.0, None, None, -24.0, None, -14.0, 1978-12-07 08:00:00, None, None, 33.0
-11.0, 82.0, None, None, -21.0, None, -11.0, 1978-12-07 16:00:00, None, None, 33.0
-13.0, 89.0, None, 1.0, -15.0, None, -11.0, 1978-12-08 08:00:00, None, None, 33.0
-11.0, 84.0, None, None, -13.0, None, -11.0, 1978-12-08 15:00:00, None, None, 33.0
-11.0, 90.0, None, None, -11.0, None, -11.0, 1978-12-09 08:00:00, None, None, 33.0
-9.0, 87.0, None, 4.0, -11.0, None, -9.0, 1978-12-09 15:00:00, None, None, 37.0
-9.0, 91.0, None, 6.0, -9.0, None, -9.0, 1978-12-10 08:00:00, None, None, 43.0
-9.0, 89.0, None, 2.0, -9.0, None, -9.0, 1978-12-10 15:00:00, None, None, 45.0
-5.0, 94.0, None, 3.0, -9.0, None, -5.0, 1978-12-11 08:00:00, None, None, 48.0
-5.0, 93.0, None, None, -5.0, None, -4.0, 1978-12-11 16:00:00, None, None, 48.0
-7.0, 65.0, None, 10.0, -7.0, None, -3.0, 1978-12-12 08:00:00, None, None, 55.0
-10.0, 85.0, None, None, -10.0, None, -7.0, 1978-12-12 16:00:00, None, None, 54.0
-12.0, 89.0, None, None, -19.0, None, -10.0, 1978-12-13 08:00:00, None, None, 52.0
-12.0, 87.0, None, None, -12.0, None, -11.0, 1978-12-13 16:00:00, None, None, 52.0
-8.0, 80.0, None, 1.0, -12.0, None, -8.0, 1978-12-14 08:00:00, None, None, 50.0
-8.0, 89.0, None, 5.0, -8.0, None, -6.0, 1978-12-14 16:00:00, None, None, 55.0
-6.0, 72.0, None, None, -8.0, None, -6.0, 1978-12-15 08:00:00, None, None, 55.0
-5.0, 66.0, None, None, -6.0, None, -5.0, 1978-12-15 15:00:00, None, None, 55.0
-5.0, 92.0, None, 10.0, -7.0, None, -5.0, 1978-12-16 08:00:00, None, None, 70.0
-5.0, 78.0, None, None, -7.0, None, -4.0, 1978-12-16 15:00:00, None, None, 65.0
-9.0, 90.0, None, 2.0, -10.0, None, -5.0, 1978-12-17 08:00:00, None, None, 60.0
-7.0, 87.0, None, None, -9.0, None, -7.0, 1978-12-17 15:00:00, None, None, 60.0
-7.0, 90.0, None, 1.0, -8.0, None, -7.0, 1978-12-18 08:00:00, None, None, 58.0
-7.0, 86.0, None, None, -7.0, None, -5.0, 1978-12-18 15:00:00, None, None, 58.0
-9.0, 89.0, None, 1.0, -10.0, None, -7.0, 1978-12-19 08:00:00, None, None, 55.0
-7.0, 76.0, None, None, -9.0, None, -7.0, 1978-12-19 15:00:00, None, None, 53.0
-8.0, 89.0, None, 5.0, -9.0, None, -7.0, 1978-12-20 08:00:00, None, None, 55.0
-6.0, 89.0, None, 3.0, -8.0, None, -6.0, 1978-12-20 16:00:00, None, None, 58.0
-5.0, 56.0, None, 8.0, -6.0, None, -4.0, 1978-12-21 08:00:00, None, None, 60.0
-5.0, 87.0, None, None, -5.0, None, -5.0, 1978-12-21 16:00:00, None, None, 60.0
-3.0, 94.0, None, 20.0, -6.0, None, -3.0, 1978-12-22 08:00:00, None, None, 80.0
-3.0, 86.0, None, 10.0, -4.0, None, -3.0, 1978-12-22 16:00:00, None, None, 84.0
-8.0, 89.0, None, 2.0, -8.0, None, -3.0, 1978-12-23 08:00:00, None, None, 84.0
-5.0, 90.0, None, 10.0, -8.0, None, -2.0, 1978-12-23 16:00:00, None, None, 86.0
-4.0, 90.0, None, 25.0, -6.0, None, -4.0, 1978-12-24 08:00:00, None, None, 95.0
-4.0, 45.0, None, None, -4.0, None, -2.0, 1978-12-24 16:00:00, None, None, None
-6.5, 52.0, None, None, -8.0, None, -4.0, 1978-12-25 08:00:00, None, None, None
-8.0, 55.0, None, None, -8.0, None, -6.0, 1978-12-25 16:00:00, None, None, None
-10.0, 90.0, None, 10.0, -11.0, None, -10.0, 1978-12-26 08:00:00, None, None, 85.0
-16.0, 90.0, None, None, -16.0, None, -9.0, 1978-12-26 15:00:00, None, None, 84.0
-24.0, 80.0, None, None, -24.0, None, -10.0, 1978-12-27 07:00:00, None, None, 80.0
-18.0, 86.0, None, None, -24.0, None, -18.0, 1978-12-27 15:00:00, None, None, 79.0
-22.0, 81.0, None, None, -23.0, None, -17.0, 1978-12-28 07:00:00, None, None, 80.0
-26.0, 80.0, None, None, -26.0, None, -22.0, 1978-12-28 16:00:00, None, None, 79.0
-30.0, 7.0, None, None, -30.0, None, -21.0, 1978-12-29 07:00:00, None, None, 77.0
-22.0, 80.0, None, None, -30.0, None, -22.0, 1978-12-29 16:00:00, None, None, 77.0
-30.0, 8.0, None, None, -35.0, None, -20.0, 1978-12-30 07:00:00, None, None, 77.0
-34.0, 76.0, None, None, -34.0, None, -25.0, 1978-12-30 15:00:00, None, None, None
-45.0, 7.0, None, None, -48.0, None, -27.0, 1978-12-31 07:00:00, None, None, 0.0
-33.0, 77.0, None, None, -33.5, None, -25.0, 1978-12-31 15:00:00, None, None, None
-20.0, 7.0, None, None, -35.0, None, -20.0, 1979-01-01 11:00:00, None, None, 77.0
-21.0, 80.0, None, None, -25.0, None, -20.0, 1979-01-01 16:00:00, None, None, None
-30.0, 79.0, None, 5.0, -30.0, None, -21.0, 1979-01-02 08:00:00, None, None, 78.0
-23.0, 8.0, None, None, -30.0, None, -23.0, 1979-01-02 15:00:00, None, None, 77.0
-19.0, 85.0, None, None, -23.0, None, -19.0, 1979-01-03 08:00:00, None, None, 77.0
-22.0, 85.0, None, None, -22.0, None, -16.0, 1979-01-03 16:00:00, None, None, 77.0
-25.0, 81.0, None, None, -26.0, None, -17.0, 1979-01-04 08:00:00, None, None, 77.0
-25.0, 8.0, None, None, -26.0, None, -23.0, 1979-01-04 15:00:00, None, None, 75.0
-26.0, 81.0, None, None, -30.0, None, -23.0, 1979-01-05 08:00:00, None, None, 74.0
-26.0, 80.0, None, None, -27.0, None, -26.0, 1979-01-05 16:00:00, None, None, 74.0
-28.0, 81.0, None, None, -29.0, None, -25.0, 1979-01-06 08:00:00, None, None, 74.0
-21.0, 8.0, None, None, -28.0, None, -21.0, 1979-01-06 15:00:00, None, None, 73.0
-21.0, 84.0, None, None, -27.0, None, -21.0, 1979-01-07 08:00:00, None, None, 71.0
-20.0, 8.0, None, None, -21.0, None, -17.0, 1979-01-07 15:00:00, None, None, 70.0
-25.0, 84.0, None, None, -25.0, None, -20.0, 1979-01-08 08:00:00, None, None, 70.0
-20.0, 8.0, None, None, -25.0, None, -20.0, 1979-01-08 15:00:00, None, None, 70.0
-27.0, 79.0, None, None, -27.0, None, -20.0, 1979-01-09 08:00:00, None, None, 70.0
-17.0, 85.0, None, None, -27.0, None, -17.0, 1979-01-09 15:00:00, None, None, 70.0
-15.0, 86.0, None, None, -17.0, None, -15.0, 1979-01-10 08:00:00, None, None, 70.0
-14.0, None, None, None, -15.0, None, -14.0, 1979-01-10 15:00:00, None, None, 70.0
-12.0, 89.0, None, 11.0, -14.0, None, -12.0, 1979-01-11 08:00:00, None, None, 85.0
-9.0, 88.0, None, None, -12.0, None, -8.0, 1979-01-11 15:00:00, None, None, 85.0
-10.0, 89.0, None, 5.0, -11.0, None, -9.0, 1979-01-12 08:00:00, None, None, 85.0
-6.0, 88.0, None, 3.0, -10.0, None, -6.0, 1979-01-12 16:00:00, None, None, 87.0
-10.0, 90.0, None, 10.0, -10.0, None, -6.0, 1979-01-13 08:00:00, None, None, 95.0
-11.0, 86.0, None, None, -11.0, None, -8.0, 1979-01-13 15:00:00, None, None, 93.0
-21.0, 84.0, None, None, -24.0, None, -8.0, 1979-01-14 08:00:00, None, None, 89.0
-13.0, 80.0, None, None, -21.0, None, -13.0, 1979-01-14 15:00:00, None, None, 86.0
-17.0, 85.0, None, None, -25.0, None, -5.0, 1979-01-15 08:00:00, None, None, 86.0
-15.0, 84.0, None, None, -17.0, None, -15.0, 1979-01-15 16:00:00, None, None, 86.0
-20.0, 84.0, None, None, -24.0, None, -15.0, 1979-01-16 08:00:00, None, None, 86.0
-13.0, 84.0, None, None, -20.0, None, -13.0, 1979-01-16 16:00:00, None, None, 86.0
-19.0, 86.0, None, 3.0, -19.0, None, -13.0, 1979-01-17 08:00:00, None, None, 88.0
-15.0, 83.0, None, None, -19.0, None, -15.0, 1979-01-17 16:00:00, None, None, 88.0
-20.0, 83.0, None, None, -20.0, None, -15.0, 1979-01-18 08:00:00, None, None, 87.0
-15.0, 85.0, None, None, -20.0, None, -15.0, 1979-01-18 15:00:00, None, None, 86.0
-10.0, 90.0, None, 4.0, -15.0, None, -10.0, 1979-01-19 08:00:00, None, None, 88.0
-7.0, 84.0, None, None, -10.0, None, -7.0, 1979-01-19 16:00:00, None, None, 87.0
-10.0, 90.0, None, 5.0, -10.0, None, -7.0, 1979-01-20 08:00:00, None, None, 91.0
-6.0, 90.0, None, 2.0, -10.0, None, -6.0, 1979-01-20 15:00:00, None, None, 92.0
-5.0, 91.0, None, None, -6.0, None, -5.0, 1979-01-21 08:00:00, None, None, 95.0
-5.0, 55.0, None, None, -7.0, None, -5.0, 1979-01-21 18:00:00, None, None, 95.0
-11.0, 88.0, None, None, -17.0, None, -5.0, 1979-01-22 08:00:00, None, None, 89.0
-11.0, 75.0, None, None, -12.0, None, -10.0, 1979-01-22 16:00:00, None, None, 88.0
-11.0, 88.0, None, None, -15.0, None, -11.0, 1979-01-23 08:00:00, None, None, 88.0
-11.0, 87.0, None, None, -11.0, None, -10.0, 1979-01-23 16:00:00, None, None, 88.0
-10.0, 85.0, None, 18.0, -11.0, None, -9.0, 1979-01-24 08:00:00, None, None, 102.0
-10.0, 90.0, None, None, -10.0, None, -9.0, 1979-01-24 16:00:00, None, None, 98.0
-15.0, 84.0, None, None, -15.0, None, -10.0, 1979-01-25 08:00:00, None, None, 97.0
-11.0, 85.0, None, None, -15.0, None, -11.0, 1979-01-25 16:00:00, None, None, 96.0
-25.0, 85.0, None, None, -25.0, None, -11.0, 1979-01-26 06:00:00, None, None, 95.0
-15.0, 83.0, None, None, -25.0, None, -15.0, 1979-01-26 16:00:00, None, None, 95.0
-15.0, 86.0, None, 1.0, -15.0, None, -10.0, 1979-01-27 08:00:00, None, None, 95.0
-10.0, 79.0, None, None, -15.0, None, -10.0, 1979-01-27 16:00:00, None, None, 94.0
-17.0, 89.0, None, None, -17.0, None, -10.0, 1979-01-28 08:00:00, None, None, 93.0
-9.0, 77.0, None, None, -17.0, None, -9.0, 1979-01-28 13:00:00, None, None, 93.0
-14.0, 90.0, None, None, -14.0, None, -9.0, 1979-01-29 08:00:00, None, None, 91.0
-14.0, 83.0, None, None, -14.0, None, -9.0, 1979-01-29 16:00:00, None, None, 91.0
-16.0, 86.0, None, None, -23.0, None, -9.0, 1979-01-30 08:00:00, None, None, 91.0
-11.0, 70.0, None, None, -16.0, None, -11.0, 1979-01-30 16:00:00, None, None, 91.0
-18.0, 87.0, None, 2.0, -21.0, None, -11.0, 1979-01-31 08:00:00, None, None, 92.0
-12.0, 81.0, None, None, -18.0, None, -12.0, 1979-01-31 16:00:00, None, None, 92.0
-17.0, 85.0, None, None, -24.0, None, -12.0, 1979-02-01 08:00:00, None, None, 91.0
-16.0, 66.0, None, None, -19.0, None, -15.0, 1979-02-01 16:00:00, None, None, 91.0
-18.0, 84.0, None, None, -26.0, None, -16.0, 1979-02-02 08:00:00, None, None, 91.0
-14.0, 70.0, None, None, -26.0, None, -14.0, 1979-02-02 16:00:00, None, None, 91.0
-15.0, 86.0, None, None, -17.0, None, -14.0, 1979-02-03 08:00:00, None, None, 91.0
-10.0, 71.0, None, None, -15.0, None, -10.0, 1979-02-03 16:00:00, None, None, 91.0
-13.0, 82.0, None, None, -15.0, None, -10.0, 1979-02-04 09:00:00, None, None, 91.0
-9.0, 85.0, None, None, -13.0, None, -9.0, 1979-02-04 16:00:00, None, None, 91.0
-5.0, 89.0, None, 3.0, -14.0, None, -3.0, 1979-02-05 08:00:00, None, None, 91.0
-6.0, 61.0, None, 12.0, -6.0, None, -3.0, 1979-02-05 16:00:00, None, None, 98.0
-7.0, 94.0, None, 10.0, -9.0, None, -3.0, 1979-02-06 08:00:00, None, None, 112.0
-5.0, 93.0, None, 10.0, -7.0, None, -5.0, 1979-02-06 16:00:00, None, None, 117.0
-7.0, 67.0, None, 10.0, -7.0, None, -5.0, 1979-02-07 08:00:00, None, None, 125.0
-3.0, 45.0, None, None, -7.0, None, -3.0, 1979-02-07 15:00:00, None, None, 124.0
-11.0, 88.0, None, 1.0, -15.0, None, -3.0, 1979-02-08 08:00:00, None, None, 120.0
-8.0, 88.0, None, None, -11.0, None, -8.0, 1979-02-08 15:00:00, None, None, 119.0
-6.0, 93.0, None, 1.0, -8.0, None, -6.0, 1979-02-09 08:00:00, None, None, 119.0
-1.0, 92.0, None, 2.0, -6.0, None, -1.0, 1979-02-09 15:00:00, None, None, 120.0
-2.0, 94.0, None, 22.0, -2.0, None, -1.0, 1979-02-10 08:00:00, None, None, 133.0
-1.0, 89.0, None, 4.0, -2.0, None, -1.0, 1979-02-10 16:00:00, None, None, 135.0
-2.0, 91.0, None, 6.0, -2.0, None, -1.0, 1979-02-11 08:00:00, None, None, 135.0
-1.0, 84.0, None, None, -2.0, None, -1.0, 1979-02-11 16:00:00, None, None, 135.0
-3.0, 97.0, None, 10.0, -3.0, None, -1.0, 1979-02-12 08:00:00, None, None, 143.0
-2.0, 92.0, None, 10.0, -3.0, None, -2.0, 1979-02-12 15:00:00, None, None, 147.0
-1.0, 93.0, None, None, -2.0, None, -1.0, 1979-02-13 08:00:00, None, None, 147.0
-1.0, 93.0, None, None, -1.0, None, -1.0, 1979-02-13 15:00:00, None, None, 145.0
-6.0, 84.0, None, 9.0, -6.0, None, -1.0, 1979-02-14 08:00:00, None, None, 143.0
-4.0, 61.0, None, None, -6.0, None, 0.0, 1979-02-14 15:00:00, None, None, 141.0
-11.0, 91.0, None, None, -15.0, None, 0.0, 1979-02-15 08:00:00, None, None, 135.0
-5.0, 55.0, None, None, -11.0, None, -3.0, 1979-02-15 15:00:00, None, None, 134.0
-8.0, 90.0, None, None, -12.0, None, -5.0, 1979-02-16 08:00:00, None, None, 134.0
-4.0, 80.0, None, None, -8.0, None, -3.0, 1979-02-16 16:00:00, None, None, 134.0
-7.0, 92.0, None, 10.0, -11.0, None, -4.0, 1979-02-17 09:00:00, None, None, 140.0
-4.0, 80.0, None, 5.0, -11.0, None, -3.0, 1979-02-17 15:00:00, None, None, 143.0
-5.0, 93.0, None, None, -5.0, None, -4.0, 1979-02-18 08:00:00, None, None, 140.0
-1.0, 87.0, None, 20.0, -5.0, None, -1.0, 1979-02-18 15:00:00, None, None, 160.0
-5.0, 93.0, None, 10.0, -5.0, None, -1.0, 1979-02-19 08:00:00, None, None, 159.0
-1.0, 86.0, None, 2.0, -5.0, None, -1.0, 1979-02-19 16:00:00, None, None, 159.0
-7.0, 83.0, None, 5.0, -7.0, None, -1.0, 1979-02-20 08:00:00, None, None, 160.0
-5.0, 80.0, None, None, -7.0, None, -4.0, 1979-02-20 16:00:00, None, None, 155.0
-9.0, 88.0, None, None, -14.0, None, -5.0, 1979-02-21 08:00:00, None, None, 153.0
-6.0, 82.0, None, None, -9.0, None, -4.0, 1979-02-21 16:00:00, None, None, 153.0
-11.0, 87.0, None, 3.0, -19.0, None, -6.0, 1979-02-22 08:00:00, None, None, 156.0
-5.0, 71.0, None, None, -11.0, None, -5.0, 1979-02-22 16:00:00, None, None, 150.0
-13.0, 88.0, None, None, -20.0, None, -5.0, 1979-02-23 08:00:00, None, None, 150.0
-6.0, 73.0, None, None, -13.0, None, -5.0, 1979-02-23 15:00:00, None, None, 150.0
-8.0, 90.0, None, None, -9.0, None, -6.0, 1979-02-24 08:00:00, None, None, 150.0
-5.0, 90.0, None, None, -8.0, None, -5.0, 1979-02-24 16:00:00, None, None, 150.0
-3.0, 92.0, None, None, -5.0, None, -3.0, 1979-02-25 08:00:00, None, None, 150.0
-1.0, 89.0, None, None, -3.0, None, -1.0, 1979-02-25 15:00:00, None, None, 148.0
-1.0, 93.0, None, 6.0, -1.0, None, 0.0, 1979-02-26 08:00:00, None, None, 162.0
-2.0, 90.0, None, None, -2.0, None, 2.0, 1979-02-26 16:00:00, None, None, 155.0
-4.0, 89.0, None, None, -4.0, None, 2.0, 1979-02-27 08:00:00, None, None, 155.0
-1.0, 71.0, None, None, -4.0, None, -1.0, 1979-02-27 15:00:00, None, None, 155.0
-6.0, 83.0, None, 3.0, -7.0, None, -1.0, 1979-02-28 08:00:00, None, None, 158.0
-1.0, 83.0, None, None, -6.0, None, -1.0, 1979-02-28 16:00:00, None, None, 157.0
-11.0, 81.0, None, None, -14.0, None, -1.0, 1979-03-01 08:00:00, None, None, 155.0
-1.0, 84.0, None, None, -11.0, None, -1.0, 1979-03-01 16:00:00, None, None, 154.0
-10.0, 91.0, None, None, -14.0, None, -1.0, 1979-03-02 08:00:00, None, None, 149.0
-2.0, 73.0, None, None, -10.0, None, -2.0, 1979-03-02 16:00:00, None, None, 149.0
-8.0, 90.0, None, None, -14.0, None, -2.0, 1979-03-03 08:00:00, None, None, 148.0
1.0, 50.0, None, None, -8.0, None, 3.0, 1979-03-03 15:00:00, None, None, 148.0
-3.0, 89.0, None, 2.0, -4.0, None, 1.0, 1979-03-04 08:00:00, None, None, 148.0
1.0, 71.0, None, None, -3.0, None, 1.0, 1979-03-04 15:00:00, None, None, 148.0
0.0, 93.0, None, 5.0, -1.0, None, 1.0, 1979-03-05 08:00:00, None, None, 150.0
2.0, 88.0, None, None, 0.0, None, 2.0, 1979-03-05 16:00:00, None, None, 148.0
0.0, 89.0, None, None, -1.0, None, 2.0, 1979-03-06 09:00:00, None, None, 140.0
3.0, 88.0, None, None, 0.0, None, 3.0, 1979-03-06 16:00:00, None, None, 138.0
0.0, 75.0, None, None, -1.0, None, 3.0, 1979-03-07 08:00:00, None, None, 135.0
2.0, 64.0, None, None, 0.0, None, 3.0, 1979-03-07 16:00:00, None, None, 133.0
-2.0, 52.0, None, None, -6.0, None, 2.0, 1979-03-08 08:00:00, None, None, 133.0
3.0, 36.0, None, None, -2.0, None, 4.0, 1979-03-08 16:00:00, None, None, 133.0
-12.0, 88.0, None, None, -12.0, None, 3.0, 1979-03-09 07:00:00, None, None, 131.0
3.0, 34.0, None, None, -12.0, None, 3.0, 1979-03-09 15:00:00, None, None, 130.0
-8.0, 90.0, None, None, -8.0, None, 3.0, 1979-03-10 08:00:00, None, None, 130.0
9.0, 32.0, None, None, -8.0, None, 9.0, 1979-03-10 15:00:00, None, None, 128.0
-6.0, 90.0, None, None, -6.0, None, 9.0, 1979-03-11 08:00:00, None, None, 128.0
8.0, 34.0, None, None, -6.0, None, 10.0, 1979-03-11 15:00:00, None, None, 127.0
0.0, 55.0, None, None, 0.0, None, 10.0, 1979-03-12 08:00:00, None, None, 127.0
4.0, 29.0, None, None, 0.0, None, 6.0, 1979-03-12 16:00:00, None, None, 127.0
-8.0, 70.0, None, None, -10.0, None, 6.0, 1979-03-13 08:00:00, None, None, 125.0
8.0, 40.0, None, None, -8.0, None, 8.0, 1979-03-13 15:00:00, None, None, 124.0
-8.0, 70.0, None, None, -8.0, None, 8.0, 1979-03-14 08:00:00, None, None, 124.0
7.0, 35.0, None, None, -8.0, None, 9.0, 1979-03-14 15:00:00, None, None, 120.0
-5.0, 50.0, None, None, -5.0, None, 9.0, 1979-03-15 08:00:00, None, None, 118.0
4.0, 80.0, None, None, -5.0, None, 5.0, 1979-03-15 15:00:00, None, None, 115.0
1.0, 88.0, None, None, 0.0, None, 4.0, 1979-03-16 08:00:00, None, None, 115.0
3.0, 62.0, None, None, 0.0, None, 8.0, 1979-03-16 16:00:00, None, None, 114.0
0.0, 63.0, None, None, -5.0, None, 8.0, 1979-03-17 08:00:00, None, None, 114.0
5.0, 35.0, None, None, 0.0, None, 8.0, 1979-03-17 15:00:00, None, None, 110.0
-7.0, 92.0, None, None, -7.0, None, 8.0, 1979-03-18 08:00:00, None, None, 109.0
