station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-5.0, None, None, None, 1977-03-04 02:00:00, None
-5.0, None, None, None, 1977-03-04 05:00:00, None
-5.0, None, -6.0, -4.0, 1977-03-04 06:00:00, None
-3.0, None, None, None, 1977-03-04 09:30:00, None
-3.0, None, None, None, 1977-03-04 14:30:00, None
-3.0, None, None, None, 1977-03-04 16:30:00, None
-5.0, None, None, None, 1977-03-04 22:00:00, None
-6.0, None, None, None, 1977-03-04 23:30:00, None
-6.0, None, None, None, 1977-03-05 01:00:00, None
-6.0, None, None, None, 1977-03-05 03:45:00, None
-6.0, None, -6.0, -3.0, 1977-03-05 06:30:00, None
-6.0, None, -6.0, -6.0, 1977-03-05 10:00:00, None
-5.0, None, None, None, 1977-03-05 16:30:00, None
-6.0, None, None, None, 1977-03-05 18:00:00, None
-7.0, None, None, None, 1977-03-05 22:30:00, None
-8.0, None, None, None, 1977-03-06 01:00:00, None
-8.0, None, None, None, 1977-03-06 05:00:00, None
-8.0, None, -8.0, -5.0, 1977-03-06 06:15:00, None
-6.0, None, None, None, 1977-03-06 10:30:00, None
-6.0, None, None, None, 1977-03-06 15:00:00, None
-5.0, None, None, None, 1977-03-06 16:30:00, None
-5.0, None, None, None, 1977-03-06 18:00:00, None
-6.0, None, None, None, 1977-03-06 19:30:00, None
-5.0, None, None, None, 1977-03-06 23:00:00, None
-5.0, None, None, None, 1977-03-07 01:15:00, None
-5.0, None, -6.0, -5.0, 1977-03-07 06:20:00, None
-4.0, None, None, None, 1977-03-07 09:00:00, None
-4.0, None, None, None, 1977-03-07 11:30:00, None
-4.0, None, None, None, 1977-03-07 21:00:00, None
-4.0, None, None, None, 1977-03-07 23:30:00, None
-4.0, None, None, None, 1977-03-08 01:30:00, None
-4.0, None, None, None, 1977-03-08 04:30:00, None
-4.0, None, -4.0, -1.0, 1977-03-08 06:00:00, None
-4.0, None, None, None, 1977-03-08 08:00:00, None
-4.0, None, None, None, 1977-03-08 10:30:00, None
-4.0, None, None, None, 1977-03-08 13:00:00, None
-4.0, None, None, None, 1977-03-08 17:30:00, None
-5.0, None, None, None, 1977-03-08 19:30:00, None
-6.0, None, None, None, 1977-03-08 23:30:00, None
-6.0, None, None, None, 1977-03-09 01:30:00, None
-6.0, None, -6.0, -2.0, 1977-03-09 06:30:00, None
-5.0, None, None, None, 1977-03-09 10:00:00, None
-4.0, None, None, None, 1977-03-09 14:30:00, None
-7.0, None, None, None, 1977-03-09 18:30:00, None
-8.0, None, None, None, 1977-03-09 22:30:00, None
-9.0, None, None, None, 1977-03-10 02:30:00, None
-9.0, None, -9.0, -3.0, 1977-03-10 06:30:00, None
-7.0, None, None, None, 1977-03-10 09:30:00, None
-6.0, None, None, None, 1977-03-10 11:00:00, None
-5.0, None, None, None, 1977-03-10 14:30:00, None
-6.0, None, None, None, 1977-03-10 20:00:00, None
-5.0, None, None, None, 1977-03-10 22:30:00, None
-5.0, None, None, None, 1977-03-11 01:00:00, None
-5.0, None, None, None, 1977-03-11 03:00:00, None
-5.0, None, None, None, 1977-03-11 05:30:00, None
-5.0, None, -5.0, -4.0, 1977-03-11 07:00:00, None
-6.0, None, None, None, 1977-03-11 10:30:00, None
-10.0, None, None, None, 1977-03-11 20:30:00, None
-10.0, None, None, None, 1977-03-11 23:00:00, None
-11.0, None, None, None, 1977-03-12 01:00:00, None
-11.0, None, None, None, 1977-03-12 04:30:00, None
-12.0, None, -12.0, -5.0, 1977-03-12 07:00:00, None
-9.0, None, None, None, 1977-03-12 10:00:00, None
-4.0, None, None, None, 1977-03-12 12:30:00, None
-8.0, None, None, None, 1977-03-12 19:00:00, None
-11.0, None, None, None, 1977-03-12 23:00:00, None
-11.0, None, None, None, 1977-03-13 01:30:00, None
-13.0, None, -13.0, -3.0, 1977-03-13 07:00:00, None
-12.0, None, None, None, 1977-03-13 09:00:00, None
-9.0, None, None, None, 1977-03-13 18:30:00, None
-11.0, None, None, None, 1977-03-13 20:30:00, None
-11.0, None, None, None, 1977-03-13 22:30:00, None
-11.0, None, None, None, 1977-03-14 01:00:00, None
-12.0, None, None, None, 1977-03-14 03:30:00, None
-12.0, None, -12.0, -3.0, 1977-03-14 07:00:00, None
-12.0, None, None, None, 1977-03-14 09:00:00, None
-10.0, None, None, None, 1977-03-14 12:00:00, None
-5.0, None, None, None, 1977-03-14 15:30:00, None
-11.0, None, None, None, 1977-03-14 18:00:00, None
-11.0, None, None, None, 1977-03-14 22:30:00, None
-11.0, None, None, None, 1977-03-15 04:30:00, None
-11.0, None, -11.0, -4.0, 1977-03-15 06:00:00, None
-7.0, None, None, None, 1977-03-15 08:30:00, None
-2.0, None, None, None, 1977-03-15 13:00:00, None
-1.0, None, None, None, 1977-03-15 15:00:00, None
-8.0, None, None, None, 1977-03-15 18:45:00, None
-8.0, None, None, None, 1977-03-15 22:00:00, None
-8.0, None, None, None, 1977-03-16 04:00:00, None
-8.0, None, -8.0, -1.0, 1977-03-16 06:00:00, None
-7.0, None, None, None, 1977-03-16 09:30:00, None
-4.0, None, None, None, 1977-03-16 14:00:00, None
-4.0, None, None, None, 1977-03-16 15:30:00, None
-4.0, None, None, None, 1977-03-16 18:00:00, None
-6.0, None, None, None, 1977-03-17 02:30:00, None
-6.0, None, None, None, 1977-03-17 04:30:00, None
-6.0, None, -7.0, -2.0, 1977-03-17 06:00:00, None
-5.0, None, None, None, 1977-03-17 11:00:00, None
-1.0, None, None, None, 1977-03-17 13:00:00, None
-5.0, None, None, None, 1977-03-17 18:15:00, None
-7.0, None, None, None, 1977-03-17 22:00:00, None
-6.0, None, None, None, 1977-03-18 02:00:00, None
-6.0, None, None, None, 1977-03-18 04:30:00, None
-6.0, None, -7.0, 0.0, 1977-03-18 06:30:00, None
0.0, None, None, None, 1977-03-18 13:00:00, None
0.0, None, None, None, 1977-03-18 15:30:00, None
-8.0, None, None, None, 1977-03-18 19:15:00, None
-9.0, None, None, None, 1977-03-18 22:15:00, None
-9.0, None, None, None, 1977-03-19 02:00:00, None
-8.0, None, -10.0, 1.0, 1977-03-19 06:00:00, None
-7.0, None, None, None, 1977-03-19 07:30:00, None
-5.0, None, None, None, 1977-03-19 12:00:00, None
-7.0, None, None, None, 1977-03-19 17:00:00, None
-8.0, None, None, None, 1977-03-19 19:00:00, None
-8.0, None, None, None, 1977-03-19 22:00:00, None
-7.0, None, -8.0, -5.0, 1977-03-20 06:00:00, None
-4.0, None, None, None, 1977-03-20 12:00:00, None
-4.0, None, None, None, 1977-03-20 15:00:00, None
-6.0, None, None, None, 1977-03-20 19:30:00, None
-6.0, None, None, None, 1977-03-20 22:30:00, None
-8.0, None, -9.0, -3.0, 1977-03-21 08:30:00, None
-6.0, None, None, None, 1977-03-21 10:00:00, None
-1.0, None, None, None, 1977-03-21 14:00:00, None
-5.0, None, None, None, 1977-03-21 18:45:00, None
-6.0, None, None, None, 1977-03-21 22:30:00, None
-8.0, None, -9.0, -1.0, 1977-03-22 08:30:00, None
-5.0, None, None, None, 1977-03-22 13:30:00, None
-5.0, None, None, None, 1977-03-22 15:30:00, None
-6.0, None, None, None, 1977-03-22 20:00:00, None
-5.0, None, None, None, 1977-03-22 22:00:00, None
-5.0, None, None, None, 1977-03-22 23:00:00, None
-5.0, None, None, None, 1977-03-23 00:30:00, None
-4.0, None, None, None, 1977-03-23 03:00:00, None
-3.0, None, -6.0, -3.0, 1977-03-23 09:30:00, None
-1.0, None, None, None, 1977-03-23 11:30:00, None
-0.5, None, None, None, 1977-03-23 15:00:00, None
-5.0, None, None, None, 1977-03-23 18:15:00, None
-5.0, None, None, None, 1977-03-23 20:00:00, None
-5.0, None, None, None, 1977-03-23 22:20:00, None
-6.0, None, -6.0, 0.0, 1977-03-24 08:30:00, None
-5.0, None, None, None, 1977-03-24 10:30:00, None
-4.0, None, None, None, 1977-03-24 14:00:00, None
-6.0, None, None, None, 1977-03-24 18:00:00, None
-7.0, None, None, None, 1977-03-24 22:30:00, None
-8.0, None, -8.0, -1.0, 1977-03-25 08:00:00, None
-7.0, None, None, None, 1977-03-25 17:30:00, None
-6.0, None, None, None, 1977-03-25 21:00:00, None
-6.0, None, None, None, 1977-03-26 01:30:00, None
-6.0, None, None, None, 1977-03-26 05:00:00, None
-6.0, None, -7.0, -6.0, 1977-03-26 06:30:00, None
-5.0, None, None, None, 1977-03-26 10:00:00, None
-5.0, None, None, None, 1977-03-26 13:00:00, None
-7.0, None, None, None, 1977-03-26 20:00:00, None
-7.0, None, None, None, 1977-03-26 22:30:00, None
-8.0, None, None, None, 1977-03-27 03:00:00, None
-9.0, None, -9.0, -2.0, 1977-03-27 06:00:00, None
-7.0, None, None, None, 1977-03-27 10:00:00, None
-5.0, None, None, None, 1977-03-27 19:00:00, None
-6.0, None, None, None, 1977-03-27 22:00:00, None
-6.0, None, -7.0, 0.0, 1977-03-28 08:00:00, None
-4.0, None, None, None, 1977-03-28 14:00:00, None
-6.0, None, None, None, 1977-03-28 17:50:00, None
-8.0, None, None, None, 1977-03-28 22:00:00, None
-10.0, None, -11.0, -1.0, 1977-03-29 08:00:00, None
-4.0, None, None, None, 1977-03-29 13:30:00, None
-5.0, None, None, None, 1977-03-29 17:00:00, None
-5.0, None, None, None, 1977-03-29 21:30:00, None
-5.0, None, -5.0, -3.0, 1977-03-30 07:45:00, None
-5.0, None, None, None, 1977-03-30 10:00:00, None
-4.0, None, None, None, 1977-03-30 15:00:00, None
-3.0, None, None, None, 1977-03-30 18:00:00, None
-4.0, None, None, None, 1977-03-30 20:00:00, None
-4.0, None, -5.0, -3.0, 1977-03-31 08:30:00, None
-3.0, None, None, None, 1977-03-31 10:00:00, None
0.0, None, None, None, 1977-03-31 15:30:00, None
-3.0, None, None, None, 1977-03-31 18:30:00, None
-5.0, None, None, None, 1977-03-31 22:30:00, None
-5.0, None, -8.0, 2.0, 1977-04-01 08:00:00, None
-3.0, None, None, None, 1977-04-01 14:30:00, None
-4.0, None, None, None, 1977-04-01 18:30:00, None
-4.0, None, None, None, 1977-04-01 22:00:00, None
-4.0, None, None, None, 1977-04-02 01:15:00, None
-4.0, None, -5.0, 0.0, 1977-04-02 06:00:00, None
-2.0, None, None, None, 1977-04-02 10:30:00, None
2.0, None, None, None, 1977-04-02 14:30:00, None
None, None, None, 0.0, 1977-04-02 21:00:00, None
-1.0, None, None, None, 1977-04-03 01:15:00, None
0.0, None, -3.0, 3.0, 1977-04-03 07:00:00, None
0.0, None, None, None, 1977-04-03 10:00:00, None
None, None, None, 2.0, 1977-04-03 12:30:00, None
1.0, None, None, None, 1977-04-03 19:30:00, None
-0.5, None, None, None, 1977-04-03 22:30:00, None
-1.0, None, -2.0, 4.0, 1977-04-04 08:30:00, None
5.0, None, None, None, 1977-04-04 10:30:00, None
9.0, None, None, None, 1977-04-04 13:00:00, None
7.0, None, None, None, 1977-04-04 15:00:00, None
7.5, None, None, None, 1977-04-04 18:00:00, None
0.0, None, None, None, 1977-04-04 23:30:00, None
2.0, None, -1.0, 11.0, 1977-04-05 09:00:00, None
6.0, None, None, None, 1977-04-05 11:30:00, None
2.0, None, None, None, 1977-04-05 20:30:00, None
1.5, None, None, None, 1977-04-05 23:30:00, None
5.0, None, 1.0, 10.0, 1977-04-06 08:00:00, None
2.0, None, None, None, 1977-04-06 18:30:00, None
1.0, None, None, None, 1977-04-06 23:30:00, None
2.0, None, 0.0, 6.0, 1977-04-07 08:00:00, None
3.0, None, None, None, 1977-04-07 19:30:00, None
3.0, None, None, None, 1977-04-07 22:30:00, None
0.0, None, 0.0, 5.0, 1977-04-08 10:00:00, None
-4.0, None, None, None, 1977-04-08 19:30:00, None
-6.0, None, None, None, 1977-04-08 23:00:00, None
-3.0, None, -6.0, 0.0, 1977-04-09 11:30:00, None
-5.0, None, None, None, 1977-04-09 20:00:00, None
-5.0, None, None, None, 1977-04-09 22:00:00, None
-5.0, None, -6.0, -3.0, 1977-04-10 08:30:00, None
-4.0, None, None, None, 1977-04-10 12:30:00, None
-4.0, None, None, None, 1977-04-10 13:00:00, None
-4.0, None, None, None, 1977-04-10 15:00:00, None
-5.0, None, None, None, 1977-04-10 18:30:00, None
-5.0, None, None, None, 1977-04-10 23:00:00, None
-6.0, None, -6.0, -4.0, 1977-04-11 08:00:00, None
-4.0, None, None, None, 1977-04-11 20:00:00, None
-3.0, None, None, None, 1977-04-11 21:30:00, None
-3.0, None, None, None, 1977-04-11 23:00:00, None
-2.0, None, -6.0, -2.0, 1977-04-12 07:00:00, None
-2.0, None, None, None, 1977-04-12 09:00:00, None
-2.0, None, None, None, 1977-04-12 11:30:00, None
-1.0, None, None, None, 1977-04-12 13:00:00, None
-1.0, None, None, None, 1977-04-12 14:00:00, None
-1.0, None, None, None, 1977-04-12 17:00:00, None
-2.0, None, None, None, 1977-04-12 20:00:00, None
-4.0, None, None, None, 1977-04-12 23:30:00, None
-7.0, None, -7.0, -1.0, 1977-04-13 08:00:00, None
-4.0, None, None, None, 1977-04-13 15:00:00, None
-5.0, None, None, None, 1977-04-13 18:00:00, None
-9.0, None, None, None, 1977-04-13 20:30:00, None
-10.0, None, None, None, 1977-04-13 23:30:00, None
-10.0, None, -13.0, -3.0, 1977-04-14 08:30:00, None
-2.0, None, -9.0, -2.0, 1977-04-15 08:00:00, None
-6.0, None, -7.0, 0.0, 1977-04-16 08:00:00, None
-2.0, None, -7.0, -2.0, 1977-04-17 09:30:00, None
-5.0, None, None, None, 1977-04-17 13:30:00, None
-7.0, None, -8.0, -1.0, 1977-04-18 08:00:00, None
-5.0, None, None, None, 1977-04-18 14:45:00, None
0.0, None, None, None, 1977-04-19 13:30:00, None
-5.0, None, -8.0, 0.0, 1977-04-20 09:30:00, None
-2.0, None, -5.0, 5.0, 1977-04-21 09:30:00, None
6.0, None, None, None, 1977-04-21 14:30:00, None
6.0, None, -2.0, 7.0, 1977-04-22 10:00:00, None
9.0, None, None, None, 1977-04-22 14:00:00, None
10.0, None, 5.0, 14.0, 1977-04-25 10:00:00, None
14.0, None, None, None, 1977-04-25 15:15:00, None
3.0, None, 2.0, 14.0, 1977-04-26 11:00:00, None
2.0, None, None, None, 1977-04-26 14:00:00, None
0.0, None, -2.0, 3.0, 1977-04-27 09:30:00, None
0.0, None, None, None, 1977-04-27 14:15:00, None
-5.0, None, -6.0, 0.0, 1977-04-28 10:00:00, None
-3.0, None, -5.0, 0.0, 1977-04-29 10:30:00, None
-2.0, None, None, None, 1977-10-26 03:30:00, None
-2.0, None, -8.0, 12.0, 1977-10-26 06:30:00, None
None, None, None, None, 1977-10-27 09:00:00, 90.0
0.0, None, 0.0, 2.0, 1977-10-28 10:30:00, None
-4.0, None, -7.0, 2.0, 1977-10-31 11:00:00, None
-5.0, None, -7.0, 2.0, 1977-11-01 09:00:00, None
-6.0, None, -6.0, -5.0, 1977-11-02 09:45:00, None
-4.0, None, None, None, 1977-11-02 14:10:00, None
-4.0, None, -7.0, -4.0, 1977-11-03 11:30:00, None
-6.0, None, None, None, 1977-11-04 03:30:00, None
-3.0, None, -5.0, -2.0, 1977-11-04 11:00:00, None
-6.0, None, -7.0, -3.0, 1977-11-07 10:45:00, None
-8.0, None, None, None, 1977-11-08 01:15:00, None
-8.0, None, None, None, 1977-11-08 03:00:00, None
-8.0, None, None, None, 1977-11-08 04:30:00, None
-10.0, None, -10.0, -6.0, 1977-11-08 06:00:00, None
-10.0, None, None, None, 1977-11-08 22:25:00, None
-11.0, None, None, None, 1977-11-09 03:30:00, None
-11.0, None, -13.0, -7.0, 1977-11-09 09:00:00, None
-9.0, None, None, None, 1977-11-09 11:00:00, None
-8.0, None, None, None, 1977-11-09 14:00:00, None
-11.0, None, None, None, 1977-11-09 21:30:00, None
-10.0, None, None, None, 1977-11-10 01:00:00, None
-9.0, None, None, None, 1977-11-10 04:00:00, None
-9.0, None, -12.0, -8.0, 1977-11-10 06:30:00, None
-7.0, None, -9.0, -6.0, 1977-11-10 09:00:00, None
-4.0, None, None, None, 1977-11-10 20:00:00, None
-2.0, None, None, None, 1977-11-10 22:15:00, None
-1.0, None, None, None, 1977-11-11 01:30:00, None
0.0, None, None, None, 1977-11-11 06:30:00, None
0.0, None, -1.0, 0.0, 1977-11-11 09:30:00, None
-4.0, None, None, None, 1977-11-11 20:25:00, None
-4.0, None, None, None, 1977-11-11 21:15:00, None
-4.0, None, None, None, 1977-11-12 02:00:00, None
-3.0, None, -4.0, 0.0, 1977-11-12 06:30:00, None
-3.0, None, None, None, 1977-11-12 09:00:00, None
-2.0, None, None, None, 1977-11-12 14:30:00, None
-2.0, None, None, None, 1977-11-12 19:15:00, None
-3.0, None, None, None, 1977-11-12 21:50:00, None
-3.0, None, None, None, 1977-11-13 01:00:00, None
-5.0, None, None, None, 1977-11-13 04:30:00, None
-5.0, None, -5.0, -2.0, 1977-11-13 06:30:00, None
-5.0, None, None, None, 1977-11-13 09:30:00, None
-4.0, None, None, None, 1977-11-13 13:30:00, None
-4.0, None, None, None, 1977-11-13 18:15:00, None
-4.0, None, None, None, 1977-11-13 22:00:00, None
-4.0, None, None, None, 1977-11-14 01:30:00, None
-4.0, None, -4.0, -4.0, 1977-11-14 06:00:00, None
-4.0, None, None, None, 1977-11-14 09:30:00, None
-5.0, None, None, None, 1977-11-14 16:15:00, None
-4.0, None, None, None, 1977-11-14 19:30:00, None
-4.0, None, None, None, 1977-11-14 21:00:00, None
-5.0, None, None, None, 1977-11-15 01:00:00, None
-5.0, None, None, None, 1977-11-15 05:30:00, None
-5.0, None, -5.0, -4.0, 1977-11-15 06:30:00, None
-5.0, None, None, None, 1977-11-15 10:30:00, None
-4.0, None, None, None, 1977-11-15 13:30:00, None
-5.0, None, None, None, 1977-11-15 15:30:00, None
-5.0, None, None, None, 1977-11-15 16:30:00, None
-6.0, None, None, None, 1977-11-15 18:30:00, None
-6.0, None, None, None, 1977-11-15 20:30:00, None
-7.0, None, None, None, 1977-11-15 22:30:00, None
-7.0, None, None, None, 1977-11-16 01:30:00, None
-7.0, None, -8.0, -4.0, 1977-11-16 07:00:00, None
-8.0, None, None, None, 1977-11-16 10:30:00, None
-11.0, None, None, None, 1977-11-16 17:00:00, None
-11.0, None, None, None, 1977-11-16 20:00:00, None
-11.0, None, None, None, 1977-11-16 22:30:00, None
-11.0, None, None, None, 1977-11-17 01:30:00, None
-12.0, None, -12.5, -6.0, 1977-11-17 06:50:00, None
-11.0, None, None, None, 1977-11-17 10:00:00, None
-10.0, None, None, None, 1977-11-17 15:00:00, None
-11.0, None, None, None, 1977-11-17 16:30:00, None
-11.0, None, None, None, 1977-11-17 19:30:00, None
-13.0, None, None, None, 1977-11-17 22:00:00, None
-14.5, None, -16.0, -8.5, 1977-11-18 06:45:00, None
-15.0, None, None, None, 1977-11-18 17:30:00, None
-13.0, None, None, None, 1977-11-18 21:00:00, None
-16.0, None, None, None, 1977-11-19 02:00:00, None
-18.0, None, -18.0, -14.0, 1977-11-19 07:00:00, None
-14.0, None, None, None, 1977-11-19 11:30:00, None
-16.0, None, None, None, 1977-11-19 16:00:00, None
-17.0, None, None, None, 1977-11-19 19:30:00, None
-19.0, None, None, None, 1977-11-20 02:00:00, None
-20.0, None, -20.0, -14.0, 1977-11-20 06:45:00, None
-20.0, None, None, None, 1977-11-20 10:30:00, None
-17.0, None, None, None, 1977-11-20 12:30:00, None
-18.0, None, None, None, 1977-11-20 15:45:00, None
-16.0, None, None, None, 1977-11-20 23:00:00, None
-16.0, None, None, None, 1977-11-21 01:30:00, None
-22.0, None, -22.0, -15.0, 1977-11-21 07:25:00, None
-21.0, None, None, None, 1977-11-21 11:00:00, None
-16.5, None, None, None, 1977-11-21 14:30:00, None
-16.5, None, None, None, 1977-11-21 18:00:00, None
-17.0, None, None, None, 1977-11-21 22:00:00, None
-18.0, None, None, None, 1977-11-22 01:30:00, None
-19.0, None, -22.0, -15.0, 1977-11-22 06:40:00, None
-16.0, None, None, None, 1977-11-22 11:30:00, None
-17.5, None, None, None, 1977-11-22 16:30:00, None
-19.0, None, None, None, 1977-11-22 23:00:00, None
-19.0, None, None, None, 1977-11-23 01:00:00, None
-20.0, None, None, None, 1977-11-23 03:00:00, None
-21.0, None, -24.0, -16.0, 1977-11-23 06:00:00, None
-22.0, None, None, None, 1977-11-23 09:00:00, None
-19.0, None, None, None, 1977-11-23 14:30:00, None
-6.0, None, None, None, 1977-11-23 15:00:00, None
-22.0, None, None, None, 1977-11-23 18:00:00, None
-22.0, None, None, None, 1977-11-23 23:00:00, None
-20.0, None, None, None, 1977-11-24 04:30:00, None
-24.0, None, -25.0, -19.0, 1977-11-24 09:30:00, None
-23.0, None, None, None, 1977-11-24 11:30:00, None
-22.0, None, None, None, 1977-11-24 14:30:00, None
-20.0, None, None, None, 1977-11-24 18:30:00, None
-20.0, None, None, None, 1977-11-24 21:30:00, None
-20.0, None, None, None, 1977-11-25 00:30:00, None
-19.0, None, None, None, 1977-11-25 04:30:00, None
-16.0, None, -22.0, -16.0, 1977-11-25 07:00:00, None
-13.0, None, None, None, 1977-11-25 09:00:00, None
-12.0, None, None, None, 1977-11-25 11:00:00, None
-9.5, None, None, None, 1977-11-25 17:30:00, None
-9.0, None, None, None, 1977-11-25 21:00:00, None
-9.0, None, None, None, 1977-11-26 00:30:00, None
-8.0, None, None, None, 1977-11-26 02:30:00, None
-8.0, None, -15.0, -8.0, 1977-11-26 06:30:00, None
-6.0, None, None, None, 1977-11-26 09:30:00, None
-5.0, None, None, None, 1977-11-26 15:00:00, None
-4.0, None, None, None, 1977-11-26 19:00:00, None
-4.0, None, None, None, 1977-11-26 22:00:00, None
-5.0, None, None, None, 1977-11-26 23:30:00, None
-5.0, None, None, None, 1977-11-27 01:30:00, None
-6.0, None, None, None, 1977-11-27 04:30:00, None
-5.0, None, -8.0, -4.0, 1977-11-27 07:30:00, None
-5.0, None, None, None, 1977-11-27 09:45:00, None
-4.0, None, None, None, 1977-11-27 14:30:00, None
-4.0, None, None, None, 1977-11-27 20:00:00, None
-3.0, None, None, None, 1977-11-28 02:30:00, None
-3.0, None, None, None, 1977-11-28 04:30:00, None
-2.0, None, -6.0, -2.0, 1977-11-28 07:30:00, None
-2.0, None, None, None, 1977-11-28 09:15:00, None
-2.0, None, None, None, 1977-11-28 11:00:00, None
-3.0, None, None, None, 1977-11-28 15:30:00, None
-4.0, None, None, None, 1977-11-28 18:30:00, None
-5.0, None, None, None, 1977-11-29 04:00:00, None
-5.0, None, -6.0, -2.0, 1977-11-29 07:00:00, None
-5.0, None, None, None, 1977-11-29 09:00:00, None
-5.0, None, None, None, 1977-11-29 10:00:00, None
-4.0, None, None, None, 1977-11-29 15:30:00, None
-4.0, None, None, None, 1977-11-29 17:00:00, None
-4.0, None, None, None, 1977-11-29 18:30:00, None
-5.0, None, None, None, 1977-11-29 23:30:00, None
-5.0, None, None, None, 1977-11-30 01:30:00, None
-5.5, None, None, None, 1977-11-30 04:30:00, None
-6.0, None, -6.0, -4.0, 1977-11-30 06:00:00, None
-5.0, None, None, None, 1977-11-30 11:00:00, None
-6.0, None, None, None, 1977-11-30 14:30:00, None
-6.0, None, None, None, 1977-11-30 18:00:00, None
-7.0, None, None, None, 1977-11-30 23:10:00, None
-7.0, None, None, None, 1977-12-01 02:30:00, None
-7.0, None, -7.0, -5.0, 1977-12-01 06:30:00, None
-7.0, None, None, None, 1977-12-01 10:00:00, None
-7.0, None, None, None, 1977-12-01 13:30:00, None
-7.0, None, None, None, 1977-12-01 18:00:00, None
-8.0, None, None, None, 1977-12-01 22:00:00, None
-11.5, None, -11.5, -6.5, 1977-12-02 06:00:00, None
-13.0, None, None, None, 1977-12-02 18:00:00, None
-15.0, None, None, None, 1977-12-02 22:00:00, None
-16.5, None, None, None, 1977-12-03 04:00:00, None
-17.0, None, -17.0, -11.0, 1977-12-03 06:30:00, None
-17.0, None, None, None, 1977-12-03 11:30:00, None
-17.0, None, None, None, 1977-12-03 14:30:00, None
-17.0, None, None, None, 1977-12-03 17:40:00, None
-19.0, None, None, None, 1977-12-03 19:40:00, None
-20.0, None, None, None, 1977-12-03 23:30:00, None
-20.0, None, -21.0, -17.5, 1977-12-04 06:00:00, None
-22.0, None, None, None, 1977-12-04 11:00:00, None
-22.0, None, None, None, 1977-12-04 13:30:00, None
-23.0, None, None, None, 1977-12-04 17:50:00, None
-24.0, None, None, None, 1977-12-04 22:20:00, None
-25.0, None, None, None, 1977-12-05 04:30:00, None
-26.0, None, -26.0, -21.0, 1977-12-05 06:30:00, None
-26.0, None, None, None, 1977-12-05 10:00:00, None
-25.0, None, None, None, 1977-12-05 15:00:00, None
-25.0, None, None, None, 1977-12-05 21:30:00, None
-24.0, None, None, None, 1977-12-05 23:00:00, None
-25.0, None, None, None, 1977-12-06 01:00:00, None
-25.0, None, None, None, 1977-12-06 03:00:00, None
-23.0, None, -26.0, -23.0, 1977-12-06 07:30:00, None
-22.0, None, None, None, 1977-12-06 10:00:00, None
-23.0, None, None, None, 1977-12-06 19:30:00, None
-23.0, None, None, None, 1977-12-06 23:00:00, None
-24.0, None, None, None, 1977-12-07 01:30:00, None
-25.0, None, -25.0, -22.0, 1977-12-07 07:15:00, None
-26.0, None, None, None, 1977-12-07 10:00:00, None
-28.0, None, None, None, 1977-12-07 20:00:00, None
-30.0, None, None, None, 1977-12-08 01:30:00, None
-30.0, None, -30.0, -25.0, 1977-12-08 06:30:00, None
-30.0, None, None, None, 1977-12-08 11:00:00, None
-29.0, None, None, None, 1977-12-08 20:30:00, None
-30.0, None, None, None, 1977-12-09 01:00:00, None
-30.0, None, -31.0, -29.0, 1977-12-09 06:30:00, None
-30.0, None, None, None, 1977-12-09 14:00:00, None
-28.0, None, None, None, 1977-12-09 17:00:00, None
-28.0, None, None, None, 1977-12-09 21:30:00, None
-33.0, None, None, None, 1977-12-10 01:30:00, None
-32.0, None, -33.0, -28.0, 1977-12-10 06:30:00, None
-30.0, None, None, None, 1977-12-10 10:30:00, None
-30.0, None, None, None, 1977-12-10 14:30:00, None
-27.0, None, None, None, 1977-12-10 18:00:00, None
-27.0, None, None, None, 1977-12-10 20:00:00, None
-26.0, None, None, None, 1977-12-11 01:30:00, None
-25.0, None, None, None, 1977-12-11 04:00:00, None
-18.0, None, -31.0, -15.0, 1977-12-11 07:30:00, None
-18.0, None, None, None, 1977-12-11 09:30:00, None
-14.0, None, None, None, 1977-12-11 11:30:00, None
-14.0, None, None, None, 1977-12-11 13:30:00, None
-12.0, None, None, None, 1977-12-11 17:30:00, None
-12.0, None, None, None, 1977-12-11 23:15:00, None
-13.0, None, None, None, 1977-12-12 00:40:00, None
-11.0, None, None, None, 1977-12-12 04:00:00, None
-11.0, None, -21.0, -11.0, 1977-12-12 07:00:00, None
-11.0, None, None, None, 1977-12-12 09:00:00, None
-8.0, None, None, None, 1977-12-12 14:15:00, None
-8.0, None, None, None, 1977-12-12 16:45:00, None
-8.0, None, None, None, 1977-12-12 22:00:00, None
-9.0, None, None, None, 1977-12-13 03:00:00, None
-8.0, None, -12.0, -8.0, 1977-12-13 07:30:00, None
-7.0, None, None, None, 1977-12-13 10:00:00, None
-5.0, None, None, None, 1977-12-13 13:00:00, None
-5.0, None, None, None, 1977-12-13 19:00:00, None
-3.0, None, None, None, 1977-12-13 23:00:00, None
-1.5, None, None, None, 1977-12-14 02:00:00, None
-1.0, None, -8.0, -1.0, 1977-12-14 07:15:00, None
-6.0, None, None, None, 1977-12-14 19:30:00, None
-7.0, None, None, None, 1977-12-14 21:30:00, None
-8.0, None, None, None, 1977-12-15 02:10:00, None
-9.0, None, -10.0, 0.0, 1977-12-15 07:30:00, None
