station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
0.0, 0.0, 0.0, 0.0, 4.5, 1988-11-28 07:27:00, None, 4.0
2.0, 0.0, 0.0, 0.0, 3.5, 1988-11-28 17:15:00, None, 4.0
2.0, 0.0, 0.0, 0.0, 3.0, 1988-11-29 07:32:00, None, 3.0
6.0, 0.0, 0.0, 1.0, 6.5, 1988-11-29 15:21:00, None, 0.0
6.0, 0.0, 0.0, 4.0, 7.0, 1988-11-30 07:11:00, None, 0.0
5.0, 0.0, 0.0, 5.0, 8.0, 1988-11-30 14:30:00, None, 0.0
1.0, 0.0, 0.0, 1.0, 7.5, 1988-12-01 07:13:00, None, 0.0
0.0, 3.0, 3.0, 0.0, 4.5, 1988-12-01 14:30:00, None, 3.0
-8.0, 5.0, 3.0, -8.0, 1.0, 1988-12-02 07:06:00, None, 5.0
-3.0, 0.0, 0.0, None, -2.5, 1988-12-02 14:54:00, None, 5.0
-2.0, 0.0, 0.0, -5.0, -2.0, 1988-12-03 07:11:00, None, 5.0
0.0, 0.0, 0.0, -2.0, 0.0, 1988-12-03 13:30:00, None, 5.0
1.0, 0.0, 0.0, -2.0, 1.0, 1988-12-04 06:54:00, None, 4.0
4.0, 0.0, 0.0, 1.0, 4.0, 1988-12-04 13:43:00, None, 1.0
-1.0, 0.0, 0.0, -1.5, 4.5, 1988-12-05 07:45:00, None, 0.0
-0.5, 0.0, 0.0, -1.5, 1.0, 1988-12-05 15:35:00, None, 0.0
-6.5, 0.0, 0.0, -6.5, -3.0, 1988-12-06 07:07:00, None, 0.0
-4.5, 0.0, 0.0, -9.0, -3.0, 1988-12-06 14:56:00, None, 0.0
-8.0, 0.0, 0.0, -11.0, -4.0, 1988-12-07 07:57:00, None, 0.0
-6.0, 0.0, 0.0, -8.5, -6.0, 1988-12-07 14:25:00, None, 0.0
-5.0, 17.0, 17.0, -6.0, -4.5, 1988-12-08 07:05:00, None, 17.0
-5.0, 17.0, 0.0, -5.0, -1.0, 1988-12-08 17:50:00, None, 17.0
-9.5, 0.0, 0.0, -10.0, -4.0, 1988-12-09 07:20:00, None, 16.0
-2.5, 0.1, 0.1, -9.5, -2.5, 1988-12-09 14:55:00, None, 17.0
-3.0, 0.0, 0.0, -3.0, 0.0, 1988-12-10 07:05:00, None, 17.0
-2.0, 0.0, 0.0, -5.5, -2.0, 1988-12-10 14:40:00, None, 17.0
-2.0, 0.0, 0.0, -2.5, -1.0, 1988-12-11 07:11:00, None, 17.0
1.5, 0.0, 0.0, -2.5, 1.5, 1988-12-11 14:25:00, None, 15.0
1.0, 0.0, 0.0, -3.5, 1.5, 1988-12-12 07:00:00, None, 15.0
0.5, 0.0, 0.0, -0.5, 1.0, 1988-12-12 15:00:00, None, 14.0
1.0, 5.0, 5.0, -0.5, 1.0, 1988-12-13 07:00:00, None, 18.0
1.0, 4.0, 0.0, -0.5, 2.5, 1988-12-13 14:30:00, None, 18.0
-14.0, 0.0, 0.0, -15.0, 0.5, 1988-12-14 07:05:00, None, 18.0
-7.5, 0.0, 0.0, -15.0, -7.5, 1988-12-14 15:00:00, None, 18.0
-11.0, 0.0, 0.0, -11.5, -7.5, 1988-12-15 07:00:00, None, 17.0
-8.0, 0.0, 0.0, -14.0, -7.0, 1988-12-15 14:40:00, None, 18.0
-14.5, 0.0, 0.0, -16.5, -8.0, 1988-12-16 07:20:00, None, 17.0
-11.0, 0.0, 0.0, -15.0, -9.0, 1988-12-16 15:45:00, None, 17.0
-14.5, 0.0, 0.0, -15.0, -11.0, 1988-12-17 07:15:00, None, 17.0
-9.0, 0.0, 0.0, -15.0, -8.5, 1988-12-17 15:10:00, None, 17.0
-4.5, 2.0, 2.0, -9.5, -4.0, 1988-12-18 06:50:00, None, 18.0
-2.0, 0.1, 0.1, -5.5, 1.0, 1988-12-18 15:10:00, None, 18.0
-7.5, 0.0, 0.0, -10.0, -2.0, 1988-12-19 07:00:00, None, 18.0
-6.5, 0.0, 0.0, -7.5, -6.5, 1988-12-19 15:00:00, None, 18.0
-13.0, 0.0, 0.0, -16.0, -6.5, 1988-12-20 07:30:00, None, 18.0
-9.5, 0.0, 0.0, -14.0, -9.5, 1988-12-20 15:30:00, None, 18.0
-11.0, 0.0, 0.0, -11.0, -9.6, 1988-12-21 07:11:00, None, 18.0
-9.5, 0.0, 0.0, -12.0, -9.5, 1988-12-21 14:20:00, None, 18.0
-8.5, 2.0, 2.0, -11.0, -8.5, 1988-12-22 07:00:00, None, 19.0
-7.5, 9.0, 7.0, -9.0, -7.0, 1988-12-22 16:05:00, None, 26.0
-11.5, 0.0, 0.0, -11.5, -7.5, 1988-12-23 06:55:00, None, 25.0
-10.0, 0.0, 0.0, -12.0, -10.0, 1988-12-23 14:40:00, None, 24.0
-13.0, 0.0, 0.0, -17.0, -10.0, 1988-12-24 07:00:00, None, 24.0
-9.0, 1.0, 1.0, -13.0, -9.0, 1988-12-24 13:00:00, None, 24.0
-15.0, 0.0, 0.0, -19.5, -9.0, 1988-12-25 07:02:00, None, 24.0
-13.5, 0.0, 0.0, -16.0, -13.5, 1988-12-26 07:15:00, None, 21.0
-10.0, 2.0, 2.0, -13.5, -10.0, 1988-12-26 15:10:00, None, 24.0
-9.0, 5.0, 3.0, -11.0, -7.0, 1988-12-27 07:13:00, None, 27.0
-6.0, 5.0, 0.0, -9.0, -5.5, 1988-12-27 13:47:00, None, 26.0
-9.0, 1.0, 1.0, -13.0, -6.0, 1988-12-28 07:05:00, None, 27.0
-6.5, 2.0, 1.0, -9.0, -6.0, 1988-12-28 13:37:00, None, 28.0
-3.0, 4.0, 2.0, -6.0, -1.5, 1988-12-29 07:05:00, None, 28.0
-1.5, 0.0, 0.0, -3.5, -1.5, 1988-12-29 14:40:00, None, 28.0
-5.5, 3.0, 3.0, -6.0, -1.0, 1988-12-30 08:00:00, None, 32.0
-2.5, 0.0, 0.0, -6.0, -2.0, 1988-12-30 14:41:00, None, 30.0
-16.5, 0.0, 0.0, -20.0, -3.0, 1988-12-31 07:12:00, None, 28.0
-11.0, 0.0, 0.0, -17.5, -11.0, 1988-12-31 15:30:00, None, 27.0
-9.0, 1.0, 1.0, -13.0, -8.5, 1989-01-01 06:23:00, None, 28.0
-5.0, 7.0, 7.0, -8.5, -3.0, 1989-01-01 15:45:00, None, 33.0
-11.0, 0.0, 0.0, -11.0, -4.0, 1989-01-02 07:20:00, None, 31.0
-4.5, 0.0, 0.0, -11.0, -4.5, 1989-01-02 15:20:00, None, 30.0
-5.0, 1.0, 1.0, -5.0, -3.0, 1989-01-03 07:00:00, None, 30.0
-1.0, 0.0, 0.0, -6.0, -1.0, 1989-01-03 15:14:00, None, 30.0
-9.0, 0.0, 0.0, -9.0, -1.5, 1989-01-04 07:30:00, None, 28.0
-2.0, 0.0, 0.0, -9.5, -2.0, 1989-01-04 14:01:00, None, 28.0
-8.0, 0.1, 0.1, -10.5, -2.0, 1989-01-05 07:00:00, None, 27.0
-6.0, 2.0, 2.0, -9.0, -4.0, 1989-01-05 15:40:00, None, 29.0
-11.0, 0.0, 0.0, -11.0, -5.5, 1989-01-06 07:00:00, None, 29.0
-7.5, 0.0, 0.0, -13.5, -7.0, 1989-01-06 14:25:00, None, 29.0
-24.0, 0.0, 0.0, -25.5, -8.0, 1989-01-07 07:05:00, None, 28.0
-18.0, 0.0, 0.0, -26.0, -18.0, 1989-01-07 14:55:00, None, 28.0
-16.0, 3.0, 3.0, -18.5, -16.0, 1989-01-08 07:00:00, None, 32.0
-13.0, 3.0, 1.0, -16.0, -12.5, 1989-01-08 15:20:00, None, 33.0
-13.0, 8.0, 0.0, -17.0, -12.0, 1989-01-09 15:00:00, None, 36.0
-18.0, 0.0, 0.0, -20.0, -12.0, 1989-01-10 07:21:00, None, 36.0
-11.0, 0.0, 0.0, -19.0, -9.5, 1989-01-10 15:19:00, None, 35.0
-17.0, 0.0, 0.0, -19.0, -11.0, 1989-01-11 07:11:00, None, 35.0
-8.5, 0.0, 0.0, -17.5, -8.5, 1989-01-11 14:41:00, None, 35.0
3.5, 0.0, 0.0, -8.0, 6.0, 1989-01-12 06:55:00, None, 27.0
2.0, 0.0, 0.0, 2.0, 6.0, 1989-01-12 14:45:00, None, 24.0
-4.0, 0.1, 0.1, -4.0, 2.0, 1989-01-13 07:00:00, None, 24.0
-2.5, 1.0, 1.0, -6.5, -1.5, 1989-01-13 15:30:00, None, 25.0
-13.5, 0.0, 0.0, -14.0, -2.5, 1989-01-14 07:20:00, None, 74.0
-8.0, 0.0, 0.0, -14.0, -8.0, 1989-01-14 14:25:00, None, 24.0
-5.0, 4.0, 4.0, -8.5, -4.5, 1989-01-15 07:00:00, None, 28.0
-1.5, 0.0, 0.0, -5.0, -1.5, 1989-01-15 15:15:00, None, 28.0
-2.0, 8.0, 8.0, -4.5, -1.5, 1989-01-16 07:05:00, None, 37.0
3.0, 7.0, 0.0, -3.0, 3.0, 1989-01-16 13:30:00, None, 35.0
-2.0, 0.0, 0.0, -2.0, 4.0, 1989-01-17 07:09:00, None, 32.0
0.0, 0.0, 0.0, -3.0, 0.0, 1989-01-17 13:50:00, None, 32.0
1.0, 0.0, 0.0, -1.0, 3.0, 1989-01-18 07:50:00, None, 31.0
0.5, 0.0, 0.0, 0.5, 2.5, 1989-01-18 14:57:00, None, 30.0
-2.0, 1.0, 1.0, -4.0, 1.0, 1989-01-19 07:15:00, None, 31.0
1.0, 2.0, 1.0, -2.5, 3.5, 1989-01-19 15:40:00, None, 33.0
0.5, 0.0, 0.0, 0.5, 4.5, 1989-01-20 07:13:00, None, 31.0
1.5, 0.0, 0.0, -1.5, 1.5, 1989-01-20 14:30:00, None, 30.0
-4.0, 0.0, 0.0, -4.0, 2.0, 1989-01-21 07:30:00, None, 30.0
0.0, 0.0, 0.0, -4.5, 0.0, 1989-01-21 14:19:00, None, 30.0
-16.0, 0.0, 0.0, -16.0, 0.5, 1989-01-22 07:15:00, None, 30.0
-6.0, 0.0, 0.0, -16.0, -6.0, 1989-01-22 14:55:00, None, 30.0
-11.0, 0.0, 0.0, -14.0, -5.0, 1989-01-23 07:13:00, None, 30.0
-7.0, 0.0, 0.0, -13.0, -7.0, 1989-01-23 13:19:00, None, 30.0
-8.0, 1.0, 1.0, -8.5, -6.0, 1989-01-24 07:11:00, None, 30.0
-5.0, 0.0, 0.0, -9.5, -4.5, 1989-01-24 13:24:00, None, 30.0
-4.0, 6.0, 6.0, -6.0, -2.0, 1989-01-25 07:00:00, None, 36.0
11.0, 0.0, 0.0, -4.0, 11.0, 1989-01-25 13:25:00, None, 29.0
6.5, 0.0, 0.0, 5.0, 10.0, 1989-01-26 07:00:00, None, 25.0
3.0, 0.0, 0.0, 3.0, 8.0, 1989-01-26 16:19:00, None, 19.0
0.0, 0.0, 0.0, 0.0, 4.0, 1989-01-27 07:30:00, None, 15.0
0.0, 0.0, 0.0, 0.0, 3.0, 1989-01-27 16:17:00, None, 18.0
2.5, 0.0, 0.0, 2.0, 4.0, 1989-01-28 07:00:00, None, 18.0
3.0, 0.0, 0.0, 1.0, 3.0, 1989-01-28 15:50:00, None, 18.0
1.0, 0.0, 0.0, 1.0, 4.0, 1989-01-29 07:45:00, None, 15.0
3.5, 0.0, 0.0, 0.5, 3.5, 1989-01-29 14:00:00, None, 15.0
-2.0, 9.0, 9.0, -2.0, 4.0, 1989-01-30 07:15:00, None, 25.0
-6.0, 14.0, 4.0, -6.0, -2.0, 1989-01-30 13:30:00, None, 28.0
-25.0, 14.0, 0.0, -25.5, -6.0, 1989-01-31 07:18:00, None, 28.0
-22.0, 0.0, 0.0, -25.0, -22.0, 1989-01-31 15:49:00, None, 28.0
-23.0, 0.0, 0.0, -25.0, -22.0, 1989-02-01 07:20:00, None, 27.0
-17.0, 0.0, 0.0, -24.5, -17.0, 1989-02-01 14:13:00, None, 27.0
-19.0, 0.0, 0.0, -24.5, -16.5, 1989-02-02 07:20:00, None, 26.0
-15.5, 0.0, 0.0, -26.0, -15.5, 1989-02-02 15:19:00, None, 26.0
-29.0, 0.0, 0.0, -31.0, -15.5, 1989-02-03 07:10:00, None, 26.0
-14.5, 0.0, 0.0, -29.5, -14.5, 1989-02-03 14:45:00, None, 26.0
-26.0, 0.0, 0.0, -27.0, -14.0, 1989-02-04 07:00:00, None, 26.0
-12.0, 0.0, 0.0, -26.0, -11.0, 1989-02-04 15:30:00, None, 26.0
-25.0, 0.0, 0.0, -26.5, -11.0, 1989-02-05 07:14:00, None, 26.0
-10.0, 0.0, 0.0, -26.5, -9.5, 1989-02-05 13:51:00, None, 26.0
-23.0, 0.0, 0.0, -24.5, -10.5, 1989-02-06 07:54:00, None, 26.0
-9.5, 0.0, 0.0, -24.5, -9.5, 1989-02-06 15:30:00, None, 26.0
-19.0, 0.0, 0.0, -21.0, -9.0, 1989-02-07 07:55:00, None, 26.0
-8.5, 0.0, 0.0, -20.0, -8.5, 1989-02-07 14:11:00, None, 26.0
-18.0, 0.0, 0.0, -20.5, -7.0, 1989-02-08 07:00:00, None, 25.0
-7.0, 0.0, 0.0, -20.0, -7.0, 1989-02-08 16:00:00, None, 25.0
-19.0, 0.0, 0.0, -21.5, -7.0, 1989-02-09 07:30:00, None, 25.0
-7.0, 0.0, 0.0, -21.0, -6.5, 1989-02-09 15:30:00, None, 25.0
-20.0, 0.0, 0.0, -21.0, -7.0, 1989-02-10 08:13:00, None, 25.0
-6.0, 0.0, 0.0, -21.0, -6.0, 1989-02-10 15:14:00, None, 20.0
-17.5, 0.0, 0.0, -20.0, -5.0, 1989-02-11 07:00:00, None, 25.0
-5.0, 0.0, 0.0, -20.0, -5.0, 1989-02-11 15:00:00, None, 25.0
-19.0, 0.0, 0.0, -20.0, -5.0, 1989-02-12 07:00:00, None, 20.0
-3.0, 0.0, 0.0, -19.0, -3.0, 1989-02-12 13:30:00, None, 20.0
-16.0, 0.0, 0.0, -18.0, -2.0, 1989-02-13 07:26:00, None, 20.0
-1.5, 0.0, 0.0, -19.0, -1.5, 1989-02-13 15:19:00, None, 20.0
-16.0, 0.0, 0.0, -17.0, -1.5, 1989-02-14 07:45:00, None, 20.0
-0.5, 0.0, 0.0, -17.0, -0.5, 1989-02-14 14:13:00, None, 20.0
-9.0, 0.0, 0.0, -14.0, 0.5, 1989-02-15 07:30:00, None, 20.0
-6.0, 0.0, 0.0, -9.0, -6.0, 1989-02-15 16:00:00, None, 20.0
-21.0, 0.0, 0.0, -21.5, -6.0, 1989-02-16 07:00:00, None, 20.0
-4.5, 0.0, 0.0, -22.0, -4.5, 1989-02-16 15:38:00, None, 20.0
-23.0, 0.0, 0.0, -24.0, -5.0, 1989-02-17 08:05:00, None, 20.0
-5.0, 0.0, 0.0, -23.0, -5.0, 1989-02-17 14:17:00, None, 20.0
-21.0, 0.0, 0.0, -21.5, -5.0, 1989-02-18 07:00:00, None, 20.0
-3.0, 0.0, 0.0, -22.0, -2.0, 1989-02-18 15:00:00, None, 20.0
-15.0, 0.0, 0.0, -19.0, -1.0, 1989-02-19 07:25:00, None, 20.0
-1.5, 0.0, 0.0, -15.0, -1.5, 1989-02-19 13:57:00, None, 20.0
-16.0, 0.0, 0.0, -16.5, 3.0, 1989-02-20 07:13:00, None, 20.0
0.0, 0.0, 0.0, -16.0, 0.0, 1989-02-20 14:18:00, None, 19.0
-10.0, 0.0, 0.0, -10.0, 1.0, 1989-02-21 07:40:00, None, 19.0
2.5, 0.0, 0.0, -11.0, 2.5, 1989-02-21 14:30:00, None, 19.0
0.0, 2.0, 2.0, -1.0, 3.0, 1989-02-22 07:15:00, None, 21.0
2.0, 3.0, 1.0, -1.5, 2.0, 1989-02-22 14:40:00, None, 22.0
-0.5, 3.0, 0.0, -0.5, 2.0, 1989-02-23 07:15:00, None, 21.0
4.0, 0.0, 0.0, -1.0, 4.0, 1989-02-23 14:18:00, None, 19.0
0.0, 0.0, 0.0, -1.0, 4.0, 1989-02-24 07:54:00, None, 18.0
4.0, 0.0, 0.0, 0.0, 4.0, 1989-02-24 14:24:00, None, 17.0
-1.0, 0.0, 0.0, -3.0, 5.0, 1989-02-25 07:00:00, None, 17.0
3.0, 0.0, 0.0, -2.0, 3.0, 1989-02-25 15:00:00, None, 17.0
-11.0, 0.0, 0.0, -11.0, 2.0, 1989-02-26 07:00:00, None, 17.0
1.0, 0.0, 0.0, -11.0, 1.0, 1989-02-26 13:51:00, None, 17.0
-2.0, 0.0, 0.0, -2.5, 1.5, 1989-02-27 07:07:00, None, 17.0
-4.0, 0.0, 0.0, -4.0, 2.0, 1989-02-27 14:27:00, None, 17.0
-13.0, 0.0, 0.0, -13.0, -3.0, 1989-02-28 07:21:00, None, 17.0
-9.0, 0.0, 0.0, -13.5, -9.0, 1989-02-28 15:33:00, None, 17.0
-23.0, 0.0, 0.0, -24.0, -8.0, 1989-03-01 07:54:00, None, 17.0
-9.0, 0.0, 0.0, -23.0, -9.0, 1989-03-01 13:05:00, None, 17.0
-21.0, 0.0, 0.0, -24.0, -7.5, 1989-03-02 07:55:00, None, 17.0
-4.5, 0.0, 0.0, -21.0, -4.5, 1989-03-02 15:00:00, None, 16.0
-8.5, 0.0, 0.0, -10.0, -4.0, 1989-03-03 08:10:00, None, 16.0
-1.0, 0.0, 0.0, -9.0, -1.0, 1989-03-03 15:14:00, None, 16.0
-2.0, 0.0, 0.0, -2.0, -1.0, 1989-03-04 07:00:00, None, 16.0
2.0, 0.0, 0.0, -2.0, 2.0, 1989-03-04 14:45:00, None, 16.0
-2.5, 2.0, 2.0, -3.0, 2.0, 1989-03-05 07:05:00, None, 18.0
1.0, 0.0, 0.0, -2.5, 1.0, 1989-03-05 13:15:00, None, 17.0
-4.0, 4.0, 4.0, -4.5, 1.5, 1989-03-06 06:54:00, None, 21.0
4.5, 0.0, 0.0, -5.0, 4.5, 1989-03-06 13:57:00, None, 21.0
-4.5, 0.0, 0.0, -4.5, 4.5, 1989-03-07 07:00:00, None, 20.0
3.0, 0.0, 0.0, -5.0, 3.0, 1989-03-07 15:07:00, None, 19.0
-3.0, 0.0, 0.0, -3.0, 3.0, 1989-03-08 07:00:00, None, 19.0
3.0, 0.0, 0.0, -3.0, 5.0, 1989-03-08 17:11:00, None, 18.0
-6.0, 0.0, 0.0, -7.0, 4.0, 1989-03-09 07:15:00, None, 18.0
1.0, 0.0, 0.0, -7.0, 1.0, 1989-03-09 14:56:00, None, 18.0
-9.0, 2.0, 2.0, -9.0, 1.0, 1989-03-10 07:30:00, None, 20.0
-5.0, 2.0, 0.0, -11.0, 1.0, 1989-03-10 15:50:00, None, 20.0
-15.0, 0.0, 0.0, -15.5, -5.0, 1989-03-11 07:00:00, None, 20.0
-9.0, None, None, -15.5, -5.0, 1989-03-11 15:50:00, None, None
None, 0.1, 0.1, None, None, 1989-03-12 07:50:00, None, 27.0
-2.0, None, None, -15.5, -1.0, 1989-03-12 16:00:00, None, None
-5.5, 0.0, 0.0, -15.5, -1.0, 1989-03-13 07:15:00, None, 26.0
None, 10.0, 10.0, -5.0, -1.0, 1989-03-13 15:30:00, None, 26.0
-5.0, 0.0, 0.0, -6.0, 0.0, 1989-03-14 07:15:00, None, 26.0
4.5, 0.0, 0.0, -5.0, 4.5, 1989-03-14 15:14:00, None, 20.0
-11.0, 0.0, 0.0, -11.0, 5.0, 1989-03-15 06:56:00, None, 19.0
5.0, 0.0, 0.0, -11.0, 5.0, 1989-03-15 13:14:00, None, 17.0
-7.0, 0.0, 0.0, -11.0, 5.0, 1989-03-16 07:00:00, None, 17.0
-2.0, 0.0, 0.0, -7.0, -2.0, 1989-03-16 15:14:00, None, 17.0
-18.0, 0.0, 0.0, -18.0, 20.0, 1989-03-17 07:00:00, None, 17.0
-1.0, 0.0, 0.0, -18.0, -1.0, 1989-03-17 14:16:00, None, 17.0
-16.0, 0.0, 0.0, -18.5, 0.5, 1989-03-18 07:00:00, None, 17.0
2.0, 0.0, 0.0, -16.0, 2.0, 1989-03-18 13:45:00, None, 17.0
-14.5, 0.0, 0.0, -15.0, 5.0, 1989-03-19 07:22:00, None, 17.0
6.0, 0.0, 0.0, -15.0, 6.0, 1989-03-19 14:36:00, None, 17.0
-8.0, 0.0, 0.0, -10.5, 5.5, 1989-03-20 07:40:00, None, 15.0
4.5, 0.0, 0.0, -8.0, 4.5, 1989-03-20 15:08:00, None, 14.0
-1.0, 1.0, 1.0, -1.0, 5.3, 1989-03-21 09:00:00, None, 15.0
9.0, 0.0, 0.0, -1.0, 9.0, 1989-03-21 15:51:00, None, 11.0
0.0, 0.0, 0.0, -4.0, 10.0, 1989-03-22 09:00:00, None, 7.0
7.5, 0.0, 0.0, 0.0, 10.0, 1989-03-22 15:10:00, None, 6.0
0.0, 0.0, 0.0, -1.0, 8.0, 1989-03-23 07:33:00, None, 3.0
8.0, 0.0, 0.0, 0.0, 8.0, 1989-03-23 14:15:00, None, 2.0
2.0, 0.0, 0.0, -5.0, 8.5, 1989-03-28 06:41:00, None, 0.0
9.0, 0.0, 0.0, 1.5, 9.0, 1989-03-28 15:30:00, None, 0.0
0.0, 0.0, 0.0, -1.5, 9.0, 1989-03-29 07:21:00, None, 0.0
12.0, 0.0, 0.0, 0.5, 12.0, 1989-03-29 17:29:00, None, 0.0
3.0, 0.0, 0.0, 0.0, 12.0, 1989-03-30 07:18:00, None, 0.0
4.0, 0.0, 0.0, 2.0, 10.0, 1989-03-30 16:00:00, None, 0.0
0.0, 0.0, 0.0, 0.0, 4.0, 1989-03-31 07:09:00, None, 0.0
7.0, 0.0, 0.0, 0.0, 8.0, 1989-03-31 15:30:00, None, 0.0
-1.0, 0.0, 0.0, -2.0, 7.0, 1989-04-03 07:00:00, None, 0.0
8.0, 0.0, 0.0, -1.0, 9.0, 1989-04-03 16:40:00, None, 0.0
-2.0, 0.0, 0.0, -2.0, 8.0, 1989-04-04 07:00:00, None, 0.0
6.0, 0.0, 0.0, -2.0, 6.0, 1989-04-04 14:00:00, None, 0.0
-3.0, 0.0, 0.0, -3.5, 8.0, 1989-04-05 07:24:00, None, 0.0
8.0, 0.0, 0.0, -3.0, 9.0, 1989-04-05 15:50:00, None, 0.0
-2.0, 0.0, 0.0, -4.0, 7.5, 1989-04-06 07:30:00, None, 0.0
0.5, 4.0, 4.0, -2.0, 0.5, 1989-04-06 16:00:00, None, 4.0
0.0, 7.0, 3.0, 0.0, 1.5, 1989-04-07 07:20:00, None, 7.0
7.0, 0.0, 0.0, -0.5, 8.0, 1989-04-07 14:50:00, None, 0.0
5.0, 0.0, 0.0, 0.0, 13.0, 1989-04-10 07:00:00, None, 0.0
8.5, 0.0, 0.0, 0.0, 8.5, 1989-04-10 14:13:00, None, 0.0
0.0, 0.0, 0.0, 0.0, 8.5, 1989-04-11 06:33:00, None, 0.0
16.0, 0.0, 0.0, -1.0, 16.0, 1989-04-11 15:00:00, None, 0.0
0.0, 0.0, 0.0, -2.0, 17.0, 1989-04-12 07:00:00, None, 0.0
14.5, 0.0, 0.0, -1.0, 14.5, 1989-04-12 15:18:00, None, 0.0
0.0, 0.0, 0.0, -1.0, 14.0, 1989-04-13 06:58:00, None, 0.0
11.0, 0.0, 0.0, -1.0, 11.0, 1989-04-13 15:35:00, None, 0.0
4.0, 0.0, 0.0, 3.0, 11.0, 1989-04-14 07:14:00, None, 0.0
13.5, 0.0, 0.0, 3.0, 13.5, 1989-04-14 14:15:00, None, 0.0
-2.5, 0.0, 0.0, -2.5, 13.0, 1989-04-15 06:36:00, None, 0.0
11.0, 0.0, 0.0, -3.0, 11.0, 1989-04-15 14:00:00, None, 0.0
-1.0, 0.0, 0.0, -4.0, 11.0, 1989-04-16 07:15:00, None, 0.0
11.0, 0.0, 0.0, -1.0, 11.0, 1989-04-16 15:00:00, None, 0.0
-3.5, 0.0, 0.0, -4.0, 12.5, 1989-04-17 07:14:00, None, 0.0
14.5, 0.0, 0.0, -4.0, 14.5, 1989-04-17 14:25:00, None, 0.0
