station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-1.0, None, 0.0, 0.0, -1.0, 0.0, 1988-12-22 17:20:00, None, 0.0
0.0, None, 3.0, 3.0, -2.0, 0.0, 1988-12-23 06:05:00, None, 3.0
-1.0, None, 0.0, 0.0, -2.0, 1.0, 1988-12-23 17:00:00, None, 3.0
-2.0, None, 0.0, 0.0, -3.0, 0.0, 1988-12-24 06:05:00, None, 3.0
0.0, None, 0.0, 0.0, -2.0, 0.0, 1988-12-24 15:00:00, None, 2.0
-4.0, None, 0.0, 0.0, -4.0, 0.0, 1988-12-25 06:15:00, None, 2.0
-4.0, None, 0.0, 0.0, -6.0, 0.0, 1988-12-25 16:50:00, None, 2.0
-13.0, None, 0.0, 0.0, -13.0, -4.0, 1988-12-26 06:20:00, None, 2.0
-5.0, None, 0.0, 0.0, -11.0, -3.0, 1988-12-26 16:03:00, None, 0.0
-7.0, None, 1.0, 1.0, -11.0, -5.0, 1988-12-27 06:20:00, None, 1.0
-5.0, None, 1.0, 1.0, -7.0, -3.0, 1988-12-27 17:30:00, None, 4.0
-6.0, None, 0.0, 0.0, -7.0, -4.0, 1988-12-28 06:15:00, None, 1.0
-3.0, None, None, None, -6.0, -3.0, 1988-12-28 17:07:00, None, None
-3.0, None, 1.0, 1.0, -5.0, -3.0, 1988-12-29 06:15:00, None, 1.0
-2.0, None, 1.0, 1.0, -4.0, -2.0, 1988-12-29 16:00:00, None, 1.0
-3.0, None, 7.0, 7.0, -3.0, -1.0, 1988-12-30 06:20:00, None, 9.0
2.0, None, 0.0, 0.0, -3.0, 2.0, 1988-12-30 15:30:00, None, 7.0
-3.0, None, 0.0, 0.0, -3.0, -2.0, 1988-12-31 06:25:00, None, 5.0
-4.0, None, 0.0, 0.0, -5.0, 0.0, 1988-12-31 15:30:00, None, 5.0
-8.0, None, 0.0, 0.0, -10.0, -3.0, 1989-01-01 06:10:00, None, 5.0
-4.0, None, 0.0, 0.0, -9.0, -4.0, 1989-01-01 18:01:00, None, 5.0
-4.0, None, 0.0, 0.0, -5.0, -4.0, 1989-01-02 06:15:00, None, 5.0
-1.0, None, 0.0, 0.0, -3.0, 1.0, 1989-01-02 16:50:00, None, 5.0
1.0, None, 0.0, 0.0, -2.0, 3.0, 1989-01-03 06:15:00, None, 5.0
5.0, None, 0.0, 0.0, -1.0, 6.0, 1989-01-03 15:18:00, None, 0.0
2.0, None, 0.0, 0.0, 1.0, 2.0, 1989-01-04 06:20:00, None, 0.0
4.0, None, 0.0, 0.0, 4.0, 7.0, 1989-01-04 17:12:00, None, 0.0
-3.0, None, 0.0, 0.0, -3.0, 4.0, 1989-01-05 06:15:00, None, 0.0
-1.0, None, 0.0, 0.0, -3.0, 4.0, 1989-01-05 17:00:00, None, 0.0
-6.0, None, 0.0, 0.0, -6.0, 0.0, 1989-01-06 06:20:00, None, 0.0
-3.0, None, 0.0, 0.0, -6.0, 3.0, 1989-01-06 17:00:00, None, 0.0
-11.0, None, 0.0, 0.0, -11.0, -3.0, 1989-01-07 06:20:00, None, 0.0
-7.0, None, 0.0, 0.0, -13.0, -3.0, 1989-01-07 15:00:00, None, 0.0
-10.0, None, 0.0, 0.0, -12.0, -6.0, 1989-01-08 06:10:00, None, 0.0
-8.0, None, 2.0, 2.0, -10.0, -7.0, 1989-01-08 15:22:00, None, 2.0
-8.0, None, 1.0, 1.0, -10.0, -7.0, 1989-01-09 06:10:00, None, 3.0
-5.0, None, 5.0, 5.0, -6.0, -4.0, 1989-01-09 17:22:00, None, 8.0
-6.0, None, 1.0, 1.0, -6.0, -4.0, 1989-01-10 06:10:00, None, 5.0
-3.0, None, 0.0, 0.0, -5.0, 0.0, 1989-01-10 17:10:00, None, 5.0
-4.0, None, 0.0, 0.0, -6.5, -3.0, 1989-01-11 06:20:00, None, 5.0
-1.0, None, 0.0, 0.0, -6.0, 2.0, 1989-01-11 16:22:00, None, 5.0
0.0, None, 0.0, 0.0, -3.0, 0.0, 1989-01-12 06:20:00, None, 5.0
2.0, None, 0.0, 0.0, -1.0, 2.0, 1989-01-12 15:48:00, None, 5.0
4.0, None, 0.0, 0.0, 2.0, 4.0, 1989-01-13 06:20:00, None, 1.0
4.0, None, 0.0, 0.0, -5.0, 6.0, 1989-01-13 15:00:00, None, 0.0
-2.0, None, 0.0, 0.0, -2.0, 5.0, 1989-01-14 06:13:00, None, 0.0
1.0, None, 0.0, 0.0, -3.0, 5.0, 1989-01-14 15:00:00, None, 0.0
-1.0, None, 3.0, 3.0, -2.0, 1.0, 1989-01-15 05:58:00, None, 3.0
2.0, None, 0.0, 0.0, -2.0, 2.0, 1989-01-15 16:49:00, None, 3.0
4.0, None, 0.0, 0.0, 1.0, 5.0, 1989-01-16 06:15:00, None, 0.0
6.0, None, None, None, 5.0, 9.0, 1989-01-16 16:53:00, None, None
7.0, None, 0.0, 0.0, 6.0, 8.0, 1989-01-17 06:15:00, None, 0.0
7.0, None, None, None, 7.0, 10.0, 1989-01-17 15:12:00, None, None
6.0, None, 0.0, 0.0, 5.0, 7.0, 1989-01-18 06:15:00, None, 0.0
6.0, None, None, None, 5.0, 9.0, 1989-01-18 16:41:00, None, None
0.0, None, 0.0, 0.0, 0.0, 2.0, 1989-01-19 06:30:00, None, 0.0
1.0, None, None, None, 0.0, 7.0, 1989-01-19 16:53:00, None, None
0.0, None, 0.0, 0.0, -2.0, 5.0, 1989-01-20 06:15:00, None, 0.0
5.0, None, 0.0, 0.0, 0.0, 6.0, 1989-01-20 15:00:00, None, 0.0
2.0, None, 0.0, 0.0, 2.0, 5.0, 1989-01-21 06:20:00, None, 0.0
6.0, None, None, 0.0, 0.0, 8.0, 1989-01-21 15:00:00, None, 0.0
-2.0, None, 0.0, 0.0, -2.0, 7.0, 1989-01-22 06:25:00, None, 0.0
-1.0, None, None, None, -2.0, 2.0, 1989-01-22 15:12:00, None, None
-8.0, None, 0.0, 0.0, -8.0, -1.0, 1989-01-23 06:15:00, None, 0.0
-1.0, None, None, None, -9.0, 1.0, 1989-01-23 15:10:00, None, None
-7.0, None, 0.0, 0.0, -8.0, -1.0, 1989-01-24 06:25:00, None, 0.0
-1.0, None, None, None, -6.0, -1.0, 1989-01-24 16:12:00, None, None
-2.0, None, 0.0, 0.0, -3.0, -1.0, 1989-01-25 06:15:00, None, 0.0
1.0, None, None, None, -2.0, 2.0, 1989-01-25 15:16:00, None, None
-1.0, None, 0.0, 0.0, -2.0, 2.0, 1989-01-26 06:20:00, None, 0.0
2.0, None, None, None, -2.0, 3.0, 1989-01-26 15:46:00, None, None
1.0, None, 0.0, 0.0, 1.0, 3.0, 1989-01-27 06:10:00, None, 0.0
5.0, None, 0.0, 0.0, 0.0, 5.0, 1989-01-27 15:00:00, None, 0.0
0.0, None, 0.0, 0.0, 0.0, 5.0, 1989-01-28 06:19:00, None, 0.0
2.0, None, 0.0, 0.0, 0.0, 3.0, 1989-01-28 15:00:00, None, 0.0
2.0, None, 0.0, 0.0, 2.0, 3.0, 1989-01-29 06:25:00, None, 0.0
3.0, None, None, None, 1.0, 5.0, 1989-01-29 15:11:00, None, None
4.0, None, 0.0, 0.0, 3.0, 5.0, 1989-01-30 06:15:00, None, 0.0
-5.0, 11.0, None, None, -12.0, 12.0, 1989-01-30 16:11:00, None, None
-4.0, None, 0.0, 0.0, -4.0, 12.0, 1989-01-31 06:15:00, None, 0.0
-13.0, None, 0.0, 0.0, -13.0, -3.0, 1989-01-31 15:29:00, None, 0.0
-22.0, None, 0.0, 0.0, -22.0, -12.0, 1989-02-01 06:25:00, None, 0.0
-17.0, None, 0.0, 0.0, -22.0, -12.0, 1989-02-01 15:13:00, None, 0.0
-20.0, None, 0.0, 0.0, -20.0, -12.0, 1989-02-02 06:10:00, None, 0.0
-13.0, None, 0.0, 0.0, -21.0, -12.0, 1989-02-02 15:32:00, None, 0.0
-20.0, None, 0.0, 0.0, -20.0, -13.0, 1989-02-03 06:20:00, None, 0.0
-11.0, None, 0.0, 0.0, -20.0, -9.0, 1989-02-03 15:00:00, None, 0.0
-18.0, None, 0.0, 0.0, -18.0, -10.0, 1989-02-04 06:20:00, None, 0.0
-11.0, None, 0.0, 0.0, -19.0, -9.0, 1989-02-04 15:00:00, None, 0.0
-16.0, None, 0.0, 0.0, -16.0, -10.0, 1989-02-05 06:20:00, None, 0.0
-6.0, None, 0.0, 0.0, -16.0, -6.0, 1989-02-05 15:10:00, None, 0.0
-15.0, None, 0.0, 0.0, -15.0, -6.0, 1989-02-06 06:20:00, None, 0.0
-7.0, None, 0.0, 0.0, -15.0, -4.0, 1989-02-06 16:21:00, None, 0.0
-14.0, None, 0.0, 0.0, -15.0, -8.0, 1989-02-07 06:10:00, None, 0.0
-3.0, None, 0.0, 0.0, -14.0, -3.0, 1989-02-07 15:30:00, None, 0.0
-10.0, None, 0.0, 0.0, -13.0, -3.0, 1989-02-08 06:15:00, None, 0.0
-4.0, None, 0.0, 0.0, -13.0, -2.0, 1989-02-08 15:58:00, None, 0.0
-11.0, None, 0.0, 0.0, -13.0, -4.0, 1989-02-09 06:13:00, None, 0.0
-4.0, None, 0.0, 0.0, -11.0, -1.0, 1989-02-09 15:33:00, None, 0.0
-10.0, None, 0.0, 0.0, -11.0, -3.0, 1989-02-10 06:15:00, None, 0.0
-2.0, None, 0.0, 0.0, -10.0, -1.0, 1989-02-10 15:00:00, None, 0.0
-10.0, None, 0.0, 0.0, -12.0, -1.0, 1989-02-11 06:20:00, None, 0.0
-1.0, None, 0.0, 0.0, -11.0, -1.0, 1989-02-11 15:00:00, None, 0.0
-9.0, None, 0.0, 0.0, -11.0, -1.0, 1989-02-12 06:10:00, None, 0.0
-1.0, None, 0.0, 0.0, -9.0, -1.0, 1989-02-12 15:50:00, None, 0.0
-10.0, None, 0.0, 0.0, -10.0, -2.0, 1989-02-13 06:20:00, None, 0.0
1.0, None, 0.0, 0.0, -6.0, 1.0, 1989-02-13 15:39:00, None, 0.0
-8.0, None, 0.0, 0.0, -8.0, 3.0, 1989-02-14 06:15:00, None, 0.0
3.0, None, 0.0, 0.0, -10.0, 4.0, 1989-02-14 15:47:00, None, 0.0
-1.0, None, 0.0, 0.0, -5.0, 4.0, 1989-02-15 06:20:00, None, 0.0
2.0, None, 0.0, 0.0, -1.0, 2.0, 1989-02-15 15:30:00, None, 0.0
-3.0, None, 3.0, 3.0, -3.0, 3.0, 1989-02-16 06:10:00, None, 3.0
-4.0, None, 3.0, 3.0, -4.0, -2.0, 1989-02-16 16:04:00, None, 6.0
-6.0, None, 2.0, 2.0, -6.0, -3.0, 1989-02-17 06:20:00, None, 7.0
-4.0, None, 6.0, 6.0, -6.0, -4.0, 1989-02-17 15:30:00, None, 13.0
-6.0, None, 5.0, 5.0, -7.0, -4.0, 1989-02-18 07:30:00, None, 15.0
-1.0, None, 0.0, 0.0, -7.0, -1.0, 1989-02-18 15:00:00, None, 15.0
-3.0, None, 2.0, 2.0, -4.0, -1.0, 1989-02-19 06:10:00, None, 16.0
1.0, None, 0.0, 0.0, -4.0, 3.0, 1989-02-19 16:12:00, None, 8.0
0.0, None, 0.0, 0.0, -2.0, 3.0, 1989-02-20 06:15:00, None, 8.0
6.0, None, 0.0, 0.0, 0.0, 6.0, 1989-02-20 15:36:00, None, 3.0
1.0, None, 0.0, 0.0, 1.0, 7.0, 1989-02-21 06:10:00, None, 2.0
2.0, None, 0.0, 0.0, 0.0, 3.0, 1989-02-21 15:30:00, None, 1.0
0.0, None, 3.0, 3.0, 0.0, 2.0, 1989-02-22 06:10:00, None, 7.0
2.0, None, 0.0, 0.0, 0.0, 3.0, 1989-02-22 15:45:00, None, 1.0
3.0, None, 0.0, 0.0, 2.0, 5.0, 1989-02-23 06:15:00, None, 0.0
7.0, None, 0.0, 0.0, 3.0, 9.0, 1989-02-23 15:30:00, None, 0.0
0.0, None, 0.0, 0.0, 0.0, 3.0, 1989-02-24 06:20:00, None, 0.0
5.0, None, 0.0, 0.0, 0.0, 8.0, 1989-02-24 17:00:00, None, 0.0
-2.0, None, 0.0, 0.0, -3.0, 5.0, 1989-02-25 06:15:00, None, 0.0
5.0, None, 0.0, 0.0, -2.0, 8.0, 1989-02-25 15:00:00, None, 0.0
-5.0, None, 0.0, 0.0, -5.0, 8.0, 1989-02-26 06:15:00, None, 0.0
2.0, None, 0.0, 0.0, -5.0, 8.0, 1989-02-26 17:00:00, None, 0.0
0.0, None, 0.0, 0.0, 0.0, 3.0, 1989-02-27 06:15:00, None, 0.0
2.0, None, 0.0, 0.0, 0.0, 2.0, 1989-02-27 15:30:00, None, 0.0
-1.0, None, 1.0, 1.0, -2.0, 2.0, 1989-02-28 06:00:00, None, 1.0
-4.0, None, 0.0, 0.0, -4.0, 0.0, 1989-02-28 17:00:00, None, 0.0
-9.0, None, 0.0, 0.0, -9.0, -4.0, 1989-03-01 06:20:00, None, 0.0
-5.0, None, 0.0, 0.0, -9.0, -4.0, 1989-03-01 15:54:00, None, 0.0
-10.0, None, 0.0, 0.0, -10.5, -4.5, 1989-03-02 06:15:00, None, 0.0
-2.0, None, 0.0, 0.0, -11.0, -1.0, 1989-03-02 15:39:00, None, 0.0
-13.0, None, 0.0, 0.0, -13.0, 0.0, 1989-03-03 06:15:00, None, 0.0
0.0, None, 0.0, 0.0, -13.0, 0.0, 1989-03-03 15:00:00, None, 0.0
-7.0, None, 0.0, 0.0, -7.5, 1.5, 1989-03-04 06:15:00, None, 0.0
0.0, None, 0.0, 0.0, -8.0, 2.0, 1989-03-04 15:00:00, None, 0.0
-1.0, None, 1.0, 1.0, -1.0, 1.0, 1989-03-05 06:15:00, None, 1.0
1.0, None, 0.0, 0.0, -1.0, 1.0, 1989-03-05 15:30:00, None, 0.0
3.0, None, 0.0, 0.0, 0.0, 4.0, 1989-03-06 06:15:00, None, 0.0
2.0, None, 0.0, 0.0, 2.0, 6.0, 1989-03-06 20:32:00, None, 0.0
0.0, None, 0.0, 0.0, -1.0, 3.0, 1989-03-07 06:05:00, None, 0.0
8.0, None, 0.0, 0.0, -1.0, 9.0, 1989-03-07 16:36:00, None, 0.0
-0.5, None, 0.0, 0.0, -0.5, 8.0, 1989-03-08 06:15:00, None, 0.0
9.0, None, 0.0, 0.0, -1.0, 11.0, 1989-03-08 16:37:00, None, 0.0
1.5, None, 0.0, 0.0, 1.5, 9.5, 1989-03-09 06:10:00, None, 0.0
5.0, None, 0.0, 0.0, 1.0, 5.0, 1989-03-09 16:58:00, None, 0.0
8.0, None, 0.0, 0.0, 3.5, 11.5, 1989-03-10 06:10:00, None, 0.0
13.0, None, 0.0, 0.0, 7.0, 13.0, 1989-03-10 17:00:00, None, 0.0
4.0, None, 0.0, 0.0, 3.5, 18.0, 1989-03-11 06:20:00, None, 0.0
9.0, 10.0, 0.0, 0.0, 0.3, 11.0, 1989-03-11 15:30:00, None, 0.0
3.0, None, 0.0, 0.0, 2.5, 11.5, 1989-03-12 06:20:00, None, 0.0
6.0, None, 0.0, 0.0, 2.0, 12.0, 1989-03-12 15:09:00, None, 0.0
4.0, None, 0.0, 0.0, 4.0, 7.0, 1989-03-13 06:15:00, None, 0.0
10.0, None, 0.0, 0.0, 4.0, 10.0, 1989-03-13 15:12:00, None, 0.0
4.0, None, 0.0, 0.0, 4.0, 10.0, 1989-03-14 06:05:00, None, 0.0
7.0, None, 0.0, 0.0, 4.0, 9.0, 1989-03-14 16:27:00, None, 0.0
-1.5, None, 0.0, 0.0, -1.5, 7.0, 1989-03-15 06:15:00, None, 0.0
7.0, None, 0.0, 0.0, -1.0, 8.0, 1989-03-15 15:30:00, None, 0.0
-1.0, None, 0.0, 0.0, -1.0, 8.0, 1989-03-16 06:15:00, None, 0.0
5.0, None, 0.0, 0.0, -1.0, 6.0, 1989-03-16 16:22:00, None, 0.0
0.0, None, 0.0, 0.0, 0.0, 5.0, 1989-03-17 06:10:00, None, 0.0
4.0, None, 0.0, 0.0, 1.0, 4.0, 1989-03-17 15:00:00, None, 0.0
1.0, None, 0.0, 0.0, 1.0, 5.0, 1989-03-18 06:15:00, None, 0.0
3.0, None, 0.0, 0.0, -1.0, 3.0, 1989-03-18 15:00:00, None, 0.0
0.0, None, None, None, -1.0, 2.0, 1989-03-19 06:30:00, None, None
8.5, None, None, None, 0.0, 9.0, 1989-03-19 15:00:00, None, None
2.5, None, 0.0, 0.0, 2.0, 11.0, 1989-03-20 06:30:00, None, 0.0
12.0, None, 0.0, 0.0, -1.0, 13.0, 1989-03-20 14:30:00, None, 0.0
6.0, None, 0.0, 0.0, -1.0, 14.0, 1989-03-21 06:50:00, None, 0.0
10.5, None, 0.0, 0.0, -1.0, 14.0, 1989-03-21 14:30:00, None, 0.0
5.0, None, 0.0, 0.0, 4.5, 11.0, 1989-03-22 07:10:00, None, 0.0
13.0, None, 0.0, 0.0, 4.5, 14.5, 1989-03-22 14:30:00, None, 0.0
2.0, None, 0.0, 0.0, 0.5, 14.0, 1989-03-23 07:10:00, None, 0.0
12.0, None, 0.0, 0.0, 2.0, 14.0, 1989-03-23 16:10:00, None, 0.0
-1.0, None, 0.0, 0.0, -2.0, 10.0, 1989-03-24 07:00:00, None, 0.0
9.0, None, None, None, -1.0, 9.0, 1989-03-24 15:00:00, None, None
4.0, None, 0.0, 0.0, 3.0, 8.0, 1989-03-25 07:30:00, None, 0.0
8.0, None, None, None, 4.0, 8.0, 1989-03-25 15:00:00, None, None
3.0, None, 0.0, 0.0, 3.0, 14.0, 1989-03-26 07:00:00, None, 0.0
12.0, None, None, None, 3.0, 13.0, 1989-03-26 15:00:00, None, None
6.0, None, 0.0, 0.0, 6.0, 14.0, 1989-03-27 07:00:00, None, 0.0
9.0, None, None, None, 6.0, 9.5, 1989-03-27 15:00:00, None, None
5.0, None, 0.0, 0.0, -2.0, 15.0, 1989-03-28 07:00:00, None, 0.0
8.0, None, 0.0, 0.0, 6.0, 12.0, 1989-03-28 17:35:00, None, 0.0
3.0, None, 0.0, 0.0, 1.0, 12.0, 1989-03-29 07:10:00, None, 0.0
10.5, None, 0.0, 0.0, 3.5, 12.0, 1989-03-29 14:30:00, None, 0.0
-1.0, None, 0.0, 0.0, -1.0, 6.0, 1989-03-30 07:00:00, None, 0.0
10.0, None, 0.0, 0.0, 1.0, 13.0, 1989-03-30 14:30:00, None, 0.0
5.0, None, 0.0, 0.0, 3.0, 10.0, 1989-03-31 07:00:00, None, 0.0
12.5, None, 0.0, 0.0, 4.5, 12.5, 1989-03-31 14:30:00, None, 0.0
2.0, None, 0.0, 0.0, 2.0, 12.0, 1989-04-01 07:00:00, None, 0.0
9.0, None, 0.0, 0.0, 2.0, 10.5, 1989-04-01 14:00:00, None, 0.0
4.0, None, 0.0, 0.0, 4.0, 9.0, 1989-04-02 07:00:00, None, 0.0
10.0, None, 0.0, 0.0, 4.0, 10.0, 1989-04-02 14:00:00, None, 0.0
0.5, None, 0.0, 0.0, 0.5, 12.0, 1989-04-03 06:45:00, None, 0.0
12.0, None, 0.0, 0.0, 0.5, 12.0, 1989-04-03 14:30:00, None, 0.0
4.0, None, 0.0, 0.0, 3.5, 12.0, 1989-04-04 06:50:00, None, 0.0
11.0, None, 0.0, 0.0, 4.0, 11.5, 1989-04-04 14:30:00, None, 0.0
3.0, None, 0.0, 0.0, 3.0, 11.0, 1989-04-05 06:45:00, None, 0.0
