station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, HEIGHT_OF_SNOW
-10.0, None, None, None, -27.0, None, -9.0, 1976-03-03 15:00:00, None, None, None, 220.0
-22.0, None, None, None, -23.0, None, -10.0, 1976-03-04 07:00:00, None, None, None, 220.0
-7.0, None, None, None, -22.0, None, -4.0, 1976-03-04 16:00:00, None, None, None, 220.0
-17.0, None, None, None, -18.0, None, -4.0, 1976-03-05 07:00:00, None, None, None, 220.0
-1.0, None, None, None, -17.0, None, 1.0, 1976-03-05 16:00:00, None, None, None, 205.0
-9.0, None, None, None, -11.0, None, 0.0, 1976-03-06 07:00:00, None, None, None, 205.0
3.0, None, None, None, -9.0, None, 3.0, 1976-03-06 15:00:00, None, None, None, 205.0
-3.0, None, None, None, -3.0, None, 3.0, 1976-03-07 07:00:00, None, None, None, 205.0
2.0, None, None, None, -3.0, None, 2.0, 1976-03-07 16:00:00, None, None, None, 205.0
-9.0, None, None, None, -12.0, None, 3.0, 1976-03-08 07:00:00, None, None, None, 205.0
3.0, None, None, None, -9.0, None, 6.0, 1976-03-08 16:00:00, None, None, None, 205.0
-2.0, None, None, None, -6.0, None, 3.0, 1976-03-09 07:00:00, None, None, None, 205.0
2.0, None, None, None, -2.0, None, 6.0, 1976-03-09 16:00:00, None, None, None, 200.0
1.0, None, None, None, -1.0, None, 2.0, 1976-03-10 07:00:00, None, None, None, 200.0
0.0, None, None, 5.0, 0.0, None, 3.0, 1976-03-10 16:00:00, None, None, None, 205.0
-15.0, None, None, 10.0, -16.0, None, 1.0, 1976-03-11 07:00:00, None, None, None, 210.0
-4.0, None, None, None, -15.0, None, -2.0, 1976-03-11 16:00:00, None, None, None, 210.0
-10.0, None, None, None, -12.0, None, -4.0, 1976-03-12 07:00:00, None, None, None, 205.0
-3.0, None, None, 1.0, -10.0, None, 1.0, 1976-03-12 16:00:00, None, None, None, 205.0
-9.0, None, None, 13.0, -9.0, None, -3.0, 1976-03-13 07:00:00, None, None, None, 225.0
-2.0, None, None, None, -9.0, None, 0.0, 1976-03-13 15:00:00, None, None, None, 220.0
-15.0, None, None, None, -16.0, None, -2.0, 1976-03-14 07:00:00, None, None, None, 220.0
2.0, None, None, None, -16.0, None, 2.0, 1976-03-14 16:00:00, None, None, None, 215.0
-12.0, None, None, None, -13.0, None, 2.0, 1976-03-15 07:00:00, None, None, None, 215.0
4.0, None, None, None, -12.0, None, 6.0, 1976-03-15 16:00:00, None, None, None, 210.0
-2.0, None, None, None, -4.0, None, 4.0, 1976-03-16 07:00:00, None, None, None, 210.0
6.0, None, None, None, -2.0, None, 7.0, 1976-03-16 15:00:00, None, None, None, 205.0
6.0, None, None, None, -4.0, None, 6.0, 1976-03-17 07:00:00, None, None, None, 205.0
3.0, None, None, None, -6.0, None, 3.0, 1976-03-17 16:00:00, None, None, None, 205.0
0.0, None, None, 1.0, -1.0, None, 3.0, 1976-03-18 07:00:00, None, None, None, 205.0
0.0, None, None, None, 0.0, None, 6.0, 1976-03-18 15:00:00, None, None, None, 205.0
-6.0, None, None, 7.0, -6.0, None, 0.0, 1976-03-19 07:00:00, None, None, None, 205.0
-2.0, None, None, 2.0, -6.0, None, 0.0, 1976-03-19 16:00:00, None, None, None, 205.0
-4.0, None, None, 4.0, -4.0, None, 0.0, 1976-03-20 07:00:00, None, None, None, 209.0
-1.0, None, None, 5.0, -4.0, None, 0.0, 1976-03-20 16:00:00, None, None, None, 210.0
-4.0, None, None, 7.0, -5.0, None, -1.0, 1976-03-21 07:00:00, None, None, None, 217.0
3.0, None, None, None, -4.0, None, 3.0, 1976-03-21 15:00:00, None, None, None, 217.0
0.0, None, None, 5.0, -7.0, None, 4.0, 1976-03-22 07:00:00, None, None, None, 210.0
-1.0, None, None, 7.0, -2.0, None, 1.0, 1976-03-22 16:00:00, None, None, None, 220.0
-8.0, None, None, 6.0, -9.0, None, -1.0, 1976-03-23 07:00:00, None, None, None, 225.0
-1.0, None, None, None, -8.0, None, -1.0, 1976-03-23 15:00:00, None, None, None, 220.0
-2.0, None, None, 10.0, -3.0, None, -1.0, 1976-03-24 07:00:00, None, None, None, 230.0
0.0, None, None, 10.0, -2.0, None, 2.0, 1976-03-24 15:00:00, None, None, None, 235.0
-4.0, None, None, 16.0, -4.0, None, 2.0, 1976-03-25 07:00:00, None, None, None, 245.0
-2.0, None, None, 2.0, -4.0, None, -1.0, 1976-03-25 15:00:00, None, None, None, 235.0
-4.0, None, None, 7.0, -5.0, None, -2.0, 1976-03-26 07:00:00, None, None, None, 240.0
-2.0, None, None, 6.0, -4.0, None, -1.0, 1976-03-26 15:00:00, None, None, None, 245.0
-5.0, None, None, 8.0, -7.0, None, -2.0, 1976-03-27 07:00:00, None, None, None, 245.0
-2.0, None, None, 6.0, -5.0, None, -2.0, 1976-03-27 15:00:00, None, None, None, 250.0
-6.0, None, None, 3.0, -9.0, None, -2.0, 1976-03-28 07:00:00, None, None, None, 252.0
1.0, None, None, None, -7.0, None, 2.0, 1976-03-28 15:00:00, None, None, None, 245.0
-7.0, None, None, None, -9.0, None, 1.0, 1976-03-29 07:00:00, None, None, None, 245.0
0.0, None, None, None, -7.0, None, 0.0, 1976-03-29 15:00:00, None, None, None, 245.0
-2.0, None, None, None, -4.0, None, 0.0, 1976-03-30 07:00:00, None, None, None, 235.0
5.0, None, None, None, -2.0, None, 6.0, 1976-03-30 15:00:00, None, None, None, 225.0
-2.0, None, None, 3.0, -2.0, None, 5.0, 1976-03-31 07:00:00, None, None, None, 225.0
-2.0, None, None, None, -4.0, None, -2.0, 1976-03-31 15:00:00, None, None, None, 225.0
-13.0, None, None, None, -14.0, None, -2.0, 1976-04-01 07:00:00, None, None, None, 225.0
2.0, None, None, None, -13.0, None, 2.0, 1976-04-01 15:00:00, None, None, None, 225.0
-12.0, None, None, None, -14.0, None, 2.0, 1976-04-02 07:00:00, None, None, None, 225.0
5.0, None, None, None, -13.0, None, 6.0, 1976-04-02 15:00:00, None, None, None, 225.0
-6.0, None, None, None, -7.0, None, 5.0, 1976-04-03 07:00:00, None, None, None, 225.0
9.0, None, None, None, -7.0, None, 9.0, 1976-04-03 15:00:00, None, None, None, 220.0
-4.0, None, None, None, -6.0, None, 9.0, 1976-04-04 07:00:00, None, None, None, 220.0
8.0, None, None, None, -4.0, None, 9.0, 1976-04-04 15:00:00, None, None, None, 218.0
-4.0, None, None, None, -9.0, None, 9.0, 1976-04-05 07:00:00, None, None, None, 215.0
12.0, None, None, None, -4.0, None, 14.0, 1976-04-05 15:00:00, None, None, None, 205.0
1.0, None, None, None, -1.0, None, 12.0, 1976-04-06 07:00:00, None, None, None, 205.0
4.0, None, None, None, 1.0, None, 6.0, 1976-04-06 15:00:00, None, None, None, 200.0
-4.0, None, None, None, -7.0, None, 6.0, 1976-04-07 07:00:00, None, None, None, 195.0
8.0, None, None, None, -4.0, None, 10.0, 1976-04-07 15:00:00, None, None, None, 195.0
1.0, None, None, None, -1.0, None, 8.0, 1976-04-08 07:00:00, None, None, None, 195.0
3.0, None, None, None, 1.0, None, 6.0, 1976-04-08 15:00:00, None, None, None, 195.0
1.0, None, None, None, 0.0, None, 3.0, 1976-04-09 07:00:00, None, None, None, 190.0
2.0, None, None, None, -4.0, None, 7.0, 1976-04-10 07:00:00, None, None, None, 190.0
13.0, None, None, None, -2.0, None, 13.0, 1976-04-10 15:00:00, None, None, None, 190.0
2.0, None, None, None, -4.0, None, 13.0, 1976-04-11 07:00:00, None, None, None, 180.0
3.0, None, None, None, 2.0, None, 3.0, 1976-04-11 15:00:00, None, None, None, 180.0
3.0, None, None, None, -7.0, None, 3.0, 1976-04-12 07:00:00, None, None, None, 170.0
5.0, None, None, None, -3.0, None, 8.0, 1976-04-12 15:00:00, None, None, None, 170.0
0.0, None, None, None, -4.0, None, 6.0, 1976-04-13 07:00:00, None, None, None, 165.0
6.0, None, None, None, 0.0, None, 7.0, 1976-04-13 15:00:00, None, None, None, 160.0
-2.0, None, None, None, -4.0, None, 6.0, 1976-04-14 07:00:00, None, None, None, 155.0
3.0, None, None, None, -2.0, None, 3.0, 1976-04-14 15:00:00, None, None, None, 155.0
-6.0, None, None, 3.0, -6.0, None, 3.0, 1976-04-15 07:00:00, None, None, None, 155.0
5.0, None, None, None, -6.0, None, 6.0, 1976-04-15 15:00:00, None, None, None, 155.0
-4.0, None, None, None, -4.0, None, 5.0, 1976-04-16 07:00:00, None, None, None, 155.0
3.0, None, None, None, -4.0, None, 3.0, 1976-04-16 15:00:00, None, None, None, 153.0
-2.0, None, None, 3.0, -4.0, None, 3.0, 1976-04-17 07:00:00, None, None, None, 155.0
2.0, None, None, 1.0, -2.0, None, 2.0, 1976-04-17 15:00:00, None, None, None, 154.0
2.0, None, None, 3.0, -2.0, None, 2.0, 1976-04-18 07:00:00, None, None, None, 156.0
0.0, None, None, None, -2.0, None, 0.0, 1976-04-18 15:00:00, None, None, None, 154.0
0.0, None, None, 3.0, -1.0, None, 7.0, 1976-04-20 07:00:00, None, None, None, 155.0
-1.0, None, None, 2.0, -1.0, None, 7.0, 1976-04-20 15:00:00, None, None, None, 155.0
-3.0, None, None, 5.0, -7.0, None, -1.0, 1976-04-21 07:00:00, None, None, None, 155.0
3.0, None, None, None, -3.0, None, 7.0, 1976-04-21 15:00:00, None, None, None, 155.0
-2.0, None, None, None, -4.0, None, 3.0, 1976-04-22 07:00:00, None, None, None, 155.0
3.0, None, None, None, -5.0, None, 3.0, 1976-04-22 15:00:00, None, None, None, 155.0
-3.0, None, None, None, -7.0, None, 3.0, 1976-04-23 07:00:00, None, None, None, 155.0
2.0, None, None, 2.0, -3.0, None, 7.0, 1976-04-24 07:00:00, None, None, None, 150.0
-2.0, None, None, None, -4.0, None, 3.0, 1976-04-24 15:00:00, None, None, None, 150.0
-3.0, None, None, 4.0, -6.0, None, 0.0, 1976-04-25 07:00:00, None, None, None, 155.0
-6.0, None, None, None, -7.0, None, 3.0, 1976-04-26 07:00:00, None, None, None, 150.0
8.0, None, None, None, -6.0, None, 8.0, 1976-04-26 15:00:00, None, None, None, 145.0
-1.0, None, None, None, -6.0, None, 8.0, 1976-04-27 07:00:00, None, None, None, 140.0
11.0, None, None, None, -1.0, None, 11.0, 1976-04-27 15:00:00, None, None, None, 135.0
1.0, None, None, None, -2.0, None, 11.0, 1976-04-28 07:00:00, None, None, None, 133.0
10.0, None, None, None, -1.0, None, 10.0, 1976-04-28 15:00:00, None, None, None, 131.0
-4.0, None, None, None, -4.0, None, 10.0, 1976-04-29 07:00:00, None, None, None, 131.0
13.0, None, None, None, -4.0, None, 13.0, 1976-04-29 15:00:00, None, None, None, 130.0
-3.0, None, None, None, -4.0, None, 13.0, 1976-04-30 07:00:00, None, None, None, 130.0
12.0, None, None, None, -4.0, None, 12.0, 1976-04-30 15:00:00, None, None, None, 126.0
0.0, None, None, None, 0.0, None, 9.0, 1976-10-01 07:00:00, None, None, None, 0.0
7.0, None, None, None, 0.0, None, 19.0, 1976-10-01 15:00:00, None, None, None, 0.0
2.0, None, None, None, 0.0, None, 18.0, 1976-10-02 07:00:00, None, None, None, 0.0
7.0, None, None, None, 0.0, None, 11.0, 1976-10-02 15:00:00, None, None, None, 0.0
1.0, None, None, None, 0.0, None, 11.0, 1976-10-03 07:00:00, None, None, None, 0.0
6.0, None, None, None, 0.0, None, 6.0, 1976-10-03 15:00:00, None, None, None, 0.0
2.0, None, None, None, 0.0, None, 7.0, 1976-10-04 07:00:00, None, None, None, 0.0
3.0, None, None, None, 1.0, None, 7.0, 1976-10-04 15:00:00, None, None, None, 0.0
4.0, None, None, None, 2.0, None, 7.0, 1976-10-05 07:00:00, None, None, None, 0.0
12.0, None, None, None, 3.0, None, 13.0, 1976-10-05 15:00:00, None, None, None, 0.0
8.0, None, None, None, 4.0, None, 14.0, 1976-10-06 07:00:00, None, None, None, 0.0
13.0, None, None, None, 5.0, None, 14.0, 1976-10-06 15:00:00, None, None, None, 0.0
16.0, None, None, None, -2.0, None, 16.0, 1976-10-07 07:00:00, None, None, None, 0.0
16.0, None, None, None, -2.0, None, 17.0, 1976-10-07 15:00:00, None, None, None, 0.0
0.0, None, None, None, -1.0, None, 16.0, 1976-10-08 07:00:00, None, None, None, 0.0
16.0, None, None, None, 0.0, None, 17.0, 1976-10-08 15:00:00, None, None, None, 0.0
-1.0, None, None, None, -1.0, None, 17.0, 1976-10-09 07:00:00, None, None, None, 0.0
16.0, None, None, None, -1.0, None, 17.0, 1976-10-09 15:00:00, None, None, None, 0.0
3.0, None, None, None, 3.0, None, 17.0, 1976-10-10 07:00:00, None, None, None, 0.0
10.0, None, None, None, 3.0, None, 10.0, 1976-10-10 15:00:00, None, None, None, 0.0
1.0, None, None, None, -1.0, None, 10.0, 1976-10-11 07:00:00, None, None, None, 0.0
10.0, None, None, None, 1.0, None, 10.0, 1976-10-11 15:00:00, None, None, None, 0.0
-1.0, None, None, None, -1.0, None, 10.0, 1976-10-12 07:00:00, None, None, None, 0.0
14.0, None, None, None, -1.0, None, 14.0, 1976-10-12 15:00:00, None, None, None, 0.0
0.0, None, None, None, -1.0, None, 14.0, 1976-10-13 07:00:00, None, None, None, 0.0
14.0, None, None, None, -2.0, None, 18.0, 1976-10-13 15:00:00, None, None, None, 0.0
-2.0, None, None, None, -2.0, None, 18.0, 1976-10-14 07:00:00, None, None, None, 0.0
7.0, None, None, None, -2.0, None, 7.0, 1976-10-14 15:00:00, None, None, None, 0.0
-6.0, None, None, None, -6.0, None, 7.0, 1976-10-15 07:00:00, None, None, None, 0.0
-4.0, None, None, None, -7.0, None, 10.0, 1976-10-15 15:00:00, None, None, None, 0.0
3.0, None, None, None, -7.0, None, 7.0, 1976-10-16 07:00:00, None, None, None, 0.0
-7.0, None, None, None, -7.0, None, -7.0, 1976-10-16 15:00:00, None, None, None, 0.0
4.0, None, None, None, -7.0, None, 7.0, 1976-10-17 07:00:00, None, None, None, 0.0
7.0, None, None, None, 4.0, None, 7.0, 1976-10-17 15:00:00, None, None, None, 0.0
-7.0, None, None, None, -7.0, None, 7.0, 1976-10-18 07:00:00, None, None, None, 0.0
10.0, None, None, None, -7.0, None, 10.0, 1976-10-18 15:00:00, None, None, None, 0.0
-7.0, None, None, None, -8.0, None, 10.0, 1976-10-19 07:00:00, None, None, None, 0.0
-7.0, None, None, None, -7.0, None, 13.0, 1976-10-19 15:00:00, None, None, None, 0.0
-4.0, None, None, None, -7.0, None, 13.0, 1976-10-20 07:00:00, None, None, None, 0.0
8.0, None, None, None, -7.0, None, 12.0, 1976-10-20 15:00:00, None, None, None, 0.0
-4.0, None, None, None, -7.0, None, 12.0, 1976-10-21 07:00:00, None, None, None, 0.0
6.0, None, None, None, -7.0, None, 10.0, 1976-10-21 15:00:00, None, None, None, 0.0
-7.0, None, None, None, -7.0, None, 10.0, 1976-10-22 07:00:00, None, None, None, 0.0
6.0, None, None, None, -7.0, None, 6.0, 1976-10-22 15:00:00, None, None, None, 0.0
-8.0, None, None, None, -8.0, None, 6.0, 1976-10-23 07:00:00, None, None, None, 0.0
2.0, None, None, None, -8.0, None, 4.0, 1976-10-23 15:00:00, None, None, None, 0.0
-1.0, None, None, None, -8.0, None, 4.0, 1976-10-24 07:00:00, None, None, None, 0.0
3.0, None, None, None, -8.0, None, 7.0, 1976-10-24 15:00:00, None, None, None, 0.0
-1.0, None, None, None, -1.0, None, 6.0, 1976-10-25 07:00:00, None, None, None, 0.0
6.0, None, None, None, -1.0, None, 6.0, 1976-10-25 15:00:00, None, None, None, 0.0
1.0, None, None, None, -1.0, None, 6.0, 1976-10-26 07:00:00, None, None, None, 0.0
6.0, None, None, None, 1.0, None, 6.0, 1976-10-26 15:00:00, None, None, None, 0.0
-4.0, None, None, None, -4.0, None, 6.0, 1976-10-27 07:00:00, None, None, None, 0.0
8.0, None, None, None, -4.0, None, 9.0, 1976-10-27 15:00:00, None, None, None, 0.0
4.0, None, None, None, -3.0, None, 11.0, 1976-10-28 07:00:00, None, None, None, 0.0
3.0, None, None, None, -6.0, None, 11.0, 1976-10-28 15:00:00, None, None, None, 0.0
4.0, None, None, None, 2.0, None, 5.0, 1976-10-29 07:00:00, None, None, None, 0.0
8.0, None, None, None, 3.0, None, 12.0, 1976-10-29 15:00:00, None, None, None, 0.0
-4.0, None, None, None, -6.0, None, 10.0, 1976-10-30 07:00:00, None, None, None, 0.0
4.0, None, None, None, -6.0, None, 7.0, 1976-10-30 15:00:00, None, None, None, 0.0
0.0, None, None, None, -2.0, None, 7.0, 1976-10-31 07:00:00, None, None, None, 0.0
3.0, None, None, None, -2.0, None, None, 1976-10-31 15:00:00, None, None, None, 0.0
-1.0, None, None, None, -1.0, None, 6.0, 1976-11-01 07:00:00, None, None, None, 0.0
-1.0, None, None, None, -3.0, None, 1.0, 1976-11-01 15:00:00, None, None, None, 0.0
-3.0, None, None, None, -6.0, None, 1.0, 1976-11-02 07:00:00, None, None, None, 0.0
2.0, None, None, None, -3.0, None, 2.0, 1976-11-02 15:00:00, None, None, None, 0.0
-3.0, None, None, None, -3.0, None, 2.0, 1976-11-03 07:00:00, None, None, None, 0.0
2.0, None, None, None, -3.0, None, 2.0, 1976-11-03 15:00:00, None, None, None, 0.0
-3.0, None, None, None, -3.0, None, 2.0, 1976-11-04 07:00:00, None, None, None, 0.0
3.0, None, None, None, -3.0, None, 6.0, 1976-11-04 15:00:00, None, None, None, 0.0
-2.0, None, None, None, -3.0, None, 3.0, 1976-11-05 07:00:00, None, None, None, 0.0
5.0, None, None, None, -2.0, None, 5.0, 1976-11-05 15:00:00, None, None, None, 0.0
-3.0, None, None, None, -3.0, None, 5.0, 1976-11-06 07:00:00, None, None, None, 0.0
5.0, None, None, None, -3.0, None, 5.0, 1976-11-06 15:00:00, None, None, None, 0.0
-3.0, None, None, None, -3.0, None, 5.0, 1976-11-07 07:00:00, None, None, None, 0.0
2.0, None, None, None, -3.0, None, 4.0, 1976-11-07 15:00:00, None, None, None, 0.0
-1.0, None, None, None, -1.0, None, 2.0, 1976-11-08 07:00:00, None, None, None, 0.0
4.0, None, None, None, -1.0, None, 4.0, 1976-11-08 15:00:00, None, None, None, 0.0
1.0, None, None, None, 0.0, None, 4.0, 1976-11-09 07:00:00, None, None, None, 0.0
3.0, None, None, None, 1.0, None, 3.0, 1976-11-09 15:00:00, None, None, None, 0.0
-1.0, None, None, None, -1.0, None, 3.0, 1976-11-10 07:00:00, None, None, None, 0.0
4.0, None, None, None, -1.0, None, 4.0, 1976-11-10 15:00:00, None, None, None, 0.0
-2.0, None, None, None, -2.0, None, 4.0, 1976-11-11 07:00:00, None, None, None, 0.0
3.0, None, None, None, -2.0, None, 3.0, 1976-11-11 15:00:00, None, None, None, 0.0
-6.0, None, None, None, -6.0, None, 3.0, 1976-11-12 07:00:00, None, None, None, 0.0
1.0, None, None, None, -6.0, None, 1.0, 1976-11-12 15:00:00, None, None, None, 0.0
-6.0, None, None, None, -6.0, None, 1.0, 1976-11-13 07:00:00, None, None, None, 0.0
-3.0, None, None, None, -6.0, None, -3.0, 1976-11-13 15:00:00, None, None, None, 0.0
-9.0, None, None, None, -9.0, None, -3.0, 1976-11-14 07:00:00, None, None, None, 0.0
2.0, None, None, None, -9.0, None, 9.0, 1976-11-14 15:00:00, None, None, None, 0.0
-1.0, None, None, 2.0, -1.0, None, 3.0, 1976-11-15 07:00:00, None, None, None, 3.0
1.0, None, None, None, -1.0, None, 2.0, 1976-11-15 15:00:00, None, None, None, 3.0
1.0, None, None, None, -1.0, None, 1.0, 1976-11-16 07:00:00, None, None, None, 3.0
7.0, None, None, None, -1.0, None, 7.0, 1976-11-16 15:00:00, None, None, None, 0.0
7.0, None, None, None, 0.0, None, 7.0, 1976-11-17 07:00:00, None, None, None, 0.0
0.0, None, None, None, 0.0, None, 7.0, 1976-11-17 15:00:00, None, None, None, 0.0
-4.0, None, None, None, -4.0, None, 1.0, 1976-11-18 07:00:00, None, None, None, 0.0
-2.0, None, None, None, -4.0, None, 1.0, 1976-11-18 15:00:00, None, None, None, 0.0
-5.0, None, None, 1.0, -5.0, None, 0.0, 1976-11-19 07:00:00, None, None, None, 1.0
-4.0, None, None, None, -5.0, None, 0.0, 1976-11-19 15:00:00, None, None, None, 1.0
-11.0, None, None, None, -18.0, None, -1.0, 1976-11-20 07:00:00, None, None, None, 0.0
-2.0, None, None, None, -11.0, None, -1.0, 1976-11-20 15:00:00, None, None, None, 0.0
-4.0, None, None, None, -5.0, None, -1.0, 1976-11-21 07:00:00, None, None, None, 0.0
2.0, None, None, 1.0, -5.0, None, 3.0, 1976-11-21 15:00:00, None, None, None, 1.0
-7.0, None, None, None, -7.0, None, 2.0, 1976-11-22 07:00:00, None, None, None, 1.0
0.0, None, None, None, -7.0, None, 1.0, 1976-11-22 15:00:00, None, None, None, 0.0
1.0, None, None, None, 1.0, None, 1.0, 1976-11-23 07:00:00, None, None, None, 0.0
2.0, None, None, None, 1.0, None, 2.0, 1976-11-23 15:00:00, None, None, None, 0.0
2.0, None, None, None, 0.0, None, 2.0, 1976-11-24 07:00:00, None, None, None, 0.0
1.0, None, None, None, 1.0, None, 3.0, 1976-11-24 15:00:00, None, None, None, 0.0
-4.0, None, None, 7.0, -4.0, None, 1.0, 1976-11-25 07:00:00, None, None, None, 7.0
-5.0, None, None, 8.0, -5.0, None, -4.0, 1976-11-25 15:00:00, None, None, None, 14.0
-9.0, None, None, None, -10.0, None, -5.0, 1976-11-26 07:00:00, None, None, None, 10.0
-7.0, None, None, None, -9.0, None, -7.0, 1976-11-26 15:00:00, None, None, None, 10.0
-8.0, None, None, None, -12.0, None, -7.0, 1976-11-27 07:00:00, None, None, None, 10.0
-4.0, None, None, None, -12.0, None, -4.0, 1976-11-27 15:00:00, None, None, None, 10.0
-10.0, None, None, None, -10.0, None, -4.0, 1976-11-28 07:00:00, None, None, None, 10.0
-2.0, None, None, None, -10.0, None, -1.0, 1976-11-28 15:00:00, None, None, None, 10.0
-9.0, None, None, None, -10.0, None, -2.0, 1976-11-29 07:00:00, None, None, None, 10.0
-5.0, None, None, None, -10.0, None, -5.0, 1976-11-29 15:00:00, None, None, None, 10.0
-10.0, None, None, None, -11.0, None, -3.0, 1976-11-30 07:00:00, None, None, None, 10.0
-6.0, None, None, None, -10.0, None, -6.0, 1976-11-30 15:00:00, None, None, None, 10.0
-9.0, None, None, None, -10.0, None, -3.0, 1976-12-01 07:00:00, None, None, None, 10.0
-3.0, None, None, None, -9.0, None, -3.0, 1976-12-01 15:00:00, None, None, None, 10.0
-4.0, None, None, None, -8.0, None, -3.0, 1976-12-02 07:00:00, None, None, None, 10.0
-4.0, None, None, None, -4.0, None, -3.0, 1976-12-02 15:00:00, None, None, None, 10.0
-9.0, None, None, None, -10.0, None, -2.0, 1976-12-03 07:00:00, None, None, None, 10.0
-7.0, None, None, None, -10.0, None, -2.0, 1976-12-03 15:00:00, None, None, None, 9.0
-13.0, None, None, None, -13.0, None, -3.0, 1976-12-04 07:00:00, None, None, None, 9.0
-6.0, None, None, None, -13.0, None, -4.0, 1976-12-04 15:00:00, None, None, None, 9.0
-9.0, None, None, None, -12.0, None, -4.0, 1976-12-05 07:00:00, None, None, None, 9.0
-3.0, None, None, None, -11.0, None, -2.0, 1976-12-05 15:00:00, None, None, None, 9.0
-2.0, None, None, None, -3.0, None, -2.0, 1976-12-06 07:00:00, None, None, None, 9.0
1.0, None, None, 1.0, -2.0, None, 1.0, 1976-12-06 15:00:00, None, None, None, 10.0
0.0, None, None, 4.0, 0.0, None, 1.0, 1976-12-07 07:00:00, None, None, None, 15.0
1.0, None, None, None, -1.0, None, 1.0, 1976-12-07 15:00:00, None, None, None, 15.0
1.0, None, None, None, -1.0, None, 2.0, 1976-12-08 07:00:00, None, None, None, 10.0
0.0, None, None, 1.0, -1.0, None, 2.0, 1976-12-08 15:00:00, None, None, None, 11.0
-3.0, None, None, 3.0, -4.0, None, 0.0, 1976-12-09 07:00:00, None, None, None, 15.0
-4.0, None, None, 1.0, -4.0, None, -3.0, 1976-12-09 15:00:00, None, None, None, 15.0
-3.0, None, None, 2.0, -4.0, None, -2.0, 1976-12-10 07:00:00, None, None, None, 15.0
1.0, None, None, 1.0, -3.0, None, 1.0, 1976-12-10 15:00:00, None, None, None, 15.0
0.0, None, None, None, -2.0, None, 1.0, 1976-12-11 07:00:00, None, None, None, 15.0
1.0, None, None, None, -2.0, None, 2.0, 1976-12-11 15:00:00, None, None, None, 14.0
-7.0, None, None, 1.0, -7.0, None, 2.0, 1976-12-12 07:00:00, None, None, None, 15.0
-3.0, None, None, None, -7.0, None, -2.0, 1976-12-12 15:00:00, None, None, None, 14.0
-4.0, None, None, 1.0, -7.0, None, 1.0, 1976-12-13 07:00:00, None, None, None, 15.0
-7.0, None, None, None, -7.0, None, -4.0, 1976-12-13 15:00:00, None, None, None, 15.0
-6.0, None, None, None, -9.0, None, -6.0, 1976-12-14 07:00:00, None, None, None, 15.0
-3.0, None, None, None, -6.0, None, 1.0, 1976-12-14 15:00:00, None, None, None, 15.0
0.0, None, None, None, -6.0, None, 1.0, 1976-12-15 07:00:00, None, None, None, 15.0
7.0, None, None, None, 0.0, None, 7.0, 1976-12-15 15:00:00, None, None, None, 12.0
-2.0, None, None, None, -2.0, None, 8.0, 1976-12-16 07:00:00, None, None, None, 10.0
3.0, None, None, None, -3.0, None, 5.0, 1976-12-16 15:00:00, None, None, None, 10.0
1.0, None, None, None, -3.0, None, 3.0, 1976-12-17 07:00:00, None, None, None, 10.0
1.0, None, None, None, -3.0, None, 2.0, 1976-12-17 15:00:00, None, None, None, 10.0
-3.0, None, None, 3.0, -3.0, None, 2.0, 1976-12-18 07:00:00, None, None, None, 13.0
-6.0, None, None, None, -6.0, None, -2.0, 1976-12-18 15:00:00, None, None, None, 13.0
-9.0, None, None, None, -9.0, None, -3.0, 1976-12-19 07:00:00, None, None, None, 12.0
-4.0, None, None, None, -9.0, None, -4.0, 1976-12-19 15:00:00, None, None, None, 12.0
-11.0, None, None, None, -12.0, None, -4.0, 1976-12-20 07:00:00, None, None, None, 12.0
-1.0, None, None, 2.0, -11.0, None, -1.0, 1976-12-20 15:00:00, None, None, None, 15.0
-7.0, None, None, 2.0, -8.0, None, -1.0, 1976-12-21 07:00:00, None, None, None, 16.0
-1.0, None, None, None, -7.0, None, -1.0, 1976-12-21 15:00:00, None, None, None, 16.0
-6.0, None, None, None, -6.0, None, -1.0, 1976-12-22 07:00:00, None, None, None, 16.0
-1.0, None, None, None, -7.0, None, 2.0, 1976-12-22 15:00:00, None, None, None, 16.0
-3.0, None, None, 12.0, -3.0, None, 0.0, 1976-12-23 07:00:00, None, None, None, 26.0
-3.0, None, None, 10.0, -3.0, None, -1.0, 1976-12-23 15:00:00, None, None, None, 35.0
-9.0, None, None, None, -9.0, None, -3.0, 1976-12-24 07:00:00, None, None, None, 35.0
-4.0, None, None, None, -9.0, None, -4.0, 1976-12-24 15:00:00, None, None, None, 35.0
1.0, None, None, 2.0, -4.0, None, 1.0, 1976-12-25 07:00:00, None, None, None, 35.0
1.0, None, None, 7.0, -6.0, None, 1.0, 1976-12-25 15:00:00, None, None, None, 38.0
0.0, None, None, None, -2.0, None, 1.0, 1976-12-26 07:00:00, None, None, None, 35.0
1.0, None, None, 3.0, -2.0, None, 1.0, 1976-12-26 15:00:00, None, None, None, 36.0
-4.0, None, None, 5.0, -7.0, None, 1.0, 1976-12-27 07:00:00, None, None, None, 35.0
