station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, HEIGHT_OF_SNOW
-12.0, None, None, None, None, None, None, 1977-03-15 08:00:00, None, None, None, 43.0
1.0, None, None, None, None, None, None, 1977-03-15 15:00:00, None, None, None, 42.0
-4.0, None, None, None, None, None, None, 1977-03-17 15:00:00, None, None, None, 34.0
-9.0, None, None, None, None, None, None, 1977-03-18 08:00:00, None, None, None, 43.0
-11.0, None, None, None, None, None, None, 1977-03-22 08:00:00, None, None, None, 42.0
-10.0, None, None, 7.0, None, None, None, 1977-03-23 08:00:00, None, None, None, 48.0
-9.0, None, None, 2.0, None, None, None, 1977-03-24 08:00:00, None, None, None, 50.0
1.0, None, None, None, None, None, None, 1977-03-24 15:00:00, None, None, None, 50.0
-2.0, None, None, 1.0, None, None, None, 1977-03-25 08:00:00, None, None, None, 51.0
-5.0, None, None, None, None, None, None, 1977-03-29 08:00:00, None, None, None, 45.0
1.0, None, None, None, None, None, None, 1977-03-30 08:00:00, None, None, None, 45.0
-1.0, None, None, None, None, None, None, 1977-03-31 08:00:00, None, None, None, 40.0
2.0, None, None, None, None, None, None, 1977-04-04 08:00:00, None, None, None, 38.0
2.0, None, None, None, None, None, None, 1977-04-05 08:00:00, None, None, None, 30.0
-2.0, None, None, None, -2.0, None, 4.0, 1977-11-01 06:00:00, None, None, None, 0.0
-2.0, None, None, 8.0, -2.0, None, -1.0, 1977-11-01 15:00:00, None, None, None, 8.0
-1.0, None, None, 20.0, -4.0, None, 0.0, 1977-11-02 06:00:00, None, None, None, 28.0
1.0, None, None, None, -1.0, None, 1.0, 1977-11-02 15:00:00, None, None, None, 28.0
-1.0, None, None, None, -2.0, None, 2.0, 1977-11-03 06:00:00, None, None, None, None
1.0, None, None, None, -4.0, None, 2.0, 1977-11-03 15:00:00, None, None, None, None
-10.0, None, None, None, -11.0, None, 1.0, 1977-11-04 06:00:00, None, None, None, None
0.0, None, None, None, -11.0, None, 2.0, 1977-11-04 15:00:00, None, None, None, None
-9.0, None, None, None, -11.0, None, 0.0, 1977-11-05 08:00:00, None, None, None, None
1.0, None, None, None, -9.0, None, 1.0, 1977-11-05 15:00:00, None, None, None, None
2.0, None, None, 3.0, -2.0, None, 2.0, 1977-11-06 08:00:00, None, None, None, None
3.0, None, None, 3.0, 1.0, None, 3.0, 1977-11-06 15:00:00, None, None, None, None
-1.0, None, None, None, -5.0, None, 4.0, 1977-11-07 07:00:00, None, None, None, 17.0
-1.0, None, None, None, -1.0, None, 1.0, 1977-11-07 15:00:00, None, None, None, 17.0
-2.0, None, None, None, -7.0, None, -1.0, 1977-11-08 06:00:00, None, None, None, 15.0
-3.0, None, None, 2.0, -3.0, None, -2.0, 1977-11-08 15:00:00, None, None, None, 17.0
-1.0, None, None, 11.0, -3.0, None, -1.0, 1977-11-09 06:00:00, None, None, None, 28.0
-2.0, None, None, 3.0, -4.0, None, -1.0, 1977-11-09 15:00:00, None, None, None, 28.0
-7.0, None, None, 3.0, -7.0, None, -2.0, 1977-11-10 06:00:00, None, None, None, 30.0
-6.0, None, None, 9.0, -8.0, None, -6.0, 1977-11-10 15:00:00, None, None, None, 38.0
-6.0, None, None, None, -7.0, None, -6.0, 1977-11-11 08:00:00, None, None, None, 38.0
11.0, None, None, None, -6.0, None, 13.0, 1977-11-11 15:00:00, None, None, None, 28.0
3.0, None, None, None, 1.0, None, 13.0, 1977-11-12 08:00:00, None, None, None, 23.0
4.0, None, None, None, 1.0, None, 8.0, 1977-11-13 19:00:00, None, None, None, 17.0
4.0, None, None, None, 3.0, None, 5.0, 1977-11-14 06:00:00, None, None, None, 14.0
4.0, None, None, None, 3.0, None, 4.0, 1977-11-14 15:00:00, None, None, None, 14.0
1.0, None, None, None, 0.0, None, 4.0, 1977-11-15 06:00:00, None, None, None, 14.0
-1.0, None, None, 2.0, -4.0, None, 1.0, 1977-11-15 15:00:00, None, None, None, 16.0
0.0, None, None, None, -1.0, None, 1.0, 1977-11-16 06:00:00, None, None, None, 16.0
1.0, None, None, None, -1.0, None, 2.0, 1977-11-16 15:00:00, None, None, None, 16.0
-4.0, None, None, None, -4.0, None, 1.0, 1977-11-17 06:00:00, None, None, None, 15.0
-5.0, None, None, None, -5.0, None, -3.0, 1977-11-17 15:00:00, None, None, None, 15.0
-10.0, None, None, 1.0, -10.0, None, -5.0, 1977-11-18 06:00:00, None, None, None, 16.0
-10.0, None, None, None, -11.0, None, -9.0, 1977-11-18 15:00:00, None, None, None, 16.0
-15.0, None, None, 1.0, -15.0, None, -10.0, 1977-11-19 08:00:00, None, None, None, 16.0
-15.0, None, None, None, -15.0, None, -14.0, 1977-11-19 15:00:00, None, None, None, 16.0
-23.0, None, None, None, -24.0, None, -15.0, 1977-11-20 08:00:00, None, None, None, 16.0
-14.0, None, None, None, -24.0, None, -14.0, 1977-11-20 15:00:00, None, None, None, 16.0
-16.0, None, None, None, -16.0, None, -14.0, 1977-11-21 06:00:00, None, None, None, 15.0
-15.0, None, None, None, -16.0, None, -14.0, 1977-11-21 15:00:00, None, None, None, 15.0
-22.0, None, None, None, -22.0, None, -15.0, 1977-11-22 06:00:00, None, None, None, 15.0
-16.0, None, None, None, -23.0, None, -16.0, 1977-11-22 15:00:00, None, None, None, 15.0
-20.0, None, None, None, -20.0, None, -16.0, 1977-11-23 06:00:00, None, None, None, 15.0
-25.0, None, None, None, -25.0, None, -16.0, 1977-11-23 15:00:00, None, None, None, 15.0
-23.0, None, None, None, -26.0, None, -23.0, 1977-11-24 06:00:00, None, None, None, 15.0
-11.0, None, None, None, -23.0, None, -11.0, 1977-11-24 15:00:00, None, None, None, 15.0
-12.0, None, None, None, -16.0, None, -11.0, 1977-11-25 06:00:00, None, None, None, 15.0
-8.0, None, None, 3.0, -12.0, None, -8.0, 1977-11-25 15:00:00, None, None, None, 18.0
-6.0, None, None, None, -8.0, None, 0.0, 1977-11-26 08:00:00, None, None, None, 18.0
-2.0, None, None, None, -6.0, None, -2.0, 1977-11-26 15:00:00, None, None, None, 18.0
-2.0, None, None, None, -2.0, None, 1.0, 1977-11-27 08:00:00, None, None, None, 18.0
1.0, None, None, None, -2.0, None, 2.0, 1977-11-27 17:00:00, None, None, None, 18.0
2.0, None, None, None, -1.0, None, 2.0, 1977-11-28 06:00:00, None, None, None, 17.0
4.0, None, None, None, 1.0, None, 4.0, 1977-11-28 15:00:00, None, None, None, 16.0
4.0, None, None, None, 0.0, None, 5.0, 1977-11-29 06:00:00, None, None, None, 15.0
3.0, None, None, None, 2.0, None, 4.0, 1977-11-29 15:00:00, None, None, None, 15.0
2.0, None, None, None, 1.0, None, 4.0, 1977-11-30 06:00:00, None, None, None, 14.0
1.0, None, None, None, 1.0, None, 2.0, 1977-11-30 15:00:00, None, None, None, 14.0
-3.0, None, None, None, -4.0, None, 1.0, 1977-12-01 06:00:00, None, None, None, 15.0
-3.0, None, None, 3.0, -4.0, None, -3.0, 1977-12-01 15:00:00, None, None, None, 18.0
-13.0, None, None, 2.0, -13.0, None, -3.0, 1977-12-02 06:00:00, None, None, None, 22.0
-17.0, None, None, None, -17.0, None, -13.0, 1977-12-02 15:00:00, None, None, None, 22.0
-23.0, None, None, 1.0, -23.0, None, -17.0, 1977-12-03 08:00:00, None, None, None, 22.0
-23.0, None, None, 1.0, -23.0, None, -22.0, 1977-12-03 15:00:00, None, None, None, 23.0
-28.0, None, None, None, -28.0, None, -22.0, 1977-12-04 08:00:00, None, None, None, 23.0
-26.0, None, None, None, -28.0, None, -26.0, 1977-12-04 15:00:00, None, None, None, 23.0
-29.0, None, None, None, -30.0, None, -26.0, 1977-12-05 06:00:00, None, None, None, 23.0
-26.0, None, None, None, -29.0, None, -26.0, 1977-12-05 15:00:00, None, None, None, 22.0
-28.0, None, None, 1.0, -29.0, None, -26.0, 1977-12-06 06:00:00, None, None, None, 23.0
-28.0, None, None, 1.0, -29.0, None, -28.0, 1977-12-06 15:00:00, None, None, None, 23.0
-27.0, None, None, 1.0, -28.0, None, -27.0, 1977-12-07 06:00:00, None, None, None, 24.0
-28.0, None, None, None, -28.0, None, -27.0, 1977-12-07 15:00:00, None, None, None, 24.0
-30.0, None, None, None, -31.0, None, -28.0, 1977-12-08 06:00:00, None, None, None, 24.0
-29.0, None, None, None, -31.0, None, -29.0, 1977-12-08 15:00:00, None, None, None, 24.0
-33.0, None, None, None, -33.0, None, -29.0, 1977-12-09 06:00:00, None, None, None, 24.0
-30.0, None, None, None, -33.0, None, -30.0, 1977-12-09 16:00:00, None, None, None, 24.0
-29.0, None, None, 1.0, -33.0, None, -29.0, 1977-12-10 08:00:00, None, None, None, 25.0
-28.0, None, None, 10.0, -30.0, None, -28.0, 1977-12-10 16:00:00, None, None, None, 30.0
-23.0, None, None, 5.0, -28.0, None, -23.0, 1977-12-11 09:00:00, None, None, None, 35.0
-22.0, None, None, 18.0, -23.0, None, -22.0, 1977-12-11 17:00:00, None, None, None, 55.0
-19.0, None, None, 22.0, -22.0, None, -19.0, 1977-12-12 06:00:00, None, None, None, 64.0
-17.0, None, None, None, -20.0, None, -17.0, 1977-12-12 15:00:00, None, None, None, 64.0
-18.0, None, None, 7.0, -20.0, None, -17.0, 1977-12-13 07:00:00, None, None, None, 70.0
4.0, None, None, None, -19.0, None, 4.0, 1977-12-13 15:00:00, None, None, None, 68.0
1.0, None, None, None, 1.0, None, 4.0, 1977-12-14 06:00:00, None, None, None, 66.0
-12.0, None, None, None, -12.0, None, 1.0, 1977-12-14 16:00:00, None, None, None, 65.0
-16.0, None, None, 6.0, -16.0, None, -12.0, 1977-12-15 06:00:00, None, None, None, 68.0
-13.0, None, None, None, -17.0, None, -13.0, 1977-12-15 15:00:00, None, None, None, 68.0
-11.0, None, None, 1.0, -13.0, None, -11.0, 1977-12-16 06:00:00, None, None, None, 68.0
-4.0, None, None, None, -11.0, None, -1.0, 1977-12-16 16:00:00, None, None, None, 67.0
-16.0, None, None, None, -21.0, None, -4.0, 1977-12-18 16:00:00, None, None, None, 64.0
-12.0, None, None, None, -26.0, None, -12.0, 1977-12-19 06:00:00, None, None, None, 64.0
-8.0, None, None, None, -12.0, None, -8.0, 1977-12-19 15:00:00, None, None, None, 64.0
-8.0, None, None, None, -12.0, None, -5.0, 1977-12-20 06:00:00, None, None, None, 64.0
-3.0, None, None, None, -8.0, None, -2.0, 1977-12-20 15:00:00, None, None, None, 64.0
-6.0, None, None, None, -6.0, None, -1.0, 1977-12-21 06:00:00, None, None, None, 60.0
-4.0, None, None, None, -8.0, None, -3.0, 1977-12-21 16:00:00, None, None, None, 60.0
-9.0, None, None, None, -9.0, None, -4.0, 1977-12-22 06:00:00, None, None, None, 55.0
-13.0, None, None, None, -13.0, None, -9.0, 1977-12-22 16:00:00, None, None, None, 49.0
-19.0, None, None, None, -20.0, None, -13.0, 1977-12-23 08:00:00, None, None, None, 49.0
-16.0, None, None, None, -23.0, None, -14.0, 1977-12-23 16:00:00, None, None, None, 49.0
-15.0, None, None, None, -22.0, None, -15.0, 1977-12-24 09:00:00, None, None, None, 49.0
-12.0, None, None, None, -15.0, None, -12.0, 1977-12-24 16:00:00, None, None, None, 47.0
-13.0, None, None, None, -14.0, None, -11.0, 1977-12-25 10:00:00, None, None, None, 47.0
-7.0, None, None, None, -16.0, None, -7.0, 1977-12-26 13:00:00, None, None, None, 45.0
-9.0, None, None, None, -12.0, None, -7.0, 1977-12-27 06:00:00, None, None, None, 45.0
-4.0, None, None, None, -9.0, None, -4.0, 1977-12-27 15:00:00, None, None, None, 45.0
-4.0, None, None, None, -5.0, None, -3.0, 1977-12-28 06:00:00, None, None, None, 45.0
-6.0, None, None, None, -6.0, None, -4.0, 1977-12-28 16:00:00, None, None, None, 45.0
-8.0, None, None, 1.0, -8.0, None, -5.0, 1977-12-29 08:00:00, None, None, None, 45.0
-8.0, None, None, None, -11.0, None, -7.0, 1977-12-29 15:00:00, None, None, None, 45.0
-26.0, None, None, None, -26.0, None, -8.0, 1977-12-30 08:00:00, None, None, None, 45.0
-17.0, None, None, None, -27.0, None, -16.0, 1977-12-30 15:00:00, None, None, None, 45.0
-22.0, None, None, None, -27.0, None, -17.0, 1977-12-31 09:00:00, None, None, None, 45.0
-16.0, None, None, None, -20.0, None, -13.0, 1978-01-01 11:00:00, None, None, None, 45.0
-20.0, None, None, None, -20.0, None, -13.0, 1978-01-02 09:00:00, None, None, None, 45.0
-16.0, None, None, None, -21.0, None, -15.0, 1978-01-02 18:00:00, None, None, None, 45.0
-10.0, None, None, 3.0, -17.0, None, -9.0, 1978-01-03 06:00:00, None, None, None, 46.0
-11.0, None, None, None, -12.0, None, -10.0, 1978-01-03 16:00:00, None, None, None, 46.0
-15.0, None, None, 1.0, -15.0, None, -11.0, 1978-01-04 06:00:00, None, None, None, 46.0
-18.0, None, None, None, -18.0, None, -15.0, 1978-01-04 15:00:00, None, None, None, 46.0
-22.0, None, None, 2.0, -23.0, None, -18.0, 1978-01-05 06:00:00, None, None, None, 45.0
-23.0, None, None, None, -23.0, None, -22.0, 1978-01-05 15:00:00, None, None, None, 45.0
-24.0, None, None, 4.0, -25.0, None, -22.0, 1978-01-06 06:00:00, None, None, None, 48.0
-25.0, None, None, None, -28.0, None, -24.0, 1978-01-06 16:00:00, None, None, None, 48.0
-34.0, None, None, None, -36.0, None, -25.0, 1978-01-07 09:00:00, None, None, None, 48.0
-25.0, None, None, None, -34.0, None, -25.0, 1978-01-07 16:00:00, None, None, None, 48.0
-24.0, None, None, 1.0, -25.0, None, -24.0, 1978-01-08 10:00:00, None, None, None, 48.0
-18.0, None, None, None, -24.0, None, -17.0, 1978-01-08 16:00:00, None, None, None, 48.0
-23.0, None, None, None, -23.0, None, -18.0, 1978-01-09 06:00:00, None, None, None, 48.0
-16.0, None, None, None, -23.0, None, -13.0, 1978-01-09 15:00:00, None, None, None, 48.0
-26.0, None, None, None, -26.0, None, -16.0, 1978-01-10 06:00:00, None, None, None, 48.0
-9.0, None, None, None, -26.0, None, -9.0, 1978-01-10 15:00:00, None, None, None, 48.0
-19.0, None, None, None, -20.0, None, -8.0, 1978-01-11 06:00:00, None, None, None, 48.0
-7.0, None, None, None, -19.0, None, -7.0, 1978-01-11 15:00:00, None, None, None, 48.0
-5.0, None, None, None, -8.0, None, -5.0, 1978-01-12 06:00:00, None, None, None, 47.0
-4.0, None, None, None, -6.0, None, -4.0, 1978-01-12 17:00:00, None, None, None, 47.0
-4.0, None, None, None, -5.0, None, -3.0, 1978-01-13 06:00:00, None, None, None, 47.0
-2.0, None, None, None, -5.0, None, -2.0, 1978-01-13 15:00:00, None, None, None, 46.0
-14.0, None, None, None, -15.0, None, -3.0, 1978-01-15 16:00:00, None, None, None, 46.0
-14.0, None, None, None, -14.0, None, -14.0, 1978-01-16 06:00:00, None, None, None, 46.0
-12.0, None, None, None, -14.0, None, -12.0, 1978-01-16 16:00:00, None, None, None, 45.0
-16.0, None, None, 1.0, -16.0, None, -12.0, 1978-01-17 06:00:00, None, None, None, 45.0
-15.0, None, None, None, -16.0, None, -15.0, 1978-01-17 15:00:00, None, None, None, 45.0
-18.0, None, None, None, -20.0, None, -15.0, 1978-01-18 06:00:00, None, None, None, 45.0
-11.0, None, None, None, -18.0, None, -8.0, 1978-01-18 16:00:00, None, None, None, 45.0
-19.0, None, None, None, -20.0, None, -11.0, 1978-01-19 07:00:00, None, None, None, 45.0
-12.0, None, None, None, -19.0, None, -12.0, 1978-01-19 15:00:00, None, None, None, 45.0
0.0, None, None, None, -12.0, None, 0.0, 1978-01-20 07:00:00, None, None, None, 45.0
3.0, None, None, None, -1.0, None, 3.0, 1978-01-20 16:00:00, None, None, None, 43.0
1.0, None, None, None, -1.0, None, 3.0, 1978-01-21 09:00:00, None, None, None, 40.0
2.0, None, None, None, -1.0, None, 4.0, 1978-01-21 16:00:00, None, None, None, 40.0
-1.0, None, None, None, -2.0, None, 2.0, 1978-01-22 09:00:00, None, None, None, 40.0
1.0, None, None, None, -2.0, None, 1.0, 1978-01-22 16:00:00, None, None, None, 38.0
-2.0, None, None, None, -2.0, None, 4.0, 1978-01-23 06:00:00, None, None, None, 38.0
-1.0, None, None, None, -2.0, None, -1.0, 1978-01-23 15:00:00, None, None, None, 38.0
2.0, None, None, None, -2.0, None, 2.0, 1978-01-24 06:00:00, None, None, None, 38.0
3.0, None, None, None, -2.0, None, 4.0, 1978-01-24 15:00:00, None, None, None, 38.0
4.0, None, None, None, 3.0, None, 5.0, 1978-01-25 06:00:00, None, None, None, 38.0
4.0, None, None, None, 2.0, None, 4.0, 1978-01-25 15:00:00, None, None, None, 38.0
-5.0, None, None, None, -5.0, None, 4.0, 1978-01-26 06:00:00, None, None, None, 38.0
-1.0, None, None, None, -6.0, None, -1.0, 1978-01-26 15:00:00, None, None, None, 38.0
-11.0, None, None, None, -12.0, None, -1.0, 1978-01-27 06:00:00, None, None, None, 38.0
-7.0, None, None, None, -11.0, None, -7.0, 1978-01-27 16:00:00, None, None, None, 38.0
-13.0, None, None, None, -13.0, None, -7.0, 1978-01-28 09:00:00, None, None, None, 38.0
-11.0, None, None, None, -14.0, None, -11.0, 1978-01-28 17:00:00, None, None, None, 38.0
-17.0, None, None, None, -18.0, None, -11.0, 1978-01-29 09:00:00, None, None, None, 38.0
-12.0, None, None, None, -17.0, None, -11.0, 1978-01-29 16:00:00, None, None, None, 38.0
-17.0, None, None, None, -18.0, None, -12.0, 1978-01-30 06:00:00, None, None, None, 38.0
-13.0, None, None, None, -17.0, None, -13.0, 1978-01-30 15:00:00, None, None, None, 38.0
-25.0, None, None, None, -26.0, None, -13.0, 1978-01-31 06:00:00, None, None, None, 38.0
-17.0, None, None, None, -29.0, None, -17.0, 1978-01-31 14:00:00, None, None, None, 38.0
-32.0, None, None, None, -32.0, None, -17.0, 1978-02-01 06:00:00, None, None, None, 38.0
-17.0, None, None, None, -33.0, None, -16.0, 1978-02-01 16:00:00, None, None, None, 38.0
-22.0, None, None, None, -26.0, None, -17.0, 1978-02-02 06:00:00, None, None, None, 38.0
-14.0, None, None, None, -24.0, None, -14.0, 1978-02-02 15:00:00, None, None, None, 38.0
-21.0, None, None, None, -21.0, None, -14.0, 1978-02-03 06:00:00, None, None, None, 38.0
-19.0, None, None, None, -21.0, None, -19.0, 1978-02-03 16:00:00, None, None, None, 38.0
-11.0, None, None, None, -19.0, None, -11.0, 1978-02-04 09:00:00, None, None, None, 38.0
-11.0, None, None, 3.0, -12.0, None, -10.0, 1978-02-04 16:00:00, None, None, None, 40.0
-10.0, None, None, 4.0, -12.0, None, -9.0, 1978-02-05 09:00:00, None, None, None, 43.0
-4.0, None, None, None, -10.0, None, -4.0, 1978-02-05 16:00:00, None, None, None, 43.0
-5.0, None, None, None, -9.0, None, -3.0, 1978-02-06 06:00:00, None, None, None, 43.0
4.0, None, None, None, -5.0, None, 8.0, 1978-02-06 15:00:00, None, None, None, 43.0
-5.0, None, None, None, -6.0, None, 4.0, 1978-02-07 06:00:00, None, None, None, 43.0
-4.0, None, None, None, -5.0, None, -4.0, 1978-02-07 15:00:00, None, None, None, 40.0
-9.0, None, None, 3.0, -9.0, None, -4.0, 1978-02-08 06:00:00, None, None, None, 43.0
-7.0, None, None, 1.0, -10.0, None, -7.0, 1978-02-08 15:00:00, None, None, None, 43.0
-12.0, None, None, None, -17.0, None, -6.0, 1978-02-09 06:00:00, None, None, None, 43.0
-10.0, None, None, None, -13.0, None, -10.0, 1978-02-09 15:00:00, None, None, None, 43.0
-11.0, None, None, None, -13.0, None, -10.0, 1978-02-10 06:00:00, None, None, None, 43.0
-9.0, None, None, None, -11.0, None, -9.0, 1978-02-10 15:00:00, None, None, None, 43.0
-11.0, None, None, 2.0, -11.0, None, -9.0, 1978-02-11 09:00:00, None, None, None, 44.0
-10.0, None, None, None, -12.0, None, -10.0, 1978-02-11 17:00:00, None, None, None, 44.0
-12.0, None, None, None, -13.0, None, -10.0, 1978-02-12 09:00:00, None, None, None, 44.0
-13.0, None, None, None, -13.0, None, -12.0, 1978-02-12 16:00:00, None, None, None, 44.0
-14.0, None, None, None, -14.0, None, -12.0, 1978-02-13 06:00:00, None, None, None, 44.0
-10.0, None, None, None, -15.0, None, -10.0, 1978-02-13 15:00:00, None, None, None, 43.0
-16.0, None, None, None, -19.0, None, -10.0, 1978-02-14 06:00:00, None, None, None, 43.0
-6.0, None, None, None, -18.0, None, -5.0, 1978-02-14 15:00:00, None, None, None, 42.0
-13.0, None, None, None, -14.0, None, -6.0, 1978-02-15 06:00:00, None, None, None, 42.0
2.0, None, None, None, -15.0, None, 3.0, 1978-02-15 17:00:00, None, None, None, 42.0
-1.0, None, None, None, -2.0, None, 2.0, 1978-02-16 06:00:00, None, None, None, 42.0
1.0, None, None, None, -2.0, None, 1.0, 1978-02-16 15:00:00, None, None, None, 42.0
-1.0, None, None, None, -2.0, None, 1.0, 1978-02-17 06:00:00, None, None, None, 42.0
1.0, None, None, None, -2.0, None, 2.0, 1978-02-17 15:00:00, None, None, None, 41.0
-6.0, None, None, None, -6.0, None, 1.0, 1978-02-18 09:00:00, None, None, None, 42.0
2.0, None, None, None, -7.0, None, 2.0, 1978-02-18 17:00:00, None, None, None, 42.0
3.0, None, None, None, 1.0, None, 4.0, 1978-02-19 09:00:00, None, None, None, 40.0
7.0, None, None, None, 3.0, None, 8.0, 1978-02-19 16:00:00, None, None, None, 38.0
4.0, None, None, None, 4.0, None, 7.0, 1978-02-20 06:00:00, None, None, None, 38.0
5.0, None, None, None, 3.0, None, 9.0, 1978-02-20 15:00:00, None, None, None, 36.0
3.0, None, None, None, 2.0, None, 6.0, 1978-02-21 06:00:00, None, None, None, 34.0
7.0, None, None, None, 3.0, None, 7.0, 1978-02-21 15:00:00, None, None, None, 30.0
4.0, None, None, None, 2.0, None, 8.0, 1978-02-22 06:00:00, None, None, None, 26.0
5.0, None, None, None, 4.0, None, 6.0, 1978-02-22 16:00:00, None, None, None, 24.0
0.0, None, None, None, -1.0, None, 6.0, 1978-02-23 06:00:00, None, None, None, 24.0
3.0, None, None, None, -1.0, None, 3.0, 1978-02-23 16:00:00, None, None, None, 24.0
-7.0, None, None, None, -7.0, None, 3.0, 1978-02-24 06:00:00, None, None, None, 24.0
1.0, None, None, None, -10.0, None, 3.0, 1978-02-24 16:00:00, None, None, None, 24.0
-12.0, None, None, None, -13.0, None, 1.0, 1978-02-25 09:00:00, None, None, None, 24.0
3.0, None, None, None, -12.0, None, 4.0, 1978-02-25 16:00:00, None, None, None, 24.0
-4.0, None, None, None, -10.0, None, 3.0, 1978-02-26 10:00:00, None, None, None, 24.0
4.0, None, None, None, -4.0, None, 9.0, 1978-02-26 16:00:00, None, None, None, 24.0
-10.0, None, None, None, -12.0, None, 4.0, 1978-02-27 06:00:00, None, None, None, 24.0
-2.0, None, None, None, -11.0, None, 0.0, 1978-02-27 16:00:00, None, None, None, 24.0
-8.0, None, None, None, -8.0, None, -1.0, 1978-02-28 06:00:00, None, None, None, 24.0
-6.0, None, None, None, -9.0, None, -6.0, 1978-02-28 15:00:00, None, None, None, 22.0
-7.0, None, None, None, -7.0, None, -4.0, 1978-03-01 06:00:00, None, None, None, 22.0
-18.0, None, None, None, -18.0, None, -7.0, 1978-03-01 15:00:00, None, None, None, 22.0
