station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
-5.5, None, None, None, -10.0, None, -1.0, 1984-02-23 16:00:00, None, None, 63.0
-10.0, None, None, None, -11.0, None, -3.0, 1984-02-24 09:15:00, None, None, 63.0
-6.0, None, None, None, -10.0, None, -3.5, 1984-02-24 16:00:00, None, None, 62.0
-8.0, None, None, None, -11.0, None, -6.0, 1984-02-25 09:30:00, None, None, 62.0
-5.0, None, 1.0, None, -8.0, None, -3.5, 1984-02-25 16:00:00, None, None, 61.0
-10.5, None, None, 3.0, -13.5, None, -5.0, 1984-02-26 09:00:00, None, None, 65.0
-7.0, None, None, None, -10.5, None, -6.0, 1984-02-26 16:00:00, None, None, 65.0
-8.5, None, None, None, -11.0, None, -6.5, 1984-02-27 09:20:00, None, None, 64.0
-4.0, None, None, None, -9.0, None, -1.5, 1984-02-27 16:00:00, None, None, 61.0
-5.0, None, None, None, -11.0, None, -4.0, 1984-02-28 09:30:00, None, None, 63.0
-1.5, None, 1.0, 1.0, -5.0, None, 0.0, 1984-02-28 16:00:00, None, None, 64.0
-6.0, None, 1.0, None, -8.0, None, -1.5, 1984-02-29 09:15:00, None, None, 64.0
-1.0, None, None, None, -6.5, None, 0.0, 1984-02-29 16:00:00, None, None, 64.0
-6.0, None, None, None, -8.5, None, -0.5, 1984-03-01 09:15:00, None, None, 64.0
1.0, None, None, None, -6.0, None, 2.0, 1984-03-01 16:00:00, None, None, 64.0
-6.0, None, None, None, -8.0, None, 1.0, 1984-03-02 09:15:00, None, None, 64.0
-2.0, None, None, None, -6.0, None, 0.0, 1984-03-02 16:00:00, None, None, 64.0
-9.5, None, None, None, -11.0, None, -1.0, 1984-03-03 09:20:00, None, None, 64.0
-4.0, None, None, None, -10.0, None, -1.5, 1984-03-03 16:00:00, None, None, 64.0
-10.0, None, None, None, -12.0, None, -2.5, 1984-03-04 09:12:00, None, None, 63.0
-4.0, None, None, None, -10.5, None, -1.5, 1984-03-04 16:20:00, None, None, 63.0
-7.5, None, None, None, -8.5, None, -3.0, 1984-03-05 09:15:00, None, None, 63.0
-1.0, None, None, None, -7.5, None, 0.5, 1984-03-05 16:04:00, None, None, 63.0
-7.0, None, None, None, -8.0, None, 0.0, 1984-03-06 09:20:00, None, None, 63.0
1.0, None, None, None, -7.5, None, 3.5, 1984-03-06 16:00:00, None, None, 62.0
-5.0, None, None, None, -6.5, None, 3.0, 1984-03-07 09:00:00, None, None, 62.0
-3.0, None, None, None, -5.0, None, 6.0, 1984-03-07 16:00:00, None, None, 62.0
-1.0, None, None, None, -3.0, None, 4.0, 1984-03-08 09:15:00, None, None, 62.0
3.0, None, None, None, -1.5, None, 5.0, 1984-03-08 16:00:00, None, None, 61.0
-3.0, None, None, None, -4.5, None, 3.5, 1984-03-09 09:15:00, None, None, 61.0
6.0, None, None, None, -3.0, None, 8.5, 1984-03-09 16:00:00, None, None, 61.0
-1.5, None, 1.0, 1.0, -3.5, None, 7.0, 1984-03-10 09:15:00, None, None, 62.0
1.0, None, None, None, -1.5, None, 3.0, 1984-03-10 16:15:00, None, None, 62.0
-1.0, None, 5.0, 5.0, -3.0, None, 1.5, 1984-03-11 09:16:00, None, None, 67.0
3.0, None, 3.0, None, -1.0, None, 5.5, 1984-03-11 16:21:00, None, None, 65.0
-4.0, None, None, None, -6.0, None, 4.0, 1984-03-12 09:15:00, None, None, 64.0
0.5, None, None, None, -4.0, None, 3.0, 1984-03-12 16:20:00, None, None, 64.0
-4.0, None, None, None, -6.0, None, 2.0, 1984-03-13 09:10:00, None, None, 64.0
0.0, None, None, None, -4.0, None, 1.5, 1984-03-13 16:00:00, None, None, 64.0
-4.5, None, 3.0, 3.0, -6.5, None, 0.5, 1984-03-14 09:15:00, None, None, 66.0
-1.0, None, None, None, -4.5, None, 2.0, 1984-03-14 16:00:00, None, None, 66.0
-4.0, None, 2.0, 2.0, -7.0, None, 1.0, 1984-03-15 09:20:00, None, None, 68.0
0.0, None, 2.0, None, -5.0, None, 2.0, 1984-03-15 16:15:00, None, None, 68.0
-8.0, None, 3.0, 3.0, -9.5, None, -7.0, 1984-12-10 09:00:00, None, None, 60.0
-10.0, None, 1.0, None, -10.0, None, -7.0, 1984-12-10 16:15:00, None, None, 60.0
-15.5, None, None, None, -16.5, None, -9.5, 1984-12-11 09:00:00, None, None, 60.0
-12.5, None, None, None, -15.5, None, -9.5, 1984-12-11 16:00:00, None, None, 59.0
-12.0, None, 1.0, 1.0, -14.5, None, -12.0, 1984-12-12 09:30:00, None, None, 59.0
-11.5, None, 1.0, 1.0, -11.5, None, -9.5, 1984-12-12 16:05:00, None, None, 60.0
-14.5, None, 1.0, None, -16.0, None, -10.5, 1984-12-13 09:30:00, None, None, 59.0
-11.0, None, None, None, -15.0, None, -10.0, 1984-12-13 16:17:00, None, None, 59.0
-6.5, None, 20.0, 20.0, -14.5, None, -6.5, 1984-12-14 10:30:00, None, None, 75.0
-5.5, None, None, 21.0, -6.5, None, -5.0, 1984-12-14 16:30:00, None, None, 92.0
-10.0, None, 36.0, 10.0, -12.0, None, -5.0, 1984-12-15 10:15:00, None, None, 89.0
-10.0, None, 2.0, 3.0, -12.0, None, -7.5, 1984-12-15 16:30:00, None, None, 86.0
-18.0, None, 4.0, 4.0, -19.0, None, -8.5, 1984-12-16 09:50:00, None, None, 82.0
-18.5, None, 4.0, 1.0, -18.5, None, -17.0, 1984-12-16 16:15:00, None, None, 83.0
-23.5, None, None, None, -24.0, None, -18.5, 1984-12-17 09:30:00, None, None, 79.0
-21.5, None, None, None, -24.5, None, -18.5, 1984-12-18 10:50:00, None, None, 78.0
-18.0, None, None, None, -21.5, None, -18.0, 1984-12-18 16:00:00, None, None, 76.0
-16.5, None, None, None, -20.5, None, -16.5, 1984-12-19 10:48:00, None, None, 76.0
-15.0, None, None, None, -16.5, None, -15.0, 1984-12-19 16:10:00, None, None, None
-13.5, None, 3.0, 5.0, -16.0, None, -11.5, 1984-12-20 09:50:00, None, None, 75.0
-13.0, None, None, None, -14.0, None, -12.0, 1984-12-20 16:10:00, None, None, 76.0
-11.5, None, 3.0, 1.0, -14.5, None, -11.5, 1984-12-21 10:00:00, None, None, 77.0
-11.0, None, None, 1.0, -11.5, None, -9.0, 1984-12-21 16:10:00, None, None, 78.0
-9.5, None, None, 1.0, -11.5, None, -9.0, 1984-12-22 09:10:00, None, None, 73.0
-10.0, None, 1.0, None, -10.0, None, -7.5, 1984-12-22 16:15:00, None, None, 73.0
-10.5, None, None, 1.0, -11.0, None, -7.5, 1984-12-23 10:15:00, None, None, 73.0
-13.5, None, None, None, -13.5, None, -10.0, 1984-12-23 16:15:00, None, None, 71.0
-16.0, None, None, None, -18.0, None, -12.5, 1984-12-24 09:10:00, None, None, 71.0
-11.5, None, None, None, -16.0, None, -10.0, 1984-12-24 16:15:00, None, None, 71.0
-9.0, None, 3.0, 3.0, -11.5, None, -9.0, 1984-12-25 10:00:00, None, None, 72.0
-8.0, None, None, None, -9.0, None, -7.0, 1984-12-25 16:00:00, None, None, 71.0
-9.5, None, None, 5.0, -10.0, None, -6.5, 1984-12-26 10:00:00, None, None, 76.0
-10.0, None, 8.0, 1.0, -10.0, None, -8.0, 1984-12-26 16:15:00, None, None, 73.0
-13.0, None, 2.0, 2.0, -13.5, None, -9.5, 1984-12-27 10:00:00, None, None, 74.0
-11.5, None, None, None, -13.0, None, -10.0, 1984-12-27 16:20:00, None, None, 72.0
-19.0, None, 4.0, 4.0, -19.0, None, -10.0, 1984-12-28 09:30:00, None, None, 76.0
-17.5, None, 4.0, None, -19.0, None, -10.0, 1984-12-28 16:00:00, None, None, 76.0
-21.0, None, None, 1.0, -21.5, None, -16.0, 1984-12-29 09:40:00, None, None, 77.0
-21.5, None, 2.0, None, -21.5, None, -19.5, 1984-12-29 16:15:00, None, None, 76.0
-20.5, None, 2.0, 2.0, -23.0, None, -20.5, 1984-12-30 09:45:00, None, None, 77.0
-19.0, None, None, None, -20.5, None, -18.5, 1984-12-30 16:08:00, None, None, 77.0
-19.5, None, None, None, -21.0, None, -17.0, 1984-12-31 10:15:00, None, None, 77.0
-18.0, None, None, None, -21.0, None, -17.5, 1984-12-31 16:30:00, None, None, 77.0
-15.5, None, None, None, -20.0, None, -15.5, 1985-01-01 10:40:00, None, None, 75.0
-15.0, None, None, None, -16.0, None, -14.0, 1985-01-01 16:10:00, None, None, 74.0
-9.0, None, None, None, -15.5, None, -9.0, 1985-01-02 10:00:00, None, None, 74.0
-7.0, None, None, None, -9.5, None, -6.5, 1985-01-02 16:37:00, None, None, 74.0
-5.5, None, None, None, -9.0, None, -5.5, 1985-01-03 10:00:00, None, None, 74.0
-4.0, None, None, None, -9.0, None, -3.0, 1985-01-03 16:15:00, None, None, 74.0
-5.5, None, None, None, -6.5, None, -2.5, 1985-01-04 10:13:00, None, None, 74.0
-4.0, None, None, None, -7.0, None, -4.0, 1985-01-04 16:00:00, None, None, 73.0
-4.5, None, None, 1.0, -7.3, None, -4.0, 1985-01-05 09:15:00, None, None, 73.0
-5.5, None, 1.0, None, -7.5, None, -3.5, 1985-01-05 16:10:00, None, None, 73.0
-9.5, None, None, None, -10.0, None, -6.0, 1985-01-06 10:04:00, None, None, 74.0
-7.0, None, None, None, -9.5, None, -6.5, 1985-01-06 16:15:00, None, None, 73.0
-9.0, None, None, None, -9.0, None, -6.5, 1985-01-07 09:15:00, None, None, 72.0
-5.5, None, None, None, -9.0, None, -5.0, 1985-01-07 16:25:00, None, None, 72.0
-7.5, None, None, None, -9.0, None, -5.0, 1985-01-08 10:30:00, None, None, 72.0
-4.5, None, None, None, -7.0, None, -4.0, 1985-01-08 16:15:00, None, None, 72.0
-8.0, None, None, None, -9.0, None, -4.0, 1985-01-09 09:30:00, None, None, 72.0
-6.5, None, None, None, -8.0, None, -5.0, 1985-01-09 16:30:00, None, None, 71.0
-9.0, None, None, None, -10.0, None, -5.5, 1985-01-10 10:00:00, None, None, 71.0
-9.0, None, None, None, -9.0, None, -7.0, 1985-01-10 16:20:00, None, None, 71.0
-9.0, None, None, None, -10.5, None, -7.0, 1985-01-11 10:00:00, None, None, 71.0
-7.0, None, None, None, -9.5, None, -6.5, 1985-01-11 16:30:00, None, None, 71.0
-8.5, None, None, None, -12.0, None, -6.0, 1985-01-12 04:15:00, None, None, 71.0
-10.0, None, None, None, -14.5, None, -6.0, 1985-01-12 10:15:00, None, None, 71.0
-16.0, None, None, None, -16.0, None, -8.0, 1985-01-13 10:00:00, None, None, 71.0
-11.5, None, None, None, -16.0, None, -10.5, 1985-01-13 16:00:00, None, None, 71.0
-8.0, None, 1.0, 1.0, -12.0, None, -8.0, 1985-01-14 09:15:00, None, None, 72.0
-7.0, None, None, None, -9.0, None, -5.5, 1985-01-14 16:28:00, None, None, 72.0
-8.0, None, 1.0, None, -10.0, None, -6.5, 1985-01-15 10:00:00, None, None, 72.0
-5.5, None, None, None, -8.0, None, -4.0, 1985-01-15 16:20:00, None, None, 71.0
-7.0, None, None, None, -9.5, None, -6.0, 1985-01-16 10:15:00, None, None, 71.0
-4.0, None, None, None, -7.0, None, -4.0, 1985-01-16 16:15:00, None, None, 71.0
-3.5, None, 1.0, 1.0, -6.0, None, -3.0, 1985-01-17 10:20:00, None, None, 72.0
-2.5, None, None, None, -3.5, None, -2.0, 1985-01-17 16:25:00, None, None, 72.0
-6.0, None, None, None, -6.5, None, -3.0, 1985-01-18 10:00:00, None, None, 72.0
-5.0, None, None, None, -6.0, None, -4.0, 1985-01-18 16:20:00, None, None, 71.0
-3.0, None, None, None, -6.0, None, -3.0, 1985-01-19 10:00:00, None, None, 72.0
-1.0, None, None, None, -3.0, None, -0.5, 1985-01-19 16:00:00, None, None, 71.0
-4.0, None, 3.0, 3.0, -4.5, None, -0.5, 1985-01-20 10:00:00, None, None, 74.0
-2.0, None, None, None, -4.5, None, -1.5, 1985-01-20 16:00:00, None, None, 73.0
-4.5, None, None, None, -5.5, None, -1.0, 1985-01-21 10:15:00, None, None, 73.0
-3.5, None, None, None, -4.5, None, -1.0, 1985-01-21 16:28:00, None, None, 73.0
-8.0, None, None, None, -8.0, None, -2.0, 1985-01-22 10:00:00, None, None, 73.0
-5.5, None, None, None, -8.0, None, -4.5, 1985-01-22 16:00:00, None, None, 73.0
-6.0, None, None, None, -9.0, None, -4.5, 1985-01-23 10:20:00, None, None, 73.0
-2.5, None, None, None, -6.0, None, -1.5, 1985-01-23 16:25:00, None, None, 72.0
-5.0, None, None, None, -6.5, None, -2.5, 1985-01-24 10:00:00, None, None, 71.0
-1.5, None, None, None, -5.0, None, -1.5, 1985-01-24 15:28:00, None, None, 70.0
-14.0, None, None, None, -14.5, None, -0.5, 1985-01-25 10:00:00, None, None, 70.0
-11.0, None, None, None, -14.0, None, -10.5, 1985-01-25 16:00:00, None, None, 71.0
-16.5, None, 1.0, 1.0, -17.0, None, -10.5, 1985-01-26 10:25:00, None, None, 72.0
-13.0, None, 2.0, 2.0, -16.5, None, -11.5, 1985-01-26 16:35:00, None, None, 74.0
-14.0, None, None, None, -17.0, None, -12.5, 1985-01-27 11:00:00, None, None, 74.0
-13.5, None, 2.0, 2.0, -14.5, None, -12.0, 1985-01-27 16:15:00, None, None, 76.0
-17.0, None, 1.0, 1.0, -18.0, None, -12.0, 1985-01-28 10:00:00, None, None, 76.0
-13.5, None, None, None, -17.0, None, -13.0, 1985-01-28 16:40:00, None, None, 76.0
