station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-6.0, None, 2.0, -11.0, 0.0, 1982-12-16 07:00:00, 22.0
-2.0, 6.0, 4.0, -6.0, -2.0, 1982-12-16 14:00:00, 26.0
-6.0, None, None, -7.0, -2.0, 1982-12-17 07:00:00, 26.0
-5.0, None, None, -6.0, -5.0, 1982-12-17 14:00:00, 26.0
-1.0, 1.0, 1.0, -8.0, 0.0, 1982-12-18 07:00:00, 26.0
None, None, None, None, None, 1982-12-18 14:00:00, 26.0
-7.0, None, None, -9.0, -2.0, 1982-12-19 07:00:00, 26.0
-5.0, 2.0, 2.0, -8.0, -5.0, 1982-12-19 14:00:00, 28.0
-7.0, 2.0, 2.0, -12.0, -5.0, 1982-12-20 07:00:00, 30.0
-3.0, None, None, -7.0, -3.0, 1982-12-20 14:00:00, 30.0
-1.0, None, None, -8.0, -1.0, 1982-12-21 07:00:00, 28.0
-1.0, None, None, -1.0, -1.0, 1982-12-21 14:00:00, 26.0
-5.0, None, None, -10.0, -1.0, 1982-12-22 07:00:00, 22.0
-5.0, None, 1.0, -7.0, -5.0, 1982-12-22 14:00:00, 23.0
-8.0, None, None, -13.0, -5.0, 1982-12-23 07:00:00, 23.0
-5.0, None, None, -8.0, -4.0, 1982-12-23 14:00:00, 21.0
0.0, 3.0, 3.0, -5.0, 0.0, 1982-12-24 07:00:00, 24.0
-1.0, None, None, -4.0, 0.0, 1982-12-24 14:00:00, 24.0
-4.0, None, None, -6.0, 4.0, 1982-12-27 07:00:00, 26.0
-5.0, None, None, -6.0, -4.0, 1982-12-27 14:00:00, 26.0
-9.0, None, None, -9.0, -4.0, 1982-12-28 07:00:00, 26.0
-8.0, None, None, -10.0, -7.0, 1982-12-28 14:00:00, 26.0
-8.0, None, None, -9.0, -7.0, 1982-12-29 07:00:00, 26.0
-8.0, None, None, -8.0, -8.0, 1982-12-29 14:00:00, 26.0
-16.0, None, None, -16.0, -8.0, 1982-12-30 07:00:00, 26.0
-14.0, None, None, -17.0, -14.0, 1982-12-30 14:00:00, 26.0
-8.0, 1.0, 1.0, -17.0, -8.0, 1982-12-31 07:00:00, 27.0
-8.0, None, None, -12.0, -8.0, 1982-12-31 14:00:00, 27.0
-2.0, None, None, -15.0, -2.0, 1983-01-02 07:00:00, 27.0
-1.0, None, None, -3.0, -1.0, 1983-01-02 14:00:00, 27.0
-5.0, None, None, -6.0, 0.0, 1983-01-03 07:00:00, 27.0
-3.0, None, None, -6.0, -3.0, 1983-01-03 14:00:00, 27.0
-10.0, None, None, -10.0, -3.0, 1983-01-04 07:00:00, 27.0
-1.0, None, None, -10.0, -1.0, 1983-01-04 14:00:00, 27.0
-5.0, 2.0, 2.0, -5.0, -1.0, 1983-01-05 07:00:00, 28.0
-2.0, None, None, -5.0, -2.0, 1983-01-05 14:00:00, 28.0
0.0, None, None, -4.0, 0.0, 1983-01-06 07:00:00, 27.0
2.0, None, None, 0.0, 2.0, 1983-01-06 14:00:00, 26.0
-1.0, None, None, -1.0, 3.0, 1983-01-07 07:00:00, 25.0
4.0, None, None, -1.0, 6.0, 1983-01-07 14:00:00, 22.0
2.0, None, None, 0.0, 4.0, 1983-01-08 07:00:00, 22.0
0.0, None, None, -0.5, 2.0, 1983-01-08 14:00:00, 22.0
-2.0, 1.0, 1.0, -4.0, 0.0, 1983-01-09 07:00:00, 23.0
-1.0, 1.0, 1.0, -3.0, -1.0, 1983-01-09 14:00:00, 24.0
-5.0, 4.0, 4.0, -5.0, -1.0, 1983-01-10 07:00:00, 28.0
-6.0, None, None, -6.0, -5.0, 1983-01-10 14:00:00, 28.0
0.0, 13.0, 13.0, -6.0, 0.0, 1983-01-11 07:00:00, 38.0
2.0, None, None, 0.0, 4.0, 1983-01-11 15:00:00, 35.0
-2.0, None, None, -2.0, 2.0, 1983-01-12 07:00:00, 30.0
1.0, None, None, -5.0, 3.0, 1983-01-12 14:00:00, 30.0
-4.0, 2.0, 2.0, -7.0, 1.0, 1983-01-13 07:00:00, 32.0
0.0, None, None, -4.0, 0.0, 1983-01-13 14:00:00, 32.0
0.0, None, None, -1.0, 2.0, 1983-01-14 07:00:00, 32.0
1.0, None, None, 0.0, 1.0, 1983-01-14 15:00:00, 32.0
-6.0, None, None, -7.0, 2.0, 1983-01-15 07:00:00, 32.0
-1.0, None, None, -6.0, -1.0, 1983-01-15 14:00:00, 32.0
-4.0, None, None, -4.0, 0.0, 1983-01-16 07:00:00, 32.0
None, None, None, None, None, 1983-01-16 14:00:00, 32.0
0.0, None, None, -1.0, 0.0, 1983-01-17 07:00:00, 30.0
2.0, None, None, 0.0, 2.0, 1983-01-17 14:00:00, 30.0
1.0, None, None, 0.0, 3.0, 1983-01-18 07:00:00, 28.0
5.0, None, None, 1.0, 5.0, 1983-01-18 14:00:00, 25.0
-1.0, None, None, -2.0, 5.0, 1983-01-19 07:00:00, 25.0
4.0, None, None, -1.0, 4.0, 1983-01-19 14:00:00, 22.0
0.0, 1.0, 1.0, -2.0, 4.0, 1983-01-20 07:00:00, 23.0
1.0, None, None, 0.0, 2.0, 1983-01-20 14:00:00, 23.0
-4.0, None, None, -4.0, 1.0, 1983-01-21 07:00:00, 23.0
3.0, None, None, -4.0, 5.0, 1983-01-21 14:00:00, 23.0
-15.0, None, None, -16.0, 3.0, 1983-01-22 07:00:00, 23.0
-8.0, None, None, -15.0, -8.0, 1983-01-22 14:00:00, 23.0
-9.0, None, None, -18.0, -7.0, 1983-01-23 07:00:00, 23.0
-10.0, None, None, -10.0, -9.0, 1983-01-23 14:00:00, 23.0
-13.0, None, None, -13.0, -10.0, 1983-01-24 07:00:00, 23.0
-11.0, 3.0, 3.0, -14.0, -11.0, 1983-01-24 14:00:00, 26.0
-10.0, 3.0, 3.0, -13.0, -9.0, 1983-01-25 07:00:00, 29.0
-7.0, None, None, -10.0, -7.0, 1983-01-25 14:00:00, 29.0
-5.0, 5.0, 5.0, -7.0, -3.0, 1983-01-26 07:00:00, 33.0
0.0, None, None, -5.0, 0.0, 1983-01-26 14:00:00, 33.0
-3.0, 3.0, 3.0, -5.0, 0.0, 1983-01-27 07:00:00, 35.0
1.0, 5.0, 2.0, -3.0, 1.0, 1983-01-27 14:00:00, 37.0
-3.0, None, None, -4.0, 1.0, 1983-01-28 07:00:00, 37.0
0.0, None, None, -3.0, 0.0, 1983-01-28 14:00:00, 35.0
1.0, 1.0, 1.0, -3.0, 2.0, 1983-01-29 07:00:00, 36.0
1.0, None, None, 1.0, 3.0, 1983-01-29 14:00:00, 36.0
-5.0, None, None, -8.0, 2.0, 1983-01-30 07:00:00, 36.0
-1.0, None, None, -6.0, -1.0, 1983-01-30 14:00:00, 36.0
-5.0, None, None, -7.0, 0.0, 1983-01-31 07:00:00, 36.0
1.0, None, None, -5.0, 1.0, 1983-01-31 14:00:00, 35.0
0.0, None, None, -3.0, 3.0, 1983-02-01 07:00:00, 35.0
2.0, None, None, -1.0, 3.0, 1983-02-01 14:00:00, 33.0
1.0, None, None, -3.0, 3.0, 1983-02-02 07:00:00, 32.0
1.0, None, None, 0.0, 2.0, 1983-02-02 14:00:00, 32.0
-2.0, None, None, -2.0, 2.0, 1983-02-03 07:00:00, 32.0
1.0, None, None, -2.0, 1.0, 1983-02-03 14:00:00, 32.0
-1.0, None, None, -2.0, 2.0, 1983-02-04 07:00:00, 32.0
3.0, None, None, -1.0, 3.0, 1983-02-04 14:00:00, 30.0
-1.0, None, None, -2.0, 3.0, 1983-02-05 07:00:00, 30.0
1.0, None, None, -3.0, 1.0, 1983-02-05 14:00:00, 30.0
1.0, None, None, -3.0, 1.0, 1983-02-06 07:00:00, 30.0
-1.0, None, None, -2.0, -1.0, 1983-02-06 14:00:00, 30.0
-4.0, None, None, -8.0, -1.0, 1983-02-07 07:00:00, 30.0
-1.0, 2.0, 2.0, -4.0, -1.0, 1983-02-07 14:00:00, 32.0
-13.0, None, None, -13.0, -1.0, 1983-02-08 07:00:00, 32.0
-4.0, None, None, -13.0, -4.0, 1983-02-08 14:00:00, 32.0
-7.0, None, None, -10.0, -4.0, 1983-02-09 07:00:00, 32.0
2.0, None, None, -7.0, 2.0, 1983-02-09 14:00:00, 30.0
-1.0, None, None, -2.0, 3.0, 1983-02-10 07:00:00, 30.0
3.0, None, None, -3.0, 3.0, 1983-02-10 14:00:00, 30.0
-1.0, 7.0, 7.0, -4.0, 3.0, 1983-02-11 07:00:00, 37.0
2.0, None, None, -1.0, 2.0, 1983-02-11 14:00:00, 35.0
4.0, None, None, -2.0, 4.0, 1983-02-12 07:00:00, 34.0
6.0, None, None, 2.0, 6.0, 1983-02-12 14:00:00, 34.0
1.0, None, None, -1.0, 7.0, 1983-02-13 07:00:00, 30.0
8.0, None, None, 0.0, 8.0, 1983-02-13 14:00:00, 30.0
-1.0, None, None, -2.0, 8.0, 1983-02-14 07:00:00, 28.0
5.0, None, None, -1.0, 5.0, 1983-02-14 14:00:00, 25.0
1.0, None, None, -1.0, 6.0, 1983-02-15 07:00:00, 25.0
7.0, None, None, 1.0, 7.0, 1983-02-15 14:00:00, 25.0
-2.0, None, None, -4.0, 8.0, 1983-02-16 07:00:00, 25.0
4.0, None, None, -2.0, 4.0, 1983-02-16 14:00:00, 23.0
2.0, None, None, -2.0, 4.0, 1983-02-17 07:00:00, 23.0
7.0, None, None, 2.0, 7.0, 1983-02-17 14:00:00, 22.0
-3.0, None, None, -4.0, 7.0, 1983-02-18 07:00:00, 22.0
3.0, None, None, -3.0, 3.0, 1983-02-18 14:00:00, 22.0
-1.0, None, None, -2.0, 4.0, 1983-02-19 07:00:00, 22.0
2.0, None, None, -2.0, 4.0, 1983-02-19 14:00:00, 22.0
0.0, None, None, -2.0, 2.0, 1983-02-20 07:00:00, 22.0
5.0, None, None, 0.0, 5.0, 1983-02-20 14:00:00, 22.0
0.0, None, None, -3.0, 6.0, 1983-02-21 07:00:00, 22.0
7.0, None, None, -1.0, 7.0, 1983-02-21 14:00:00, 22.0
5.0, None, None, 4.0, 7.0, 1983-02-22 07:00:00, 22.0
7.0, None, None, 5.0, 8.0, 1983-02-22 14:00:00, 22.0
4.0, None, None, 4.0, 7.0, 1983-02-23 07:00:00, 12.0
10.0, None, None, 3.0, 10.0, 1983-02-23 14:00:00, 12.0
2.0, None, None, 2.0, 10.0, 1983-02-24 07:00:00, 0.0
6.0, None, None, 1.0, 6.0, 1983-02-24 14:00:00, 0.0
-1.0, None, None, -1.0, 7.0, 1983-02-25 07:00:00, 0.0
5.0, None, None, -1.0, 5.0, 1983-02-25 14:00:00, 0.0
-3.0, None, None, -4.0, 7.0, 1983-02-26 07:00:00, 0.0
4.0, None, None, -3.0, 4.0, 1983-02-26 14:00:00, 0.0
2.0, None, None, 2.0, 4.0, 1983-02-27 07:00:00, 0.0
6.0, None, None, 2.0, 7.0, 1983-02-27 14:00:00, 0.0
-1.0, None, None, -2.0, 7.0, 1983-02-28 07:00:00, 0.0
4.0, None, None, -1.0, 4.0, 1983-02-28 14:00:00, 0.0
-4.0, None, None, -6.0, 6.0, 1983-03-01 07:00:00, 0.0
4.0, None, None, -4.0, 4.0, 1983-03-01 14:00:00, 0.0
0.0, None, None, -4.0, 4.0, 1983-03-02 07:00:00, 0.0
3.0, None, None, 0.0, 3.0, 1983-03-02 14:00:00, 0.0
-4.0, 1.0, 1.0, -4.0, 4.0, 1983-03-03 07:00:00, 1.0
1.0, 1.0, 1.0, -4.0, 1.0, 1983-03-03 14:00:00, 2.0
-8.0, None, None, -8.0, 4.0, 1983-03-04 07:00:00, 2.0
1.0, None, None, -8.0, 1.0, 1983-03-04 14:00:00, 0.0
-13.0, None, None, -13.0, 2.0, 1983-03-05 07:00:00, 0.0
0.0, None, None, -14.0, 1.0, 1983-03-05 14:00:00, 0.0
-13.0, None, None, -13.0, 2.0, 1983-03-06 07:00:00, 0.0
-1.0, None, None, -14.0, 2.0, 1983-03-06 14:00:00, 0.0
-12.0, None, None, -12.0, 3.0, 1983-03-07 07:00:00, 0.0
1.0, None, None, -13.0, 2.0, 1983-03-07 14:00:00, 0.0
-3.0, None, None, -3.0, 2.0, 1983-03-08 07:00:00, 0.0
0.0, None, None, -3.0, 0.0, 1983-03-08 14:15:00, 0.0
-3.0, 7.0, 7.0, -3.0, 0.0, 1983-03-09 07:00:00, 7.0
5.0, None, None, -3.0, 5.0, 1983-03-09 14:00:00, 2.0
-1.0, None, None, -1.0, 5.0, 1983-03-10 07:00:00, 0.0
10.0, None, None, -1.0, 10.0, 1983-03-10 14:00:00, 0.0
0.0, None, None, -1.0, 10.0, 1983-03-11 07:00:00, 0.0
10.0, None, None, -1.0, 10.0, 1983-03-11 14:00:00, 0.0
-2.0, None, None, -3.0, 13.0, 1983-03-12 07:00:00, 0.0
10.0, None, None, -2.0, 11.0, 1983-03-12 14:00:00, 0.0
5.0, None, None, 4.0, 11.0, 1983-03-13 07:00:00, 0.0
12.0, None, None, 3.0, 12.0, 1983-03-13 14:00:00, 0.0
-2.0, None, None, -3.0, 13.0, 1983-03-14 07:00:00, 0.0
11.0, None, None, -2.0, 12.0, 1983-03-14 14:00:00, 0.0
1.0, None, None, -1.0, 12.0, 1983-03-15 07:00:00, 0.0
10.0, None, None, 1.0, 10.0, 1983-03-15 14:00:00, 0.0
-4.0, None, None, -4.0, 12.0, 1983-03-16 07:00:00, 0.0
12.0, None, None, -4.0, 12.0, 1983-03-16 14:30:00, 0.0
-2.0, None, None, -2.0, 13.0, 1983-03-17 07:00:00, 0.0
12.0, None, None, -3.0, 13.0, 1983-03-17 14:00:00, 0.0
2.0, None, None, 2.0, 13.0, 1983-03-18 07:00:00, 0.0
10.0, None, None, 2.0, 10.0, 1983-03-18 14:00:00, 0.0
0.0, None, None, -3.0, 12.0, 1983-03-20 07:00:00, 0.0
8.0, None, None, 0.0, 8.0, 1983-03-20 14:00:00, 0.0
-1.0, None, None, -1.0, 9.0, 1983-03-21 07:00:00, 0.0
5.0, None, None, -1.0, 5.0, 1983-03-21 14:00:00, 0.0
-3.0, None, None, -3.0, 6.0, 1983-03-22 07:00:00, 0.0
4.0, None, None, -3.0, 5.0, 1983-03-22 14:00:00, 0.0
-4.0, None, None, -4.0, 6.0, 1983-03-23 07:00:00, 0.0
5.0, None, None, -4.0, 5.0, 1983-03-23 14:00:00, 0.0
-2.0, None, None, -4.0, 7.0, 1983-03-24 07:00:00, 0.0
7.0, None, None, -2.0, 7.0, 1983-03-24 14:00:00, 0.0
-7.0, None, None, -7.0, 9.0, 1983-03-25 07:00:00, 0.0
9.0, None, None, -7.0, 9.0, 1983-03-25 14:00:00, 0.0
-2.0, None, None, -4.0, 14.0, 1983-03-28 07:00:00, 0.0
11.0, None, None, -2.0, 11.0, 1983-03-28 14:00:00, 0.0
-1.0, None, None, -1.0, 11.0, 1983-03-29 07:00:00, 0.0
13.0, None, None, -1.0, 13.0, 1983-03-29 14:00:00, 0.0
0.0, None, None, 0.0, 14.0, 1983-03-30 07:00:00, 0.0
11.0, None, None, 0.0, 11.0, 1983-03-30 14:00:00, 0.0
1.0, None, None, 1.0, 11.0, 1983-03-31 07:00:00, 0.0
11.0, None, None, 1.0, 11.0, 1983-03-31 14:00:00, 0.0
4.0, None, None, -3.0, 12.0, 1983-04-05 07:00:00, 0.0
9.0, None, None, 4.0, 9.0, 1983-04-05 14:00:00, 0.0
3.0, None, None, 3.0, 10.0, 1983-04-06 07:00:00, 0.0
13.0, None, None, 3.0, 13.0, 1983-04-06 14:00:00, 0.0
3.0, None, None, 3.0, 13.0, 1983-04-07 07:00:00, 0.0
5.0, None, None, 3.0, 6.0, 1983-04-07 14:00:00, 0.0
-3.0, None, None, -5.5, 7.0, 1983-04-08 07:00:00, 0.0
9.0, None, None, -3.0, 10.0, 1983-04-08 14:00:00, 0.0
-1.0, None, None, -5.0, 11.0, 1983-04-11 07:00:00, 0.0
7.0, None, None, -1.0, 8.0, 1983-04-11 14:00:00, 0.0
-1.0, None, None, -2.0, 9.0, 1983-04-12 07:00:00, 0.0
11.0, None, None, -1.0, 11.0, 1983-04-12 14:00:00, 0.0
-0.5, None, None, -1.5, 12.0, 1983-04-13 07:00:00, 0.0
15.0, None, None, -0.5, 15.5, 1983-04-13 14:00:00, 0.0
-2.0, None, None, -4.0, 16.0, 1983-04-14 07:00:00, 0.0
16.0, None, None, -2.0, 16.5, 1983-04-14 14:00:00, 0.0
-1.0, None, None, -2.5, 18.0, 1983-04-15 07:00:00, 0.0
15.0, None, None, -1.0, 16.0, 1983-04-15 14:00:00, 0.0
6.5, None, None, -1.0, 18.5, 1983-04-18 07:00:00, 0.0
9.5, None, None, 6.0, 10.0, 1983-04-18 14:00:00, 0.0
1.0, None, None, 0.0, 11.0, 1983-04-19 07:00:00, 0.0
11.0, None, None, 1.0, 12.0, 1983-04-19 14:00:00, 0.0
3.0, None, None, 1.5, 12.0, 1983-04-20 07:00:00, 0.0
11.0, None, None, 3.0, 12.0, 1983-04-20 14:00:00, 0.0
5.0, None, None, 5.0, 11.0, 1983-04-21 07:00:00, 0.0
11.0, None, None, 5.0, 13.0, 1983-04-21 14:00:00, 0.0
0.0, None, None, -2.0, 11.0, 1983-04-22 07:00:00, 0.0
16.0, None, None, 0.0, 16.0, 1983-04-22 14:00:00, 0.0
1.0, None, None, -2.0, 21.0, 1983-04-25 07:00:00, 0.0
19.0, None, None, 1.0, 20.0, 1983-04-25 14:00:00, 0.0
6.0, None, None, 6.0, 22.0, 1983-04-26 07:00:00, 0.0
18.0, None, None, 6.0, 19.0, 1983-04-26 14:00:00, 0.0
-1.0, None, None, -1.0, 20.0, 1983-04-27 07:00:00, 0.0
None, None, None, None, 20.0, 1983-04-27 14:00:00, None
1.0, None, None, 1.0, 23.0, 1983-04-28 07:00:00, 0.0
22.0, None, None, 1.0, 22.0, 1983-04-28 14:00:00, 0.0
4.0, None, None, 4.0, 22.0, 1983-04-29 07:00:00, 0.0
21.0, None, None, 4.0, 21.0, 1983-04-29 14:00:00, 0.0
1.0, None, None, 1.0, 5.0, 1983-11-16 07:00:00, 0.0
1.0, None, None, 0.0, 7.0, 1983-11-17 07:00:00, 0.0
1.0, None, None, 0.0, 2.0, 1983-11-18 07:00:00, 0.0
-8.0, None, None, -8.0, 3.0, 1983-11-21 07:00:00, 0.0
-4.0, None, None, -8.0, -4.0, 1983-11-21 14:00:00, 0.0
-7.0, None, None, -7.0, -5.0, 1983-11-22 07:00:00, 0.0
-3.0, None, None, -7.0, -3.0, 1983-11-22 14:00:00, 0.0
-4.0, None, None, -6.0, -4.0, 1983-11-23 07:00:00, 0.0
0.0, 4.0, 4.0, -4.0, 0.0, 1983-11-23 14:00:00, 4.0
-1.0, None, None, -2.0, -1.0, 1983-11-24 07:00:00, 4.0
0.0, 1.0, 1.0, -1.0, 0.0, 1983-11-24 14:00:00, 5.0
-2.0, 1.0, 1.0, -2.0, -2.0, 1983-11-25 07:00:00, 6.0
1.0, None, None, -2.0, 1.0, 1983-11-25 14:00:00, 6.0
1.0, None, None, -2.0, 1.0, 1983-11-26 07:00:00, 6.0
1.0, None, None, 0.0, 2.0, 1983-11-26 14:00:00, 6.0
0.0, None, None, -2.0, 2.0, 1983-11-27 07:00:00, 6.0
1.0, None, None, 0.0, 1.0, 1983-11-27 14:00:00, 6.0
0.0, 4.0, 4.0, 0.0, 1.0, 1983-11-28 07:00:00, 10.0
0.0, None, None, 0.0, 1.0, 1983-11-28 14:00:00, 8.0
-4.0, None, None, -4.0, 0.0, 1983-11-29 07:00:00, 8.0
-4.0, None, None, -5.0, -4.0, 1983-11-29 14:00:00, 8.0
-6.0, None, None, -6.0, -4.0, 1983-11-30 07:00:00, 8.0
-3.0, None, None, -6.0, -3.0, 1983-11-30 14:00:00, 8.0
-6.0, None, None, -7.0, -4.0, 1983-12-01 07:00:00, 8.0
-5.0, None, None, -6.0, -5.0, 1983-12-01 14:00:00, 8.0
-7.0, 2.0, 2.0, -7.0, -5.0, 1983-12-02 06:45:00, 10.0
-5.0, None, None, -7.0, -5.0, 1983-12-02 14:00:00, 8.0
-8.0, None, None, -10.0, -5.0, 1983-12-03 07:00:00, 8.0
None, None, None, None, None, 1983-12-03 14:00:00, 8.0
-10.0, None, None, -10.0, -5.0, 1983-12-04 07:00:00, 8.0
-8.0, None, None, -10.0, -7.0, 1983-12-04 14:00:00, 8.0
-10.0, None, None, -11.0, -8.0, 1983-12-05 06:45:00, 8.0
-7.0, None, None, -10.0, -7.0, 1983-12-05 14:00:00, 8.0
-9.0, None, None, -9.0, -7.0, 1983-12-06 06:45:00, 8.0
-6.0, None, None, -9.0, -6.0, 1983-12-06 14:00:00, 8.0
-7.0, None, None, -7.0, -7.0, 1983-12-07 06:40:00, 8.0
-7.0, None, None, -9.0, -7.0, 1983-12-07 14:00:00, 8.0
-14.0, None, None, -14.0, -7.0, 1983-12-08 07:00:00, 8.0
-10.0, None, None, -14.0, -10.0, 1983-12-08 14:00:00, 8.0
-10.0, 2.0, 2.0, -11.0, -10.0, 1983-12-09 07:00:00, 8.0
-9.0, None, None, -10.0, -9.0, 1983-12-09 13:45:00, 8.0
-10.0, None, None, -12.0, -9.0, 1983-12-10 07:00:00, 8.0
-7.0, None, None, -10.0, -7.0, 1983-12-10 14:00:00, 8.0
-7.0, None, None, -10.0, -7.0, 1983-12-11 07:00:00, 8.0
-6.0, 3.0, 3.0, -10.0, -6.0, 1983-12-11 14:00:00, 10.0
-9.0, 4.0, 1.0, -11.0, -6.0, 1983-12-12 06:45:00, 11.0
-5.0, None, None, -9.0, -5.0, 1983-12-12 14:00:00, 11.0
-6.0, 1.0, 1.0, -7.0, -6.0, 1983-12-13 06:40:00, 12.0
-3.0, 2.0, 2.0, -6.0, -3.0, 1983-12-13 14:00:00, 13.0
-4.0, 4.0, 4.0, -4.0, -3.0, 1983-12-14 06:40:00, 15.0
-2.0, None, None, -4.0, -2.0, 1983-12-14 14:00:00, 14.0
-4.0, None, None, -4.0, -2.0, 1983-12-15 06:45:00, 14.0
-2.0, None, None, -4.0, -2.0, 1983-12-15 14:00:00, 14.0
-8.0, None, None, -13.0, -2.0, 1983-12-16 06:40:00, 14.0
-6.0, None, None, -8.0, -6.0, 1983-12-16 14:00:00, 14.0
-13.0, None, None, -14.0, -6.0, 1983-12-17 07:00:00, 14.0
-13.0, None, None, -14.0, -13.0, 1983-12-17 14:00:00, 14.0
-21.0, None, None, -23.0, -13.0, 1983-12-18 07:00:00, 14.0
-18.0, None, None, -22.0, -18.0, 1983-12-18 14:00:00, 14.0
-26.0, None, None, -26.0, -18.0, 1983-12-19 06:40:00, 14.0
-23.0, None, None, -27.0, -23.0, 1983-12-19 14:00:00, 14.0
-27.0, None, None, -28.0, -23.0, 1983-12-20 06:40:00, 14.0
-25.0, None, None, -27.0, -24.0, 1983-12-20 14:00:00, 14.0
-29.0, None, None, -30.0, -25.0, 1983-12-21 06:35:00, 14.0
-25.0, None, None, -30.0, -25.0, 1983-12-21 14:00:00, 14.0
-29.0, None, None, -30.0, -25.0, 1983-12-22 06:40:00, 12.0
-26.0, None, None, -30.0, -26.0, 1983-12-22 14:00:00, 12.0
-27.0, None, None, -31.0, -26.0, 1983-12-23 06:40:00, 12.0
-24.0, None, None, -29.0, -24.0, 1983-12-23 14:00:00, 12.0
-20.0, None, None, -27.0, -20.0, 1983-12-24 07:00:00, 12.0
-18.0, None, None, -23.0, -18.0, 1983-12-24 14:00:00, 12.0
-25.0, None, None, -25.0, -18.0, 1983-12-28 06:40:00, 12.0
-21.0, None, None, -25.0, -21.0, 1983-12-28 14:00:00, 12.0
-21.0, None, None, -24.0, -21.0, 1983-12-29 06:40:00, 12.0
-14.0, None, None, -21.0, -14.0, 1983-12-29 14:00:00, 12.0
-15.0, None, None, -17.0, -13.0, 1983-12-30 06:40:00, 12.0
-9.0, None, None, -15.0, -9.0, 1983-12-30 14:00:00, 12.0
-7.0, 2.0, 2.0, -8.0, -4.0, 1983-12-31 07:00:00, 14.0
-6.0, None, None, None, None, 1983-12-31 14:00:00, 14.0
2.0, None, None, 0.0, 4.0, 1984-01-02 07:00:00, 8.0
4.0, None, None, 2.0, 5.0, 1984-01-02 14:00:00, 4.0
-1.0, None, None, -2.0, 4.0, 1984-01-03 06:45:00, 4.0
2.0, None, None, -2.0, 2.0, 1984-01-03 14:00:00, 4.0
