station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-2.0, None, -3.0, 0.0, 1998-12-23 15:45:00, 4.0
-3.0, 6.0, -3.0, 0.0, 1998-12-24 04:24:00, 10.0
1.0, None, -1.0, 2.5, 1998-12-24 17:00:00, 4.0
3.0, None, 0.0, 5.0, 1998-12-25 15:40:00, None
4.0, 0.0, -4.0, 6.0, 1998-12-26 06:30:00, 0.0
3.0, 0.0, 2.5, 5.5, 1998-12-26 16:30:00, 0.0
1.5, None, 1.5, 3.0, 1998-12-27 06:40:00, None
3.5, 0.0, 1.5, 5.0, 1998-12-27 15:45:00, 0.0
9.0, 0.0, 3.0, 9.0, 1998-12-28 04:15:00, 0.0
8.0, 0.0, 7.5, 10.0, 1998-12-28 15:40:00, 0.0
6.0, 0.0, 5.0, 10.0, 1998-12-29 04:00:00, 0.0
7.0, 0.0, 5.5, 11.0, 1998-12-29 15:20:00, 0.0
5.0, 0.0, 4.0, 8.0, 1998-12-30 06:05:00, 0.0
7.0, 0.0, 6.0, 7.0, 1998-12-30 16:30:00, 0.0
7.5, 0.0, 5.5, 7.5, 1998-12-31 05:45:00, 0.0
4.0, 0.0, 4.0, 8.5, 1998-12-31 16:35:00, 0.0
0.0, 0.0, 0.0, 4.0, 1999-01-01 06:30:00, 0.0
4.0, 0.0, 0.0, 6.5, 1999-01-01 16:00:00, 0.0
-0.5, 0.0, -0.5, 4.0, 1999-01-02 04:00:00, 0.0
2.0, 0.0, -1.0, 6.5, 1999-01-02 16:20:00, 0.0
-2.5, 0.0, -2.5, 6.5, 1999-01-03 05:55:00, 0.0
2.0, 0.0, -2.0, 2.0, 1999-01-03 16:00:00, 0.0
3.0, 0.0, 0.0, 3.0, 1999-01-04 06:50:00, 0.0
6.0, 0.0, 2.0, 7.0, 1999-01-04 16:27:00, 0.0
4.0, 0.0, 3.0, 5.0, 1999-01-05 04:10:00, 0.0
5.0, 0.0, 4.0, 6.0, 1999-01-05 16:30:00, 0.0
3.5, 0.0, 1.5, 5.0, 1999-01-06 06:10:00, 0.0
6.0, 0.0, 3.5, 6.0, 1999-01-06 16:30:00, 0.0
5.0, 0.0, 4.0, 5.0, 1999-01-07 06:05:00, 0.0
7.0, 0.0, 5.0, 8.0, 1999-01-07 17:00:00, 0.0
6.0, 0.0, 5.0, 7.0, 1999-01-08 04:10:00, 0.0
7.0, 0.0, 5.0, 7.0, 1999-01-08 16:04:00, 0.0
5.0, 0.0, 5.0, 7.0, 1999-01-09 03:45:00, 0.0
4.5, 0.0, 4.0, 5.0, 1999-01-09 16:30:00, 0.0
5.0, None, 4.0, 5.5, 1999-01-10 06:30:00, None
7.0, 0.0, 5.0, 7.0, 1999-01-10 16:16:00, 0.0
5.5, 0.0, 4.5, 8.5, 1999-01-11 05:45:00, 0.0
7.0, 0.0, 5.0, 7.0, 1999-01-11 16:38:00, 0.0
6.0, 0.0, 6.0, 7.0, 1999-01-12 04:00:00, 0.0
6.5, 0.0, 5.0, 10.5, 1999-01-12 16:15:00, 0.0
3.0, 0.0, 3.0, 7.0, 1999-01-13 04:00:00, 0.0
5.5, 0.0, 1.5, 7.5, 1999-01-13 16:10:00, 0.0
6.5, 0.0, 4.0, 8.0, 1999-01-14 05:55:00, 0.0
6.0, 0.0, 6.0, 11.0, 1999-01-14 17:55:00, 0.0
3.0, 0.0, 2.5, 6.0, 1999-01-15 05:45:00, 0.0
5.0, 0.0, 2.0, 7.0, 1999-01-15 16:55:00, 0.0
1.5, 0.0, 1.5, 5.0, 1999-01-16 03:43:00, 0.0
4.0, 0.0, 2.0, 5.0, 1999-01-16 18:00:00, 0.0
3.0, 0.0, 2.0, 4.5, 1999-01-17 03:50:00, 0.0
3.0, 0.0, 1.0, 5.0, 1999-01-17 16:00:00, 0.0
4.0, 0.0, 2.0, 5.0, 1999-01-18 04:00:00, 0.0
5.5, 0.0, 3.0, 6.5, 1999-01-18 16:20:00, 0.0
2.0, 0.0, 2.0, 6.5, 1999-01-19 06:35:00, 0.0
6.5, 0.0, 2.0, 7.0, 1999-01-19 16:10:00, 0.0
6.0, 0.0, 4.0, 8.0, 1999-01-20 17:00:00, 0.0
5.0, None, 5.0, 7.0, 1999-01-21 04:00:00, None
7.0, 0.0, 4.0, 8.0, 1999-01-21 16:45:00, 0.0
3.0, None, 3.0, 7.0, 1999-01-22 03:55:00, None
5.0, 0.0, 1.0, 6.5, 1999-01-22 15:50:00, 0.0
2.5, 0.0, 2.0, 6.0, 1999-01-23 03:44:00, 0.0
2.0, 0.0, 2.0, 8.0, 1999-01-23 17:05:00, 0.0
-2.5, 0.0, -3.5, -1.5, 1999-01-24 06:25:00, 0.0
3.5, 0.0, -2.0, 4.0, 1999-01-24 15:15:00, 0.0
1.5, 0.0, 0.5, 5.0, 1999-01-25 06:00:00, 0.0
4.0, 0.0, 4.0, 5.0, 1999-01-25 16:00:00, 0.0
-1.0, 0.0, -1.0, 3.5, 1999-01-26 05:00:00, 0.0
4.0, 0.0, -1.0, 7.0, 1999-01-26 16:15:00, 0.0
1.5, None, -1.5, 6.5, 1999-01-27 04:00:00, None
4.0, 0.0, 1.0, 7.0, 1999-01-27 16:30:00, 0.0
-1.0, 0.0, -2.0, 6.0, 1999-01-28 06:21:00, 0.0
7.0, 0.0, -1.0, 10.0, 1999-01-29 04:00:00, 0.0
3.0, 0.0, 2.0, 8.0, 1999-01-29 17:00:00, 0.0
-1.5, 0.0, -2.0, 3.0, 1999-01-30 06:00:00, 0.0
3.0, 0.0, -2.0, 5.0, 1999-01-30 15:40:00, 0.0
1.0, 0.0, 0.5, 4.5, 1999-01-31 04:00:00, 0.0
1.0, 0.0, 0.5, 4.0, 1999-01-31 16:20:00, 0.0
3.5, 0.0, 0.5, 3.5, 1999-02-01 04:55:00, 0.0
5.0, 0.0, 3.0, 7.0, 1999-02-01 16:55:00, 2.0
4.0, 0.0, 3.0, 7.0, 1999-02-02 05:39:00, 0.0
4.0, 0.0, 3.0, 7.0, 1999-02-02 16:30:00, 30.0
5.0, 0.0, 4.5, 7.0, 1999-02-03 04:00:00, 0.0
2.0, 0.0, 1.0, 5.0, 1999-02-03 17:15:00, 0.0
5.0, 0.0, 3.0, 8.0, 1999-02-04 18:00:00, 0.0
3.0, 0.0, 2.0, 5.0, 1999-02-05 04:20:00, 0.0
3.0, 0.0, 2.0, 3.5, 1999-02-05 17:15:00, 0.0
4.0, 0.0, 3.0, 6.0, 1999-02-06 04:10:00, 0.0
3.0, 0.0, 2.0, 5.0, 1999-02-06 15:30:00, 0.0
-0.5, 0.0, -0.5, 5.0, 1999-02-07 04:00:00, 0.0
3.5, 0.0, 2.0, 4.0, 1999-02-07 16:40:00, 0.0
0.0, 0.1, 0.0, 4.0, 1999-02-08 04:58:00, 0.1
0.0, 0.0, -0.5, 4.0, 1999-02-08 18:00:00, 0.0
-2.0, 0.0, -2.0, 1.0, 1999-02-09 05:50:00, 0.0
3.0, 0.0, 2.0, 5.0, 1999-02-09 15:45:00, 0.0
-2.0, 0.0, -3.0, 4.0, 1999-02-10 05:50:00, 0.0
2.0, 0.0, -1.5, 5.0, 1999-02-10 17:40:00, 0.0
2.0, 0.0, 0.5, 3.5, 1999-02-11 04:20:00, 0.0
5.0, 0.0, 2.0, 6.0, 1999-02-11 17:00:00, 0.0
3.5, 0.0, 2.5, 4.5, 1999-02-12 17:45:00, 0.0
4.5, None, 4.0, 5.0, 1999-02-13 04:10:00, None
6.0, 0.0, 2.0, 8.0, 1999-02-13 16:35:00, 0.0
1.0, 0.0, 0.5, 8.0, 1999-02-14 04:15:00, 0.0
4.0, 0.0, -1.0, 8.0, 1999-02-14 17:35:00, 0.0
0.5, 0.0, -1.0, 4.5, 1999-02-15 06:05:00, 0.0
4.0, 0.0, -1.0, 6.0, 1999-02-15 15:45:00, 0.0
5.0, 0.0, 4.0, 5.0, 1999-02-16 04:00:00, 0.0
3.0, 0.0, 2.0, 6.0, 1999-02-16 04:12:00, 0.0
6.0, 0.0, 4.0, 7.0, 1999-02-16 16:00:00, 0.0
5.5, 0.0, 3.0, 9.5, 1999-02-17 17:10:00, 0.0
3.0, 0.0, -1.0, 6.5, 1999-02-18 05:40:00, 0.0
3.0, 0.0, 2.0, 6.0, 1999-02-18 16:20:00, 0.0
2.0, 0.0, 1.0, 4.5, 1999-02-19 05:00:00, 0.0
3.5, 0.0, 3.0, 5.0, 1999-02-20 04:00:00, 0.0
6.0, 0.0, 1.0, 8.0, 1999-02-20 16:30:00, 0.0
5.0, 0.0, 3.0, 6.0, 1999-02-21 04:05:00, 0.0
6.5, 0.0, 3.5, 7.0, 1999-02-21 15:30:00, 0.0
3.5, 0.0, 3.5, 7.0, 1999-02-22 06:20:00, 0.0
4.0, 0.0, 4.0, 9.0, 1999-02-22 16:07:00, 0.0
1.0, 0.0, 0.0, 4.5, 1999-02-23 04:00:00, 0.0
4.0, 0.0, 0.0, 5.0, 1999-02-23 15:55:00, 0.0
4.0, 0.0, 0.0, 5.0, 1999-02-24 06:15:00, 0.0
6.0, 0.0, 4.0, 10.5, 1999-02-24 17:30:00, 0.0
3.0, 0.0, 3.0, 7.0, 1999-02-25 04:00:00, 0.0
5.0, 0.0, 5.0, 10.0, 1999-02-25 16:35:00, 0.0
2.0, 0.0, 2.0, 5.0, 1999-02-26 04:00:00, 0.0
5.5, 0.0, 1.0, 7.5, 1999-02-26 17:30:00, 0.0
2.0, 0.0, 1.0, 5.5, 1999-02-27 04:10:00, 0.0
4.0, 0.0, -1.0, 5.5, 1999-02-27 18:45:00, 0.0
1.5, 0.0, 0.5, 4.5, 1999-02-28 04:00:00, 0.0
5.5, 0.0, 3.5, 7.0, 1999-02-28 04:08:00, 0.0
4.5, 0.0, 4.0, 10.0, 1999-02-28 18:20:00, 0.0
4.5, 0.0, 1.5, 8.0, 1999-03-01 17:40:00, 0.0
1.0, 0.0, -0.5, 4.5, 1999-03-02 04:00:00, 0.0
0.0, 2.0, 0.0, 3.5, 1999-03-02 16:15:00, 2.0
4.0, 3.0, 2.0, 4.5, 1999-03-03 06:00:00, 5.0
5.0, 0.0, 3.5, 6.0, 1999-03-03 16:05:00, 0.0
5.0, 0.0, 2.5, 5.0, 1999-03-04 04:05:00, 0.0
8.5, 0.0, 2.5, 9.0, 1999-03-04 16:15:00, 0.0
2.0, 0.0, 2.0, 7.0, 1999-03-05 04:15:00, 0.0
6.0, 0.0, -1.0, 7.5, 1999-03-05 16:10:00, 0.0
-2.5, 0.0, -2.5, 6.0, 1999-03-06 04:15:00, 0.0
6.0, 0.0, -2.5, 7.5, 1999-03-06 16:10:00, 0.0
4.0, None, 1.0, 5.0, 1999-03-07 04:00:00, None
-1.5, 0.0, -1.5, 8.5, 1999-03-07 04:05:00, 0.0
4.5, 0.0, -2.5, 6.5, 1999-03-07 16:10:00, 0.0
5.5, 0.0, 4.0, 8.0, 1999-03-08 17:15:00, 0.0
-2.0, None, -2.5, 5.0, 1999-03-09 06:30:00, None
7.0, 0.0, -2.0, 8.0, 1999-03-09 15:35:00, 0.0
3.5, 0.0, 3.0, 7.5, 1999-03-10 06:00:00, 0.0
4.0, 0.0, 3.0, 8.0, 1999-03-10 17:15:00, 0.0
-1.0, 0.0, -1.0, 5.0, 1999-03-11 04:00:00, None
7.0, 0.0, 4.0, 8.5, 1999-03-11 17:00:00, 0.0
4.0, None, 4.0, 7.0, 1999-03-12 04:00:00, 0.0
6.0, 0.0, 4.0, 7.5, 1999-03-12 17:30:00, 0.0
1.5, 0.0, 0.5, 6.0, 1999-03-14 04:00:00, 0.0
-1.0, 0.0, -1.5, 5.0, 1999-03-15 05:00:00, 0.0
4.0, 0.0, -1.0, 4.0, 1999-03-15 15:00:00, 0.0
-1.0, 0.0, -2.0, 5.0, 1999-03-16 05:10:00, 0.0
7.0, 0.0, 1.0, 7.5, 1999-03-16 15:00:00, 0.0
5.0, 0.0, 3.5, 9.0, 1999-03-17 04:45:00, 0.0
7.0, 0.0, 2.0, 7.5, 1999-03-17 15:00:00, 0.0
2.0, 0.0, 2.0, 6.0, 1999-03-18 04:45:00, 0.0
9.0, 0.0, 2.0, 10.0, 1999-03-18 14:50:00, 0.0
4.0, None, 3.5, 10.0, 1999-03-19 05:50:00, None
12.0, None, 4.0, 12.5, 1999-03-19 15:10:00, None
2.5, 0.0, 0.0, 13.0, 1999-03-20 07:45:00, 0.0
15.0, None, 3.5, 15.0, 1999-03-20 16:00:00, None
7.5, 0.0, 3.5, 15.0, 1999-03-21 08:13:00, 0.0
9.0, 0.0, 9.0, 10.0, 1999-03-21 16:30:00, 0.0
8.5, 0.0, 7.5, 10.0, 1999-03-22 11:00:00, None
6.5, None, 6.5, 9.5, 1999-03-22 16:10:00, None
5.0, 0.0, 4.0, 8.5, 1999-03-23 05:20:00, 0.0
9.5, 0.0, 5.0, 11.0, 1999-03-23 15:00:00, 0.0
5.0, 0.0, 5.0, 10.5, 1999-03-24 05:55:00, 0.0
8.0, 0.0, 5.0, 8.5, 1999-03-24 15:00:00, 0.0
5.0, 0.0, 4.5, 8.0, 1999-03-25 05:40:00, 0.0
2.0, 0.0, 1.0, 8.5, 1999-03-26 05:15:00, 0.0
8.0, 0.0, None, 8.5, 1999-03-26 16:00:00, 0.0
5.5, 0.0, None, 7.0, 1999-03-27 08:45:00, 0.0
4.5, None, None, 9.0, 1999-03-27 16:15:00, None
2.0, None, 1.0, 9.0, 1999-03-28 08:50:00, None
5.0, 0.0, 2.5, 7.0, 1999-03-28 16:30:00, 0.0
2.0, 0.0, 1.0, 5.0, 1999-03-29 05:15:00, 0.0
5.0, 0.0, 3.0, 5.5, 1999-03-29 15:00:00, 0.0
1.5, 0.0, 1.0, 6.0, 1999-03-30 06:30:00, 0.0
4.0, 0.0, 0.0, 7.0, 1999-03-30 15:00:00, 0.0
-1.5, 0.0, -2.0, 5.0, 1999-03-31 05:10:00, 0.0
12.0, 0.0, -2.0, 12.0, 1999-03-31 14:50:00, 0.0
0.0, 0.0, -3.0, 7.0, 1999-11-02 06:30:00, 0.0
3.0, 0.0, 0.0, 7.0, 1999-11-03 06:00:00, 0.0
6.0, 0.0, 3.0, 6.0, 1999-11-03 14:40:00, 0.0
7.0, None, 0.0, 11.0, 1999-11-08 05:45:00, None
8.0, 0.0, 7.0, 12.0, 1999-11-09 06:00:00, 0.0
6.0, None, 5.0, 10.0, 1999-11-10 05:30:00, None
7.0, 1.0, 4.0, 10.0, 1999-11-10 15:10:00, 0.0
6.0, None, 5.0, 8.0, 1999-11-12 08:07:00, None
8.5, 0.0, 6.0, 9.5, 1999-11-12 15:05:00, 0.0
6.0, 0.0, 6.0, 9.0, 1999-11-14 05:50:00, 0.0
10.0, 0.0, 6.5, 13.0, 1999-11-14 16:30:00, 0.0
9.0, 0.0, 7.0, 11.0, 1999-11-15 05:30:00, 0.0
11.0, 0.0, 7.5, 11.0, 1999-11-15 16:40:00, 0.0
11.0, 0.0, 8.0, 12.0, 1999-11-16 06:00:00, 0.0
10.0, 0.0, 9.0, 12.0, 1999-11-16 16:05:00, 0.0
3.0, 0.0, 3.0, 9.0, 1999-11-17 06:00:00, 0.0
4.0, 0.0, 3.0, 9.5, 1999-11-17 17:10:00, 0.0
5.0, None, 3.0, 8.0, 1999-11-18 07:00:00, None
9.0, 0.0, 4.0, 9.0, 1999-11-18 17:22:00, 0.0
7.5, 0.0, 4.5, 7.5, 1999-11-19 06:55:00, 0.0
8.0, 0.0, 7.0, 8.0, 1999-11-19 17:15:00, 0.0
7.0, 0.0, 7.0, 9.0, 1999-11-20 06:30:00, 0.0
6.0, 0.0, 4.5, 11.0, 1999-11-20 17:05:00, 0.0
0.5, 0.0, 0.5, 7.0, 1999-11-21 06:00:00, 0.0
6.5, 0.0, 0.5, 8.5, 1999-11-21 16:15:00, 0.0
4.0, 0.0, 3.5, 7.0, 1999-11-22 06:00:00, 0.0
6.0, 0.0, 3.5, 9.0, 1999-11-22 16:15:00, 0.0
3.5, 0.0, 3.0, 7.0, 1999-11-23 05:30:00, 0.0
6.0, 0.0, 4.0, 7.0, 1999-11-23 16:45:00, 0.0
5.0, 0.0, 4.0, 6.0, 1999-11-24 05:45:00, 0.0
7.0, 0.0, 4.0, 7.0, 1999-11-24 17:00:00, 0.0
4.0, None, 4.0, 7.0, 1999-11-25 05:50:00, None
4.0, 0.0, 3.0, 7.5, 1999-11-25 17:15:00, 0.0
-1.0, 0.0, -1.0, 5.0, 1999-11-26 06:00:00, 0.0
1.5, 0.0, 1.5, 7.0, 1999-11-26 16:45:00, 0.0
6.0, 0.0, 2.5, 7.0, 1999-11-27 16:05:00, 0.0
6.0, 0.0, 5.0, 6.5, 1999-11-28 07:30:00, None
7.0, 0.0, 5.0, 11.0, 1999-11-28 17:00:00, 0.0
3.0, None, 3.0, 5.5, 1999-11-29 05:55:00, None
8.0, 0.0, 7.0, 9.0, 1999-11-29 17:15:00, 0.0
6.0, 0.0, 5.0, 9.0, 1999-11-30 05:50:00, 0.0
6.0, 0.0, 4.0, 7.0, 1999-11-30 17:02:00, 0.0
4.0, 0.0, 4.0, 6.0, 1999-12-01 05:50:00, 0.0
5.0, 0.0, 4.0, 6.0, 1999-12-01 17:20:00, 0.0
5.0, 0.0, 4.0, 7.0, 1999-12-02 06:10:00, 0.0
4.0, 0.0, 4.0, 9.0, 1999-12-02 16:15:00, 0.0
2.0, 0.0, -1.0, 4.0, 1999-12-03 05:50:00, 0.0
6.0, 0.0, 1.0, 6.0, 1999-12-03 16:15:00, 0.0
4.0, None, 3.5, 6.0, 1999-12-04 07:40:00, None
6.5, 0.0, 3.5, 8.5, 1999-12-04 16:00:00, 0.0
4.0, 0.0, 3.0, 7.0, 1999-12-05 06:10:00, 0.0
4.0, 0.0, 4.0, 7.0, 1999-12-05 16:50:00, 0.0
5.0, 0.0, 4.0, 6.0, 1999-12-06 06:00:00, 0.0
6.0, 0.0, 4.0, 8.0, 1999-12-06 16:27:00, 0.0
2.0, 0.0, -1.0, 7.0, 1999-12-07 07:00:00, 0.0
2.0, 0.0, 2.0, 6.0, 1999-12-07 17:14:00, 0.0
2.0, 0.0, -1.0, 5.0, 1999-12-08 06:15:00, 0.0
4.5, 0.0, 1.0, 4.5, 1999-12-08 16:50:00, 0.0
3.5, 0.0, 3.0, 4.5, 1999-12-09 06:00:00, 0.0
6.0, 0.0, 3.0, 8.5, 1999-12-09 17:30:00, 0.0
5.0, 0.0, 1.0, 7.0, 1999-12-10 06:00:00, 0.0
5.0, 0.0, 4.0, 7.0, 1999-12-10 17:10:00, 0.0
6.0, 0.0, 5.0, 7.0, 1999-12-11 06:15:00, 0.0
7.0, 0.0, 6.0, 8.0, 1999-12-11 17:18:00, 0.0
8.0, None, 6.0, 9.5, 1999-12-12 07:30:00, None
3.5, 0.0, 2.0, 8.0, 1999-12-12 17:15:00, 0.0
3.0, 0.0, 2.5, 4.0, 1999-12-13 05:45:00, 0.0
2.0, 1.0, 0.0, 5.0, 1999-12-13 16:35:00, None
2.0, 0.0, 0.0, 4.0, 1999-12-14 06:00:00, 0.0
4.0, 0.0, 1.5, 4.0, 1999-12-14 16:35:00, None
5.0, 0.0, 4.0, 6.0, 1999-12-15 06:15:00, 0.0
11.0, 0.0, 4.0, 12.0, 1999-12-15 17:00:00, 0.0
9.0, 0.0, 8.0, 11.0, 1999-12-16 05:40:00, 0.0
8.0, 0.0, 7.0, 12.0, 1999-12-16 17:17:00, 0.0
5.0, 0.0, 5.0, 9.0, 1999-12-17 05:50:00, 0.0
6.0, 0.0, 4.0, 9.0, 1999-12-17 17:17:00, 0.0
5.0, None, 3.0, 7.0, 1999-12-18 07:30:00, None
4.0, 0.0, 3.0, 6.0, 1999-12-18 17:17:00, 0.0
2.0, 0.0, 1.5, 4.0, 1999-12-19 06:30:00, 0.0
4.0, 0.0, 2.0, 5.0, 1999-12-19 17:17:00, 0.0
4.0, 0.0, 2.0, 4.0, 1999-12-20 06:00:00, 0.0
5.0, 0.0, 3.5, 6.5, 1999-12-20 15:10:00, 0.0
5.0, 0.0, 2.0, 6.0, 1999-12-21 06:00:00, 0.0
5.0, 0.0, 5.0, 6.0, 1999-12-21 16:40:00, 0.0
2.0, 0.0, 2.0, 5.0, 1999-12-22 05:55:00, 0.0
2.0, 0.0, 1.0, 4.0, 1999-12-22 17:30:00, 0.0
3.0, 0.0, 2.0, 4.0, 1999-12-23 05:30:00, 0.0
3.0, 0.0, 0.0, 4.0, 1999-12-23 16:45:00, 0.0
2.0, None, 1.5, 3.0, 1999-12-24 06:35:00, None
4.0, 0.0, 2.0, 5.0, 1999-12-24 17:40:00, 0.0
2.0, 0.0, 1.0, 3.0, 1999-12-25 06:20:00, 0.0
2.0, 0.0, 1.5, 4.0, 1999-12-25 16:20:00, 0.0
-1.0, 0.0, -1.0, 3.5, 1999-12-26 06:30:00, 0.0
0.0, 0.0, 0.0, 3.5, 1999-12-26 17:40:00, 0.0
-2.5, 0.0, -3.0, 3.0, 1999-12-27 05:45:00, 0.0
0.0, 0.0, -3.0, 3.0, 1999-12-27 18:00:00, 0.0
-1.0, 0.0, -2.5, 3.0, 1999-12-28 06:00:00, 0.0
2.0, 0.0, -2.0, 3.0, 1999-12-28 17:30:00, 0.0
1.5, 0.0, 0.5, 2.0, 1999-12-29 05:45:00, 0.0
3.0, 0.0, 2.0, 5.0, 1999-12-29 16:55:00, 0.0
2.5, 0.0, 2.0, 3.5, 1999-12-30 06:10:00, 0.0
4.0, 0.0, 2.0, 5.0, 1999-12-30 17:15:00, 0.0
4.0, 0.0, 3.5, 4.5, 1999-12-31 07:00:00, 0.0
4.0, 0.0, 3.0, 5.0, 1999-12-31 16:45:00, 0.0
3.0, 0.0, 3.0, 4.5, 2000-01-01 05:45:00, 0.0
3.0, 0.0, -1.0, 6.0, 2000-01-01 18:00:00, 0.0
0.5, 0.0, 0.5, 4.0, 2000-01-02 06:45:00, 0.0
0.5, 0.0, 0.5, 4.0, 2000-01-02 17:30:00, 0.0
0.5, 0.1, -1.0, 4.5, 2000-01-03 06:20:00, 0.1
2.5, 0.1, 0.0, 3.0, 2000-01-03 16:20:00, 0.0
7.0, 0.0, 0.0, 8.0, 2000-01-04 05:50:00, 0.0
6.0, 0.0, 1.0, 8.0, 2000-01-04 18:00:00, 0.0
0.0, 0.0, 0.0, 8.0, 2000-01-05 06:05:00, 0.0
3.0, 0.0, -1.5, 5.0, 2000-01-05 18:00:00, 0.0
2.0, None, 2.0, 4.0, 2000-01-06 06:00:00, None
2.5, 0.0, 2.0, 4.0, 2000-01-06 16:25:00, None
3.0, 0.0, 2.0, 3.5, 2000-01-07 06:40:00, 0.0
5.0, 0.0, 1.0, 6.0, 2000-01-07 18:30:00, 0.0
6.5, 0.0, 2.5, 7.0, 2000-01-08 06:10:00, 0.0
2.5, 0.1, 0.0, 5.0, 2000-01-09 06:05:00, 0.1
2.0, 0.0, 0.0, 6.0, 2000-01-09 17:00:00, 0.0
1.0, 0.1, -0.5, 6.0, 2000-01-10 05:50:00, None
0.5, 2.0, -1.5, 1.5, 2000-01-10 16:50:00, 2.0
-0.5, 0.0, -2.0, 1.0, 2000-01-11 06:00:00, 1.0
0.0, 2.0, -2.0, 1.0, 2000-01-11 16:50:00, 8.0
-1.0, 3.0, -2.0, 0.5, 2000-01-12 07:40:00, 5.0
0.5, 1.0, -1.5, 1.5, 2000-01-12 16:05:00, 8.0
0.0, 1.0, -1.0, 0.0, 2000-01-13 09:38:00, 8.0
2.0, 1.0, 0.0, 5.0, 2000-01-14 15:35:00, 3.0
1.5, 0.1, 0.5, 5.0, 2000-01-15 06:35:00, 2.0
3.0, 0.0, 1.0, 5.0, 2000-01-15 16:00:00, 2.0
-0.5, 0.0, -1.0, 5.0, 2000-01-16 06:15:00, 1.0
0.0, 6.0, 0.0, 1.0, 2000-01-16 16:45:00, 13.0
1.5, 0.0, -1.0, 3.5, 2000-01-17 18:45:00, 6.0
1.0, 0.0, -0.5, 1.5, 2000-01-18 06:30:00, 5.0
2.0, None, 1.0, 5.0, 2000-01-18 16:25:00, None
-3.0, 0.0, -4.0, 3.0, 2000-01-19 06:30:00, 4.0
1.0, 0.0, -2.0, 5.0, 2000-01-19 16:45:00, 3.0
1.0, 5.0, -4.0, 2.0, 2000-01-20 17:00:00, 8.0
1.0, 0.0, 0.5, 2.0, 2000-01-21 05:50:00, 6.0
3.0, 0.0, 1.0, 4.5, 2000-01-21 16:15:00, 6.0
2.0, 0.0, 1.5, 5.0, 2000-01-22 06:15:00, 6.0
3.0, 0.0, 1.5, 5.0, 2000-01-22 17:40:00, 5.0
2.0, 0.0, 1.0, 5.0, 2000-01-23 06:10:00, 4.0
4.5, 0.0, 1.5, 7.0, 2000-01-23 16:30:00, 4.0
-3.0, 0.0, -3.0, 5.0, 2000-01-24 06:00:00, 1.0
1.5, 0.0, -4.0, 6.0, 2000-01-24 16:25:00, 4.0
1.0, 0.0, -1.5, 3.0, 2000-01-25 06:25:00, 0.0
2.5, 0.0, -1.0, 3.0, 2000-01-25 16:20:00, 2.0
1.0, 0.0, 0.0, 2.5, 2000-01-26 06:25:00, 2.0
3.0, 0.0, 1.0, 5.5, 2000-01-27 06:00:00, 1.0
4.0, 0.0, 1.0, 6.0, 2000-01-27 16:35:00, 1.0
2.5, 0.0, 1.0, 6.0, 2000-01-28 06:15:00, 0.0
4.0, 0.0, 2.0, 5.5, 2000-01-28 16:20:00, 0.0
-2.0, 0.0, -2.5, 4.0, 2000-01-29 06:10:00, 0.0
2.5, 0.0, -3.0, 6.0, 2000-01-29 17:00:00, 0.0
-1.0, 0.0, -3.0, 2.5, 2000-01-30 06:18:00, 0.0
3.0, 0.0, -2.0, 4.0, 2000-01-30 17:00:00, 0.0
4.0, None, 1.0, 4.5, 2000-01-31 07:10:00, None
8.0, 0.0, 3.0, 8.5, 2000-02-01 06:15:00, 0.0
7.5, 0.0, 7.5, 9.5, 2000-02-01 17:15:00, 0.0
4.0, 0.0, 4.0, 9.5, 2000-02-02 06:00:00, 0.0
7.0, None, 3.0, 8.0, 2000-02-02 16:00:00, None
-1.5, 0.0, -2.0, 8.0, 2000-02-03 06:15:00, 0.0
2.0, 0.0, -1.5, 5.5, 2000-02-03 18:00:00, 0.0
-1.5, 0.0, -1.5, 3.0, 2000-02-04 06:05:00, 0.0
1.0, None, -1.5, 5.0, 2000-02-04 17:10:00, None
0.0, 0.0, -1.5, 3.0, 2000-02-05 06:05:00, 0.0
3.0, 0.0, -2.0, 3.5, 2000-02-05 17:00:00, 0.0
3.0, 0.0, 2.0, 4.0, 2000-02-06 06:05:00, 0.0
8.0, 0.0, 3.0, 9.0, 2000-02-06 16:30:00, 0.0
5.0, None, 4.5, 5.0, 2000-02-07 06:00:00, None
8.0, 0.0, 2.0, 10.0, 2000-02-07 17:30:00, 0.0
4.0, 0.0, 3.5, 9.5, 2000-02-08 05:45:00, 0.0
7.0, 0.0, 4.0, 7.0, 2000-02-08 17:05:00, 0.0
3.5, 0.0, 3.0, 7.0, 2000-02-09 05:45:00, 0.0
6.0, 0.0, 3.0, 8.0, 2000-02-09 17:50:00, 0.0
4.0, 0.0, 4.0, 6.5, 2000-02-10 05:50:00, 0.0
2.5, 0.0, 2.5, 8.0, 2000-02-10 17:30:00, 0.0
-1.5, 0.0, -2.0, 3.0, 2000-02-11 05:30:00, 0.0
5.0, 0.0, -2.0, 6.0, 2000-02-11 15:20:00, 0.0
3.0, 0.0, 2.0, 6.0, 2000-02-12 06:00:00, 0.0
4.5, None, 2.0, 6.0, 2000-02-12 17:30:00, None
0.0, 0.0, -1.0, 4.5, 2000-02-13 05:05:00, 0.0
