station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
None, None, 5.0, None, None, 1971-03-08 10:00:00, None
None, None, 15.0, None, None, 1971-03-09 09:30:00, None
None, None, 8.0, None, None, 1971-03-09 12:00:00, None
None, None, 13.0, None, None, 1971-03-09 17:30:00, None
None, None, 3.0, None, None, 1971-03-10 09:00:00, None
-1.0, None, 13.0, None, None, 1971-03-13 10:30:00, None
None, None, 5.0, None, None, 1971-03-14 09:00:00, None
None, None, 13.0, None, None, 1971-03-15 04:00:00, None
None, None, 13.0, None, None, 1971-03-15 09:30:00, None
None, None, 3.0, None, None, 1971-03-18 08:00:00, None
None, None, 13.0, None, None, 1971-03-18 15:00:00, None
None, None, 18.0, None, None, 1971-03-19 07:00:00, None
None, None, 5.0, None, None, 1971-03-19 11:00:00, None
None, None, 8.0, None, None, 1971-03-19 15:00:00, None
None, None, 41.0, None, None, 1971-03-28 10:00:00, None
None, None, 5.0, None, None, 1971-03-31 10:00:00, None
None, None, 5.0, None, None, 1971-03-31 16:00:00, None
None, None, 10.0, None, None, 1971-04-01 01:30:00, None
None, None, 10.0, None, None, 1971-04-01 06:30:00, None
None, None, 13.0, None, None, 1971-04-01 12:00:00, None
None, None, 8.0, None, None, 1971-04-01 16:30:00, None
None, None, 8.0, None, None, 1971-04-01 21:00:00, None
None, None, 18.0, None, None, 1971-04-02 08:30:00, None
None, None, 8.0, None, None, 1971-04-03 04:00:00, None
None, None, 5.0, None, None, 1971-04-03 14:00:00, None
None, None, 15.0, None, None, 1971-04-03 21:45:00, None
None, None, 10.0, None, None, 1971-04-04 02:30:00, None
None, None, 10.0, None, None, 1971-04-04 07:00:00, None
None, None, 8.0, None, None, 1971-04-05 01:30:00, None
None, None, 8.0, None, None, 1971-04-05 07:30:00, None
None, None, 3.0, None, None, 1971-04-05 10:00:00, None
None, None, 5.0, None, None, 1971-04-06 05:30:00, None
None, None, 6.0, None, None, 1971-04-06 09:30:00, None
None, None, 6.0, None, None, 1971-04-07 01:00:00, None
None, None, 3.0, None, None, 1971-04-07 06:00:00, None
None, None, 5.0, None, None, 1971-04-08 06:00:00, None
None, None, 8.0, None, None, 1971-04-08 13:00:00, None
None, None, 5.0, None, None, 1971-04-11 10:00:00, None
None, None, 5.0, None, None, 1971-04-14 10:00:00, None
None, None, 5.0, None, None, 1971-04-15 10:00:00, None
None, None, 10.0, None, None, 1971-04-18 10:00:00, None
None, None, 20.0, None, None, 1971-04-19 08:30:00, None
None, None, 15.0, None, None, 1971-04-19 18:00:00, None
None, None, 5.0, None, None, 1971-04-20 09:00:00, None
None, None, 5.0, None, None, 1971-04-30 08:00:00, None
None, None, 5.0, None, None, 1971-05-08 09:30:00, None
None, None, 3.0, None, None, 1971-05-10 09:00:00, None
-4.0, None, 36.0, -4.0, -2.0, 1971-10-03 09:00:00, 127.0
-3.0, None, 3.0, -4.0, -3.0, 1971-10-07 15:00:00, 137.0
None, None, 18.0, None, None, 1971-10-12 15:00:00, None
-1.0, None, 5.0, -2.0, 1.5, 1971-10-13 08:30:00, None
None, None, 13.0, None, None, 1971-10-14 07:00:00, None
-1.0, None, 3.0, -2.0, 1.5, 1971-10-16 09:00:00, None
-1.0, None, 13.0, -3.0, 1.0, 1971-10-17 08:30:00, None
None, None, 8.0, None, None, 1971-10-17 12:00:00, None
None, None, 5.0, None, None, 1971-10-17 17:00:00, None
-2.0, None, 11.0, -3.0, 0.0, 1971-10-18 11:30:00, None
-3.0, None, 9.0, -3.0, -1.0, 1971-10-19 10:30:00, None
-3.0, None, 12.0, -4.0, -1.0, 1971-10-20 08:45:00, None
None, None, 3.0, None, None, 1971-10-20 11:00:00, None
None, None, 15.0, None, None, 1971-10-21 08:00:00, None
-1.0, None, 15.0, -2.0, 0.0, 1971-10-21 09:30:00, None
None, None, 6.0, None, None, 1971-10-21 14:45:00, None
None, None, 10.0, None, None, 1971-10-21 20:30:00, None
None, None, 6.0, None, None, 1971-10-22 11:00:00, None
0.0, None, 23.0, -2.0, 2.0, 1971-10-22 11:30:00, None
-1.0, None, 6.0, -1.0, 2.0, 1971-10-23 08:30:00, None
None, None, 25.0, None, None, 1971-10-24 10:00:00, 86.0
None, None, 25.0, None, None, 1971-10-24 13:00:00, None
-2.0, None, 8.0, -2.0, 0.0, 1971-10-25 08:30:00, None
None, None, 8.0, None, None, 1971-10-25 15:00:00, None
-9.0, None, None, -9.0, None, 1971-10-26 08:30:00, None
-7.0, None, None, -7.0, -3.0, 1971-10-27 08:30:00, None
-3.0, None, None, -6.0, -2.0, 1971-10-28 10:00:00, 76.0
-2.0, None, 15.0, -4.0, -1.0, 1971-10-29 10:00:00, None
-2.0, None, 5.0, -2.0, -1.0, 1971-10-30 08:45:00, None
None, None, 5.0, None, None, 1971-10-31 01:00:00, None
None, None, 5.0, None, None, 1971-10-31 03:00:00, None
None, None, 10.0, None, None, 1971-10-31 07:10:00, None
None, None, 13.0, None, None, 1971-10-31 11:10:00, None
-2.0, None, 28.0, -2.0, -1.0, 1971-10-31 11:15:00, 122.0
None, None, 18.0, None, None, 1971-10-31 22:30:00, None
None, None, 15.0, None, None, 1971-11-01 06:30:00, None
-2.0, None, 38.0, -3.0, -1.0, 1971-11-01 10:15:00, None
-2.0, None, None, -3.0, 0.0, 1971-11-02 09:00:00, None
None, None, 10.0, None, None, 1971-11-02 20:00:00, None
None, None, 15.0, None, None, 1971-11-03 04:00:00, None
None, None, 11.0, None, None, 1971-11-03 13:30:00, None
-9.0, None, 9.0, -10.0, -4.0, 1971-11-04 09:00:00, None
-4.0, None, None, -6.0, -4.0, 1971-11-05 11:15:00, 125.0
-7.0, None, None, -7.0, -3.0, 1971-11-06 12:15:00, 117.0
None, None, 8.0, None, None, 1971-11-07 06:00:00, None
None, None, 3.0, None, None, 1971-11-07 15:00:00, None
None, None, 5.0, None, None, 1971-11-08 04:00:00, None
-2.0, None, 5.0, -4.0, -1.0, 1971-11-08 09:00:00, 114.0
None, None, 6.0, None, None, 1971-11-08 13:00:00, None
None, None, 5.0, None, None, 1971-11-10 13:00:00, None
None, None, 3.0, None, None, 1971-11-10 19:00:00, None
0.0, None, 3.0, -2.0, 0.0, 1971-11-11 10:30:00, 142.0
None, None, 13.0, None, None, 1971-11-11 20:30:00, None
None, None, 5.0, None, None, 1971-11-11 23:30:00, None
None, None, 8.0, None, None, 1971-11-12 03:30:00, None
None, None, 8.0, None, None, 1971-11-12 08:30:00, None
-1.0, None, 3.0, -2.0, 0.0, 1971-11-12 11:00:00, None
None, None, 5.0, None, None, 1971-11-12 13:45:00, None
-2.0, None, 5.0, -2.0, 1.0, 1971-11-13 10:00:00, None
None, None, 13.0, None, None, 1971-11-14 20:00:00, None
None, None, 18.0, None, None, 1971-11-15 08:00:00, None
None, None, 18.0, None, None, 1971-11-15 11:00:00, None
0.0, None, 20.0, None, None, 1971-11-16 10:00:00, None
None, None, 15.0, None, None, 1971-11-17 06:00:00, None
-2.0, None, 8.0, None, None, 1971-11-17 13:00:00, None
None, None, 18.0, None, None, 1971-11-18 03:00:00, None
None, None, 13.0, None, None, 1971-11-18 07:15:00, None
2.0, None, 10.0, None, None, 1971-11-18 09:30:00, None
None, None, 8.0, None, None, 1971-11-18 15:00:00, None
None, None, 13.0, None, None, 1971-11-18 20:00:00, None
None, None, 8.0, None, None, 1971-11-19 02:00:00, None
-1.0, None, 5.0, None, None, 1971-11-19 12:00:00, 140.0
-2.0, None, 3.0, None, None, 1971-11-20 10:00:00, 127.0
-2.0, None, 15.0, None, None, 1971-11-21 09:30:00, None
-1.0, None, 5.0, -4.0, None, 1971-11-22 08:45:00, None
-3.0, None, 5.0, None, None, 1971-11-23 10:00:00, None
None, None, 5.0, None, None, 1971-11-24 09:00:00, None
-2.0, None, 5.0, -2.0, None, 1971-11-24 11:00:00, None
-5.0, None, 5.0, -5.0, None, 1971-11-25 09:00:00, None
None, None, 3.0, None, None, 1971-11-25 15:00:00, None
-3.0, None, 5.0, None, None, 1971-11-26 10:00:00, None
-3.0, None, 13.0, None, None, 1971-11-27 09:00:00, None
None, None, 5.0, None, None, 1971-11-27 21:00:00, None
-2.0, None, 10.0, None, None, 1971-11-28 09:00:00, None
None, None, 5.0, None, None, 1971-11-29 10:00:00, None
None, None, 8.0, -4.0, None, 1971-11-29 16:00:00, 152.0
None, None, 18.0, None, None, 1971-11-29 23:20:00, None
-3.0, None, 13.0, -4.0, -2.0, 1971-11-30 10:15:00, None
None, None, 15.0, None, None, 1971-11-30 13:15:00, None
None, None, 18.0, None, None, 1971-11-30 16:30:00, None
None, None, 18.0, None, None, 1971-11-30 20:00:00, None
None, None, 18.0, None, None, 1971-12-01 05:30:00, None
None, None, 11.0, None, None, 1971-12-01 11:00:00, None
-8.0, None, 1.0, None, None, 1971-12-02 08:00:00, None
-11.0, None, None, None, None, 1971-12-03 09:30:00, 191.0
-10.5, None, None, -11.0, -7.0, 1971-12-04 09:30:00, 178.0
None, None, 3.0, None, None, 1971-12-06 01:30:00, None
None, None, 20.0, None, None, 1971-12-06 04:00:00, None
-8.0, None, 3.0, -12.0, -8.0, 1971-12-06 13:30:00, None
None, None, 13.0, None, None, 1971-12-07 05:00:00, None
None, None, 23.0, None, None, 1971-12-07 20:15:00, None
None, None, 13.0, None, None, 1971-12-08 00:30:00, None
None, None, 5.0, None, None, 1971-12-08 15:00:00, None
None, None, 3.0, None, None, 1971-12-09 09:30:00, None
-12.0, None, 5.0, None, None, 1971-12-11 12:00:00, None
-27.0, None, None, -34.0, -21.0, 1971-12-12 10:00:00, None
-12.0, None, 13.0, -23.0, None, 1971-12-13 08:30:00, None
None, None, 5.0, None, None, 1971-12-13 12:30:00, None
None, None, 8.0, None, None, 1971-12-13 14:00:00, None
None, None, 5.0, None, None, 1971-12-13 15:30:00, None
-12.0, None, 8.0, None, None, 1971-12-14 10:00:00, 190.0
None, None, 30.0, None, None, 1971-12-15 00:00:00, None
None, None, 31.0, None, None, 1971-12-15 12:00:00, None
None, None, 15.0, None, None, 1971-12-16 12:00:00, None
None, None, 23.0, None, None, 1971-12-16 20:00:00, None
None, None, 5.0, None, None, 1971-12-17 12:00:00, None
None, None, 8.0, None, None, 1971-12-18 10:00:00, None
None, None, 5.0, None, None, 1971-12-18 17:00:00, None
None, None, 3.0, None, None, 1971-12-19 08:00:00, 229.0
None, None, 3.0, None, None, 1971-12-19 18:00:00, None
-5.5, None, 15.0, -5.5, -3.0, 1971-12-20 08:00:00, None
None, None, 3.0, None, None, 1971-12-20 19:00:00, None
-15.5, None, 3.0, -20.5, -12.0, 1971-12-21 08:00:00, 221.0
-19.0, None, None, -20.0, -17.0, 1971-12-22 17:30:00, None
-20.0, None, None, -20.0, -18.0, 1971-12-23 17:00:00, None
-17.0, None, None, -23.0, -17.0, 1971-12-24 08:00:00, None
-16.0, None, None, -23.0, -16.0, 1971-12-26 00:00:00, None
-15.0, None, None, None, None, 1971-12-26 16:00:00, None
None, None, 3.0, None, None, 1971-12-27 01:00:00, None
-8.0, None, 3.0, None, None, 1971-12-27 18:00:00, None
None, None, 5.0, None, None, 1971-12-28 06:00:00, None
-8.0, None, 5.0, None, None, 1971-12-28 18:00:00, None
None, None, 8.0, None, None, 1971-12-29 08:00:00, None
-6.1, None, 10.0, -8.0, -4.0, 1971-12-29 20:45:00, 188.0
None, None, 10.0, None, None, 1971-12-30 02:00:00, None
None, None, 20.0, None, None, 1971-12-30 06:30:00, None
None, None, 5.0, None, None, 1971-12-30 07:45:00, None
-7.0, None, 13.0, -8.0, -6.0, 1971-12-30 10:00:00, 203.0
None, None, 8.0, None, None, 1971-12-30 14:00:00, None
None, None, 5.0, None, None, 1971-12-30 19:00:00, None
None, None, 10.0, None, None, 1971-12-30 23:00:00, None
-6.0, None, 23.0, None, None, 1971-12-30 23:30:00, 208.0
None, None, 13.0, None, None, 1971-12-31 10:00:00, None
-10.0, None, 5.0, -23.0, -5.0, 1972-01-01 10:00:00, None
None, None, 5.0, None, None, 1972-01-03 10:00:00, None
-4.0, None, 13.0, None, None, 1972-01-03 13:00:00, None
-6.0, None, 23.0, None, None, 1972-01-03 19:00:00, 221.0
None, None, 15.0, None, None, 1972-01-04 01:30:00, None
-4.0, None, 25.0, None, None, 1972-01-04 07:00:00, None
None, None, 33.0, None, None, 1972-01-04 10:00:00, None
-2.0, None, 51.0, None, None, 1972-01-05 00:00:00, 242.0
None, None, 10.0, None, None, 1972-01-05 05:00:00, None
None, None, 38.0, None, None, 1972-01-05 14:00:00, None
None, None, 38.0, None, None, 1972-01-05 22:00:00, None
None, None, 51.0, None, None, 1972-01-06 06:00:00, None
None, None, 58.0, None, None, 1972-01-06 10:00:00, None
None, None, 8.0, None, None, 1972-01-07 00:00:00, 213.0
None, None, 20.0, None, None, 1972-01-07 15:30:00, None
-6.0, None, 23.0, None, None, 1972-01-07 19:00:00, None
None, None, 51.0, None, None, 1972-01-08 12:00:00, None
None, None, 74.0, None, None, 1972-01-09 15:45:00, None
None, None, 132.0, None, None, 1972-01-09 18:00:00, None
-8.0, None, 10.0, None, None, 1972-01-09 22:00:00, None
-4.0, None, 13.0, -7.0, None, 1972-01-10 21:30:00, None
None, None, 15.0, None, None, 1972-01-10 22:00:00, None
-10.0, None, None, None, None, 1972-01-12 17:00:00, None
-18.0, None, None, -21.0, None, 1972-01-13 23:15:00, None
-16.0, None, 46.0, -18.0, None, 1972-01-14 16:00:00, None
-13.0, None, 89.0, -19.0, -8.0, 1972-01-17 12:00:00, 279.0
None, None, 135.0, None, None, 1972-01-17 22:00:00, None
-21.0, None, None, None, None, 1972-01-20 10:00:00, None
-22.0, None, None, None, None, 1972-01-20 16:00:00, 279.0
-21.0, None, None, None, None, 1972-01-21 14:00:00, None
-23.0, None, None, None, None, 1972-01-22 20:00:00, None
-22.0, None, None, None, None, 1972-01-23 22:00:00, None
-24.0, None, None, None, None, 1972-01-24 21:00:00, None
-29.0, None, None, None, None, 1972-01-25 20:00:00, None
-4.0, None, None, -9.0, None, 1972-01-26 13:30:00, None
None, None, None, -9.0, -4.0, 1972-01-27 19:30:00, None
-8.0, None, None, -13.0, None, 1972-01-28 14:00:00, None
-8.0, None, 3.0, -10.0, None, 1972-01-29 17:45:00, None
None, None, 8.0, None, None, 1972-01-29 22:00:00, None
-8.0, None, 5.0, -8.0, None, 1972-01-30 23:25:00, None
-11.0, None, None, -13.0, None, 1972-01-31 16:00:00, 254.0
-12.0, None, None, -13.0, -7.0, 1972-02-01 16:00:00, 247.0
-10.0, None, None, -14.5, -5.5, 1972-02-02 12:20:00, 244.0
-5.5, None, None, -9.5, -5.5, 1972-02-03 13:00:00, 244.0
None, None, 8.0, None, None, 1972-02-04 10:00:00, None
None, None, 8.0, None, None, 1972-02-04 18:00:00, None
None, None, 15.0, None, None, 1972-02-04 20:00:00, 254.0
None, None, 15.0, None, None, 1972-02-05 10:00:00, None
-10.0, None, 5.0, -12.5, -9.5, 1972-02-05 16:30:00, None
None, None, 10.0, None, None, 1972-02-05 23:30:00, None
-8.5, None, 36.0, None, None, 1972-02-06 09:30:00, None
None, None, 62.0, None, None, 1972-02-06 10:00:00, None
None, None, 6.0, None, None, 1972-02-06 18:00:00, None
-10.0, None, 23.0, None, None, 1972-02-06 23:00:00, None
-9.5, None, 10.0, -10.0, -6.5, 1972-02-07 08:00:00, None
None, None, 5.0, None, None, 1972-02-07 10:00:00, None
None, None, 10.0, None, None, 1972-02-07 15:00:00, None
None, None, 13.0, None, None, 1972-02-07 21:00:00, None
-6.5, None, 28.0, None, -4.5, 1972-02-07 23:00:00, 259.0
None, None, 8.0, None, None, 1972-02-08 10:00:00, None
-0.5, None, 8.0, -3.5, -0.5, 1972-02-08 21:00:00, 259.0
None, None, 51.0, None, None, 1972-02-09 10:00:00, None
-2.0, None, 51.0, -3.5, -1.0, 1972-02-10 00:00:00, 293.0
-2.0, None, None, -5.5, -2.0, 1972-02-10 16:00:00, 277.0
None, None, 46.0, None, None, 1972-02-11 10:00:00, None
-1.5, None, 33.0, None, None, 1972-02-11 13:30:00, 300.0
-4.5, None, 13.0, None, None, 1972-02-11 23:00:00, None
None, None, 56.0, None, None, 1972-02-12 10:00:00, None
-2.0, None, 36.0, None, None, 1972-02-12 12:00:00, None
-3.5, None, 20.0, None, None, 1972-02-12 23:00:00, None
None, None, 28.0, None, None, 1972-02-13 10:00:00, None
-5.0, None, 25.0, -6.5, None, 1972-02-13 23:00:00, None
None, None, 20.0, None, None, 1972-02-14 10:00:00, None
-4.5, None, 20.0, None, None, 1972-02-14 23:00:00, None
-4.0, None, 25.0, None, None, 1972-02-15 07:20:00, None
None, None, 56.0, None, None, 1972-02-15 10:00:00, None
None, None, 13.0, None, None, 1972-02-15 18:00:00, None
-9.0, None, 43.0, -9.0, -4.0, 1972-02-15 23:00:00, None
None, None, 18.0, None, None, 1972-02-16 10:00:00, None
-7.0, None, None, -10.0, -7.0, 1972-02-16 16:00:00, None
None, None, 20.0, None, None, 1972-02-17 10:00:00, None
-5.5, None, 20.0, -9.0, -5.5, 1972-02-17 15:30:00, None
None, None, 15.0, None, None, 1972-02-18 10:00:00, None
-9.0, None, None, None, None, 1972-02-18 17:00:00, None
-6.5, None, 15.0, None, None, 1972-02-18 23:00:00, None
None, None, 70.0, None, None, 1972-02-19 10:00:00, None
-7.5, None, 38.0, -10.0, None, 1972-02-19 13:00:00, None
None, None, 32.0, None, None, 1972-02-20 10:00:00, None
None, None, 64.0, -9.0, -3.5, 1972-02-20 22:00:00, None
None, None, 3.0, None, None, 1972-02-21 10:00:00, None
-5.5, None, 3.0, -12.0, None, 1972-02-21 13:30:00, None
-10.0, None, None, None, None, 1972-02-22 11:45:00, None
-13.5, None, None, None, -10.0, 1972-02-23 23:00:00, 330.0
-12.5, None, None, None, None, 1972-02-24 22:00:00, None
None, None, None, -23.5, -14.5, 1972-02-28 23:00:00, 305.0
None, None, 8.0, None, None, 1972-03-01 10:00:00, None
None, None, None, -18.0, -14.5, 1972-03-01 20:30:00, None
None, None, 8.0, None, -13.8, 1972-03-02 08:00:00, None
None, None, 3.0, None, None, 1972-03-02 10:00:00, None
-12.5, None, 3.0, None, -12.0, 1972-03-02 21:30:00, None
-9.0, None, None, None, None, 1972-03-03 15:00:00, None
-6.5, None, None, None, None, 1972-03-04 10:00:00, 305.0
-11.0, None, None, -11.0, -6.5, 1972-03-05 22:00:00, None
None, None, 8.0, None, None, 1972-03-06 10:00:00, None
-9.0, None, 8.0, -11.0, -7.0, 1972-03-06 21:30:00, 315.0
None, None, 10.0, None, None, 1972-03-07 10:00:00, None
-13.5, None, 10.0, None, -5.5, 1972-03-07 21:00:00, 318.0
-13.5, None, 13.0, None, None, 1972-03-08 17:00:00, 330.0
0.0, None, 25.0, None, None, 1972-03-10 00:00:00, None
1.0, None, 15.0, None, None, 1972-03-10 23:30:00, None
3.5, None, None, None, None, 1972-03-11 22:00:00, None
0.0, None, 8.0, None, None, 1972-03-12 21:45:00, None
-0.5, None, 8.0, None, 2.0, 1972-03-13 19:00:00, None
-1.0, None, 20.0, None, None, 1972-03-14 23:00:00, None
3.5, None, 20.0, None, None, 1972-03-15 22:30:00, None
