station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
1.0, 0.0, 0.0, 0.0, 12.0, 1987-04-08 07:30:00, None, 0.0
-1.0, 0.0, 0.0, -2.0, 8.5, 1987-04-09 08:00:00, None, 0.0
3.0, 0.0, 0.0, -1.0, 10.5, 1987-04-13 07:30:00, None, 0.0
3.5, 0.0, 0.0, 3.0, 8.5, 1987-04-14 07:30:00, None, 0.0
0.0, 0.0, 0.0, 0.0, 8.0, 1987-04-15 08:00:00, None, 0.0
3.5, 0.0, 0.0, 0.0, 8.0, 1987-04-16 07:30:00, None, 0.0
5.0, 0.0, 0.0, 2.5, 8.0, 1987-11-09 06:00:00, None, 0.0
6.0, 0.0, 0.0, 5.0, 10.0, 1987-11-10 06:00:00, None, 0.0
3.0, 0.0, 0.0, 1.0, 8.0, 1987-11-13 06:00:00, None, 0.0
0.0, 0.0, 0.1, -1.5, 6.0, 1987-11-14 06:00:00, None, 0.0
-2.0, 1.0, 1.0, -2.0, 5.0, 1987-11-15 06:30:00, None, 1.0
-2.0, 0.0, 0.0, -4.0, 1.0, 1987-11-16 07:00:00, None, 0.0
-2.0, 0.0, 0.0, -2.5, -1.0, 1987-11-17 06:00:00, None, 1.0
-1.5, 5.0, 5.0, -2.0, -1.5, 1987-11-17 15:00:00, None, 6.0
-2.5, 5.0, 1.0, -3.0, -2.5, 1987-11-18 06:20:00, None, 6.0
-1.0, 0.0, 0.0, -2.0, -1.0, 1987-11-18 13:00:00, None, 6.0
1.0, 8.0, 8.0, -2.0, 1.0, 1987-11-19 06:00:00, None, 10.0
1.0, 0.0, 0.0, 1.0, 1.0, 1987-11-19 15:30:00, None, 10.0
1.0, 0.0, 0.0, 0.0, 1.5, 1987-11-20 06:00:00, None, 3.0
4.5, 0.0, 0.0, 0.0, 4.5, 1987-11-20 13:30:00, None, 0.0
0.0, 0.0, 0.0, 0.0, 4.5, 1987-11-21 06:00:00, None, 0.0
2.5, 0.0, 0.0, -0.5, 2.5, 1987-11-21 13:30:00, None, 0.0
0.5, 0.0, 0.0, 0.0, 1.5, 1987-11-22 09:30:00, None, 0.0
0.0, 0.0, 0.0, 0.0, 2.0, 1987-11-23 06:00:00, None, 0.0
1.0, 0.1, 0.1, 0.0, 1.0, 1987-11-23 13:30:00, None, 0.0
0.0, 0.0, 0.0, -1.0, 1.0, 1987-11-24 07:30:00, None, 0.0
3.0, 0.0, 0.0, 0.0, 3.0, 1987-11-24 13:30:00, None, 0.0
0.0, 0.1, 0.1, -1.5, 3.0, 1987-11-25 06:00:00, None, 0.1
1.0, 0.1, 0.1, 0.0, 1.0, 1987-11-25 13:15:00, None, 0.1
0.5, 3.0, 3.0, 0.0, 0.5, 1987-11-26 06:00:00, None, 3.0
1.0, 0.0, 0.0, 0.0, 2.0, 1987-11-26 13:30:00, None, 1.0
1.5, 0.0, 0.0, 0.5, 2.5, 1987-11-27 06:00:00, None, 0.0
4.0, 0.0, 0.0, 1.0, 4.0, 1987-11-27 14:30:00, None, 0.0
4.0, 0.0, 0.0, 2.0, 4.0, 1987-11-28 06:00:00, None, 0.0
2.0, 0.0, 0.0, 1.5, 5.5, 1987-11-29 06:00:00, None, 0.0
2.5, 0.0, 0.0, 2.0, 2.5, 1987-11-29 13:30:00, None, 0.0
1.0, 0.0, 0.0, 0.5, 2.5, 1987-11-30 06:00:00, None, 0.0
4.0, 0.0, 0.0, 0.0, 4.0, 1987-12-01 06:00:00, None, 0.0
1.0, 0.0, 0.0, 0.0, 7.0, 1987-12-02 06:00:00, None, 0.0
-1.0, 0.0, 0.0, -3.0, 6.0, 1987-12-03 06:00:00, None, 0.0
-4.0, 2.0, 2.0, -7.5, 2.0, 1987-12-04 07:30:00, None, 1.0
-5.0, 1.0, 1.0, -8.0, -0.5, 1987-12-05 06:00:00, None, 2.0
-4.0, 5.0, 5.0, -6.5, -0.5, 1987-12-06 06:00:00, None, 6.0
-5.0, 2.0, 2.0, -5.0, 0.0, 1987-12-07 06:00:00, None, 5.0
5.0, 2.0, 2.0, -4.0, 5.0, 1987-12-08 06:00:00, None, 5.0
4.0, 0.0, 0.0, 1.0, 5.5, 1987-12-08 13:30:00, None, 2.0
1.5, 0.0, 0.0, -1.0, 3.5, 1987-12-09 06:00:00, None, 2.0
3.0, 0.0, 0.0, 1.0, 3.0, 1987-12-09 13:30:00, None, 2.0
0.0, 0.0, 0.0, -1.0, 3.0, 1987-12-10 06:00:00, None, 2.0
4.0, 0.0, 0.0, -2.5, 4.0, 1987-12-10 14:00:00, None, 2.0
2.0, 0.0, 0.0, -2.0, 4.0, 1987-12-11 06:00:00, None, 1.0
-4.0, 0.0, 0.0, -4.5, 3.5, 1987-12-12 06:00:00, None, 1.0
-4.5, 0.0, 0.0, -5.5, -1.0, 1987-12-13 06:00:00, None, 1.0
0.0, 0.1, 0.1, -4.5, 0.0, 1987-12-13 14:00:00, None, 1.0
-3.0, 0.1, 0.1, -4.0, 0.0, 1987-12-14 06:00:00, None, 1.0
1.0, 0.1, 0.1, -3.0, 1.0, 1987-12-14 13:00:00, None, 1.0
-7.0, 10.0, 10.0, -7.0, 1.0, 1987-12-15 06:00:00, None, 11.0
-3.0, 0.1, 0.1, -8.0, -3.0, 1987-12-15 13:00:00, None, 11.0
-5.5, 4.0, 4.0, -6.0, -3.0, 1987-12-16 06:00:00, None, 10.0
-2.0, 4.0, 0.0, -5.5, -2.0, 1987-12-16 13:00:00, None, 10.0
-8.0, 0.0, 0.0, -8.5, -2.5, 1987-12-17 06:00:00, None, 10.0
-5.5, 5.0, 5.0, -8.5, -5.5, 1987-12-17 13:00:00, None, 12.0
0.0, 10.0, 5.0, -6.0, 0.0, 1987-12-18 06:00:00, None, 17.0
2.0, 0.0, 0.0, None, None, 1987-12-18 13:00:00, None, 15.0
0.5, 0.0, 0.0, 0.0, 2.0, 1987-12-19 06:00:00, None, 12.0
0.0, 1.0, 1.0, -1.0, 2.5, 1987-12-20 06:00:00, None, 12.0
-2.0, 3.0, 3.0, -3.0, 2.0, 1987-12-21 06:00:00, None, 10.0
0.0, 0.0, 0.0, -4.0, 1.0, 1987-12-21 15:00:00, None, 10.0
-4.5, 0.0, 0.0, -7.0, 2.0, 1987-12-22 06:00:00, None, 10.0
-3.5, 0.0, 0.0, -5.0, -3.0, 1987-12-22 13:00:00, None, 10.0
-5.0, 0.0, 0.0, -7.0, -3.0, 1987-12-23 06:00:00, None, 10.0
-3.0, 0.0, 0.0, -6.0, -3.0, 1987-12-23 13:30:00, None, 10.0
-5.5, 0.0, 0.0, -7.0, -4.0, 1987-12-24 06:00:00, None, 10.0
-5.5, 0.0, 0.0, -9.0, -5.5, 1987-12-24 13:00:00, None, 10.0
-1.0, 2.0, 2.0, -7.0, 2.5, 1987-12-27 06:00:00, None, 11.0
-1.5, 0.1, 0.1, -2.5, 1.5, 1987-12-28 06:00:00, None, 10.0
-3.0, 0.0, 0.0, -3.0, -1.0, 1987-12-29 07:00:00, None, 10.0
-14.0, 0.0, 0.0, -14.0, 0.0, 1987-12-30 07:00:00, None, 10.0
-8.0, 0.0, 0.0, -15.0, None, 1987-12-30 14:00:00, None, 10.0
-18.0, 0.0, 0.0, -18.0, None, 1987-12-31 06:00:00, None, 10.0
-10.5, 0.0, 0.0, None, None, 1987-12-31 14:00:00, None, 10.0
-19.5, 0.0, 0.0, -21.0, None, 1988-01-02 06:00:00, None, 8.0
-18.0, 0.0, 0.0, -22.0, None, 1988-01-03 06:00:00, None, 8.0
-18.0, 0.0, 0.0, -18.0, None, 1988-01-04 06:00:00, None, 10.0
-10.5, 0.0, 0.0, -18.0, None, 1988-01-04 13:00:00, None, 10.0
-21.0, 0.0, 0.0, -21.0, None, 1988-01-05 07:00:00, None, 10.0
-13.0, 0.0, 0.0, -21.0, None, 1988-01-05 14:00:00, None, 10.0
-22.0, 0.0, 0.0, -22.0, None, 1988-01-06 07:00:00, None, 10.0
-22.0, 0.0, 0.0, -22.0, None, 1988-01-07 06:00:00, None, 10.0
-18.0, 0.0, 0.0, -22.0, None, 1988-01-07 13:00:00, None, 10.0
-16.0, 0.0, 0.0, -23.0, None, 1988-01-08 06:00:00, None, 10.0
-11.0, 0.0, 0.0, -17.0, None, 1988-01-08 14:00:00, None, 10.0
-13.5, 0.0, 0.0, -18.0, None, 1988-01-09 06:00:00, None, 10.0
-9.0, 6.0, 6.0, -14.0, None, 1988-01-10 06:00:00, None, 14.0
-10.0, 7.0, 7.0, -10.0, None, 1988-01-11 06:00:00, None, 15.0
-6.5, 8.0, 1.0, -10.0, None, 1988-01-11 14:00:00, None, 15.0
-13.0, 8.0, 0.0, -13.0, None, 1988-01-12 06:00:00, None, 15.0
-7.0, 0.0, 0.0, -13.0, None, 1988-01-12 13:30:00, None, 15.0
-5.5, 6.0, 6.0, -7.0, None, 1988-01-13 06:00:00, None, 22.0
-3.0, 8.0, 2.0, -7.5, None, 1988-01-13 13:00:00, None, 24.0
-3.0, 5.0, 5.0, -4.0, None, 1988-01-14 06:00:00, None, 29.0
0.5, 10.0, 5.0, -3.0, None, 1988-01-14 13:00:00, None, 32.0
-3.0, 10.0, 3.0, -3.0, None, 1988-01-15 06:00:00, None, 30.0
-1.0, 0.0, 0.0, -3.5, None, 1988-01-15 13:00:00, None, 30.0
-4.0, 0.0, 0.0, -8.0, None, 1988-01-16 06:00:00, None, 28.0
-5.0, 0.1, 0.1, -6.5, None, 1988-01-17 06:00:00, None, 25.0
-10.5, 0.1, 0.1, -10.5, None, 1988-01-18 06:00:00, None, 25.0
-5.0, 1.0, 0.0, -12.0, None, 1988-01-18 14:00:00, None, 26.0
-4.5, 5.0, 5.0, -7.0, None, 1988-01-19 06:00:00, None, 31.0
-2.0, 10.0, 5.0, -4.5, None, 1988-01-19 14:00:00, None, 35.0
3.0, 15.0, 5.0, -2.5, None, 1988-01-20 09:00:00, None, 40.0
2.5, 0.0, 0.0, 2.5, None, 1988-01-20 13:00:00, None, 30.0
-0.5, 3.0, 3.0, -0.5, None, 1988-01-21 07:00:00, None, 32.0
0.5, 5.0, 2.0, -1.0, None, 1988-01-21 14:00:00, None, 30.0
0.0, 0.0, 0.0, 0.0, None, 1988-01-22 07:00:00, None, 25.0
4.0, 0.0, 0.0, 0.0, None, 1988-01-22 14:00:00, None, 25.0
1.5, 0.0, 0.0, 0.0, None, 1988-01-23 06:00:00, None, 25.0
0.0, 1.0, 1.0, -1.5, None, 1988-01-24 06:00:00, None, 25.0
3.0, 10.0, 10.0, -1.0, None, 1988-01-25 06:00:00, None, 30.0
5.0, 0.0, 0.0, 1.0, None, 1988-01-25 14:00:00, None, 30.0
0.0, 0.1, 0.1, -1.5, None, 1988-01-26 06:00:00, None, 30.0
0.0, 10.0, 10.0, -1.0, None, 1988-01-27 06:00:00, None, 40.0
0.5, 23.0, 13.0, 0.0, None, 1988-01-27 14:00:00, None, 48.0
-7.0, 35.0, 12.0, -7.0, None, 1988-01-28 06:00:00, None, 57.0
-2.5, 0.0, 0.0, -7.0, None, 1988-01-28 14:00:00, None, 53.0
-9.5, 2.0, 2.0, -9.5, None, 1988-01-29 06:00:00, None, 52.0
-8.0, 2.0, 0.0, -10.0, None, 1988-01-29 13:00:00, None, 52.0
-21.0, 0.0, 0.0, -21.5, None, 1988-01-30 06:00:00, None, 52.0
-26.0, 0.0, 0.0, -27.0, None, 1988-01-31 06:00:00, None, 52.0
-20.0, 0.0, 0.0, -28.0, None, 1988-02-01 06:00:00, None, 50.0
-12.0, 2.0, 2.0, -20.0, -12.0, 1988-02-02 06:00:00, None, 51.0
-24.5, 0.0, 0.0, -25.0, -12.0, 1988-02-03 07:00:00, None, 51.0
-14.0, 0.0, 0.0, -24.5, -14.0, 1988-02-03 14:00:00, None, 51.0
-12.0, 4.0, 4.0, -14.0, None, 1988-02-04 06:00:00, None, 54.0
-9.5, 6.0, 2.0, -13.5, None, 1988-02-04 15:00:00, None, 56.0
-10.0, 1.0, 1.0, -11.0, None, 1988-02-05 06:00:00, None, 57.0
-7.5, 2.0, 1.0, -10.5, None, 1988-02-05 14:00:00, None, 57.0
-11.0, 5.0, 5.0, -11.0, None, 1988-02-06 07:00:00, None, 61.0
-8.0, 2.0, 2.0, -12.0, None, 1988-02-06 13:00:00, None, 61.0
-9.0, 6.0, 6.0, -10.0, None, 1988-02-07 06:00:00, None, 60.0
-4.0, 0.0, 0.0, -9.0, None, 1988-02-07 14:00:00, None, 58.0
-5.0, 0.0, 0.0, -6.0, None, 1988-02-08 06:00:00, None, 55.0
-9.0, 0.1, 0.1, -9.0, None, 1988-02-09 06:00:00, None, 56.0
-9.0, 5.0, 5.0, -11.0, None, 1988-02-10 06:00:00, None, 61.0
-5.5, 7.0, 2.0, -9.5, -5.5, 1988-02-10 15:00:00, None, 63.0
-10.0, 2.0, 2.0, -12.0, -5.5, 1988-02-11 07:00:00, None, 65.0
2.5, 0.0, 0.0, -10.0, 2.5, 1988-02-11 14:00:00, None, 65.0
-1.0, 0.0, 0.0, -1.0, 4.0, 1988-02-12 06:00:00, None, 58.0
2.0, 0.0, 0.0, -1.0, 2.0, 1988-02-12 13:00:00, None, 53.0
-1.0, 0.0, 0.0, -1.5, 3.0, 1988-02-13 06:00:00, None, 50.0
1.0, 0.1, 0.1, -1.5, 2.5, 1988-02-14 06:00:00, None, 50.0
1.0, 0.1, 0.1, -2.0, 2.0, 1988-02-15 06:00:00, None, 53.0
5.5, 0.0, 0.0, 1.0, 5.5, 1988-02-15 14:00:00, None, 51.0
3.0, 0.0, 0.0, 1.0, 5.5, 1988-02-16 06:00:00, None, 51.0
0.0, 0.0, 0.0, 0.0, 5.0, 1988-02-17 06:00:00, None, 48.0
4.0, 0.0, 0.0, 0.0, 5.0, 1988-02-18 06:00:00, None, 35.0
7.5, 0.0, 0.0, 3.0, 7.5, 1988-02-18 13:00:00, None, 33.0
5.0, 0.0, 0.0, 5.0, 8.0, 1988-02-19 07:00:00, None, 25.0
-1.0, 0.0, 0.0, -1.0, 10.0, 1988-02-20 06:00:00, None, 18.0
3.5, 0.0, 0.0, -2.0, 8.0, 1988-02-21 06:00:00, None, 12.0
-8.0, 0.0, 0.0, -8.0, 5.0, 1988-02-22 06:00:00, None, 10.0
0.0, 0.0, 0.0, -9.0, 0.0, 1988-02-22 13:00:00, None, 10.0
-7.0, 0.0, 0.0, -7.0, 0.0, 1988-02-23 06:00:00, None, 10.0
-10.0, 0.0, 0.0, -10.0, None, 1988-02-24 07:00:00, None, 10.0
2.5, 0.0, 0.0, -11.5, 2.5, 1988-02-24 15:00:00, None, 10.0
-1.0, 0.0, 0.0, -1.0, 3.0, 1988-02-25 07:00:00, None, 10.0
0.0, 0.0, 0.0, -1.0, 3.0, 1988-02-26 07:00:00, None, 10.0
3.0, 0.0, 0.0, 0.0, 3.0, 1988-02-26 13:00:00, None, 10.0
0.5, 0.0, 0.0, 0.5, 3.5, 1988-02-27 06:00:00, None, 10.0
-6.0, 0.0, 0.0, -6.0, 7.0, 1988-02-28 06:00:00, None, 8.0
-6.0, 0.0, 0.0, -6.0, 7.0, 1988-02-29 07:00:00, None, 8.0
4.0, 0.0, 0.0, -6.0, 4.0, 1988-02-29 13:00:00, None, 8.0
4.5, 0.0, 0.0, 3.0, 4.5, 1988-03-01 06:00:00, None, 8.0
0.0, 0.0, 0.0, 0.0, 5.0, 1988-03-02 06:00:00, None, 4.0
-0.5, 0.0, 0.0, -0.5, 6.0, 1988-03-03 06:00:00, None, 3.0
6.0, 0.0, 0.0, -2.0, 6.0, 1988-03-03 13:00:00, None, 1.0
0.0, 0.0, 0.0, -3.0, 7.0, 1988-03-04 06:00:00, None, 1.0
6.0, 0.0, 0.0, 0.0, 6.0, 1988-03-04 13:00:00, None, 1.0
0.5, 0.0, 0.0, -1.0, 8.0, 1988-03-05 06:00:00, None, 0.0
-2.5, 0.0, 0.0, -2.5, 5.0, 1988-03-06 06:00:00, None, 0.0
3.0, 0.0, 0.0, -2.0, 7.0, 1988-03-07 06:00:00, None, 0.0
1.0, 0.0, 0.0, 1.0, 8.0, 1988-03-08 06:00:00, None, 0.0
-0.5, 0.0, 0.0, -1.5, 9.0, 1988-03-08 07:00:00, None, 0.0
-4.0, 0.0, 0.0, -4.5, 7.0, 1988-03-09 06:00:00, None, 0.0
-1.0, 0.0, 0.0, -5.0, 7.0, 1988-03-10 06:00:00, None, 0.0
-0.5, 0.0, 0.0, -1.0, 9.0, 1988-03-12 06:00:00, None, 0.0
-0.5, 0.0, 0.0, -1.0, 10.5, 1988-03-13 06:00:00, None, 0.0
-2.0, 0.0, 0.0, -2.0, 7.0, 1988-11-15 08:00:00, None, 0.0
0.5, 0.0, 0.0, -2.0, 0.5, 1988-11-15 13:00:00, None, 0.0
0.0, 2.0, 2.0, -1.5, 1.5, 1988-11-16 07:00:00, None, 2.0
2.0, 2.0, None, -0.5, 2.0, 1988-11-16 14:00:00, None, 2.0
1.0, 0.0, 0.0, -0.5, 2.0, 1988-11-17 07:45:00, None, 0.0
1.5, 0.0, 0.0, 0.5, 2.0, 1988-11-17 16:00:00, None, 0.0
0.5, 1.0, 1.0, -0.5, 2.0, 1988-11-18 08:00:00, None, 0.0
0.5, 0.0, 0.0, 0.5, 0.5, 1988-11-18 16:00:00, None, 0.0
0.0, 0.1, 0.1, 0.0, 1.0, 1988-11-19 07:10:00, None, 0.1
0.5, 0.1, 0.1, 0.0, 3.5, 1988-11-20 07:50:00, None, 0.1
-1.5, 0.0, 0.0, -1.5, 6.0, 1988-11-21 06:15:00, None, 0.0
2.0, 0.0, 0.0, -2.0, 3.0, 1988-11-21 17:00:00, None, 0.0
1.0, 0.0, 0.0, -0.5, 3.0, 1988-11-22 07:00:00, None, 0.0
2.0, 0.0, 0.0, -0.5, 3.0, 1988-11-22 16:00:00, None, 0.0
1.0, 1.0, 1.0, 0.0, 1.5, 1988-11-23 06:25:00, None, 1.0
1.0, 0.0, 0.0, 0.0, 4.0, 1988-11-23 17:30:00, None, 0.0
-6.5, 0.0, 0.0, -6.5, 1.0, 1988-11-24 06:00:00, None, 0.0
-2.5, 0.0, 0.0, -8.0, -2.5, 1988-11-24 15:30:00, None, 0.0
-5.0, 0.0, 0.0, -7.0, -1.5, 1988-11-25 06:00:00, None, 0.0
-3.0, 0.0, 0.0, -5.0, -3.0, 1988-11-25 17:30:00, None, 0.0
-4.0, 0.0, 0.0, -4.0, -2.0, 1988-11-26 06:45:00, None, 0.0
-2.0, 0.0, 0.0, -5.0, -2.0, 1988-11-26 17:30:00, None, 0.0
-1.0, 8.0, 8.0, -5.0, -1.0, 1988-11-27 17:45:00, None, 8.0
1.5, 0.0, 0.0, -1.5, 3.5, 1988-11-28 06:30:00, None, 4.0
0.5, 0.1, 0.1, 0.5, 3.0, 1988-11-28 17:25:00, None, 4.0
3.0, 0.0, 0.0, 0.5, 3.0, 1988-11-29 06:00:00, None, 3.0
8.0, 0.0, 0.0, 1.5, 8.0, 1988-11-29 15:15:00, None, 1.0
8.0, 0.0, 0.0, 7.0, 8.0, 1988-11-30 06:00:00, None, 0.0
5.0, 0.0, 0.0, 5.0, 9.0, 1988-11-30 17:35:00, None, 0.0
1.0, 0.0, 0.0, 0.0, 5.0, 1988-12-01 06:00:00, None, 0.0
0.0, 1.0, 1.0, 0.0, 2.0, 1988-12-01 17:58:00, None, 1.0
-4.0, 1.0, 1.0, -5.0, 0.5, 1988-12-02 06:00:00, None, 1.0
-2.0, 0.0, 0.0, -6.0, -0.5, 1988-12-02 15:15:00, None, 1.0
-3.0, None, None, -4.0, -2.0, 1988-12-03 06:00:00, None, 1.0
-1.0, 2.0, 2.0, -3.0, -1.0, 1988-12-03 17:55:00, None, 3.0
0.0, 2.0, 2.0, -2.5, 0.5, 1988-12-04 06:00:00, None, 3.0
0.0, 0.0, 0.0, 0.0, 1.0, 1988-12-04 17:55:00, None, 1.0
0.0, 0.0, 0.0, -1.0, 1.0, 1988-12-05 06:00:00, None, 1.0
-1.0, 0.0, 0.0, -2.0, 0.0, 1988-12-05 18:00:00, None, 1.0
-4.0, 0.0, 0.0, -4.0, -1.5, 1988-12-06 06:00:00, None, 1.0
-6.0, 0.0, 0.0, -7.0, -3.0, 1988-12-06 18:00:00, None, 1.0
-10.0, 0.0, 0.0, -11.0, -4.5, 1988-12-07 06:00:00, None, 1.0
-7.0, 1.0, 1.0, -10.0, -7.0, 1988-12-07 17:55:00, None, 2.0
-4.0, 19.0, 2.0, -7.0, -4.0, 1988-12-08 17:55:00, None, 20.0
-5.0, 0.0, 0.0, -8.0, -3.0, 1988-12-09 06:00:00, None, 18.0
-1.0, 2.0, 2.0, -5.0, -1.0, 1988-12-09 15:00:00, None, 20.0
2.0, 2.0, 1.0, -4.0, 2.0, 1988-12-10 06:00:00, None, 18.0
-1.0, 0.0, 0.0, -4.0, 3.0, 1988-12-10 17:55:00, None, 18.0
-1.5, 0.0, 0.0, -1.5, 0.0, 1988-12-11 06:00:00, None, 17.0
0.0, 0.0, 0.0, -2.0, 1.0, 1988-12-11 17:55:00, None, 16.0
-0.5, 0.0, 0.0, -2.5, 0.5, 1988-12-12 05:15:00, None, 16.0
1.0, 0.0, 0.0, -1.0, 2.0, 1988-12-12 18:00:00, None, 15.0
2.0, 2.0, 2.0, 1.0, 2.0, 1988-12-13 06:30:00, None, 14.0
-4.5, 0.0, 0.0, -4.5, 2.5, 1988-12-13 18:00:00, None, 14.0
-12.0, 0.0, 0.0, -14.0, -3.5, 1988-12-14 07:00:00, None, 14.0
-6.0, 0.0, 0.0, -12.0, -5.0, 1988-12-14 17:55:00, None, 14.0
-13.0, 0.0, 0.0, -13.5, -5.0, 1988-12-15 07:00:00, None, 14.0
-14.0, 0.0, 0.0, -15.0, -8.0, 1988-12-15 17:55:00, None, 14.0
-18.0, 0.0, 0.0, -18.0, -13.0, 1988-12-16 07:00:00, None, 14.0
-16.0, 0.0, 0.0, -19.0, -11.0, 1988-12-16 17:55:00, None, 14.0
-14.5, 0.0, 0.0, -17.0, -14.5, 1988-12-17 07:20:00, None, 14.0
-8.0, 0.1, 0.1, -14.5, -8.0, 1988-12-17 17:55:00, None, 14.0
-6.5, 4.0, 4.0, -8.5, -6.5, 1988-12-18 06:45:00, None, 18.0
-5.0, 5.0, 0.0, -6.5, -3.0, 1988-12-18 17:55:00, None, 19.0
-6.5, 0.0, 0.0, -6.5, -5.0, 1988-12-19 07:30:00, None, 19.0
-8.0, 0.1, 0.1, -8.0, -4.0, 1988-12-19 18:10:00, None, 19.0
-10.0, 0.0, 0.0, -13.0, -5.0, 1988-12-20 07:35:00, None, 19.0
-12.5, 0.0, 0.0, -14.0, -8.5, 1988-12-20 18:20:00, None, 19.0
-11.0, 0.0, 0.0, -13.0, -10.0, 1988-12-21 08:00:00, None, 19.0
-9.0, 0.0, 0.0, -10.0, -9.0, 1988-12-21 17:55:00, None, 18.0
-9.5, 2.0, 2.0, -10.5, -9.5, 1988-12-22 07:15:00, None, 21.0
-14.0, 5.0, 3.0, -14.0, -7.0, 1988-12-22 17:55:00, None, 22.0
-10.0, 0.0, 0.0, None, -10.0, 1988-12-23 06:45:00, None, 22.0
-14.0, 0.1, 0.1, -14.0, -9.0, 1988-12-23 17:55:00, None, 22.0
-11.5, 1.0, 1.0, -14.0, -11.5, 1988-12-24 06:40:00, None, 22.0
-11.0, 0.0, 0.0, -12.0, -11.0, 1988-12-24 17:55:00, None, 22.0
-22.0, 0.0, 0.0, -23.0, -8.0, 1988-12-25 08:30:00, None, 22.0
-10.0, 3.0, 3.0, -23.0, -10.0, 1988-12-26 19:30:00, None, 24.0
-7.0, 4.0, 2.0, -13.0, -6.0, 1988-12-27 16:10:00, None, 26.0
-7.0, 3.0, 3.0, -11.0, -7.0, 1988-12-28 06:55:00, None, 28.0
-6.0, 7.0, 4.0, -8.0, -6.0, 1988-12-28 16:10:00, None, 32.0
-6.0, 10.0, 5.0, -7.0, -4.5, 1988-12-29 06:55:00, None, 32.0
-2.0, 0.0, 0.0, -6.0, -1.0, 1988-12-29 15:45:00, None, 30.0
-4.5, 0.0, 0.0, -5.0, -4.0, 1988-12-30 07:00:00, None, 30.0
-12.0, 0.0, 0.0, -12.0, -3.0, 1988-12-30 17:55:00, None, 29.0
-18.0, 0.0, 0.0, -22.5, -9.5, 1988-12-31 06:50:00, None, 29.0
-11.0, 1.0, 1.0, -19.0, -11.0, 1988-12-31 17:55:00, None, 29.0
-10.5, 4.0, 3.0, -11.0, -10.5, 1989-01-01 06:35:00, None, 33.0
-8.0, 12.0, 9.0, -11.0, -8.0, 1989-01-01 17:55:00, None, 39.0
-9.0, 13.0, 1.0, -10.0, -5.5, 1989-01-02 07:20:00, None, 37.0
-3.5, 1.0, 1.0, -8.5, -3.5, 1989-01-02 18:20:00, None, 38.0
-8.5, 2.0, 2.0, -8.5, -3.5, 1989-01-03 07:00:00, None, 35.0
-8.0, 0.0, 0.0, -9.5, -5.0, 1989-01-03 18:00:00, None, 35.0
-8.0, 0.0, 0.0, -9.0, -6.5, 1989-01-04 07:00:00, None, 35.0
-7.0, 0.0, 0.0, None, -5.0, 1989-01-04 17:55:00, None, 32.0
-4.5, 2.0, 2.0, -6.0, -4.5, 1989-01-05 07:00:00, None, 33.0
-8.0, 2.0, 2.0, -8.0, -4.0, 1989-01-05 18:25:00, None, 32.0
-12.5, 0.0, 0.0, -13.0, -7.0, 1989-01-06 07:00:00, None, 32.0
-17.0, 0.0, 0.0, -17.0, -12.0, 1989-01-06 17:15:00, None, 31.0
-27.5, 0.1, 0.1, -28.0, -16.5, 1989-01-07 06:35:00, None, 31.0
-18.0, 0.0, 0.0, -28.0, -18.0, 1989-01-07 17:45:00, None, 31.0
-16.5, 2.0, 2.0, -19.0, -16.5, 1989-01-08 06:40:00, None, 32.0
-13.0, 3.0, 1.0, -17.0, -13.0, 1989-01-08 17:55:00, None, 35.0
-16.0, 5.0, 1.0, -17.0, -14.0, 1989-01-09 06:30:00, None, 36.0
-13.5, 5.0, 0.0, -20.0, -12.0, 1989-01-09 17:25:00, None, 36.0
-20.0, 0.0, 0.0, -20.0, -13.5, 1989-01-10 07:00:00, None, 36.0
-13.0, 1.0, 1.0, -20.0, -12.5, 1989-01-10 17:15:00, None, 35.0
-13.5, 0.0, 0.0, 0.5, -12.5, 1989-01-11 07:00:00, None, 35.0
-9.0, 1.0, 1.0, -13.0, -9.0, 1989-01-11 18:55:00, None, 36.0
1.0, 1.0, 1.0, -9.0, 1.0, 1989-01-12 07:00:00, None, 35.0
0.0, 1.0, 0.0, -4.0, 1.0, 1989-01-12 17:55:00, None, 35.0
-3.5, 0.0, 0.0, -4.0, -0.5, 1989-01-13 07:00:00, None, 35.0
-6.0, 0.0, 0.0, -6.0, -2.0, 1989-01-13 17:55:00, None, 34.0
-7.5, 1.0, 1.0, -9.0, -6.0, 1989-01-14 06:40:00, None, 35.0
-6.5, 0.0, 0.0, -8.0, -3.0, 1989-01-14 17:55:00, None, 35.0
-6.0, 11.0, 11.0, None, -6.0, 1989-01-15 06:40:00, None, 45.0
-3.0, 11.0, 1.0, -6.5, -3.0, 1989-01-15 18:28:00, None, 44.0
-3.0, 19.0, 10.0, -3.0, -2.5, 1989-01-16 06:45:00, None, 51.0
-2.0, 21.0, 3.0, -3.0, 2.0, 1989-01-16 16:00:00, None, 51.0
-1.5, None, None, -3.0, 2.0, 1989-01-17 06:45:00, None, 51.0
-1.0, 5.0, 5.0, -2.0, 0.0, 1989-01-17 17:15:00, None, 49.0
1.5, 10.0, 5.0, -1.0, 2.0, 1989-01-18 06:45:00, None, 55.0
