station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
3.0, 72.0, 0.0, 0.0, 1.0, 4.0, 1988-11-30 07:00:00, None, 0.0
5.0, 55.0, 0.0, 0.0, 3.0, 6.0, 1988-11-30 15:45:00, None, 0.0
4.0, 52.0, 0.0, 0.0, 1.0, 6.0, 1988-12-01 07:00:00, None, 0.0
9.5, 38.0, 0.0, 0.0, 7.0, 11.5, 1988-12-01 15:45:00, None, 0.0
-2.0, 20.0, 0.0, 0.0, -2.0, 9.0, 1988-12-02 07:00:00, None, 0.0
0.0, 65.0, 0.0, 0.0, -4.5, 9.5, 1988-12-02 15:45:00, None, 0.0
2.0, 85.0, 0.0, 0.0, -4.5, 9.5, 1988-12-03 07:30:00, None, 0.0
7.0, 52.0, 0.0, 0.0, 2.0, 7.5, 1988-12-03 15:45:00, None, 0.0
7.5, 46.0, 0.0, 0.0, 6.0, 8.0, 1988-12-04 07:00:00, None, 0.0
9.0, 42.0, 0.0, 0.0, 8.0, 9.5, 1988-12-04 15:45:00, None, 0.0
4.5, 70.0, 0.0, 0.0, 4.0, 9.5, 1988-12-05 07:30:00, None, 0.0
6.0, 88.0, 0.0, 0.0, 5.0, 7.0, 1988-12-05 15:30:00, None, 0.0
1.0, 88.0, 0.0, 0.0, 0.0, 7.0, 1988-12-06 07:20:00, None, 0.0
0.0, 65.0, 0.0, 0.0, 0.0, 1.0, 1988-12-06 15:30:00, None, 0.0
-7.0, 91.0, 0.0, 0.0, -7.5, 1.0, 1988-12-07 07:00:00, None, 0.0
-2.0, 75.0, 0.0, 0.0, -12.0, 2.0, 1988-12-07 15:30:00, None, 0.0
1.5, 95.0, 0.0, 0.0, 0.0, 3.0, 1988-12-08 04:15:00, None, 5.0
0.0, 93.0, 7.0, 7.0, -3.0, 1.0, 1988-12-08 07:00:00, None, 7.0
0.0, 96.0, 0.0, 0.0, 0.0, 1.5, 1988-12-09 07:30:00, None, 5.0
1.0, 93.0, 0.0, 0.0, 0.0, 2.0, 1988-12-09 15:30:00, None, 0.0
-2.0, 100.0, 0.0, 0.0, -3.0, 2.5, 1988-12-10 07:00:00, None, 5.0
-1.0, 93.0, 0.0, 0.0, -2.0, 2.5, 1988-12-10 16:10:00, None, 5.0
1.5, 84.0, 0.0, 0.0, -2.0, 1.5, 1988-12-11 06:00:00, None, 5.0
2.0, 100.0, 0.0, 0.0, -1.0, 2.5, 1988-12-11 16:00:00, None, 4.0
-0.5, 98.0, 0.0, 0.0, -1.0, 2.5, 1988-12-12 07:30:00, None, 4.0
0.0, 97.0, 0.0, 0.0, -1.0, 2.0, 1988-12-12 16:00:00, None, 4.0
3.5, 65.0, 0.0, 0.0, 3.0, 4.0, 1988-12-13 07:00:00, None, 3.0
0.0, 68.0, 0.0, 0.0, 0.0, 3.0, 1988-12-13 18:00:00, None, 3.0
-3.0, 80.0, 0.0, 0.0, -3.0, 0.0, 1988-12-14 07:00:00, None, 2.0
-2.0, 68.0, 0.0, 0.0, -3.0, 0.0, 1988-12-14 16:00:00, None, 2.0
-8.0, 94.0, 0.0, 0.0, -8.0, 0.0, 1988-12-15 07:00:00, None, 2.0
-3.5, 85.0, 0.0, 0.0, -8.5, -0.5, 1988-12-15 15:30:00, None, 2.0
-9.0, 94.0, 0.0, 0.0, -9.0, -4.0, 1988-12-16 07:00:00, None, 2.0
-5.0, 84.0, 0.0, 0.0, -9.5, -3.5, 1988-12-16 15:30:00, None, 2.0
-10.0, 96.0, 0.0, 0.0, -11.0, -5.5, 1988-12-17 07:30:00, None, 2.0
-6.0, 93.0, 0.0, 0.0, -10.0, -5.5, 1988-12-17 16:00:00, None, 2.0
-7.0, 95.0, 0.0, 0.0, -7.0, -6.0, 1988-12-18 07:30:00, None, 2.0
-3.0, 98.0, 4.0, 4.0, -7.0, -2.0, 1988-12-18 15:45:00, None, 7.0
-5.0, 94.0, 0.0, 0.0, -6.0, -3.0, 1988-12-19 07:00:00, None, 7.0
-5.0, 89.0, 0.0, 0.0, -5.0, -0.5, 1988-12-19 15:45:00, None, 7.0
-16.0, 94.0, 0.0, 0.0, -16.0, -5.0, 1988-12-20 07:00:00, None, 7.0
-10.0, 90.0, 0.0, 0.0, -16.0, -10.0, 1988-12-20 15:30:00, None, 7.0
-7.0, 95.0, 4.0, 4.0, -9.0, -4.0, 1988-12-21 06:30:00, None, 9.0
-9.0, 93.0, 5.0, 1.0, -9.0, -5.0, 1988-12-21 15:30:00, None, 10.0
-15.0, 95.0, 0.0, 0.0, -15.0, -4.0, 1988-12-22 07:00:00, None, 10.0
-6.0, 92.0, 0.0, 0.0, -15.0, -2.0, 1988-12-22 15:30:00, None, 10.0
-7.0, 96.0, 1.0, 1.0, -7.0, -2.0, 1988-12-23 07:00:00, None, 10.0
-8.0, 97.0, 0.0, 0.0, -9.0, -2.0, 1988-12-23 15:30:00, None, 10.0
-12.0, 95.0, 0.0, 0.0, -15.0, -2.0, 1988-12-24 06:30:00, None, 10.0
-8.0, 92.0, 0.0, 0.0, -12.0, -7.5, 1988-12-24 15:30:00, None, 10.0
-17.0, 82.0, 0.0, 0.0, -17.0, -8.0, 1988-12-25 06:00:00, None, 10.0
-14.0, 80.0, None, None, -17.0, -10.0, 1988-12-25 16:00:00, None, None
-20.0, 90.0, 0.0, 0.0, -21.0, -10.0, 1988-12-26 06:00:00, None, 10.0
-13.5, 85.0, None, None, -20.0, -13.5, 1988-12-26 16:00:00, None, None
-12.0, 95.0, 1.0, 1.0, -15.0, -12.0, 1988-12-27 06:00:00, None, 11.0
-7.0, 91.0, 0.0, 0.0, -14.0, -3.0, 1988-12-27 16:00:00, None, 11.0
-9.0, 95.0, 2.0, 1.0, -9.0, -7.0, 1988-12-28 06:00:00, None, 10.0
-6.0, 95.0, 1.0, 1.0, -10.0, -3.0, 1988-12-28 16:00:00, None, 11.0
-9.0, 97.0, 6.0, 6.0, -9.0, -2.5, 1988-12-29 06:00:00, None, 16.0
-6.0, 94.0, 0.0, 0.0, -12.5, -2.0, 1988-12-29 16:00:00, None, 16.0
-4.0, 100.0, 7.0, 7.0, -8.5, -1.5, 1988-12-30 07:30:00, None, 19.0
-5.0, 82.0, 14.0, 3.0, -5.0, -2.0, 1988-12-30 16:00:00, None, 21.0
-18.0, 92.0, 0.0, 0.0, -18.0, -2.0, 1988-12-31 06:00:00, None, 21.0
-17.0, 85.0, 0.0, 0.0, -22.0, -13.0, 1988-12-31 16:00:00, None, 21.0
-10.0, 85.0, None, None, -12.0, -10.0, 1989-01-01 08:00:00, None, None
-6.0, 75.0, None, None, -12.0, -6.0, 1989-01-01 16:00:00, None, None
-19.0, 93.0, 0.0, 0.0, -19.0, -6.0, 1989-01-02 07:00:00, None, 21.0
-10.0, 90.0, 0.0, 0.0, -19.0, -10.0, 1989-01-02 12:00:00, None, 21.0
-2.0, 90.0, 0.0, 0.0, -10.0, -1.0, 1989-01-03 06:30:00, None, 21.0
-2.0, 98.0, 2.0, 2.0, -4.0, -1.0, 1989-01-03 16:10:00, None, 22.0
-4.0, None, 0.0, 0.0, -5.0, -1.5, 1989-01-04 06:00:00, None, 22.0
-4.0, None, 0.0, 0.0, -4.5, -1.5, 1989-01-04 15:45:00, None, 19.0
-9.0, None, 0.0, 0.0, -9.0, -4.0, 1989-01-05 06:30:00, None, 79.0
-7.0, None, 0.0, 0.0, -10.0, -4.0, 1989-01-05 15:45:00, None, 19.0
-11.0, 76.0, 0.0, 0.0, -11.0, -7.0, 1989-01-06 06:15:00, None, 19.0
-11.5, 65.0, 0.0, 0.0, -13.0, -11.0, 1989-01-06 15:45:00, None, 19.0
-15.0, 94.0, 0.0, 0.0, -15.0, -12.0, 1989-01-07 06:00:00, None, 20.0
-21.0, 84.0, 0.0, 0.0, -21.0, -15.0, 1989-01-07 15:45:00, None, 19.0
-18.0, 91.0, 2.0, 2.0, -22.0, -17.0, 1989-01-08 06:00:00, None, 20.0
-10.0, 71.0, 2.0, 0.0, -20.0, -7.5, 1989-01-08 15:45:00, None, 20.0
-14.0, 94.0, 0.0, 0.0, -14.0, -7.0, 1989-01-09 06:00:00, None, 21.0
-10.0, 90.0, 0.0, 0.0, -14.0, -10.0, 1989-01-09 16:00:00, None, 21.0
-13.0, 92.0, 0.0, 0.0, -13.0, -7.0, 1989-01-10 06:00:00, None, 21.0
-12.0, 92.0, 1.0, 1.0, -13.0, -6.5, 1989-01-10 15:45:00, None, 22.0
-12.0, 95.0, 0.0, 0.0, -12.0, -7.0, 1989-01-11 06:45:00, None, 22.0
-12.0, 87.0, 0.0, 0.0, -13.0, -10.5, 1989-01-11 15:45:00, None, 22.0
-3.0, 83.0, 2.0, 2.0, -12.0, -2.0, 1989-01-12 06:30:00, None, 24.0
4.0, 66.0, 0.0, 0.0, -3.0, 5.0, 1989-01-12 15:45:00, None, 24.0
-3.5, 96.0, 3.0, 3.0, -4.0, 5.0, 1989-01-13 06:00:00, None, 22.0
-4.0, 90.0, 0.0, 0.0, -5.5, -1.5, 1989-01-13 15:45:00, None, 22.0
-12.0, 90.0, 0.0, 0.0, -13.0, -2.0, 1989-01-14 06:15:00, None, 21.0
-8.0, 81.0, None, None, -12.0, -7.0, 1989-01-14 16:00:00, None, None
-5.5, 80.0, 0.0, 0.0, -16.0, -5.0, 1989-01-15 06:15:00, None, 21.0
-2.0, 85.0, 4.0, 4.0, -4.0, -1.0, 1989-01-16 06:00:00, None, 24.0
5.0, 65.0, 0.0, 0.0, -1.0, 7.0, 1989-01-16 16:00:00, None, 24.0
-7.5, None, 0.0, 0.0, -7.5, 7.0, 1989-01-17 06:30:00, None, 24.0
-4.0, None, 0.0, 0.0, -4.0, 7.0, 1989-01-17 16:00:00, None, 24.0
-8.0, None, 0.0, 0.0, -8.0, 7.0, 1989-01-18 06:30:00, None, 24.0
4.0, 32.0, 0.0, 0.0, -9.0, 8.0, 1989-01-18 15:30:00, None, 23.0
-4.0, None, 0.0, 0.0, -5.0, 4.0, 1989-01-19 07:00:00, None, 23.0
3.0, 59.0, 0.0, 0.0, -4.0, 3.0, 1989-01-19 16:10:00, None, 23.0
2.0, 74.0, 0.0, 0.0, 0.5, 4.0, 1989-01-20 07:00:00, None, 23.0
4.0, 60.0, 0.0, 0.0, 0.0, 8.0, 1989-01-20 16:00:00, None, 23.0
-10.0, 97.0, 0.0, 0.0, -11.0, -6.5, 1989-01-21 07:00:00, None, 23.0
-5.0, 78.0, 0.0, 0.0, -10.0, -1.0, 1989-01-21 16:00:00, None, 23.0
-11.0, 90.0, 0.0, 0.0, -12.0, -4.0, 1989-01-22 06:00:00, None, 23.0
-5.0, 64.0, 0.0, 0.0, -11.0, -0.5, 1989-01-22 15:50:00, None, 23.0
-21.0, None, 0.0, 0.0, -21.0, -4.5, 1989-01-23 06:00:00, None, 23.0
-13.0, None, 0.0, 0.0, -24.0, -12.0, 1989-01-23 15:35:00, None, 23.0
-7.0, 67.0, 0.0, 0.0, -7.0, -4.5, 1989-01-24 06:30:00, None, 23.0
-4.0, 60.0, 0.0, 0.0, -9.0, -0.5, 1989-01-24 15:45:00, None, 23.0
-5.0, 90.0, 1.0, 1.0, -8.5, -2.0, 1989-01-25 06:00:00, None, 24.0
-1.0, 74.0, 0.0, 0.0, -5.5, 0.5, 1989-01-25 15:45:00, None, 24.0
1.0, 70.0, 0.0, 0.0, -1.0, 1.5, 1989-01-26 06:30:00, None, 22.0
7.0, 60.0, 0.0, 0.0, 0.0, 7.5, 1989-01-26 14:15:00, None, 18.0
-7.0, 98.0, 0.0, 0.0, -7.0, 7.0, 1989-01-27 06:00:00, None, 18.0
0.5, 83.0, 0.0, 0.0, -6.0, 2.0, 1989-01-27 16:00:00, None, 18.0
1.0, 68.0, 0.0, 0.0, -5.0, 2.0, 1989-01-28 06:00:00, None, 18.0
5.5, 50.0, 0.0, 0.0, 0.5, 6.0, 1989-01-28 16:00:00, None, 18.0
3.0, 82.0, 0.0, 0.0, 1.0, 6.0, 1989-01-29 06:20:00, None, 18.0
6.5, 68.0, 0.0, 0.0, 3.0, 11.0, 1989-01-29 16:00:00, None, 16.0
1.0, 92.0, 0.0, 0.0, 0.0, 11.0, 1989-01-30 06:00:00, None, 16.0
3.0, 95.0, 0.0, 0.0, 1.0, 11.0, 1989-01-30 16:00:00, None, 16.0
-25.0, 62.0, 0.0, 0.0, -25.0, 3.0, 1989-01-31 06:00:00, None, 10.0
-24.0, 60.0, 0.0, 0.0, -25.0, -24.0, 1989-01-31 16:15:00, None, 10.0
-28.0, 62.0, 0.0, 0.0, -28.0, -24.0, 1989-02-01 06:00:00, None, 10.0
-21.5, 58.0, 0.0, 0.0, -28.0, -21.0, 1989-02-01 16:00:00, None, 10.0
-30.0, None, 0.0, 0.0, -30.0, -21.5, 1989-02-02 06:15:00, None, 10.0
-18.0, 52.0, 0.0, 0.0, -30.0, -17.5, 1989-02-02 16:00:00, None, 10.0
-30.0, 75.0, 0.0, 0.0, -30.0, -17.0, 1989-02-03 06:20:00, None, 10.0
-17.0, 62.0, 0.0, 0.0, -30.0, -17.0, 1989-02-03 15:30:00, None, 9.0
-28.0, 76.0, 0.0, 0.0, -28.0, -18.0, 1989-02-04 06:30:00, None, 10.0
-16.0, 65.0, 0.0, 0.0, -28.0, -16.0, 1989-02-04 15:30:00, None, 9.0
-26.0, 80.0, 0.0, 0.0, -26.0, -17.0, 1989-02-05 06:00:00, None, 9.0
-12.0, 60.0, 0.0, 0.0, -26.0, -12.0, 1989-02-05 15:30:00, None, 9.0
-24.0, 80.0, 0.0, 0.0, -24.0, -13.0, 1989-02-06 06:15:00, None, 9.0
-12.0, 62.0, 0.0, 0.0, -24.0, -12.0, 1989-02-06 15:45:00, None, 9.0
-23.0, 89.0, 0.0, 0.0, -23.0, -12.0, 1989-02-07 07:00:00, None, 10.0
-10.0, 68.0, 0.0, 0.0, -23.0, -10.0, 1989-02-07 16:00:00, None, 10.0
-22.0, 89.0, 0.0, 0.0, -22.0, -10.0, 1989-02-08 07:00:00, None, 10.0
-9.0, 67.0, 0.0, 0.0, -22.5, -8.0, 1989-02-08 16:00:00, None, 10.0
-21.0, 91.0, 0.0, 0.0, -21.0, -8.5, 1989-02-09 07:00:00, None, 10.0
-8.0, 68.0, 0.0, 0.0, -21.0, -6.0, 1989-02-09 16:00:00, None, 10.0
-20.0, 92.0, 0.0, 0.0, -20.0, -7.0, 1989-02-10 07:00:00, None, 10.0
-8.0, 65.0, 0.0, 0.0, -20.0, -7.0, 1989-02-10 16:00:00, None, 10.0
-20.0, 90.0, 0.0, 0.0, -20.0, -7.5, 1989-02-11 07:00:00, None, 10.0
-6.0, 66.0, 0.0, 0.0, -20.0, -6.0, 1989-02-11 16:00:00, None, 10.0
-17.0, 91.0, 0.0, 0.0, -20.0, -6.0, 1989-02-12 06:00:00, None, 10.0
-3.5, None, 0.0, 0.0, -17.0, -3.0, 1989-02-12 16:15:00, None, 10.0
-9.5, 95.0, 0.0, 0.0, -10.0, -3.0, 1989-02-13 06:00:00, None, 10.0
-2.0, 59.0, 0.0, 0.0, -11.5, 1.0, 1989-02-13 15:50:00, None, 10.0
-9.5, 93.0, 0.0, 0.0, -9.5, 1.0, 1989-02-14 06:00:00, None, 10.0
-1.0, 64.0, 0.0, 0.0, -9.5, 1.0, 1989-02-14 15:45:00, None, 10.0
-8.0, 98.0, 0.0, 0.0, -9.0, -1.0, 1989-02-15 06:00:00, None, 10.0
-4.0, 79.0, 2.0, 2.0, -8.0, -2.5, 1989-02-15 15:30:00, None, 12.0
-14.0, 58.0, 0.0, 0.0, -14.0, -4.0, 1989-02-16 06:45:00, None, 13.0
-8.0, 37.0, 0.0, 0.0, -14.5, -8.0, 1989-02-16 16:00:00, None, 13.0
-23.0, 86.0, 0.0, 0.0, -23.0, -8.0, 1989-02-17 06:00:00, None, 12.0
-10.0, 56.0, 0.0, 0.0, -23.5, -7.5, 1989-02-17 15:45:00, None, 12.0
-16.0, 84.0, 0.0, 0.0, -16.0, -9.0, 1989-02-18 06:00:00, None, 12.0
-7.0, 52.0, 0.0, 0.0, -16.0, -5.5, 1989-02-18 16:00:00, None, 12.0
-10.0, 83.0, 0.0, 0.0, -10.0, -6.0, 1989-02-19 06:00:00, None, 12.0
-1.0, 62.0, 0.0, 0.0, -10.0, -1.0, 1989-02-19 16:00:00, None, 12.0
-10.0, 81.0, 0.0, 0.0, -10.0, 0.0, 1989-02-20 06:00:00, None, 12.0
3.0, 62.0, 0.0, 0.0, -10.0, 4.5, 1989-02-20 15:45:00, None, 12.0
-10.0, 96.0, 0.0, 0.0, -10.0, 4.0, 1989-02-21 06:00:00, None, 12.0
7.0, 51.0, 0.0, 0.0, -10.0, 8.5, 1989-02-21 16:00:00, None, 12.0
5.0, 72.0, 0.0, 0.0, 4.0, 8.0, 1989-02-22 06:15:00, None, 10.0
8.5, 60.0, 0.0, 0.0, 5.0, 8.5, 1989-02-22 15:45:00, None, 10.0
-2.0, 97.0, 0.0, 0.0, -2.0, 8.5, 1989-02-23 07:00:00, None, 1.0
6.5, 55.0, 0.0, 0.0, -2.0, 11.0, 1989-02-23 15:45:00, None, 0.0
0.0, 98.0, 0.0, 0.0, 0.0, 11.0, 1989-02-24 06:10:00, None, 0.0
5.0, 61.0, 0.0, 0.0, -1.0, 6.0, 1989-02-24 16:00:00, None, 0.0
-2.0, 78.0, 0.0, 0.0, -2.0, 6.5, 1989-02-25 06:00:00, None, 0.0
2.0, 49.0, 0.0, 0.0, -2.0, 6.0, 1989-02-25 16:00:00, None, 0.0
-10.5, 90.0, 0.0, 0.0, -10.5, 6.0, 1989-02-26 06:00:00, None, 0.0
3.0, 51.0, 0.0, 0.0, -12.0, 6.5, 1989-02-26 16:00:00, None, 0.0
1.0, 64.0, 0.0, 0.0, -7.0, 6.0, 1989-02-27 15:45:00, None, 0.0
-24.5, 77.0, 0.0, 0.0, -24.5, -9.0, 1989-03-01 06:30:00, None, 0.0
-9.0, 30.0, 0.0, 0.0, -25.0, -8.5, 1989-03-01 16:00:00, None, 0.0
-25.0, 82.0, 0.0, 0.0, -25.0, -9.0, 1989-03-02 06:30:00, None, 0.0
-4.5, 44.0, 0.0, 0.0, -25.5, -4.5, 1989-03-02 16:00:00, None, 0.0
-19.0, 81.0, 0.0, 0.0, -19.0, -4.5, 1989-03-03 06:30:00, None, 0.0
1.0, 35.0, 0.0, 0.0, -19.0, 1.0, 1989-03-03 16:00:00, None, 0.0
-9.0, 70.0, 0.0, 0.0, -10.0, 1.0, 1989-03-04 06:00:00, None, 0.0
3.0, 36.0, 0.0, 0.0, -11.0, 4.0, 1989-03-04 16:00:00, None, 0.0
1.0, 67.0, 0.0, 0.0, -1.0, 3.5, 1989-03-05 06:00:00, None, 0.0
4.0, 73.0, 0.0, 0.0, 0.5, 6.0, 1989-03-05 16:00:00, None, 0.0
-4.0, 95.0, 0.0, 0.0, -4.0, 4.0, 1989-03-06 06:30:00, None, 0.0
6.0, 31.0, 0.0, 0.0, -4.5, 9.5, 1989-03-06 15:45:00, None, 0.0
-7.0, 30.0, 0.0, 0.0, -7.0, 7.0, 1989-03-07 06:00:00, None, 0.0
6.5, 29.0, 0.0, 0.0, -8.0, 7.0, 1989-03-07 16:00:00, None, 0.0
-2.5, 30.0, 0.0, 0.0, -4.0, 7.0, 1989-03-08 06:00:00, None, 0.0
10.0, 31.0, 0.0, 0.0, -3.0, 11.0, 1989-03-08 16:00:00, None, 0.0
-4.0, 30.0, 0.0, 0.0, -4.0, 10.5, 1989-03-09 06:00:00, None, 0.0
8.0, 31.0, 0.0, 0.0, -4.0, 10.5, 1989-03-09 15:00:00, None, 0.0
0.0, 90.0, 0.0, 0.0, 0.0, 9.0, 1989-03-10 06:00:00, None, 0.0
6.5, 48.0, 0.0, 0.0, -1.0, 12.5, 1989-03-10 16:00:00, None, 0.0
-11.0, 75.0, 0.0, 0.0, -11.0, 7.0, 1989-03-11 06:30:00, None, 0.0
-2.0, 65.0, 0.0, 0.0, -11.0, -2.0, 1989-03-11 16:00:00, None, 0.0
-7.0, 88.0, 0.0, 0.0, -10.0, -2.0, 1989-03-12 06:00:00, None, 0.0
2.5, 66.0, 0.0, 0.0, -9.0, 2.5, 1989-03-12 15:30:00, None, 0.0
-3.0, 87.0, 0.0, 0.0, -3.5, 3.0, 1989-03-13 07:00:00, None, 0.0
3.5, 58.0, 0.0, 0.0, -3.0, 3.5, 1989-03-13 15:45:00, None, 0.0
-1.0, 70.0, 0.0, 0.0, -1.0, 3.0, 1989-03-14 06:15:00, None, 0.0
5.5, 38.0, 0.0, 0.0, -1.0, 6.0, 1989-03-14 15:45:00, None, 0.0
-3.0, 89.0, 0.0, 0.0, -4.0, 6.0, 1989-03-15 06:30:00, None, 0.0
5.0, 33.0, 0.0, 0.0, -3.0, 6.0, 1989-03-15 15:30:00, None, 0.0
-8.0, 65.0, 0.0, 0.0, -8.0, 6.0, 1989-03-16 06:30:00, None, 0.0
2.0, 35.0, 0.0, 0.0, -8.0, 2.0, 1989-03-16 15:30:00, None, 0.0
-9.5, 56.0, 0.0, 0.0, -9.5, 2.0, 1989-03-17 06:15:00, None, 0.0
2.0, 32.0, 0.0, 0.0, -11.0, 2.0, 1989-03-17 15:30:00, None, 0.0
-8.5, 92.0, 0.0, 0.0, -9.0, 2.0, 1989-03-18 06:00:00, None, 0.0
11.0, 34.0, 0.0, 0.0, -9.0, 11.0, 1989-03-18 15:30:00, None, 0.0
-8.0, 98.0, 0.0, 0.0, -8.5, 11.0, 1989-03-19 06:00:00, None, 0.0
12.0, 35.0, 0.0, 0.0, -8.0, 12.0, 1989-03-19 16:00:00, None, 0.0
-7.0, 95.0, 0.0, 0.0, -7.0, 12.0, 1989-03-20 06:00:00, None, 0.0
9.5, 80.0, 0.0, 0.0, -7.0, 11.0, 1989-03-20 16:00:00, None, 0.0
3.0, 80.0, 0.0, 0.0, 2.5, 10.5, 1989-03-21 06:00:00, None, 0.0
