station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, HEIGHT_OF_SNOW
None, None, None, None, -3.0, None, -1.0, 1978-02-09 23:59:00, None, None, None, None
None, None, None, None, -14.0, None, -3.0, 1978-02-10 23:59:00, None, None, None, None
None, None, None, None, -11.0, None, -4.0, 1978-02-11 23:59:00, None, None, None, None
None, None, None, None, -8.0, None, -5.0, 1978-02-12 23:59:00, None, None, None, None
None, None, None, None, -12.0, None, -4.0, 1978-02-13 23:59:00, None, None, None, None
None, None, None, None, -8.0, None, 1.0, 1978-02-14 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, -3.0, 1978-02-15 23:59:00, None, None, None, None
None, None, None, None, -12.0, None, -3.0, 1978-02-16 23:59:00, None, None, None, None
None, None, None, None, -15.0, None, -2.0, 1978-02-17 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 0.0, 1978-02-18 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 5.0, 1978-02-19 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, 4.0, 1978-02-20 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 2.0, 1978-02-21 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 5.0, 1978-02-22 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, -2.0, 1978-02-23 23:59:00, None, None, None, None
None, None, None, None, -8.0, None, -3.0, 1978-02-24 23:59:00, None, None, None, None
None, None, None, None, -6.0, None, -3.0, 1978-02-25 23:59:00, None, None, None, None
None, None, None, None, -10.0, None, -1.0, 1978-02-26 23:59:00, None, None, None, None
None, None, None, None, -15.0, None, -1.0, 1978-02-27 23:59:00, None, None, None, None
None, None, None, None, -14.0, None, -3.0, 1978-02-28 23:59:00, None, None, None, None
None, None, None, None, -13.0, None, -3.0, 1978-03-01 23:59:00, None, None, None, None
None, None, None, None, -11.0, None, -3.0, 1978-03-02 23:59:00, None, None, None, None
None, None, None, None, -12.0, None, -2.0, 1978-03-03 23:59:00, None, None, None, None
None, None, None, None, -12.0, None, 1.0, 1978-03-04 23:59:00, None, None, None, None
None, None, None, None, -9.0, None, 4.0, 1978-03-05 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, 5.0, 1978-03-06 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 2.0, 1978-03-07 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 4.0, 1978-03-08 23:59:00, None, None, None, None
None, None, None, None, -2.0, None, 0.0, 1978-03-09 23:59:00, None, None, None, None
None, None, None, None, -7.0, None, 3.0, 1978-03-10 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, -2.0, 1978-03-11 23:59:00, None, None, None, None
None, None, None, None, -10.0, None, -2.0, 1978-03-12 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, -3.0, 1978-03-13 23:59:00, None, None, None, None
None, None, None, None, -6.0, None, -1.0, 1978-03-14 23:59:00, None, None, None, None
None, None, None, None, -12.0, None, 5.0, 1978-03-15 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 5.0, 1978-03-16 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 7.0, 1978-03-17 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 6.0, 1978-03-18 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 5.0, 1978-03-19 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 4.0, 1978-03-20 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 8.0, 1978-03-21 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 8.0, 1978-03-22 23:59:00, None, None, None, None
None, None, None, None, -2.0, None, 3.0, 1978-03-23 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 5.0, 1978-03-24 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 2.0, 1978-03-25 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 1.0, 1978-03-26 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 3.0, 1978-03-27 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 4.0, 1978-03-28 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 11.0, 1978-03-29 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 2.0, 1978-03-30 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 7.0, 1978-03-31 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, -1.0, 1978-04-01 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 4.0, 1978-04-02 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, 7.0, 1978-04-03 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 4.0, 1978-04-04 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, 2.0, 1978-04-05 23:59:00, None, None, None, None
None, None, None, None, -8.0, None, 6.0, 1978-04-06 23:59:00, None, None, None, None
None, None, None, None, -7.0, None, 8.0, 1978-04-07 23:59:00, None, None, None, None
None, None, None, None, -2.0, None, 2.0, 1978-04-08 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 9.0, 1978-04-09 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 12.0, 1978-04-10 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, -2.0, 1978-04-11 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, 0.0, 1978-04-12 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 2.0, 1978-04-13 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, 3.0, 1978-04-14 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 4.0, 1978-04-15 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, -1.0, 1978-04-16 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 5.0, 1978-04-17 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 8.0, 1978-04-18 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 9.0, 1978-04-19 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 2.0, 1978-04-20 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 3.0, 1978-04-21 23:59:00, None, None, None, None
None, None, None, None, -6.0, None, 4.0, 1978-04-22 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 6.0, 1978-04-23 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 9.0, 1978-04-24 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 11.0, 1978-04-25 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 12.0, 1978-04-26 23:59:00, None, None, None, None
None, None, None, None, 1.0, None, 3.0, 1978-04-27 23:59:00, None, None, None, None
None, None, None, None, 1.0, None, 3.0, 1978-04-28 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 8.0, 1978-04-29 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 10.0, 1978-04-30 23:59:00, None, None, None, None
None, None, None, None, -3.0, None, 10.0, 1978-05-01 23:59:00, None, None, None, None
None, None, None, None, 1.0, None, 4.0, 1978-05-02 23:59:00, None, None, None, None
None, None, None, None, -2.0, None, 1.0, 1978-05-03 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 3.0, 1978-05-04 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, 9.0, 1978-05-05 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, 12.0, 1978-05-06 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 14.0, 1978-05-07 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 12.0, 1978-05-08 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 8.0, 1978-05-09 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 2.0, 1978-05-10 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 3.0, 1978-05-11 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 5.0, 1978-05-12 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 6.0, 1978-05-13 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 7.0, 1978-05-14 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 7.0, 1978-05-15 23:59:00, None, None, None, None
None, None, None, None, 1.0, None, 4.0, 1978-05-16 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 10.0, 1978-05-17 23:59:00, None, None, None, None
None, None, None, None, -2.0, None, 15.0, 1978-05-18 23:59:00, None, None, None, None
None, None, None, None, -1.0, None, 20.0, 1978-05-19 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 19.0, 1978-05-20 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 17.0, 1978-05-21 23:59:00, None, None, None, None
None, None, None, None, -2.0, None, 4.0, 1978-05-22 23:59:00, None, None, None, None
None, None, None, None, -5.0, None, 7.0, 1978-05-23 23:59:00, None, None, None, None
None, None, None, None, -4.0, None, 5.0, 1978-05-24 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 5.0, 1978-05-25 23:59:00, None, None, None, None
None, None, None, None, 0.0, None, 10.0, 1978-05-26 23:59:00, None, None, None, None
None, None, None, None, None, None, 11.0, 1978-05-27 23:59:00, None, None, None, None
None, None, None, None, None, None, 13.0, 1978-05-30 23:59:00, None, None, None, None
None, None, None, None, None, None, 17.0, 1978-05-31 23:59:00, None, None, None, None
3.0, 81.0, None, None, 3.0, None, 3.0, 1979-10-24 18:00:00, 3.0, None, None, None
4.0, 80.0, None, None, 3.0, None, 4.0, 1979-10-25 06:00:00, 2.0, None, None, None
3.0, 82.0, None, None, 3.0, None, 5.0, 1979-10-25 18:00:00, 5.0, None, None, None
2.0, 100.0, None, None, 2.0, None, 3.0, 1979-10-26 06:00:00, 8.0, None, None, None
3.0, 100.0, None, None, 2.0, None, 4.0, 1979-10-26 18:00:00, 7.0, None, None, None
0.0, 100.0, None, None, 0.0, None, 3.0, 1979-10-27 06:00:00, 10.0, None, None, None
0.0, 85.0, None, None, 0.0, None, 1.0, 1979-10-27 18:00:00, None, None, None, None
-2.0, None, None, None, -2.0, None, 0.0, 1979-10-28 06:00:00, None, None, None, None
-1.5, None, None, None, -2.0, None, -1.5, 1979-10-28 18:00:00, None, None, None, None
-1.5, None, None, None, -1.5, None, -1.5, 1979-10-29 06:00:00, None, None, None, None
-1.5, None, None, None, -2.0, None, -1.0, 1979-10-29 18:00:00, None, None, None, None
-3.0, None, None, None, -3.0, None, -1.0, 1979-10-30 06:00:00, None, None, None, None
-2.0, None, None, None, -3.0, None, 0.0, 1979-10-30 18:00:00, None, None, None, None
-3.5, 100.0, None, None, -4.0, None, -2.0, 1979-10-31 06:00:00, None, None, None, None
-4.5, 76.0, None, None, -4.5, None, 0.5, 1979-10-31 18:00:00, None, None, None, None
-6.0, 100.0, None, None, -6.0, None, -4.5, 1979-11-01 06:00:00, None, None, None, None
-4.5, 90.0, None, None, -6.0, None, 0.0, 1979-11-01 18:00:00, None, None, None, None
-5.0, 100.0, None, None, -5.0, None, -4.5, 1979-11-02 06:00:00, None, None, None, None
-2.0, 85.0, None, None, -5.0, None, -1.5, 1979-11-02 18:00:00, None, None, None, None
-3.0, 100.0, None, None, -3.0, None, -2.0, 1979-11-03 06:00:00, None, None, None, None
-2.0, 100.0, None, None, -3.0, None, -1.0, 1979-11-03 18:00:00, None, None, None, None
-2.0, 100.0, None, None, -2.0, None, -2.0, 1979-11-04 06:00:00, None, None, None, None
-1.0, 87.0, None, None, -2.0, None, -1.0, 1979-11-04 18:00:00, None, None, None, None
-1.0, 100.0, None, None, -2.0, None, -1.0, 1979-11-05 06:00:00, None, None, None, None
-1.0, 92.0, None, None, -2.0, None, 1.0, 1979-11-05 18:00:00, None, None, None, None
-2.0, 100.0, None, None, -2.0, None, -1.0, 1979-11-06 06:00:00, None, None, None, None
-2.0, 76.0, None, None, -2.0, None, 0.0, 1979-11-06 18:00:00, None, None, None, None
-5.0, 90.0, None, None, -5.0, None, -2.0, 1979-11-07 06:00:00, None, None, None, None
-5.5, 86.0, None, None, -5.5, None, -5.0, 1979-11-07 18:00:00, None, None, None, None
-5.0, 90.0, None, None, -5.5, None, -5.0, 1979-11-08 06:00:00, None, None, None, None
-5.0, 76.0, None, None, -5.0, None, -5.0, 1979-11-08 18:00:00, None, None, None, None
-8.0, 85.0, None, None, -8.0, None, -5.0, 1979-11-09 06:00:00, None, None, None, None
-5.0, 60.0, None, None, -8.0, None, 0.5, 1979-11-09 18:00:00, None, None, None, None
-2.5, 100.0, None, None, -8.0, None, -2.5, 1979-11-10 06:00:00, None, None, None, None
-5.0, 95.0, None, None, -8.0, None, -1.0, 1979-11-10 18:00:00, None, None, None, None
-8.0, 100.0, None, None, -8.0, None, -5.0, 1979-11-11 06:00:00, None, None, None, None
-6.0, 80.0, None, None, -8.0, None, -2.0, 1979-11-11 18:00:00, None, None, None, None
-7.0, 100.0, None, None, -7.0, None, -5.0, 1979-11-12 06:00:00, None, None, None, None
-3.0, 84.0, None, None, -7.0, None, -1.0, 1979-11-12 18:00:00, None, None, None, None
-7.0, 94.0, None, None, -7.0, None, -3.0, 1979-11-13 06:00:00, None, None, None, None
-3.0, 80.0, None, None, -8.0, None, -1.0, 1979-11-13 18:00:00, None, None, None, None
-5.0, 90.0, None, None, -5.0, None, -3.0, 1979-11-14 06:00:00, None, None, None, None
0.0, 55.0, None, None, -5.0, None, 3.0, 1979-11-14 18:00:00, None, None, None, None
-4.0, 80.0, None, None, -4.0, None, 0.0, 1979-11-15 06:00:00, None, None, None, None
1.0, 73.0, None, None, -5.0, None, 1.0, 1979-11-15 18:00:00, None, None, None, None
-2.0, 82.0, None, None, -2.5, None, 0.0, 1979-11-16 06:00:00, None, None, None, None
-1.0, 90.0, None, None, -2.0, None, -1.0, 1979-11-16 18:00:00, None, None, None, None
-1.0, 100.0, None, None, -2.0, None, 0.0, 1979-11-17 06:00:00, 5.0, None, None, None
-2.0, 100.0, None, None, -2.0, None, 0.0, 1979-11-17 18:00:00, 8.0, None, None, None
-4.5, 97.0, None, None, -4.5, None, -2.0, 1979-11-18 06:00:00, 2.0, None, None, None
-4.0, 100.0, None, None, -5.0, None, -3.0, 1979-11-18 18:00:00, 3.0, None, None, None
-5.5, 100.0, None, None, -6.0, None, -4.5, 1979-11-19 06:00:00, None, None, None, None
-4.0, 100.0, None, None, -5.5, None, -3.5, 1979-11-19 18:00:00, None, None, None, None
-9.5, 100.0, None, None, -9.5, None, -4.0, 1979-11-20 06:00:00, None, None, None, None
-6.5, 100.0, None, None, -7.0, None, -3.5, 1979-11-20 18:00:00, None, None, None, None
-8.0, 100.0, None, None, -8.0, None, -6.5, 1979-11-21 06:00:00, None, None, None, None
-5.0, 98.0, None, None, -8.0, None, -4.5, 1979-11-21 18:00:00, None, None, None, None
-3.0, 100.0, None, None, -6.0, None, -4.5, 1979-11-22 06:00:00, None, None, None, None
-3.0, 90.0, None, None, -3.0, None, -0.5, 1979-11-22 18:00:00, None, None, None, None
-3.0, 100.0, None, None, -3.0, None, -2.5, 1979-11-23 06:00:00, 2.0, None, None, None
-3.0, 90.0, None, None, -3.0, None, -1.0, 1979-11-23 18:00:00, 3.0, None, None, None
-6.5, 100.0, None, None, -6.5, None, -3.0, 1979-11-24 06:00:00, None, None, None, None
-5.5, 96.0, None, None, -7.0, None, -5.5, 1979-11-24 18:00:00, 2.0, None, None, None
-6.0, 98.0, None, None, -6.0, None, -5.5, 1979-11-25 06:00:00, 3.0, None, None, None
-10.0, 97.0, None, None, -10.0, None, -5.0, 1979-11-25 18:00:00, 2.0, None, None, None
-15.0, None, None, None, -15.0, None, -10.0, 1979-11-26 06:00:00, None, None, None, None
-12.0, None, None, None, -16.0, None, -8.0, 1979-11-26 18:00:00, None, None, None, None
-13.0, None, None, None, -15.0, None, -12.0, 1979-11-27 06:00:00, None, None, None, None
-7.0, 100.0, None, None, -7.0, None, -4.0, 1979-12-01 06:00:00, None, None, None, None
-8.0, 100.0, None, None, -8.0, None, -7.0, 1979-12-01 18:00:00, None, None, None, None
-8.0, 100.0, None, None, -8.5, None, -6.0, 1979-12-02 06:00:00, None, None, None, None
-10.0, 100.0, None, None, -10.0, None, -8.0, 1979-12-02 18:00:00, None, None, None, None
-7.0, 100.0, None, None, -10.0, None, -7.0, 1979-12-03 06:00:00, None, None, None, None
-9.5, 100.0, None, None, -10.0, None, -7.0, 1979-12-03 18:00:00, None, None, None, None
-6.0, 100.0, None, None, -9.5, None, -6.0, 1979-12-04 06:00:00, None, None, None, None
-4.0, 85.0, None, None, -5.5, None, -4.0, 1979-12-04 18:00:00, None, None, None, None
-6.0, 100.0, None, None, -6.0, None, -4.5, 1979-12-05 06:00:00, None, None, None, None
-6.0, 100.0, None, None, -6.0, None, -5.5, 1979-12-05 18:00:00, None, None, None, None
-5.0, 100.0, None, None, -6.0, None, -5.0, 1979-12-06 06:00:00, None, None, None, None
-3.0, 100.0, None, None, -5.0, None, -3.0, 1979-12-06 18:00:00, None, None, None, None
-4.0, 100.0, None, None, -4.0, None, -3.0, 1979-12-07 06:00:00, None, None, None, None
-5.5, 100.0, None, None, -5.5, None, -4.0, 1979-12-07 18:00:00, None, None, None, None
-5.0, 100.0, None, None, -5.5, None, -4.0, 1979-12-08 06:00:00, None, None, None, None
-4.0, 100.0, None, None, -5.0, None, -4.0, 1979-12-08 18:00:00, None, None, None, None
-3.0, 100.0, None, None, -4.0, None, -3.0, 1979-12-09 06:00:00, None, None, None, None
-4.0, 100.0, None, None, -4.0, None, -4.0, 1979-12-09 18:00:00, None, None, None, None
-6.0, 75.0, None, None, -6.0, None, -3.0, 1979-12-10 06:00:00, None, None, None, None
-13.0, 98.0, None, None, -13.0, None, -6.0, 1979-12-10 18:00:00, None, None, None, None
-12.0, 98.0, None, None, -14.0, None, -10.0, 1979-12-11 06:00:00, None, None, None, None
-9.0, 100.0, None, None, -13.0, None, -9.0, 1979-12-11 18:00:00, None, None, None, None
-4.0, 87.0, None, None, -9.0, None, -4.0, 1979-12-12 06:00:00, None, None, None, None
-9.0, 99.0, None, None, -9.0, None, -4.0, 1979-12-12 18:00:00, None, None, None, None
-8.0, 97.0, None, None, -9.0, None, -6.0, 1979-12-13 06:00:00, None, None, None, None
-5.0, None, None, None, -8.5, None, -5.0, 1979-12-13 18:00:00, None, None, None, None
-2.0, 100.0, None, None, -5.0, None, -2.0, 1979-12-14 06:00:00, None, None, None, None
-2.0, 100.0, None, None, -2.0, None, -1.0, 1979-12-14 18:00:00, None, None, None, None
-14.0, 85.0, None, None, -14.0, None, -2.0, 1979-12-15 06:00:00, None, None, None, None
-20.0, 90.0, None, None, -20.0, None, -14.0, 1979-12-15 18:00:00, None, None, None, None
-20.0, 92.0, None, None, -21.0, None, -19.0, 1979-12-16 06:00:00, None, None, None, None
-15.0, 95.0, None, None, -20.0, None, -15.0, 1979-12-16 18:00:00, None, None, None, None
-4.0, 100.0, None, None, -15.0, None, -4.0, 1979-12-17 06:00:00, None, None, None, None
-1.0, 100.0, None, None, -4.0, None, -1.0, 1979-12-17 18:00:00, None, None, None, None
0.0, 100.0, None, None, -1.0, None, 0.0, 1979-12-18 06:00:00, None, None, None, None
0.0, 100.0, None, None, 0.0, None, 0.0, 1979-12-18 18:00:00, None, None, None, None
1.0, 100.0, None, None, 0.0, None, 2.0, 1979-12-19 06:00:00, None, None, None, None
0.0, 100.0, None, None, 0.0, None, 1.0, 1979-12-19 18:00:00, None, None, None, None
-0.5, 100.0, None, None, 0.0, None, 2.0, 1979-12-20 06:00:00, None, None, None, None
0.0, 95.0, None, None, -0.5, None, 0.0, 1979-12-20 18:00:00, None, None, None, None
0.0, 100.0, None, None, 0.0, None, 1.0, 1979-12-21 06:00:00, None, None, None, None
-2.0, 100.0, None, None, -2.0, None, 0.0, 1979-12-21 18:00:00, None, None, None, None
-4.0, 99.0, None, None, -4.0, None, 0.0, 1979-12-22 06:00:00, None, None, None, None
-8.0, 95.0, None, None, -8.0, None, -4.0, 1979-12-22 18:00:00, None, None, None, None
-14.0, 98.0, None, None, -14.0, None, -6.0, 1979-12-23 06:00:00, None, None, None, None
-7.0, 86.0, None, None, -14.0, None, -7.0, 1979-12-23 18:00:00, None, None, None, None
-7.0, 99.0, None, None, -6.5, None, -5.5, 1979-12-24 06:00:00, None, None, None, None
-4.0, 99.0, None, None, -7.0, None, -4.0, 1979-12-24 18:00:00, None, None, None, None
-3.0, 99.0, None, None, -4.0, None, -1.5, 1979-12-25 06:00:00, None, None, None, None
-2.0, 99.0, None, None, -3.5, None, -2.0, 1979-12-25 18:00:00, None, None, None, None
-2.0, 99.0, None, None, -2.0, None, 0.0, 1979-12-26 06:00:00, None, None, None, None
-1.0, 99.0, None, None, -2.0, None, -0.5, 1979-12-26 18:00:00, None, None, None, None
0.0, 99.0, None, None, -1.0, None, 0.0, 1979-12-27 06:00:00, None, None, None, None
-3.5, 99.0, None, None, -4.5, None, -0.5, 1979-12-27 18:00:00, None, None, None, None
-5.0, 99.0, None, None, -5.0, None, -2.0, 1979-12-28 06:00:00, None, None, None, None
-2.5, 95.0, None, None, -6.5, None, -2.5, 1979-12-28 18:00:00, None, None, None, None
-1.0, 99.0, None, None, -2.5, None, 1.0, 1979-12-29 06:00:00, None, None, None, None
-8.0, 99.0, None, None, -8.0, None, -1.0, 1979-12-29 18:00:00, None, None, None, None
-6.0, 99.0, None, None, -8.0, None, -4.0, 1979-12-30 06:00:00, None, None, None, None
-9.0, None, None, None, -10.0, None, -6.0, 1979-12-30 18:00:00, None, None, None, None
-4.0, 99.0, None, None, -10.0, None, -3.5, 1979-12-31 06:00:00, None, None, None, None
-4.0, 99.0, None, None, -4.0, None, -3.0, 1979-12-31 18:00:00, None, None, None, None
-3.0, 100.0, None, None, -3.0, None, -3.0, 1980-11-18 18:00:00, None, None, None, None
-3.0, 100.0, None, None, -3.0, None, -3.0, 1980-11-19 06:00:00, None, None, None, None
-2.5, 100.0, None, None, -3.0, None, -2.0, 1980-11-19 18:00:00, None, None, None, None
-4.0, 100.0, None, None, -4.0, None, -2.0, 1980-11-20 06:00:00, None, None, None, None
