station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-12.0, None, None, None, -12.0, -12.0, 1989-01-01 17:00:00, None, 17.0
-16.0, None, None, None, -16.0, -8.0, 1989-01-02 05:30:00, None, 17.0
-6.0, None, None, None, -12.0, -6.0, 1989-01-02 17:00:00, None, 17.0
-4.0, None, 5.0, 5.0, -8.0, -4.0, 1989-01-03 05:30:00, None, 19.0
-3.0, None, 5.0, 5.0, -5.0, -3.0, 1989-01-03 16:00:00, None, 23.0
-8.0, None, None, None, -10.0, -5.0, 1989-01-04 05:30:00, None, 23.0
-6.0, None, None, None, -8.0, -5.0, 1989-01-04 17:00:00, None, 23.0
-10.0, None, None, None, -12.0, -8.0, 1989-01-05 05:30:00, None, 22.0
-10.0, None, None, None, -10.0, -10.0, 1989-01-05 17:00:00, None, 21.0
-14.0, None, None, None, -14.0, -10.0, 1989-01-06 05:30:00, None, 21.0
-12.0, None, None, None, -12.0, -10.0, 1989-01-06 17:00:00, None, 21.0
-26.0, None, None, None, -28.0, -14.0, 1989-01-07 05:30:00, None, 21.0
-23.0, None, None, None, -28.0, -14.0, 1989-01-07 17:00:00, None, 21.0
-15.0, None, 4.0, 4.0, -28.0, -14.0, 1989-01-08 05:30:00, None, 23.0
-12.0, None, None, None, -15.0, -12.0, 1989-01-08 17:00:00, None, 23.0
-14.0, None, 5.0, 5.0, -14.0, -10.0, 1989-01-09 05:30:00, None, 27.0
-12.0, None, None, None, -12.0, -10.0, 1989-01-09 17:00:00, None, 27.0
-18.0, None, 3.0, 3.0, -20.0, -12.0, 1989-01-10 05:30:00, None, 28.0
-10.0, None, None, None, -14.0, -8.0, 1989-01-10 17:00:00, None, 28.0
-12.0, None, None, None, -14.0, -8.0, 1989-01-11 05:30:00, None, 27.0
-6.0, None, None, None, -12.0, -6.0, 1989-01-11 16:00:00, None, 27.0
-2.0, None, 2.0, 2.0, -8.0, -2.0, 1989-01-12 05:30:00, None, 28.0
0.0, None, None, None, -4.0, 2.0, 1989-01-12 17:00:00, None, 21.0
-6.0, None, 6.0, 6.0, -6.0, 0.0, 1989-01-13 05:30:00, None, 24.0
-1.0, None, None, None, -4.0, -1.0, 1989-01-13 17:00:00, None, 23.0
-14.0, None, None, None, -14.0, -2.0, 1989-01-14 05:30:00, None, 23.0
-6.0, None, None, None, -12.0, -6.0, 1989-01-14 17:00:00, None, 23.0
-5.0, None, 1.0, 1.0, -14.0, -4.0, 1989-01-15 05:30:00, None, 23.0
-2.0, None, None, None, -5.0, -2.0, 1989-01-15 16:30:00, None, 22.0
-1.0, None, 5.0, 5.0, -4.0, -1.0, 1989-01-16 05:30:00, None, 25.0
2.0, None, 0.0, 0.0, -3.0, 2.0, 1989-01-16 17:00:00, None, 20.0
-8.0, None, 0.0, 0.0, -8.0, 0.0, 1989-01-17 05:30:00, None, 20.0
0.0, None, 0.0, 0.0, -6.0, 0.0, 1989-01-17 17:00:00, None, 20.0
-5.0, None, 0.0, 0.0, -5.0, 0.0, 1989-01-18 05:30:00, None, 20.0
4.0, None, 0.0, 0.0, -2.0, 4.0, 1989-01-18 17:00:00, None, 20.0
-4.0, None, 2.0, 2.0, -5.0, 3.0, 1989-01-19 05:30:00, None, 20.0
2.0, None, 0.0, 0.0, -3.0, 2.0, 1989-01-19 16:00:00, None, 19.0
5.0, None, 0.0, 0.0, 0.0, 5.0, 1989-01-20 05:30:00, None, 19.0
8.0, None, 0.0, 0.0, 5.0, 8.0, 1989-01-20 16:00:00, None, 18.0
-9.0, None, 0.0, 0.0, -9.0, -2.0, 1989-01-21 05:30:00, None, 18.0
-5.0, None, 0.0, 0.0, -5.0, 3.0, 1989-01-21 16:00:00, None, 18.0
-8.0, None, 0.0, 0.0, -8.0, -8.0, 1989-01-22 05:30:00, None, 18.0
-5.0, None, 0.0, 0.0, -9.0, -5.0, 1989-01-22 16:00:00, None, 18.0
-20.0, None, 0.0, 0.0, -20.0, -8.0, 1989-01-23 05:30:00, None, 18.0
-15.0, None, 0.0, 0.0, -19.0, -14.0, 1989-01-23 15:00:00, None, 18.0
-8.0, None, 0.0, 0.0, -10.0, -8.0, 1989-01-24 05:30:00, None, 18.0
0.0, None, 0.0, 0.0, -8.0, 0.0, 1989-01-24 16:00:00, None, 18.0
-5.0, None, 2.0, 2.0, -8.0, 0.0, 1989-01-25 05:30:00, None, 20.0
0.0, None, 0.0, 0.0, -5.0, 0.0, 1989-01-25 16:00:00, None, 19.0
0.0, None, 0.0, 0.0, -2.0, 0.0, 1989-01-26 05:30:00, None, 19.0
6.0, None, 0.0, 0.0, 0.0, 6.0, 1989-01-26 16:00:00, None, 18.0
-5.0, None, 0.0, 0.0, -5.0, 3.0, 1989-01-27 05:30:00, None, 18.0
2.0, None, 0.0, 0.0, -3.0, 2.0, 1989-01-27 16:00:00, None, 17.0
-2.0, None, 0.0, 0.0, -4.0, 0.0, 1989-01-28 05:30:00, None, 17.0
4.0, None, 0.0, 0.0, 0.0, 4.0, 1989-01-28 16:00:00, None, 17.0
0.0, None, 0.0, 0.0, 0.0, 0.0, 1989-01-29 05:30:00, None, 16.0
2.0, None, 0.0, 0.0, 2.0, 6.0, 1989-01-29 16:00:00, None, 14.0
2.0, None, 0.0, 0.0, 2.0, 4.0, 1989-01-30 05:30:00, None, 12.0
0.0, None, 0.0, 0.0, 0.0, 2.0, 1989-01-30 16:00:00, None, 12.0
-30.0, None, 3.0, 3.0, -30.0, 0.0, 1989-01-31 05:30:00, None, 14.0
-27.0, None, 0.0, 0.0, -30.0, -26.0, 1989-01-31 16:00:00, None, 14.0
-30.0, None, 0.0, 0.0, -30.0, -26.0, 1989-02-01 05:30:00, None, 14.0
-26.0, None, 0.0, 0.0, -30.0, -25.0, 1989-02-01 16:00:00, None, 14.0
-30.0, None, 0.0, 0.0, -30.0, -28.0, 1989-02-02 05:30:00, None, 14.0
-22.0, None, 0.0, 0.0, -30.0, -22.0, 1989-02-02 16:00:00, None, 14.0
-32.0, None, 0.0, 0.0, -32.0, -24.0, 1989-02-03 05:30:00, None, 14.0
-22.0, None, 0.0, 0.0, -32.0, -22.0, 1989-02-03 16:00:00, None, 14.0
-30.0, None, 0.0, 0.0, -30.0, -22.0, 1989-02-04 05:30:00, None, 14.0
-24.0, None, 0.0, 0.0, -30.0, -20.0, 1989-02-04 16:00:00, None, 14.0
-28.0, None, 0.0, 0.0, -28.0, -20.0, 1989-02-05 05:30:00, None, 14.0
-16.0, None, 0.0, 0.0, -28.0, -16.0, 1989-02-05 16:00:00, None, 14.0
-26.0, None, 0.0, 0.0, -26.0, -16.0, 1989-02-06 05:30:00, None, 14.0
-15.0, None, 0.0, 0.0, -26.0, -15.0, 1989-02-06 16:00:00, None, 14.0
-25.0, None, 0.0, 0.0, -25.0, -16.0, 1989-02-07 05:30:00, None, 14.0
-14.0, None, 0.0, 0.0, -24.0, -12.0, 1989-02-07 16:00:00, None, 14.0
-24.0, None, 0.0, 0.0, -24.0, -12.0, 1989-02-08 05:30:00, None, 14.0
-10.0, None, 0.0, 0.0, -12.0, -6.0, 1989-02-08 16:00:00, None, 14.0
-20.0, None, 0.0, 0.0, -20.0, -14.0, 1989-02-09 05:30:00, None, 14.0
-5.0, None, 0.0, 0.0, -18.0, -5.0, 1989-02-09 16:00:00, None, 14.0
-20.0, None, 0.0, 0.0, -20.0, -5.0, 1989-02-10 05:30:00, None, 14.0
-11.0, None, 0.0, 0.0, -20.0, -11.0, 1989-02-10 16:00:00, None, 14.0
-22.0, None, 0.0, 0.0, -22.0, -11.0, 1989-02-11 05:30:00, None, 14.0
-6.0, None, 0.0, 0.0, -20.0, -5.0, 1989-02-11 16:00:00, None, 14.0
-17.0, None, 0.0, 0.0, -17.0, -9.0, 1989-02-12 05:30:00, None, 14.0
-6.0, None, 0.0, 0.0, -16.0, -6.0, 1989-02-12 16:00:00, None, 14.0
-10.0, None, 0.0, 0.0, -10.0, -7.0, 1989-02-13 05:30:00, None, 14.0
-4.0, None, 0.0, 0.0, -8.0, -4.0, 1989-02-13 16:00:00, None, 14.0
-8.0, None, 0.0, 0.0, -8.0, -4.0, 1989-02-14 05:30:00, None, 14.0
0.0, None, 0.0, 0.0, -8.0, 0.0, 1989-02-14 16:00:00, None, 14.0
-6.0, None, 0.0, 0.0, -6.0, 0.0, 1989-02-15 05:30:00, None, 14.0
-6.0, None, 2.0, 2.0, -6.0, -6.0, 1989-02-15 16:00:00, None, 15.0
-16.0, None, 0.0, 0.0, -16.0, -6.0, 1989-02-16 05:30:00, None, 15.0
-12.0, None, 0.0, 0.0, -16.0, -12.0, 1989-02-16 16:00:00, None, 15.0
-26.0, None, 0.0, 0.0, -26.0, -12.0, 1989-02-17 05:30:00, None, 15.0
-12.0, None, 0.0, 0.0, -25.0, -12.0, 1989-02-17 16:00:00, None, 15.0
-21.0, None, 0.0, 0.0, -21.0, -12.0, 1989-02-18 05:30:00, None, 15.0
-10.0, None, 0.0, 0.0, -20.0, -10.0, 1989-02-18 16:00:00, None, 15.0
-11.0, None, 0.0, 0.0, -11.0, -10.0, 1989-02-19 05:30:00, None, 15.0
-3.0, None, 0.0, 0.0, -9.0, -3.0, 1989-02-19 16:00:00, None, 15.0
-12.0, None, 0.0, 0.0, -12.0, -3.0, 1989-02-20 05:30:00, None, 15.0
2.0, None, 0.0, 0.0, -10.0, 2.0, 1989-02-20 16:00:00, None, 15.0
-12.0, None, 0.0, 0.0, -12.0, 2.0, 1989-02-21 05:30:00, None, 15.0
4.0, None, 0.0, 0.0, -10.0, 4.0, 1989-02-21 16:00:00, None, 15.0
0.0, None, 0.0, 0.0, 0.0, 4.0, 1989-02-22 05:30:00, None, 12.0
5.0, None, 0.0, 0.0, 0.0, 5.0, 1989-02-22 16:00:00, None, 10.0
0.0, None, 0.0, 0.0, 0.0, 5.0, 1989-02-23 05:30:00, None, 10.0
6.0, None, 0.0, 0.0, 0.0, 6.0, 1989-02-23 16:00:00, None, 5.0
0.0, None, 0.0, 0.0, 0.0, 6.0, 1989-02-24 05:30:00, None, 5.0
2.0, None, 0.0, 0.0, 0.0, 2.0, 1989-02-24 16:00:00, None, 0.0
-6.0, None, 0.0, 0.0, -6.0, 2.0, 1989-02-25 05:30:00, None, 0.0
-3.0, None, 0.0, 0.0, -3.0, -1.0, 1989-02-25 16:00:00, None, 0.0
-12.0, None, 0.0, 0.0, -12.0, -3.0, 1989-02-26 05:30:00, None, 0.0
3.0, None, 0.0, 0.0, -10.0, 3.0, 1989-02-26 16:00:00, None, 0.0
-4.0, None, 2.0, 2.0, -4.0, 3.0, 1989-02-27 05:30:00, None, 2.0
-2.0, None, 0.0, 0.0, -2.0, -2.0, 1989-02-27 16:00:00, None, 2.0
-14.0, None, 0.0, 0.0, -14.0, -2.0, 1989-02-28 05:30:00, None, 2.0
-12.0, None, 0.0, 0.0, -19.0, -12.0, 1989-02-28 16:00:00, None, 2.0
-26.0, None, 0.0, 0.0, -26.0, -12.0, 1989-03-01 05:30:00, None, 2.0
-14.0, None, 0.0, 0.0, -24.0, -14.0, 1989-03-01 16:00:00, None, 2.0
-26.0, None, 0.0, 0.0, -26.0, -14.0, 1989-03-02 05:30:00, None, 2.0
-12.0, None, 0.0, 0.0, -26.0, -12.0, 1989-03-02 16:00:00, None, 2.0
-18.0, None, 0.0, 0.0, -18.0, -12.0, 1989-03-03 05:30:00, None, 2.0
0.0, None, 0.0, 0.0, -18.0, 0.0, 1989-03-03 16:00:00, None, 0.0
-12.0, None, 0.0, 0.0, -12.0, 0.0, 1989-03-04 05:30:00, None, 0.0
3.0, None, 0.0, 0.0, -12.0, 3.0, 1989-03-04 16:00:00, None, 0.0
-2.0, None, 0.0, 0.0, -2.0, 2.0, 1989-03-05 05:30:00, None, 0.0
3.0, None, 0.0, 0.0, -2.0, 3.0, 1989-03-05 16:00:00, None, 0.0
-4.0, None, 0.0, 0.0, -4.0, 2.0, 1989-03-06 05:30:00, None, 0.0
5.0, None, 0.0, 0.0, -4.0, 5.0, 1989-03-06 15:30:00, None, 0.0
-6.0, None, 0.0, 0.0, -6.0, 3.0, 1989-03-07 05:30:00, None, 0.0
5.0, None, 0.0, 0.0, -6.0, 5.0, 1989-03-07 15:30:00, None, 0.0
-2.0, None, 0.0, 0.0, -2.0, 5.0, 1989-03-08 05:30:00, None, 0.0
7.0, None, 0.0, 0.0, 0.0, 7.0, 1989-03-08 15:30:00, None, 0.0
-5.0, None, 0.0, 0.0, -5.0, 6.0, 1989-03-09 05:30:00, None, 0.0
5.0, None, 0.0, 0.0, -4.0, 5.0, 1989-03-09 15:30:00, None, 0.0
-5.0, None, 0.0, 0.0, -5.0, 5.0, 1989-03-10 05:30:00, None, 0.0
-5.0, None, 0.0, 0.0, -5.0, -3.0, 1989-03-10 15:30:00, None, 0.0
-15.0, None, 2.0, 2.0, -15.0, -6.0, 1989-03-11 05:30:00, None, 2.0
-10.0, None, 0.0, 0.0, -15.0, -10.0, 1989-03-11 15:30:00, None, 2.0
-11.0, None, 2.0, 2.0, -11.0, -10.0, 1989-03-12 05:30:00, None, 2.0
-4.0, None, 0.0, 0.0, -11.0, -4.0, 1989-03-12 15:30:00, None, 2.0
-6.0, None, 0.0, 0.0, -6.0, -5.0, 1989-03-13 05:30:00, None, 2.0
2.0, None, 0.0, 0.0, -4.0, 2.0, 1989-03-13 15:30:00, None, 2.0
-4.0, None, 0.0, 0.0, -4.0, 2.0, 1989-03-14 05:30:00, None, 2.0
2.0, None, 0.0, 0.0, -4.0, 2.0, 1989-03-14 15:30:00, None, 2.0
-5.0, None, 0.0, 0.0, -5.0, 0.0, 1989-03-15 05:30:00, None, 2.0
0.0, None, 0.0, 0.0, -4.0, 0.0, 1989-03-15 15:30:00, None, 2.0
-10.0, None, 0.0, 0.0, -10.0, 0.0, 1989-03-16 05:30:00, None, 2.0
-4.0, None, 0.0, 0.0, -11.0, -4.0, 1989-03-16 15:30:00, None, 0.0
-16.0, None, 0.0, 0.0, -16.0, -4.0, 1989-03-17 05:30:00, None, 0.0
-2.0, None, 0.0, 0.0, -14.0, -2.0, 1989-03-17 15:30:00, None, 0.0
-8.0, None, 0.0, 0.0, -8.0, -2.0, 1989-03-18 05:30:00, None, 0.0
7.0, None, 0.0, 0.0, -8.0, 7.0, 1989-03-18 15:30:00, None, 0.0
-9.0, None, 0.0, 0.0, -9.0, 7.0, 1989-03-19 05:30:00, None, 0.0
10.0, None, 0.0, 0.0, -9.0, 10.0, 1989-03-19 15:30:00, None, 0.0
-8.0, None, 0.0, 0.0, -8.0, 10.0, 1989-03-20 05:30:00, None, 0.0
7.0, None, 0.0, 0.0, -6.0, 7.0, 1989-03-20 15:30:00, None, 0.0
4.0, None, 0.0, 0.0, 4.0, 4.0, 1989-03-21 05:30:00, None, 0.0
5.0, None, 0.0, 0.0, 4.0, 6.0, 1989-03-21 15:30:00, None, 0.0
-4.0, None, 0.0, 0.0, -4.0, 5.0, 1989-03-22 05:30:00, None, 0.0
4.0, None, 0.0, 0.0, -4.0, 4.0, 1989-03-22 16:00:00, None, 0.0
-4.0, None, 0.0, 0.0, -4.0, 4.0, 1989-03-23 05:30:00, None, 0.0
9.0, None, 0.0, 0.0, -4.0, 9.0, 1989-03-23 15:30:00, None, 0.0
-4.0, None, 0.0, 0.0, -4.0, 6.0, 1989-03-24 06:00:00, None, 0.0
8.0, None, 0.0, 0.0, -3.0, 10.0, 1989-03-24 15:30:00, None, 0.0
0.0, None, 0.0, 0.0, 0.0, 8.0, 1989-03-25 06:00:00, None, 0.0
10.0, None, 0.0, 0.0, 4.0, 10.0, 1989-03-25 16:00:00, None, 0.0
0.0, None, 0.0, 0.0, 0.0, 8.0, 1989-03-26 06:00:00, None, 0.0
9.0, None, 0.0, 0.0, 0.0, 11.0, 1989-03-26 16:00:00, None, 0.0
3.0, None, 0.0, 0.0, 3.0, 8.0, 1989-03-27 06:00:00, None, 0.0
9.0, None, 0.0, 0.0, 3.0, 10.0, 1989-03-27 16:00:00, None, 0.0
-2.0, None, 0.0, 0.0, -2.0, 8.0, 1989-03-28 06:30:00, None, 0.0
5.0, None, 0.0, 0.0, 0.0, 5.0, 1989-03-28 16:00:00, None, 0.0
-6.0, None, 0.0, 0.0, -6.0, 5.0, 1989-03-29 06:00:00, None, 0.0
8.0, None, 0.0, 0.0, -4.0, 10.0, 1989-03-29 15:30:00, None, 0.0
0.0, None, 0.0, 0.0, -2.0, 8.0, 1989-03-30 06:30:00, None, 0.0
7.0, None, 0.0, 0.0, 0.0, 8.0, 1989-03-30 15:30:00, None, 0.0
0.0, None, 0.0, 0.0, -2.0, 7.0, 1989-03-31 06:00:00, None, 0.0
8.0, None, 0.0, 0.0, 0.0, 8.0, 1989-03-31 15:30:00, None, 0.0
0.0, None, 0.0, 0.0, -2.0, 6.0, 1989-04-01 06:30:00, None, 0.0
6.0, None, 0.0, 0.0, 0.0, 7.0, 1989-04-01 16:00:00, None, 0.0
-4.0, None, 0.0, 0.0, -4.0, 6.0, 1989-04-02 07:00:00, None, 0.0
8.0, None, 0.0, 0.0, -4.0, 8.0, 1989-04-02 15:30:00, None, 0.0
-3.0, None, 0.0, 0.0, -3.0, 8.0, 1989-04-03 06:30:00, None, 0.0
5.0, None, 0.0, 0.0, -3.0, 6.0, 1989-04-03 15:30:00, None, 0.0
-6.0, None, 0.0, 0.0, -6.0, 6.0, 1989-04-04 06:30:00, None, 0.0
8.0, None, 0.0, 0.0, -5.0, 8.0, 1989-04-04 15:30:00, None, 0.0
0.0, None, 3.0, 3.0, 0.0, 6.0, 1989-04-05 06:30:00, None, 3.0
5.0, None, 0.0, 0.0, 0.0, 5.0, 1989-04-05 15:30:00, None, 0.0
0.0, None, 0.0, 0.0, 0.0, 4.0, 1989-04-06 06:30:00, None, 0.0
5.0, None, 0.0, 0.0, 0.0, 6.0, 1989-04-06 15:30:00, None, 0.0
2.0, None, 0.0, 0.0, 2.0, 6.0, 1989-04-07 06:30:00, None, 0.0
8.0, None, 0.0, 0.0, 0.0, 8.0, 1989-04-07 15:30:00, None, 0.0
-4.0, None, 0.0, 0.0, -4.0, 8.0, 1989-04-08 06:30:00, None, 0.0
9.0, None, 0.0, 0.0, -3.0, 9.0, 1989-04-08 16:00:00, None, 0.0
-5.0, None, 0.0, 0.0, -5.0, 8.0, 1989-04-09 06:30:00, None, 0.0
14.0, None, 0.0, 0.0, -4.0, 14.0, 1989-04-09 16:00:00, None, 0.0
-4.0, None, 0.0, 0.0, -4.0, 12.0, 1989-04-10 06:30:00, None, 0.0
14.0, None, 0.0, 0.0, -4.0, 14.0, 1989-04-10 15:30:00, None, 0.0
2.0, None, 0.0, 0.0, 2.0, 14.0, 1989-04-11 06:30:00, None, 0.0
14.0, None, 0.0, 0.0, 2.0, 14.0, 1989-04-11 15:30:00, None, 0.0
-2.0, None, 0.0, 0.0, -2.0, 14.0, 1989-04-12 06:30:00, None, 0.0
13.0, None, 0.0, 0.0, 0.0, 13.0, 1989-04-12 15:30:00, None, 0.0
0.0, None, 0.0, 0.0, 0.0, 12.0, 1989-04-13 06:30:00, None, 0.0
16.0, None, 0.0, 0.0, 0.0, 16.0, 1989-04-13 15:30:00, None, 0.0
0.0, None, 0.0, 0.0, 0.0, 16.0, 1989-04-14 07:00:00, None, 0.0
15.0, None, 0.0, 0.0, 0.0, 15.0, 1989-04-14 15:30:00, None, 0.0
-4.0, None, 0.0, 0.0, -4.0, 12.0, 1989-04-15 06:30:00, None, 0.0
