station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, HEIGHT_OF_SNOW
-18.0, 6.0, 2.0, -20.0, -17.5, 1988-11-24 15:30:00, 39.0
-19.0, 7.0, 2.0, -19.0, -17.0, 1988-11-25 06:30:00, 40.0
-21.5, 11.0, 2.0, -21.5, -19.0, 1988-11-25 16:00:00, 53.0
-31.5, 0.0, 1.0, -31.5, -18.0, 1988-11-26 05:45:00, 55.0
-25.5, 0.0, 0.0, -33.0, -24.0, 1988-11-26 15:00:00, 55.0
-26.0, 1.0, 1.0, -30.5, -24.0, 1988-11-27 05:15:00, 54.0
-21.5, 1.0, 1.0, -22.0, -21.0, 1988-11-27 15:00:00, 55.0
-21.5, 2.0, 1.0, -22.0, -21.5, 1988-11-28 05:15:00, 57.0
-19.0, 0.0, 0.0, -23.0, -18.0, 1988-11-28 16:00:00, 57.0
-21.8, 0.0, 0.0, -24.2, -18.2, 1988-11-29 05:15:00, 57.0
-14.8, 0.0, 0.0, -24.2, -14.2, 1988-11-29 16:40:00, 57.0
-13.5, 0.0, 0.0, -14.0, -9.8, 1988-11-30 04:00:00, 56.0
-1.0, 0.0, 0.0, -14.0, 2.0, 1988-11-30 16:00:00, 57.0
-1.5, 0.0, 0.0, -3.5, 7.5, 1988-12-01 05:00:00, 53.0
-6.5, 0.0, 0.0, -12.5, -6.0, 1988-12-01 16:00:00, 53.0
-13.5, 0.0, 0.0, -17.5, -6.0, 1988-12-02 05:00:00, 53.0
-14.0, 0.0, 0.0, -18.0, -8.5, 1988-12-02 16:00:00, 53.0
-10.0, 0.0, 0.0, -17.0, -8.5, 1988-12-03 05:00:00, 53.0
-9.5, 0.0, 0.0, -11.5, -7.5, 1988-12-03 15:40:00, 53.0
-12.5, 0.0, 0.0, -13.5, -10.5, 1988-12-04 06:00:00, 52.0
-6.5, 0.0, 0.0, -13.5, 1.5, 1988-12-04 16:00:00, 52.0
-4.5, 0.0, 0.0, -7.0, -3.5, 1988-12-05 06:00:00, 51.0
-7.5, 0.0, 0.0, -10.5, 0.0, 1988-12-05 16:00:00, 53.0
-12.5, 0.0, 0.0, -13.5, 0.0, 1988-12-06 05:00:00, 49.0
-16.0, 0.0, 0.0, -17.0, -9.0, 1988-12-06 16:00:00, 49.0
-25.0, 0.0, 0.0, -25.0, -22.0, 1988-12-07 05:00:00, 49.0
-24.5, 0.0, 0.0, -27.5, -20.5, 1988-12-07 16:00:00, 49.0
-23.0, 0.0, 0.0, -27.5, -22.5, 1988-12-08 05:00:00, 48.0
-20.0, 5.0, 3.0, -27.5, -19.5, 1988-12-08 16:00:00, 53.0
-18.0, 5.0, 5.0, -23.0, -18.0, 1988-12-09 05:00:00, 52.0
-17.0, 0.0, 0.0, -23.0, -14.0, 1988-12-09 16:00:00, 55.0
-12.0, 1.0, 1.0, -17.0, -11.5, 1988-12-10 05:30:00, 52.0
-9.0, 0.0, 0.0, -14.5, -6.0, 1988-12-10 16:00:00, 55.0
-9.0, 0.0, 0.0, -12.0, 1.0, 1988-12-11 05:30:00, 52.0
-9.5, 0.0, 0.0, -12.0, -6.0, 1988-12-11 16:00:00, 52.0
-11.0, 0.0, 0.0, -15.0, -9.0, 1988-12-12 05:25:00, 52.0
-13.5, 0.0, 0.0, -16.0, -8.5, 1988-12-12 16:00:00, 52.0
-16.0, 0.0, 0.0, -22.0, -14.0, 1988-12-13 06:00:00, 52.0
-15.0, 0.0, 0.0, -23.0, -12.0, 1988-12-13 14:00:00, 52.0
-15.0, 0.0, 0.0, -18.5, -14.0, 1988-12-14 05:30:00, 52.0
-12.0, 0.0, 0.0, -13.5, -11.0, 1988-12-14 16:00:00, 52.0
-13.0, 0.0, 0.0, -14.5, -10.0, 1988-12-15 05:00:00, 52.0
-9.0, 0.0, 0.0, -10.0, -5.5, 1988-12-15 16:20:00, 52.0
-9.5, 0.0, 0.0, -12.5, -5.5, 1988-12-16 05:00:00, 52.0
-8.5, 0.0, 0.0, -12.5, -7.0, 1988-12-16 16:00:00, 52.0
-12.0, 0.0, 0.0, -13.0, -7.0, 1988-12-17 06:20:00, 52.0
-8.5, 0.0, 0.0, -13.0, -8.0, 1988-12-17 15:00:00, 52.0
-7.0, 0.1, 0.1, -8.0, -5.5, 1988-12-18 05:00:00, 52.0
-1.0, 0.0, 0.0, -2.5, 0.0, 1988-12-18 15:00:00, 52.0
-14.5, 0.0, 0.0, -16.5, 0.0, 1988-12-19 05:00:00, 52.0
-15.5, 0.0, 0.0, -17.5, -12.5, 1988-12-19 16:00:00, 52.0
-18.0, 0.0, 0.0, -19.0, -16.5, 1988-12-20 05:00:00, 52.0
-18.5, 0.0, 0.0, -19.5, -16.5, 1988-12-20 16:00:00, 52.0
-26.5, 0.0, 0.0, -26.5, -16.5, 1988-12-21 06:30:00, 52.0
-22.0, 0.0, 0.0, -27.0, -21.5, 1988-12-21 16:00:00, 52.0
-28.0, 0.0, 0.0, -28.5, -25.0, 1988-12-22 05:30:00, 52.0
-25.0, 0.0, 0.0, -28.5, -23.5, 1988-12-22 16:00:00, 52.0
-21.5, 0.1, 0.1, -22.5, -21.5, 1988-12-23 05:00:00, 52.0
-20.0, 2.0, 2.0, -22.5, -20.0, 1988-12-23 16:00:00, 55.0
-20.0, 4.0, 2.0, -20.5, -19.5, 1988-12-24 05:00:00, 56.0
-22.0, 4.0, 0.1, -24.0, -20.5, 1988-12-24 15:30:00, 56.0
-28.5, 4.0, 0.1, -28.5, -18.5, 1988-12-25 05:00:00, 56.0
-29.5, 0.0, 0.0, -32.5, -27.0, 1988-12-25 15:50:00, 56.0
-24.0, 0.1, 0.1, -29.5, -23.0, 1988-12-26 05:00:00, 56.0
-22.0, 1.0, 1.0, -24.0, -21.5, 1988-12-26 15:30:00, 56.0
-21.0, 2.0, 1.0, -21.5, -20.5, 1988-12-27 05:00:00, 57.0
-23.5, 0.1, 0.1, -23.5, -20.0, 1988-12-27 16:00:00, 57.0
-22.5, 0.1, 0.1, -24.0, -20.0, 1988-12-28 05:00:00, 57.0
-19.0, 0.1, 0.1, -23.5, -18.5, 1988-12-28 16:00:00, 57.0
-21.0, 1.0, 1.0, -21.0, -18.0, 1988-12-29 05:00:00, 58.0
-22.0, 2.0, 1.0, -22.0, -20.0, 1988-12-29 16:00:00, 59.0
-23.0, 3.0, 0.1, -23.5, -22.0, 1988-12-30 06:10:00, 59.0
-27.5, 0.0, 0.0, -27.5, -22.0, 1988-12-30 15:45:00, 58.0
-27.0, 0.0, 0.0, -27.5, -24.5, 1988-12-31 06:00:00, 58.0
-28.0, 0.0, 0.0, -29.0, -25.0, 1988-12-31 16:15:00, 59.0
-25.0, 0.0, 0.0, -29.0, -23.5, 1989-01-01 05:00:00, 59.0
-22.0, 0.0, 0.0, -25.5, -22.0, 1989-01-01 15:45:00, 59.0
-24.0, 0.1, 0.1, -24.0, -20.0, 1989-01-02 05:00:00, 59.0
-21.5, 0.0, 0.0, -24.0, -19.0, 1989-01-02 15:45:00, 59.0
-23.5, 0.0, 0.0, -25.0, -19.0, 1989-01-03 05:00:00, 59.0
-18.0, 0.0, 0.0, -25.0, -18.0, 1989-01-03 15:45:00, 59.0
-16.5, 1.0, 1.0, -21.0, -16.5, 1989-01-04 05:00:00, 59.0
-15.5, 0.1, 0.1, -20.5, -14.5, 1989-01-04 15:45:00, 59.0
-16.0, 0.1, 0.1, -16.5, -15.0, 1989-01-05 05:00:00, 59.0
-18.0, 0.0, 0.0, -18.0, -15.0, 1989-01-05 16:00:00, 59.0
-31.0, 0.0, 0.0, -31.0, -15.0, 1989-01-06 04:00:00, 59.0
-26.5, 0.0, 0.0, -33.0, -25.0, 1989-01-06 16:00:00, 59.0
-35.0, 0.0, 0.0, -35.5, -27.0, 1989-01-07 06:00:00, 59.0
-31.0, 0.0, 0.0, -37.0, -30.0, 1989-01-07 15:00:00, 59.0
-37.5, 0.0, 0.0, -37.5, -29.0, 1989-01-08 05:00:00, 59.0
-28.0, 0.0, 0.0, -38.5, -28.0, 1989-01-08 15:00:00, 59.0
-35.5, 0.0, 0.0, -35.5, -31.0, 1989-01-09 04:00:00, 59.0
-32.5, 0.0, 0.0, -37.0, -31.0, 1989-01-09 16:00:00, 59.0
-32.5, 0.0, 0.0, -34.0, -31.0, 1989-01-10 04:00:00, 59.0
-21.5, 2.0, 2.0, -34.0, -21.5, 1989-01-10 16:00:00, 59.0
-26.0, 0.0, 0.0, -28.0, -21.5, 1989-01-11 04:00:00, 59.0
-16.0, 0.0, 0.0, -28.0, -15.5, 1989-01-11 16:00:00, 59.0
-12.5, 0.0, 0.0, -17.0, -12.5, 1989-01-12 05:00:00, 59.0
-6.5, 0.1, 0.1, -13.5, -3.5, 1989-01-12 16:00:00, 59.0
-14.0, 0.1, 0.1, -16.0, -3.5, 1989-01-13 05:00:00, 59.0
-17.5, 1.0, 1.0, -18.0, -13.5, 1989-01-13 16:00:00, 59.0
-19.5, 1.0, 1.0, -20.0, -10.0, 1989-01-14 05:00:00, 60.0
-25.5, 1.0, 0.1, -25.5, -19.5, 1989-01-14 16:00:00, 60.0
-29.5, 0.0, 0.0, -29.5, -18.5, 1989-01-15 05:00:00, 60.0
-21.5, 0.0, 0.0, -30.0, -21.5, 1989-01-15 15:30:00, 60.0
-28.5, 0.1, 0.1, -28.5, -20.5, 1989-01-16 05:00:00, 60.0
-23.5, 3.0, 3.0, -29.0, -22.5, 1989-01-16 16:00:00, 63.0
-26.0, 5.0, 5.0, -26.0, -22.5, 1989-01-17 05:00:00, 65.0
-24.5, 0.1, 0.1, -28.5, -23.5, 1989-01-17 16:00:00, 65.0
-24.5, 0.1, 0.1, -26.0, -23.5, 1989-01-18 05:00:00, 65.0
-23.5, 0.0, 0.0, -26.0, -23.0, 1989-01-18 16:00:00, 65.0
-23.5, 0.1, 0.1, -28.0, -22.0, 1989-01-19 05:00:00, 65.0
-25.5, 5.0, 5.0, -28.0, -23.0, 1989-01-19 16:00:00, 70.0
-27.0, 6.0, 6.0, -27.0, -23.0, 1989-01-20 05:00:00, 71.0
-25.5, 7.0, 1.0, -27.0, -25.0, 1989-01-20 16:00:00, 71.0
-23.5, 0.0, 0.0, -28.0, -23.5, 1989-01-21 05:00:00, 71.0
-24.5, 0.1, 0.1, -28.0, -23.0, 1989-01-21 15:30:00, 71.0
-27.0, 0.1, 0.1, -27.5, -22.5, 1989-01-22 05:00:00, 71.0
-25.5, 0.1, 0.1, -30.5, -25.0, 1989-01-22 15:30:00, 71.0
-32.5, 0.0, 0.0, -33.0, -25.0, 1989-01-23 05:00:00, 70.0
-26.0, 0.0, 0.0, -33.5, -24.5, 1989-01-23 16:00:00, 70.0
-31.0, 0.0, 0.0, -31.5, -24.3, 1989-01-24 05:00:00, 70.0
-23.5, 0.0, 0.0, -32.0, -20.5, 1989-01-24 16:00:00, 70.0
-19.0, 1.0, 1.0, -26.0, -19.0, 1989-01-25 05:00:00, 69.0
-14.0, 1.0, 0.0, -25.5, -14.0, 1989-01-25 16:00:00, 69.0
-14.5, 0.0, 0.0, -15.5, -11.0, 1989-01-26 07:00:00, 70.0
6.5, 0.0, 0.0, -15.5, 7.0, 1989-01-26 16:00:00, 64.0
-8.0, 0.1, 0.1, -8.0, 6.0, 1989-01-27 05:00:00, 62.0
-5.0, 0.0, 0.0, -15.0, -5.0, 1989-01-27 16:00:00, 62.0
-20.5, 0.0, 0.0, -20.5, 3.0, 1989-01-28 05:00:00, 62.0
-16.0, 0.0, 0.0, -21.0, -14.5, 1989-01-28 16:00:00, 62.0
-28.5, 0.1, 0.1, -28.5, -24.0, 1989-01-29 05:00:00, 62.0
-29.0, 0.1, 0.1, -30.0, -24.0, 1989-01-29 15:00:00, 62.0
-32.0, 2.0, 1.0, -32.0, -24.0, 1989-01-30 07:00:00, 64.0
-31.5, 3.0, 2.0, -32.0, -30.0, 1989-01-30 16:00:00, 67.0
-28.0, 2.0, 2.0, -30.5, -28.0, 1989-01-31 05:00:00, 68.0
-23.5, 2.0, 0.1, -30.5, -23.5, 1989-01-31 16:00:00, 68.0
-23.0, 0.1, 0.1, -25.0, -23.0, 1989-02-01 05:00:00, 68.0
-20.5, 0.1, 0.1, -25.0, -20.0, 1989-02-01 16:00:00, 68.0
-23.0, 0.1, 0.1, -23.0, -20.0, 1989-02-02 05:00:00, 68.0
-18.5, 0.0, 0.0, -24.0, -18.5, 1989-02-02 16:00:00, 68.0
-27.5, 0.1, 0.1, -30.0, -18.5, 1989-02-03 05:00:00, 68.0
-17.5, 0.0, 0.0, -30.0, -16.5, 1989-02-03 16:00:00, 68.0
-24.5, None, None, -24.5, -16.5, 1989-02-04 06:00:00, 68.0
-16.0, 0.0, 0.0, -26.0, -9.0, 1989-02-04 15:30:00, 68.0
-25.0, 0.0, 0.0, -27.0, -9.0, 1989-02-05 06:00:00, 68.0
-14.0, 0.0, 0.0, -27.0, -10.0, 1989-02-05 16:00:00, 68.0
-26.5, 0.0, 0.0, -26.5, -10.0, 1989-02-06 06:00:00, 68.0
-13.0, 0.0, 0.0, -27.0, -10.0, 1989-02-06 16:00:00, 68.0
-24.0, 0.0, 0.0, -25.0, -10.0, 1989-02-07 06:00:00, 68.0
-12.0, 0.0, 0.0, -25.0, -12.0, 1989-02-07 16:00:00, 68.0
-22.0, 0.0, 0.0, -23.0, -11.0, 1989-02-08 06:00:00, 68.0
-10.5, 0.0, 0.0, -23.5, -8.5, 1989-02-08 16:00:00, 68.0
-16.5, 0.0, 0.0, -17.5, -8.5, 1989-02-09 06:00:00, 68.0
-3.0, 0.0, 0.0, -17.5, 2.5, 1989-02-09 16:00:00, 68.0
-13.0, 0.0, 0.0, -13.0, -2.5, 1989-02-10 06:00:00, 68.0
2.0, 0.0, 0.0, -13.5, 2.5, 1989-02-10 16:00:00, 68.0
-12.4, 0.0, 0.0, -13.5, -2.5, 1989-02-11 06:00:00, 68.0
2.5, 0.0, 0.0, -15.0, 6.5, 1989-02-11 16:00:00, 68.0
0.0, 0.0, 0.0, 0.0, 6.5, 1989-02-12 06:00:00, 68.0
0.5, 0.0, 0.0, -2.5, 1.0, 1989-02-12 15:30:00, 68.0
-9.5, 0.0, 0.0, -10.0, 2.0, 1989-02-13 06:00:00, 67.0
-5.5, 0.0, 0.0, -11.0, -5.0, 1989-02-13 16:00:00, 67.0
-13.0, 1.0, 1.0, -13.0, -5.0, 1989-02-14 06:00:00, 68.0
-14.0, 2.0, 1.0, -16.0, -11.0, 1989-02-14 16:00:00, 70.0
-18.0, 2.0, 1.0, -18.5, -9.0, 1989-02-15 06:00:00, 70.0
-17.0, 0.1, 0.1, -19.5, -15.0, 1989-02-15 16:00:00, 70.0
-26.0, 0.0, 0.0, -27.0, -15.0, 1989-02-16 06:00:00, 70.0
-13.0, 0.0, 0.0, -25.0, -11.0, 1989-02-16 16:00:00, 69.0
-24.5, 0.0, 0.0, -25.0, -11.0, 1989-02-17 07:00:00, 69.0
-8.0, 0.0, 0.0, -26.0, -7.5, 1989-02-17 16:00:00, 70.0
-21.5, 0.0, 0.0, -22.5, -7.5, 1989-02-18 07:00:00, 69.0
-5.0, 0.0, 0.0, -22.5, -3.5, 1989-02-18 15:30:00, 69.0
-18.5, 0.0, 0.0, -18.5, -3.5, 1989-02-19 05:30:00, 69.0
-3.5, 0.0, 0.0, -20.5, -1.5, 1989-02-19 15:30:00, 69.0
-12.0, 0.0, 0.0, -12.0, -1.5, 1989-02-20 04:00:00, 69.0
-1.0, 0.0, 0.0, -16.5, 0.0, 1989-02-20 16:00:00, 69.0
-15.0, 0.0, 0.0, -16.5, 0.0, 1989-02-21 05:00:00, 68.0
-2.0, 0.0, 0.0, -16.5, -0.5, 1989-02-21 16:00:00, 67.0
-14.0, 0.0, 0.0, -15.0, -0.5, 1989-02-22 04:00:00, 68.0
0.0, 0.0, 0.0, -15.0, 0.0, 1989-02-22 16:00:00, 68.0
-8.5, 0.0, 0.0, -8.5, 1.0, 1989-02-23 06:00:00, 68.0
-2.0, 1.0, 1.0, -9.5, -1.0, 1989-02-23 16:00:00, 69.0
-12.0, 3.0, 2.0, -12.0, -1.0, 1989-02-24 06:00:00, 72.0
-11.0, 3.0, 0.1, -13.5, -10.0, 1989-02-24 16:00:00, 73.0
-20.0, 4.0, 0.1, -22.0, -7.5, 1989-02-25 06:00:00, 76.0
-7.0, 0.0, 0.0, -17.0, -7.0, 1989-02-25 16:00:00, 76.0
-8.5, 0.1, 0.1, -12.5, -6.5, 1989-02-26 07:00:00, 76.0
-0.5, 0.1, 0.1, -12.5, 4.0, 1989-02-26 16:00:00, 77.0
-13.0, 2.0, 2.0, -13.0, -4.0, 1989-02-27 06:00:00, 79.0
-13.0, 0.0, 0.0, -15.2, -10.2, 1989-02-27 16:00:00, 76.0
-24.5, 0.0, 0.0, -25.0, -6.0, 1989-02-28 06:00:00, 78.0
-10.5, 0.0, 0.0, -27.0, -10.5, 1989-02-28 16:00:00, 79.0
-19.5, 0.0, 0.0, -19.5, -10.0, 1989-03-01 06:00:00, 78.0
-6.0, 0.0, 0.0, -22.8, -5.4, 1989-03-01 16:00:00, 78.0
-16.0, 0.0, 0.0, -17.5, -5.5, 1989-03-02 06:00:00, 78.0
-3.5, 0.0, 0.0, -17.5, -2.5, 1989-03-02 16:00:00, 78.0
-11.0, 0.0, 0.0, -11.5, -2.5, 1989-03-03 06:00:00, 77.0
-17.5, 1.0, 1.0, -17.5, -10.0, 1989-03-03 16:00:00, 80.0
-24.0, 2.0, 1.0, -24.0, -8.5, 1989-03-04 06:00:00, 81.0
-22.0, 0.1, 0.0, -24.5, -20.5, 1989-03-04 16:00:00, 83.0
-24.0, 1.0, 1.0, -24.0, -20.5, 1989-03-05 06:00:00, 83.0
-20.0, 1.0, 0.0, -26.5, -20.0, 1989-03-05 16:00:00, 85.0
-20.5, 7.0, 7.0, -22.5, -19.5, 1989-03-06 06:00:00, 93.0
-17.5, 5.0, 5.0, -22.0, -16.5, 1989-03-06 16:00:00, 93.0
-24.0, 0.1, 0.0, -25.5, -16.5, 1989-03-07 06:00:00, 92.0
-17.5, 0.1, 0.0, -22.5, -14.0, 1989-03-07 16:00:00, 92.0
-20.5, 0.1, 0.0, -22.5, -14.0, 1989-03-08 06:00:00, 91.0
-16.5, 0.1, 0.0, -22.5, -16.0, 1989-03-08 16:00:00, 92.0
-24.5, 0.1, 0.0, -24.5, -16.0, 1989-03-09 06:00:00, 90.0
-23.0, 0.1, 0.1, -25.0, -22.5, 1989-03-09 16:00:00, 90.0
-24.0, 1.0, 1.0, -24.5, -20.5, 1989-03-10 06:00:00, 91.0
-21.0, 8.0, 3.0, -24.5, -20.5, 1989-03-10 16:00:00, 94.0
-30.5, 4.0, 0.1, -30.5, -20.5, 1989-03-11 06:00:00, 94.0
-16.0, 0.0, 0.0, -32.5, -15.0, 1989-03-11 16:00:00, 94.0
-27.0, 0.0, 0.0, -27.0, -15.0, 1989-03-12 06:00:00, 94.0
-8.5, 0.0, 0.0, -29.0, -7.5, 1989-03-12 16:00:00, 94.0
-13.0, 0.0, 0.0, -13.0, -7.5, 1989-03-13 06:00:00, 92.0
-2.0, 0.0, 0.0, -13.5, -1.0, 1989-03-13 16:00:00, 92.0
-8.0, 1.0, 1.0, -8.0, -1.0, 1989-03-14 07:00:00, 92.0
-4.0, 0.0, 0.0, -8.5, -2.5, 1989-03-14 16:00:00, 92.0
-15.5, 0.0, 0.0, -15.5, -2.5, 1989-03-15 06:00:00, 93.0
-8.0, 0.0, 0.0, -17.3, -7.0, 1989-03-15 16:00:00, 93.0
-27.0, 0.0, 0.0, -27.0, -7.0, 1989-03-16 06:00:00, 92.0
-8.5, 0.0, 0.0, -27.0, -7.0, 1989-03-16 16:00:00, 93.0
-26.5, 0.0, 0.0, -26.5, -9.0, 1989-03-17 06:00:00, 91.0
-7.5, 0.0, 0.0, -26.5, -5.5, 1989-03-17 16:00:00, 92.0
-18.0, 0.0, 0.0, -18.0, -5.5, 1989-03-18 06:00:00, 90.0
-11.5, 0.0, 0.0, -19.5, -9.0, 1989-03-18 16:00:00, 90.0
-19.0, 0.1, 0.1, -19.0, -9.0, 1989-03-19 06:00:00, 90.0
-8.5, 0.1, 0.1, -19.5, -8.5, 1989-03-19 15:30:00, 90.0
-12.0, 0.1, 0.1, -13.0, -7.5, 1989-03-20 06:00:00, 89.0
-5.0, 0.0, 0.0, -13.0, -3.5, 1989-03-20 16:00:00, 90.0
-20.5, 0.0, 0.0, -20.5, -3.5, 1989-03-21 06:00:00, 89.0
-2.0, 0.0, 0.0, -21.0, -1.5, 1989-03-21 16:00:00, 89.0
-10.0, 0.0, 0.0, -12.5, -0.5, 1989-03-22 06:00:00, 88.0
2.5, 0.0, 0.0, -12.5, 3.0, 1989-03-22 16:00:00, 89.0
-10.5, 0.1, 0.1, -10.5, -3.2, 1989-03-23 06:00:00, 87.0
-9.5, 0.1, 0.1, -10.0, -8.0, 1989-03-23 16:00:00, 87.0
-10.5, 3.0, 3.0, -11.5, -0.5, 1989-03-24 06:00:00, 93.0
-9.0, 5.0, 2.0, -12.0, -8.5, 1989-03-24 16:00:00, 93.0
-15.5, 9.0, 6.0, -15.5, -8.5, 1989-03-25 06:00:00, 98.0
-12.0, 11.0, 1.0, -16.0, -11.0, 1989-03-25 16:00:00, 100.0
-21.5, 2.0, 1.0, -21.5, -11.0, 1989-03-26 06:00:00, 101.0
-15.5, 1.0, 0.1, -23.0, -14.0, 1989-03-26 16:00:00, 100.0
-19.5, 2.0, 1.0, -19.5, -14.0, 1989-03-27 06:00:00, 101.0
-15.0, 4.0, 1.0, -19.5, -14.5, 1989-03-27 16:00:00, 103.0
-18.0, 2.0, 0.1, -18.5, -14.5, 1989-03-28 06:00:00, 103.0
-8.5, 0.1, 0.1, -19.0, -8.0, 1989-03-28 16:00:00, 102.0
-19.0, 0.0, 0.0, -20.0, -8.0, 1989-03-29 06:00:00, 102.0
6.0, 0.0, 0.0, -20.0, 7.0, 1989-03-29 16:00:00, 102.0
-9.5, 0.0, 0.0, -9.5, 7.0, 1989-03-30 06:00:00, 100.0
8.5, 0.0, 0.0, -10.0, 9.0, 1989-03-30 16:00:00, 96.0
-3.0, 0.0, 0.0, -4.5, 9.0, 1989-03-31 06:00:00, 95.0
4.0, 0.0, 0.0, -4.5, 5.0, 1989-03-31 16:00:00, 95.0
-4.0, 0.1, 0.1, -7.0, 5.5, 1989-04-01 06:00:00, 95.0
3.5, 0.1, 0.1, -7.0, 3.5, 1989-04-01 16:00:00, 94.0
-4.0, 6.0, 6.0, -4.0, 4.5, 1989-04-02 06:00:00, 98.0
-2.5, 10.0, 1.0, -6.0, -2.0, 1989-04-02 16:00:00, 101.0
-5.5, 12.0, 0.1, -5.5, 1.0, 1989-04-03 06:00:00, 101.0
-1.0, 1.0, 1.0, -6.5, -0.5, 1989-04-03 16:00:00, 102.0
-6.5, 0.1, 0.1, -6.5, -0.5, 1989-04-04 06:00:00, 98.0
9.0, 0.0, 0.0, -9.0, 9.0, 1989-04-04 16:00:00, 98.0
-8.5, 0.0, 0.0, -9.0, 8.5, 1989-04-05 06:00:00, 95.0
6.5, 0.1, 0.1, -10.0, 7.5, 1989-04-05 16:00:00, 95.0
-6.0, 0.0, 0.0, -7.0, 8.5, 1989-04-06 06:00:00, 92.0
8.5, 0.0, 0.0, -5.0, 10.0, 1989-04-06 16:00:00, 88.0
-2.5, 0.1, 0.1, -2.5, 9.5, 1989-04-07 06:00:00, 89.0
4.5, 0.0, 0.0, -2.5, 8.5, 1989-04-07 16:00:00, 87.0
-4.5, 0.0, 0.0, -5.5, 8.5, 1989-04-08 06:00:00, 87.0
7.5, 0.0, 0.0, -5.5, 9.0, 1989-04-08 16:00:00, 85.0
-4.5, 0.0, 0.0, -5.0, 9.0, 1989-04-09 06:00:00, 85.0
10.5, 0.0, 0.0, -4.5, 13.0, 1989-04-09 16:00:00, 82.0
-5.0, 0.0, 0.0, -5.5, 13.5, 1989-04-10 06:00:00, 81.0
14.0, 0.0, 0.0, -5.5, 16.5, 1989-04-10 16:00:00, 81.0
2.0, 0.0, 0.0, -0.5, 16.5, 1989-04-11 04:00:00, 78.0
14.0, 0.0, 0.0, 0.0, 15.0, 1989-04-11 16:00:00, 78.0
