station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-27.0, None, None, None, -30.0, None, -25.0, 1978-01-02 09:00:00, None, 56.0
-24.0, None, None, 0.0, -29.0, None, -22.0, 1978-01-02 15:00:00, None, 56.0
-20.0, None, None, 0.0, -29.0, None, -20.0, 1978-01-03 09:00:00, None, 56.0
-17.0, None, None, 0.0, -22.0, None, -16.0, 1978-01-03 15:00:00, None, 56.0
-18.0, None, None, 0.0, -21.0, None, -17.0, 1978-01-04 09:00:00, None, 56.0
-18.0, None, None, 1.0, -18.0, None, -17.0, 1978-01-04 16:00:00, None, 56.0
-20.0, None, None, 10.0, -20.0, None, -17.0, 1978-01-05 09:00:00, None, 61.0
-21.0, None, None, 5.0, -21.0, None, -19.0, 1978-01-05 16:00:00, None, 64.0
-21.0, None, None, 15.0, -22.0, None, -19.0, 1978-01-06 09:00:00, None, 76.0
-19.0, None, None, 1.0, -22.0, None, -19.0, 1978-01-06 16:00:00, None, 77.0
-28.0, None, None, 1.0, -29.0, None, -19.0, 1978-01-07 09:00:00, None, 77.0
-20.0, None, None, 2.0, -28.0, None, -20.0, 1978-01-07 15:00:00, None, 78.0
-18.0, None, None, 8.0, -21.0, None, -18.0, 1978-01-08 09:00:00, None, 85.0
-15.0, None, None, 0.0, -19.0, None, -14.0, 1978-01-08 16:00:00, None, 85.0
-20.0, None, None, 0.0, -22.0, None, -15.0, 1978-01-09 09:00:00, None, 78.0
-14.0, None, None, 0.0, -20.0, None, -12.0, 1978-01-09 16:00:00, None, 73.0
-18.0, None, None, 0.0, -20.0, None, -14.0, 1978-01-10 09:00:00, None, 73.0
-14.0, None, None, 0.0, -19.0, None, -12.0, 1978-01-10 16:00:00, None, 73.0
-20.0, None, None, 0.0, -22.0, None, -14.0, 1978-01-11 09:00:00, None, 73.0
-13.0, None, None, 0.0, -21.0, None, -12.0, 1978-01-11 18:00:00, None, 73.0
-12.0, None, None, 2.0, -14.0, None, -11.0, 1978-01-12 09:00:00, None, 74.0
-9.0, None, None, 0.0, -12.0, None, -7.0, 1978-01-12 18:00:00, None, 72.0
-13.0, None, None, 0.0, -15.0, None, -9.0, 1978-01-13 09:00:00, None, 70.0
-14.0, None, None, None, -15.0, None, -11.0, 1978-01-13 18:00:00, None, 70.0
-17.0, None, None, None, -19.0, None, -14.0, 1978-01-14 09:00:00, None, 68.0
-10.0, None, None, None, -17.0, None, -10.0, 1978-01-14 16:00:00, None, 68.0
-14.0, None, None, None, -21.0, None, -10.0, 1978-01-16 09:00:00, None, 66.0
-10.0, None, None, None, -15.0, None, -10.0, 1978-01-16 16:00:00, None, 66.0
-12.0, None, None, None, -15.0, None, -10.0, 1978-01-17 09:00:00, None, 66.0
-10.0, None, None, None, -14.0, None, -10.0, 1978-01-17 16:00:00, None, 66.0
-11.0, None, None, None, -16.0, None, -10.0, 1978-01-18 09:00:00, None, 66.0
-8.0, None, None, 0.0, -11.0, None, -8.0, 1978-01-18 18:00:00, None, 66.0
-16.0, None, None, 0.0, -18.0, None, -8.0, 1978-01-19 09:00:00, None, 64.0
-10.0, None, None, 0.0, -16.0, None, -9.0, 1978-01-19 18:00:00, None, 64.0
-11.0, None, None, 0.0, -16.0, None, -10.0, 1978-01-20 09:00:00, None, 62.0
-5.0, None, None, 0.0, -11.0, None, -5.0, 1978-01-20 18:00:00, None, 62.0
-5.0, None, None, 1.0, -8.0, None, -5.0, 1978-01-21 09:00:00, None, 63.0
-1.0, None, None, 0.0, -5.0, None, -1.0, 1978-01-21 16:00:00, None, 63.0
-3.0, None, None, 8.0, -4.0, None, -1.0, 1978-01-22 09:00:00, None, 72.0
-2.0, None, None, 0.0, -4.0, None, -2.0, 1978-01-22 16:00:00, None, 71.0
-9.0, None, None, 0.0, -14.0, None, -2.0, 1978-01-23 09:00:00, None, 71.0
-6.0, None, None, 1.0, -13.0, None, -6.0, 1978-01-23 16:00:00, None, 71.0
-5.0, None, None, 14.0, -8.0, None, -5.0, 1978-01-24 09:00:00, None, 80.0
-3.0, None, None, 0.0, -5.0, None, -3.0, 1978-01-24 16:00:00, None, 80.0
-5.0, None, None, 1.0, -9.0, None, -3.0, 1978-01-25 09:00:00, None, 80.0
-2.0, None, None, 1.0, -5.0, None, -2.0, 1978-01-25 16:00:00, None, 80.0
-6.0, None, None, 0.0, -8.0, None, -2.0, 1978-01-26 09:00:00, None, 80.0
-4.0, None, None, 0.0, -6.0, None, -2.0, 1978-01-26 16:00:00, None, 80.0
-13.0, None, None, 2.0, -13.0, None, -4.0, 1978-01-27 09:00:00, None, 81.0
-11.0, None, None, 0.0, -14.0, None, -6.0, 1978-01-27 16:00:00, None, 80.0
-21.0, None, None, 0.0, -22.0, None, -11.0, 1978-01-28 09:00:00, None, 80.0
-16.0, None, None, 0.0, -21.0, None, -13.0, 1978-01-28 16:00:00, None, 80.0
-28.0, None, None, 0.0, -29.0, None, -16.0, 1978-01-29 09:00:00, None, 78.0
-21.0, None, None, 0.0, -28.0, None, -18.0, 1978-01-29 16:00:00, None, 78.0
-25.0, None, None, 0.0, -31.0, None, -20.0, 1978-01-30 09:00:00, None, 78.0
-30.0, None, None, 0.0, -30.0, None, -19.0, 1978-01-30 16:00:00, None, 78.0
-24.0, None, None, 0.0, -25.0, None, -20.0, 1978-01-31 09:00:00, None, 76.0
-20.0, None, None, 0.0, -25.0, None, -17.0, 1978-01-31 16:00:00, None, 76.0
-25.0, None, None, 0.0, -33.0, None, -20.0, 1978-02-01 09:00:00, None, 74.0
-22.0, None, None, 0.0, -33.0, None, -20.0, 1978-02-01 16:00:00, None, 74.0
-19.0, None, None, 0.0, -26.0, None, -19.0, 1978-02-02 09:00:00, None, 74.0
-9.0, None, None, 0.0, -21.0, None, -9.0, 1978-02-02 16:00:00, None, 74.0
-13.0, None, None, 5.0, -14.0, None, -9.0, 1978-02-03 09:00:00, None, 77.0
-10.0, None, None, 1.0, -14.0, None, -10.0, 1978-02-03 16:00:00, None, 78.0
-14.0, None, None, 3.0, -18.0, None, -10.0, 1978-02-04 09:00:00, None, 80.0
-12.0, None, None, 0.0, -14.0, None, -4.0, 1978-02-04 16:00:00, None, 79.0
-6.0, None, None, 0.0, -12.0, None, -4.0, 1978-02-05 09:00:00, None, 77.0
0.0, None, None, 0.0, -6.0, None, 2.0, 1978-02-05 16:00:00, None, 75.0
-2.0, None, None, 0.0, -3.0, None, 0.0, 1978-02-06 09:00:00, None, 73.0
2.0, None, None, 0.0, -2.0, None, 4.0, 1978-02-06 17:00:00, None, 71.0
-4.0, None, None, 0.0, -8.0, None, 2.0, 1978-02-07 09:00:00, None, 70.0
1.0, None, None, None, -4.0, None, 2.0, 1978-02-07 17:00:00, None, 70.0
-7.0, None, None, None, -8.0, None, 1.0, 1978-02-08 09:00:00, None, 70.0
-4.0, None, None, None, -8.0, None, 0.0, 1978-02-08 16:00:00, None, 70.0
-14.0, None, None, None, -17.0, None, -4.0, 1978-02-09 09:00:00, None, 70.0
-5.0, None, None, None, -14.0, None, -5.0, 1978-02-09 17:00:00, None, 70.0
-12.0, None, None, None, -12.0, None, -5.0, 1978-02-10 09:00:00, None, 70.0
-7.0, None, None, None, -12.0, None, -5.0, 1978-02-10 16:00:00, None, 70.0
-9.0, None, None, None, -16.0, None, -7.0, 1978-02-11 09:00:00, None, 70.0
-8.0, None, None, None, -9.0, None, -6.0, 1978-02-11 16:00:00, None, 70.0
-15.0, None, None, None, -19.0, None, -8.0, 1978-02-12 09:00:00, None, 70.0
-17.0, None, None, None, -23.0, None, -10.0, 1978-02-13 09:00:00, None, 70.0
-6.0, None, None, None, -19.0, None, -6.0, 1978-02-13 16:00:00, None, 70.0
-11.0, None, None, None, -14.0, None, -6.0, 1978-02-14 09:00:00, None, 70.0
0.0, None, None, None, -11.0, None, 0.0, 1978-02-14 16:00:00, None, 70.0
-12.0, None, None, None, -14.0, None, 0.0, 1978-02-15 09:00:00, None, 70.0
-12.0, None, None, None, -14.0, None, -1.0, 1978-02-15 16:00:00, None, 70.0
-9.0, None, None, 0.0, -12.0, None, -2.0, 1978-02-16 09:00:00, None, 70.0
-1.0, None, None, 0.0, -10.0, None, -1.0, 1978-02-16 16:00:00, None, 70.0
-7.0, None, None, 0.0, -8.0, None, 0.0, 1978-02-17 09:00:00, None, 70.0
1.0, None, None, 0.0, -7.0, None, 2.0, 1978-02-17 16:00:00, None, 70.0
-4.0, None, None, 2.0, -7.0, None, 1.0, 1978-02-18 09:00:00, None, 72.0
-1.0, None, None, 1.0, -4.0, None, 1.0, 1978-02-18 16:00:00, None, 73.0
-2.0, None, None, 3.0, -5.0, None, -1.0, 1978-02-19 09:00:00, None, 76.0
0.0, None, None, 0.0, -2.0, None, 5.0, 1978-02-19 16:00:00, None, 75.0
-10.0, None, None, 0.0, -11.0, None, 0.0, 1978-02-20 09:00:00, None, 75.0
4.0, None, None, 0.0, -14.0, None, 4.0, 1978-02-20 16:00:00, None, 73.0
1.0, None, None, 2.0, -1.0, None, 4.0, 1978-02-21 09:00:00, None, 75.0
3.0, None, None, 0.0, 1.0, None, 7.0, 1978-02-21 18:00:00, None, 75.0
-2.0, None, None, 0.0, -4.0, None, 3.0, 1978-02-22 09:00:00, None, 75.0
4.0, None, None, 0.0, -2.0, None, 6.0, 1978-02-22 16:00:00, None, 73.0
-5.0, None, None, 1.0, -6.0, None, 4.0, 1978-02-23 09:00:00, None, 74.0
0.0, None, None, 0.0, -5.0, None, 1.0, 1978-02-23 16:00:00, None, 73.0
-6.0, None, None, None, -6.0, None, 0.0, 1978-02-24 09:00:00, None, 73.0
-3.0, None, None, None, -6.0, None, 3.0, 1978-02-24 18:00:00, None, 72.0
-11.0, None, None, None, -16.0, None, -3.0, 1978-02-25 09:00:00, None, 72.0
2.0, None, None, None, -11.0, None, 2.0, 1978-02-25 18:00:00, None, 71.0
-14.0, None, None, None, -19.0, None, 2.0, 1978-02-26 09:00:00, None, 71.0
1.0, None, None, None, -14.0, None, 1.0, 1978-02-26 16:00:00, None, 71.0
-9.0, None, None, None, -18.0, None, 1.0, 1978-02-27 09:00:00, None, 71.0
-1.0, None, None, None, -15.0, None, -1.0, 1978-02-27 18:00:00, None, 71.0
-10.0, None, None, None, -12.0, None, -1.0, 1978-02-28 09:00:00, None, 71.0
-1.0, None, None, None, -10.0, None, 0.0, 1978-02-28 18:00:00, None, 70.0
-19.0, None, None, None, -21.0, None, -1.0, 1978-03-01 09:00:00, None, 70.0
-3.0, None, None, None, -19.0, None, -3.0, 1978-03-01 16:00:00, None, 70.0
-4.0, None, None, None, -19.0, None, -3.0, 1978-03-02 09:00:00, None, 70.0
-5.0, None, None, None, -15.0, None, -4.0, 1978-03-02 16:00:00, None, 70.0
-11.0, None, None, None, -23.0, None, -5.0, 1978-03-03 09:00:00, None, 70.0
1.0, None, None, None, -19.0, None, 1.0, 1978-03-03 18:00:00, None, 70.0
-9.0, None, None, 0.0, -19.0, None, 1.0, 1978-03-04 09:00:00, None, 70.0
2.0, None, None, 0.0, -16.0, None, 2.0, 1978-03-04 18:00:00, None, 70.0
5.0, None, None, 0.0, -13.0, None, 5.0, 1978-03-05 16:00:00, None, 70.0
-8.0, None, None, 0.0, -10.0, None, 5.0, 1978-03-06 09:00:00, None, 70.0
3.0, None, None, 1.0, -11.0, None, 3.0, 1978-03-06 16:00:00, None, 71.0
0.0, None, None, 2.0, -2.0, None, 3.0, 1978-03-07 09:00:00, None, 73.0
0.0, None, None, 0.0, -1.0, None, 5.0, 1978-03-07 17:00:00, None, 73.0
1.0, None, None, 0.0, 0.0, None, 3.0, 1978-03-08 09:00:00, None, 72.0
6.0, None, None, None, 1.0, None, 7.0, 1978-03-08 16:00:00, None, 70.0
-1.0, None, None, None, -4.0, None, 6.0, 1978-03-09 09:00:00, None, 69.0
5.0, None, None, None, -1.0, None, 6.0, 1978-03-09 16:00:00, None, 68.0
1.0, None, None, None, -2.0, None, 5.0, 1978-03-10 09:00:00, None, 68.0
2.0, None, None, None, 1.0, None, 5.0, 1978-03-10 16:00:00, None, 67.0
-1.0, None, None, None, -3.0, None, 2.0, 1978-03-11 09:00:00, None, 67.0
4.0, None, None, None, -1.0, None, 4.0, 1978-03-11 16:00:00, None, 66.0
-1.0, None, None, None, -4.0, None, 4.0, 1978-03-12 09:00:00, None, 66.0
2.0, None, None, None, -1.0, None, 2.0, 1978-03-12 16:00:00, None, 66.0
-3.0, None, None, None, -4.0, None, 2.0, 1978-03-13 09:00:00, None, 66.0
2.0, None, None, None, -3.0, None, 4.0, 1978-03-13 16:00:00, None, 66.0
-4.0, None, None, None, -6.0, None, 2.0, 1978-03-14 09:00:00, None, 66.0
1.0, None, None, None, -4.0, None, 1.0, 1978-03-14 16:00:00, None, 66.0
-5.0, None, None, None, -10.0, None, 2.0, 1978-03-15 09:00:00, None, 66.0
4.0, None, None, None, -5.0, None, 4.0, 1978-03-15 16:00:00, None, 66.0
0.0, None, None, None, -3.0, None, 5.0, 1978-03-16 09:00:00, None, 66.0
5.0, None, None, 0.0, -1.0, None, 5.0, 1978-03-16 16:00:00, None, 66.0
1.0, None, None, 1.0, 0.0, None, 5.0, 1978-03-17 09:00:00, None, 67.0
1.0, None, None, 1.0, 0.0, None, 1.0, 1978-03-17 16:00:00, None, 67.0
-3.0, None, None, 0.0, -5.0, None, 1.0, 1978-03-18 09:00:00, None, 66.0
1.0, None, None, 2.0, -4.0, None, 6.0, 1978-03-19 09:00:00, None, 66.0
4.0, None, None, 0.0, 0.0, None, 4.0, 1978-03-19 16:00:00, None, 64.0
6.0, None, None, 0.0, 1.0, None, 7.0, 1978-03-20 09:00:00, None, 63.0
2.0, None, None, 1.0, -1.0, None, 7.0, 1978-03-21 09:00:00, None, 64.0
8.0, None, None, None, 2.0, None, 8.0, 1978-03-21 16:00:00, None, 62.0
0.0, None, None, None, -9.0, None, 8.0, 1978-03-22 09:00:00, None, 62.0
10.0, None, None, None, 0.0, None, 10.0, 1978-03-22 16:00:00, None, 58.0
7.0, None, None, None, 3.0, None, 8.0, 1978-03-24 09:00:00, None, 55.0
8.0, None, None, None, 3.0, None, 10.0, 1978-03-24 16:00:00, None, 52.0
4.0, None, None, None, 0.0, None, 6.0, 1978-03-28 09:00:00, None, 50.0
6.0, None, None, None, 3.0, None, 9.0, 1978-03-28 16:00:00, None, 47.0
3.0, None, None, None, 1.0, None, 7.0, 1978-03-29 09:00:00, None, 46.0
3.0, None, None, 0.0, 2.0, None, 9.0, 1978-03-29 16:00:00, None, 44.0
1.0, None, None, 4.0, 0.0, None, 3.0, 1978-03-30 09:00:00, None, 48.0
6.0, None, None, 0.0, 0.0, None, 6.0, 1978-03-30 16:00:00, None, 46.0
-2.0, None, None, 0.0, -3.0, None, 6.0, 1978-03-31 09:00:00, None, 46.0
0.0, None, None, 3.0, -2.0, None, 0.0, 1978-11-06 09:00:00, None, None
1.0, None, None, None, -2.0, None, 2.0, 1978-11-06 16:00:00, None, None
2.0, None, None, None, -1.0, None, 2.0, 1978-11-07 09:00:00, None, None
4.0, None, None, None, 2.0, None, 5.0, 1978-11-07 16:00:00, None, None
-9.0, None, None, None, -11.0, None, 2.0, 1978-11-09 09:00:00, None, None
-14.0, None, None, None, -15.0, None, -7.0, 1978-11-10 09:00:00, None, 3.0
-14.0, None, None, None, -14.0, None, -10.0, 1978-11-11 09:00:00, None, None
-8.0, None, None, None, -14.0, None, -8.0, 1978-11-11 16:00:00, None, None
-9.0, None, None, None, -12.0, None, -8.0, 1978-11-12 09:00:00, None, None
-8.0, None, None, None, -12.0, None, -6.0, 1978-11-12 16:00:00, None, None
-12.0, None, None, None, -13.0, None, -8.0, 1978-11-13 09:00:00, None, None
-8.0, None, None, None, -12.0, None, -6.0, 1978-11-13 16:00:00, None, None
-11.0, None, None, None, -13.0, None, -6.0, 1978-11-14 09:00:00, None, None
-4.0, None, None, None, -11.0, None, -4.0, 1978-11-14 16:00:00, None, None
-6.0, None, None, None, -7.0, None, -4.0, 1978-11-15 09:00:00, None, None
-2.0, None, None, None, -6.0, None, -1.0, 1978-11-15 16:00:00, None, None
-3.0, None, None, 2.0, -4.0, None, -1.0, 1978-11-16 09:00:00, None, None
-3.0, None, None, None, -4.0, None, -1.0, 1978-11-16 16:00:00, None, None
-14.0, None, None, None, -15.0, None, -2.0, 1978-11-17 09:00:00, None, None
-15.0, None, None, 2.0, -18.0, None, -13.0, 1978-11-17 16:00:00, None, None
-19.0, None, None, None, -22.0, None, -14.0, 1978-11-18 10:00:00, None, None
-19.0, None, None, None, -22.0, None, -17.0, 1978-11-18 16:00:00, None, None
-16.0, None, None, None, -20.0, None, -14.0, 1978-11-20 09:00:00, None, None
-14.0, None, None, None, -19.0, None, -13.0, 1978-11-20 16:00:00, None, None
-15.0, None, None, None, -18.0, None, -14.0, 1978-11-21 09:00:00, None, None
-13.0, None, None, None, -19.0, None, -10.0, 1978-11-21 16:00:00, None, None
