station_observations
CURRENT_AIR_TEMPERATURE1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
15.0, 0.0, 5.0, 15.0, 1995-03-30 15:30:00, None, 0.0
8.5, 0.0, 7.5, 15.0, 1995-03-31 07:25:00, None, 0.0
9.0, 0.0, 7.5, 10.0, 1995-03-31 15:35:00, None, 0.0
1.0, 0.0, -3.0, 8.0, 1995-11-01 07:20:00, None, 0.0
10.0, 0.0, -1.0, 11.0, 1995-11-01 14:40:00, None, 0.0
-1.5, 0.0, -1.5, -1.5, 1995-11-02 07:15:00, None, 0.0
12.0, 0.0, 2.0, 12.0, 1995-11-02 15:10:00, None, 0.0
4.0, 0.0, 4.0, 4.0, 1995-11-03 07:15:00, None, 0.0
12.0, 0.0, 5.0, 13.0, 1995-11-03 15:10:00, None, 0.0
8.0, 0.0, 8.0, 10.0, 1995-11-04 07:20:00, None, 0.0
9.0, 0.0, 9.0, 10.0, 1995-11-04 15:20:00, None, 0.0
4.0, 0.0, 4.0, 8.0, 1995-11-05 07:10:00, None, 0.0
7.0, 0.0, 4.0, 7.0, 1995-11-05 15:25:00, None, 0.0
5.0, 0.0, 5.0, 5.0, 1995-11-06 07:15:00, None, 0.0
8.0, 0.0, 5.0, 8.0, 1995-11-06 15:40:00, None, 0.0
6.5, 0.0, 5.0, 8.0, 1995-11-07 07:15:00, None, 0.0
8.0, 0.0, 5.0, 8.0, 1995-11-07 15:30:00, None, 0.0
9.0, 0.0, 8.0, 9.0, 1995-11-08 07:15:00, None, 0.0
9.0, 0.0, 9.0, 11.0, 1995-11-08 15:00:00, None, 0.0
5.0, 0.0, 5.0, 6.0, 1995-11-09 07:20:00, None, 0.0
4.0, 0.0, 4.0, 8.0, 1995-11-09 15:40:00, None, 0.0
1.0, 0.0, 1.0, 2.0, 1995-11-10 07:20:00, None, 0.0
4.0, 0.0, 0.0, 4.0, 1995-11-10 15:35:00, None, None
6.0, 0.0, 2.0, 6.0, 1995-11-11 06:30:00, None, 0.0
8.0, 0.0, 7.0, 8.0, 1995-11-11 15:20:00, None, 0.0
4.0, 0.0, 4.0, 8.0, 1995-11-12 06:00:00, None, 5.0
8.0, 0.0, 5.0, 8.0, 1995-11-12 15:20:00, None, 0.0
7.0, 0.0, 5.0, 8.0, 1995-11-13 07:15:00, None, 19.0
8.0, 0.0, 8.0, 8.0, 1995-11-13 15:10:00, None, 0.0
8.0, 0.0, 8.0, 8.0, 1995-11-14 07:15:00, None, 0.0
12.0, 0.0, 7.5, 12.0, 1995-11-14 15:50:00, None, 0.0
10.0, 0.0, 8.0, 10.0, 1995-11-15 07:15:00, None, 0.0
12.0, 0.0, 12.0, 13.0, 1995-11-15 15:45:00, None, 0.0
12.0, 0.0, 8.0, 12.0, 1995-11-16 07:20:00, None, 0.0
12.0, 0.0, 8.0, 12.0, 1995-11-16 15:30:00, None, 0.0
0.0, 0.0, 0.0, 0.0, 1995-11-17 07:25:00, None, 0.0
11.0, 0.0, 11.0, 12.0, 1995-11-17 16:10:00, None, 0.0
4.0, 0.0, 4.0, 12.0, 1995-11-18 07:00:00, None, 0.0
6.0, 0.0, 4.0, 12.0, 1995-11-18 17:30:00, None, 0.0
5.0, 0.0, -2.0, 5.0, 1995-11-19 07:10:00, None, 0.0
3.0, 0.0, 0.0, 8.0, 1995-11-19 17:30:00, None, 0.0
2.0, 0.0, 2.0, 8.0, 1995-11-20 07:15:00, None, 0.0
8.0, 0.0, 2.0, 8.0, 1995-11-20 15:45:00, None, 0.0
9.0, 0.0, 2.0, 9.0, 1995-11-21 07:20:00, None, 0.0
12.0, 0.0, 9.0, 12.0, 1995-11-21 15:45:00, None, 0.0
10.0, 0.0, 6.0, 10.0, 1995-11-22 07:25:00, None, 0.0
13.0, 0.0, 10.0, 13.0, 1995-11-22 15:40:00, None, 0.0
12.0, 0.0, 8.0, 12.0, 1995-11-23 07:20:00, None, 0.0
14.0, 0.0, 12.0, 15.0, 1995-11-23 15:30:00, None, 0.0
12.0, 0.0, 8.0, 12.0, 1995-11-24 07:25:00, None, 0.0
12.0, 0.0, 11.0, 13.0, 1995-11-24 15:45:00, None, 0.0
6.0, 0.0, 6.0, 9.0, 1995-11-25 07:00:00, None, 0.0
7.0, 0.0, -0.5, 13.5, 1995-11-25 16:30:00, None, 0.0
6.0, 0.0, 4.0, 7.0, 1995-11-26 07:05:00, None, 0.0
6.0, 0.0, 4.0, 8.5, 1995-11-26 17:40:00, None, 0.0
9.0, 0.0, 4.0, 9.0, 1995-11-27 07:15:00, None, 0.0
8.0, 0.0, 8.0, 8.0, 1995-11-27 15:55:00, None, 0.0
8.0, 0.0, 8.0, 8.0, 1995-11-28 07:20:00, None, 0.0
10.0, 0.0, 8.0, 10.0, 1995-11-28 15:50:00, None, 0.0
9.5, 0.0, 9.5, 12.0, 1995-11-29 07:20:00, None, 0.0
6.5, 0.0, 6.5, 10.0, 1995-11-29 16:20:00, None, 0.0
7.0, 0.0, 6.0, 9.0, 1995-11-30 07:30:00, None, 0.0
7.0, None, 6.0, 9.0, 1995-11-30 15:55:00, None, None
3.0, 0.0, 3.0, 5.0, 1995-12-01 07:25:00, None, 0.0
4.0, 0.0, 3.0, 5.0, 1995-12-01 15:35:00, None, 0.0
1.0, 1.0, -1.0, 4.0, 1995-12-02 07:00:00, None, 0.0
3.5, 0.0, -1.0, 6.0, 1995-12-02 16:20:00, None, 0.0
5.0, 0.0, 3.5, 8.0, 1995-12-03 07:25:00, None, 0.0
5.0, 0.0, 5.0, 7.0, 1995-12-03 16:10:00, None, 0.0
3.0, 3.0, 2.0, 4.0, 1995-12-04 07:20:00, None, 3.0
3.0, 0.0, 3.0, 4.0, 1995-12-04 15:30:00, None, 2.0
1.0, 0.0, 1.0, 3.0, 1995-12-05 07:20:00, None, 0.0
4.0, 0.0, 1.0, 4.0, 1995-12-05 15:30:00, None, 2.0
4.0, 0.0, 4.0, 4.0, 1995-12-06 07:15:00, None, 1.0
4.0, 0.0, 4.0, 6.0, 1995-12-06 15:35:00, None, None
-1.0, 0.0, -1.0, 4.0, 1995-12-07 07:20:00, None, 1.0
2.0, 0.0, -1.0, 2.0, 1995-12-07 15:15:00, None, 1.0
0.0, None, -1.0, 2.0, 1995-12-08 07:15:00, None, 1.0
2.0, 0.0, 1.0, 2.0, 1995-12-08 15:30:00, None, 1.0
0.0, 0.0, -1.0, 0.0, 1995-12-09 07:30:00, None, 1.0
4.0, 9.0, 3.0, 5.0, 1995-12-09 17:45:00, None, 9.0
4.0, 0.0, 2.0, 4.0, 1995-12-10 07:30:00, None, 0.0
7.0, 0.0, 4.0, 7.0, 1995-12-10 15:49:00, None, 0.0
7.0, 0.0, 7.0, 8.0, 1995-12-11 07:20:00, None, 0.0
7.0, 0.0, 7.0, 9.0, 1995-12-11 15:35:00, None, 0.0
8.0, 0.0, 8.0, 9.0, 1995-12-12 07:15:00, None, 0.0
8.0, 0.0, 8.0, 9.0, 1995-12-12 15:30:00, None, 13.0
7.0, 0.0, 7.0, 8.0, 1995-12-13 07:25:00, None, 0.0
8.0, 0.0, 7.0, 9.0, 1995-12-13 15:15:00, None, 0.0
9.0, 0.0, 9.0, 10.0, 1995-12-14 07:20:00, None, 0.0
8.0, 0.0, 8.0, 9.0, 1995-12-14 15:45:00, None, 0.0
6.0, 0.0, 5.0, 8.0, 1995-12-15 07:20:00, None, 0.0
9.0, 0.0, 5.0, 11.0, 1995-12-15 15:15:00, None, 0.0
7.0, 0.0, 0.5, 9.0, 1995-12-16 06:25:00, None, 0.0
5.5, 0.0, 4.0, 7.0, 1995-12-16 17:30:00, None, 0.0
9.0, 0.0, 5.0, 9.0, 1995-12-17 07:40:00, None, 0.0
6.5, 0.0, 5.0, 8.5, 1995-12-17 17:15:00, None, 0.0
10.0, 0.0, 9.0, 10.0, 1995-12-18 07:30:00, None, 0.0
12.0, 0.0, 9.0, 12.0, 1995-12-18 15:20:00, None, 0.0
10.0, 0.0, 10.0, 10.0, 1995-12-19 07:20:00, None, 0.0
12.0, 0.0, 10.0, 12.0, 1995-12-19 15:25:00, None, 0.0
7.0, 0.0, 6.0, 8.0, 1995-12-20 07:15:00, None, 0.0
8.5, 0.0, 7.0, 8.5, 1995-12-20 16:00:00, None, 0.0
9.0, 0.0, 8.0, 9.0, 1995-12-21 07:25:00, None, 0.0
9.0, 0.0, 8.0, 9.0, 1995-12-21 15:15:00, None, 0.0
9.0, 0.0, 8.0, 9.0, 1995-12-22 07:20:00, None, 0.0
10.0, 0.0, 8.0, 10.0, 1995-12-22 15:00:00, None, 0.0
5.0, 0.0, 1.0, 11.0, 1995-12-23 06:25:00, None, 0.0
4.5, 0.0, -0.5, 7.5, 1995-12-23 17:15:00, None, 0.0
-1.0, 0.0, -3.0, -1.0, 1995-12-24 07:30:00, None, 0.0
2.0, 0.0, -3.0, 6.0, 1995-12-24 16:00:00, None, 0.0
-1.0, 0.0, -3.0, 1.0, 1995-12-25 08:10:00, None, 0.0
3.5, 0.0, -3.0, 5.5, 1995-12-25 15:45:00, None, 0.0
5.0, 0.0, 5.0, 6.0, 1995-12-26 07:25:00, None, 0.0
6.0, 0.0, 6.0, 7.0, 1995-12-26 15:30:00, None, 0.0
7.0, 0.0, 6.0, 7.0, 1995-12-27 07:20:00, None, 0.0
9.5, 0.0, 6.0, 9.5, 1995-12-27 15:30:00, None, 0.0
8.5, 0.0, 8.5, 9.0, 1995-12-28 07:20:00, None, 0.0
8.5, 0.0, 8.5, 9.0, 1995-12-28 15:20:00, None, 0.0
7.0, 0.0, 7.0, 9.0, 1995-12-29 07:20:00, None, 0.0
8.0, 0.0, 7.0, 8.0, 1995-12-29 15:20:00, None, 0.0
5.0, 0.0, 4.0, 5.0, 1995-12-30 07:15:00, None, 0.0
5.0, 0.0, 3.0, 8.0, 1995-12-30 15:53:00, None, None
4.0, 0.0, 2.0, 7.0, 1995-12-31 06:20:00, None, 0.0
5.0, 0.0, 3.0, 7.0, 1995-12-31 17:38:00, None, 0.0
6.0, 0.0, 5.0, 7.0, 1996-01-01 06:10:00, None, 0.0
6.0, 0.0, 5.0, 7.5, 1996-01-01 15:42:00, None, 0.0
5.0, 0.0, 5.0, 5.0, 1996-01-02 07:25:00, None, 0.0
10.0, 0.0, 5.0, 10.0, 1996-01-02 15:35:00, None, 0.0
8.0, 0.0, 8.0, 10.0, 1996-01-03 07:25:00, None, 0.0
8.5, 0.0, 6.5, 9.0, 1996-01-03 15:20:00, None, 0.0
3.0, 0.0, 2.5, 3.0, 1996-01-04 07:20:00, None, 0.0
5.0, 0.0, 2.0, 5.0, 1996-01-04 15:20:00, None, 0.0
3.5, 0.0, 0.0, 3.5, 1996-01-05 07:25:00, None, 0.0
5.0, 0.0, 0.0, 5.0, 1996-01-05 15:40:00, None, 0.0
7.0, 0.0, 4.0, 9.0, 1996-01-06 08:10:00, None, 0.0
7.0, 0.0, 4.0, 8.0, 1996-01-06 15:30:00, None, 0.0
9.0, 0.0, 2.0, 9.0, 1996-01-07 06:45:00, None, 0.0
7.0, 0.0, 6.0, 9.0, 1996-01-07 17:05:00, None, 0.0
9.0, 0.0, 7.0, 9.0, 1996-01-08 07:20:00, None, 0.0
10.5, 0.0, 7.0, 10.5, 1996-01-08 15:45:00, None, 0.0
7.0, 0.0, 5.0, 7.5, 1996-01-09 07:20:00, None, 0.0
10.0, 0.0, 6.0, 11.0, 1996-01-09 15:20:00, None, 0.0
8.0, 0.0, 7.0, 8.0, 1996-01-10 07:30:00, None, 0.0
10.0, 0.0, 9.0, 11.0, 1996-01-10 15:20:00, None, 0.0
11.0, 0.0, 11.0, 12.0, 1996-01-11 07:25:00, None, 0.0
14.0, 0.0, 11.0, 14.0, 1996-01-11 15:35:00, None, 0.0
11.0, 0.0, 11.0, 11.0, 1996-01-12 07:20:00, None, 0.0
10.5, 0.0, 10.0, 11.0, 1996-01-12 15:40:00, None, 0.0
5.0, 0.0, 5.0, 6.0, 1996-01-13 06:45:00, None, 0.0
5.0, 0.0, 2.0, 12.0, 1996-01-13 15:49:00, None, 0.0
2.0, 0.0, 2.0, 3.0, 1996-01-14 06:10:00, None, 0.0
5.0, 0.0, -0.5, 6.5, 1996-01-14 17:35:00, None, 0.0
9.0, 0.0, 9.0, 10.0, 1996-01-15 07:20:00, None, 0.0
5.0, 0.0, 5.0, 9.0, 1996-01-15 15:20:00, None, 0.0
3.0, 1.0, 2.0, 5.0, 1996-01-16 07:05:00, None, 1.0
5.0, 0.0, 2.5, 7.0, 1996-01-16 15:20:00, None, 0.0
1.0, 0.0, 0.0, 1.0, 1996-01-17 07:20:00, None, 0.0
4.5, 0.0, 1.0, 5.0, 1996-01-17 15:20:00, None, 0.0
4.0, 0.0, 4.0, 4.0, 1996-01-18 07:20:00, None, 0.0
7.0, 0.0, 4.0, 7.0, 1996-01-18 15:15:00, None, 0.0
1.0, 0.0, 1.0, 2.0, 1996-01-19 07:25:00, None, 0.0
4.0, 0.0, -5.0, 5.0, 1996-01-20 08:10:00, None, 0.0
1.5, 0.0, -0.5, 3.0, 1996-01-20 15:40:00, None, 1.0
-2.0, 0.0, -6.0, 3.0, 1996-01-21 06:50:00, None, 0.0
0.5, 0.0, -5.5, 2.0, 1996-01-21 15:44:00, None, 0.0
2.0, 1.0, -2.0, 2.0, 1996-01-22 07:30:00, None, 1.0
5.0, 0.0, -2.0, 5.0, 1996-01-22 15:15:00, None, 0.0
3.0, 0.0, 3.0, 4.0, 1996-01-23 07:30:00, None, 0.0
6.0, 0.0, 3.0, 7.0, 1996-01-23 15:15:00, None, 0.0
2.0, 0.0, 2.0, 3.5, 1996-01-24 07:25:00, None, 0.0
4.0, 0.0, 1.0, 5.0, 1996-01-24 15:25:00, None, 0.0
1.0, 0.0, 1.0, 2.0, 1996-01-25 07:20:00, None, 0.0
5.0, 0.0, -1.0, 5.0, 1996-01-25 15:30:00, None, 0.0
-2.0, 0.0, -2.0, 0.0, 1996-01-26 07:25:00, None, 0.0
4.0, 0.0, -2.5, 4.0, 1996-01-26 15:25:00, None, 0.0
-3.0, 0.0, -7.0, 5.0, 1996-01-27 06:10:00, None, 0.0
0.0, 0.0, -5.5, 2.5, 1996-01-27 15:50:00, None, 0.0
-3.0, 0.0, -4.0, -3.0, 1996-01-28 07:50:00, None, 1.0
-4.0, 0.0, -5.0, 0.0, 1996-01-28 16:55:00, None, None
-6.0, 0.0, -6.0, -5.0, 1996-01-29 07:00:00, None, 0.0
-1.0, 0.0, -6.0, -1.0, 1996-01-29 15:40:00, None, 0.0
-10.0, 0.0, -10.0, -9.0, 1996-01-30 07:17:00, None, 0.0
-0.5, None, -11.5, -0.5, 1996-01-30 15:10:00, None, None
-8.0, 0.0, -8.5, -8.0, 1996-01-31 07:20:00, None, 0.0
4.0, 0.0, -8.0, 4.0, 1996-01-31 15:25:00, None, 0.0
-11.0, 0.0, -11.0, -10.0, 1996-02-01 07:15:00, None, 0.0
5.0, 0.0, -4.0, 5.0, 1996-02-01 15:35:00, None, 0.0
-5.0, 0.0, -5.0, -4.0, 1996-02-02 07:15:00, None, 0.0
6.0, 0.0, -6.0, 6.0, 1996-02-02 15:20:00, None, 0.0
-4.0, 0.0, -7.0, 5.0, 1996-02-03 06:35:00, None, 0.0
2.5, 0.0, -7.0, 4.0, 1996-02-03 16:00:00, None, 0.0
4.0, 0.0, 0.0, 4.0, 1996-02-04 07:20:00, None, 0.0
5.0, 0.0, 1.5, 6.0, 1996-02-04 16:37:00, None, 0.0
6.0, 0.0, 6.0, 6.0, 1996-02-05 07:10:00, None, 0.0
6.0, 0.0, 6.0, 6.0, 1996-02-05 15:30:00, None, 0.0
4.0, 0.0, 4.0, 6.0, 1996-02-06 07:10:00, None, 0.0
6.0, 0.0, 4.0, 6.0, 1996-02-06 15:45:00, None, 0.0
4.0, 0.0, 1.0, 4.0, 1996-02-07 07:15:00, None, 0.0
6.0, 0.0, 3.0, 6.0, 1996-02-07 15:25:00, None, 0.0
3.0, 0.0, 3.0, 5.0, 1996-02-08 07:15:00, None, 0.0
5.0, 0.0, 3.0, 6.0, 1996-02-08 15:15:00, None, 0.0
-3.0, 0.0, -3.0, 0.0, 1996-02-09 07:15:00, None, 0.0
5.0, 0.0, -3.0, 5.5, 1996-02-09 16:25:00, None, 0.0
-3.0, 0.0, -4.0, 9.0, 1996-02-10 06:35:00, None, 0.0
9.0, 0.0, -4.0, 11.0, 1996-02-10 16:00:00, None, 0.0
1.0, 0.0, -2.0, 9.0, 1996-02-11 08:15:00, None, 0.0
6.0, 0.0, 1.0, 10.0, 1996-02-11 17:15:00, None, 0.0
3.0, 0.0, 3.0, 3.0, 1996-02-12 07:25:00, None, 0.0
8.0, 0.0, 3.0, 8.0, 1996-02-12 16:40:00, None, 0.0
4.0, 0.0, 4.0, 5.0, 1996-02-13 07:20:00, None, 0.0
11.0, 0.0, 5.0, 11.0, 1996-02-13 15:55:00, None, 0.0
1.0, 0.0, 0.0, 1.0, 1996-02-14 07:30:00, None, 0.0
8.0, 0.0, 0.0, 8.0, 1996-02-14 15:20:00, None, 0.0
0.0, 0.0, -1.0, 1.0, 1996-02-15 07:20:00, None, 0.0
7.0, 0.0, -1.0, 7.0, 1996-02-15 15:30:00, None, 0.0
-1.0, 0.0, -1.0, 0.0, 1996-02-16 07:15:00, None, 0.0
9.0, 0.0, -1.0, 12.0, 1996-02-16 15:31:00, None, 0.0
7.0, 0.0, 5.0, 14.0, 1996-02-17 07:25:00, None, 0.0
6.5, None, 5.5, 10.0, 1996-02-17 16:47:00, None, 0.0
8.0, 0.0, 5.5, 8.0, 1996-02-18 06:20:00, None, 0.0
7.5, 0.0, 7.0, 8.0, 1996-02-18 17:20:00, None, 0.0
6.0, 0.0, 4.0, 6.0, 1996-02-19 07:20:00, None, 0.0
7.0, 0.0, 4.0, 7.0, 1996-02-19 15:31:00, None, 0.0
4.0, 0.0, 4.0, 5.0, 1996-02-20 07:20:00, None, 0.0
4.0, 0.0, 3.0, 7.0, 1996-02-20 15:31:00, None, 0.0
-2.0, 0.0, -2.0, 2.0, 1996-02-21 07:20:00, None, 0.0
3.0, 0.0, -2.0, 4.0, 1996-02-21 16:05:00, None, 0.0
-2.0, 0.1, -4.0, -2.0, 1996-02-22 07:20:00, None, 0.0
2.0, 4.0, -2.0, 2.0, 1996-02-22 15:31:00, None, 4.0
1.0, 2.0, -2.0, 1.0, 1996-02-23 07:00:00, None, 6.0
2.0, 0.0, -2.0, 2.0, 1996-02-23 15:40:00, None, 2.0
-1.0, 0.0, -1.0, 1.0, 1996-02-24 06:50:00, None, 2.0
4.0, 0.0, -1.0, 5.0, 1996-02-24 16:35:00, None, 0.0
-3.0, 0.0, -4.0, 6.0, 1996-02-25 06:00:00, None, 0.0
0.5, 0.0, -4.0, 10.0, 1996-02-25 17:20:00, None, 0.0
-4.0, 0.0, -5.0, -4.0, 1996-02-26 07:15:00, None, 0.0
2.0, 0.0, -4.0, 2.0, 1996-02-26 15:31:00, None, 0.0
-7.0, 0.0, -7.0, -2.0, 1996-02-27 07:20:00, None, 0.0
6.0, 0.0, -7.0, 6.0, 1996-02-27 15:32:00, None, 0.0
-8.0, 0.0, -8.0, -6.0, 1996-02-28 06:45:00, None, 0.0
5.0, 0.0, -6.0, 5.0, 1996-02-28 16:00:00, None, 0.0
-5.0, 0.0, -5.0, -2.0, 1996-02-29 07:20:00, None, 0.0
7.0, 0.0, -6.0, 7.0, 1996-02-29 15:31:00, None, 0.0
-5.0, 0.0, -5.0, 0.0, 1996-03-01 07:15:00, None, 0.0
6.0, 0.0, -5.0, 6.0, 1996-03-01 15:31:00, None, 0.0
-5.0, 0.0, -8.0, 8.0, 1996-03-02 07:30:00, None, 0.0
4.0, 0.0, -5.0, 8.0, 1996-03-02 17:08:00, None, 0.0
-1.5, 0.0, -3.5, 0.0, 1996-03-03 06:45:00, None, 0.0
2.0, 0.0, -5.0, 5.0, 1996-03-03 15:40:00, None, 0.0
0.0, 0.0, 0.0, 0.0, 1996-03-04 07:10:00, None, 0.0
4.0, 0.0, 0.0, 4.0, 1996-03-04 15:45:00, None, 0.0
-5.0, 0.0, -5.0, -2.0, 1996-03-05 07:25:00, None, 0.0
6.0, 0.0, 0.0, 7.0, 1996-03-05 15:35:00, None, 0.0
-1.0, 0.0, -1.0, 2.0, 1996-03-06 07:20:00, None, 0.0
6.0, 0.0, 0.0, 6.0, 1996-03-06 15:55:00, None, 0.0
4.0, 0.0, 1.0, 4.0, 1996-03-07 07:20:00, None, 0.0
5.0, 0.0, 3.0, 5.0, 1996-03-07 15:35:00, None, None
6.0, 0.0, 5.0, 6.0, 1996-03-08 07:20:00, None, 0.0
6.0, 0.0, -5.0, 6.0, 1996-03-08 13:35:00, None, 0.0
8.0, None, 5.0, 8.0, 1996-03-09 07:30:00, None, 0.0
10.0, 0.0, 8.0, 12.0, 1996-03-09 16:24:00, None, 0.0
7.0, 0.0, 6.0, 8.0, 1996-03-10 07:30:00, None, 0.0
10.0, 0.0, 9.0, 11.0, 1996-03-10 17:15:00, None, 0.0
4.0, 0.0, 4.0, 10.0, 1996-03-11 07:26:00, None, 0.0
8.0, 0.0, 4.0, 11.0, 1996-03-11 15:15:00, None, 0.0
4.5, 0.0, 4.0, 8.0, 1996-03-12 07:24:00, None, 0.0
6.5, 0.0, 4.5, 7.0, 1996-03-12 15:41:00, None, 0.0
3.0, 0.0, 1.0, 6.5, 1996-03-13 07:15:00, None, 0.0
7.0, 0.0, 3.0, 8.5, 1996-03-13 16:50:00, None, 0.0
5.0, 0.0, 5.0, 7.0, 1996-03-14 07:18:00, None, 0.0
7.0, 0.0, 5.0, 13.0, 1996-03-14 16:22:00, None, 0.0
3.5, 0.0, 3.0, 7.0, 1996-03-15 07:10:00, None, 0.0
8.0, 0.0, 3.5, 8.5, 1996-03-15 15:41:00, None, 0.0
5.0, 0.0, 5.0, 5.0, 1996-03-16 07:25:00, None, 0.0
8.0, 0.0, 5.0, 8.0, 1996-03-16 16:40:00, None, 0.0
6.0, 0.0, 5.0, 6.0, 1996-03-17 07:10:00, None, 0.0
9.0, 0.0, 5.0, 9.0, 1996-03-17 17:25:00, None, 0.0
4.0, 0.0, 1.0, 9.0, 1996-03-18 07:25:00, None, 0.0
9.0, 0.0, 4.0, 9.0, 1996-03-18 16:15:00, None, 0.0
5.0, 0.0, 3.0, 5.0, 1996-03-19 15:40:00, None, 0.0
2.0, 0.0, 1.5, 5.0, 1996-03-20 06:45:00, None, 0.0
6.5, 0.0, 2.0, 7.5, 1996-03-20 15:50:00, None, 0.0
2.0, 0.0, 2.0, 6.5, 1996-03-21 07:40:00, None, 0.0
7.0, 0.0, 2.0, 7.0, 1996-03-21 15:50:00, None, 0.0
4.0, 0.0, 2.0, 4.0, 1996-03-22 07:25:00, None, 0.0
12.0, 0.0, 2.0, 12.0, 1996-03-22 15:50:00, None, 0.0
2.0, 0.0, 2.0, 6.0, 1996-03-23 06:05:00, None, 0.0
6.5, 0.0, 2.0, 9.0, 1996-03-23 17:25:00, None, 0.0
-4.0, 0.0, -5.0, 10.0, 1996-03-25 07:20:00, None, 0.0
10.0, 0.0, -5.0, 10.0, 1996-03-25 15:30:00, None, 0.0
-2.0, 0.0, -2.0, 10.0, 1996-03-26 07:20:00, None, 0.0
9.0, 0.0, -2.0, 9.0, 1996-03-26 16:00:00, None, 0.0
-2.5, 0.0, -3.0, 9.0, 1996-03-27 07:20:00, None, 0.0
9.0, 0.0, -2.5, 10.0, 1996-03-27 15:45:00, None, 0.0
-3.0, 0.0, -4.0, 9.0, 1996-03-28 07:20:00, None, 0.0
6.0, 0.0, -3.0, 8.0, 1996-03-28 15:50:00, None, 0.0
-3.5, 0.0, -4.0, 6.0, 1996-03-29 07:15:00, None, 0.0
12.0, 0.0, -4.0, 12.0, 1996-03-29 15:40:00, None, 0.0
-3.0, 0.0, -6.0, 12.0, 1996-03-30 07:30:00, None, 0.0
6.5, 0.0, -3.0, 9.5, 1996-03-30 16:45:00, None, 0.0
5.0, 0.0, 4.0, 9.0, 1996-03-31 07:20:00, None, 0.0
8.0, 0.0, 4.0, 8.0, 1996-03-31 16:00:00, None, 0.0
9.0, 0.0, -4.0, 9.0, 1996-11-01 15:30:00, None, 0.0
5.0, 0.0, 5.0, 9.0, 1996-11-02 05:43:00, None, 0.0
9.0, 0.0, 5.0, 9.0, 1996-11-02 15:30:00, None, 0.0
2.0, 0.0, -5.0, 5.0, 1996-11-03 06:50:00, None, 0.0
7.0, 0.0, 2.0, 7.0, 1996-11-03 15:30:00, None, 0.0
8.0, 0.0, 2.0, 8.0, 1996-11-04 15:30:00, None, 0.0
5.0, 0.0, 4.0, 5.0, 1996-11-05 07:30:00, None, 0.0
7.0, 0.0, 5.0, 7.0, 1996-11-05 15:30:00, None, 0.0
5.0, 0.0, 5.0, 5.0, 1996-11-06 07:30:00, None, 0.0
7.0, 0.0, 5.0, 7.0, 1996-11-06 15:31:00, None, 0.0
5.0, 0.0, 3.0, 5.0, 1996-11-07 07:30:00, None, 0.0
4.0, 0.0, 4.0, 5.0, 1996-11-07 15:30:00, None, 0.0
2.5, 0.0, 2.0, 5.0, 1996-11-08 07:30:00, None, 0.0
7.0, 0.0, 4.0, 7.0, 1996-11-08 15:40:00, None, 0.0
5.0, 0.0, 2.0, 9.5, 1996-11-09 06:50:00, None, 0.0
12.0, 0.0, 5.0, 12.0, 1996-11-09 15:35:00, None, 0.0
9.0, 0.0, 7.0, 12.0, 1996-11-10 06:50:00, None, 0.0
12.0, 0.0, 10.0, 13.0, 1996-11-10 16:20:00, None, 0.0
9.0, 0.0, 8.0, 13.0, 1996-11-11 06:00:00, None, 0.0
11.0, 0.0, 7.0, 12.0, 1996-11-11 15:55:00, None, 0.0
11.0, 0.0, 9.0, 12.0, 1996-11-12 07:25:00, None, 0.0
13.0, 0.0, 11.0, 13.0, 1996-11-12 15:33:00, None, 0.0
6.0, 0.0, 6.0, 11.0, 1996-11-13 07:25:00, None, 0.0
9.0, 0.0, 9.0, 11.0, 1996-11-13 15:50:00, 1.0, 0.0
5.0, 0.0, 5.0, 9.0, 1996-11-14 07:25:00, 1.0, 0.0
5.0, 0.0, 3.0, 5.0, 1996-11-14 15:35:00, 0.0, 0.0
5.0, 0.0, 5.0, 7.0, 1996-11-15 07:25:00, 0.0, 0.0
4.0, 0.0, 4.0, 7.0, 1996-11-15 15:30:00, 4.0, 0.0
-1.0, 0.0, -1.0, 1.0, 1996-11-16 08:35:00, 0.0, 1.0
-1.0, 3.0, -1.0, 0.0, 1996-11-16 16:25:00, 0.0, 4.0
-1.5, 0.0, -2.0, 1.0, 1996-11-17 07:30:00, 1.0, 4.0
0.0, 0.0, -1.0, 2.0, 1996-11-17 15:40:00, 0.0, 0.0
-2.0, 0.0, -2.0, 1.0, 1996-11-18 07:30:00, 0.0, 0.0
0.0, 0.0, -2.0, 0.0, 1996-11-18 15:30:00, 0.0, 0.0
-4.0, 0.0, -4.0, -1.0, 1996-11-19 07:20:00, 0.0, 0.0
0.0, 0.0, -5.0, 0.0, 1996-11-19 15:30:00, 0.0, 0.0
-7.0, 0.0, -7.0, -4.0, 1996-11-20 07:30:00, 0.0, 0.0
-1.0, 0.0, -7.0, -1.0, 1996-11-20 15:40:00, 0.0, 0.0
-2.0, 0.0, -6.0, -2.0, 1996-11-21 15:30:00, 0.0, 0.0
-8.0, 0.0, -8.0, -4.0, 1996-11-22 07:25:00, 0.0, 0.0
-2.0, 0.0, -2.0, 0.0, 1996-11-22 15:20:00, 0.0, 0.0
-1.5, 0.0, -5.0, -1.0, 1996-11-23 07:15:00, 0.0, 0.0
