station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-18.0, None, None, 12.0, -38.0, None, -12.0, 1980-01-11 10:00:00, None, 53.0
-11.0, None, None, 20.0, -16.0, None, -6.0, 1980-01-12 10:00:00, None, 65.0
-11.0, None, None, 10.0, -17.0, None, -11.0, 1980-01-13 09:00:00, None, 72.0
-6.0, None, None, 4.0, -12.0, None, -6.0, 1980-01-14 10:00:00, None, 73.0
-6.0, None, None, 9.0, -11.0, None, -6.0, 1980-01-15 09:00:00, None, 79.0
-11.0, None, None, 6.0, -11.0, None, -3.0, 1980-01-16 09:30:00, None, 81.0
-17.0, None, None, 2.0, -18.0, None, -9.0, 1980-01-17 10:00:00, None, 80.0
-17.0, None, None, None, -21.0, None, -13.0, 1980-01-18 09:30:00, None, 78.0
-11.0, None, None, None, -17.0, None, -11.0, 1980-01-19 07:30:00, None, 75.0
-7.0, None, None, 2.0, -11.0, None, -6.0, 1980-01-20 07:30:00, None, 74.0
-7.0, None, None, None, -9.0, None, -4.0, 1980-01-21 09:00:00, None, 72.0
1.0, None, None, None, -7.0, None, 1.0, 1980-01-22 09:00:00, None, 69.0
1.0, None, None, None, 0.0, None, 4.0, 1980-01-23 09:00:00, None, 63.0
-11.0, None, None, 1.0, -11.0, None, 1.0, 1980-01-24 09:00:00, None, 61.0
-18.0, None, None, None, -22.0, None, -11.0, 1980-01-25 09:00:00, None, 61.0
-25.0, None, None, None, -28.0, None, -18.0, 1980-01-26 07:30:00, None, 61.0
-28.0, None, None, None, -30.0, None, -23.0, 1980-01-27 07:00:00, None, 61.0
-29.0, None, None, None, -30.0, None, -19.0, 1980-01-28 09:00:00, None, 61.0
-17.0, None, None, None, -29.0, None, -17.0, 1980-01-29 09:30:00, None, 61.0
-17.0, None, None, None, -19.0, None, -14.0, 1980-01-30 09:30:00, None, 60.0
-12.0, None, None, 1.0, -17.0, None, -10.0, 1980-01-31 09:00:00, None, 61.0
-8.0, None, None, 1.0, -12.0, None, -8.0, 1980-02-01 09:00:00, None, 62.0
-4.0, None, None, 2.0, -8.0, None, -4.0, 1980-02-02 07:00:00, None, 64.0
-6.0, None, None, 8.0, -7.0, None, -1.0, 1980-02-03 07:00:00, None, 72.0
-11.0, None, None, 1.0, -11.0, None, -3.0, 1980-02-04 09:00:00, None, 73.0
-8.0, None, None, None, -12.0, None, -6.0, 1980-02-05 09:30:00, None, 72.0
-6.0, None, None, 6.0, -8.0, None, -5.0, 1980-02-06 09:00:00, None, 74.0
-1.0, None, None, 1.0, -6.0, None, -1.0, 1980-02-07 09:30:00, None, 74.0
-1.0, None, None, None, -3.0, None, 1.0, 1980-02-08 09:00:00, None, 72.0
-2.0, None, None, None, -6.0, None, 5.0, 1980-02-09 06:30:00, None, 70.0
-4.0, None, None, None, -6.0, None, 4.0, 1980-02-10 09:00:00, None, 70.0
-3.0, 55.0, None, None, -7.0, None, 4.0, 1980-02-11 09:00:00, None, 70.0
-6.0, 70.0, None, None, -10.0, None, 4.0, 1980-02-12 09:00:00, None, 70.0
-17.0, 90.0, None, None, -19.0, None, -1.0, 1980-02-13 09:00:00, None, 69.0
-25.0, 95.0, None, None, -28.0, None, -12.0, 1980-02-14 09:30:00, None, 70.0
-21.0, 98.0, None, 1.0, -25.0, None, -17.0, 1980-02-15 09:00:00, None, 70.0
-17.0, 100.0, None, 1.0, -22.0, None, -16.0, 1980-02-16 08:30:00, None, 70.0
-12.0, 100.0, None, None, -17.0, None, -12.0, 1980-02-17 08:30:00, None, 70.0
-8.0, 95.0, None, 2.0, -12.0, None, -6.0, 1980-02-18 09:30:00, None, 71.0
-9.0, 93.0, None, 3.0, -12.0, None, -8.0, 1980-02-19 09:30:00, None, 72.0
-5.0, 97.0, None, 1.0, -9.0, None, -2.0, 1980-02-20 09:30:00, None, 72.0
-9.0, 99.0, None, 1.0, -13.0, None, -3.0, 1980-02-21 10:00:00, None, 71.0
-3.0, 97.0, None, None, -12.0, None, -2.0, 1980-02-22 11:00:00, None, 70.0
-12.0, 86.0, None, None, -14.0, None, 1.0, 1980-02-23 07:00:00, None, 70.0
-7.0, 64.0, None, None, -12.0, None, 2.0, 1980-02-24 07:00:00, None, 70.0
-2.0, 78.0, None, None, -10.0, None, 1.0, 1980-02-25 09:30:00, None, 69.0
1.0, 98.0, None, 1.0, -2.0, None, 2.0, 1980-02-26 09:30:00, None, 69.0
-1.0, 65.0, None, None, -6.0, None, 4.0, 1980-02-27 09:30:00, None, 68.0
0.0, 95.0, None, 1.0, -1.0, None, 2.0, 1980-02-28 11:00:00, None, 69.0
-2.0, 92.0, None, None, -7.0, None, 3.0, 1980-02-29 09:30:00, None, 68.0
-7.0, 93.0, None, None, -7.0, None, 3.0, 1980-03-01 06:30:00, None, 68.0
-4.0, 95.0, None, 1.0, -7.0, None, 2.0, 1980-03-02 07:00:00, None, 69.0
-12.0, 50.0, None, 2.0, -14.0, None, 0.0, 1980-03-03 09:30:00, None, 72.0
-21.0, 81.0, None, None, -21.0, None, -11.0, 1980-03-04 06:00:00, None, None
-11.0, 66.0, None, 5.0, -28.0, None, -11.0, 1980-03-05 10:30:00, None, 71.0
-5.0, 44.0, None, None, -14.0, None, -5.0, 1980-03-06 10:30:00, None, 69.0
-5.0, 88.0, None, None, -14.0, None, -1.0, 1980-03-07 10:00:00, None, 69.0
-4.0, 85.0, None, None, -10.0, None, -1.0, 1980-03-08 10:30:00, None, 67.0
0.0, 98.0, None, 8.0, -5.0, None, 0.0, 1980-03-09 12:30:00, None, 74.0
-6.0, 75.0, None, 6.0, -8.0, None, 0.0, 1980-03-10 09:30:00, None, 77.0
-6.0, 97.0, None, None, -14.0, None, -5.0, 1980-03-11 09:30:00, None, 76.0
-9.0, 97.0, None, None, -16.0, None, -4.0, 1980-03-12 09:30:00, None, 75.0
-8.0, 93.0, None, 5.0, -10.0, None, -3.0, 1980-03-13 09:30:00, None, 78.0
-9.0, 93.0, None, 1.0, -14.0, None, -4.0, 1980-03-14 09:30:00, None, 79.0
-16.0, 90.0, None, 2.0, -17.0, None, -6.0, 1980-03-15 07:30:00, None, 80.0
-10.0, 93.0, None, None, -15.0, None, -5.0, 1980-03-16 07:30:00, None, 80.0
-4.0, 97.0, None, 7.0, -10.0, None, -2.0, 1980-03-17 09:30:00, None, 87.0
-4.0, 98.0, None, None, -8.0, None, -1.0, 1980-03-18 09:30:00, None, 85.0
-5.0, 82.0, None, None, -9.0, None, 0.0, 1980-03-19 09:30:00, None, 84.0
0.0, 90.0, None, 3.0, -5.0, None, 1.0, 1980-03-20 10:30:00, None, 85.0
-2.0, 95.0, None, None, -9.0, None, 1.0, 1980-03-21 09:30:00, None, 83.0
-2.0, 97.0, None, None, -5.0, None, 3.0, 1980-03-22 08:00:00, None, 80.0
-5.0, 67.0, None, 5.0, -10.0, None, -1.0, 1980-03-23 10:30:00, None, 84.0
-7.0, 85.0, None, None, -15.0, None, -2.0, 1980-03-24 09:30:00, None, 83.0
-3.0, 95.0, None, None, -9.0, None, -2.0, 1980-03-25 09:30:00, None, 81.0
-5.0, 97.0, None, 1.0, -10.0, None, 0.0, 1980-03-26 09:30:00, None, 82.0
-4.0, 98.0, None, None, -14.0, None, -1.0, 1980-03-27 09:30:00, None, 82.0
-3.0, 94.0, None, 8.0, -4.0, None, 1.0, 1980-03-28 09:30:00, None, 90.0
-9.0, 97.0, None, 2.0, -12.0, None, -2.0, 1980-03-29 07:20:00, None, 90.0
-12.0, 96.0, None, 5.0, -15.0, None, -3.0, 1980-03-30 07:10:00, None, 89.0
-5.0, None, None, 3.0, -13.0, None, 1.0, 1980-03-31 09:30:00, None, 93.0
0.0, 99.0, None, None, None, None, None, 1980-11-03 10:00:00, None, None
3.0, 98.0, None, None, 0.5, None, 5.0, 1980-11-04 09:45:00, None, 0.0
4.0, 76.0, None, None, -0.5, None, 8.5, 1980-11-05 09:45:00, None, 0.0
2.0, 95.0, None, 1.0, -1.0, None, 8.5, 1980-11-06 11:00:00, None, 0.0
-2.0, 97.0, None, None, -2.5, None, 3.5, 1980-11-07 08:00:00, None, 0.0
0.0, 98.0, None, 1.0, -2.0, None, 3.5, 1980-11-08 09:45:00, None, 0.0
-3.0, 97.0, None, 1.0, -6.0, None, 1.0, 1980-11-09 09:00:00, None, 1.0
-7.0, 95.0, None, 2.0, -8.5, None, -1.5, 1980-11-10 09:00:00, None, 3.0
-7.0, None, None, None, -8.0, None, -3.0, 1980-11-11 08:30:00, None, 3.0
-1.5, 65.0, None, None, -7.0, None, -1.0, 1980-11-12 10:00:00, None, 3.0
-1.0, 84.0, None, None, -4.0, None, 1.0, 1980-11-13 09:30:00, None, 3.0
-2.0, 98.0, None, 5.0, -3.0, None, 0.5, 1980-11-14 10:00:00, None, 8.0
-9.0, 93.0, None, None, -11.0, None, -0.5, 1980-11-15 09:00:00, None, 8.0
-5.0, 90.0, None, None, -7.5, None, -4.0, 1980-11-16 09:00:00, None, 8.0
-6.0, 99.0, None, 1.0, -8.0, None, -0.5, 1980-11-17 09:30:00, None, 9.0
-3.0, None, None, 1.0, -5.5, None, -2.0, 1980-11-18 09:30:00, None, 10.0
-7.0, 93.0, None, 3.0, -9.0, None, -0.5, 1980-11-19 09:30:00, None, 13.0
-0.5, 100.0, None, 3.0, -6.0, None, -0.5, 1980-11-20 09:30:00, None, 15.0
-8.5, 95.0, 5.0, 2.0, -12.0, None, 1.0, 1980-11-21 09:30:00, None, 17.0
-10.5, 90.0, None, None, -12.0, None, -7.0, 1980-11-22 09:30:00, None, 17.0
-8.0, 91.0, None, None, -11.0, None, -6.0, 1980-11-23 09:00:00, None, 16.0
-8.0, 94.0, None, None, -9.0, None, -2.0, 1980-11-24 09:30:00, None, 15.0
-5.5, 96.0, None, 8.0, -8.0, None, -3.0, 1980-11-25 08:15:00, None, 20.0
-4.5, 99.0, 4.0, 4.0, -8.0, None, -2.0, 1980-11-26 09:15:00, None, 21.0
-2.0, 98.0, 35.0, 30.0, -2.0, None, -1.0, 1980-11-27 09:00:00, None, 48.0
-6.0, 97.0, 46.0, 13.0, -9.0, None, -1.0, 1980-11-28 09:00:00, None, 54.0
-6.0, 90.0, None, 4.0, -8.0, None, -2.0, 1980-11-29 09:00:00, None, 52.0
-14.0, 89.0, None, None, -15.0, None, -6.5, 1980-11-30 09:30:00, None, 45.0
-20.0, 85.0, 1.0, 1.0, -22.0, None, -17.0, 1980-12-01 09:30:00, None, 45.0
-25.0, 91.0, None, 1.0, -26.0, None, -20.0, 1980-12-02 09:30:00, None, 45.0
-26.0, 91.0, None, 4.0, -29.0, None, -22.0, 1980-12-03 10:15:00, None, 48.0
-23.0, 90.0, None, 2.0, -26.0, None, -20.0, 1980-12-04 10:15:00, None, 50.0
-29.0, 90.0, None, None, -30.0, None, -27.0, 1980-12-05 09:15:00, None, 50.0
-25.0, 89.0, None, None, -30.0, None, -22.5, 1980-12-06 09:00:00, None, 50.0
-10.5, 95.0, None, None, -26.0, None, -10.5, 1980-12-07 09:15:00, None, 48.0
-3.0, 96.0, 4.0, 4.0, -10.5, None, -3.0, 1980-12-08 10:00:00, None, 51.0
-2.5, 97.0, None, None, -6.5, None, -2.5, 1980-12-09 10:00:00, None, 50.0
-0.5, 100.0, None, 21.0, -2.5, None, -0.5, 1980-12-10 10:00:00, None, 65.0
0.0, 93.0, 50.0, 20.0, -1.0, None, 0.0, 1980-12-11 10:00:00, None, 89.0
-8.5, 95.0, None, 5.0, -9.5, None, -0.5, 1980-12-12 10:00:00, None, 92.0
-3.5, 99.0, None, None, -9.0, None, -3.0, 1980-12-13 10:00:00, None, 90.0
0.5, 99.0, 8.0, 7.0, -3.0, None, 0.5, 1980-12-14 10:00:00, None, 93.0
1.0, 100.0, None, None, 0.0, None, 1.5, 1980-12-15 10:00:00, None, None
1.0, 97.0, None, None, -1.0, None, 2.0, 1980-12-16 10:00:00, None, None
-10.0, 91.0, None, None, -13.5, None, 1.0, 1980-12-17 10:00:00, None, None
-15.0, 65.0, None, None, -16.0, None, 6.5, 1980-12-18 10:00:00, None, 64.0
-13.0, 90.0, None, 1.0, -15.5, None, 3.5, 1980-12-19 10:00:00, None, 63.0
-15.5, 91.0, 8.0, 6.0, -16.5, None, -8.0, 1980-12-20 10:00:00, None, 68.0
-13.0, 97.0, 10.0, 2.0, -16.5, None, -11.0, 1980-12-21 09:30:00, None, 69.0
-19.0, 90.0, None, 1.0, -19.5, None, -8.0, 1980-12-22 09:30:00, None, 68.0
-17.0, 91.0, 1.0, 1.0, -20.5, None, -17.0, 1980-12-23 09:00:00, None, 67.0
-12.0, 95.0, None, None, -19.0, None, -12.0, 1980-12-24 10:00:00, None, None
-1.0, 100.0, 17.0, 15.0, -10.0, None, -0.5, 1980-12-25 18:30:00, None, 80.0
0.5, 99.0, None, 2.0, -12.0, None, 0.5, 1980-12-26 09:00:00, None, 78.0
-2.0, 97.0, 15.0, 15.0, -2.0, None, 1.0, 1980-12-27 09:30:00, None, 94.0
-3.5, 96.0, 15.0, 2.0, -5.5, None, -2.0, 1980-12-28 09:30:00, None, 94.0
-4.0, 101.0, None, None, -4.0, None, -1.0, 1980-12-29 09:30:00, None, 94.0
-6.5, 97.0, 7.0, 1.0, -6.5, None, 0.0, 1980-12-30 08:30:00, None, 94.0
-4.5, 97.0, None, None, -10.0, None, -2.5, 1980-12-31 10:00:00, None, 94.0
-2.5, 98.0, None, None, -12.0, None, -2.5, 1981-01-01 12:00:00, None, 92.0
-4.5, 91.0, None, None, -8.0, None, -2.0, 1981-01-02 10:00:00, None, 92.0
-2.0, 92.0, None, None, -5.5, None, -1.0, 1981-01-03 09:30:00, None, 91.0
-1.0, 100.0, None, 1.0, -2.0, None, 1.0, 1981-01-04 09:00:00, None, 90.0
-2.5, 98.0, None, None, -7.0, None, 0.5, 1981-01-05 09:15:00, None, 88.0
-1.0, 99.0, None, None, -4.0, None, -0.5, 1981-01-06 09:15:00, None, 88.0
-3.0, 89.0, None, None, -5.0, None, -2.0, 1981-01-07 07:00:00, None, 88.0
-4.0, 92.0, None, 1.0, -8.0, None, 2.0, 1981-01-08 09:30:00, None, 88.0
-3.0, 99.0, None, 1.0, -7.0, None, -3.0, 1981-01-09 08:00:00, None, 88.0
-4.0, 98.0, 1.0, 1.0, -6.0, None, -0.5, 1981-01-10 07:51:00, None, 88.0
-3.0, 70.0, None, None, -7.5, None, -1.0, 1981-01-11 09:00:00, None, 88.0
-3.0, 99.0, None, None, -5.5, None, -1.5, 1981-01-12 08:00:00, None, 88.0
-4.0, 90.0, None, None, -5.0, None, 1.5, 1981-01-13 07:45:00, None, 88.0
-0.5, 80.0, None, None, -4.5, None, 1.0, 1981-01-14 07:50:00, None, 88.0
-1.0, 65.0, None, None, -4.0, None, 3.5, 1981-01-15 09:55:00, None, 88.0
-6.0, 90.0, None, None, -6.5, None, 1.0, 1981-01-16 07:55:00, None, 88.0
-4.5, 86.0, None, None, -6.5, None, 1.0, 1981-01-17 08:00:00, None, 88.0
-2.0, 80.0, None, None, -4.5, None, 2.0, 1981-01-18 07:45:00, None, 88.0
2.5, 95.0, None, None, -2.0, None, 4.0, 1981-01-19 08:00:00, None, 87.0
0.0, 97.0, None, None, -1.5, None, 4.5, 1981-01-20 08:00:00, None, 86.0
1.5, 96.0, None, None, -0.5, None, 4.0, 1981-01-21 07:30:00, None, 85.0
1.0, 99.0, None, None, 0.0, None, 4.0, 1981-01-22 09:45:00, None, 81.0
-6.0, 90.0, None, None, -8.0, None, 2.0, 1981-01-23 09:30:00, None, 81.0
-4.5, 90.0, None, None, -9.5, None, -0.5, 1981-01-24 11:00:00, None, 81.0
-11.5, 98.0, None, None, -12.0, None, -1.0, 1981-01-25 08:20:00, None, 81.0
-7.0, 96.0, None, None, -11.0, None, -4.0, 1981-01-26 10:15:00, None, 81.0
-7.0, 99.0, None, 2.0, -10.5, None, -4.5, 1981-01-27 09:50:00, None, 83.0
-8.0, 96.0, None, None, -11.0, None, -5.0, 1981-01-28 10:00:00, None, 83.0
-6.5, 90.0, None, None, -8.0, None, -6.0, 1981-01-29 10:45:00, None, 81.0
-7.0, 95.0, None, None, -7.5, None, -4.5, 1981-01-30 10:00:00, None, 81.0
-8.0, 70.0, None, 2.0, -10.5, None, -2.5, 1981-01-31 09:15:00, None, 83.0
-5.0, 50.0, None, None, -9.0, None, -1.5, 1981-02-01 10:00:00, None, 82.0
-5.0, 66.0, None, None, -7.5, None, 0.0, 1981-02-02 09:45:00, None, 82.0
-6.0, 83.0, None, None, -7.5, None, 1.0, 1981-02-03 09:15:00, None, 82.0
-5.0, 98.0, None, None, -8.0, None, -1.0, 1981-02-04 10:10:00, None, 82.0
-7.5, 95.0, None, None, -12.0, None, -1.0, 1981-02-05 09:30:00, None, 82.0
-8.0, 70.0, None, None, -10.0, None, -2.0, 1981-02-06 09:00:00, None, 81.0
-2.0, 55.0, None, None, -8.0, None, -2.0, 1981-02-07 09:00:00, None, 81.0
-8.0, 98.0, None, None, -9.0, None, 4.5, 1981-02-08 07:30:00, None, 81.0
-19.0, 65.0, None, None, -19.0, None, -1.0, 1981-02-09 07:50:00, None, 81.0
-13.0, 49.0, None, None, -23.0, None, -8.0, 1981-02-10 09:15:00, None, 81.0
-8.0, 90.0, None, None, -13.5, None, -3.5, 1981-02-11 10:15:00, None, 81.0
-4.0, 99.0, None, 1.0, -5.0, None, -1.0, 1981-02-12 10:00:00, None, 82.0
-1.0, 99.0, None, 1.0, -5.0, None, 1.0, 1981-02-13 09:00:00, None, 82.0
-1.0, 100.0, None, 4.0, -1.0, None, 3.5, 1981-02-14 09:15:00, None, 87.0
-1.0, 100.0, None, 12.0, -3.0, None, 1.0, 1981-02-15 10:00:00, None, 99.0
-2.0, 99.0, None, 9.0, -6.0, None, 1.0, 1981-02-16 09:30:00, None, 108.0
-1.0, 100.0, None, 4.0, -3.0, None, 2.0, 1981-02-17 09:45:00, None, 108.0
-1.5, 100.0, 9.0, 9.0, -3.5, None, 0.0, 1981-02-18 10:00:00, None, 110.0
-1.0, 96.0, None, 6.0, -4.5, None, -1.0, 1981-02-19 10:00:00, None, 117.0
-5.5, 96.0, 7.0, 7.0, -7.0, None, -0.5, 1981-02-20 09:00:00, None, 122.0
-4.0, 99.0, None, 7.0, -5.5, None, -2.5, 1981-02-21 08:30:00, None, 126.0
-1.0, 99.0, 1.0, 1.0, -4.5, None, 1.0, 1981-02-22 07:00:00, None, 120.0
-5.0, 95.0, None, 1.0, -7.5, None, -0.5, 1981-02-23 09:30:00, None, 121.0
-6.0, 95.0, None, 3.0, -7.5, None, -2.5, 1981-02-24 09:30:00, None, 121.0
-8.5, 94.0, None, None, -9.0, None, -5.0, 1981-02-25 08:00:00, None, None
-5.5, 93.0, None, None, -9.5, None, -3.0, 1981-02-26 09:45:00, None, 119.0
-6.0, 97.0, None, 1.0, -7.0, None, -3.0, 1981-02-27 10:00:00, None, 119.0
-5.5, 93.0, None, None, -9.5, None, 0.5, 1981-02-28 09:00:00, None, 115.0
-3.0, 96.0, None, None, -7.0, None, 0.0, 1981-03-01 09:00:00, None, 114.0
-3.0, 84.0, None, None, -4.0, None, 2.0, 1981-03-02 09:30:00, None, 112.0
-6.0, 66.0, None, 1.0, -7.0, None, 1.0, 1981-03-03 09:20:00, None, 113.0
-10.5, 85.0, None, None, -16.0, None, -3.5, 1981-03-04 09:30:00, None, 112.0
-8.5, 70.0, None, None, -15.0, None, -3.5, 1981-03-05 10:00:00, None, 111.0
-6.0, 75.0, None, None, -9.0, None, -6.0, 1981-03-06 09:00:00, None, 110.0
-4.0, 82.0, None, None, -6.0, None, 1.0, 1981-03-07 07:00:00, None, 110.0
-4.0, 90.0, 1.0, 1.0, -7.5, None, 2.5, 1981-03-08 09:00:00, None, 111.0
-3.5, 60.0, None, None, -8.0, None, 0.0, 1981-03-09 09:30:00, None, 110.0
0.0, 85.0, None, None, -4.0, None, 6.5, 1981-03-10 09:30:00, None, 109.0
0.0, 65.0, None, None, -6.0, None, 7.0, 1981-03-11 09:30:00, None, 106.0
1.0, 54.0, None, None, -6.0, None, 5.5, 1981-03-12 09:45:00, None, 103.0
3.5, 64.0, None, None, -5.0, None, 6.5, 1981-03-13 10:00:00, None, 104.0
-2.0, 71.0, None, None, -3.5, None, 2.5, 1981-03-14 10:00:00, None, 100.0
1.0, 59.0, None, None, -3.5, None, 3.5, 1981-03-15 10:00:00, None, 99.0
-3.0, 61.0, None, None, -8.0, None, 3.0, 1981-03-16 10:00:00, None, 99.0
-5.5, 64.0, None, None, -11.5, None, 0.0, 1981-03-17 09:00:00, None, 99.0
-4.0, 53.0, None, None, -8.0, None, 3.0, 1981-03-18 09:00:00, None, 98.0
-2.0, 50.0, None, None, -7.0, None, 4.0, 1981-03-19 09:00:00, None, 98.0
0.0, 73.0, None, None, -5.0, None, 8.0, 1981-03-20 09:00:00, None, None
-5.5, 99.0, None, None, -5.5, None, 7.5, 1981-03-21 06:00:00, None, 98.0
-2.0, 89.0, None, 1.0, -5.0, None, 5.0, 1981-03-22 08:00:00, None, 98.0
0.0, 73.0, None, None, -5.5, None, 2.5, 1981-03-23 09:45:00, None, 98.0
-3.0, 75.0, None, None, -7.5, None, 2.5, 1981-03-24 09:30:00, None, 98.0
1.5, 80.0, None, None, -8.5, None, 2.0, 1981-03-25 10:00:00, None, 97.0
-0.5, 86.0, None, None, -6.0, None, 5.0, 1981-03-26 09:45:00, None, 96.0
1.5, 95.0, None, None, -4.0, None, 6.0, 1981-03-27 10:00:00, None, 94.0
1.0, 60.0, None, None, -2.0, None, 3.5, 1981-03-28 09:30:00, None, 93.0
-2.0, None, None, None, -7.0, None, 4.0, 1981-03-29 09:30:00, None, 93.0
-2.5, 87.0, None, None, -5.5, None, 4.5, 1981-03-30 09:00:00, None, 90.0
-1.5, 100.0, 3.0, 3.0, -4.5, None, 2.5, 1981-03-31 09:30:00, None, 93.0
-1.5, 82.0, 6.0, 3.0, -6.0, None, 1.5, 1981-04-01 09:45:00, None, 94.0
-2.0, 90.0, None, 2.0, -5.5, None, 2.0, 1981-04-02 10:00:00, None, 93.0
