station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
0.0, 97.0, 25.0, 24.0, -0.5, None, 0.5, 1991-01-11 07:30:00, 16.0, None, 138.0
0.5, 95.0, 35.0, 10.0, 0.0, None, 1.0, 1991-01-11 15:00:00, 11.0, None, 140.0
-0.5, 95.0, 16.0, 16.0, -2.0, None, 1.0, 1991-01-12 08:00:00, 11.0, None, 150.0
0.5, 94.0, 18.0, 4.0, -1.0, None, 1.5, 1991-01-12 15:00:00, 4.0, None, 151.0
0.5, 95.0, 15.0, 1.0, 0.5, None, 3.0, 1991-01-13 08:00:00, 11.0, None, 143.0
2.0, 82.0, 0.0, 0.0, 0.5, None, 4.0, 1991-01-13 15:00:00, 1.0, None, 143.0
-1.0, 96.0, 4.0, 4.0, -2.0, None, 2.5, 1991-01-14 08:00:00, 3.0, None, 138.0
2.0, 90.0, 2.0, 0.0, -1.0, None, 2.5, 1991-01-14 15:00:00, 1.0, None, 142.0
-1.0, 93.0, 0.0, 0.0, -1.0, None, 2.5, 1991-01-15 08:35:00, 0.0, None, 136.0
1.0, 90.0, 0.0, 0.0, -1.0, None, 4.0, 1991-01-15 15:50:00, 0.0, None, 135.0
-0.5, 96.0, 0.1, 0.1, -0.5, None, 1.0, 1991-01-16 08:00:00, 2.0, None, 133.0
0.5, 96.0, 0.0, 0.0, -0.5, None, 1.0, 1991-01-16 15:00:00, 0.0, None, 130.0
1.0, 96.0, 0.0, 0.0, -1.0, None, 2.0, 1991-01-17 08:00:00, 1.0, None, 128.0
3.5, 96.0, 0.0, 0.0, 0.5, None, 6.0, 1991-01-17 15:00:00, 0.0, None, 127.0
-2.5, 61.0, 3.0, 3.0, -4.0, None, 3.5, 1991-01-18 08:00:00, 7.0, None, 128.0
1.0, 40.0, 0.0, 0.0, -2.5, None, 2.5, 1991-01-18 15:00:00, 0.0, None, 126.0
-2.0, 60.0, 0.0, 0.0, -4.0, None, 1.0, 1991-01-19 07:50:00, 0.0, None, 126.0
4.0, 28.0, 0.0, 0.0, -2.0, None, 4.0, 1991-01-19 14:45:00, 0.0, None, 126.0
3.0, 35.0, 0.0, 0.0, -1.5, None, 4.0, 1991-01-20 08:00:00, 0.0, None, 126.0
6.0, 30.0, 0.0, 0.0, 3.0, None, 8.0, 1991-01-20 14:55:00, 0.0, None, 126.0
4.0, 36.0, 0.0, 0.0, 1.0, None, 6.0, 1991-01-21 08:00:00, 0.0, None, 123.0
5.5, 34.0, 0.0, 0.0, 3.0, None, 11.0, 1991-01-21 14:45:00, 0.0, None, 123.0
2.0, 41.0, 0.0, 0.0, -2.5, None, 5.5, 1991-01-22 08:08:00, 0.0, None, 123.0
5.0, 55.0, 0.0, 0.0, 1.0, None, 10.0, 1991-01-22 15:12:00, 0.0, None, 122.0
-8.0, 93.0, 0.0, 0.0, -8.0, None, 5.0, 1991-01-23 08:08:00, 0.0, None, 122.0
-2.5, 75.0, 0.0, 0.0, -8.0, None, 1.0, 1991-01-23 15:05:00, 0.0, None, 120.0
-8.0, 87.0, 0.0, 0.0, -8.5, None, -0.5, 1991-01-24 08:15:00, 0.0, None, 122.0
-1.0, 50.0, 0.0, 0.0, -8.5, None, 1.0, 1991-01-24 14:45:00, 0.0, None, 120.0
-8.5, 85.0, 0.0, 0.0, -8.5, None, -1.0, 1991-01-25 08:10:00, 0.0, None, 120.0
-2.0, 33.0, 0.0, 0.0, -8.5, None, -1.0, 1991-01-25 15:00:00, 0.0, None, 119.0
-4.0, 32.0, 0.0, 0.0, -9.0, None, -1.0, 1991-01-26 07:45:00, 0.0, None, 119.0
-1.0, 34.0, 0.0, 0.0, -5.0, None, 1.0, 1991-01-26 15:04:00, 0.0, None, 119.0
-7.5, 68.0, 0.0, 0.0, -7.5, None, 0.0, 1991-01-27 08:00:00, 0.0, None, 119.0
-3.5, 65.0, 0.0, 0.0, -7.5, None, -1.0, 1991-01-27 15:00:00, 0.0, None, 119.0
-7.5, 78.0, 0.0, 0.0, -8.0, None, -3.5, 1991-01-28 08:00:00, 0.0, None, 119.0
-2.0, 77.0, 0.0, 0.0, -8.5, None, 0.5, 1991-01-28 15:00:00, 0.0, None, 119.0
-7.5, 85.0, 0.0, 0.0, -8.5, None, -2.0, 1991-01-29 08:00:00, 0.0, None, 120.0
-4.0, 74.0, 0.0, 0.0, -7.5, None, -2.0, 1991-01-29 14:45:00, 0.0, None, 120.0
-6.0, 96.0, 0.0, 0.0, -7.0, None, -4.0, 1991-01-30 08:00:00, 0.0, None, 118.0
-4.5, 95.0, 0.0, 0.0, -6.0, None, -4.5, 1991-01-30 15:00:00, 0.0, None, 118.0
-3.5, 96.0, 10.0, 10.0, -5.5, None, -3.0, 1991-01-31 07:45:00, 0.0, None, 128.0
1.0, 98.0, 10.0, 5.0, -3.5, None, 1.5, 1991-01-31 15:00:00, 10.0, None, 128.0
0.5, 96.0, 5.0, 5.0, 0.0, None, 2.0, 1991-02-01 07:30:00, 18.0, None, 131.0
0.5, 95.0, 6.0, 6.0, 0.0, None, 2.0, 1991-02-01 15:15:00, 25.0, None, 138.0
2.5, 94.0, 7.0, 0.1, 0.0, None, 3.5, 1991-02-02 08:00:00, 27.0, None, 136.0
0.5, 92.0, 1.0, 1.0, 0.5, None, 4.0, 1991-02-02 15:15:00, 15.0, None, 135.0
-1.0, 95.0, 2.0, 1.0, -2.5, None, 0.5, 1991-02-03 08:00:00, 3.0, None, 133.0
-1.0, 95.0, 18.0, 16.0, -1.5, None, 0.0, 1991-02-03 15:00:00, 10.0, None, 148.0
1.0, 97.0, 20.0, 5.0, -1.0, None, 2.5, 1991-02-04 08:00:00, 19.0, None, 146.0
3.0, 95.0, 0.0, 0.0, 0.5, None, 4.0, 1991-02-04 15:00:00, 17.0, None, 141.0
-4.5, 74.0, 0.0, 0.0, -5.0, None, 3.0, 1991-02-05 08:00:00, 5.0, None, 137.0
1.0, 65.0, 0.0, 0.0, -4.5, None, 2.5, 1991-02-05 15:00:00, 0.0, None, 137.0
-1.0, 62.0, 0.0, 0.0, -3.0, None, 1.0, 1991-02-06 08:00:00, 0.0, None, 137.0
0.5, 95.0, 1.0, 1.0, -1.5, None, 3.0, 1991-02-06 15:00:00, 0.0, None, 138.0
0.0, 95.0, 19.0, 18.0, -1.0, None, 1.0, 1991-02-07 08:00:00, 15.0, None, 157.0
0.0, 95.0, 25.0, 6.0, -1.0, None, 0.5, 1991-02-07 15:00:00, 7.0, None, 162.0
1.0, 96.0, 21.0, 0.0, 0.0, None, 1.5, 1991-02-08 08:10:00, 4.0, None, 158.0
3.5, 95.0, 0.0, 0.0, 0.0, None, 3.5, 1991-02-08 15:04:00, 3.0, None, 149.0
3.0, 95.0, 0.0, 0.0, 2.0, None, 4.0, 1991-02-09 07:55:00, 1.0, None, 142.0
4.5, 85.0, 0.0, 0.0, 3.0, None, 6.5, 1991-02-09 15:00:00, 0.0, None, 140.0
3.0, 92.0, 0.0, 0.0, 2.5, None, 5.0, 1991-02-10 08:00:00, None, None, 140.0
5.0, 89.0, 0.0, 0.0, 2.5, None, 7.0, 1991-02-10 15:00:00, None, None, 137.0
0.5, 96.0, 0.0, 0.0, 0.5, None, 5.0, 1991-02-11 08:00:00, 3.0, None, 135.0
0.5, 95.0, 2.0, 2.0, 0.5, None, 1.5, 1991-02-11 14:55:00, 5.0, None, 137.0
0.0, 96.0, 3.0, 1.0, -0.5, None, 1.0, 1991-02-12 08:00:00, 2.0, None, 137.0
1.5, 95.0, 0.0, 0.0, 0.0, None, 2.0, 1991-02-12 15:00:00, 2.0, None, 136.0
1.0, 96.0, 0.0, 0.0, 0.5, None, 2.0, 1991-02-13 08:00:00, 0.0, None, 135.0
2.5, 96.0, 0.0, 0.0, 0.5, None, 2.5, 1991-02-13 15:00:00, 2.0, None, 134.0
3.0, 95.0, 0.0, 0.0, 1.0, None, 4.0, 1991-02-14 08:00:00, 3.0, None, 131.0
5.0, 95.0, 0.0, 0.0, 3.0, None, 6.0, 1991-02-14 14:55:00, 3.0, None, 128.0
1.5, 95.0, 0.0, 0.0, 1.0, None, 5.5, 1991-02-15 08:00:00, 1.0, None, 126.0
4.0, 74.0, 0.0, 0.0, 1.0, None, 7.0, 1991-02-15 15:30:00, 0.0, None, 125.0
-3.0, 84.0, 0.0, 0.0, -3.5, None, 4.5, 1991-02-16 08:15:00, 0.0, None, 126.0
1.0, 87.0, 0.0, 0.0, -3.0, None, 3.0, 1991-02-16 14:50:00, 0.0, None, 126.0
-2.0, 83.0, 0.1, 0.1, -3.5, None, 1.0, 1991-02-17 07:55:00, 1.0, None, 126.0
0.5, 87.0, 0.0, 0.0, -2.5, None, 1.5, 1991-02-17 14:50:00, 0.0, None, 124.0
-2.5, 93.0, 3.0, 3.0, -7.0, None, 1.5, 1991-02-18 08:00:00, 1.0, None, 128.0
-1.0, 95.0, 6.0, 3.0, -3.0, None, -0.5, 1991-02-18 15:15:00, 0.0, None, 129.0
3.0, 61.0, 8.0, 2.0, -2.0, None, 5.0, 1991-02-19 08:00:00, 0.0, None, 130.0
3.5, 70.0, 0.0, 0.0, 3.0, None, 5.0, 1991-02-19 14:35:00, 0.0, None, 127.0
-1.0, 72.0, 0.1, 0.1, -1.5, None, 3.5, 1991-02-20 07:55:00, 0.0, None, 129.0
0.0, 73.0, 0.1, 0.1, -1.0, None, 1.0, 1991-02-20 15:03:00, 0.0, None, 129.0
-3.5, 93.0, 0.0, 0.0, -6.0, None, 1.0, 1991-02-21 08:22:00, 0.0, None, 129.0
-1.0, 85.0, 0.0, 0.0, -4.0, None, 1.0, 1991-02-21 15:50:00, 0.0, None, 128.0
-2.5, 93.0, 2.0, 2.0, -4.5, None, 1.0, 1991-02-22 08:00:00, 1.0, None, 129.0
2.5, 55.0, 0.0, 0.0, -2.5, None, 4.0, 1991-02-22 15:05:00, 0.0, None, 128.0
-3.0, 72.0, 0.0, 0.0, -4.0, None, 4.0, 1991-02-23 07:50:00, 0.0, None, 129.0
7.0, 27.0, 0.0, 0.0, -3.0, None, 8.5, 1991-02-23 14:50:00, 0.0, None, 128.0
1.5, 58.0, 0.0, 0.0, -0.5, None, 7.0, 1991-02-24 08:00:00, 0.0, None, 127.0
10.0, 33.0, 0.0, 0.0, 0.0, None, 12.0, 1991-02-24 14:55:00, 0.0, None, 127.0
4.0, 65.0, 0.0, 0.0, 0.0, None, 12.0, 1991-02-25 08:00:00, 0.0, None, 126.0
13.0, 43.0, 0.0, 0.0, 4.0, None, 15.5, 1991-02-25 15:00:00, 0.0, None, 123.0
4.5, 64.0, 0.0, 0.0, 4.0, None, 13.0, 1991-02-26 08:00:00, 0.0, None, 123.0
11.5, 36.0, 0.0, 0.0, 4.0, None, 13.0, 1991-02-26 14:30:00, 0.0, None, 122.0
3.5, 63.0, 0.0, 0.0, 3.0, None, 11.5, 1991-02-27 07:55:00, 0.0, None, 122.0
12.0, 48.0, 0.0, 0.0, 3.5, None, 13.5, 1991-02-27 14:40:00, 0.0, None, 120.0
0.5, 82.0, 0.0, 0.0, 0.5, None, 12.5, 1991-02-28 08:00:00, 0.0, None, 120.0
-2.5, 66.0, 0.0, 0.0, -2.5, None, 1.5, 1991-02-28 14:45:00, 0.0, None, 120.0
-8.5, 94.0, 10.0, 10.0, -9.0, None, -2.0, 1991-03-01 07:55:00, 3.0, None, 130.0
-8.0, 95.0, 10.0, 4.0, -9.0, None, -7.5, 1991-03-01 15:15:00, 1.0, None, 130.0
-6.0, 96.0, 16.0, 7.0, -8.0, None, -6.0, 1991-03-02 07:20:00, 8.0, None, 137.0
-3.0, 94.0, 1.0, 1.0, -6.0, None, 2.0, 1991-03-02 15:00:00, 1.0, None, 137.0
-2.0, 92.0, 4.0, 4.0, -3.5, None, -1.0, 1991-03-03 07:55:00, 2.0, None, 138.0
-0.5, 92.0, 2.0, 2.0, -3.0, None, 0.5, 1991-03-03 15:00:00, 2.0, None, 140.0
-8.5, 87.0, 4.0, 2.0, -10.0, None, -8.5, 1991-03-04 08:15:00, 3.0, None, 140.0
-5.0, 80.0, 1.0, 1.0, -8.5, None, -5.0, 1991-03-04 15:00:00, 0.0, None, 138.0
-9.0, 73.0, 0.0, 0.0, -11.0, None, -4.5, 1991-03-05 08:00:00, 1.0, None, 138.0
-4.5, 84.0, 0.0, 0.0, -9.5, None, -4.0, 1991-03-05 15:00:00, 0.0, None, 138.0
-5.0, 89.0, 4.0, 4.0, -6.0, None, -4.0, 1991-03-06 08:00:00, 1.0, None, 141.0
-1.0, 79.0, 0.0, 0.0, -5.0, None, 1.0, 1991-03-06 15:00:00, 0.0, None, 138.0
-3.0, 92.0, 0.0, 0.0, -6.5, None, -0.5, 1991-03-07 08:00:00, 1.0, None, 136.0
2.5, 64.0, 0.0, 0.0, -3.0, None, 3.0, 1991-03-07 15:00:00, 0.0, None, 133.0
-3.5, 94.0, 0.0, 0.0, -4.5, None, -2.0, 1991-03-08 08:00:00, 0.0, None, 132.0
-1.0, 75.0, 0.0, 0.0, -3.5, None, 1.0, 1991-03-08 15:00:00, 0.0, None, 132.0
-4.0, 95.0, 10.0, 10.0, -4.0, None, -0.5, 1991-03-09 07:35:00, 2.0, None, 138.0
-2.0, 77.0, 13.0, 4.0, -4.0, None, 1.0, 1991-03-09 15:00:00, 2.0, None, 137.0
-6.5, 91.0, 0.0, 0.0, -8.0, None, -1.0, 1991-03-10 08:45:00, 1.0, None, 137.0
-1.0, 77.0, 1.0, 1.0, -8.0, None, -1.0, 1991-03-10 15:00:00, 1.0, None, 137.0
-6.0, 94.0, 1.0, 1.0, -9.0, None, 0.5, 1991-03-11 08:00:00, 0.0, None, 137.0
-5.0, 95.0, 18.0, 14.0, -9.5, None, -0.5, 1991-03-11 15:00:00, 7.0, None, 147.0
-3.5, 97.0, 31.0, 6.0, -6.0, None, -3.0, 1991-03-12 07:15:00, 2.0, None, 147.0
-0.5, 97.0, 0.0, 0.0, -3.5, None, -0.5, 1991-03-12 14:45:00, 1.0, None, 136.0
-0.5, 97.0, 0.1, 0.1, -7.0, None, 0.0, 1991-03-13 08:00:00, 0.0, None, 137.0
-1.5, 96.0, 0.0, 0.0, -6.0, None, 0.0, 1991-03-13 15:00:00, 0.0, None, 136.0
-4.0, 97.0, 6.0, 6.0, -5.0, None, -1.0, 1991-03-14 08:00:00, 2.0, None, 140.0
0.0, 78.0, 0.0, 0.0, -4.0, None, 5.0, 1991-03-14 14:50:00, 0.0, None, 138.0
-3.5, 96.0, 0.0, 0.0, -6.0, None, 1.5, 1991-03-15 08:10:00, 2.0, None, 138.0
-2.5, 93.0, 1.0, 1.0, -3.5, None, -1.5, 1991-03-15 15:00:00, 1.0, None, 139.0
-3.0, 94.0, 0.1, 0.1, -3.0, None, -1.0, 1991-03-16 08:50:00, 0.0, None, 137.0
1.0, 62.0, 0.0, 0.0, -4.0, None, 1.0, 1991-03-16 15:00:00, 0.0, None, 137.0
-4.5, 88.0, 0.0, 0.0, -5.0, None, 1.0, 1991-03-17 07:45:00, 0.0, None, 137.0
4.0, 64.0, 0.0, 0.0, -5.0, None, 5.0, 1991-03-17 15:00:00, 0.0, None, 135.0
-2.0, 69.0, 0.0, 0.0, -3.0, None, 6.0, 1991-03-18 08:00:00, 0.0, None, 133.0
5.0, 57.0, 0.0, 0.0, -2.5, None, 5.5, 1991-03-18 14:45:00, 0.0, None, 132.0
-0.5, 95.0, 4.0, 4.0, -1.0, None, 5.5, 1991-03-19 08:05:00, 1.0, None, 135.0
1.0, 93.0, 0.0, 0.0, -0.5, None, 1.0, 1991-03-19 14:55:00, 1.0, None, 134.0
-1.5, 97.0, 1.0, 0.1, -2.0, None, 1.5, 1991-03-20 08:05:00, 0.0, None, 135.0
1.5, 82.0, 0.0, 0.0, -1.5, None, 2.0, 1991-03-20 15:00:00, 0.0, None, 133.0
-0.5, 90.0, 0.0, 0.0, -2.0, None, 2.0, 1991-03-21 08:00:00, 0.0, None, 133.0
0.5, 94.0, 2.0, 2.0, -1.0, None, 0.5, 1991-03-21 15:00:00, 2.0, None, 135.0
-7.5, 90.0, 3.0, 1.0, -9.0, None, 1.0, 1991-03-22 08:00:00, 2.0, None, 138.0
-3.0, 90.0, 3.0, 3.0, -7.5, None, -2.0, 1991-03-22 15:05:00, 4.0, None, 138.0
-4.0, 94.0, 16.0, 13.0, -4.0, None, -3.0, 1991-03-23 07:15:00, 9.0, None, 153.0
-1.0, 80.0, 17.0, 4.0, -5.0, None, -1.0, 1991-03-23 14:50:00, 0.0, None, 153.0
-4.5, 67.0, 0.0, 0.0, -5.0, None, 0.0, 1991-03-24 07:45:00, 0.0, None, 151.0
3.5, 38.0, 0.0, 0.0, -4.5, None, 4.0, 1991-03-24 15:05:00, 0.0, None, 145.0
-6.0, 55.0, 0.0, 0.0, -7.0, None, 4.0, 1991-03-25 08:00:00, 0.0, None, 144.0
0.5, 32.0, 0.0, 0.0, -6.0, None, 0.5, 1991-03-25 14:35:00, 0.0, None, 143.0
-5.0, 36.0, 0.0, 0.0, -7.5, None, 1.0, 1991-03-26 08:06:00, 0.0, None, 142.0
2.5, 34.0, 0.0, 0.0, -5.0, None, 5.0, 1991-03-26 15:00:00, 0.0, None, 142.0
-4.0, 75.0, 0.0, 0.0, -7.0, None, 3.0, 1991-03-27 08:00:00, 0.0, None, 142.0
4.0, 69.0, 0.0, 0.0, -4.0, None, 6.0, 1991-03-27 15:00:00, 0.0, None, 140.0
0.0, 70.0, 0.0, 0.0, -2.0, None, 4.0, 1991-03-28 08:00:00, 0.0, None, 139.0
2.5, 72.0, 0.0, 0.0, 0.0, None, 4.0, 1991-03-28 15:08:00, 0.0, None, 139.0
1.0, 81.0, 0.1, 0.1, -2.0, None, 4.0, 1991-03-29 08:07:00, 0.0, None, 138.0
1.5, 97.0, 0.0, 0.0, 0.0, None, 2.0, 1991-03-29 15:00:00, 0.0, None, 138.0
1.0, 97.0, 0.0, 0.0, 0.0, None, 3.5, 1991-03-30 07:45:00, 0.0, None, 137.0
4.0, 90.0, 0.0, 0.0, 0.5, None, 4.0, 1991-03-30 15:30:00, 0.0, None, 135.0
4.0, 85.0, 0.0, 0.0, 2.0, None, 4.0, 1991-03-31 07:55:00, 0.0, None, 134.0
8.0, 55.0, 0.0, 0.0, 4.0, None, 9.0, 1991-03-31 14:40:00, 0.0, None, 130.0
0.5, 95.0, 0.0, 0.0, -1.0, 0.0, 9.0, 1991-04-01 08:00:00, 0.0, None, 127.0
3.0, 84.0, 0.0, 0.0, 0.5, 0.0, 4.0, 1991-04-01 15:00:00, 0.0, None, 126.0
-3.0, 85.0, 0.0, 0.0, -3.5, 0.0, 3.0, 1991-04-02 08:00:00, 0.0, None, 125.0
0.0, 93.0, 0.0, 0.0, -3.0, 0.0, 0.5, 1991-04-02 15:00:00, 1.0, None, 125.0
-3.0, 96.0, 25.0, 25.0, -3.5, 25.0, 0.5, 1991-04-03 08:00:00, 0.0, None, 135.0
0.0, 96.0, 40.0, 15.0, -3.0, 15.0, 0.5, 1991-04-03 15:00:00, 14.0, None, 147.0
-3.0, None, 0.0, 0.0, -4.0, 0.0, 0.5, 1991-04-04 08:00:00, 1.0, None, 142.0
0.0, 96.0, 1.0, 1.0, -3.0, 1.0, 2.0, 1991-04-04 15:00:00, 0.0, None, 138.0
-1.0, 95.0, 10.0, 8.0, -1.0, 8.0, 0.0, 1991-04-05 07:45:00, 5.0, None, 146.0
1.0, 55.0, 3.0, 0.0, -1.0, 0.0, 2.5, 1991-04-05 16:15:00, 0.0, None, 140.0
-3.0, 96.0, 2.0, 2.0, -5.0, 2.0, 2.0, 1991-04-06 07:50:00, 3.0, None, 139.0
0.0, 94.0, 0.0, 0.0, -3.0, 0.0, 0.0, 1991-04-06 14:50:00, 1.0, None, 140.0
-3.0, 92.0, 10.0, 2.0, -6.5, 2.0, 0.0, 1991-04-07 07:55:00, 2.0, None, 142.0
2.0, 62.0, 0.0, 0.0, -4.5, 0.0, 4.0, 1991-04-07 14:55:00, 0.0, None, 139.0
-3.0, 96.0, 0.0, 0.0, -6.5, 0.0, 3.0, 1991-04-08 08:00:00, 0.0, None, 138.0
-2.0, 97.0, 4.0, 4.0, -5.0, 4.0, -1.5, 1991-04-08 15:00:00, 3.0, None, 142.0
-6.0, 94.0, 20.0, 10.0, -6.5, 10.0, -1.5, 1991-04-09 07:30:00, 10.0, None, 150.0
2.0, 57.0, 0.0, 0.0, -7.5, 0.0, 2.0, 1991-04-09 15:00:00, 0.0, None, 147.0
-5.5, 83.0, 0.1, 0.1, -6.0, 0.1, 2.5, 1991-04-10 08:00:00, 0.0, None, 144.0
2.5, 52.0, 0.0, 0.0, -6.0, 0.0, 3.5, 1991-04-10 15:00:00, 0.0, None, 143.0
-4.0, 73.0, 0.0, 0.0, -6.5, 0.0, 4.0, 1991-04-11 08:00:00, 0.0, None, 141.0
4.0, 54.0, 0.0, 0.0, -6.0, 0.0, 6.5, 1991-04-11 14:55:00, 0.0, None, 139.0
0.0, 57.0, 0.0, 0.0, -2.0, 0.0, 6.5, 1991-04-12 08:00:00, 0.0, None, 139.0
9.0, 36.0, 0.0, 0.0, -0.5, 0.0, 9.0, 1991-04-12 15:15:00, 0.0, None, 139.0
0.0, 82.0, 0.0, 0.0, -1.0, 0.0, 9.5, 1991-04-13 08:00:00, 0.0, None, 138.0
5.0, 70.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1991-04-13 15:00:00, 0.0, None, 134.0
-1.0, 90.0, 0.0, 0.0, -1.5, 0.0, 5.0, 1991-04-14 08:00:00, 0.0, None, 136.0
6.0, 65.0, 0.0, 0.0, -1.0, 0.0, 7.0, 1991-04-14 14:00:00, 0.0, None, 133.0
1.0, None, None, None, -1.0, None, 6.0, 1991-04-15 08:00:00, 1.0, None, None
8.0, None, None, None, 8.0, None, 9.0, 1991-04-15 14:00:00, 0.0, None, None
1.0, None, None, None, 0.0, None, 8.5, 1991-04-16 08:00:00, 0.0, None, None
10.0, None, None, None, 1.0, None, 11.0, 1991-04-16 16:00:00, 2.0, None, None
1.0, None, None, None, 1.0, None, 10.0, 1991-04-17 08:00:00, 0.0, None, None
10.5, None, None, None, 1.0, None, 11.5, 1991-04-17 16:00:00, 1.0, None, None
2.0, None, None, None, 1.5, None, 10.5, 1991-04-18 08:00:00, 0.0, None, None
12.0, None, None, None, 2.0, None, 12.0, 1991-04-18 16:00:00, 1.0, None, None
3.0, None, None, None, 2.0, None, 12.0, 1991-04-19 08:00:00, 1.0, None, None
