station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-2.0, None, None, 1.0, -3.0, None, 3.0, 1979-11-02 07:00:00, None, 1.0
-5.0, None, None, 0.0, -5.0, None, 4.0, 1979-11-03 07:30:00, None, 0.0
-4.0, None, None, None, -5.0, None, 1.0, 1979-11-04 06:00:00, None, 0.0
-7.0, 55.0, None, None, -10.0, None, -4.0, 1979-11-05 13:00:00, None, 0.0
-11.5, 95.0, None, None, -14.0, None, -7.0, 1979-11-06 07:00:00, None, 0.0
-10.0, 97.0, None, None, -11.5, None, -4.0, 1979-11-07 07:00:00, None, 0.0
-11.0, 97.0, None, None, -11.0, None, -2.0, 1979-11-08 07:00:00, None, 0.0
-11.0, 97.0, None, None, -11.0, None, -4.0, 1979-11-09 07:30:00, None, 0.0
-8.0, 99.0, None, None, -11.0, None, -1.0, 1979-11-10 07:00:00, None, 0.0
-9.0, 96.0, None, None, -9.0, None, -2.5, 1979-11-11 07:00:00, None, 0.0
-8.5, 61.0, None, 0.0, -9.5, None, 2.0, 1979-11-12 07:00:00, None, 0.0
5.0, 97.0, None, 0.0, -8.5, None, 5.0, 1979-11-13 07:00:00, None, 0.0
2.0, 45.0, None, 0.0, 2.0, None, 8.0, 1979-11-14 07:00:00, None, 0.0
4.0, 40.0, None, 0.0, -3.0, None, 8.0, 1979-11-15 07:00:00, None, 0.0
3.5, 64.0, None, 0.0, 2.0, None, 8.0, 1979-11-16 07:00:00, None, 0.0
0.0, 98.0, None, 0.0, -1.0, None, 7.0, 1979-11-17 07:00:00, None, 0.0
None, None, None, 2.0, None, None, None, 1979-11-18 07:30:00, None, 2.0
-2.0, 81.0, None, 0.0, -2.0, None, 1.0, 1979-11-18 08:00:00, None, 0.0
0.0, 80.0, None, 2.0, -3.0, None, 0.0, 1979-11-19 07:30:00, None, 2.0
-3.0, None, None, 44.0, -3.0, None, 2.0, 1979-11-20 07:00:00, None, 46.0
0.0, 68.0, None, None, None, None, 0.0, 1979-12-06 12:00:00, None, None
-9.0, 97.0, None, None, -9.0, None, 0.0, 1979-12-07 07:00:00, None, None
1.5, 97.0, None, None, -9.0, None, 1.5, 1979-12-08 07:00:00, None, None
-7.0, 98.0, None, None, -7.0, None, 2.0, 1979-12-09 07:00:00, None, None
-20.0, 90.0, None, None, -20.0, None, -5.0, 1979-12-10 07:00:00, None, None
-5.0, None, None, 24.0, -17.0, None, -3.0, 1979-12-11 07:00:00, 7.0, 35.0
-12.0, 78.0, None, 6.0, -12.0, None, -5.0, 1979-12-12 07:00:00, 0.0, 38.0
-25.0, 81.0, None, 10.0, -25.0, None, -12.0, 1979-12-13 07:00:00, 5.0, 39.0
-29.0, 80.0, None, 16.0, -29.0, None, -17.0, 1979-12-15 07:00:00, None, 48.0
-27.5, 84.0, None, None, -29.0, None, -27.0, 1979-12-16 07:00:00, None, None
-12.0, 94.0, None, 40.0, -29.0, None, -12.0, 1979-12-17 06:30:00, None, 58.0
2.0, 100.0, None, 14.0, 2.0, None, 2.0, 1979-12-18 07:00:00, None, 63.0
2.0, 100.0, None, 0.0, -1.0, None, 2.0, 1979-12-19 07:00:00, None, 50.0
-2.0, 100.0, None, 0.0, -4.0, None, 2.0, 1979-12-20 07:00:00, None, 46.0
3.0, 97.0, None, 0.0, -2.5, None, 3.0, 1979-12-21 07:00:00, None, 40.0
-7.0, 88.0, None, 2.0, -10.5, None, 3.0, 1979-12-22 07:00:00, None, 42.0
-13.0, 95.0, None, 0.0, -13.0, None, 0.0, 1979-12-23 07:00:00, None, 41.0
-6.0, 95.0, None, 2.0, -13.0, None, 0.0, 1979-12-24 07:00:00, None, 42.0
0.0, 82.0, None, None, -6.0, None, 0.5, 1979-12-25 07:00:00, None, None
0.5, 94.0, None, None, -1.0, None, 1.5, 1979-12-26 07:00:00, None, None
3.0, None, None, 0.0, -6.0, None, 3.0, 1979-12-27 06:30:00, None, 42.0
-5.0, 70.0, None, 0.0, -5.0, None, 4.0, 1979-12-28 06:30:00, None, 42.0
-2.0, 94.0, None, 0.0, -5.0, None, 3.0, 1979-12-29 06:30:00, None, 42.0
-8.0, 78.0, None, 0.0, -13.0, None, -2.0, 1979-12-30 07:30:00, None, 42.0
-7.0, 64.0, None, 6.0, -13.0, None, 0.0, 1979-12-30 11:00:00, None, 41.0
-10.0, 98.0, None, None, -13.0, None, 0.0, 1979-12-31 07:00:00, None, None
-2.0, 98.0, None, 13.0, -8.5, None, 2.0, 1980-01-01 10:30:00, None, 45.0
-5.0, 102.0, None, 4.0, -5.0, None, -1.0, 1980-01-02 06:30:00, None, 47.0
-15.0, 95.0, None, 5.0, -15.0, None, -2.0, 1980-01-03 06:30:00, 0.0, 59.0
-15.0, 90.0, None, 18.0, -15.0, None, -10.0, 1980-01-04 06:30:00, 7.0, 68.0
-24.0, 94.0, None, 12.0, -24.0, None, -15.0, 1980-01-05 07:00:00, 5.0, 65.0
-22.0, None, None, 7.0, -28.0, None, -20.0, 1980-01-06 07:00:00, 0.0, 65.0
-25.0, 77.0, None, 0.0, -25.0, None, -20.0, 1980-01-07 09:00:00, 3.0, 63.0
-25.0, 66.0, None, 0.0, -25.0, None, -20.0, 1980-01-08 09:30:00, 17.0, 58.0
-35.0, 79.0, None, 0.0, -35.0, None, -22.0, 1980-01-09 09:00:00, 0.0, 58.0
-25.0, 68.0, None, 0.0, -35.0, None, -25.0, 1980-01-10 07:30:00, 0.0, 58.0
-27.5, 73.0, None, 1.0, -27.5, None, -24.0, 1980-01-11 07:30:00, 0.0, 58.0
-30.0, 80.0, None, 27.0, -32.0, None, -27.0, 1980-01-12 06:30:00, 5.0, 65.0
-11.0, None, None, 10.0, -35.0, None, -11.0, 1980-01-13 07:00:00, 0.0, 96.0
-5.0, None, None, 0.0, -11.0, None, -4.0, 1980-01-14 07:00:00, 0.0, 90.0
-4.0, None, None, 1.0, -5.0, None, -3.0, 1980-01-15 06:00:00, 0.0, 90.0
-3.0, None, None, 4.0, -5.0, None, 0.0, 1980-01-16 07:30:00, 0.0, 92.0
-3.0, None, None, 0.0, -4.0, None, -1.0, 1980-01-17 07:00:00, 0.0, 92.0
-3.5, None, None, 0.0, -5.0, None, -2.0, 1980-01-18 06:30:00, 3.0, 99.0
-12.0, None, None, 0.0, -18.0, None, -3.0, 1980-01-19 07:00:00, 0.0, 87.0
-12.0, None, None, 0.0, -22.0, None, -12.0, 1980-01-20 08:00:00, 7.0, 86.0
-10.0, None, None, 0.0, -18.0, None, -10.0, 1980-01-21 06:30:00, 0.0, 84.0
-4.0, 103.0, None, 1.0, -16.0, None, -4.0, 1980-01-22 06:30:00, 0.0, 83.0
2.0, 97.0, None, 0.0, -4.0, None, 2.0, 1980-01-23 07:30:00, 0.0, 78.0
-10.0, 91.0, None, 1.0, -10.0, None, 2.0, 1980-01-24 07:00:00, 0.0, 78.0
-14.0, 66.0, None, 1.0, -14.0, None, -4.0, 1980-01-25 06:30:00, 0.0, 78.0
-22.0, 60.0, None, None, -22.0, None, -14.0, 1980-01-26 06:30:00, 0.0, 78.0
-15.0, 63.0, None, None, -22.0, None, -15.0, 1980-01-27 06:30:00, 3.0, 78.0
-12.0, 83.0, None, None, -13.0, None, -11.0, 1980-01-28 09:15:00, 2.0, 78.0
-23.5, 89.0, None, None, -31.0, None, -20.0, 1980-01-29 09:00:00, 0.0, 78.0
-11.0, 96.0, None, None, -23.5, None, -10.0, 1980-01-30 08:30:00, 5.0, 82.0
-11.5, 96.0, None, 1.0, -19.5, None, -10.0, 1980-01-31 06:30:00, 3.0, 83.0
-5.0, 95.0, None, 2.0, -15.0, None, -5.0, 1980-02-01 08:30:00, 2.0, 84.0
-4.0, 100.0, None, 0.0, -5.0, None, -3.0, 1980-02-02 08:30:00, 0.0, 84.0
-0.5, 96.0, None, 2.0, -4.0, None, 0.0, 1980-02-03 06:20:00, 3.0, 80.0
-2.0, 90.0, None, 7.0, -4.0, None, 0.0, 1980-02-04 07:30:00, 2.0, 82.0
-9.0, 99.0, None, 0.0, -9.0, None, 0.0, 1980-02-05 06:00:00, 0.0, 82.0
-4.0, 100.0, None, 2.0, -9.0, None, 0.0, 1980-02-06 06:30:00, 0.0, 84.0
0.0, 102.0, None, 2.0, -5.0, None, 0.0, 1980-02-07 06:30:00, 0.0, 83.0
1.0, 100.0, None, 5.0, -2.0, None, 4.0, 1980-02-08 08:00:00, 0.0, 85.0
-5.0, 97.0, None, None, -5.0, None, 2.0, 1980-02-09 07:00:00, None, None
-6.0, 94.0, None, None, -6.0, None, -2.0, 1980-02-10 07:00:00, None, None
-6.5, 93.0, None, 0.0, -6.5, None, -3.0, 1980-02-11 06:30:00, 13.0, 83.0
-8.5, 96.0, None, None, -10.0, None, -2.0, 1980-02-12 07:00:00, None, None
-14.0, 73.0, None, 0.0, -14.0, None, -1.0, 1980-02-13 06:30:00, 2.0, 83.0
-16.0, 67.0, None, 0.0, -16.0, None, -12.0, 1980-02-14 06:30:00, 0.0, 82.0
-15.0, 90.0, None, 0.0, -16.0, None, -13.0, 1980-02-15 07:00:00, 0.0, 82.0
-21.0, 100.0, None, None, -21.0, None, -11.0, 1980-02-16 07:00:00, None, None
-11.0, None, None, 2.0, -15.0, None, -5.0, 1980-02-18 06:30:00, 0.0, 83.0
-17.0, None, None, 4.0, -18.0, None, -10.0, 1980-02-19 06:30:00, 0.0, 85.0
-25.0, 84.0, None, 0.0, -25.0, None, -13.0, 1980-02-20 06:30:00, 3.0, 85.0
-15.0, 93.0, None, 4.0, -25.0, None, -10.0, 1980-02-21 06:30:00, 0.0, 87.0
-12.5, 95.0, None, 2.0, -15.0, None, -8.0, 1980-02-22 06:30:00, 2.0, 89.0
-10.0, 98.0, None, None, -12.5, None, 1.0, 1980-02-23 07:00:00, None, None
-12.0, 96.0, None, None, -12.0, None, 1.0, 1980-02-24 07:00:00, None, None
-2.0, 94.0, None, 1.0, -3.0, None, 1.5, 1980-02-25 06:30:00, 0.0, 85.0
-1.5, 100.0, None, 3.0, -5.0, None, 7.0, 1980-02-26 07:30:00, 3.0, 87.0
-3.0, 100.0, None, 0.0, -3.0, None, 2.0, 1980-02-27 06:30:00, 2.0, 85.0
0.0, 85.0, None, 0.0, -3.0, None, 10.0, 1980-02-28 05:00:00, 0.0, 80.0
-2.5, 101.0, None, 5.0, -4.5, None, 0.0, 1980-02-29 06:00:00, 3.0, 83.0
-2.5, 101.0, None, 5.0, -3.5, None, 4.0, 1980-03-01 07:00:00, 5.0, 85.0
-15.0, 69.0, None, 0.0, -15.0, None, 1.0, 1980-03-02 07:00:00, 5.0, 84.0
-23.0, 63.0, None, 0.0, -23.0, None, -15.0, 1980-03-03 08:45:00, 0.0, 82.0
-25.0, 70.0, None, 0.0, -25.0, None, -15.0, 1980-03-04 06:30:00, 0.0, 82.0
-26.0, 92.0, None, 0.0, -26.0, None, -16.0, 1980-03-05 06:00:00, 0.0, 82.0
-23.0, 90.0, None, 0.0, -26.0, None, -13.0, 1980-03-06 06:00:00, 0.0, 82.0
-18.0, None, None, 0.0, -23.0, None, -7.0, 1980-03-07 06:00:00, 0.0, 82.0
-6.5, 92.0, None, 0.0, -8.0, None, 1.0, 1980-03-08 06:36:00, 0.0, 82.0
-1.0, 98.0, None, 10.0, -6.5, None, 2.0, 1980-03-09 08:00:00, 2.0, 86.0
-4.0, 98.0, None, 11.0, -7.0, None, -1.0, 1980-03-10 06:30:00, 8.0, 96.0
-7.0, 96.0, None, 6.0, -7.0, None, 1.0, 1980-03-11 06:00:00, 8.0, 98.0
-9.0, 95.0, None, 16.0, -9.0, None, -2.0, 1980-03-12 08:00:00, 5.0, 106.0
-10.0, 77.0, None, 0.0, -10.0, None, -3.0, 1980-03-13 06:30:00, 5.0, 106.0
-12.0, 70.0, None, 0.0, -12.0, None, -8.0, 1980-03-14 06:00:00, 0.0, 104.0
-16.0, 70.0, None, 0.0, -22.0, None, -8.0, 1980-03-15 08:30:00, 0.0, 104.0
-4.0, 80.0, None, 7.0, -16.0, None, -4.0, 1980-03-16 09:00:00, 0.0, 108.0
-3.0, 97.0, None, 32.0, -8.0, None, -3.0, 1980-03-17 08:00:00, 10.0, 122.0
-3.0, 99.0, None, 14.0, -3.0, None, 0.0, 1980-03-18 06:30:00, 17.0, 128.0
-11.0, 96.0, None, 15.0, -11.0, None, -1.0, 1980-03-19 06:30:00, 13.0, 137.0
-2.0, 101.0, None, 3.0, -11.0, None, 1.0, 1980-03-20 06:30:00, 0.0, 139.0
-1.5, 102.0, None, 0.0, -2.0, None, 2.0, 1980-03-21 06:30:00, 2.0, 122.0
0.0, 100.0, None, 6.0, -1.5, None, 1.0, 1980-03-22 06:45:00, 0.0, 128.0
0.0, None, None, 4.0, -2.0, None, 0.0, 1980-03-23 09:00:00, 0.0, 128.0
-5.0, None, None, 0.0, -8.0, None, 5.0, 1980-03-24 07:30:00, None, 128.0
-11.0, 98.0, None, 0.0, -12.0, None, 5.0, 1980-03-25 06:30:00, None, 124.0
-2.0, 99.0, None, 4.0, -11.0, None, 3.0, 1980-03-26 06:30:00, None, 128.0
-1.0, 94.0, None, 2.0, -2.0, None, 3.0, 1980-03-27 07:00:00, None, 129.0
-1.0, 100.0, None, 16.0, -4.0, None, -1.0, 1980-03-28 06:45:00, None, 145.0
-5.0, 97.0, None, 14.0, -5.0, None, 0.0, 1980-03-29 06:50:00, None, 159.0
-12.0, 96.0, None, None, -12.5, None, 4.5, 1980-03-30 06:30:00, None, None
2.0, None, None, None, 0.0, None, 2.0, 1980-03-31 06:30:00, None, None
-10.0, 98.0, None, None, -10.0, None, 5.0, 1980-04-01 07:30:00, None, None
-6.0, 90.0, None, None, -10.0, None, 9.0, 1980-04-02 07:30:00, None, None
-5.0, 95.0, None, None, -6.0, None, 0.0, 1980-04-03 07:30:00, None, None
-1.0, 90.0, None, None, -6.5, None, 13.0, 1980-04-04 07:30:00, None, None
1.0, 83.0, None, None, 0.0, None, 12.5, 1980-04-05 07:30:00, None, None
1.0, None, None, None, 1.0, None, 6.0, 1980-04-07 07:20:00, None, None
-5.0, 90.0, None, None, -5.0, None, 1.0, 1980-04-09 07:30:00, None, None
0.0, 91.0, None, None, 0.0, None, 0.0, 1980-04-10 07:30:00, None, None
0.0, 90.0, None, None, -4.0, None, 7.0, 1980-04-11 07:30:00, None, None
