station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
1.5, None, 1.0, 1.0, -1.0, 1.5, 1988-11-21 14:00:00, None, 18.0
-8.0, None, 0.0, 0.0, -8.0, 1.5, 1988-11-22 06:00:00, None, 18.0
0.5, None, 2.0, 2.0, -8.0, 1.5, 1988-11-22 15:00:00, None, 20.0
1.0, None, 2.0, 2.0, -5.0, 1.0, 1988-11-23 06:00:00, None, 20.0
1.0, None, 0.0, 0.0, -1.0, 1.0, 1988-11-23 14:00:00, None, 19.0
-13.0, None, None, None, -13.5, 1.5, 1988-11-24 06:00:00, None, 18.0
-5.5, None, None, None, -15.0, -4.0, 1988-11-24 14:00:00, None, 18.0
-21.0, None, None, None, -22.0, -5.0, 1988-11-25 06:00:00, None, 18.0
-10.0, None, None, None, -21.0, -9.0, 1988-11-25 14:30:00, None, 18.0
-22.0, None, None, None, -24.5, -12.5, 1988-11-26 06:00:00, None, 18.0
-11.5, None, None, None, -21.0, -9.0, 1988-11-26 13:30:00, None, 18.0
-9.0, None, 5.0, 5.0, -17.0, -4.0, 1988-11-27 06:00:00, None, 20.0
-2.0, None, None, None, -10.0, -2.0, 1988-11-27 13:30:00, None, 20.0
0.0, None, 0.0, 0.0, -7.5, 1.5, 1988-11-28 06:00:00, None, 20.0
1.0, None, 0.0, 0.0, 0.0, 1.0, 1988-11-28 14:30:00, None, 20.0
0.0, None, 6.0, 6.0, -1.0, 1.5, 1988-11-29 06:00:00, None, 25.0
1.5, None, 0.0, 0.0, -0.5, 2.0, 1988-11-29 18:00:00, None, 25.0
-1.0, None, 0.0, 0.0, -1.0, 2.0, 1988-11-30 06:00:00, None, 24.0
4.0, None, 0.0, 0.0, -1.0, 4.0, 1988-11-30 14:00:00, None, 24.0
0.0, None, 5.0, 5.0, 0.0, 4.0, 1988-12-01 06:30:00, None, 24.0
1.0, None, 12.0, 6.0, 0.5, 1.0, 1988-12-01 15:30:00, None, 28.0
-3.5, None, 0.0, 0.0, -4.5, 1.5, 1988-12-02 06:00:00, None, 29.0
-2.5, None, 0.0, 0.0, -6.0, -2.5, 1988-12-02 14:30:00, None, 29.0
-8.0, None, 0.0, 0.0, -13.5, -2.0, 1988-12-03 06:00:00, None, 29.0
-2.5, None, 0.0, 0.0, -9.0, -2.5, 1988-12-03 14:00:00, None, 29.0
3.0, None, 0.0, 0.0, -1.0, 5.0, 1988-12-04 06:00:00, None, 20.0
4.5, None, 0.0, 0.0, 2.0, 4.5, 1988-12-04 14:00:00, None, 15.0
1.0, None, None, None, 1.0, 5.0, 1988-12-05 07:00:00, None, 11.0
-0.5, None, 0.0, 0.0, -0.5, 2.5, 1988-12-05 14:00:00, None, 10.0
-10.5, None, None, None, -12.0, 9.0, 1988-12-06 06:00:00, None, 10.0
-3.0, None, 0.0, 0.0, -10.0, -3.0, 1988-12-06 14:30:00, None, 10.0
-12.0, None, 0.0, 0.0, -17.0, -6.0, 1988-12-07 06:00:00, None, 10.0
-7.5, None, 0.0, 0.0, -16.0, -7.5, 1988-12-07 14:00:00, None, 10.0
-7.5, None, 5.0, 5.0, -8.0, -6.0, 1988-12-08 06:00:00, None, 16.0
0.0, None, 8.0, 3.0, -7.0, 0.0, 1988-12-08 16:00:00, None, 18.0
-1.0, None, None, None, -2.0, 0.0, 1988-12-09 06:00:00, None, 18.0
-1.0, None, None, None, -2.0, 0.0, 1988-12-09 14:00:00, None, 18.0
-1.5, None, 3.0, 3.0, -1.5, 0.0, 1988-12-10 06:00:00, None, 21.0
0.0, None, None, None, -2.0, 1.0, 1988-12-10 14:00:00, None, 21.0
0.0, None, 2.0, 2.0, -4.0, 0.0, 1988-12-11 06:00:00, None, 23.0
0.5, None, 8.0, 5.0, -1.0, 0.5, 1988-12-11 14:00:00, None, 30.0
-2.0, None, 1.0, 1.0, -2.0, 1.0, 1988-12-12 06:30:00, None, 30.0
-0.5, None, 0.0, 0.0, -3.0, -0.5, 1988-12-12 14:00:00, None, 30.0
-1.5, None, 1.0, 1.0, -3.0, -1.0, 1988-12-13 06:00:00, None, 30.0
-2.0, None, 5.0, 3.0, -2.0, -1.0, 1988-12-13 18:00:00, None, 32.0
-4.5, None, 10.0, 5.0, -4.5, -1.0, 1988-12-14 06:30:00, None, 33.0
-4.0, None, 0.0, 0.0, -5.0, -4.0, 1988-12-14 14:00:00, None, 33.0
-9.0, None, 0.0, 0.0, -10.0, -4.0, 1988-12-15 07:00:00, None, 31.0
-12.0, None, 0.0, 0.0, -12.0, 4.5, 1988-12-15 18:00:00, None, 31.0
-20.0, None, 0.0, 0.0, -20.0, -12.0, 1988-12-16 06:00:00, None, 33.0
-16.0, None, 0.0, 0.0, -20.0, -12.0, 1988-12-16 18:00:00, None, 33.0
-17.0, None, 0.0, 0.0, -20.0, -15.0, 1988-12-17 06:00:00, None, 33.0
-12.0, None, None, None, -15.0, -10.0, 1988-12-17 13:30:00, None, 33.0
-2.0, None, None, None, -11.5, -1.5, 1988-12-18 06:00:00, None, 33.0
2.0, None, None, None, -2.0, 2.5, 1988-12-18 14:00:00, None, 33.0
-10.0, None, 4.0, 4.0, -10.0, 2.0, 1988-12-19 06:00:00, None, 30.0
-14.5, None, None, None, -18.0, -8.0, 1988-12-19 14:00:00, None, 30.0
-8.0, None, 0.0, 0.0, -13.0, -8.0, 1988-12-20 06:00:00, None, 30.0
-12.0, None, None, None, -12.0, -6.0, 1988-12-20 18:00:00, None, 30.0
-10.0, None, 0.0, 0.0, -13.0, -10.0, 1988-12-21 06:00:00, None, 30.0
-8.5, None, 0.0, 0.0, -13.0, -8.5, 1988-12-21 14:00:00, None, 30.0
-16.0, None, 0.0, 0.0, -16.0, -8.5, 1988-12-22 06:00:00, None, 30.0
-14.0, None, None, None, -19.0, -10.0, 1988-12-22 18:30:00, None, None
-11.0, None, 3.0, 3.0, -12.0, -9.0, 1988-12-23 06:00:00, None, 32.0
-7.0, None, 4.0, 1.0, -11.0, -7.0, 1988-12-23 14:00:00, None, 32.0
-9.0, None, None, 1.0, -11.0, -7.0, 1988-12-24 06:00:00, None, 33.0
-10.0, None, 0.0, 0.0, -10.0, -8.0, 1988-12-24 14:00:00, None, 33.0
-25.0, None, 0.0, 0.0, -25.0, -10.0, 1988-12-25 07:30:00, None, 33.0
-20.0, None, 0.0, 0.0, -25.0, -20.0, 1988-12-25 15:30:00, None, 33.0
-19.0, None, 0.0, 0.0, -25.5, -18.0, 1988-12-26 08:00:00, None, 33.0
-15.0, None, 2.0, 2.0, -19.0, -15.0, 1988-12-26 16:30:00, None, 34.0
-13.0, None, None, 3.0, -13.0, -12.0, 1988-12-27 06:00:00, None, 37.0
-12.0, None, None, None, -15.0, -12.0, 1988-12-27 14:00:00, None, None
-6.0, None, 4.0, 1.0, -13.0, -6.0, 1988-12-28 06:00:00, None, 34.0
-4.5, None, 6.0, 6.0, -6.5, -4.5, 1988-12-28 16:30:00, None, 38.0
-3.0, None, 29.0, 29.0, -6.5, -3.0, 1988-12-29 06:00:00, None, 58.0
-2.0, None, 29.0, 0.0, -4.0, -2.0, 1988-12-29 14:00:00, None, 56.0
-10.0, None, None, None, -10.0, -4.0, 1988-12-30 06:00:00, None, 56.0
-12.0, None, None, None, -12.0, -4.0, 1988-12-30 14:00:00, None, 56.0
-26.0, None, None, None, -28.0, None, 1988-12-31 06:00:00, None, 56.0
-17.0, None, None, None, -29.0, -17.0, 1988-12-31 14:00:00, None, 56.0
-13.0, None, 13.0, 13.0, -13.0, None, 1989-01-01 07:00:00, None, 58.0
-8.0, None, None, None, -8.0, -5.0, 1989-01-04 06:00:00, None, None
-3.0, None, 0.0, 0.0, -7.0, -3.0, 1989-01-04 15:00:00, None, 62.0
-9.0, None, 3.0, 3.0, -9.0, -3.0, 1989-01-05 06:00:00, None, 65.0
-6.0, None, 0.0, 0.0, -9.0, -6.0, 1989-01-05 14:30:00, None, 65.0
-20.0, None, 0.0, 0.0, -20.0, -9.0, 1989-01-06 07:00:00, None, 65.0
-21.0, None, 0.0, 0.0, -21.0, -16.0, 1989-01-06 18:00:00, None, 65.0
-31.0, None, 0.0, 0.0, -31.0, -20.5, 1989-01-07 06:00:00, None, 65.0
-24.5, None, 0.0, 0.0, -31.5, -20.0, 1989-01-07 14:00:00, None, 65.0
-25.0, None, 2.0, 2.0, -31.5, -23.5, 1989-01-08 06:00:00, None, 66.0
-20.0, None, 1.0, 1.0, -25.5, -19.5, 1989-01-08 14:00:00, None, 66.0
-18.0, None, 11.0, 11.0, -18.0, -17.0, 1989-01-09 06:00:00, None, 70.0
-14.0, None, 3.0, 3.0, -18.0, -13.0, 1989-01-09 16:30:00, None, 70.0
-14.0, None, 0.0, 0.0, -14.0, -13.0, 1989-01-10 06:00:00, None, 70.0
-9.0, None, 0.0, 0.0, -14.0, -9.0, 1989-01-10 14:00:00, None, 70.0
-11.0, None, 0.0, 0.0, -15.0, -9.0, 1989-01-11 06:00:00, None, 68.0
-6.0, None, 0.0, 0.0, -11.0, -6.0, 1989-01-11 15:00:00, None, 68.0
-1.0, None, 7.0, 7.0, -11.0, -1.0, 1989-01-12 06:00:00, None, 75.0
2.0, None, 0.0, 0.0, -1.0, 2.0, 1989-01-12 14:30:00, None, 74.0
-6.5, None, 4.0, 4.0, -7.0, 3.0, 1989-01-13 06:30:00, None, 72.0
-4.0, None, 0.0, 0.0, -9.0, -4.0, 1989-01-13 14:00:00, None, 72.0
-11.0, None, 0.0, 0.0, -14.0, -11.0, 1989-01-14 07:00:00, None, 72.0
-11.0, None, 0.0, 3.0, -11.0, -8.0, 1989-01-14 14:00:00, None, 73.0
-6.0, None, 11.0, 11.0, -11.0, -6.0, 1989-01-15 06:00:00, None, 80.0
-4.0, None, 11.0, 2.0, -6.0, -4.0, 1989-01-15 15:30:00, None, 80.0
-2.0, None, 9.0, 9.0, -5.0, -2.0, 1989-01-16 06:00:00, None, 85.0
0.5, None, 15.0, 6.0, -4.0, 1.0, 1989-01-16 18:00:00, None, 87.0
-2.0, None, 1.0, 1.0, -2.0, 1.0, 1989-01-17 06:00:00, None, 85.0
-3.0, None, 1.0, 1.0, -6.0, -2.0, 1989-01-17 14:30:00, None, 85.0
-3.0, None, 3.0, 3.0, -4.0, -1.0, 1989-01-18 06:00:00, None, 85.0
-1.0, None, 0.0, 0.0, -2.5, 0.0, 1989-01-18 15:30:00, None, 85.0
-4.0, None, 1.0, 1.0, -5.0, -1.0, 1989-01-19 06:00:00, None, 85.0
-1.0, None, 3.0, 3.0, -1.0, 0.0, 1989-01-19 15:30:00, None, 84.0
0.0, None, 5.0, 5.0, 0.0, 2.0, 1989-01-20 06:30:00, None, 85.0
2.0, None, 0.0, 0.0, -3.0, 2.0, 1989-01-20 14:00:00, None, 85.0
-5.0, None, 0.0, 0.0, -5.0, 2.0, 1989-01-21 06:00:00, None, 85.0
-3.0, None, 0.0, 0.0, -7.0, -2.0, 1989-01-21 13:30:00, None, 85.0
-20.0, None, 0.0, 0.0, -20.0, -2.0, 1989-01-22 06:00:00, None, 85.0
-9.0, None, 0.0, 0.0, -23.0, -8.0, 1989-01-22 14:00:00, None, 85.0
-25.0, None, 0.0, 0.0, -25.0, -8.0, 1989-01-23 06:00:00, None, 84.0
-14.5, None, 0.0, 0.0, -26.0, -14.5, 1989-01-23 14:00:00, None, 84.0
-14.0, None, 2.0, 2.0, -19.0, -13.0, 1989-01-24 06:00:00, None, 85.0
-6.0, None, 0.0, 0.0, -19.0, -4.0, 1989-01-24 18:00:00, None, 85.0
-4.0, None, 10.0, 10.0, -6.0, -4.0, 1989-01-25 06:00:00, None, 87.0
-0.5, None, 0.0, 0.0, -4.0, 0.0, 1989-01-25 16:00:00, None, 87.0
0.0, None, 0.0, 0.0, -4.0, 0.0, 1989-01-26 06:00:00, None, 85.0
4.5, None, 0.0, 0.0, -4.0, 5.0, 1989-01-26 16:00:00, None, 83.0
-1.0, None, 0.0, 0.0, -1.0, 5.0, 1989-01-27 06:00:00, None, 85.0
1.0, None, 0.0, 0.0, -2.0, 2.0, 1989-01-27 17:30:00, None, 80.0
1.0, None, 0.0, 0.0, -1.5, 2.0, 1989-01-28 06:00:00, None, 80.0
2.0, None, 0.0, 0.0, 1.0, 2.0, 1989-01-28 16:00:00, None, 80.0
0.0, None, 6.0, 6.0, 0.0, 5.0, 1989-01-29 06:00:00, None, 86.0
2.0, None, 6.0, 6.0, 0.0, 2.0, 1989-01-29 14:00:00, None, 79.0
0.5, None, 1.0, 1.0, 0.5, 3.0, 1989-01-30 06:00:00, None, 78.0
-23.0, None, None, None, -23.0, 0.0, 1989-01-30 14:00:00, None, None
-32.0, None, 0.0, 0.0, -32.0, -22.0, 1989-01-31 06:00:00, None, 78.0
-27.5, None, 0.0, 0.0, -32.0, -27.5, 1989-01-31 14:00:00, None, 78.0
-28.0, None, 0.0, 0.0, -30.0, -28.0, 1989-02-01 06:30:00, None, 70.0
-24.0, None, 0.0, 0.0, -30.0, -24.0, 1989-02-01 14:00:00, None, 72.0
-25.0, None, 0.0, 0.0, -28.0, -24.0, 1989-02-02 06:00:00, None, 71.0
-25.0, None, 0.0, 0.0, -25.0, -24.0, 1989-02-02 17:00:00, None, 71.0
-32.0, None, 0.0, 0.0, -33.0, -24.0, 1989-02-03 06:00:00, None, 71.0
-16.0, None, 0.0, 0.0, -34.0, -16.0, 1989-02-03 14:00:00, None, 71.0
-35.0, None, 0.0, 0.0, -35.0, -17.0, 1989-02-04 06:00:00, None, 71.0
-18.0, None, 0.0, 0.0, -35.0, -18.0, 1989-02-04 13:45:00, None, 71.0
-34.0, None, 0.0, 0.0, -34.0, -15.0, 1989-02-05 06:00:00, None, 71.0
-17.0, None, 0.0, 0.0, -34.0, -14.0, 1989-02-05 13:30:00, None, 71.0
-32.0, None, 0.0, 0.0, -32.0, -14.0, 1989-02-06 06:00:00, None, 71.0
-15.0, None, 0.0, 0.0, -32.0, -15.0, 1989-02-06 15:00:00, None, 71.0
-30.0, None, 0.0, 0.0, -30.0, -15.0, 1989-02-07 06:00:00, None, 71.0
-12.0, None, 0.0, 0.0, -32.0, -12.0, 1989-02-07 16:30:00, None, 71.0
-29.0, None, 0.0, 0.0, -29.0, -12.0, 1989-02-08 06:00:00, None, 71.0
-11.0, None, 0.0, 0.0, -30.0, -10.0, 1989-02-08 16:00:00, None, 71.0
-28.0, None, 0.0, 0.0, -28.0, -12.0, 1989-02-09 06:00:00, None, 71.0
-11.0, None, 0.0, 0.0, -29.0, -11.0, 1989-02-09 14:00:00, None, 71.0
-26.0, None, 0.0, 0.0, -26.0, -11.0, 1989-02-10 06:00:00, None, 71.0
-8.0, None, 0.0, 0.0, -27.0, -8.0, 1989-02-10 14:30:00, None, 71.0
-25.0, None, 0.0, 0.0, -25.0, -8.0, 1989-02-11 06:00:00, None, 71.0
-8.0, None, 0.0, 0.0, -25.0, -8.0, 1989-02-11 14:45:00, None, 71.0
-22.0, None, 0.0, 0.0, -22.0, -9.0, 1989-02-12 06:00:00, None, 71.0
-9.0, None, 0.0, 0.0, -23.0, -8.5, 1989-02-12 14:00:00, None, 71.0
-22.0, None, 0.0, 0.0, -22.0, -8.0, 1989-02-13 05:45:00, None, 70.0
-7.0, None, 0.0, 0.0, -24.0, -7.0, 1989-02-13 17:20:00, None, 70.0
-14.5, None, 0.0, 0.0, -18.0, -7.0, 1989-02-14 05:45:00, None, 70.0
-7.0, None, 5.0, 5.0, -14.0, -7.0, 1989-02-14 16:00:00, None, 74.0
-8.0, None, 12.0, 8.0, -15.0, -6.0, 1989-02-15 06:00:00, None, 80.0
-15.0, None, 0.0, 0.0, -15.0, -8.0, 1989-02-15 17:30:00, None, 79.0
-20.0, None, 0.0, 0.0, -21.0, -15.0, 1989-02-16 05:40:00, None, 78.0
-10.0, None, 0.0, 0.0, -22.0, -9.0, 1989-02-16 16:00:00, None, 78.0
-24.0, None, 0.0, 0.0, -25.0, -10.0, 1989-02-17 06:00:00, None, 78.0
-14.0, None, 0.0, 0.0, -25.0, -7.0, 1989-02-17 18:00:00, None, 78.0
-29.0, None, 0.0, 0.0, -29.0, -17.0, 1989-02-18 06:00:00, None, 78.0
-7.0, None, 0.0, 0.0, -30.0, -7.0, 1989-02-18 14:00:00, None, 78.0
-27.0, None, 0.0, 0.0, -27.0, -6.0, 1989-02-19 06:00:00, None, 78.0
-5.0, None, 0.0, 0.0, -27.0, -5.0, 1989-02-19 14:00:00, None, 78.0
-14.5, None, 0.0, 0.0, -14.5, -5.0, 1989-02-20 06:00:00, None, 78.0
-2.0, None, 0.0, 0.0, -17.0, -2.0, 1989-02-20 13:30:00, None, 78.0
-17.0, None, 0.0, 0.0, -18.0, -4.0, 1989-02-21 06:00:00, None, 76.0
1.5, None, 0.0, 0.0, -17.0, 1.5, 1989-02-21 15:30:00, None, 74.0
-5.0, None, 1.0, 1.0, -8.0, 2.0, 1989-02-22 06:00:00, None, 74.0
0.0, None, 10.0, 9.0, -5.0, 0.0, 1989-02-22 15:30:00, None, 80.0
-2.0, None, 21.0, 13.0, -2.0, 0.0, 1989-02-23 05:30:00, None, 101.0
3.0, None, 18.0, 0.0, -3.0, 3.0, 1989-02-23 14:30:00, None, 94.0
-5.0, None, 0.0, 0.0, -6.0, -5.0, 1989-02-24 06:00:00, None, 94.0
3.0, None, 0.0, 0.0, -5.0, 4.0, 1989-02-24 13:30:00, None, 90.0
-14.0, None, 0.0, 0.0, -14.0, -5.0, 1989-02-25 06:00:00, None, 91.0
-5.0, None, 0.0, 0.0, -14.0, -5.0, 1989-02-25 13:40:00, None, 91.0
-12.0, None, 0.0, 0.0, -17.0, -4.0, 1989-02-26 06:00:00, None, 91.0
-4.0, None, 0.0, 0.0, -14.0, -4.0, 1989-02-26 13:30:00, None, 90.0
-6.0, None, 3.0, 3.0, -6.0, -2.0, 1989-02-27 06:00:00, None, 93.0
-8.0, None, 0.0, 0.0, -8.0, -5.5, 1989-02-27 15:00:00, None, 93.0
-19.0, None, 0.0, 0.0, -19.0, -8.0, 1989-02-28 06:00:00, None, 92.0
-15.0, None, 0.0, 0.0, -21.0, -15.0, 1989-02-28 14:00:00, None, 92.0
-34.0, None, 0.0, 0.0, -34.0, -10.0, 1989-03-01 06:00:00, None, 92.0
6.5, None, 0.0, 0.0, -2.0, 6.5, 1989-03-22 14:00:00, None, 88.0
-1.0, None, 0.0, 0.0, -1.0, 8.0, 1989-03-23 06:00:00, None, 84.0
-2.5, None, 12.0, 12.0, -7.0, -1.0, 1989-03-23 07:00:00, None, 84.0
5.0, None, 0.0, 0.0, -1.0, 6.0, 1989-03-23 13:30:00, None, 82.0
4.0, None, 0.0, 0.0, -2.5, 4.0, 1989-03-28 14:00:00, None, 82.0
-8.0, None, 0.0, 0.0, -8.0, 4.0, 1989-03-29 07:00:00, None, 76.0
2.0, None, 0.0, 0.0, -8.0, 2.0, 1989-03-29 14:00:00, None, None
-6.0, None, 0.0, 0.0, -6.0, 2.0, 1989-03-30 07:00:00, None, 71.0
3.0, None, 0.0, 0.0, -6.0, 3.0, 1989-03-30 16:00:00, None, 70.0
-3.5, None, None, None, -4.0, 3.0, 1989-03-31 07:00:00, None, None
6.5, None, None, None, -3.5, 7.0, 1989-03-31 16:00:00, None, None
-5.5, None, None, None, -5.5, 7.0, 1989-04-01 07:00:00, None, None
4.0, None, None, None, -5.5, 5.0, 1989-04-01 16:00:00, None, None
-3.0, None, None, None, -3.0, 4.0, 1989-04-02 07:00:00, None, None
6.0, None, None, None, -3.0, 7.0, 1989-04-02 16:00:00, None, None
-1.0, None, 0.0, 0.0, -7.0, 7.0, 1989-04-03 07:00:00, None, 65.0
8.0, None, 0.0, 0.0, -1.0, 8.0, 1989-04-03 16:00:00, None, 64.0
-5.5, None, 0.0, 0.0, -5.5, 8.0, 1989-04-04 07:00:00, None, 63.0
5.0, None, 0.0, 0.0, -5.0, 5.0, 1989-04-04 16:00:00, None, 61.0
-5.0, None, 0.0, 0.0, -5.0, 6.0, 1989-04-05 07:00:00, None, 61.0
6.0, None, 0.0, 0.0, -6.0, 7.0, 1989-04-05 16:10:00, None, 60.0
-4.0, None, 0.0, 0.0, -4.5, 7.0, 1989-04-06 07:00:00, None, 59.0
2.5, None, 0.0, 0.0, -4.5, 6.0, 1989-04-06 16:00:00, None, 59.0
0.0, None, 8.0, 8.0, 0.0, 3.0, 1989-04-07 08:00:00, None, 66.0
2.0, None, None, None, -0.5, 3.0, 1989-04-07 16:00:00, None, None
-1.0, None, None, None, -1.5, 3.5, 1989-04-08 07:00:00, None, None
6.0, None, None, None, -1.5, 6.0, 1989-04-08 16:00:00, None, None
-8.0, None, None, None, -8.5, 6.5, 1989-04-09 07:00:00, None, None
10.0, None, None, None, -8.0, 10.0, 1989-04-09 16:00:00, None, None
-8.0, None, 0.0, 0.0, -9.0, 11.0, 1989-04-10 07:00:00, None, 55.0
13.0, None, 0.0, 0.0, -8.0, 13.0, 1989-04-10 16:00:00, None, 52.0
6.0, None, 0.0, 0.0, 6.0, 14.0, 1989-04-11 07:00:00, None, 51.0
13.0, None, 0.0, 0.0, 6.0, 13.0, 1989-04-11 15:30:00, None, 44.0
-1.5, None, 0.0, 0.0, -2.5, 14.0, 1989-04-12 07:00:00, None, 42.0
11.0, None, 0.0, 0.0, -2.0, 11.0, 1989-04-12 16:00:00, None, 40.0
-0.5, None, 0.0, 0.0, -1.0, 12.0, 1989-04-13 07:00:00, None, 39.0
14.0, None, 0.0, 0.0, -0.5, 14.0, 1989-04-13 16:20:00, None, 35.0
2.0, 0.0, None, None, 0.0, 13.0, 1989-04-14 07:00:00, None, None
8.0, None, None, None, 2.0, 8.0, 1989-04-14 16:00:00, None, None
0.0, None, None, None, -3.0, 8.0, 1989-04-15 07:00:00, None, None
8.0, None, None, None, 0.0, 8.0, 1989-04-15 16:00:00, None, None
-5.0, None, None, None, -6.0, 9.0, 1989-04-16 07:00:00, None, None
3.5, None, None, None, -6.0, 3.5, 1989-04-16 16:00:00, None, None
-9.0, None, 0.0, 0.0, -10.0, 13.0, 1989-04-17 07:00:00, None, 26.0
12.0, None, 0.0, 0.0, -9.0, 12.0, 1989-04-17 16:30:00, None, 21.0
-5.0, None, 0.0, 0.0, -9.0, 12.0, 1989-04-18 07:00:00, None, 20.0
14.0, None, 0.0, 0.0, -5.0, 14.0, 1989-04-18 15:00:00, None, 17.0
0.5, None, 0.0, 0.0, 0.0, 15.0, 1989-04-19 07:00:00, None, 16.0
17.0, None, 0.0, 0.0, 0.5, 17.0, 1989-04-19 15:30:00, None, 11.0
3.0, None, 0.0, 0.0, 3.0, 17.0, 1989-04-20 07:00:00, None, 6.0
17.0, None, 0.0, 0.0, 3.0, 17.0, 1989-04-20 16:15:00, None, 0.0
0.0, None, None, None, -0.5, 16.0, 1989-04-21 07:00:00, None, None
11.0, None, None, None, 0.0, 11.0, 1989-04-21 16:00:00, None, None
-1.0, None, None, None, -3.0, 11.0, 1989-04-22 07:00:00, None, None
10.5, None, None, None, -2.0, 12.0, 1989-04-22 16:00:00, None, None
1.0, None, None, None, -0.5, 10.5, 1989-04-23 07:00:00, None, None
12.5, None, None, None, 1.0, 13.0, 1989-04-23 16:00:00, None, None
-2.0, None, 0.0, 0.0, -4.0, 17.0, 1989-04-24 07:00:00, None, 0.0
15.5, None, 0.0, 0.0, -2.0, 15.5, 1989-04-24 15:45:00, None, 0.0
-1.0, None, 0.0, 0.0, -4.0, 16.0, 1989-04-25 07:00:00, None, 0.0
15.5, None, 0.0, 0.0, -1.5, 16.0, 1989-04-25 16:00:00, None, 0.0
0.5, None, 0.0, 0.0, -2.0, 15.5, 1989-04-26 07:00:00, None, 0.0
15.0, None, 0.0, 0.0, 0.5, 17.0, 1989-04-26 16:00:00, None, 0.0
-0.5, None, 0.0, 0.0, -2.0, 17.0, 1989-04-27 07:00:00, None, 0.0
