station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-15.0, None, None, None, None, 1976-12-30 01:00:00, None, 0.0
-15.0, None, None, -15.0, None, 1976-12-30 07:00:00, None, 0.0
-16.0, None, None, -16.0, None, 1976-12-31 01:00:00, None, 0.0
-15.0, None, None, None, None, 1976-12-31 07:00:00, None, 0.0
None, None, 1.0, None, -14.0, 1977-01-02 07:00:00, None, 0.0
-16.0, None, 1.0, None, -6.0, 1977-01-02 16:00:00, None, 0.0
-6.0, None, None, -18.0, -5.0, 1977-01-03 16:00:00, None, 0.0
-12.0, None, None, None, None, 1977-01-04 07:00:00, None, 0.0
-18.0, None, None, -21.0, None, 1977-01-04 16:00:00, None, 0.0
-21.0, None, None, -21.0, None, 1977-01-05 07:00:00, None, 0.0
-23.0, None, None, -23.0, -10.0, 1977-01-05 16:00:00, None, 0.0
-17.0, None, None, -23.0, -10.0, 1977-01-06 07:00:00, None, 0.0
-20.0, None, None, -20.0, -10.0, 1977-01-06 16:00:00, None, 0.0
-18.0, None, None, -18.0, None, 1977-01-07 07:00:00, None, 0.0
-16.0, None, None, -18.0, -6.0, 1977-01-07 16:00:00, None, 0.0
-16.0, None, None, None, None, 1977-01-08 07:00:00, None, None
-17.0, None, None, None, -12.0, 1977-01-08 16:00:00, None, None
-19.0, None, None, None, None, 1977-01-09 07:00:00, None, None
-16.0, None, None, -20.0, None, 1977-01-09 16:00:00, None, None
-18.0, None, None, -18.0, None, 1977-01-10 07:00:00, None, 0.0
-16.0, None, None, -20.0, None, 1977-01-10 16:00:00, None, 0.0
-21.0, None, None, -21.0, -16.0, 1977-01-11 07:00:00, None, 0.0
-18.0, None, None, -21.0, None, 1977-01-11 16:00:00, None, 0.0
-12.0, None, 6.0, -18.0, None, 1977-01-12 07:00:00, None, 0.0
-11.0, None, 2.0, -12.0, None, 1977-01-12 16:00:00, None, 0.0
-12.0, None, None, -12.0, -2.0, 1977-01-13 07:00:00, None, 0.0
-10.0, None, None, None, -5.0, 1977-01-13 16:00:00, None, 0.0
-10.0, None, None, None, None, 1977-01-14 07:00:00, None, None
-10.0, None, 2.0, None, None, 1977-01-14 16:00:00, None, 0.0
-10.0, None, None, None, None, 1977-01-15 07:00:00, None, None
-7.0, None, None, None, None, 1977-01-15 16:00:00, None, None
-6.0, None, None, None, -4.0, 1977-01-16 16:00:00, None, 0.0
-5.0, None, 1.0, -6.0, -2.0, 1977-01-17 07:00:00, None, 0.0
-3.0, None, None, None, None, 1977-01-17 16:00:00, None, 0.0
-2.0, None, None, -3.0, None, 1977-01-18 07:00:00, None, 0.0
0.0, None, 2.0, None, 3.0, 1977-01-18 16:00:00, None, 0.0
-4.0, None, None, None, None, 1977-01-19 07:00:00, None, 0.0
-5.0, None, None, None, None, 1977-01-19 16:00:00, None, 0.0
-6.0, None, None, None, None, 1977-01-20 07:00:00, None, 0.0
-6.0, None, None, None, None, 1977-01-20 16:00:00, None, 0.0
-12.0, None, None, None, None, 1977-01-21 07:00:00, None, 0.0
-9.0, None, None, None, None, 1977-01-21 16:00:00, None, 0.0
-12.0, None, None, None, None, 1977-01-22 07:00:00, None, None
-15.0, None, None, None, None, 1977-01-22 16:00:00, None, None
-23.0, None, None, -25.0, 3.0, 1977-01-23 07:00:00, None, 0.0
-14.0, None, None, None, None, 1977-01-23 16:00:00, None, None
-12.0, None, None, None, None, 1977-01-24 07:00:00, None, 0.0
-10.0, None, None, None, None, 1977-01-24 16:00:00, None, 0.0
-13.0, None, None, None, None, 1977-01-25 07:00:00, None, 0.0
-18.0, None, None, None, None, 1977-01-25 16:00:00, None, 0.0
-15.0, None, None, None, None, 1977-01-26 07:00:00, None, 0.0
-11.0, None, None, None, None, 1977-01-26 16:00:00, None, 0.0
-10.0, None, None, None, None, 1977-01-27 07:00:00, None, 0.0
-10.0, None, None, None, None, 1977-01-27 16:00:00, None, 0.0
-12.0, None, None, None, None, 1977-01-28 07:00:00, None, 0.0
-10.0, None, None, None, None, 1977-01-28 16:00:00, None, 0.0
-19.0, None, None, None, None, 1977-01-29 07:00:00, None, None
-23.0, None, None, None, None, 1977-01-29 16:00:00, None, None
-17.0, None, None, None, None, 1977-01-30 07:00:00, None, None
-14.0, None, None, None, None, 1977-01-30 16:00:00, None, None
-15.0, None, None, None, None, 1977-01-31 07:00:00, None, 0.0
-12.0, None, None, None, None, 1977-01-31 16:00:00, None, 0.0
-12.0, None, None, None, None, 1977-02-01 07:00:00, None, None
-9.0, None, None, None, None, 1977-02-01 16:00:00, None, None
-11.0, None, None, None, None, 1977-02-02 07:00:00, None, None
-10.0, None, None, None, None, 1977-02-02 16:00:00, None, None
-11.0, None, None, None, None, 1977-02-03 07:00:00, None, None
-10.0, None, None, None, None, 1977-02-03 16:00:00, None, None
-11.0, None, None, None, None, 1977-02-04 07:00:00, None, None
-8.0, None, None, None, None, 1977-02-04 16:00:00, None, None
-10.0, None, None, None, None, 1977-02-05 07:00:00, None, None
-7.0, None, None, None, None, 1977-02-05 16:00:00, None, None
-5.0, None, None, None, None, 1977-02-06 07:00:00, None, None
-6.0, None, None, None, None, 1977-02-06 16:00:00, None, None
-5.0, None, None, None, None, 1977-02-07 07:00:00, None, None
-5.0, None, None, None, None, 1977-02-07 16:00:00, None, None
-10.0, None, None, None, None, 1977-02-08 07:00:00, None, None
-8.0, None, None, None, None, 1977-02-08 16:00:00, None, None
-2.0, None, None, None, None, 1977-02-09 07:00:00, None, None
-4.0, None, None, None, None, 1977-02-09 16:00:00, None, None
-2.0, None, None, None, None, 1977-02-10 07:00:00, None, None
0.0, None, 3.0, None, 7.0, 1977-02-10 16:00:00, None, None
-1.0, None, None, None, None, 1977-02-11 07:00:00, None, None
-1.0, None, None, None, None, 1977-02-11 16:00:00, None, None
-4.0, None, None, None, None, 1977-02-12 07:00:00, None, None
-3.0, None, None, None, None, 1977-02-12 16:00:00, None, None
0.0, None, None, None, None, 1977-02-13 07:00:00, None, None
-4.0, None, None, None, None, 1977-02-13 16:00:00, None, None
-3.0, None, None, None, None, 1977-02-14 07:00:00, None, None
6.0, None, None, None, None, 1977-02-14 16:00:00, None, None
-4.0, None, None, None, None, 1977-02-15 07:00:00, None, None
-4.0, None, None, None, 8.0, 1977-02-15 16:00:00, None, None
0.0, None, None, None, None, 1977-02-16 07:00:00, None, None
-4.0, None, None, None, 11.0, 1977-02-16 16:00:00, None, None
-3.0, None, None, None, None, 1977-02-17 07:00:00, None, None
-4.0, None, None, None, 6.0, 1977-02-17 16:00:00, None, None
-4.0, None, None, None, None, 1977-02-18 07:00:00, None, None
-6.0, None, None, -9.0, None, 1977-02-18 16:00:00, None, None
-10.0, None, None, None, None, 1977-02-19 07:00:00, None, None
-5.0, None, None, None, None, 1977-02-19 16:00:00, None, None
-8.0, None, None, None, None, 1977-02-20 07:00:00, None, None
-4.0, None, None, None, None, 1977-02-20 16:00:00, None, None
-2.0, None, None, None, None, 1977-02-21 07:00:00, None, None
-2.0, None, None, None, 5.0, 1977-02-21 16:00:00, None, None
1.0, None, None, None, None, 1977-02-22 07:00:00, None, None
0.0, None, None, None, None, 1977-02-22 16:00:00, None, None
0.0, None, None, None, None, 1977-02-23 07:00:00, None, None
-3.0, None, None, None, 9.0, 1977-02-23 16:00:00, None, None
-7.0, None, None, None, None, 1977-02-24 07:00:00, None, None
-5.0, None, None, None, None, 1977-02-25 07:00:00, None, None
-4.0, None, 2.0, None, None, 1977-02-26 07:00:00, None, None
-8.0, None, None, None, None, 1977-02-26 16:00:00, None, None
0.0, None, 1.0, None, None, 1977-02-27 15:00:00, None, None
-4.0, None, None, None, 5.0, 1977-02-28 07:00:00, None, None
None, None, 3.0, None, None, 1977-02-28 16:00:00, None, None
0.0, None, None, None, None, 1977-03-01 01:00:00, None, 0.0
0.0, None, None, None, 8.0, 1977-03-01 07:00:00, None, 0.0
-3.0, None, None, None, None, 1977-03-02 01:00:00, None, 0.0
-3.0, None, None, None, 7.0, 1977-03-02 07:00:00, None, 0.0
-1.0, None, None, None, None, 1977-03-03 01:00:00, None, 0.0
-1.0, None, None, None, None, 1977-03-03 07:00:00, None, 73.0
-6.0, None, None, None, None, 1977-03-04 07:00:00, None, 0.0
-1.0, None, None, None, None, 1977-03-05 01:00:00, None, None
-5.0, None, None, None, None, 1977-03-05 07:00:00, None, None
0.0, None, None, None, None, 1977-03-06 01:00:00, None, None
-4.0, None, None, None, None, 1977-03-06 07:00:00, None, None
2.0, None, None, None, None, 1977-03-07 01:00:00, None, 0.0
0.0, None, None, None, 10.0, 1977-03-07 07:00:00, None, 0.0
2.0, None, None, None, None, 1977-03-08 01:00:00, None, 0.0
2.0, None, None, None, None, 1977-03-09 01:00:00, None, 0.0
2.0, None, None, None, None, 1977-03-10 01:00:00, None, 0.0
0.0, None, None, None, 8.0, 1977-03-10 07:00:00, None, 0.0
-3.0, None, None, None, 2.0, 1977-03-11 01:00:00, None, 0.0
-4.0, None, None, None, 10.0, 1977-03-11 07:00:00, None, 0.0
10.0, None, 3.0, None, None, 1977-03-12 07:00:00, None, None
-1.0, None, None, None, None, 1977-03-13 01:00:00, None, None
-5.0, None, None, None, None, 1977-03-13 07:00:00, None, None
-6.0, None, None, None, None, 1977-03-14 01:00:00, None, 0.0
0.0, None, None, None, 6.0, 1977-03-15 01:00:00, None, None
-2.0, None, 12.0, None, 5.0, 1977-03-15 07:00:00, None, None
-4.0, None, 25.0, None, None, 1977-03-16 05:00:00, None, None
-5.0, None, None, None, 10.0, 1977-03-16 07:00:00, None, None
-6.0, None, None, None, None, 1977-03-17 01:00:00, None, None
-5.0, None, None, None, None, 1977-03-17 07:00:00, None, None
-4.0, None, None, None, 12.0, 1977-03-18 01:00:00, None, None
-4.0, None, None, None, 10.0, 1977-03-18 07:00:00, None, None
-1.0, None, None, None, None, 1977-03-19 01:00:00, None, None
-3.0, None, 1.0, None, None, 1977-03-19 07:00:00, None, None
-5.0, None, None, None, None, 1977-03-20 01:00:00, None, None
-5.0, None, None, None, None, 1977-03-20 07:00:00, None, None
2.0, None, None, None, None, 1977-03-21 01:00:00, None, None
-1.0, None, None, None, 13.0, 1977-03-21 07:00:00, None, None
0.0, None, None, None, None, 1977-03-22 01:00:00, None, None
-1.0, None, None, None, 14.0, 1977-03-22 07:00:00, None, None
5.0, None, None, None, None, 1977-03-23 01:00:00, None, None
3.0, None, None, None, 6.0, 1977-03-23 07:00:00, None, None
2.0, None, None, None, None, 1977-03-24 01:00:00, None, None
2.0, None, None, None, 10.0, 1977-03-24 07:00:00, None, None
-3.0, None, None, None, None, 1977-03-25 01:00:00, None, None
-3.0, None, None, None, None, 1977-03-25 07:00:00, None, None
-3.0, None, None, None, None, 1977-03-26 07:00:00, None, None
-3.0, None, None, None, None, 1977-03-27 07:00:00, None, None
-4.0, None, 2.0, None, None, 1977-03-28 01:00:00, None, None
-3.0, None, None, None, 11.0, 1977-03-28 07:00:00, None, None
-3.0, None, None, None, None, 1977-03-29 01:00:00, None, None
-4.0, None, None, None, None, 1977-03-29 07:00:00, None, None
-3.0, None, None, None, 13.0, 1977-03-30 07:00:00, None, None
-1.0, None, None, None, None, 1977-03-31 01:00:00, None, None
0.0, None, None, None, None, 1977-03-31 07:00:00, None, None
-1.0, None, None, None, None, 1977-04-01 08:00:00, None, 0.0
0.0, None, None, None, None, 1977-04-02 07:00:00, None, 0.0
6.0, None, None, None, None, 1977-04-02 21:00:00, None, 0.0
0.0, None, None, None, None, 1977-04-04 08:00:00, None, 0.0
-2.0, None, None, None, None, 1977-04-05 08:00:00, None, 0.0
-1.0, None, None, None, None, 1977-04-06 08:00:00, None, 0.0
0.0, None, None, None, None, 1977-04-07 08:00:00, None, 0.0
0.0, None, None, None, None, 1977-04-12 08:00:00, None, 0.0
9.0, None, None, None, 14.0, 1977-04-13 07:00:00, None, 0.0
-2.0, None, None, None, None, 1977-04-14 08:00:00, None, 0.0
4.0, None, None, None, None, 1977-04-18 08:00:00, None, 0.0
-6.0, None, None, None, None, 1977-04-19 08:00:00, None, 0.0
-1.0, None, None, None, None, 1977-04-20 07:00:00, None, 0.0
4.0, None, None, None, None, 1977-04-21 07:00:00, None, 0.0
5.0, None, None, None, 29.0, 1977-04-25 07:00:00, None, 0.0
2.0, None, None, None, None, 1977-04-27 07:00:00, None, 0.0
-1.0, None, None, None, None, 1977-04-28 07:00:00, None, 0.0
-3.0, None, 4.0, None, None, 1977-11-01 08:00:00, None, 4.0
2.0, None, 2.0, None, None, 1977-11-01 15:00:00, None, 5.0
-1.0, None, None, None, None, 1977-11-02 08:00:00, None, 3.0
3.0, None, None, None, None, 1977-11-02 15:00:00, None, 1.0
-10.0, None, None, None, None, 1977-11-03 08:00:00, None, 0.0
-3.0, None, None, None, None, 1977-11-03 15:00:00, None, 0.0
-6.0, None, None, None, None, 1977-11-04 08:00:00, None, 0.0
-2.0, None, None, None, None, 1977-11-04 15:00:00, None, 0.0
-4.0, None, 1.0, None, None, 1977-11-05 07:00:00, None, 1.0
0.0, None, 1.0, None, None, 1977-11-05 15:00:00, None, 2.0
-2.0, None, None, None, None, 1977-11-06 07:00:00, None, 2.0
None, None, None, None, None, 1977-11-06 19:00:00, None, 2.0
-2.0, None, None, None, None, 1977-11-07 08:00:00, None, 0.0
-6.0, None, None, None, None, 1977-11-07 19:00:00, None, 0.0
-8.0, None, None, None, None, 1977-11-08 08:00:00, None, 0.0
-6.0, None, None, None, None, 1977-11-08 19:00:00, None, 0.0
-4.0, None, 10.0, None, None, 1977-11-09 08:00:00, None, 10.0
-4.0, None, 4.0, None, None, 1977-11-09 15:00:00, None, 14.0
0.0, None, None, None, None, 1977-11-10 08:00:00, None, 10.0
0.0, None, None, None, None, 1977-11-10 19:00:00, None, 10.0
-2.0, None, None, None, None, 1977-11-11 08:00:00, None, 4.0
3.0, None, None, None, None, 1977-11-12 08:00:00, None, 0.0
10.0, None, None, None, None, 1977-11-12 15:00:00, None, 0.0
3.0, None, None, None, None, 1977-11-13 08:00:00, None, 0.0
8.0, None, None, None, None, 1977-11-13 15:00:00, None, 0.0
2.0, None, None, None, None, 1977-11-14 08:00:00, None, 0.0
0.0, None, None, None, None, 1977-11-14 19:00:00, None, 0.0
0.0, None, 4.0, None, None, 1977-11-15 08:00:00, None, 4.0
0.0, None, None, None, None, 1977-11-15 19:00:00, None, 4.0
-4.0, None, None, None, None, 1977-11-16 08:00:00, None, 4.0
-1.0, None, None, None, 8.0, 1977-11-16 19:00:00, None, 4.0
-3.0, None, 5.0, None, None, 1977-11-17 08:00:00, None, 5.0
-6.0, None, None, None, 4.0, 1977-11-17 19:00:00, None, 5.0
-10.0, None, None, None, None, 1977-11-18 08:00:00, None, 5.0
-2.0, None, None, -4.0, 0.0, 1977-11-18 16:00:00, None, 5.0
-15.0, None, None, -15.0, None, 1977-11-19 08:00:00, None, 5.0
-3.0, None, None, None, None, 1977-11-19 19:00:00, None, 5.0
-20.0, None, None, None, None, 1977-11-20 08:00:00, None, 2.0
-5.0, None, None, -18.0, 4.0, 1977-11-20 15:00:00, None, 2.0
-24.0, None, None, None, None, 1977-11-21 08:00:00, None, 2.0
-13.0, None, None, None, None, 1977-11-21 16:00:00, None, 2.0
-15.0, None, None, None, None, 1977-11-22 08:00:00, None, 0.0
-10.0, None, None, None, -8.0, 1977-11-22 16:00:00, None, 0.0
-8.0, None, None, -12.0, None, 1977-11-23 08:00:00, None, 0.0
-5.0, None, None, None, None, 1977-11-23 16:00:00, None, 0.0
-11.0, None, 3.0, None, None, 1977-11-24 08:00:00, None, 3.0
-5.0, None, None, -10.0, None, 1977-11-24 16:00:00, None, 3.0
-7.0, None, 2.0, None, None, 1977-11-25 08:00:00, None, 7.0
-9.0, None, None, None, None, 1977-11-25 16:00:00, None, 7.0
-1.0, None, None, None, None, 1977-11-26 08:00:00, None, 7.0
None, None, None, None, None, 1977-11-26 15:30:00, None, 7.0
0.0, None, 2.0, None, None, 1977-11-27 08:00:00, None, 9.0
-1.0, None, 2.0, None, None, 1977-11-27 15:00:00, None, 11.0
-2.0, None, 1.0, None, None, 1977-11-28 08:00:00, None, 11.0
2.0, None, 5.0, None, None, 1977-11-28 15:00:00, None, 8.0
-2.0, None, None, None, None, 1977-11-29 08:00:00, None, 8.0
-1.0, None, None, None, None, 1977-11-29 19:00:00, None, 8.0
-10.0, None, None, None, None, 1977-11-30 08:00:00, None, 6.0
2.0, None, None, None, None, 1977-11-30 16:00:00, None, 6.0
-4.0, None, 6.0, None, None, 1977-12-01 08:00:00, None, 12.0
0.0, None, 16.0, None, None, 1977-12-01 16:00:00, None, 26.0
-2.0, None, 3.0, None, None, 1977-12-02 08:00:00, None, 28.0
2.0, None, None, None, None, 1977-12-02 16:00:00, None, 26.0
-2.0, None, None, None, None, 1977-12-03 08:00:00, None, 26.0
3.0, None, None, None, None, 1977-12-03 15:00:00, None, 24.0
-4.0, None, None, None, None, 1977-12-04 08:00:00, None, 24.0
1.0, None, None, None, None, 1977-12-04 15:00:00, None, 24.0
-14.0, None, None, None, None, 1977-12-05 08:00:00, None, 24.0
-4.0, None, None, None, None, 1977-12-05 16:00:00, None, 24.0
-14.0, None, 3.0, None, None, 1977-12-06 08:00:00, None, 24.0
-4.0, None, None, None, None, 1977-12-06 16:00:00, None, 22.0
-5.0, None, None, None, -2.0, 1977-12-06 19:00:00, None, 22.0
-15.0, None, 3.0, None, None, 1977-12-07 08:00:00, None, 24.0
-5.0, None, None, None, None, 1977-12-07 16:00:00, None, 22.0
-12.0, None, None, None, -6.0, 1977-12-07 19:00:00, None, 22.0
-20.0, None, None, None, None, 1977-12-08 08:00:00, None, 22.0
-10.0, None, 2.0, None, None, 1977-12-08 16:00:00, None, 22.0
-8.0, None, None, None, None, 1977-12-08 23:00:00, None, 22.0
-15.0, None, 1.0, None, None, 1977-12-09 08:00:00, None, 23.0
-15.0, None, 4.0, None, None, 1977-12-09 16:00:00, None, 26.0
-15.0, None, None, None, None, 1977-12-09 19:00:00, None, 26.0
-7.0, None, None, None, None, 1977-12-10 08:00:00, None, 26.0
None, None, None, None, None, 1977-12-10 15:00:00, None, 26.0
-6.0, None, None, None, None, 1977-12-11 08:00:00, None, 28.0
0.0, None, 2.0, None, None, 1977-12-11 15:00:00, None, 26.0
-4.0, None, None, None, None, 1977-12-12 08:00:00, None, 26.0
2.0, None, 2.0, None, None, 1977-12-12 16:00:00, None, 26.0
-2.0, None, None, None, None, 1977-12-12 23:00:00, None, 26.0
-1.0, None, 5.0, None, None, 1977-12-13 08:00:00, None, 28.0
1.0, None, 2.0, None, None, 1977-12-13 16:00:00, None, 30.0
2.0, None, None, None, None, 1977-12-13 23:00:00, None, 30.0
2.0, None, None, None, None, 1977-12-14 08:00:00, None, 27.0
1.0, None, None, None, None, 1977-12-14 16:00:00, None, 26.0
2.0, None, None, None, None, 1977-12-14 23:00:00, None, 26.0
1.0, None, None, None, None, 1977-12-15 08:00:00, None, 24.0
1.0, None, 1.0, 1.0, 2.0, 1977-12-15 16:00:00, None, 24.0
-2.0, None, 5.0, -2.0, 2.0, 1977-12-15 23:00:00, None, 26.0
-3.0, None, 8.0, None, None, 1977-12-16 08:00:00, None, 28.0
-1.0, None, None, None, None, 1977-12-16 16:00:00, None, 28.0
-5.0, None, 7.0, -5.0, -2.0, 1977-12-17 08:00:00, None, 32.0
-2.0, None, 4.0, None, None, 1977-12-17 15:00:00, None, 36.0
None, None, None, None, None, 1977-12-17 23:00:00, None, 28.0
-7.0, None, 4.0, None, None, 1977-12-18 08:00:00, None, 36.0
0.0, None, None, None, None, 1977-12-18 15:00:00, None, 36.0
-6.0, None, None, -6.0, -2.0, 1977-12-18 23:00:00, None, 36.0
-10.0, None, 1.0, None, None, 1977-12-19 08:00:00, None, 34.0
-5.0, None, None, None, None, 1977-12-19 16:00:00, None, 34.0
-8.0, None, None, -8.0, -5.0, 1977-12-19 23:00:00, None, 36.0
-15.0, None, None, None, None, 1977-12-20 07:00:00, None, 32.0
-6.0, None, None, None, None, 1977-12-20 15:00:00, None, 32.0
-11.0, None, None, -11.0, -6.0, 1977-12-20 23:00:00, None, 34.0
-11.0, None, None, -14.0, -6.0, 1977-12-21 08:00:00, None, 32.0
-6.0, None, None, None, None, 1977-12-21 16:00:00, None, 32.0
-12.0, None, None, -12.0, -6.0, 1977-12-21 23:00:00, None, 32.0
-14.0, None, None, -14.0, -8.0, 1977-12-22 08:00:00, None, 30.0
-6.0, None, None, None, None, 1977-12-22 16:00:00, None, 30.0
-8.0, None, None, -8.0, -6.0, 1977-12-22 23:00:00, None, 32.0
-9.0, None, None, None, None, 1977-12-23 08:00:00, None, 30.0
-9.0, None, None, None, None, 1977-12-23 16:00:00, None, 29.0
-19.0, None, None, -19.0, -8.0, 1977-12-23 23:00:00, None, 30.0
