station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-2.0, 90.0, None, None, -14.5, 12.0, 4.0, 1979-12-31 10:00:00, None, 22.0
-5.0, 90.0, None, None, -6.0, None, -2.0, 1979-12-31 16:00:00, None, None
-2.0, 92.0, None, None, -5.0, None, 0.5, 1980-01-01 07:00:00, None, None
2.0, 78.0, None, None, -2.0, None, 2.0, 1980-01-01 16:00:00, None, None
0.0, 78.0, None, None, -1.5, None, 2.0, 1980-01-02 07:00:00, None, None
0.0, 67.0, None, None, -2.0, None, 1.0, 1980-01-02 16:00:00, None, None
-3.0, 78.0, None, None, -4.0, None, 0.5, 1980-01-03 07:00:00, None, None
-1.0, 78.0, None, None, -4.0, 5.0, 1.5, 1980-01-03 10:30:00, None, 24.0
-2.0, 68.0, None, None, -3.0, None, -1.0, 1980-01-03 16:00:00, None, None
-9.0, 80.0, None, None, -9.0, None, -0.5, 1980-01-04 07:00:00, None, None
-12.0, 81.0, None, None, -12.0, None, -8.0, 1980-01-04 16:00:00, None, None
-12.0, 84.0, None, None, -13.0, None, -7.5, 1980-01-05 07:00:00, None, None
-8.0, 58.0, None, None, -12.5, None, -7.5, 1980-01-05 16:00:00, None, None
-15.0, 77.0, None, None, -15.0, None, -8.0, 1980-01-06 07:00:00, None, None
-18.5, 78.0, None, None, -21.0, None, -15.0, 1980-01-06 16:00:00, None, None
-13.5, 81.0, None, None, -18.5, None, -12.0, 1980-01-07 07:00:00, None, None
-13.0, 81.0, None, None, -21.0, 1.0, -1.0, 1980-01-07 10:30:00, None, 23.0
-19.0, 80.0, None, None, -19.0, None, -13.0, 1980-01-07 16:00:00, None, None
-11.5, 83.0, None, None, -19.0, None, -11.0, 1980-01-08 07:00:00, None, None
-13.0, 82.0, None, None, -18.0, None, -7.0, 1980-01-08 16:00:00, None, None
-22.0, 73.0, None, None, -22.0, None, -13.0, 1980-01-09 07:00:00, None, None
-23.5, 74.0, None, None, -23.5, None, -21.5, 1980-01-09 16:00:00, None, None
-23.5, 74.0, None, None, -23.5, None, -21.5, 1980-01-10 07:00:00, None, None
-23.0, 75.0, None, None, -25.5, 1.0, -10.5, 1980-01-10 11:00:00, None, 24.0
-24.0, 72.0, None, None, -24.0, None, -23.0, 1980-01-10 16:05:00, None, None
-11.5, 86.0, None, None, -24.0, None, -11.5, 1980-01-11 07:00:00, None, None
-6.0, 76.0, None, None, -10.0, None, -5.0, 1980-01-11 18:00:00, None, None
-6.0, 94.0, None, None, -6.5, None, -3.5, 1980-01-12 07:00:00, None, None
0.0, 94.0, None, None, -6.0, None, 0.0, 1980-01-12 16:00:00, None, None
-5.5, 78.0, None, None, -5.5, None, 2.0, 1980-01-13 07:00:00, None, None
-13.0, 83.0, None, None, -13.0, None, -5.5, 1980-01-13 16:00:00, None, None
-5.5, 80.0, None, None, -14.5, None, -4.5, 1980-01-14 07:00:00, None, None
-4.0, 75.0, None, None, -23.0, 12.0, 2.0, 1980-01-14 12:50:00, None, 35.0
-4.0, 84.0, None, None, -12.0, None, -4.0, 1980-01-14 16:00:00, None, 35.0
-2.0, 75.0, None, None, -7.0, None, -2.0, 1980-01-15 07:00:00, None, 35.0
1.0, 84.0, None, None, -1.5, None, 1.0, 1980-01-15 16:00:00, None, 34.0
-1.0, 74.0, None, None, -2.0, None, 1.0, 1980-01-16 07:00:00, None, 34.0
-1.0, 85.0, None, None, -2.5, None, -1.0, 1980-01-16 16:00:00, None, 34.0
-5.0, 85.0, None, None, -5.0, None, 1.0, 1980-01-17 07:00:00, None, 34.0
-6.0, 47.0, None, None, -7.5, 2.0, 1.0, 1980-01-17 14:30:00, None, 34.0
-7.0, 53.0, None, None, -8.0, None, -5.0, 1980-01-17 16:00:00, None, 34.0
-11.5, 58.0, None, None, -11.5, None, -4.0, 1980-01-18 07:00:00, None, 34.0
-14.5, 77.0, None, None, -15.0, None, -10.0, 1980-01-18 16:00:00, None, 33.0
-17.0, 84.0, None, None, -20.0, None, -11.5, 1980-01-19 07:00:00, None, 33.0
-19.5, 85.0, None, None, -19.5, None, -17.5, 1980-01-19 16:00:00, None, 33.0
-8.5, 85.0, None, None, -19.5, None, -2.0, 1980-01-20 07:00:00, None, 33.0
-8.5, 86.0, None, None, -9.0, None, -7.5, 1980-01-20 16:00:00, None, 33.0
-2.0, 90.0, None, None, -9.0, None, -0.5, 1980-01-21 07:00:00, None, 32.0
-2.5, 78.0, None, None, -10.0, None, -2.0, 1980-01-21 16:00:00, None, 32.0
-7.0, 90.0, None, None, -7.0, None, -3.0, 1980-01-22 07:00:00, None, 32.0
1.0, 79.0, None, None, -7.0, None, 2.0, 1980-01-22 16:00:00, None, 31.0
-2.0, 90.0, None, None, -3.0, None, 1.0, 1980-01-23 07:00:00, None, 31.0
4.0, 77.0, None, None, -2.0, None, 4.0, 1980-01-23 16:00:00, None, 31.0
1.5, 88.0, None, None, 1.5, None, 7.0, 1980-01-24 07:00:00, None, 31.0
-2.0, 87.0, None, None, -4.0, None, 7.0, 1980-01-24 16:00:00, None, 31.0
-8.0, 44.0, None, None, -8.0, None, -1.0, 1980-01-25 07:00:00, None, 31.0
-10.0, 57.0, None, None, -10.0, None, -8.0, 1980-01-25 16:00:00, None, 31.0
-13.0, 57.0, None, None, -13.0, None, -8.0, 1980-01-26 07:00:00, None, 31.0
-14.5, 55.0, None, None, -14.5, None, -13.0, 1980-01-26 16:00:00, None, 31.0
-15.5, 53.0, None, None, -16.0, None, -13.5, 1980-01-27 07:00:00, None, 31.0
-25.0, 73.0, None, None, -25.0, None, -15.5, 1980-01-27 16:00:00, None, 31.0
-18.0, 66.0, None, None, -27.0, None, -15.0, 1980-01-28 07:00:00, None, 31.0
-16.0, 48.0, None, None, -29.0, None, -16.0, 1980-01-28 16:00:00, None, 31.0
-28.0, 75.0, None, None, -28.0, None, -16.0, 1980-01-29 07:00:00, None, 31.0
-14.0, 43.0, None, None, -28.0, None, -14.0, 1980-01-29 16:00:00, None, 31.0
-16.5, 67.0, None, None, -17.0, None, -14.0, 1980-01-30 07:00:00, None, 31.0
-11.0, 50.0, None, None, -19.5, None, -11.0, 1980-01-30 16:00:00, None, 31.0
-13.5, 74.0, None, None, -15.5, None, -9.0, 1980-01-31 07:00:00, None, 31.0
-5.0, 37.0, None, None, -28.0, None, -1.5, 1980-01-31 16:00:00, None, 31.0
-4.0, 90.0, None, None, -5.0, None, 0.0, 1980-02-01 07:00:00, None, None
-5.5, 91.0, None, None, -5.5, None, -3.0, 1980-02-01 16:00:00, None, None
0.5, 90.0, None, None, -5.5, None, 2.5, 1980-02-02 07:00:00, None, None
-1.0, 93.0, None, None, -1.0, None, 0.5, 1980-02-02 16:00:00, None, None
1.0, 90.0, None, None, -1.0, None, 2.0, 1980-02-03 07:00:00, None, None
0.0, 93.0, None, None, 0.0, None, 1.0, 1980-02-03 16:00:00, None, None
-0.5, 90.0, None, None, -0.5, None, 1.5, 1980-02-04 07:00:00, None, None
-2.5, 74.0, None, None, -4.5, 16.0, 0.5, 1980-02-04 13:55:00, None, 16.0
-4.5, 84.0, None, None, -4.5, None, -0.5, 1980-02-04 16:00:00, None, None
-8.0, 89.0, None, None, -10.0, None, -4.5, 1980-02-05 07:00:00, None, None
-1.0, 82.0, None, None, -8.0, None, -1.0, 1980-02-05 16:00:00, None, None
-2.0, 95.0, None, None, -2.5, None, 0.0, 1980-02-06 07:00:00, None, None
5.0, 75.0, None, None, -2.0, None, 5.0, 1980-02-06 16:00:00, None, None
-5.5, 86.0, None, None, -6.5, None, 5.0, 1980-02-07 07:00:00, None, None
-0.5, 69.0, None, None, -8.0, 2.0, 5.0, 1980-02-07 11:20:00, None, 45.0
4.0, 70.0, None, None, 4.0, None, 7.5, 1980-02-07 16:00:00, None, None
-3.5, 78.0, None, None, -4.0, None, 4.0, 1980-02-08 07:00:00, None, None
4.0, 67.0, None, None, -3.5, None, 5.5, 1980-02-08 16:00:00, None, None
-5.0, 76.0, None, None, -5.0, None, 4.0, 1980-02-09 07:00:00, None, None
1.0, 64.0, None, None, -6.0, None, 6.0, 1980-02-09 16:00:00, None, None
-8.0, 75.0, None, None, -8.0, None, 1.0, 1980-02-10 07:00:00, None, None
2.0, 50.0, None, None, -8.0, None, 7.0, 1980-02-10 16:00:00, None, None
-9.0, 72.0, None, None, -9.0, None, 2.0, 1980-02-11 07:00:00, None, None
3.5, 36.0, None, None, -10.5, None, 6.0, 1980-02-11 13:00:00, None, 43.0
-1.0, 55.0, None, None, -9.0, None, 5.5, 1980-02-11 16:00:00, None, None
-11.0, 79.0, None, None, -11.0, None, -1.0, 1980-02-12 07:00:00, None, None
2.0, 28.0, None, None, -11.0, None, 3.0, 1980-02-12 16:00:00, None, None
-4.0, 56.0, None, None, -4.0, None, 3.0, 1980-02-13 07:00:00, None, None
-6.5, 39.0, None, None, -6.5, None, -3.5, 1980-02-13 16:00:00, None, None
-10.5, 53.0, None, None, -10.5, None, -6.5, 1980-02-14 07:00:00, None, None
-9.0, 38.0, None, None, -12.0, None, 2.5, 1980-02-14 12:00:00, None, 43.0
-8.5, 34.0, None, None, -10.5, None, -7.0, 1980-02-14 16:00:00, None, None
-11.0, 57.0, None, None, -11.0, None, -8.5, 1980-02-15 07:00:00, None, None
-6.0, 51.0, None, None, -11.0, None, -6.0, 1980-02-15 16:00:00, None, None
-9.0, 79.0, None, None, -12.0, None, -6.0, 1980-02-16 07:00:00, None, None
-2.0, 60.0, None, None, -9.0, None, -2.0, 1980-02-16 16:00:00, None, None
-6.5, 80.0, None, None, -7.0, None, -2.0, 1980-02-17 07:00:00, None, None
2.5, 61.0, None, None, -6.5, None, 2.5, 1980-02-17 16:00:00, None, None
-2.0, 81.0, None, None, -2.0, None, 2.5, 1980-02-18 07:00:00, None, None
1.5, 70.0, None, None, -14.0, 3.0, 1.5, 1980-02-18 12:00:00, None, 47.0
3.0, 79.0, None, None, -2.0, None, 4.0, 1980-02-18 16:00:00, None, None
2.0, 73.0, None, None, 2.0, None, 3.0, 1980-02-19 07:00:00, None, None
3.0, 60.0, None, None, 2.0, None, 5.0, 1980-02-19 16:00:00, None, None
-3.0, 72.0, None, None, -3.0, None, 3.0, 1980-02-20 07:00:00, None, None
2.0, 56.0, None, None, -3.0, None, 3.5, 1980-02-20 16:00:00, None, None
-3.0, 74.0, None, None, -3.0, None, 2.0, 1980-02-21 07:00:00, None, None
0.0, 49.0, None, None, -5.5, None, 4.0, 1980-02-21 10:20:00, None, 42.0
0.0, 52.0, None, None, -3.5, None, 1.0, 1980-02-21 16:00:00, None, None
-12.0, 75.0, None, None, -12.0, None, 0.0, 1980-02-22 07:00:00, None, None
-0.5, 40.0, None, None, -12.0, None, 4.5, 1980-02-22 16:00:00, None, None
-12.0, 73.0, None, None, -12.0, None, 0.5, 1980-02-23 07:00:00, None, None
0.0, 37.0, None, None, -12.0, None, 1.0, 1980-02-23 16:00:00, None, None
-10.0, 73.0, None, None, -11.5, None, 0.0, 1980-02-24 07:00:00, None, None
2.0, 52.0, None, None, -10.0, None, 4.0, 1980-02-24 16:00:00, None, None
-4.0, 76.0, None, None, -4.0, None, 3.0, 1980-02-25 07:00:00, None, None
2.5, 56.0, None, None, -14.0, None, 5.0, 1980-02-25 11:45:00, None, 41.0
2.5, 81.0, None, None, 1.0, None, 2.5, 1980-02-26 07:00:00, None, None
4.0, 80.0, None, None, 2.5, None, 6.0, 1980-02-26 16:00:00, None, None
3.0, 80.0, None, None, 1.0, None, 4.0, 1980-02-27 07:00:00, None, None
5.0, 79.0, None, None, 3.0, None, 6.5, 1980-02-27 16:00:00, None, None
3.5, 76.0, None, None, 2.0, None, 4.0, 1980-02-28 07:00:00, None, None
8.0, 55.0, None, None, 0.5, None, 8.0, 1980-02-28 11:45:00, None, 30.0
5.0, 62.0, None, None, 3.0, None, 8.0, 1980-02-28 16:00:00, None, None
2.0, 70.0, None, None, 2.0, None, 5.0, 1980-02-29 07:00:00, None, None
4.0, 68.0, None, None, 2.0, None, 5.0, 1980-02-29 16:00:00, None, None
-1.0, 78.0, None, None, -1.0, None, 4.0, 1980-03-01 07:00:00, None, None
7.5, 41.0, None, None, -1.5, None, 7.5, 1980-03-01 16:00:00, None, None
1.0, 82.0, None, None, 1.0, None, 7.5, 1980-03-02 07:00:00, None, None
6.0, 67.0, None, None, 1.0, None, 6.0, 1980-03-02 16:00:00, None, None
-0.5, 82.0, None, None, -0.5, None, 6.0, 1980-03-03 07:00:00, None, None
-2.0, 68.0, None, None, -2.5, 8.0, 8.0, 1980-03-03 16:00:00, None, 34.0
-11.0, 65.0, None, None, -11.0, None, -2.0, 1980-03-04 07:00:00, None, None
-6.5, 46.0, None, None, -11.0, None, -6.5, 1980-03-04 16:00:00, None, None
-17.5, 73.0, None, None, -17.5, None, -6.5, 1980-03-05 07:00:00, None, None
-1.0, 31.0, None, None, -18.0, None, -1.0, 1980-03-05 16:00:00, None, None
-14.5, 76.0, None, None, -15.0, None, -1.0, 1980-03-06 07:00:00, None, None
2.5, 30.0, None, None, -19.0, 32.0, 2.5, 1980-03-06 12:45:00, None, None
1.5, 29.0, None, None, -14.5, None, 4.0, 1980-03-06 16:00:00, None, None
-12.0, 77.0, None, None, -12.0, None, 1.5, 1980-03-07 07:00:00, None, None
3.0, 34.0, None, None, -12.0, None, 5.0, 1980-03-07 16:00:00, None, None
-9.0, 76.0, None, None, -9.0, None, 3.0, 1980-03-08 07:00:00, None, None
3.5, 38.0, None, None, -9.0, None, 5.0, 1980-03-08 14:00:00, None, 32.0
1.0, 69.0, None, 1.0, 0.0, None, 3.5, 1980-03-09 07:00:00, None, 32.0
1.5, 72.0, None, None, 1.0, None, 2.0, 1980-03-09 16:00:00, None, 32.0
0.0, 83.0, None, None, 0.0, None, 2.0, 1980-03-10 07:00:00, None, None
2.0, 74.0, None, None, -14.0, 5.0, 3.5, 1980-03-10 12:00:00, None, 37.0
2.0, 80.0, None, None, 0.0, None, 3.0, 1980-03-10 16:00:00, None, None
-8.5, 73.0, None, None, -8.5, None, 2.0, 1980-03-11 07:00:00, None, None
0.5, 40.0, None, None, -9.0, None, 1.0, 1980-03-11 16:00:00, None, None
-4.0, 80.0, None, None, -4.5, None, 0.5, 1980-03-12 07:00:00, None, None
0.5, 57.0, None, None, -4.0, None, 2.0, 1980-03-12 16:00:00, None, None
-2.5, 82.0, None, None, -10.0, 17.0, 2.0, 1980-03-13 07:00:00, None, 52.0
0.0, 65.0, None, None, -3.0, None, 2.0, 1980-03-13 16:00:00, None, None
-10.0, 66.0, None, None, -11.0, 15.0, 1.0, 1980-03-14 07:00:00, None, 50.0
-1.0, 56.0, None, None, -10.0, None, 0.0, 1980-03-14 16:00:00, None, None
-4.0, 80.0, None, None, -5.0, None, -1.0, 1980-03-15 07:00:00, None, None
-0.5, 49.0, None, None, -4.5, None, 2.5, 1980-03-15 16:00:00, None, None
-7.0, 72.0, None, None, -7.0, None, 0.0, 1980-03-16 07:00:00, None, None
0.5, 57.0, None, None, -7.0, None, 1.5, 1980-03-16 16:00:00, None, None
-1.0, 75.0, None, None, -1.0, None, 0.5, 1980-03-17 07:00:00, None, None
1.5, 76.0, None, None, -1.0, 11.0, 1.5, 1980-03-17 15:00:00, None, 56.0
1.0, 76.0, None, None, -1.0, None, 3.0, 1980-03-17 16:00:00, None, None
-4.5, 76.0, None, None, -8.0, None, 1.0, 1980-03-18 07:00:00, None, None
0.0, 72.0, None, None, -4.5, None, 1.0, 1980-03-18 16:00:00, None, None
-3.0, 75.0, None, None, -4.0, None, 0.5, 1980-03-19 07:00:00, None, None
2.0, 55.0, None, None, -3.0, None, 4.0, 1980-03-19 16:00:00, None, None
-1.5, 82.0, None, None, -1.5, None, 2.0, 1980-03-20 07:00:00, None, None
2.5, 61.0, None, None, -9.0, 2.0, 3.5, 1980-03-20 10:40:00, None, 53.0
4.0, 59.0, None, None, -1.5, None, 4.0, 1980-03-20 16:00:00, None, None
-4.5, 77.0, None, None, -4.5, None, 4.0, 1980-03-21 07:00:00, None, None
7.0, 42.0, None, None, -4.5, None, 10.0, 1980-03-21 16:00:00, None, None
1.0, 74.0, None, None, -7.0, None, 4.5, 1980-03-22 07:00:00, None, None
1.5, 82.0, None, None, 1.0, None, 7.0, 1980-03-22 16:00:00, None, None
-5.5, 74.0, None, None, -5.5, None, 1.5, 1980-03-23 07:00:00, None, None
4.0, 40.0, None, None, -5.5, None, 4.5, 1980-03-23 16:00:00, None, None
-7.0, 78.0, None, None, -8.5, None, 4.0, 1980-03-24 07:00:00, None, None
2.0, 38.0, None, None, -9.5, 2.0, 8.5, 1980-03-24 11:35:00, None, 47.0
3.0, 35.0, None, None, -7.0, None, 5.0, 1980-03-24 16:00:00, None, None
-10.0, 76.0, None, None, -10.0, None, 3.0, 1980-03-25 07:00:00, None, None
3.0, 54.0, None, None, -10.0, None, 3.0, 1980-03-25 16:00:00, None, None
-2.0, 79.0, None, None, -2.0, None, 3.0, 1980-03-26 07:00:00, None, None
2.0, 63.0, None, None, -2.0, None, 4.0, 1980-03-26 16:00:00, 0.0, 48.0
-3.0, 77.0, None, None, -4.0, None, 2.0, 1980-03-27 07:00:00, 0.0, None
3.5, 42.0, None, None, -11.0, None, 4.5, 1980-03-27 11:10:00, 0.0, 48.0
3.0, 53.0, None, None, -3.0, None, 5.5, 1980-03-27 16:00:00, 1.0, None
0.0, 73.0, None, None, 0.0, None, 3.0, 1980-03-28 07:00:00, 1.0, None
4.5, 50.0, None, None, 0.0, None, 6.0, 1980-03-28 16:00:00, 2.0, None
-2.0, 79.0, None, None, -2.0, None, 0.0, 1980-03-29 07:00:00, None, None
1.0, 64.0, None, None, -2.0, None, 1.5, 1980-03-29 16:00:00, None, None
-11.0, 75.0, None, None, -11.0, None, 1.0, 1980-03-30 07:00:00, None, None
1.0, 30.0, None, None, -11.5, None, 2.0, 1980-03-30 16:00:00, None, None
-2.0, 80.0, None, None, -2.0, None, 1.0, 1980-03-31 07:00:00, None, None
2.0, 50.0, None, None, -13.0, 2.0, 6.0, 1980-03-31 11:50:00, None, 48.0
4.0, 37.0, None, None, -2.0, None, 5.0, 1980-03-31 16:00:00, None, None
0.0, 60.0, None, None, -1.0, None, 4.0, 1980-04-01 07:00:00, None, None
8.0, 22.0, None, None, 0.0, None, 8.0, 1980-04-01 16:00:00, 0.0, None
-6.0, 64.0, None, None, -6.0, None, 8.0, 1980-04-02 07:00:00, 0.0, None
10.0, 15.0, None, None, -6.0, None, 10.0, 1980-04-02 16:00:00, 0.0, None
-7.0, 70.0, None, None, -7.0, None, 10.0, 1980-04-03 07:00:00, 0.0, None
10.0, 19.0, None, None, -8.5, None, 10.0, 1980-04-03 13:00:00, 0.0, 45.0
10.0, 23.0, None, None, -7.0, None, 12.0, 1980-04-03 16:00:00, 0.0, None
-2.5, 76.0, None, None, -2.5, None, 10.0, 1980-04-04 07:00:00, 0.0, None
2.0, 50.0, None, None, -2.5, None, 3.5, 1980-04-04 16:00:00, 0.0, None
-0.5, 80.0, None, None, -1.0, None, 2.0, 1980-04-05 07:00:00, 0.0, None
4.5, 72.0, None, None, -0.5, None, 9.0, 1980-04-05 16:00:00, 2.0, None
-1.0, 69.0, None, None, -2.0, None, 1.0, 1980-04-06 07:00:00, 1.0, None
3.5, 56.0, None, None, -1.5, None, 4.0, 1980-04-06 16:00:00, 3.0, None
-4.0, 69.0, None, None, -4.0, None, 4.0, 1980-04-07 07:00:00, 0.0, None
4.5, 36.0, None, None, -4.0, None, 4.5, 1980-04-07 16:00:00, 0.0, None
-1.0, 70.0, None, None, -2.0, None, 4.5, 1980-04-08 07:00:00, 0.0, None
4.0, 32.0, None, None, -5.5, None, 10.0, 1980-04-08 12:35:00, 0.0, 44.0
5.5, 35.0, None, None, -3.0, None, 6.0, 1980-04-08 16:00:00, 2.0, None
1.0, 85.0, None, None, 0.0, None, 5.5, 1980-04-09 07:00:00, 1.0, None
4.5, 56.0, None, None, 1.0, None, 6.5, 1980-04-09 16:00:00, 1.0, None
1.0, 67.0, None, None, 0.0, None, 5.5, 1980-04-10 07:00:00, 0.0, None
4.5, 38.0, None, None, -1.5, None, 5.5, 1980-04-10 11:15:00, 0.0, 43.0
6.0, 38.0, None, None, 1.0, None, 11.0, 1980-04-10 16:00:00, 0.0, None
-6.0, 74.0, None, None, -6.0, None, 6.5, 1980-04-11 07:00:00, 0.0, None
13.0, 20.0, None, None, -6.0, None, 15.0, 1980-04-11 16:00:00, 0.0, None
2.0, 64.0, None, None, 0.0, None, 13.0, 1980-04-12 07:00:00, 0.0, None
15.0, None, None, None, 2.0, None, 19.0, 1980-04-12 16:00:00, 0.0, None
2.0, 71.0, None, None, 1.0, None, 15.0, 1980-04-13 07:00:00, 0.0, None
15.0, 28.0, None, None, 2.0, None, 16.5, 1980-04-13 16:00:00, 0.0, None
3.0, 79.0, None, None, 3.0, None, 15.0, 1980-04-14 07:00:00, 0.0, None
3.5, 72.0, None, None, -7.5, None, 17.0, 1980-04-14 18:15:00, 0.0, 32.0
3.0, 75.0, None, None, 2.0, None, 6.0, 1980-04-15 07:00:00, 3.0, None
8.0, 42.0, None, None, 3.0, None, 8.0, 1980-04-15 16:00:00, 0.0, None
-1.0, 79.0, None, None, -2.0, None, 8.0, 1980-04-16 07:00:00, 0.0, None
12.5, 21.0, None, None, -1.0, None, 15.5, 1980-04-16 16:00:00, 0.0, None
9.0, 45.0, None, None, 7.0, None, 12.5, 1980-04-17 07:00:00, 0.0, None
7.0, 43.0, None, None, -3.5, None, 13.5, 1980-04-17 13:30:00, 0.0, 27.0
8.0, 46.0, None, None, 8.0, None, 12.5, 1980-04-17 16:00:00, 0.0, None
5.0, 72.0, None, None, 3.0, None, 8.0, 1980-04-18 07:00:00, 0.0, None
9.5, 61.0, None, None, 5.0, None, 12.0, 1980-04-18 16:00:00, 20.0, None
4.0, 80.0, None, None, 3.0, None, 9.5, 1980-04-19 07:00:00, 3.0, None
5.0, 78.0, None, None, 4.0, None, 7.0, 1980-04-19 16:00:00, 14.0, None
2.0, 82.0, None, None, 2.0, None, 5.0, 1980-04-20 07:00:00, 7.0, None
