station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
0.0, None, None, None, None, None, None, 1978-11-29 07:00:00, None, 5.0
-1.0, None, None, 3.0, None, None, None, 1978-11-30 07:00:00, None, 8.0
-2.0, None, None, None, None, None, None, 1978-12-02 07:00:00, None, None
-2.0, None, None, 2.0, None, None, None, 1978-12-03 06:00:00, None, None
2.0, None, None, None, None, None, None, 1978-12-04 07:00:00, None, None
-5.0, None, None, None, None, None, None, 1978-12-05 07:00:00, None, None
-8.0, None, None, None, None, None, None, 1978-12-06 07:00:00, None, None
-10.0, None, None, None, None, None, None, 1978-12-07 07:00:00, None, None
-3.0, None, None, 3.0, None, None, None, 1978-12-08 07:00:00, None, None
-2.0, None, None, None, None, None, None, 1978-12-09 00:00:00, None, None
-2.0, None, None, 10.0, None, None, None, 1978-12-10 00:00:00, None, None
-3.0, None, None, 5.0, None, None, None, 1978-12-11 06:00:00, None, 19.0
-4.0, None, None, None, None, None, None, 1978-12-12 07:00:00, None, None
-10.0, None, None, None, None, None, None, 1978-12-13 07:00:00, None, None
-3.0, None, None, None, None, None, None, 1978-12-14 07:00:00, None, None
-3.0, None, None, 3.0, None, None, None, 1978-12-15 07:00:00, None, None
-3.0, None, None, None, None, None, None, 1978-12-16 00:00:00, None, None
-3.0, None, None, None, None, None, None, 1978-12-17 00:00:00, None, None
0.0, None, None, None, None, None, None, 1978-12-18 07:00:00, None, None
-3.0, None, None, None, None, None, None, 1978-12-19 07:00:00, None, None
-1.0, None, None, None, None, None, None, 1978-12-20 07:00:00, None, None
0.0, None, None, 2.0, None, None, None, 1978-12-21 07:00:00, None, None
0.0, None, None, 5.0, None, None, None, 1978-12-22 06:00:00, None, None
-2.0, None, None, None, None, None, None, 1978-12-23 07:00:00, None, None
1.0, None, None, None, None, None, None, 1978-12-24 06:00:00, None, 21.0
-3.0, None, None, 5.0, None, None, None, 1978-12-27 06:00:00, None, None
-12.0, None, None, None, None, None, None, 1978-12-28 07:00:00, None, None
-17.0, None, None, 2.0, None, None, None, 1978-12-30 07:00:00, None, None
-20.0, None, None, None, None, None, None, 1978-12-31 07:00:00, None, 56.0
-14.0, None, None, 5.0, None, None, None, 1979-01-02 07:00:00, None, None
-12.0, None, None, None, None, None, None, 1979-01-03 07:00:00, None, None
-13.0, None, None, None, None, None, None, 1979-01-04 07:00:00, None, None
-10.0, None, None, None, None, None, None, 1979-01-05 16:00:00, None, None
-15.0, None, None, None, None, None, None, 1979-01-07 07:00:00, None, None
-14.0, None, None, None, None, None, None, 1979-01-08 07:00:00, None, None
-14.0, None, None, 1.0, None, None, None, 1979-01-09 07:00:00, None, None
-12.0, None, None, 2.0, None, None, None, 1979-01-10 07:00:00, None, None
-8.0, None, None, 23.0, None, None, None, 1979-01-11 06:00:00, None, None
-8.0, None, None, 5.0, None, None, None, 1979-01-12 06:00:00, None, None
-12.0, None, None, None, None, None, None, 1979-01-13 17:00:00, None, None
-15.0, None, None, None, None, None, None, 1979-01-14 17:00:00, None, None
-15.0, None, None, None, None, None, None, 1979-01-15 07:00:00, None, None
-20.0, None, None, None, None, None, None, 1979-01-16 07:00:00, None, None
-10.0, None, None, None, None, None, None, 1979-01-17 07:00:00, None, None
-18.0, None, None, None, None, None, None, 1979-01-18 07:00:00, None, None
-5.0, None, None, 2.0, None, None, None, 1979-01-19 07:00:00, None, None
-5.0, None, None, 10.0, None, None, None, 1979-01-20 06:00:00, None, None
-1.0, None, None, None, None, None, None, 1979-01-21 06:00:00, None, 2.0
-13.0, None, None, None, None, None, None, 1979-01-22 06:00:00, None, None
-8.0, None, None, None, None, None, None, 1979-01-23 07:00:00, None, None
-5.0, None, None, 2.0, None, None, None, 1979-01-24 07:00:00, None, None
-5.0, None, None, None, None, None, None, 1979-01-25 07:00:00, None, None
-11.0, None, None, None, None, None, None, 1979-01-26 07:00:00, None, None
-11.0, None, None, 2.0, None, None, None, 1979-01-27 06:00:00, None, None
-12.0, None, None, None, None, None, None, 1979-01-28 06:00:00, None, None
-10.0, None, None, None, None, None, None, 1979-01-29 06:00:00, None, None
-11.0, None, None, None, None, None, None, 1979-01-30 07:00:00, None, None
-8.0, None, None, 1.0, None, None, None, 1979-01-31 07:00:00, None, 0.0
-11.0, None, None, None, None, None, None, 1979-02-01 07:00:00, None, None
-13.0, None, None, None, None, None, None, 1979-02-02 07:00:00, None, None
-1.0, None, None, 12.0, None, None, None, 1979-02-05 07:00:00, None, None
0.0, None, None, None, None, None, None, 1979-02-06 07:00:00, None, None
None, None, None, None, None, None, None, 1979-02-07 07:00:00, None, 12.0
-5.0, None, None, None, None, None, None, 1979-02-08 07:00:00, None, None
-1.0, None, None, None, None, None, None, 1979-02-09 07:00:00, None, 22.0
2.0, None, None, None, None, None, None, 1979-02-10 07:00:00, None, None
1.0, None, None, None, None, None, None, 1979-02-12 06:00:00, None, None
2.0, None, None, None, None, None, None, 1979-02-13 07:00:00, None, None
0.0, None, None, None, None, None, None, 1979-02-14 07:00:00, None, None
-8.0, None, None, None, None, None, None, 1979-02-15 07:00:00, None, None
-8.0, None, None, None, None, None, None, 1979-02-16 07:00:00, None, None
-5.0, None, None, 5.0, None, None, None, 1979-02-17 06:00:00, None, None
-1.0, None, None, None, None, None, None, 1979-02-18 06:00:00, None, None
1.0, None, None, None, None, None, None, 1979-02-19 07:00:00, None, None
-3.0, None, None, None, None, None, None, 1979-02-20 07:00:00, None, None
-7.0, None, None, None, None, None, None, 1979-02-21 07:00:00, None, None
-12.0, None, None, None, None, None, None, 1979-02-22 07:00:00, None, None
-10.0, None, None, None, None, None, None, 1979-02-23 07:00:00, None, None
-5.0, None, None, 7.0, None, None, None, 1979-02-24 06:00:00, None, None
-1.0, None, None, 10.0, None, None, None, 1979-02-25 06:00:00, None, None
3.0, None, None, None, None, None, None, 1979-02-26 07:00:00, None, None
2.0, None, None, None, None, None, None, 1979-02-27 07:00:00, None, None
-3.0, None, None, 1.0, None, None, None, 1979-02-28 07:00:00, None, 0.0
1.0, None, None, None, None, None, None, 1979-03-05 07:00:00, None, None
4.0, None, None, None, None, None, None, 1979-03-06 07:00:00, None, None
1.0, None, None, None, None, None, None, 1979-03-07 07:00:00, None, None
3.0, None, None, None, None, None, None, 1979-03-15 08:00:00, None, None
3.0, None, None, None, None, None, None, 1979-03-16 08:00:00, None, None
-2.0, None, None, None, None, None, None, 1979-03-17 07:00:00, None, None
-3.0, None, None, None, None, None, None, 1979-03-18 07:00:00, None, None
-5.0, None, None, None, None, None, None, 1979-03-19 07:00:00, None, None
-2.0, None, None, None, None, None, None, 1979-03-20 07:00:00, None, None
2.0, None, None, None, None, None, None, 1979-03-27 08:00:00, None, None
0.0, None, None, None, None, None, None, 1979-03-28 08:00:00, None, None
0.0, None, None, None, None, None, None, 1979-03-29 07:00:00, None, None
0.0, None, None, None, None, None, None, 1979-03-30 07:00:00, None, None
-1.0, None, None, None, None, None, None, 1979-04-02 07:00:00, None, None
-1.0, None, None, None, None, None, None, 1979-04-03 07:00:00, None, None
3.0, None, None, None, None, None, None, 1979-04-04 07:00:00, None, None
4.0, None, None, None, None, None, None, 1979-04-05 07:00:00, None, None
5.0, None, None, None, None, None, None, 1979-04-06 07:00:00, None, None
3.0, None, None, None, None, None, None, 1979-04-08 07:00:00, None, None
5.0, None, None, None, None, None, None, 1979-04-09 07:00:00, None, None
4.0, None, None, None, None, None, None, 1979-04-10 07:00:00, None, None
3.0, None, None, None, None, None, None, 1979-04-11 07:00:00, None, None
5.0, None, None, None, None, None, None, 1979-04-12 07:00:00, None, None
5.0, None, None, None, None, None, None, 1979-04-17 07:00:00, None, None
-4.0, None, None, None, -4.0, None, None, 1979-11-02 06:45:00, None, 0.0
4.0, None, None, None, None, None, None, 1979-11-05 07:00:00, None, 0.0
3.0, None, None, None, None, None, None, 1979-11-06 06:30:00, None, 0.0
2.0, None, None, None, None, None, None, 1979-11-08 06:30:00, None, 0.0
3.0, None, None, None, None, None, None, 1979-11-12 06:30:00, None, 0.0
3.0, None, None, None, None, None, None, 1979-11-14 07:00:00, None, 0.0
-2.0, None, None, None, None, None, None, 1979-11-15 06:30:00, None, 0.0
-2.0, None, None, None, None, None, None, 1979-11-16 06:30:00, None, 0.0
-2.0, None, None, None, None, None, None, 1979-11-19 06:30:00, None, 0.0
-3.0, None, None, None, None, None, None, 1979-11-20 06:30:00, None, 0.0
-3.0, None, None, None, None, None, None, 1979-11-21 06:30:00, None, 0.0
-3.0, None, None, None, None, None, None, 1979-11-22 06:30:00, None, 0.0
0.0, None, None, 3.0, None, None, None, 1979-11-23 06:30:00, None, 3.0
0.0, None, None, 1.0, 0.0, None, None, 1979-11-24 07:00:00, None, 1.0
0.0, None, None, None, None, None, None, 1979-11-24 17:00:00, None, 0.0
0.0, None, None, 5.0, 0.0, None, None, 1979-11-25 07:00:00, None, 5.0
5.0, None, None, 5.0, 0.0, None, None, 1979-11-25 15:00:00, None, 10.0
1.0, None, None, None, None, None, None, 1979-11-26 01:00:00, None, 5.0
-3.0, None, None, None, None, None, None, 1979-11-26 06:30:00, None, 0.0
0.0, None, None, None, None, None, None, 1979-11-26 17:00:00, None, 0.0
-6.0, None, None, None, None, None, None, 1979-11-27 06:30:00, None, 0.0
0.0, None, None, None, None, None, None, 1979-11-27 17:00:00, None, 0.0
-5.0, None, None, None, None, None, None, 1979-11-28 06:30:00, None, 0.0
-4.0, None, None, None, None, None, None, 1979-11-28 17:00:00, None, 0.0
-5.0, None, None, None, None, None, None, 1979-11-29 06:30:00, None, 0.0
0.0, None, None, None, None, None, None, 1979-11-29 17:30:00, None, 0.0
-4.0, None, None, None, None, None, None, 1979-11-30 06:30:00, None, 0.0
-2.0, None, None, None, -4.0, None, None, 1979-11-30 15:30:00, None, 0.0
0.0, None, None, None, None, None, None, 1979-11-30 17:00:00, None, 0.0
-2.0, None, None, 1.0, None, None, None, 1979-12-01 07:00:00, None, 1.0
-1.0, None, None, 3.0, None, None, None, 1979-12-01 15:15:00, None, 3.0
-2.0, None, None, 5.0, None, None, None, 1979-12-01 17:00:00, None, 7.0
-2.0, None, None, 20.0, None, None, None, 1979-12-02 07:00:00, None, 20.0
-1.0, None, None, 5.0, None, None, None, 1979-12-03 06:00:00, None, 25.0
1.0, None, None, None, None, None, None, 1979-12-04 06:30:00, None, 25.0
1.0, None, None, None, None, None, None, 1979-12-05 06:30:00, None, 0.0
2.0, None, None, None, None, None, None, 1979-12-06 06:30:00, None, 0.0
6.0, None, None, None, None, None, None, 1979-12-08 06:00:00, None, 0.0
6.0, None, None, None, None, None, None, 1979-12-08 14:00:00, None, 0.0
6.0, None, None, None, None, None, None, 1979-12-08 17:00:00, None, 0.0
8.0, None, None, None, None, None, None, 1979-12-09 06:00:00, None, 0.0
8.0, None, None, None, None, None, None, 1979-12-09 17:00:00, None, 0.0
2.0, None, None, None, None, None, None, 1979-12-10 06:00:00, None, 0.0
-2.0, None, None, None, None, None, None, 1979-12-11 06:30:00, None, 0.0
-2.0, None, None, 8.0, None, None, None, 1979-12-12 06:30:00, None, 8.0
-2.0, None, None, 1.0, None, None, None, 1979-12-13 06:00:00, None, 1.0
0.0, None, None, 10.0, None, None, None, 1979-12-13 15:00:00, None, 11.0
2.0, None, None, None, None, None, None, 1979-12-14 06:30:00, None, 11.0
-10.0, None, None, None, None, None, None, 1979-12-15 06:00:00, None, 0.0
-11.0, None, None, None, None, None, None, 1979-12-15 17:00:00, None, 0.0
-12.0, None, None, None, None, None, None, 1979-12-16 01:00:00, None, 0.0
-12.0, None, None, None, None, None, None, 1979-12-16 06:00:00, None, 0.0
-9.0, None, None, 8.0, None, None, None, 1979-12-16 17:00:00, None, 8.0
-9.0, None, None, 20.0, None, None, None, 1979-12-17 02:00:00, None, 25.0
-10.0, None, None, 10.0, None, None, None, 1979-12-17 06:00:00, None, 30.0
-8.0, None, None, None, None, None, None, 1979-12-17 17:00:00, None, 36.0
-6.0, None, None, None, None, None, None, 1979-12-18 01:00:00, None, 36.0
0.0, None, None, None, None, None, None, 1979-12-18 06:30:00, None, 36.0
0.0, None, None, None, None, None, None, 1979-12-18 17:00:00, None, 36.0
2.0, None, None, None, None, None, None, 1979-12-19 06:30:00, None, 36.0
0.5, None, None, None, None, None, None, 1979-12-19 17:00:00, None, 36.0
0.0, None, None, None, None, None, None, 1979-12-20 06:30:00, None, 36.0
0.0, None, None, None, None, None, None, 1979-12-20 17:00:00, None, 36.0
1.0, None, None, None, None, None, None, 1979-12-21 06:30:00, None, 36.0
0.0, None, None, None, None, None, None, 1979-12-21 17:00:00, None, 36.0
0.0, None, None, None, None, None, None, 1979-12-22 06:00:00, None, 36.0
-3.0, None, None, None, None, None, None, 1979-12-22 17:00:00, None, 36.0
-4.0, None, None, None, None, None, None, 1979-12-23 01:00:00, None, None
-8.0, None, None, None, None, None, None, 1979-12-23 06:00:00, None, None
-8.0, None, None, None, None, None, None, 1979-12-23 17:00:00, None, None
-4.0, None, None, None, None, None, None, 1979-12-24 01:00:00, None, None
-2.0, None, None, 1.0, None, None, None, 1979-12-24 06:30:00, None, None
0.0, None, None, 5.0, None, None, None, 1979-12-24 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1979-12-27 06:30:00, None, None
2.0, None, None, None, None, None, None, 1979-12-27 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1979-12-28 06:30:00, None, None
2.0, None, None, None, None, None, None, 1979-12-28 17:00:00, None, None
-3.0, None, None, None, None, None, None, 1979-12-29 06:00:00, None, None
-1.0, None, None, None, None, None, None, 1979-12-29 14:00:00, None, None
-2.0, None, None, None, None, None, None, 1979-12-29 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1979-12-30 01:00:00, None, None
-2.0, None, None, None, None, None, None, 1979-12-30 06:00:00, None, None
4.0, None, None, None, None, None, None, 1979-12-30 14:00:00, None, None
-2.0, None, None, None, None, None, None, 1979-12-30 17:00:00, None, None
-1.0, None, None, None, None, None, None, 1979-12-31 06:00:00, None, None
None, None, None, 20.0, None, None, 0.0, 1979-12-31 17:00:00, None, None
1.0, None, None, 10.0, None, None, None, 1980-01-01 07:00:00, None, None
3.0, None, None, None, None, None, None, 1980-01-02 06:30:00, None, None
-2.0, None, None, None, None, None, None, 1980-01-03 06:30:00, None, None
-2.0, None, None, None, None, None, None, 1980-01-04 06:30:00, None, None
-8.0, None, None, None, None, None, None, 1980-01-05 06:00:00, None, None
-1.0, None, None, 1.0, None, None, None, 1980-01-05 14:00:00, None, None
-2.0, None, None, 1.0, None, None, None, 1980-01-05 17:00:00, None, None
-12.0, None, None, None, None, None, None, 1980-01-06 06:00:00, None, None
-2.0, None, None, None, None, None, None, 1980-01-06 14:00:00, None, None
-10.0, None, None, None, None, None, None, 1980-01-06 17:00:00, None, None
None, None, None, None, None, None, -13.0, 1980-01-07 07:00:00, None, None
None, None, None, None, None, None, -12.0, 1980-01-08 07:00:00, None, None
None, None, None, None, None, None, -13.0, 1980-01-09 07:00:00, None, None
None, None, None, 5.0, None, None, -14.0, 1980-01-09 17:00:00, None, None
None, None, None, 10.0, None, None, -12.0, 1980-01-11 07:00:00, None, None
None, None, None, None, None, None, -8.0, 1980-01-11 17:00:00, None, None
None, None, None, 10.0, None, None, -9.0, 1980-01-12 07:00:00, None, None
0.0, None, None, None, -2.0, None, 0.0, 1980-01-12 15:30:00, None, 2.0
0.0, None, None, 25.0, None, None, None, 1980-01-12 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1980-01-13 01:00:00, None, None
-7.0, None, None, None, None, None, None, 1980-01-13 06:00:00, None, None
-8.0, None, None, None, None, None, None, 1980-01-14 01:00:00, None, None
-8.0, None, None, None, None, None, None, 1980-01-14 06:30:00, None, None
-2.0, None, None, 10.0, None, None, None, 1980-01-14 17:00:00, None, None
-2.0, None, None, 10.0, None, None, None, 1980-01-15 07:00:00, None, None
None, None, None, None, None, None, 1.0, 1980-01-15 17:00:00, None, None
-1.0, None, None, 1.0, None, None, None, 1980-01-16 06:30:00, None, None
2.0, None, None, None, None, None, None, 1980-01-16 17:00:00, None, None
0.0, None, None, 8.0, None, None, None, 1980-01-17 06:30:00, None, 35.0
2.0, None, None, None, None, None, None, 1980-01-17 17:00:00, None, 35.0
-10.0, None, None, None, None, None, None, 1980-01-18 06:30:00, None, 35.0
-5.0, None, None, None, None, None, None, 1980-01-18 17:00:00, None, 35.0
-12.0, None, None, None, None, None, None, 1980-01-19 06:00:00, None, 35.0
-10.0, None, None, None, None, None, None, 1980-01-19 17:00:00, None, 35.0
-12.0, None, None, None, None, None, None, 1980-01-20 01:00:00, None, None
-12.0, None, None, None, None, None, None, 1980-01-20 06:00:00, None, None
-6.0, None, None, None, None, None, None, 1980-01-20 17:00:00, None, None
-8.0, None, None, None, None, None, None, 1980-01-21 01:00:00, None, None
-6.0, None, None, None, None, None, None, 1980-01-21 06:30:00, None, None
-3.0, None, None, None, None, None, None, 1980-01-21 17:00:00, None, None
-8.0, None, None, None, None, None, None, 1980-01-22 06:30:00, None, None
0.0, None, None, None, None, None, None, 1980-01-22 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1980-01-23 06:30:00, None, None
2.0, None, None, None, None, None, None, 1980-01-23 17:00:00, None, None
-6.0, None, None, None, None, None, None, 1980-01-24 06:30:00, None, None
0.0, None, None, None, None, None, None, 1980-01-24 17:00:00, None, None
-6.0, None, None, None, None, None, 5.0, 1980-01-25 06:30:00, None, None
-2.0, None, None, None, None, None, 5.0, 1980-01-25 16:00:00, None, None
-12.0, None, None, None, None, None, None, 1980-01-26 06:00:00, None, None
-12.0, None, None, None, None, None, None, 1980-01-26 13:00:00, None, None
-12.0, None, None, None, None, None, None, 1980-01-26 17:00:00, None, None
-16.0, None, None, None, None, None, None, 1980-01-27 06:00:00, None, None
-10.0, None, None, None, None, None, None, 1980-01-27 14:00:00, None, None
-16.0, None, None, None, None, None, None, 1980-01-27 17:00:00, None, None
-17.0, None, None, None, None, None, None, 1980-01-28 06:00:00, None, None
-14.0, None, None, None, None, None, None, 1980-01-28 17:00:00, None, None
-16.0, None, None, None, None, None, None, 1980-01-29 01:00:00, None, None
-15.0, None, None, None, None, None, None, 1980-01-29 07:00:00, None, None
-18.0, None, None, None, None, None, None, 1980-01-29 17:00:00, None, None
-15.0, None, None, None, None, None, None, 1980-01-30 17:00:00, None, None
-18.0, None, None, None, -20.0, None, -10.0, 1980-01-31 07:00:00, None, None
-10.0, None, None, None, None, None, None, 1980-01-31 17:00:00, None, None
-6.0, None, None, None, None, None, None, 1980-02-02 06:00:00, None, None
-3.0, None, None, 10.0, None, None, None, 1980-02-02 15:00:00, None, None
-4.0, None, None, 3.0, None, None, None, 1980-02-02 17:00:00, None, None
-2.0, None, None, 8.0, None, None, None, 1980-02-03 01:00:00, None, None
-4.0, None, None, 10.0, None, None, None, 1980-02-03 06:00:00, None, None
4.0, None, None, None, None, None, None, 1980-02-03 14:00:00, None, None
2.0, None, None, None, None, None, None, 1980-02-03 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1980-02-04 01:00:00, None, None
-3.0, None, None, None, None, None, None, 1980-02-04 06:30:00, None, None
-2.0, None, None, None, None, None, None, 1980-02-04 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1980-02-05 06:30:00, None, None
-1.0, None, None, None, None, None, None, 1980-02-05 17:00:00, None, None
-3.0, None, None, 2.0, None, None, None, 1980-02-06 06:30:00, None, None
0.0, None, None, 6.0, None, None, None, 1980-02-06 13:00:00, None, None
0.0, None, None, None, None, None, None, 1980-02-07 06:30:00, None, None
0.0, None, None, None, None, None, None, 1980-02-07 17:00:00, None, None
0.0, None, None, None, -1.0, None, 2.0, 1980-02-08 06:30:00, None, None
0.0, None, None, None, None, None, None, 1980-02-08 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1980-02-09 06:00:00, None, None
4.0, None, None, None, None, None, None, 1980-02-09 14:00:00, None, None
5.0, None, None, None, None, None, None, 1980-02-09 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1980-02-10 01:00:00, None, None
-2.0, None, None, None, None, None, None, 1980-02-10 06:00:00, None, None
2.0, None, None, None, None, None, None, 1980-02-10 14:00:00, None, None
5.0, None, None, None, None, None, None, 1980-02-10 17:00:00, None, None
-2.0, None, None, None, None, None, None, 1980-02-11 01:00:00, None, None
-4.0, None, None, None, None, None, None, 1980-02-11 06:00:00, None, None
