station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, HEIGHT_OF_SNOW
1.0, 100.0, None, None, 0.0, None, 1.0, 1983-11-26 14:00:00, None, None, None, None
0.1, 100.0, None, None, 0.0, None, 0.3, 1983-11-27 07:00:00, None, None, None, 0.0
2.5, 100.0, None, None, 0.0, None, 2.5, 1983-11-27 14:00:00, None, None, None, None
1.5, 100.0, None, None, 1.0, None, 2.5, 1983-11-28 07:00:00, None, None, None, 0.0
2.0, 87.0, None, None, 0.0, None, 2.0, 1983-11-28 14:00:00, None, None, None, None
-3.5, 100.0, None, None, -3.5, None, -0.5, 1983-11-29 07:00:00, None, None, None, 0.0
0.0, 55.0, None, None, -4.0, None, 0.0, 1983-11-29 14:00:00, None, None, None, None
-6.0, 83.0, None, None, -7.0, None, -3.0, 1983-11-30 07:00:00, None, None, None, 0.0
-3.0, 71.0, None, None, -6.0, None, -3.0, 1983-11-30 14:00:00, None, None, None, None
-9.0, 92.0, None, None, -9.0, None, -3.0, 1983-12-01 07:00:00, None, None, None, 0.0
-6.0, 81.0, None, None, -9.0, None, -6.0, 1983-12-01 13:30:00, None, None, None, 0.0
-5.5, 89.0, None, None, -5.5, None, -5.0, 1983-12-02 05:30:00, None, None, None, 0.0
-2.5, 80.0, None, None, -5.5, None, -1.0, 1983-12-02 14:30:00, None, None, None, 0.0
-3.0, 100.0, 1.0, 1.0, -4.0, None, -0.5, 1983-12-03 05:30:00, None, None, None, 1.0
-3.0, 97.0, 1.0, None, -4.5, None, -3.0, 1983-12-03 14:37:00, None, None, None, 1.0
-6.0, 92.0, None, None, -7.0, None, -2.0, 1983-12-04 05:30:00, None, None, None, 0.0
-2.0, 74.0, None, None, -8.0, None, -2.0, 1983-12-04 14:21:00, None, None, None, 0.0
-7.0, 97.0, None, None, -7.0, None, 1.0, 1983-12-05 05:30:00, None, None, None, 0.0
-3.5, 72.0, None, None, -6.0, None, -3.5, 1983-12-05 14:45:00, None, None, None, 0.0
-7.0, 98.0, None, None, -8.0, None, -3.5, 1983-12-06 05:45:00, None, None, None, 0.0
-4.5, 80.0, None, None, -6.0, None, -4.5, 1983-12-06 14:50:00, None, None, None, 0.0
-10.5, 97.0, None, None, -10.5, None, -4.5, 1983-12-07 05:30:00, None, None, None, 0.0
-4.5, 75.0, None, None, -11.0, None, -4.5, 1983-12-07 14:00:00, None, None, None, None
-5.0, 100.0, 9.0, 9.0, -7.0, None, -4.5, 1983-12-08 06:00:00, None, None, None, 9.0
-2.0, 100.0, 12.0, 12.0, -5.0, None, -1.0, 1983-12-08 14:00:00, None, None, None, 12.0
-0.5, 100.0, 6.0, None, -2.0, None, 1.5, 1983-12-09 05:30:00, None, None, None, 14.0
2.0, 100.0, 6.0, None, -0.5, None, 2.0, 1983-12-09 13:00:00, None, None, None, 14.0
-3.0, 100.0, 14.0, 14.0, -4.0, None, 2.0, 1983-12-10 05:30:00, None, None, None, 30.0
-0.5, 98.0, None, None, -4.5, None, -0.5, 1983-12-10 13:19:00, None, None, None, 30.0
0.0, 100.0, 1.0, 1.0, -2.0, None, 0.5, 1983-12-11 05:30:00, None, None, None, 28.0
1.0, 98.0, None, None, -1.5, None, 1.0, 1983-12-11 13:37:00, None, None, None, 28.0
-3.0, 100.0, None, None, -3.0, None, 1.0, 1983-12-12 05:30:00, None, None, None, 25.0
0.0, 96.0, None, None, -2.0, None, 1.0, 1983-12-12 15:00:00, None, None, None, 25.0
1.5, 100.0, 8.0, 8.0, -0.5, None, 1.5, 1983-12-13 06:30:00, None, None, None, 30.0
2.0, 100.0, None, None, -0.5, None, 2.0, 1983-12-13 14:34:00, None, None, None, 26.0
0.0, 100.0, 1.0, 1.0, 0.0, None, 1.0, 1983-12-14 05:30:00, None, None, None, 26.0
1.0, 100.0, None, None, 0.0, None, 1.0, 1983-12-14 14:46:00, None, None, None, 25.0
0.5, 100.0, 1.0, 1.0, -0.5, None, 0.5, 1983-12-15 05:30:00, None, None, None, 24.0
-1.0, 98.0, 2.0, 1.0, -1.0, None, -1.0, 1983-12-15 14:30:00, None, None, None, 26.0
-3.0, 93.0, None, None, -3.0, None, -1.0, 1983-12-16 05:30:00, None, None, None, 25.0
-5.0, 79.0, None, None, -5.5, None, -3.0, 1983-12-16 14:00:00, None, None, None, 25.0
-12.0, 89.0, None, None, -13.0, None, -5.0, 1983-12-17 06:00:00, None, None, None, 25.0
-8.0, 65.0, None, None, -14.0, None, -8.0, 1983-12-17 14:00:00, None, None, None, 25.0
-10.0, 98.0, 2.0, 2.0, -10.5, None, -8.0, 1983-12-18 05:30:00, None, None, None, 28.0
-11.5, 88.0, None, None, -14.5, None, -10.0, 1983-12-18 14:00:00, None, None, None, None
-12.0, 98.0, 2.0, 2.0, -14.0, None, -9.5, 1983-12-19 05:30:00, None, None, None, 28.0
-11.5, 84.0, None, None, -14.5, None, -11.5, 1983-12-19 13:14:00, None, None, None, 28.0
-17.5, 70.0, None, None, -18.5, None, -10.5, 1983-12-20 05:30:00, None, None, None, 27.0
-14.0, 53.0, None, None, -18.0, None, -14.0, 1983-12-20 14:30:00, None, None, None, 27.0
-20.0, 72.0, None, None, -20.0, None, -14.0, 1983-12-21 05:30:00, None, None, None, 27.0
-11.5, 65.0, None, None, -20.5, None, -11.0, 1983-12-21 14:00:00, None, None, None, None
-21.0, 82.0, None, None, -22.0, None, -16.5, 1983-12-22 05:30:00, None, None, None, 27.0
-17.0, 60.0, None, None, -23.0, None, -16.5, 1983-12-22 14:50:00, None, None, None, 27.0
-21.0, 75.0, None, None, -22.0, None, -16.5, 1983-12-23 05:30:00, None, None, None, 27.0
-16.0, 44.0, None, None, -20.0, None, -13.5, 1983-12-23 14:30:00, None, None, None, 27.0
-16.5, 45.0, None, None, -17.0, None, -16.0, 1983-12-24 05:30:00, None, None, None, 27.0
-12.0, 35.0, None, None, -16.0, None, -12.0, 1983-12-24 14:00:00, None, None, None, 27.0
-8.0, 70.0, None, None, -12.0, None, -8.0, 1983-12-25 05:30:00, None, None, None, 27.0
-6.0, 66.0, None, None, -8.0, None, -6.0, 1983-12-25 14:00:00, None, None, None, 27.0
-4.5, 100.0, None, None, -4.5, None, -4.0, 1983-12-26 05:30:00, None, None, None, None
-10.5, None, 2.0, 2.0, -10.5, None, -6.0, 1983-12-27 05:30:00, None, None, None, 28.0
-7.0, 76.0, None, None, -10.5, None, -7.0, 1983-12-27 14:37:00, None, None, None, 28.0
-14.0, 88.0, None, None, -15.0, None, -7.0, 1983-12-28 05:30:00, None, None, None, 27.0
-8.0, 62.0, None, None, -17.0, None, -7.0, 1983-12-28 14:00:00, None, None, None, 28.0
-6.5, 96.0, None, None, -13.5, None, -6.5, 1983-12-29 05:00:00, None, None, None, 28.0
-5.0, 97.0, 2.0, 2.0, -9.5, None, -5.0, 1983-12-29 14:00:00, None, None, None, 30.0
-1.0, 100.0, 11.0, 9.0, -6.0, None, -0.5, 1983-12-30 05:30:00, None, None, None, 39.0
1.5, 100.0, None, None, -1.0, None, 2.0, 1983-12-30 14:00:00, None, None, None, 38.0
0.0, 100.0, 2.0, 2.0, 0.0, None, 1.5, 1983-12-31 05:50:00, None, None, None, 35.0
2.0, 100.0, None, None, 0.0, None, 2.0, 1983-12-31 14:00:00, None, None, None, None
0.5, 100.0, None, None, 0.0, None, 1.0, 1984-01-01 05:30:00, None, None, None, 32.0
1.5, 93.0, None, None, 0.0, None, 1.5, 1984-01-01 14:00:00, None, None, None, None
2.0, 100.0, None, None, 0.0, None, 3.0, 1984-01-02 05:30:00, None, None, None, 25.0
3.5, 100.0, None, None, 1.0, None, 3.5, 1984-01-02 11:18:00, None, None, None, 22.0
2.0, 100.0, None, None, 1.0, None, 4.0, 1984-01-03 05:30:00, None, None, None, 20.0
4.0, None, None, None, 1.5, None, 4.0, 1984-01-03 13:50:00, None, None, None, 20.0
6.0, None, None, None, 2.0, None, 6.5, 1984-01-04 05:30:00, None, None, None, 5.0
4.0, None, None, None, 2.0, None, 8.0, 1984-01-05 05:00:00, None, None, None, 0.0
2.0, 100.0, None, None, 0.5, None, 3.0, 1984-01-06 05:30:00, None, None, None, 0.0
3.5, 100.0, None, None, 2.0, None, 3.5, 1984-01-06 14:00:00, None, None, None, None
3.0, 100.0, None, None, 2.0, None, 4.5, 1984-01-07 05:30:00, None, None, None, 0.0
3.5, 99.0, None, None, 2.0, None, 4.5, 1984-01-07 14:00:00, None, None, None, None
1.0, 100.0, None, None, 1.0, None, 5.0, 1984-01-08 06:00:00, None, None, None, 0.0
3.5, 100.0, None, None, 0.5, None, 4.5, 1984-01-08 14:00:00, None, None, None, 0.0
0.5, 99.0, None, None, 0.0, None, 4.5, 1984-01-09 05:30:00, None, None, None, 0.0
2.0, 100.0, None, None, 0.5, None, 3.0, 1984-01-09 14:00:00, None, None, None, None
2.5, 99.0, None, None, 0.0, None, 4.0, 1984-01-10 05:30:00, None, None, None, 0.0
1.0, 100.0, None, None, 1.0, None, 2.0, 1984-01-10 14:00:00, None, None, None, None
2.0, None, None, None, 1.0, None, 3.5, 1984-01-11 05:30:00, None, None, None, 0.0
1.0, 100.0, None, None, 1.0, None, 1.0, 1984-01-11 14:00:00, None, None, None, None
0.0, 100.0, None, None, 0.0, None, 2.5, 1984-01-12 05:30:00, None, None, None, 0.0
1.0, 100.0, None, None, -1.0, None, 1.0, 1984-01-12 14:00:00, None, None, None, None
-2.0, 98.0, None, None, -2.0, None, 2.0, 1984-01-13 05:30:00, None, None, None, 0.0
0.0, 51.0, None, None, -2.0, None, 0.0, 1984-01-13 14:00:00, None, None, None, None
-4.0, 41.0, None, None, -4.5, None, 0.0, 1984-01-14 05:30:00, None, None, None, 0.0
-5.0, 51.0, None, None, -6.0, None, -3.0, 1984-01-14 14:00:00, None, None, None, None
-7.0, 85.0, None, None, -9.0, None, -4.0, 1984-01-15 05:30:00, None, None, None, 0.0
-4.0, 59.0, None, None, -9.0, None, -4.0, 1984-01-15 14:00:00, None, None, None, None
-6.0, 97.0, None, None, -8.0, None, -3.0, 1984-01-16 05:30:00, None, None, None, 0.0
-3.0, 67.0, None, None, -6.0, None, -3.0, 1984-01-16 14:00:00, None, None, None, None
-10.0, 60.0, None, None, -10.5, None, -3.5, 1984-01-17 05:30:00, None, None, None, 0.0
-6.0, 55.0, None, None, -10.0, None, -6.0, 1984-01-17 14:00:00, None, None, None, None
-14.0, 99.0, None, None, -14.5, None, -7.0, 1984-01-18 05:30:00, None, None, None, 0.0
-8.0, 64.0, None, None, -14.0, None, -8.0, 1984-01-18 14:00:00, None, None, None, None
-13.5, 97.0, None, None, -14.5, None, -8.0, 1984-01-19 05:30:00, None, None, None, 0.0
-9.0, 81.0, None, None, -14.5, None, -9.0, 1984-01-19 14:00:00, None, None, None, None
-8.5, 90.0, None, None, -10.5, None, -8.0, 1984-01-20 05:30:00, None, None, None, 0.0
-2.0, 67.0, None, None, -9.0, None, -2.0, 1984-01-20 14:00:00, None, None, None, 0.0
-2.0, 100.0, 1.0, 1.0, -10.0, None, -1.5, 1984-01-21 05:30:00, None, None, None, None
-2.0, 100.0, None, None, -4.0, None, -2.0, 1984-01-21 14:00:00, None, None, None, None
0.0, 100.0, 4.0, 2.0, -1.0, None, 1.0, 1984-01-22 05:30:00, None, None, None, 4.0
-1.0, 100.0, None, None, -1.0, None, -1.0, 1984-01-22 14:00:00, None, None, None, None
1.0, 100.0, None, None, 0.0, None, 2.5, 1984-01-23 07:00:00, None, None, None, 5.0
0.0, 100.0, None, None, -1.0, None, 0.0, 1984-01-23 14:00:00, None, None, None, None
1.0, 100.0, None, None, 0.0, None, 3.0, 1984-01-24 05:30:00, None, None, None, 5.0
2.0, 100.0, None, None, 0.0, None, 2.0, 1984-01-24 14:00:00, None, None, None, None
2.0, 98.0, None, None, 1.0, None, 4.0, 1984-01-25 05:30:00, None, None, None, 0.0
2.0, 98.0, None, None, 0.0, None, 2.0, 1984-01-25 14:00:00, None, None, None, None
-0.5, 100.0, None, None, -0.5, None, 3.5, 1984-01-26 05:30:00, None, None, None, 0.0
1.5, 100.0, None, None, -1.0, None, 1.5, 1984-01-26 13:30:00, None, None, None, 0.0
4.0, 100.0, None, None, 1.0, None, 4.0, 1984-01-27 05:30:00, None, None, None, 0.0
5.0, 100.0, None, None, 1.0, None, 5.0, 1984-01-27 14:30:00, None, None, None, 0.0
5.0, 100.0, None, None, 3.0, None, 5.0, 1984-01-28 05:30:00, None, None, None, 0.0
5.0, 98.0, None, None, 2.0, None, 5.0, 1984-01-28 14:00:00, None, None, None, None
3.0, 100.0, None, None, 2.0, None, 6.5, 1984-01-29 05:00:00, None, None, None, 0.0
2.0, 97.0, None, None, 1.5, None, 2.5, 1984-01-29 14:00:00, None, None, None, None
-0.5, 96.0, None, None, -1.0, None, 1.5, 1984-01-30 05:30:00, None, None, None, 0.0
3.0, 88.0, None, None, -0.5, None, 3.0, 1984-01-30 14:30:00, None, None, None, 0.0
-0.5, 82.0, None, None, -1.0, None, 4.0, 1984-01-31 05:30:00, None, None, None, 0.0
4.0, 63.0, None, None, -2.0, None, 4.0, 1984-01-31 14:30:00, None, None, None, 0.0
1.0, 100.0, None, None, 0.5, None, 6.0, 1984-02-01 05:00:00, None, None, None, 0.0
2.0, 100.0, None, None, 0.0, None, 2.0, 1984-02-01 16:00:00, None, None, None, 0.0
-1.0, 100.0, None, None, -1.0, None, 2.0, 1984-02-02 05:30:00, None, None, None, 0.0
2.5, 95.0, None, None, -1.0, None, 2.5, 1984-02-02 15:30:00, None, None, None, 0.0
-1.0, 95.0, None, None, -1.0, None, 2.5, 1984-02-03 05:30:00, None, None, None, 0.0
3.0, 90.0, None, None, -2.0, None, 3.0, 1984-02-03 15:30:00, None, None, None, 0.0
0.0, 90.0, None, None, 0.0, None, 4.0, 1984-02-04 05:30:00, None, None, None, 0.0
4.0, 65.0, None, None, -3.0, None, 4.0, 1984-02-04 15:30:00, None, None, None, 0.0
2.0, 80.0, None, None, 2.0, None, 6.0, 1984-02-05 05:30:00, None, None, None, 0.0
5.0, 75.0, None, None, 1.5, None, 5.0, 1984-02-05 15:30:00, None, None, None, 0.0
2.0, 100.0, None, None, -0.5, None, 7.5, 1984-02-06 05:30:00, None, None, None, 0.0
4.0, 100.0, None, None, 2.0, None, 4.0, 1984-02-06 15:00:00, None, None, None, 0.0
0.0, 100.0, None, None, 0.0, None, 4.0, 1984-02-07 05:30:00, None, None, None, 0.0
5.0, 70.0, None, None, -0.5, None, 5.0, 1984-02-07 15:30:00, None, None, None, 0.0
3.0, 98.0, None, None, 2.0, None, 5.0, 1984-02-08 05:30:00, None, None, None, 0.0
6.0, 90.0, None, None, 3.0, None, 7.0, 1984-02-08 15:30:00, None, None, None, 0.0
3.0, 80.0, None, None, 3.0, None, 6.0, 1984-02-09 05:30:00, None, None, None, 0.0
5.5, 68.0, None, None, 2.5, None, 6.0, 1984-02-09 15:00:00, None, None, None, 0.0
0.0, 100.0, None, None, 0.0, None, 5.5, 1984-02-10 05:30:00, None, None, None, 0.0
1.0, 100.0, None, None, 0.0, None, 1.0, 1984-02-10 15:30:00, None, None, None, 0.0
0.0, 93.0, None, None, 0.0, None, 1.0, 1984-02-11 05:00:00, None, None, None, 0.0
3.0, 100.0, None, None, 0.0, None, 3.0, 1984-02-11 15:30:00, None, None, None, 0.0
0.0, 100.0, None, None, -1.0, None, 3.0, 1984-02-12 05:30:00, None, None, None, 0.0
1.0, 100.0, None, None, 0.0, None, 2.0, 1984-02-12 15:30:00, None, None, None, 0.0
0.0, 100.0, None, None, 0.0, None, 2.0, 1984-02-13 05:30:00, None, None, None, 0.0
0.5, 100.0, None, None, -0.5, None, 1.0, 1984-02-13 15:30:00, None, None, None, 0.0
-0.5, 100.0, 3.0, 3.0, -0.5, None, 1.5, 1984-02-14 05:30:00, None, None, None, 3.0
1.5, 90.0, None, None, -1.0, None, 2.5, 1984-02-14 15:30:00, None, None, None, 0.0
0.0, 98.0, 4.0, 4.0, -1.0, None, 1.5, 1984-02-15 05:30:00, None, None, None, 4.0
1.0, 98.0, None, None, -1.0, None, 2.0, 1984-02-15 15:30:00, None, None, None, 0.0
-4.0, 95.0, None, None, -4.0, None, 1.5, 1984-02-16 05:30:00, None, None, None, 0.0
3.0, 65.0, None, None, -4.0, None, 3.0, 1984-02-16 15:30:00, None, None, None, 0.0
-4.5, 95.0, None, None, -4.5, None, 3.0, 1984-02-17 05:30:00, None, None, None, 0.0
2.5, 60.0, None, None, -5.0, None, 2.5, 1984-02-17 15:30:00, None, None, None, 0.0
-3.0, 98.0, None, None, -3.0, None, 3.5, 1984-02-18 05:30:00, None, None, None, 0.0
3.0, 65.0, None, None, -4.0, None, 3.0, 1984-02-18 15:30:00, None, None, None, 0.0
0.0, 95.0, None, None, 0.0, None, 5.0, 1984-02-19 05:30:00, None, None, None, 0.0
5.0, 100.0, None, None, 0.0, None, 5.0, 1984-02-19 15:30:00, None, None, None, 0.0
4.0, 100.0, None, None, 3.0, None, 5.5, 1984-02-20 05:30:00, None, None, None, 0.0
0.0, 100.0, None, None, 0.0, None, 5.0, 1984-02-20 15:30:00, None, None, None, 0.0
-1.0, 90.0, 8.0, 8.0, -1.0, None, 0.0, 1984-02-21 05:30:00, None, None, None, 8.0
-0.5, 90.0, 10.0, 5.0, -2.0, None, 0.0, 1984-02-21 15:30:00, None, None, None, 10.0
-2.0, 90.0, 7.0, 2.0, -2.0, None, 0.0, 1984-02-22 05:30:00, None, None, None, 12.0
1.0, 80.0, None, None, -2.0, None, 1.0, 1984-02-22 15:30:00, None, None, None, 0.0
-2.0, 98.0, 7.0, 7.0, -2.5, None, 1.0, 1984-02-23 05:30:00, None, None, None, 18.0
2.0, 88.0, 7.0, None, -2.0, None, 2.0, 1984-02-23 15:30:00, None, None, None, 18.0
-1.0, 95.0, None, None, -1.0, None, 2.0, 1984-02-24 05:30:00, None, None, None, 13.0
3.0, 88.0, None, None, -1.0, None, 3.0, 1984-02-24 15:30:00, None, None, None, 13.0
-1.0, 95.0, 1.0, 1.0, -1.0, None, 3.5, 1984-02-25 05:30:00, None, None, None, 14.0
1.0, 85.0, None, None, -2.0, None, 1.0, 1984-02-25 15:30:00, None, None, None, 13.0
-5.5, 98.0, 8.0, 8.0, -5.5, None, 3.0, 1984-02-26 05:30:00, None, None, None, 20.0
0.0, 70.0, None, None, -6.0, None, 0.0, 1984-02-26 15:30:00, None, None, None, 15.0
-1.0, 95.0, None, None, -1.0, None, 0.5, 1984-02-27 05:30:00, None, None, None, 13.0
4.0, 90.0, None, None, -1.0, None, 5.0, 1984-02-27 15:30:00, None, None, None, 12.0
1.5, 90.0, None, None, 1.5, None, 4.0, 1984-02-28 05:30:00, None, None, None, 10.0
1.5, 100.0, None, None, 0.5, None, 4.5, 1984-02-28 15:30:00, None, None, None, 9.0
-1.0, 95.0, None, None, -1.0, None, 1.5, 1984-02-29 05:30:00, None, None, None, 8.0
5.0, 85.0, None, None, -1.0, None, 5.0, 1984-02-29 15:30:00, None, None, None, 0.0
1.5, 98.0, None, None, 1.0, None, 5.0, 1984-03-01 05:30:00, None, None, None, 5.0
5.0, 80.0, None, None, 1.0, None, 5.5, 1984-03-01 15:00:00, None, None, None, 5.0
1.0, 100.0, None, None, -0.5, None, 5.5, 1984-03-02 05:30:00, None, None, None, 5.0
2.0, 90.0, None, None, 1.0, None, 2.0, 1984-03-02 16:00:00, None, None, None, 3.0
-2.0, 90.0, None, None, -2.0, None, 4.0, 1984-03-03 05:30:00, None, None, None, 2.0
6.0, 60.0, None, None, -2.0, None, 6.0, 1984-03-03 16:00:00, None, None, None, 2.0
-2.0, 95.0, None, None, -2.5, None, 6.0, 1984-03-04 05:30:00, None, None, None, 2.0
8.0, 45.0, None, None, -2.5, None, 8.0, 1984-03-04 16:00:00, None, None, None, 0.0
0.0, 99.0, None, None, -0.5, None, 8.0, 1984-03-05 05:30:00, None, None, None, 0.0
11.0, 60.0, None, None, -1.0, None, 12.5, 1984-03-05 15:00:00, None, None, None, 0.0
2.0, 100.0, None, None, 1.5, None, 11.5, 1984-03-06 05:30:00, None, None, None, 0.0
13.0, 40.0, None, None, 1.0, None, 14.0, 1984-03-06 15:00:00, None, None, None, 0.0
0.0, 90.0, None, None, 0.0, None, 13.5, 1984-03-07 05:30:00, None, None, None, 0.0
12.0, 55.0, None, None, -0.5, None, 13.0, 1984-03-07 15:00:00, None, None, None, 0.0
2.0, 100.0, None, None, -0.5, None, 13.0, 1984-03-08 05:30:00, None, None, None, 0.0
12.0, 50.0, None, None, 1.5, None, 15.0, 1984-03-08 15:00:00, None, None, None, 0.0
3.0, 100.0, None, None, 1.5, None, 14.0, 1984-03-09 05:30:00, None, None, None, 0.0
12.0, 60.0, None, None, 2.0, None, 12.5, 1984-03-09 15:00:00, None, None, None, 0.0
4.0, 100.0, None, None, 2.0, None, 14.5, 1984-03-10 05:30:00, None, None, None, 0.0
6.0, 100.0, None, None, 2.0, None, 7.0, 1984-03-10 16:00:00, None, None, None, 0.0
1.5, 100.0, None, None, 1.5, None, 6.0, 1984-03-11 05:30:00, None, None, None, 0.0
6.0, 65.0, None, None, 1.0, None, 6.0, 1984-03-11 16:00:00, None, None, None, 0.0
2.0, 100.0, None, None, 2.0, None, 6.0, 1984-03-12 05:30:00, None, None, None, 0.0
2.5, 95.0, None, None, 1.5, None, 5.0, 1984-03-12 15:00:00, None, None, None, 0.0
0.0, 100.0, None, None, 0.0, None, 5.0, 1984-03-13 05:30:00, None, None, None, 0.0
5.0, 90.0, None, None, 0.5, None, 6.0, 1984-03-13 15:00:00, None, None, None, 0.0
1.0, 100.0, None, None, 0.0, None, 6.5, 1984-03-14 05:30:00, None, None, None, 0.0
3.5, 100.0, None, None, 0.5, None, 4.0, 1984-03-14 15:00:00, None, None, None, 0.0
1.0, 100.0, None, None, 1.0, None, 4.0, 1984-03-15 05:30:00, None, None, None, 0.0
7.0, 80.0, None, None, 1.0, None, 7.0, 1984-03-15 15:00:00, None, None, None, 0.0
1.5, 100.0, None, None, 1.0, None, 7.0, 1984-03-16 05:30:00, None, None, None, 0.0
8.0, 55.0, None, None, 1.0, None, 9.5, 1984-03-16 15:00:00, None, None, None, None
1.0, 100.0, None, None, 1.0, None, 9.0, 1984-03-17 05:30:00, None, None, None, 0.0
2.0, 100.0, None, None, 1.0, None, 3.0, 1984-03-17 16:00:00, None, None, None, 0.0
1.0, 100.0, None, None, 0.0, None, 3.0, 1984-03-18 05:30:00, None, None, None, 0.0
3.0, 95.0, None, None, 1.0, None, 5.0, 1984-03-18 16:00:00, None, None, None, 0.0
2.0, 100.0, None, None, 2.0, None, 4.5, 1984-03-19 05:30:00, None, None, None, 0.0
9.0, 70.0, None, None, 2.0, None, 10.0, 1984-03-19 16:00:00, None, None, None, 0.0
3.0, 100.0, None, None, 3.0, None, 9.0, 1984-03-20 05:30:00, None, None, None, 0.0
11.0, 85.0, None, None, 3.0, None, 11.5, 1984-03-20 15:00:00, None, None, None, 0.0
2.5, 100.0, None, None, 2.0, None, 11.5, 1984-03-21 05:30:00, None, None, None, 0.0
5.5, 90.0, None, None, 2.0, None, 6.0, 1984-03-21 15:00:00, None, None, None, 0.0
3.0, 100.0, None, None, 3.0, None, 6.0, 1984-03-22 05:30:00, None, None, None, 0.0
8.0, 85.0, None, None, 3.0, None, 8.0, 1984-03-22 15:00:00, None, None, None, 0.0
4.0, 100.0, None, None, 3.5, None, 8.0, 1984-03-23 05:30:00, None, None, None, 0.0
6.0, 55.0, None, None, 2.0, None, 7.0, 1984-03-23 14:30:00, None, None, None, 0.0
1.0, 100.0, None, None, 0.0, None, 7.0, 1984-03-24 06:00:00, None, None, None, 0.0
5.0, 75.0, None, None, 0.0, None, 5.0, 1984-03-24 16:00:00, None, None, None, 0.0
0.0, 100.0, None, None, 0.0, None, 5.0, 1984-03-25 06:00:00, None, None, None, 0.0
2.0, 100.0, None, None, 0.0, None, 2.0, 1984-03-25 16:00:00, None, None, None, 0.0
0.0, 100.0, None, None, 0.0, None, 2.0, 1984-03-26 05:30:00, None, None, None, 0.0
6.0, 70.0, None, None, 0.0, None, 7.0, 1984-03-26 15:00:00, None, None, None, 0.0
0.5, 100.0, None, None, 0.0, None, 8.0, 1984-03-27 05:30:00, None, None, None, 0.0
8.0, 60.0, None, None, 0.0, None, 9.0, 1984-03-27 15:00:00, None, None, None, 0.0
2.0, 100.0, None, None, 0.5, None, 8.5, 1984-03-28 05:30:00, None, None, None, 0.0
0.0, 95.0, None, None, 0.0, None, 4.0, 1984-03-28 16:00:00, None, None, None, 0.0
0.5, 100.0, None, None, 0.0, None, 4.0, 1984-03-29 05:30:00, None, None, None, 0.0
10.0, 55.0, None, None, 1.0, None, 10.0, 1984-03-29 15:00:00, None, None, None, 0.0
-1.0, 100.0, None, None, -1.0, None, 10.0, 1984-03-30 06:00:00, None, None, None, 0.0
13.0, 30.0, None, None, -1.0, None, 13.0, 1984-03-30 16:00:00, None, None, None, 0.0
