station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
-3.0, None, None, 11.0, None, None, None, 1976-12-25 07:00:00, None, None, None
-3.0, None, None, 18.0, None, None, None, 1976-12-26 07:00:00, None, None, None
-4.0, None, None, 1.0, None, None, None, 1976-12-27 09:00:00, None, None, None
-4.0, None, None, 3.0, None, None, None, 1976-12-28 09:00:00, None, None, None
-8.0, None, None, None, None, None, None, 1976-12-29 06:00:00, None, None, None
-13.0, None, None, None, None, None, None, 1976-12-30 06:00:00, None, None, None
-13.0, None, None, None, None, None, None, 1976-12-31 06:00:00, None, None, None
-13.0, None, None, None, None, None, None, 1977-01-02 07:00:00, None, None, None
-20.0, None, None, None, None, None, None, 1977-01-03 07:00:00, None, None, None
-22.0, None, None, None, None, None, None, 1977-01-04 07:00:00, None, None, None
-18.0, None, None, None, None, None, None, 1977-01-05 07:00:00, None, None, 0.0
-13.0, None, None, None, None, None, None, 1977-01-06 07:00:00, None, None, None
-14.0, None, None, None, None, None, None, 1977-01-07 07:00:00, None, None, None
-15.0, None, None, 1.0, None, None, None, 1977-01-10 07:00:00, None, None, None
-8.0, None, None, None, None, None, None, 1977-01-11 07:00:00, None, None, None
-15.0, None, None, None, None, None, None, 1977-01-12 07:00:00, None, None, None
-11.0, None, None, None, None, None, None, 1977-01-13 07:00:00, None, None, None
-8.0, None, None, None, None, None, None, 1977-01-14 07:00:00, None, None, None
-8.0, None, None, 8.0, None, None, None, 1977-01-15 07:00:00, None, None, None
-8.0, None, None, 8.0, None, None, None, 1977-01-16 07:00:00, None, None, None
-3.0, None, None, None, None, None, None, 1977-01-17 07:00:00, None, None, None
-3.0, None, None, None, None, None, None, 1977-01-18 07:00:00, None, None, None
1.0, None, None, 8.0, None, None, None, 1977-01-19 07:00:00, None, None, None
1.0, None, None, None, None, None, None, 1977-01-20 07:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-01-21 06:00:00, None, None, None
6.0, None, None, 4.0, None, None, None, 1977-01-23 07:00:00, None, None, None
-4.0, None, None, None, None, None, None, 1977-01-24 07:00:00, None, None, None
-5.0, None, None, None, None, None, None, 1977-01-25 06:00:00, None, None, None
-10.0, None, None, None, None, None, None, 1977-01-26 06:00:00, None, None, None
-13.0, None, None, None, None, None, None, 1977-01-27 06:00:00, None, None, None
-12.0, None, None, None, None, None, None, 1977-01-28 06:00:00, None, None, None
-5.0, None, None, 8.0, None, None, None, 1977-01-30 08:00:00, None, None, None
-3.0, None, None, None, None, None, None, 1977-01-31 06:00:00, None, None, None
-2.0, None, None, 1.0, None, None, None, 1977-02-01 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-02-02 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-02-03 06:00:00, None, None, None
10.0, None, None, None, None, None, None, 1977-02-04 06:00:00, None, None, None
1.0, None, None, None, None, None, None, 1977-02-05 07:00:00, None, None, None
1.0, None, None, None, None, None, None, 1977-02-06 07:00:00, None, None, None
4.0, None, None, None, None, None, None, 1977-02-07 06:00:00, None, None, None
-1.0, None, None, None, None, None, None, 1977-02-08 06:00:00, None, None, None
0.0, None, None, 8.0, None, None, None, 1977-02-09 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-02-10 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-02-11 06:00:00, None, None, None
2.0, None, None, None, None, None, None, 1977-02-12 06:00:00, None, None, None
2.0, None, None, 8.0, None, None, None, 1977-02-14 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-02-15 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-02-20 07:00:00, None, None, None
-1.0, None, None, None, None, None, None, 1977-02-21 06:00:00, None, None, None
1.0, None, None, None, None, None, None, 1977-02-22 06:00:00, None, None, None
-4.0, None, None, None, None, None, None, 1977-02-23 07:00:00, None, None, None
-10.0, None, None, None, None, None, None, 1977-02-24 06:00:00, None, None, None
-2.0, None, None, 4.0, None, None, None, 1977-02-25 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-02-26 06:00:00, None, None, None
10.0, None, None, 15.0, None, None, None, 1977-02-27 06:00:00, None, None, None
-1.0, None, None, None, None, None, None, 1977-02-28 06:00:00, None, None, None
-8.0, None, None, None, None, None, None, 1977-03-01 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-03-02 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-03-03 07:00:00, None, None, None
0.0, None, None, 4.0, None, None, None, 1977-03-04 06:00:00, None, None, None
-1.0, None, None, None, None, None, None, 1977-03-05 06:00:00, None, None, None
-1.0, None, None, 2.0, None, None, None, 1977-03-06 06:00:00, None, None, None
-1.0, None, None, 12.0, None, None, None, 1977-03-07 06:00:00, None, None, None
2.0, None, None, None, None, None, None, 1977-03-08 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-03-09 06:00:00, None, None, None
-6.0, None, None, None, None, None, None, 1977-03-10 06:00:00, None, None, None
2.0, None, None, 17.0, None, None, None, 1977-03-11 06:00:00, None, None, None
-8.0, None, None, None, None, None, None, 1977-03-12 06:00:00, None, None, None
-10.0, None, None, None, None, None, None, 1977-03-13 06:00:00, None, None, None
-7.0, None, None, None, None, None, None, 1977-03-14 06:00:00, None, None, None
-4.0, None, None, None, None, None, None, 1977-03-22 06:00:00, None, None, None
0.0, None, None, 5.0, None, None, None, 1977-03-23 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-03-24 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-03-25 06:00:00, None, None, None
0.0, None, None, 10.0, None, None, None, 1977-03-26 06:00:00, None, None, None
-5.0, None, None, None, None, None, None, 1977-03-27 06:00:00, None, None, None
-7.0, None, None, None, None, None, None, 1977-03-28 06:00:00, None, None, None
-7.0, None, None, None, None, None, None, 1977-03-29 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-03-30 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-03-31 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-04-01 06:00:00, None, None, None
-1.0, None, None, None, None, None, None, 1977-04-04 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-04-05 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-04-06 06:00:00, None, None, None
1.0, None, None, None, None, None, None, 1977-04-07 06:00:00, None, None, None
4.0, None, None, None, None, None, None, 1977-04-08 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-04-09 06:00:00, None, None, None
0.0, None, None, 1.0, None, None, None, 1977-04-10 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-04-11 06:00:00, None, None, None
-1.0, None, None, None, None, None, None, 1977-04-12 06:00:00, None, None, None
3.0, None, None, None, None, None, None, 1977-04-13 06:00:00, None, None, None
-4.0, None, None, None, None, None, None, 1977-04-14 06:00:00, None, None, None
2.0, None, None, 20.0, None, None, None, 1977-04-15 06:00:00, None, None, None
0.0, None, None, 4.0, None, None, None, 1977-04-16 06:00:00, None, None, None
0.0, None, None, None, None, None, None, 1977-04-17 06:00:00, None, None, None
-3.0, None, None, None, None, None, None, 1977-04-18 06:00:00, None, None, None
-1.0, None, None, None, None, None, None, 1977-04-19 06:00:00, None, None, None
-2.0, None, None, None, None, None, None, 1977-04-20 06:00:00, None, None, None
3.0, None, None, None, None, None, None, 1977-04-25 06:00:00, None, None, None
6.0, None, None, None, None, None, None, 1977-04-26 06:00:00, None, None, None
4.0, None, None, None, None, None, None, 1977-04-27 06:00:00, None, None, None
3.0, None, None, None, None, None, None, 1977-04-28 06:00:00, None, None, None
2.0, None, None, None, None, None, None, 1977-11-01 06:00:00, None, None, 0.0
15.0, None, None, None, -3.0, None, 15.0, 1977-11-02 17:00:00, None, None, 0.0
0.0, None, None, None, 0.0, None, 15.0, 1977-11-03 06:00:00, None, None, 0.0
3.0, None, None, None, 0.0, None, 3.0, 1977-11-03 17:00:00, None, None, 0.0
-1.0, None, None, None, -1.0, None, 5.0, 1977-11-04 06:00:00, None, None, 0.0
1.0, None, None, None, -1.0, None, 4.0, 1977-11-04 15:00:00, None, None, 0.0
0.0, None, None, None, 0.0, None, 3.0, 1977-11-05 08:00:00, None, None, 0.0
0.0, None, None, 10.0, 0.0, None, 5.0, 1977-11-06 07:00:00, None, None, 10.0
-1.0, None, None, 1.0, -2.0, None, 5.0, 1977-11-07 06:00:00, None, None, None
-2.0, None, None, 6.0, -2.0, None, -2.0, 1977-11-08 06:00:00, None, None, None
-4.0, None, None, None, -6.0, None, -2.0, 1977-11-09 06:00:00, None, None, None
-1.0, None, None, None, -4.0, None, -1.0, 1977-11-09 15:00:00, None, None, None
-3.0, None, None, 4.0, -3.0, None, -1.0, 1977-11-10 06:00:00, None, None, None
-2.0, None, None, 2.0, -3.0, None, -1.0, 1977-11-10 15:00:00, None, None, None
0.0, None, None, 10.0, -2.0, None, 2.0, 1977-11-11 06:00:00, None, None, None
5.0, None, None, None, -1.0, None, 5.0, 1977-11-14 09:00:00, None, None, None
5.0, None, None, None, 2.0, None, 5.0, 1977-11-14 14:00:00, None, None, None
5.0, None, None, None, 0.0, None, 5.0, 1977-11-15 07:00:00, None, None, None
2.0, None, None, None, 0.0, None, 5.0, 1977-11-15 15:00:00, None, None, None
1.0, None, None, None, -4.0, None, 2.0, 1977-11-16 07:00:00, None, None, None
3.0, None, None, None, -2.0, None, 3.0, 1977-11-16 15:00:00, None, None, None
-5.0, None, None, 2.0, -5.0, None, 3.0, 1977-11-17 08:00:00, None, None, None
-8.0, None, None, None, -8.0, None, -1.0, 1977-11-17 16:00:00, None, None, None
-13.0, None, None, None, -15.0, None, -8.0, 1977-11-18 08:00:00, None, None, None
-8.0, None, None, None, -15.0, None, -8.0, 1977-11-18 14:00:00, None, None, None
-15.0, None, None, None, -17.0, None, -3.0, 1977-11-21 06:00:00, None, None, 59.0
-12.0, None, None, None, -17.0, None, -11.0, 1977-11-21 15:00:00, None, None, 59.0
-15.0, None, None, None, -17.0, None, -11.0, 1977-11-22 06:00:00, None, None, 59.0
-12.0, None, None, None, -16.0, None, -10.0, 1977-11-22 15:00:00, None, None, 59.0
-18.0, None, None, None, -19.0, None, -12.0, 1977-11-23 06:00:00, None, None, 59.0
-10.0, None, None, None, -20.0, None, -10.0, 1977-11-23 15:00:00, None, None, 59.0
-17.0, None, None, None, -20.0, None, -10.0, 1977-11-24 06:00:00, None, None, 59.0
-14.0, None, None, None, -19.0, None, -11.0, 1977-11-24 15:00:00, None, None, 59.0
-14.0, None, None, 15.0, -14.0, None, -12.0, 1977-11-25 06:00:00, None, None, 69.0
-10.0, None, None, 8.0, -14.0, None, -9.0, 1977-11-25 15:00:00, None, None, 92.0
-2.0, None, None, 20.0, -5.0, None, 0.0, 1977-11-28 09:00:00, None, None, 112.0
0.0, None, None, 3.0, -2.0, None, 4.0, 1977-11-28 15:00:00, None, None, 114.0
0.0, None, None, 8.0, -1.0, None, 2.0, 1977-11-29 09:00:00, None, None, 121.0
0.0, None, None, 2.0, 0.0, None, 2.0, 1977-11-29 15:00:00, None, None, 122.0
-2.0, None, None, 3.0, -2.0, None, 1.0, 1977-11-30 09:00:00, None, None, 124.0
0.0, None, None, None, -3.0, None, 1.0, 1977-11-30 15:00:00, None, None, 124.0
-2.0, None, None, 10.0, -2.0, None, -2.0, 1977-12-01 06:00:00, None, None, 134.0
0.0, None, None, None, -2.0, None, 1.0, 1977-12-01 14:00:00, None, None, 134.0
-4.0, None, None, None, -4.0, None, 1.0, 1977-12-02 06:00:00, None, None, 134.0
-7.0, None, None, None, -7.0, None, -2.0, 1977-12-02 14:00:00, None, None, 134.0
-15.0, None, None, None, -15.0, None, -4.0, 1977-12-04 17:00:00, None, None, None
-17.0, None, None, 3.0, -17.0, None, -12.0, 1977-12-05 06:00:00, None, None, None
-16.0, None, None, None, -17.0, None, -14.0, 1977-12-05 17:00:00, None, None, None
-17.0, None, None, None, -20.0, None, -15.0, 1977-12-06 06:00:00, None, None, None
-14.0, None, None, None, -17.0, None, -13.0, 1977-12-06 14:00:00, None, None, None
-16.0, None, None, None, -17.0, None, -13.0, 1977-12-07 09:00:00, None, None, None
-18.0, None, None, None, -18.0, None, -15.0, 1977-12-07 17:00:00, None, None, None
-24.0, None, None, None, -24.0, None, -17.0, 1977-12-08 09:00:00, None, None, None
-22.0, None, None, None, -25.0, None, -17.0, 1977-12-08 17:00:00, None, None, None
-25.0, None, None, None, -31.0, None, -22.0, 1977-12-09 09:00:00, None, None, None
-26.0, None, None, None, -31.0, None, -25.0, 1977-12-09 17:00:00, None, None, None
-24.0, None, None, None, -31.0, None, -23.0, 1977-12-10 12:00:00, None, None, None
-15.0, None, None, 33.0, -24.0, None, -15.0, 1977-12-11 17:00:00, None, None, None
-12.0, None, None, 10.0, -21.0, None, -12.0, 1977-12-12 09:00:00, None, None, None
-8.0, None, None, 4.0, -17.0, None, -8.0, 1977-12-12 20:00:00, None, None, None
-3.0, None, None, 30.0, -14.0, None, -3.0, 1977-12-13 09:00:00, None, None, 135.0
-3.0, None, None, 8.0, -9.0, None, -3.0, 1977-12-13 17:00:00, None, None, 118.0
2.0, None, None, 5.0, -8.0, None, 2.0, 1977-12-14 10:00:00, None, None, 120.0
1.0, None, None, None, -4.0, None, 1.0, 1977-12-14 16:00:00, None, None, 120.0
-7.0, None, None, None, -8.0, None, 1.0, 1977-12-15 09:00:00, None, None, 105.0
-5.0, None, None, None, -7.0, None, -4.0, 1977-12-15 16:00:00, None, None, 105.0
-2.0, None, None, 1.0, -6.0, None, -2.0, 1977-12-16 09:00:00, None, None, 106.0
-1.0, None, None, 5.0, -5.0, None, -1.0, 1977-12-16 16:00:00, None, None, 108.0
-2.0, None, None, 5.0, -6.0, None, -1.0, 1977-12-17 10:00:00, None, None, 110.0
-1.0, None, None, 1.0, -6.0, None, -1.0, 1977-12-17 16:00:00, None, None, 110.0
-4.0, None, None, None, -9.0, None, -1.0, 1977-12-18 10:00:00, None, None, 110.0
-5.0, None, None, None, -10.0, None, -1.0, 1977-12-18 16:00:00, None, None, 110.0
-7.0, None, None, 3.0, -10.0, None, -5.0, 1977-12-19 09:00:00, None, None, 113.0
-5.0, None, None, 3.0, -10.0, None, -5.0, 1977-12-19 17:00:00, None, None, 115.0
-5.0, None, None, 10.0, -9.0, None, -5.0, 1977-12-20 09:00:00, None, None, 125.0
-5.0, None, None, 13.0, -9.0, None, -5.0, 1977-12-20 17:00:00, None, None, 130.0
-9.0, None, None, None, -18.0, None, -5.0, 1977-12-21 09:00:00, None, None, 130.0
-10.0, None, None, None, -15.0, None, -10.0, 1977-12-21 16:00:00, None, None, 118.0
-12.0, None, None, None, -13.0, None, -5.0, 1977-12-22 10:00:00, None, None, 118.0
-12.0, None, None, None, -13.0, None, -10.0, 1977-12-22 16:00:00, None, None, 118.0
-13.0, None, None, None, -28.0, None, -12.0, 1977-12-23 09:00:00, None, None, 118.0
-12.0, None, None, None, -27.0, None, -12.0, 1977-12-23 16:00:00, None, None, 118.0
-16.0, None, None, None, -30.0, None, -12.0, 1977-12-24 10:00:00, None, None, 118.0
-14.0, None, None, None, -29.0, None, -14.0, 1977-12-24 16:00:00, None, None, 118.0
-10.0, None, None, None, -26.0, None, -10.0, 1977-12-28 09:00:00, None, None, 118.0
-10.0, None, None, None, -17.0, None, -10.0, 1977-12-28 16:00:00, None, None, 118.0
-10.0, None, None, None, -25.0, None, -10.0, 1977-12-29 09:00:00, None, None, 113.0
-9.0, None, None, None, -24.0, None, -9.0, 1977-12-29 16:00:00, None, None, 100.0
-12.0, None, None, None, -24.0, None, -9.0, 1977-12-30 09:00:00, None, None, 100.0
-11.0, None, None, None, -23.0, None, -11.0, 1977-12-30 16:00:00, None, None, 100.0
-15.0, None, None, None, -29.0, None, -11.0, 1977-12-31 10:00:00, None, None, 100.0
-15.0, None, None, None, -28.0, None, -15.0, 1977-12-31 17:00:00, None, None, 100.0
-33.0, None, None, None, -33.0, None, -24.0, 1978-01-03 09:00:00, None, None, 100.0
-31.0, None, None, None, -33.0, None, -26.0, 1978-01-03 17:00:00, None, None, 100.0
-34.0, None, None, None, -35.0, None, -30.0, 1978-01-04 10:00:00, None, None, 100.0
-31.0, None, None, None, -33.0, None, -27.0, 1978-01-04 16:00:00, None, None, 88.0
-13.0, None, None, None, -32.0, None, -13.0, 1978-01-05 10:00:00, None, None, 88.0
-19.0, None, None, None, -22.0, None, -12.0, 1978-01-05 16:00:00, None, None, 88.0
-24.0, None, None, None, -25.0, None, -20.0, 1978-01-06 09:00:00, None, None, 85.0
-24.0, None, None, None, -24.0, None, -24.0, 1978-01-06 16:00:00, None, None, 85.0
