station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-2.0, 0.0, 0.0, -6.0, -1.0, 1989-01-07 16:00:00, None, 0.0
-1.0, 25.0, 25.0, -3.0, 0.0, 1989-01-08 06:05:00, None, 25.0
0.0, None, 7.0, -1.5, 0.0, 1989-01-08 14:30:00, None, 7.0
0.0, 0.0, 0.0, -1.0, 2.0, 1989-01-09 07:15:00, None, 5.0
1.5, 0.0, 0.0, 0.0, 3.0, 1989-01-09 15:00:00, None, 3.0
-0.5, 5.0, 5.0, -1.0, 3.0, 1989-01-10 07:20:00, None, 5.0
0.0, 0.0, 0.0, -1.0, 3.0, 1989-01-10 16:00:00, None, 5.0
0.0, 5.0, 0.0, -0.5, 1.5, 1989-01-11 07:15:00, None, 7.0
2.0, 0.0, 0.0, -0.5, 3.0, 1989-01-11 15:45:00, None, 7.0
5.0, 0.0, 0.0, 1.5, 6.0, 1989-01-12 07:25:00, None, 3.0
2.0, 0.0, 0.0, 1.5, 6.5, 1989-01-12 15:00:00, None, 0.0
-0.5, 5.0, 5.0, -1.0, 3.0, 1989-01-13 07:30:00, None, 5.0
0.0, 0.0, 4.0, -1.0, 2.5, 1989-01-13 15:30:00, None, 9.0
-2.0, None, 3.0, -2.5, 0.0, 1989-01-14 07:00:00, None, 12.0
0.0, 0.0, 2.0, -2.0, 1.0, 1989-01-14 16:00:00, None, 14.0
0.0, 0.1, 2.0, -1.0, 1.0, 1989-01-15 07:00:00, None, 14.0
0.0, 0.0, 0.0, 0.0, 2.0, 1989-01-15 16:00:00, None, 9.0
4.0, 0.0, 0.0, 0.0, 5.0, 1989-01-16 07:30:00, None, 3.0
3.0, 0.0, 0.0, 0.0, 5.0, 1989-01-16 16:00:00, None, 0.0
0.5, 0.0, 0.0, 0.5, 4.5, 1989-01-17 07:15:00, None, 0.0
2.0, 0.0, 0.0, 0.0, 3.0, 1989-01-17 15:30:00, None, 0.0
0.0, 0.0, 0.0, 0.0, 4.5, 1989-01-18 07:30:00, None, 0.0
3.0, 0.0, 0.0, -0.5, 4.5, 1989-01-18 16:00:00, None, 0.0
3.5, 0.0, 0.0, 1.0, 4.5, 1989-01-19 07:30:00, None, 0.0
5.0, 0.0, 0.0, 1.0, 6.0, 1989-01-19 16:00:00, None, 0.0
3.0, 0.0, 0.0, 1.0, 8.0, 1989-01-20 07:30:00, None, 0.0
2.5, 0.0, 0.0, 1.0, 6.0, 1989-01-20 16:00:00, None, 0.0
-0.5, 10.0, 1.0, -0.5, 4.0, 1989-01-21 06:50:00, None, 1.0
0.0, 4.0, 4.0, -0.5, 1.5, 1989-01-21 16:25:00, None, 4.0
-1.5, 0.0, 0.0, -1.5, 1.0, 1989-01-22 05:00:00, None, 4.0
0.0, 0.0, 0.0, -4.0, 3.5, 1989-01-22 16:00:00, None, 3.0
-5.5, 0.0, 0.0, -6.0, 0.5, 1989-01-23 07:25:00, None, 2.0
0.0, 0.0, 1.0, -6.0, 2.0, 1989-01-23 13:30:00, None, 3.0
-1.0, 5.0, 5.0, -1.0, 2.0, 1989-01-24 07:30:00, None, 9.0
1.5, 0.0, 0.0, -1.5, 3.0, 1989-01-24 13:30:00, None, 4.0
1.0, 0.0, 0.0, 0.0, 3.0, 1989-01-25 07:00:00, None, 0.0
3.5, 0.0, 0.0, 0.0, 4.5, 1989-01-25 16:00:00, None, 0.0
5.0, 0.0, 0.0, 2.0, 7.0, 1989-01-26 07:00:00, None, 0.0
4.0, 0.0, 0.0, 3.5, 9.0, 1989-01-26 16:00:00, None, 0.0
0.0, 0.0, 0.0, 0.0, 5.0, 1989-01-27 07:20:00, None, 0.0
3.5, 0.0, 0.0, 0.0, 5.0, 1989-01-27 16:00:00, None, 0.0
4.0, 0.1, 0.1, 2.0, 5.0, 1989-01-28 06:20:00, None, 0.1
3.5, 0.0, 0.0, 3.5, 6.0, 1989-01-28 16:00:00, None, 0.0
5.0, 0.1, 0.1, 3.5, 7.0, 1989-01-29 07:30:00, None, 0.1
7.5, 0.0, 0.0, 5.0, 9.5, 1989-01-29 16:00:00, None, 0.0
7.0, 0.0, 0.0, 6.0, 9.0, 1989-01-30 07:30:00, None, 0.0
1.0, 0.0, 0.0, 1.0, 6.0, 1989-01-30 16:00:00, None, 0.0
-4.5, 6.0, 6.0, -6.0, 2.0, 1989-01-31 07:15:00, None, 6.0
-1.5, 0.0, 0.0, -6.5, 2.5, 1989-01-31 16:00:00, None, 1.0
-14.0, 0.0, 4.0, -15.0, -1.0, 1989-02-01 07:30:00, None, 4.0
-11.5, 0.0, 0.0, -14.5, -8.0, 1989-02-01 16:00:00, None, 4.0
-14.0, 0.0, 0.0, -14.0, -9.0, 1989-02-02 07:30:00, None, 3.0
-9.5, 0.0, 0.0, -14.0, -8.0, 1989-02-02 16:00:00, None, 3.0
-11.0, 0.0, 0.0, -13.0, -8.0, 1989-02-03 07:10:00, None, 3.0
-5.0, 0.0, 0.0, -13.0, -4.0, 1989-02-03 16:00:00, None, 2.0
-14.0, 0.0, 0.0, -14.0, -6.0, 1989-02-04 07:10:00, None, 2.0
-0.5, 0.0, 0.0, -16.5, 1.0, 1989-02-04 16:00:00, None, 0.0
-12.0, 0.0, 0.0, -12.0, 1.0, 1989-02-05 06:45:00, None, 0.0
0.0, 0.0, 0.0, -13.0, 2.0, 1989-02-05 16:00:00, None, 0.0
-13.0, 0.0, 0.0, -18.0, -3.0, 1989-02-06 07:15:00, None, 0.0
1.0, 0.0, 0.0, -13.0, 2.0, 1989-02-06 16:00:00, None, 0.0
-10.5, 0.0, 0.0, -10.5, 2.0, 1989-02-07 06:30:00, None, 0.0
1.0, 0.0, 0.0, -11.0, 3.5, 1989-02-07 16:00:00, None, 0.0
-11.0, 0.0, 0.0, -11.0, 3.0, 1989-02-08 06:30:00, None, 0.0
3.5, 0.0, 0.0, -11.0, 5.5, 1989-02-08 16:00:00, None, 0.0
-8.5, 0.0, 0.0, -9.0, 5.0, 1989-02-09 06:30:00, None, 0.0
5.0, 0.0, 0.0, -9.5, 7.0, 1989-02-09 16:00:00, None, 0.0
-7.5, 0.0, 0.0, -8.0, 6.0, 1989-02-10 07:11:00, None, 0.0
7.5, 0.0, 0.0, -8.0, 9.0, 1989-02-10 16:00:00, None, 0.0
-7.0, 0.0, 0.0, -7.0, 9.0, 1989-02-11 06:20:00, None, 0.0
5.0, 0.0, 0.0, -8.0, 9.0, 1989-02-11 16:00:00, None, 0.0
-4.0, 0.0, 0.0, -5.0, 6.0, 1989-02-12 06:45:00, None, 0.0
2.0, 0.0, 0.0, -5.0, 5.0, 1989-02-12 16:00:00, None, 0.0
-4.0, 0.0, 0.0, -4.5, 3.0, 1989-02-13 06:00:00, None, 0.0
4.5, 0.0, 0.0, -3.5, 6.5, 1989-02-13 16:00:00, None, 0.0
-2.0, 0.0, 0.0, -2.0, 5.0, 1989-02-14 06:30:00, None, 0.0
5.0, 0.0, 0.0, -2.5, 7.0, 1989-02-14 16:00:00, None, 0.0
-6.0, 0.0, 0.0, -6.0, 6.5, 1989-02-15 06:30:00, None, 0.0
4.5, 0.0, 0.0, -6.5, 6.5, 1989-02-15 16:00:00, None, 0.0
-1.0, 3.0, 3.0, -1.0, 6.0, 1989-02-16 06:30:00, None, 3.0
3.0, 0.0, 0.0, -1.5, 4.5, 1989-02-16 16:00:00, None, 0.0
-2.5, 0.0, 0.0, -2.5, 4.0, 1989-02-17 06:30:00, None, 0.0
4.0, 0.0, 0.0, -2.5, 6.0, 1989-02-17 16:00:00, None, 0.0
0.5, 0.1, 2.0, -1.5, 5.0, 1989-02-18 08:20:00, None, 0.1
2.0, 0.0, 0.0, -1.5, 5.0, 1989-02-18 16:00:00, None, 0.0
-1.0, 0.1, 0.1, -1.0, 2.0, 1989-02-19 06:40:00, None, 0.1
4.0, 0.0, 0.0, -1.0, 7.0, 1989-02-19 16:00:00, None, 0.0
1.0, 0.0, 0.0, 1.0, 4.5, 1989-02-20 06:15:00, None, 0.0
6.0, 0.0, 0.0, 1.0, 7.5, 1989-02-20 16:00:00, None, 0.0
4.0, 0.0, 0.0, 1.5, 6.5, 1989-02-21 06:00:00, None, 0.0
5.0, 0.0, 0.0, 1.5, 7.5, 1989-02-21 16:00:00, None, 0.0
2.0, 0.0, 0.0, 2.0, 6.5, 1989-02-22 06:45:00, None, 0.0
6.0, 0.0, 0.0, 2.0, 7.0, 1989-02-22 16:00:00, None, 0.0
1.0, 0.0, 0.0, 1.0, 7.0, 1989-02-23 06:15:00, None, 0.0
3.0, 0.0, 0.0, 0.5, 7.0, 1989-02-23 16:00:00, None, 0.0
-1.0, 0.0, 0.0, -1.0, 4.0, 1989-02-24 07:00:00, None, 0.0
4.0, 0.0, 0.0, -1.0, 5.0, 1989-02-24 16:00:00, None, 0.0
0.0, 0.1, 0.1, 0.0, 5.0, 1989-02-25 06:20:00, None, 0.1
6.0, 0.0, 0.0, 0.0, 8.5, 1989-02-25 16:00:00, None, 0.0
0.0, 0.1, 0.1, 0.0, 6.0, 1989-02-26 07:05:00, None, 0.1
6.0, 0.0, 0.0, -1.0, 10.0, 1989-02-26 16:00:00, None, 0.0
1.0, 0.0, 0.0, 1.0, 7.5, 1989-02-27 07:00:00, None, 0.0
7.0, 0.0, 0.0, 1.0, 8.5, 1989-02-27 16:00:00, None, 0.0
2.0, 0.0, 0.0, 2.0, 8.5, 1989-02-28 06:15:00, None, 0.0
3.0, 0.0, 0.0, 1.0, 5.0, 1989-02-28 16:00:00, None, 0.0
-3.0, None, 9.0, -3.0, 3.5, 1989-03-01 07:30:00, None, 9.0
0.0, 0.0, 0.0, -3.5, 1.5, 1989-03-01 16:00:00, None, 0.0
-10.0, 0.0, 0.0, -10.0, 1.0, 1989-03-02 07:00:00, None, 0.0
1.5, 0.0, 0.0, -10.5, 2.5, 1989-03-02 16:00:00, None, 0.0
-7.0, 0.0, 0.0, -7.0, 2.5, 1989-03-03 07:00:00, None, 0.0
1.5, 0.0, 0.0, -7.0, 2.5, 1989-03-03 16:00:00, None, 0.0
-1.0, 0.1, 0.1, -1.0, 3.0, 1989-03-04 06:10:00, None, 0.1
4.5, 0.0, 0.0, -1.0, 6.0, 1989-03-04 15:45:00, None, 0.0
4.0, 0.0, 0.0, 3.0, None, 1989-03-05 07:30:00, None, 0.0
5.0, 0.0, 0.0, 2.0, 6.0, 1989-03-05 16:00:00, None, 0.0
0.0, 0.0, 2.0, -2.0, 5.0, 1989-03-06 07:15:00, None, 0.0
0.0, 0.0, 4.0, 0.0, 1.0, 1989-03-06 17:30:00, None, 6.0
1.0, 0.0, 0.0, -0.5, 1.5, 1989-03-07 06:30:00, None, 4.0
4.0, 0.0, 0.0, -0.5, 5.5, 1989-03-07 16:00:00, None, 1.0
2.0, 0.0, 0.0, 1.5, 5.0, 1989-03-08 06:30:00, None, 0.0
2.5, 0.0, 0.0, 1.0, 6.0, 1989-03-08 16:00:00, None, 0.0
0.5, 0.0, 0.0, 0.5, 3.0, 1989-03-09 06:50:00, None, 0.0
6.5, 0.0, 0.0, -0.5, 7.0, 1989-03-09 16:00:00, None, 0.0
3.0, 0.0, 0.0, 3.0, 7.0, 1989-03-10 06:00:00, None, 0.0
9.5, 0.0, 0.0, 2.5, 10.5, 1989-03-10 16:00:00, None, 0.0
5.0, 0.0, 0.0, 2.0, 10.0, 1989-03-11 06:55:00, None, 0.0
4.0, 0.0, 0.0, 2.0, 8.0, 1989-03-11 16:00:00, None, 0.0
0.5, 0.0, 0.0, 0.5, 5.0, 1989-03-12 06:20:00, None, 0.0
5.0, 0.0, 0.0, 0.0, 6.0, 1989-03-12 16:00:00, None, 0.0
1.0, 0.0, 0.0, 0.5, 6.0, 1989-03-13 06:00:00, None, 0.0
10.0, 0.0, 0.0, 0.0, 11.5, 1989-03-13 16:00:00, None, 0.0
-1.5, 0.0, 0.0, -1.5, 10.0, 1989-03-14 05:45:00, None, 0.0
0.0, 0.0, 0.0, -2.0, 11.0, 1989-03-14 16:00:00, None, 0.0
-1.0, 0.0, 0.0, -2.5, 9.0, 1989-03-15 06:00:00, None, 0.0
11.0, 0.0, 0.0, -2.5, 12.0, 1989-03-15 16:00:00, None, 0.0
3.5, 0.0, 0.0, 3.0, 11.5, 1989-03-16 06:45:00, None, 0.0
5.5, 0.0, 0.0, 3.0, 7.0, 1989-03-16 16:00:00, None, 0.0
0.5, 0.0, 0.0, 0.0, 7.0, 1989-03-17 06:00:00, None, 0.0
10.0, 0.0, 0.0, -0.5, 11.0, 1989-03-17 16:00:00, None, 0.0
-2.0, 0.0, 0.0, -3.0, 10.0, 1989-03-18 05:50:00, None, 0.0
13.0, 0.0, 0.0, -2.0, 14.5, 1989-03-18 15:45:00, None, 0.0
-2.0, 0.0, 0.0, -3.0, 14.0, 1989-03-19 05:50:00, None, 0.0
12.0, 0.0, 0.0, -2.0, 14.0, 1989-03-19 17:00:00, None, 0.0
-0.5, 0.0, 0.0, -1.5, 12.0, 1989-03-20 07:15:00, None, 0.0
9.0, 0.0, 0.0, -1.5, 10.0, 1989-03-20 15:30:00, 4.0, 0.0
4.0, 0.0, 0.0, 4.0, 9.0, 1989-03-21 07:15:00, None, 0.0
5.0, 0.0, 0.0, 4.0, 6.0, 1989-03-21 16:00:00, None, 0.0
2.0, 0.0, 0.0, 2.0, 6.0, 1989-03-22 06:05:00, 2.0, 0.0
8.5, 0.0, 0.0, 2.0, 10.0, 1989-03-22 16:00:00, None, 0.0
1.0, 0.0, 0.0, 1.0, 9.0, 1989-03-23 06:10:00, 1.0, 0.0
12.0, 0.0, 0.0, 1.0, 12.0, 1989-03-23 16:00:00, None, 0.0
-0.5, 0.0, 0.0, -0.5, 12.0, 1989-03-24 06:20:00, None, 0.0
13.0, 0.0, 0.0, -0.5, 14.0, 1989-03-24 16:00:00, None, 0.0
2.0, 0.0, 0.0, 2.0, 14.0, 1989-03-25 06:50:00, None, 0.0
9.0, 0.0, 0.0, 1.5, 11.0, 1989-03-25 16:00:00, None, 0.0
6.0, 0.0, 0.0, 4.0, 9.0, 1989-03-26 06:15:00, None, 0.0
5.0, 0.0, 0.0, 5.0, 7.0, 1989-03-26 16:00:00, None, 0.0
5.0, 0.0, 0.0, 4.0, 5.0, 1989-03-27 06:35:00, None, 0.0
5.0, 0.0, 0.0, 4.0, 7.0, 1989-03-27 16:00:00, None, 0.0
1.5, 0.0, 0.0, 1.0, 5.5, 1989-03-28 07:20:00, None, 0.0
8.0, 0.0, 0.0, 1.0, 8.0, 1989-03-28 14:00:00, None, 0.0
-1.0, 0.0, 0.0, -1.0, 8.5, 1989-03-29 05:50:00, None, 0.0
7.0, 0.0, 0.0, 1.0, 11.0, 1989-03-29 16:45:00, None, 0.0
5.5, 0.0, 0.0, 3.0, 12.0, 1989-03-30 06:40:00, None, 0.0
6.0, 0.0, 0.0, 3.0, 11.0, 1989-03-30 16:00:00, None, 0.0
2.0, 0.0, 0.0, 0.5, 7.0, 1989-03-31 06:50:00, 25.0, 0.0
4.0, 0.0, 0.0, 2.0, 5.0, 1989-03-31 15:30:00, None, 0.0
3.0, 0.0, 0.0, 1.0, 5.0, 1989-04-01 07:20:00, 12.0, 0.0
1.0, 0.0, 0.0, 1.0, 5.0, 1989-04-02 07:30:00, 25.0, 0.0
1.5, 0.0, 0.0, 0.5, 6.0, 1989-04-03 07:15:00, 13.0, 0.0
4.5, 0.0, 0.0, 0.5, 7.0, 1989-04-03 14:50:00, 15.0, 0.0
2.0, 0.0, 0.0, 2.0, 6.0, 1989-04-04 07:30:00, 4.0, 0.0
7.0, 0.0, 0.0, 2.0, 8.0, 1989-04-04 15:00:00, 0.0, 0.0
2.0, 0.0, 0.0, 0.5, 7.5, 1989-04-05 07:30:00, 12.0, 0.0
9.5, 0.0, 0.0, 0.5, 9.5, 1989-04-05 15:00:00, 0.0, 0.0
5.0, 0.0, 0.0, 3.5, 12.0, 1989-04-06 07:15:00, 27.0, 0.0
1.5, 0.0, 0.0, 1.5, 14.0, 1989-04-07 06:50:00, 2.0, 0.0
12.0, 0.0, 0.0, 1.5, 12.0, 1989-04-07 15:00:00, 0.0, 0.0
-3.0, 0.0, 0.0, -3.0, 13.0, 1989-04-08 06:45:00, 0.0, 0.0
2.0, 0.0, 0.0, -3.0, 11.0, 1989-04-09 07:05:00, 0.0, 0.0
6.0, 0.0, 0.0, 2.0, 18.0, 1989-04-10 07:30:00, 0.0, 0.0
23.0, 0.0, 0.0, 6.0, 23.0, 1989-04-10 15:00:00, None, 0.0
4.0, 0.0, 0.0, 1.0, 20.0, 1989-04-11 07:30:00, None, 0.0
28.0, 0.0, 0.0, 4.0, 28.0, 1989-04-11 15:00:00, None, 0.0
1.0, 0.0, 0.0, 1.0, None, 1989-04-12 07:35:00, None, 0.0
1.5, 0.0, 0.0, 0.5, 19.0, 1989-04-13 06:15:00, 0.0, 0.0
23.0, 0.0, 0.0, 0.5, 23.0, 1989-04-13 14:40:00, None, 0.0
7.0, 0.0, 0.0, 7.0, 22.0, 1989-04-14 06:45:00, 1.0, 0.0
3.5, 0.0, 0.0, 2.0, 14.0, 1989-04-15 05:00:00, 0.0, 0.0
-2.0, 0.0, 0.0, -2.0, 14.0, 1989-04-16 06:50:00, 0.0, 0.0
-3.0, 0.0, 0.0, -9.0, 12.0, 1989-04-17 07:30:00, None, None
5.0, 0.0, 0.0, -2.0, 21.0, 1989-04-18 07:30:00, None, None
8.0, 0.0, 0.0, 6.0, 19.0, 1989-04-19 06:45:00, None, None
9.0, 0.0, 0.0, 8.0, 14.0, 1989-04-20 07:30:00, 25.0, None
