station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, HEIGHT_OF_SNOW
8.0, 90.0, None, None, 6.0, None, 14.5, 1983-10-08 08:00:00, 0.0, None, None, 0.0
13.0, 80.0, None, None, 8.0, None, 13.5, 1983-10-08 16:05:00, 0.0, None, None, 0.0
6.0, 91.0, None, None, 5.5, None, 13.5, 1983-10-09 08:00:00, 0.0, None, None, 0.0
14.5, 79.0, None, None, 6.0, None, 15.0, 1983-10-09 16:10:00, 0.0, None, None, 0.0
5.5, 95.0, None, None, 5.5, None, None, 1983-10-10 08:00:00, 0.0, None, None, 0.0
14.0, 79.0, None, None, 5.5, None, 14.0, 1983-10-10 16:05:00, 0.0, None, None, 0.0
6.0, 92.0, None, None, 4.0, None, 14.0, 1983-10-11 08:00:00, 0.0, None, None, 0.0
16.0, 70.0, None, None, 6.0, None, 16.0, 1983-10-11 16:10:00, 0.0, None, None, 0.0
7.0, 92.0, None, None, 2.0, None, 16.0, 1983-10-12 08:00:00, 0.0, None, None, 0.0
16.5, 75.0, None, None, 7.0, None, 16.5, 1983-10-12 16:00:00, 0.0, None, None, 0.0
7.5, 95.0, None, None, 2.0, None, 15.0, 1983-10-13 08:00:00, 0.0, None, None, 0.0
11.0, 90.0, None, None, 6.5, None, 11.0, 1983-10-13 14:00:00, 0.0, None, None, 0.0
7.0, 95.0, None, None, 1.5, None, 11.0, 1983-10-14 08:00:00, 0.0, None, None, 0.0
11.0, 88.0, None, None, 7.0, None, 11.0, 1983-10-14 16:00:00, 0.0, None, None, 0.0
8.0, 91.0, None, None, 6.0, None, 12.0, 1983-10-15 08:00:00, 0.0, None, None, 0.0
13.5, 80.0, None, None, 6.0, None, 13.5, 1983-10-15 13:55:00, 0.0, None, None, 0.0
7.0, 88.0, None, None, 6.5, None, 13.5, 1983-10-16 08:00:00, 0.0, None, None, 0.0
11.0, 81.0, None, None, 6.5, None, 11.5, 1983-10-16 13:50:00, 0.0, None, None, 0.0
8.0, 95.0, None, None, 7.0, None, 11.0, 1983-10-17 08:00:00, 10.0, None, None, 0.0
12.5, 84.0, None, None, 7.5, None, 13.0, 1983-10-17 16:00:00, 1.0, None, None, 0.0
6.5, 94.0, None, None, 6.0, None, 13.0, 1983-10-18 08:00:00, 0.0, None, None, 0.0
10.5, 84.0, None, None, 6.5, None, 10.5, 1983-10-18 15:50:00, 0.0, None, None, 0.0
8.5, 95.0, None, None, 8.0, None, 11.0, 1983-10-19 08:10:00, 2.0, None, None, 0.0
10.0, 94.0, None, None, 8.0, None, 10.5, 1983-10-19 15:55:00, 3.0, None, None, 0.0
9.0, 95.0, None, None, 8.0, None, 11.0, 1983-10-20 08:00:00, 8.0, None, None, 0.0
14.5, 85.0, None, None, 9.0, None, 14.5, 1983-10-20 16:00:00, 2.0, None, None, 0.0
11.5, 94.0, None, None, 3.5, None, 14.0, 1983-10-21 06:00:00, 3.0, None, None, 0.0
11.0, 94.0, None, None, 9.5, None, 12.5, 1983-10-21 16:00:00, 9.0, None, None, 0.0
9.5, 92.0, None, None, 2.5, None, 14.0, 1983-10-22 06:00:00, 23.0, None, None, 0.0
12.0, 89.0, None, None, 8.0, None, 12.5, 1983-10-22 16:05:00, 4.0, None, None, 0.0
6.0, 94.0, None, None, 5.5, None, 12.0, 1983-10-23 06:00:00, 1.0, None, None, 0.0
12.0, 81.0, None, None, 5.5, None, 12.0, 1983-10-23 16:00:00, 0.0, None, None, 0.0
6.5, 90.0, None, None, 5.0, None, 12.0, 1983-10-24 06:00:00, 0.0, None, None, 0.0
8.0, 95.0, None, None, 5.0, None, 8.0, 1983-10-24 15:55:00, 4.0, None, None, 0.0
8.0, 95.0, None, None, 7.0, None, 8.0, 1983-10-25 06:00:00, 2.0, None, None, 0.0
10.0, 95.0, None, None, 7.5, None, 10.0, 1983-10-25 16:10:00, 2.0, None, None, 0.0
10.5, 95.0, None, None, 9.5, None, 11.0, 1983-10-26 06:00:00, 0.0, None, None, 0.0
11.0, 94.0, None, None, 10.0, None, 11.0, 1983-10-26 15:35:00, 0.0, None, None, 0.0
9.0, 95.0, None, None, 8.5, None, 11.5, 1983-10-27 06:00:00, 5.0, None, None, 0.0
13.0, 82.0, None, None, 7.0, None, 16.5, 1983-10-27 15:50:00, 0.0, None, None, 0.0
5.5, 92.0, None, None, 5.5, None, 13.0, 1983-10-28 06:00:00, 0.0, None, None, 0.0
13.0, 75.0, None, None, 5.0, None, 13.0, 1983-10-28 15:50:00, 0.0, None, None, 0.0
6.0, 92.0, None, None, 6.0, None, 13.0, 1983-10-29 06:00:00, 0.0, None, None, 0.0
10.5, 86.0, None, None, 5.5, None, 13.5, 1983-10-29 15:50:00, 0.0, None, None, 0.0
11.0, 95.0, None, None, 2.0, None, 11.0, 1983-10-30 06:00:00, 20.0, None, None, 0.0
12.0, 95.0, None, None, 8.5, None, 12.5, 1983-10-30 15:50:00, 14.0, None, None, 0.0
8.0, 94.0, None, None, 1.5, None, 12.0, 1983-10-31 06:00:00, 9.0, None, None, 0.0
13.0, 80.0, None, None, 7.0, None, 14.5, 1983-10-31 16:00:00, 0.0, None, None, 0.0
9.0, 90.0, None, None, 7.0, None, 12.0, 1983-11-01 06:00:00, None, None, None, None
9.0, 94.0, None, None, 8.5, None, 11.0, 1983-11-01 18:00:00, 1.0, None, None, None
10.0, None, None, None, 9.0, None, 11.0, 1983-11-02 06:00:00, 1.0, None, None, None
10.0, 94.0, None, None, 10.0, None, 13.5, 1983-11-02 18:00:00, 4.0, None, None, None
9.0, 94.0, None, None, 9.0, None, 12.0, 1983-11-03 06:00:00, 29.0, None, None, None
10.0, 92.0, None, None, 7.0, None, 14.0, 1983-11-03 10:45:00, 0.0, None, None, 0.0
10.5, 94.0, None, None, 9.0, None, 12.0, 1983-11-03 15:36:00, 0.0, None, None, 0.0
8.0, 95.0, None, None, 8.0, None, 13.0, 1983-11-04 07:53:00, 5.0, None, None, 0.0
7.0, 93.0, None, None, 7.0, None, 12.0, 1983-11-04 18:00:00, 1.0, None, None, None
6.0, 95.0, None, None, 5.0, None, 12.0, 1983-11-05 07:00:00, 0.0, None, None, 0.0
5.5, 95.0, None, None, 5.0, None, 8.0, 1983-11-05 18:00:00, 8.0, None, None, None
6.0, 90.0, None, None, 5.0, None, 10.0, 1983-11-06 07:00:00, 2.0, None, None, 0.0
6.0, 94.0, None, None, 6.0, None, 10.0, 1983-11-06 18:00:00, 1.0, None, None, None
7.0, 95.0, None, None, 5.0, None, 10.0, 1983-11-07 06:55:00, 7.0, None, None, 0.0
6.0, 93.0, None, None, 6.0, None, 9.0, 1983-11-07 18:00:00, 3.0, None, None, None
5.0, 95.0, None, None, 4.0, None, 8.0, 1983-11-08 07:00:00, 0.0, None, None, 0.0
5.0, 95.0, None, None, 5.0, None, 7.0, 1983-11-08 18:00:00, 1.0, None, None, None
5.5, 95.0, None, None, 4.0, None, 8.0, 1983-11-09 07:00:00, None, None, None, 0.0
None, None, None, None, None, None, None, 1983-11-09 18:00:00, 8.0, None, None, None
7.0, 95.0, None, None, 4.0, None, 8.0, 1983-11-10 07:00:00, 4.0, None, None, 0.0
None, None, None, None, None, None, None, 1983-11-10 18:00:00, 25.0, None, None, None
9.0, 95.0, None, None, 6.0, None, 11.0, 1983-11-11 07:00:00, 9.0, None, None, 0.0
None, None, None, None, None, None, None, 1983-11-11 18:00:00, 2.0, None, None, None
7.5, 96.0, None, None, 7.0, None, 11.0, 1983-11-12 07:00:00, 26.0, None, None, 0.0
None, None, None, None, None, None, None, 1983-11-12 18:00:00, 22.0, None, None, None
7.0, 94.0, None, None, 6.0, None, 9.0, 1983-11-13 07:00:00, 6.0, None, None, 0.0
8.0, 75.0, None, None, 6.0, None, 10.5, 1983-11-13 14:40:00, 6.0, None, None, 0.0
6.5, 95.0, None, None, 6.0, None, 10.0, 1983-11-14 07:30:00, 31.0, None, None, 0.0
6.5, 95.0, None, None, 6.5, None, 7.5, 1983-11-14 16:00:00, 10.0, None, None, 0.0
8.0, 95.0, None, None, 5.0, None, 8.0, 1983-11-15 06:00:00, 39.0, None, None, 0.0
8.5, 95.0, None, None, 8.0, None, 12.5, 1983-11-15 22:25:00, 33.0, None, None, 0.0
8.0, 95.0, None, None, 7.0, None, 8.5, 1983-11-16 08:00:00, 21.0, None, None, 0.0
8.5, 95.0, None, None, 7.0, None, 9.0, 1983-11-16 16:00:00, 7.0, None, None, 0.0
7.5, 90.0, None, None, 6.5, None, 8.5, 1983-11-17 06:45:00, 35.0, None, None, 0.0
7.5, 95.0, None, None, 6.5, None, 9.0, 1983-11-17 16:15:00, 6.0, None, None, 0.0
6.0, 95.0, None, None, 5.0, None, 9.0, 1983-11-18 06:10:00, 17.0, None, None, 0.0
8.0, 94.0, None, None, 5.5, None, 11.0, 1983-11-18 16:00:00, 2.0, None, None, 0.0
5.0, 95.0, None, None, 4.0, None, 12.0, 1983-11-19 06:15:00, 0.0, None, None, 0.0
5.5, 96.0, None, None, 4.5, None, 7.0, 1983-11-19 16:00:00, 2.0, None, None, 0.0
6.0, 95.0, None, None, 4.5, None, 6.0, 1983-11-20 06:15:00, 0.0, None, None, 0.0
9.0, 87.0, None, None, 4.5, None, 9.5, 1983-11-20 16:00:00, 3.0, None, None, 0.0
4.0, 95.0, None, None, 4.0, None, 9.0, 1983-11-21 06:15:00, 3.0, None, None, 0.0
7.0, 90.0, None, None, 4.0, None, 9.0, 1983-11-21 16:00:00, 6.0, None, None, 0.0
4.5, 96.0, None, None, 4.0, None, 8.5, 1983-11-22 07:00:00, 0.0, None, None, 0.0
4.5, 94.0, None, None, 4.0, None, 5.0, 1983-11-22 16:00:00, 0.0, None, None, 0.0
5.0, 96.0, None, None, 4.5, None, 5.0, 1983-11-23 06:00:00, 1.0, None, None, 0.0
5.5, 94.0, None, None, 3.5, None, 6.5, 1983-11-23 16:00:00, 0.0, None, None, 0.0
4.5, 96.0, None, None, 3.0, None, 5.5, 1983-11-24 06:00:00, 11.0, None, None, 0.0
5.5, 95.0, None, None, 4.5, None, 6.0, 1983-11-24 16:00:00, 33.0, None, None, 0.0
4.0, 95.0, None, None, 3.0, None, 5.0, 1983-11-25 06:00:00, 7.0, None, None, 0.0
6.0, 94.0, None, None, 4.0, None, 7.0, 1983-11-25 16:00:00, 0.0, None, None, 0.0
5.0, 95.0, None, None, 4.0, None, 6.0, 1983-11-26 06:00:00, 1.0, None, None, 0.0
3.5, 95.0, None, None, 3.5, None, 6.0, 1983-11-26 16:00:00, 9.0, None, None, 0.0
5.0, 95.0, None, None, 3.0, None, 6.0, 1983-11-27 06:00:00, 4.0, None, None, 0.0
5.5, 95.0, None, None, 4.5, None, 6.0, 1983-11-27 16:00:00, 0.0, None, None, 0.0
2.0, 95.0, None, None, 2.0, None, 6.0, 1983-11-28 06:30:00, 0.0, None, None, 0.0
6.0, 87.0, None, None, 1.5, None, 8.0, 1983-11-28 16:00:00, 0.0, None, None, 0.0
1.0, 88.0, None, None, 0.0, None, 6.0, 1983-11-29 06:20:00, 0.0, None, None, 0.0
5.0, 76.0, None, None, 0.0, None, 7.0, 1983-11-29 16:00:00, 0.0, None, None, 0.0
-0.5, 85.0, None, None, -1.0, None, 5.0, 1983-11-30 06:10:00, 0.0, None, None, 0.0
4.5, 63.0, None, None, -1.0, None, 7.5, 1983-11-30 16:00:00, 0.0, None, None, 0.0
-2.0, 87.0, None, None, -2.0, None, 2.0, 1983-12-01 05:45:00, 0.0, None, None, 0.0
1.0, 84.0, None, None, -2.0, None, 6.5, 1983-12-01 16:00:00, 0.0, None, None, 0.0
0.0, 90.0, None, None, -2.0, None, 1.0, 1983-12-02 06:00:00, 0.0, None, None, 0.0
1.0, 87.0, None, None, 0.0, None, 2.0, 1983-12-02 16:10:00, 0.0, None, None, 0.0
-1.0, 91.0, None, None, -1.0, None, 1.0, 1983-12-03 06:00:00, 0.0, None, None, 0.0
2.0, 80.0, None, None, -1.5, None, 5.0, 1983-12-03 16:12:00, 0.0, None, None, 0.0
0.0, 89.0, None, None, -1.5, None, 2.0, 1983-12-04 06:10:00, 0.0, None, None, 0.0
1.5, 90.0, None, None, -0.5, None, 2.0, 1983-12-04 16:15:00, 0.0, None, None, 0.0
0.0, 93.0, None, None, 0.0, None, 3.0, 1983-12-05 06:00:00, 0.0, None, None, 0.0
2.0, 90.0, None, None, 0.0, None, 5.5, 1983-12-05 16:11:00, 0.0, None, None, 0.0
0.0, 90.0, None, None, -6.0, None, 2.0, 1983-12-06 05:55:00, 0.0, None, None, 0.0
2.0, 75.0, None, None, 0.0, None, 5.0, 1983-12-06 16:00:00, 0.0, None, None, 0.0
-1.0, 87.0, None, None, -8.0, None, 2.0, 1983-12-07 06:05:00, 0.0, None, None, 0.0
1.5, 83.0, None, None, -2.0, None, 2.0, 1983-12-07 16:00:00, 0.0, None, None, 0.0
1.0, 95.0, 3.0, 3.0, -8.0, None, 2.0, 1983-12-08 06:05:00, 1.0, None, None, 6.0
4.5, 95.0, None, None, 1.0, None, 5.0, 1983-12-08 16:00:00, None, None, None, 0.0
3.0, 94.0, None, None, 2.5, None, 4.5, 1983-12-09 06:00:00, 0.0, None, None, 0.0
4.5, 92.0, None, None, 3.0, None, 6.0, 1983-12-09 16:30:00, 0.0, None, None, 0.0
1.0, 92.0, None, None, 1.0, None, 4.5, 1983-12-10 05:50:00, 0.0, None, None, 0.0
4.0, 90.0, None, None, 1.0, None, 4.0, 1983-12-10 16:00:00, 0.0, None, None, 0.0
4.0, 95.0, None, None, 1.0, None, 4.5, 1983-12-11 06:00:00, 4.0, None, None, 0.0
5.0, 95.0, None, None, 4.0, None, 6.5, 1983-12-11 16:00:00, 0.0, None, None, 0.0
4.0, 94.0, None, None, 2.5, None, 5.0, 1983-12-12 05:50:00, 0.0, None, None, 0.0
3.0, 95.0, None, None, 3.0, None, 4.5, 1983-12-12 16:00:00, 12.0, None, None, 0.0
5.0, 95.0, None, None, 3.0, None, 6.0, 1983-12-13 06:00:00, 9.0, None, None, 0.0
6.0, 95.0, None, None, 5.0, None, 9.0, 1983-12-13 16:00:00, 0.0, None, None, 0.0
5.0, 95.0, None, None, 4.5, None, 6.5, 1983-12-14 06:00:00, 1.0, None, None, 0.0
6.0, 90.0, None, None, 4.0, None, 7.0, 1983-12-14 06:20:00, 0.0, None, None, 0.0
2.0, 93.0, None, None, 1.5, None, 6.0, 1983-12-15 05:45:00, 0.0, None, None, 0.0
2.5, 90.0, None, None, 0.0, None, 5.0, 1983-12-15 16:30:00, 0.0, None, None, 0.0
-1.0, 90.0, None, None, -1.0, None, 2.5, 1983-12-16 06:00:00, 0.0, None, None, 0.0
1.0, 82.0, None, None, -1.0, None, 5.0, 1983-12-16 16:17:00, 0.0, None, None, 0.0
-1.5, 80.0, None, None, -1.5, None, 1.5, 1983-12-17 06:00:00, 0.0, None, None, 0.0
0.0, 80.0, None, None, -2.0, None, 1.5, 1983-12-17 16:15:00, 0.0, None, None, 0.0
-2.5, 82.0, None, None, -2.5, None, 0.0, 1983-12-18 06:00:00, 0.0, None, None, 0.0
0.0, 75.0, None, None, -3.5, None, 2.0, 1983-12-18 16:10:00, 0.0, None, None, 0.0
-3.5, 90.0, None, None, -3.5, None, 0.0, 1983-12-19 06:00:00, 0.0, None, None, 0.0
-1.0, 54.0, None, None, -4.0, None, 2.0, 1983-12-19 16:00:00, 0.0, None, None, 0.0
-8.0, 47.0, None, None, -8.0, None, -1.0, 1983-12-20 06:00:00, 0.0, None, None, 0.0
-4.5, 48.0, None, None, -8.5, None, -2.0, 1983-12-20 16:00:00, 0.0, None, None, 0.0
-8.0, 68.0, None, None, -8.5, None, -4.0, 1983-12-21 05:50:00, 0.0, None, None, 0.0
-3.0, 50.0, None, None, -8.0, None, -1.5, 1983-12-21 16:00:00, 0.0, None, None, 0.0
-8.0, 63.0, None, None, -9.0, None, -3.0, 1983-12-22 05:55:00, 0.0, None, None, 0.0
-5.0, 50.0, None, None, -9.5, None, -3.0, 1983-12-22 16:00:00, 0.0, None, None, 0.0
-9.5, 70.0, None, None, -10.5, None, -5.0, 1983-12-23 05:50:00, 0.0, None, None, 0.0
-5.0, 51.0, None, None, -10.0, None, -3.0, 1983-12-23 16:00:00, 0.0, None, None, 0.0
-5.0, 43.0, None, None, -8.0, None, -5.0, 1983-12-24 05:50:00, 0.0, None, None, 0.0
-1.0, 45.0, None, None, -8.0, None, 1.0, 1983-12-24 16:00:00, 0.0, None, None, 0.0
0.5, 68.0, None, None, -3.0, None, 1.5, 1983-12-25 05:45:00, 0.0, None, None, 0.0
1.0, 90.0, None, None, 0.0, None, 3.0, 1983-12-25 16:00:00, 0.0, None, None, 0.0
3.5, 91.0, 2.0, 2.0, -0.5, None, 3.5, 1983-12-26 12:00:00, 2.0, None, None, 2.0
2.5, 94.0, None, None, 2.5, None, 3.5, 1983-12-26 16:15:00, 8.0, None, None, 0.0
-1.0, 93.0, None, None, -1.0, None, 2.5, 1983-12-27 06:00:00, 1.0, None, None, 0.0
1.0, 88.0, None, None, -2.5, None, 4.5, 1983-12-27 16:10:00, 0.0, None, None, 0.0
-3.0, 88.0, None, None, -3.0, None, 1.0, 1983-12-28 06:00:00, 0.0, None, None, 0.0
-1.5, 84.0, None, None, -4.0, None, 0.0, 1983-12-28 16:30:00, 0.0, None, None, 0.0
-2.0, 85.0, None, None, -3.0, None, -1.5, 1983-12-29 06:10:00, 6.0, None, None, 0.0
0.5, 95.0, None, None, -2.0, None, 1.0, 1983-12-29 16:10:00, 13.0, None, None, 0.0
3.0, 95.0, None, None, -1.0, None, 3.0, 1983-12-30 06:10:00, 12.0, None, None, 0.0
6.5, 85.0, None, None, 3.0, None, 11.0, 1983-12-30 16:05:00, 0.0, None, None, 0.0
4.0, 95.0, None, None, 4.0, None, 6.5, 1983-12-31 06:00:00, 11.0, None, None, 0.0
5.0, 94.0, None, None, 4.0, None, 6.5, 1983-12-31 16:20:00, 0.0, None, None, 0.0
4.0, 94.0, None, None, 4.0, None, 6.5, 1984-01-01 06:05:00, 0.0, None, None, 0.0
6.0, 94.0, None, None, 4.0, None, 7.0, 1984-01-01 15:35:00, 1.0, None, None, 0.0
5.0, 99.0, None, None, 4.5, None, 6.0, 1984-01-02 06:00:00, 36.0, None, None, 0.0
5.0, 99.0, None, None, 4.5, None, 6.0, 1984-01-02 16:10:00, 0.0, None, None, 0.0
6.0, 99.0, None, None, 4.5, None, 6.0, 1984-01-03 02:30:00, None, None, None, 0.0
6.0, 99.0, None, None, 4.5, None, 6.0, 1984-01-03 06:00:00, 7.0, None, None, 0.0
7.0, 94.0, None, None, 6.0, None, 7.0, 1984-01-03 18:00:00, 21.0, None, None, None
11.0, 100.0, None, None, 6.5, None, 14.0, 1984-01-04 06:00:00, 29.0, None, None, 0.0
9.0, 99.0, None, None, 7.0, None, 11.0, 1984-01-04 16:15:00, 18.0, None, None, 0.0
6.5, 99.0, None, None, 5.0, None, 8.5, 1984-01-05 06:00:00, 0.0, None, None, 0.0
5.5, 99.0, None, None, 4.5, None, 6.5, 1984-01-05 16:15:00, 0.0, None, None, 0.0
6.5, 99.0, None, None, 5.0, None, 6.5, 1984-01-06 06:00:00, 5.0, None, None, 0.0
5.5, 99.0, None, None, 5.0, None, 6.5, 1984-01-06 16:10:00, 0.0, None, None, 0.0
6.5, 100.0, None, None, 6.0, None, 7.0, 1984-01-07 06:00:00, 1.0, None, None, 0.0
8.5, 91.0, None, None, 6.0, None, 10.0, 1984-01-07 16:00:00, 0.0, None, None, 0.0
6.0, 99.0, None, None, 5.5, None, 9.0, 1984-01-08 06:00:00, 2.0, None, None, 0.0
6.5, 98.0, None, None, 5.5, None, 7.0, 1984-01-08 15:55:00, 4.0, None, None, 0.0
6.0, 99.0, None, None, 5.5, None, 7.0, 1984-01-09 06:00:00, 0.0, None, None, 0.0
7.0, 99.0, None, None, 5.5, None, 7.5, 1984-01-09 16:00:00, 6.0, None, None, 0.0
7.0, 99.0, None, None, 6.5, None, 7.5, 1984-01-10 06:00:00, 5.0, None, None, 0.0
7.5, 93.0, None, None, 6.0, None, 7.5, 1984-01-10 15:50:00, 5.0, None, None, 0.0
6.0, 99.0, None, None, 4.0, None, 8.0, 1984-01-11 06:00:00, 0.0, None, None, 0.0
6.0, 95.0, None, None, 4.0, None, 8.0, 1984-01-11 15:00:00, None, None, None, 0.0
3.0, 99.0, None, None, 3.0, None, 6.0, 1984-01-12 06:00:00, 0.0, None, None, 0.0
5.0, 90.0, None, None, 2.0, None, 8.0, 1984-01-12 16:25:00, 0.0, None, None, 0.0
1.5, 90.0, None, None, 1.0, None, 5.0, 1984-01-13 06:00:00, 0.0, None, None, 0.0
4.5, 83.0, None, None, 0.0, None, 7.0, 1984-01-13 16:25:00, 0.0, None, None, 0.0
-1.0, 83.0, None, None, -1.0, None, 4.5, 1984-01-14 06:00:00, 0.0, None, None, 0.0
