station_observations
CURRENT_AIR_TEMPERATURE1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-1.0, 0.0, 0.0, -2.5, -1.0, 1988-11-15 14:00:00, None, 5.0
-2.5, 2.0, 2.0, -3.5, -1.0, 1988-11-16 05:30:00, None, 7.0
1.0, 0.0, 0.0, -3.0, 1.0, 1988-11-16 14:00:00, None, 7.0
-1.0, 4.0, 4.0, -1.0, 1.0, 1988-11-17 05:30:00, None, 9.0
-1.5, 0.0, 0.0, -1.5, -0.5, 1988-11-17 14:00:00, None, 9.0
-3.0, 1.0, 1.0, -3.5, -1.5, 1988-11-18 06:00:00, None, 8.0
-0.5, 2.0, 1.0, -2.5, -0.5, 1988-11-18 14:00:00, None, 9.0
-1.0, 8.0, 7.0, -2.5, 0.5, 1988-11-19 06:00:00, None, 15.0
0.5, 8.0, 0.1, -1.0, 1.0, 1988-11-19 14:00:00, None, 15.0
0.5, 6.0, 0.1, 0.0, 1.0, 1988-11-20 06:00:00, None, 11.0
1.0, 0.0, 0.0, 0.0, 2.5, 1988-11-20 14:00:00, None, 11.0
0.0, 0.0, 0.0, -2.0, 2.0, 1988-11-21 05:30:00, None, 11.0
1.0, 0.0, 0.0, -1.0, 1.5, 1988-11-21 14:00:00, None, 10.0
-4.5, 0.0, 0.0, -4.5, 1.5, 1988-11-22 05:30:00, None, 10.0
0.5, 0.0, 0.0, -5.0, 1.0, 1988-11-22 15:00:00, None, 10.0
0.0, 0.0, 0.0, -3.0, 0.5, 1988-11-23 05:30:00, None, 10.0
0.5, 0.0, 0.0, -1.5, 2.0, 1988-11-23 14:00:00, None, 10.0
-5.0, 1.0, 1.0, -8.0, 0.5, 1988-11-24 06:00:00, None, 10.0
-2.0, 2.0, 1.0, -5.5, -2.0, 1988-11-24 14:00:00, None, 12.0
-11.0, None, None, -11.5, -1.5, 1988-11-25 06:15:00, None, 12.0
-7.5, None, None, -8.0, 7.0, 1988-11-25 14:00:00, None, 12.0
-15.0, None, None, -17.0, -7.0, 1988-11-26 06:00:00, None, 12.0
-10.5, 0.0, 0.0, -14.5, -10.5, 1988-11-26 13:30:00, None, 12.0
-4.5, 2.0, 2.0, -12.0, -4.5, 1988-11-27 06:00:00, None, 14.0
-0.5, None, None, -5.5, -0.5, 1988-11-27 13:45:00, None, 14.0
1.5, 0.0, 0.0, -2.0, 2.5, 1988-11-28 06:00:00, None, 11.0
2.0, None, None, -1.0, 2.0, 1988-11-28 14:00:00, None, 11.0
0.0, 4.0, 4.0, -1.5, 2.0, 1988-11-29 05:30:00, None, 16.0
1.0, 0.0, 0.0, -0.5, 1.0, 1988-11-29 14:15:00, None, 16.0
-6.0, 0.0, 0.0, -6.0, 1.0, 1988-11-30 05:30:00, None, 15.0
1.0, 0.0, 0.0, -1.0, 1.0, 1988-11-30 14:00:00, None, 15.0
1.0, 0.0, 0.0, -0.5, 5.0, 1988-12-01 05:30:00, None, 15.0
1.0, 1.0, 1.0, 0.0, 1.0, 1988-12-01 14:00:00, None, 14.0
-2.5, 0.0, 0.0, -2.5, 4.5, 1988-12-02 06:00:00, None, 12.0
-3.0, 0.0, 0.0, -6.0, -1.0, 1988-12-02 14:00:00, None, 12.0
-4.0, 0.0, 0.0, -8.0, -2.0, 1988-12-03 06:00:00, None, 12.0
-1.0, 0.0, 0.0, -6.0, -1.0, 1988-12-03 14:00:00, None, 12.0
0.5, 0.0, 0.0, -1.5, 0.5, 1988-12-04 06:00:00, None, 12.0
1.0, 0.0, 0.0, 0.0, 1.5, 1988-12-04 13:00:00, None, 12.0
0.5, 0.0, 0.0, 0.0, 2.0, 1988-12-05 06:00:00, None, 11.0
0.0, 0.0, 0.0, -0.5, 2.0, 1988-12-05 14:00:00, None, 11.0
-9.0, 0.0, 0.0, -9.0, 0.0, 1988-12-06 05:30:00, None, 11.0
-6.0, 0.0, 0.0, -9.0, -6.0, 1988-12-06 14:00:00, None, 11.0
-8.0, 0.0, 0.0, -12.0, -6.0, 1988-12-07 05:30:00, None, 11.0
-5.5, 0.0, 0.0, -9.5, -5.5, 1988-12-07 14:00:00, None, 11.0
-5.0, 4.0, 4.0, -7.5, -5.0, 1988-12-08 06:00:00, None, 15.0
-1.5, 10.0, 5.0, -5.0, -1.0, 1988-12-08 16:00:00, None, 20.0
-6.0, 0.0, 0.0, -6.0, -2.0, 1988-12-09 05:30:00, None, 20.0
-1.5, 0.0, 0.0, -7.0, -1.5, 1988-12-09 14:00:00, None, 20.0
-5.0, 4.0, 4.0, -5.0, -1.5, 1988-12-10 06:00:00, None, 24.0
-4.0, None, None, -7.5, 3.5, 1988-12-10 14:00:00, None, 24.0
-2.5, 1.0, 1.0, -7.5, -2.5, 1988-12-11 06:00:00, None, 24.0
0.0, 6.0, 5.0, -3.0, 0.0, 1988-12-11 17:00:00, None, 28.0
-7.0, 0.0, 0.0, -7.0, 1.0, 1988-12-12 05:30:00, None, 27.0
-3.0, 0.0, 0.0, -9.0, -2.0, 1988-12-12 16:00:00, None, 27.0
0.0, 4.0, 4.0, -3.0, 0.0, 1988-12-13 05:30:00, None, 30.0
-2.0, 24.0, 20.0, -2.0, 0.0, 1988-12-13 17:50:00, None, 54.0
-3.5, 24.0, 1.0, -3.5, -2.0, 1988-12-14 05:30:00, None, 50.0
-5.0, 0.0, 0.0, -5.0, -3.0, 1988-12-14 15:00:00, None, 50.0
-12.5, 0.0, 0.0, -12.5, -5.0, 1988-12-15 05:30:00, None, 48.0
-8.0, 0.0, 0.0, -14.0, -8.0, 1988-12-15 15:00:00, None, 48.0
-19.0, None, None, -19.0, -8.0, 1988-12-16 06:00:00, None, 48.0
-10.0, None, None, -19.5, -9.5, 1988-12-16 15:20:00, None, 48.0
-17.0, None, None, -17.5, -9.5, 1988-12-17 06:00:00, None, 48.0
-11.0, None, None, -17.0, -11.0, 1988-12-17 14:00:00, None, 47.0
-6.0, 1.0, 1.0, -12.0, -6.0, 1988-12-18 06:00:00, None, 47.0
-3.0, 4.0, 4.0, -6.5, -3.0, 1988-12-18 14:00:00, None, 47.0
-10.0, 2.0, 2.0, -10.0, -1.5, 1988-12-19 05:30:00, None, 47.0
-6.5, 0.0, 0.0, -11.0, -6.0, 1988-12-19 14:00:00, None, 45.0
-9.5, 1.0, 1.0, -12.5, -6.5, 1988-12-20 05:30:00, None, 46.0
-5.0, 0.0, 0.0, -10.0, -5.0, 1988-12-20 14:50:00, None, 46.0
-10.5, 0.0, 0.0, -13.0, -5.0, 1988-12-21 06:00:00, None, 46.0
-8.0, 0.0, 0.0, -11.0, -8.0, 1988-12-21 14:00:00, None, 46.0
-15.0, 2.0, 2.0, -16.0, -8.0, 1988-12-22 06:00:00, None, 47.0
-9.5, 0.0, 0.0, -16.0, -9.5, 1988-12-22 14:50:00, None, 46.0
-9.0, 1.0, 1.0, -16.5, -9.0, 1988-12-23 07:00:00, None, 47.0
-7.0, 2.0, 1.0, -10.0, -7.0, 1988-12-23 15:00:00, None, 47.0
-10.0, 0.1, 0.1, -12.5, -7.5, 1988-12-24 06:00:00, None, 43.0
-10.5, 0.0, 0.0, -11.5, -9.0, 1988-12-24 13:30:00, None, 43.0
-23.0, None, None, -24.5, -8.0, 1988-12-25 10:00:00, None, 43.0
-21.0, None, None, -24.5, -21.0, 1988-12-25 14:00:00, None, None
-18.5, 0.0, 0.0, -26.0, -18.0, 1988-12-26 09:00:00, None, 43.0
-14.0, None, None, -18.5, -14.0, 1988-12-26 14:00:00, None, None
-11.5, 2.0, 2.0, -19.5, -11.5, 1988-12-27 06:00:00, None, 45.0
-7.5, 4.0, 2.0, -11.5, -7.5, 1988-12-27 14:00:00, None, 47.0
-7.5, 6.0, 2.0, -8.0, -7.0, 1988-12-28 05:30:00, None, 48.0
-5.0, 7.0, 7.0, -8.0, -5.0, 1988-12-28 16:50:00, None, 54.0
-4.0, 24.0, 17.0, -8.0, -3.5, 1988-12-29 05:30:00, None, 67.0
-4.5, 0.0, 0.0, -4.5, -2.0, 1988-12-29 18:00:00, None, 67.0
-6.5, 0.0, 0.0, -6.5, -2.0, 1988-12-30 06:00:00, None, 68.0
-9.0, None, None, -9.0, -6.0, 1988-12-30 14:20:00, None, 68.0
-25.0, 0.0, 0.0, -25.0, -9.0, 1988-12-31 06:00:00, None, 65.0
-22.0, 0.0, 0.0, -27.0, -21.0, 1988-12-31 14:00:00, None, 65.0
-15.0, 1.0, 1.0, -23.0, -15.0, 1989-01-01 06:30:00, None, 66.0
-10.0, 7.0, 7.0, -15.0, -9.5, 1989-01-01 16:00:00, None, 67.0
-14.5, 9.0, 2.0, -17.5, -9.0, 1989-01-02 06:00:00, None, 69.0
-11.0, None, None, -14.5, -11.0, 1989-01-02 14:00:00, None, 69.0
-4.0, 12.0, 12.0, -12.0, -4.0, 1989-01-03 05:30:00, None, 76.0
-5.0, 18.0, 7.0, -5.0, -1.0, 1989-01-03 16:50:00, None, 81.0
-10.5, 0.0, 0.0, -11.0, -5.0, 1989-01-04 06:00:00, None, 81.0
-13.0, 0.0, 0.0, -16.0, -10.5, 1989-01-04 14:00:00, None, 80.0
-10.0, 0.0, 0.0, -13.0, -10.0, 1989-01-05 05:30:00, None, 81.0
-6.5, 6.0, 6.0, -10.0, -6.5, 1989-01-05 14:00:00, None, 82.0
-14.0, 7.0, 2.0, -14.0, -6.0, 1989-01-06 06:00:00, None, 84.0
-17.0, 0.0, 0.0, -17.0, -14.0, 1989-01-06 14:50:00, None, 76.0
-31.0, 0.0, 0.0, -33.0, -17.0, 1989-01-07 06:00:00, None, 76.0
-26.0, 0.0, 0.0, -31.0, -26.0, 1989-01-07 16:00:00, None, 76.0
-21.5, 1.0, 1.0, -30.0, -21.0, 1989-01-08 06:00:00, None, 76.0
-14.0, 2.0, 1.0, -22.0, -14.0, 1989-01-08 14:00:00, None, 76.0
-11.0, 11.0, 10.0, -22.0, -11.0, 1989-01-09 06:00:00, None, 82.0
-8.5, 14.0, 3.0, -11.5, -7.0, 1989-01-09 18:00:00, None, 83.0
-10.0, 1.0, 1.0, -10.0, -8.0, 1989-01-10 06:00:00, None, 82.0
-9.0, 3.0, 2.0, -10.0, -9.0, 1989-01-10 14:00:00, None, 84.0
-10.0, 3.0, 3.0, -10.0, -8.5, 1989-01-11 06:00:00, None, 83.0
-5.5, 0.0, 0.0, -12.0, -5.5, 1989-01-11 14:00:00, None, 82.0
-3.0, 3.0, 3.0, -7.5, -2.5, 1989-01-12 06:00:00, None, 82.0
1.5, 0.0, 0.0, -3.5, 2.5, 1989-01-12 15:00:00, None, 80.0
-5.0, 5.0, 5.0, -6.0, 2.0, 1989-01-13 05:30:00, None, 83.0
-3.5, 0.0, 0.0, -10.5, -3.5, 1989-01-13 14:00:00, None, 81.0
-12.5, 0.0, 0.0, -13.5, -3.5, 1989-01-14 06:00:00, None, 81.0
-6.5, 2.0, 2.0, -14.0, -6.5, 1989-01-14 14:00:00, None, 82.0
-6.0, 3.0, 3.0, -10.0, -6.0, 1989-01-15 06:00:00, None, 82.0
-3.0, 10.0, 6.0, -6.0, -3.0, 1989-01-15 15:00:00, None, 86.0
-2.0, 15.0, 15.0, -4.0, -2.0, 1989-01-16 06:00:00, None, 97.0
-1.0, 20.0, 6.0, -2.0, 0.0, 1989-01-16 17:00:00, None, 100.0
-0.5, 0.0, 0.0, -1.0, 1.5, 1989-01-17 05:30:00, None, 93.0
-1.5, 1.0, 1.0, -6.0, -0.5, 1989-01-17 15:00:00, None, 94.0
-1.5, 2.0, 1.0, -9.0, -1.0, 1989-01-18 06:00:00, None, 94.0
0.5, 0.0, 0.0, -2.0, 1.0, 1989-01-18 14:00:00, None, 92.0
-4.5, 0.0, 0.0, -5.0, 0.5, 1989-01-19 05:30:00, None, 91.0
-0.5, 6.0, 6.0, -4.5, 0.0, 1989-01-19 15:00:00, None, 95.0
1.5, 0.0, 0.0, -2.0, 2.0, 1989-01-20 05:30:00, None, 93.0
1.0, 0.0, 0.0, -2.0, 2.5, 1989-01-20 14:00:00, None, 93.0
-4.0, None, None, -5.0, 2.0, 1989-01-21 06:00:00, None, 89.0
-1.0, None, None, -6.0, -1.0, 1989-01-21 14:00:00, None, 89.0
-16.0, None, None, -16.0, -1.0, 1989-01-22 06:00:00, None, 89.0
-13.5, None, None, -20.0, -13.5, 1989-01-22 14:00:00, None, 89.0
-25.0, 0.0, 0.0, -25.0, -12.0, 1989-01-23 05:30:00, None, 87.0
-10.0, 0.0, 0.0, -26.0, -10.0, 1989-01-23 14:00:00, None, 87.0
-11.0, 0.0, 0.0, -14.5, -10.0, 1989-01-24 05:30:00, None, 87.0
-6.0, 3.0, 3.0, -11.0, -6.0, 1989-01-24 15:00:00, None, 90.0
-4.0, 10.0, 10.0, -8.0, -4.0, 1989-01-25 05:30:00, None, 96.0
-3.5, 0.0, 0.0, -4.0, -1.0, 1989-01-25 15:30:00, None, 94.0
-6.0, 0.0, 0.0, -7.0, -3.5, 1989-01-26 05:30:00, None, 94.0
3.5, 0.0, 0.0, -6.0, 3.5, 1989-01-26 14:00:00, None, 92.0
0.5, 0.0, 0.0, -1.0, 2.0, 1989-01-27 05:40:00, None, 91.0
2.5, 0.0, 0.0, 0.5, 3.0, 1989-01-27 14:00:00, None, 91.0
0.5, 0.0, 0.0, -2.0, 3.0, 1989-01-28 06:00:00, None, 85.0
4.5, 0.0, 0.0, 0.5, 4.5, 1989-01-28 14:00:00, None, 84.0
0.0, 0.0, 0.0, 0.0, 4.5, 1989-01-29 06:00:00, None, 82.0
2.0, 0.0, 0.0, 0.0, 2.0, 1989-01-29 14:00:00, None, 80.0
1.5, 0.0, 0.0, 0.0, 2.0, 1989-01-30 05:30:00, None, 78.0
-17.0, 5.0, 5.0, -17.0, 2.0, 1989-01-30 14:30:00, None, 80.0
-29.0, 5.0, 0.0, -29.0, 2.0, 1989-01-31 06:30:00, None, 80.0
-27.0, 0.0, 0.0, -29.5, -27.0, 1989-01-31 14:00:00, None, 80.0
-27.0, 0.0, 0.0, -29.0, -26.5, 1989-02-01 06:00:00, None, 80.0
-25.5, 0.0, 0.0, -28.0, -24.0, 1989-02-01 14:00:00, None, 80.0
-26.0, 0.0, 0.0, -33.0, -24.0, 1989-02-02 06:00:00, None, 80.0
-22.5, 0.0, 0.0, -24.0, -22.0, 1989-02-02 13:50:00, None, 80.0
-32.0, 0.0, 0.0, -32.0, -22.0, 1989-02-03 06:00:00, None, 80.0
-21.0, 0.0, 0.0, -33.0, -20.5, 1989-02-03 14:00:00, None, 80.0
-33.5, 0.0, 0.0, -34.0, -24.0, 1989-02-04 06:30:00, None, 80.0
-19.5, 0.0, 0.0, -32.0, -19.0, 1989-02-04 14:00:00, None, 80.0
-33.0, 0.0, 0.0, -34.0, -19.0, 1989-02-05 06:00:00, None, 79.0
-20.5, 0.0, 0.0, -33.5, -19.0, 1989-02-05 13:45:00, None, 79.0
-32.0, 0.0, 0.0, -32.0, -21.0, 1989-02-06 06:00:00, None, 80.0
-21.5, 0.0, 0.0, -32.5, -18.5, 1989-02-06 15:00:00, None, 78.0
-29.5, 0.0, 0.0, -29.5, -21.5, 1989-02-07 06:00:00, None, 79.0
-18.5, 0.0, 0.0, -30.5, -16.0, 1989-02-07 14:00:00, None, 78.0
-29.0, 0.0, 0.0, -29.0, -18.5, 1989-02-08 06:00:00, None, 78.0
-16.5, 0.0, 0.0, -29.5, -13.5, 1989-02-08 14:00:00, None, 78.0
-27.0, 0.0, 0.0, -27.0, -17.0, 1989-02-09 06:00:00, None, 78.0
-16.0, 0.0, 0.0, -28.0, -14.5, 1989-02-09 14:00:00, None, 78.0
-25.0, 0.0, 0.0, -25.0, -16.0, 1989-02-10 06:00:00, None, 78.0
-11.0, 0.0, 0.0, -26.0, -11.0, 1989-02-10 14:00:00, None, 78.0
-25.0, 0.0, 0.0, -25.0, -15.0, 1989-02-11 05:45:00, None, 78.0
-12.5, 0.0, 0.0, -25.0, -10.0, 1989-02-11 14:00:00, None, 78.0
-19.0, 0.0, 0.0, -22.0, -12.5, 1989-02-12 06:00:00, None, 78.0
-11.5, 0.0, 0.0, -22.0, -11.5, 1989-02-12 13:45:00, None, 78.0
-22.0, 0.0, 0.0, -22.0, -8.5, 1989-02-13 06:00:00, None, 78.0
-8.5, 0.0, 0.0, -22.0, -8.5, 1989-02-13 14:00:00, None, 78.0
-17.0, 0.0, 0.0, -23.0, -8.0, 1989-02-14 06:00:00, None, 78.0
-5.5, 3.0, 3.0, -17.0, -5.5, 1989-02-14 14:00:00, None, 81.0
-6.0, 8.0, 6.0, -7.5, -4.5, 1989-02-15 06:00:00, None, 86.0
-8.0, 8.0, 0.0, -8.5, -5.5, 1989-02-15 14:00:00, None, 85.0
-20.0, 0.0, 0.0, -20.0, -8.0, 1989-02-16 06:00:00, None, 85.0
-9.0, 0.0, 0.0, -20.0, -8.0, 1989-02-16 16:30:00, None, 83.0
-26.5, 0.0, 0.0, -26.5, -9.0, 1989-02-17 06:00:00, None, 83.0
-9.0, 0.0, 0.0, -28.0, -9.0, 1989-02-17 13:30:00, None, 83.0
-28.0, 0.0, 0.0, -28.0, -9.0, 1989-02-18 06:00:00, None, 83.0
-7.5, 0.0, 0.0, -29.0, -7.0, 1989-02-18 13:30:00, None, 83.0
-26.0, 0.0, 0.0, -26.0, -7.5, 1989-02-19 06:00:00, None, 83.0
-7.0, 0.0, 0.0, -26.5, -7.0, 1989-02-19 13:30:00, None, 83.0
-12.0, 1.0, 1.0, -12.0, -6.0, 1989-02-20 06:00:00, None, 83.0
-2.0, 0.0, 0.0, -12.5, -1.5, 1989-02-20 14:00:00, None, 83.0
-15.5, 0.0, 0.0, -15.5, -1.5, 1989-02-21 06:00:00, None, 83.0
3.5, 0.0, 0.0, -16.5, 4.0, 1989-02-21 14:00:00, None, 83.0
0.0, 1.0, 1.0, -5.0, 3.5, 1989-02-22 06:00:00, None, 83.0
2.5, 3.0, 2.0, -1.0, 2.5, 1989-02-22 14:00:00, None, 85.0
0.0, 1.0, 1.0, 0.0, 2.0, 1989-02-23 06:00:00, None, 85.0
3.5, 1.0, 1.0, 0.0, 4.0, 1989-02-23 14:00:00, None, 81.0
-0.5, 0.0, 0.0, -1.0, 4.0, 1989-02-24 06:00:00, None, 81.0
3.0, 0.0, 0.0, -0.5, 3.0, 1989-02-24 14:00:00, None, 81.0
-5.0, 0.0, 0.0, -5.0, 3.0, 1989-02-25 06:00:00, None, 81.0
-3.0, 0.0, 0.0, -7.0, 0.0, 1989-02-25 14:00:00, None, 81.0
-11.0, 0.0, 0.0, -15.0, -2.0, 1989-02-26 06:00:00, None, 81.0
-3.0, 0.0, 0.0, -12.0, -2.5, 1989-02-26 14:00:00, None, 81.0
-5.0, 2.0, 2.0, -5.0, -2.0, 1989-02-27 06:00:00, None, 82.0
-6.0, 0.0, 0.0, -6.0, -4.0, 1989-02-27 14:30:00, None, 81.0
-16.0, 0.0, 0.0, -16.0, -5.5, 1989-02-28 06:00:00, None, 80.0
-14.0, 0.0, 0.0, -18.0, -13.0, 1989-02-28 14:00:00, None, 80.0
-30.0, 0.0, 0.0, -30.5, -13.5, 1989-03-01 06:00:00, None, 80.0
-13.0, 0.0, 0.0, -31.0, -12.0, 1989-03-01 14:00:00, None, 80.0
-29.0, 0.0, 0.0, -29.0, -13.0, 1989-03-02 06:00:00, None, 80.0
-12.5, 0.0, 0.0, -30.0, -8.0, 1989-03-02 17:00:00, None, 80.0
-23.0, 0.0, 0.0, -24.5, -12.5, 1989-03-03 06:00:00, None, 80.0
-4.5, 0.0, 0.0, -23.0, -4.0, 1989-03-03 14:00:00, None, 80.0
-11.0, 0.0, 0.0, -11.0, -3.5, 1989-03-04 06:00:00, None, 80.0
0.0, 0.0, 0.0, -13.5, 0.0, 1989-03-04 13:40:00, None, 80.0
-8.5, 0.0, 0.0, -8.5, 0.0, 1989-03-05 06:00:00, None, 80.0
0.0, 0.0, 0.0, -9.0, 0.0, 1989-03-05 13:30:00, None, 80.0
0.0, 1.0, 1.0, 0.0, 3.5, 1989-03-06 06:00:00, None, 81.0
1.5, 0.0, 0.0, -2.0, 1.5, 1989-03-06 14:00:00, None, 81.0
-11.0, 5.0, 5.0, -11.0, 1.5, 1989-03-07 06:00:00, None, 86.0
1.5, 0.0, 0.0, -13.0, 1.5, 1989-03-07 14:30:00, None, 85.0
-4.5, 0.0, 0.0, -5.5, 1.5, 1989-03-08 06:00:00, None, 85.0
3.0, 0.0, 0.0, -4.5, 3.5, 1989-03-08 14:00:00, None, 85.0
-1.5, 9.0, 9.0, -1.5, 4.5, 1989-03-09 06:00:00, None, 94.0
2.5, 0.0, 0.0, -2.0, 2.5, 1989-03-09 13:30:00, None, 87.0
-11.5, 0.0, 0.0, -11.5, 2.5, 1989-03-10 06:00:00, None, 87.0
-7.5, 3.0, 3.0, -13.0, -7.5, 1989-03-10 14:00:00, None, 87.0
-15.0, 0.0, 0.0, -16.5, -7.5, 1989-03-11 06:00:00, None, 87.0
-7.0, 2.0, 2.0, -15.5, -7.0, 1989-03-11 17:00:00, None, 89.0
-9.5, 0.0, 0.0, -15.5, -6.5, 1989-03-12 06:00:00, None, 89.0
-4.0, 0.0, 0.0, -11.0, -4.0, 1989-03-12 13:30:00, None, 89.0
-4.0, 4.0, 4.0, -9.5, -3.5, 1989-03-13 06:00:00, None, 92.0
0.5, 1.0, 1.0, -4.0, 0.5, 1989-03-13 14:30:00, None, 92.0
-16.0, 0.0, 0.0, -16.0, 1.0, 1989-03-14 06:00:00, None, 92.0
1.0, 0.0, 0.0, -16.5, 1.0, 1989-03-14 14:00:00, None, 90.0
-7.5, 3.0, 3.0, -7.5, 1.0, 1989-03-15 06:00:00, None, 92.0
0.0, 0.0, 0.0, -10.5, 0.0, 1989-03-15 14:00:00, None, 92.0
-13.5, 0.0, 0.0, -13.5, 0.0, 1989-03-16 06:00:00, None, 91.0
-4.0, 0.0, 0.0, -14.5, -4.0, 1989-03-16 14:00:00, None, 91.0
-24.0, 0.0, 0.0, -24.0, -4.0, 1989-03-17 06:00:00, None, 90.0
-3.0, 0.0, 0.0, -25.0, -3.0, 1989-03-17 13:30:00, None, 90.0
-14.0, 0.0, 0.0, -21.0, -2.5, 1989-03-18 06:00:00, None, 90.0
2.5, 0.0, 0.0, -14.0, 2.5, 1989-03-18 14:00:00, None, 90.0
-17.0, 0.0, 0.0, -17.0, 3.0, 1989-03-19 06:00:00, None, 90.0
4.0, 0.0, 0.0, -18.0, 4.0, 1989-03-19 13:45:00, None, 89.0
-14.5, 0.0, 0.0, -14.5, 5.0, 1989-03-20 06:00:00, None, 89.0
5.5, 0.0, 0.0, -15.5, 6.0, 1989-03-20 16:00:00, None, 86.0
-1.5, 0.0, 0.0, -1.5, 5.5, 1989-03-21 06:00:00, None, 85.0
3.0, 0.0, 0.0, -2.0, 3.0, 1989-03-21 14:00:00, None, 85.0
-1.0, 0.0, 0.0, -1.0, 4.0, 1989-03-22 06:00:00, None, 85.0
7.0, 0.0, 0.0, -2.0, 7.0, 1989-03-22 14:00:00, None, 85.0
-3.0, 0.0, 0.0, -4.0, 6.5, 1989-03-23 06:00:00, None, 85.0
5.5, 0.0, 0.0, -3.0, 5.5, 1989-03-23 13:30:00, None, 85.0
-8.0, None, None, -8.0, 5.0, 1989-03-24 06:00:00, None, None
7.0, None, None, -8.0, 7.0, 1989-03-24 14:00:00, None, None
-2.0, None, None, -2.0, 7.0, 1989-03-25 06:00:00, None, None
6.0, None, None, -2.0, 7.0, 1989-03-25 14:00:00, None, None
-1.0, None, None, -1.0, 7.0, 1989-03-26 06:00:00, None, None
5.0, None, None, -1.0, 5.0, 1989-03-26 14:00:00, None, None
-3.0, None, None, -3.0, 5.0, 1989-03-27 06:00:00, None, None
2.0, None, None, -3.0, 2.0, 1989-03-27 14:00:00, None, None
-1.0, 1.0, 1.0, -3.0, 3.0, 1989-03-28 07:00:00, None, 80.0
5.5, 0.0, 0.0, -1.0, 7.0, 1989-03-28 16:00:00, None, 79.0
-8.5, 0.0, 0.0, -8.5, 5.5, 1989-03-29 07:00:00, None, 79.0
6.5, 0.0, 0.0, -9.0, 8.0, 1989-03-29 16:00:00, None, 76.0
-9.0, 0.0, 0.0, -9.0, 6.5, 1989-03-30 07:00:00, None, 76.0
7.0, 0.0, 0.0, -9.5, 10.5, 1989-03-30 16:00:00, None, 75.0
0.0, None, None, -0.5, 7.0, 1989-03-31 07:00:00, None, None
5.0, None, None, 0.0, 9.0, 1989-03-31 16:00:00, None, None
-2.0, None, None, -2.5, 5.5, 1989-04-01 07:00:00, None, None
5.5, None, None, -2.0, 7.0, 1989-04-01 16:00:00, None, None
1.0, None, None, -0.5, 5.5, 1989-04-02 07:00:00, None, None
7.0, None, None, 1.0, 8.0, 1989-04-02 16:00:00, None, None
-4.0, 2.0, 2.0, -4.0, 9.0, 1989-04-03 07:00:00, None, 68.0
6.0, 0.0, 0.0, -2.0, 7.5, 1989-04-03 16:00:00, None, 66.0
-1.5, 0.0, 0.0, -5.0, 6.0, 1989-04-04 09:00:00, None, 65.0
5.5, 0.0, 0.0, -1.5, 6.5, 1989-04-04 16:20:00, None, 62.0
-1.5, 0.0, 0.0, -1.5, 5.5, 1989-04-05 07:00:00, None, 62.0
