station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
3.5, 60.0, 0.0, 0.0, -2.0, 4.5, 1992-03-06 16:00:00, 1.0, 74.0
-4.0, 85.0, 0.0, 0.0, -4.0, -2.0, 1992-03-07 05:30:00, 0.0, 74.0
2.0, 45.0, 0.0, 0.0, -4.0, 2.0, 1992-03-07 17:10:00, 0.0, 74.0
-5.0, 52.0, 0.0, 0.0, -5.0, 2.0, 1992-03-08 05:35:00, 0.0, 74.0
2.0, 35.0, 0.0, 0.0, -5.0, 4.0, 1992-03-08 16:30:00, 0.0, 72.0
-4.0, 54.0, 0.0, 0.0, -4.0, 2.0, 1992-03-09 05:45:00, 0.0, 72.0
6.0, 35.0, 0.0, 0.0, -4.0, 7.5, 1992-03-09 16:15:00, 0.0, 72.0
1.0, 55.0, 0.0, 0.0, 0.0, 6.0, 1992-03-10 06:30:00, 0.0, 72.0
8.5, 43.0, 0.0, 0.0, -0.5, 8.5, 1992-03-10 16:00:00, 0.0, 72.0
3.0, 40.0, 0.0, 0.0, 1.0, 9.0, 1992-03-11 05:10:00, 0.0, 72.0
8.0, 30.0, 0.0, 0.0, 3.0, 11.5, 1992-03-11 17:00:00, 0.0, 72.0
4.5, 38.0, 0.0, 0.0, 4.0, 8.0, 1992-03-12 05:00:00, 0.0, 72.0
8.0, 47.0, 0.0, 0.0, 4.0, 10.0, 1992-03-12 16:00:00, 0.0, 70.0
1.5, 64.0, 0.0, 0.0, 1.0, 8.0, 1992-03-13 05:35:00, 0.0, 70.0
8.0, 42.0, 0.0, 0.0, 4.0, 10.0, 1992-03-13 16:50:00, 0.0, 70.0
4.0, 42.0, 0.0, 0.0, -4.0, 8.0, 1992-03-14 05:45:00, 0.0, 70.0
9.5, 40.0, 0.0, 0.0, 4.0, 11.0, 1992-03-14 16:30:00, 0.0, 70.0
3.0, 55.0, 0.0, 0.0, 3.0, 9.5, 1992-03-15 05:00:00, 0.0, 70.0
3.0, 95.0, 0.0, 0.0, 2.5, 9.5, 1992-03-15 16:30:00, 0.0, 70.0
-2.0, 92.0, 0.0, 0.0, -2.0, 3.0, 1992-03-16 05:00:00, 0.0, 68.0
2.0, 90.0, 0.0, 0.0, -2.0, 4.5, 1992-03-16 17:30:00, 0.0, 68.0
-1.0, 92.0, 0.0, 0.0, -1.0, 2.0, 1992-03-17 05:15:00, 0.0, 68.0
1.5, 65.0, 0.0, 0.0, -1.0, 3.5, 1992-03-17 16:30:00, 1.0, 65.0
-2.0, 88.0, 0.0, 0.0, -3.0, 1.5, 1992-03-18 06:30:00, 1.0, 65.0
2.0, 70.0, 0.0, 0.0, -2.5, 3.0, 1992-03-18 16:45:00, 0.0, 65.0
-2.0, 86.0, 0.0, 0.0, -4.0, 2.0, 1992-03-19 05:00:00, 0.0, 65.0
3.5, 41.0, 0.0, 0.0, -4.0, 4.0, 1992-03-19 16:30:00, 0.0, 65.0
-3.0, 63.0, 0.0, 0.0, -3.5, 5.0, 1992-03-20 06:15:00, 0.0, 65.0
1.5, 55.0, 0.0, 0.0, -3.0, 4.0, 1992-03-20 17:30:00, 0.0, 65.0
-4.0, 71.0, 0.0, 0.0, -4.5, 4.0, 1992-03-21 06:45:00, 0.0, 65.0
4.0, 45.0, 0.0, 0.0, -4.0, 6.0, 1992-03-21 17:00:00, 0.0, 65.0
-3.0, 60.0, 0.0, 0.0, -3.0, 4.0, 1992-03-22 05:00:00, 0.0, 65.0
4.5, 52.0, 0.0, 0.0, -3.5, 8.0, 1992-03-22 17:00:00, 0.0, 65.0
-1.0, 48.0, 0.0, 0.0, -1.0, 4.5, 1992-03-23 05:45:00, 0.0, 65.0
5.5, 54.0, 0.0, 0.0, -0.5, 8.5, 1992-03-23 17:15:00, 0.0, 65.0
-2.0, 70.0, 0.0, 0.0, -2.0, 6.0, 1992-03-24 05:45:00, 0.0, 65.0
4.5, 53.0, 0.0, 0.0, -2.0, 8.0, 1992-03-24 17:45:00, 0.0, 64.0
-1.0, 60.0, 0.0, 0.0, -2.0, 4.5, 1992-03-25 05:00:00, 0.0, 64.0
4.5, 62.0, 0.0, 0.0, -1.0, 8.5, 1992-03-25 18:45:00, 0.0, 64.0
1.0, 63.0, 0.0, 0.0, 0.0, 4.5, 1992-03-26 05:10:00, 0.0, 64.0
5.5, 55.0, 0.0, 0.0, 0.0, 8.0, 1992-03-26 16:35:00, 0.0, 62.0
-1.0, 88.0, 2.0, 2.0, -1.0, 6.0, 1992-03-27 05:00:00, 1.0, 65.0
-4.5, 76.0, 1.0, 1.0, -5.0, 2.0, 1992-03-27 17:10:00, 1.0, 66.0
-11.0, 75.0, 1.0, 1.0, -11.0, -4.0, 1992-03-28 05:30:00, 1.0, 67.0
-2.0, 36.0, 0.0, 0.0, -11.0, 0.0, 1992-03-28 17:30:00, 0.0, 67.0
-2.5, None, 0.0, 0.0, -8.5, -2.0, 1992-03-29 06:00:00, 0.0, 65.0
2.0, 41.0, 0.0, 0.0, -7.5, 4.0, 1992-03-29 17:45:00, 0.0, 65.0
-2.0, 65.0, 0.0, 0.0, -2.5, 4.0, 1992-03-30 06:10:00, 0.0, 64.0
6.5, 45.0, 0.0, 0.0, -1.5, 10.5, 1992-03-30 17:45:00, 0.0, 63.0
2.0, 74.0, 0.0, 0.0, 1.0, 8.0, 1992-03-31 05:30:00, 0.0, 60.0
8.0, 42.0, 0.0, 0.0, 2.0, 11.5, 1992-03-31 17:30:00, 0.0, 59.0
1.5, 75.0, 0.0, 0.0, 1.0, 9.0, 1992-04-01 06:00:00, 0.0, 58.0
11.0, 46.0, 0.0, 0.0, 1.5, 14.0, 1992-04-01 17:00:00, 0.0, 55.0
3.5, 75.0, 0.0, 0.0, 3.0, 13.0, 1992-04-02 06:00:00, 0.0, 54.0
9.5, 55.0, 0.0, 0.0, 3.0, 13.5, 1992-04-02 17:45:00, 0.0, 53.0
-0.5, 97.0, 1.0, 1.0, -0.5, 9.5, 1992-04-03 06:45:00, 1.0, 53.0
-0.5, 68.0, 0.0, 0.0, -1.0, 3.5, 1992-04-03 17:15:00, 0.0, 53.0
-5.0, 84.0, 0.0, 0.0, -5.0, 1.0, 1992-04-04 06:30:00, 0.0, 53.0
-2.0, 57.0, 0.0, 0.0, -9.5, 1.5, 1992-04-04 17:45:00, 0.0, 52.0
-6.5, 85.0, 0.0, 0.0, -7.0, -1.0, 1992-04-05 06:30:00, 0.0, 52.0
-4.5, 93.0, 0.0, 0.0, -6.5, 1.0, 1992-04-05 16:30:00, None, 52.0
-9.0, 90.0, 3.0, 3.0, -9.0, -3.5, 1992-04-06 06:30:00, 1.0, 54.0
-2.5, 53.0, 0.0, 0.0, -9.0, -2.0, 1992-04-06 16:00:00, 2.0, 53.0
-9.0, 89.0, 0.0, 0.0, -9.0, -0.5, 1992-04-07 06:15:00, 0.0, 53.0
-0.5, 47.0, None, None, -9.5, 0.0, 1992-04-07 16:30:00, 0.0, 52.0
-7.5, 80.0, 0.0, 0.0, -8.5, 0.5, 1992-04-08 06:45:00, 0.0, 52.0
2.0, 46.0, 0.0, 0.0, -2.5, 3.0, 1992-04-08 16:15:00, 0.0, 51.0
-5.5, 82.0, 0.0, 0.0, -6.0, 3.5, 1992-04-09 06:45:00, 0.0, 51.0
2.0, 58.0, 0.0, 0.0, -5.5, 3.0, 1992-04-09 15:15:00, 0.0, 51.0
-5.5, 85.0, 0.0, 0.0, -6.5, 4.0, 1992-04-10 06:30:00, 0.0, 51.0
1.0, 48.0, 0.0, 0.0, -5.5, 2.0, 1992-04-10 14:30:00, 0.0, 51.0
0.0, 75.0, 0.0, 0.0, -9.0, 2.5, 1992-04-11 06:45:00, 0.0, 51.0
1.0, 43.0, 0.0, 0.0, 0.0, 2.5, 1992-04-11 17:00:00, 0.0, 50.0
-2.5, 94.0, 0.0, 0.1, -2.5, 2.0, 1992-04-12 06:45:00, 0.0, 50.0
5.5, 64.0, 0.0, 0.0, -2.5, 8.0, 1992-04-12 17:05:00, 0.0, 48.0
0.0, 96.0, None, 0.1, -1.5, 6.5, 1992-04-13 06:45:00, 0.0, 47.0
3.5, 87.0, 0.0, 0.0, -0.5, 6.5, 1992-04-13 15:30:00, 0.0, 45.0
0.5, 99.0, 0.0, 0.0, -1.0, 5.0, 1992-04-14 06:45:00, 0.0, 45.0
5.5, 60.0, 0.0, 0.0, 0.5, 7.0, 1992-04-14 14:30:00, 0.0, 43.0
2.0, 93.0, 0.0, 0.0, 0.0, 7.5, 1992-04-15 06:45:00, 0.0, 42.0
5.5, 75.0, 0.0, 0.0, 2.0, 6.5, 1992-04-15 17:45:00, 0.0, 41.0
3.0, 87.0, 0.0, 0.0, 2.5, 7.0, 1992-04-16 06:45:00, 0.0, 40.0
5.0, 89.0, 0.0, 0.0, 3.0, 6.0, 1992-04-16 17:00:00, 1.0, 37.0
-1.0, 95.0, 11.0, 11.0, -1.0, 6.5, 1992-04-17 06:30:00, 4.0, 41.0
3.0, 72.0, 1.0, 1.0, -1.5, 3.5, 1992-04-17 15:00:00, 3.0, 42.0
-2.0, 88.0, 2.0, 2.0, -2.5, 4.5, 1992-04-18 06:45:00, 1.0, 44.0
1.5, 70.0, 0.0, 0.0, -2.0, 2.5, 1992-04-18 14:00:00, 0.0, 41.0
-4.0, 85.0, 0.0, 0.0, -4.5, 2.0, 1992-04-19 05:45:00, 0.0, 40.0
6.5, 53.0, 0.0, 0.0, 2.5, 8.0, 1992-04-19 16:15:00, 0.0, 37.0
1.0, 77.0, 0.0, 0.0, 1.0, 8.0, 1992-04-20 06:30:00, 0.0, 35.0
4.5, 51.0, 0.0, 0.0, 1.0, 6.0, 1992-04-20 14:45:00, 1.0, 35.0
-4.0, 72.0, 0.0, 0.0, -5.0, 6.0, 1992-04-21 06:45:00, 0.0, 34.0
2.5, 51.0, 0.0, 0.0, -4.0, 4.5, 1992-04-21 14:15:00, 0.0, 33.0
-4.5, 94.0, 7.0, 7.0, -5.5, 3.5, 1992-04-22 06:45:00, 4.0, 39.0
-2.0, 75.0, 1.0, 1.0, -4.5, -1.5, 1992-04-22 16:00:00, 1.0, 40.0
-5.5, 84.0, 1.0, 1.0, -5.5, -3.0, 1992-04-23 07:00:00, 1.0, 41.0
2.5, 55.0, 0.0, 0.0, -6.0, 3.0, 1992-04-23 17:30:00, 0.0, 36.0
-3.5, 83.0, 0.0, 0.0, -4.5, 3.5, 1992-04-24 06:30:00, 0.0, 36.0
3.0, 49.0, 0.0, 0.0, -3.5, 3.5, 1992-04-24 14:00:00, 0.0, 36.0
4.0, 36.0, 0.0, 0.0, -1.5, 6.5, 1992-04-25 06:45:00, 0.0, 35.0
9.5, 32.0, 0.0, 0.0, 4.0, 10.5, 1992-04-25 14:00:00, 0.0, 33.0
7.5, 48.0, 0.0, 0.0, 5.5, 9.5, 1992-04-26 05:40:00, 0.0, 31.0
14.0, 38.0, 0.0, 0.0, 7.0, 14.5, 1992-04-26 14:00:00, 0.0, 30.0
5.0, 90.0, 0.0, 0.0, 3.5, 5.0, 1992-04-27 07:00:00, 0.0, 28.0
8.5, 63.0, 0.0, 0.0, 3.5, 9.0, 1992-04-27 17:30:00, 6.0, 21.0
3.0, 72.0, 0.0, 0.0, 2.5, 8.5, 1992-04-28 07:00:00, 0.0, 20.0
9.5, 60.0, 0.0, 0.0, 3.0, 10.0, 1992-04-28 14:15:00, 0.0, 18.0
6.0, 97.0, 0.0, 0.0, 4.5, 9.5, 1992-04-29 07:00:00, 0.0, 15.0
7.0, 91.0, 0.0, 0.0, 6.0, 8.5, 1992-04-29 15:00:00, 0.0, 11.0
0.0, 90.0, 1.0, 1.0, 0.0, 0.0, 1992-04-30 06:30:00, 1.0, 12.0
2.5, 40.0, 1.0, 1.0, -1.0, 4.0, 1992-04-30 14:00:00, 2.0, 13.0
-11.5, 95.0, 5.0, 5.0, -12.0, -5.5, 1992-10-15 06:15:00, 3.0, 5.0
-5.0, 77.0, 0.0, 0.0, -12.0, -2.0, 1992-10-15 17:00:00, 0.0, 5.0
-6.5, 86.0, 0.0, 0.0, -8.5, -4.0, 1992-10-16 06:10:00, 0.0, 5.0
-4.5, 90.0, 0.1, 0.1, -7.0, -2.0, 1992-10-16 17:00:00, 1.0, 6.0
-2.0, 95.0, 0.0, 0.0, -6.0, 0.0, 1992-10-17 06:00:00, 0.0, 6.0
-1.0, 91.0, 0.0, 0.0, -4.0, 1.5, 1992-10-17 17:58:00, 0.0, 4.0
0.0, 98.0, 0.0, 0.0, -1.0, 1.0, 1992-10-18 07:05:00, 0.0, 3.0
3.0, 85.0, 0.0, 0.0, 0.0, 6.0, 1992-10-18 17:40:00, 2.0, 0.0
2.0, 90.0, 0.0, 0.0, 1.0, 4.0, 1992-10-19 06:30:00, 0.0, 0.0
3.0, 99.0, 0.0, 0.0, 1.0, 4.0, 1992-10-19 17:10:00, 1.0, 0.0
2.0, 99.0, 0.0, 0.0, 1.0, 5.0, 1992-10-20 07:00:00, 0.0, 0.0
5.0, 91.0, 0.0, 0.0, 1.5, 7.0, 1992-10-20 17:15:00, 0.0, 0.0
3.0, 91.0, 0.0, 0.0, 2.0, 6.0, 1992-10-21 06:15:00, 1.0, 0.0
3.0, 94.0, 0.0, 0.0, 2.0, 6.0, 1992-10-21 17:10:00, 3.0, 0.0
0.0, 98.0, 0.0, 0.0, -1.0, 4.0, 1992-10-22 07:00:00, 0.0, 0.0
2.0, 98.0, 0.0, 0.0, 0.0, 3.0, 1992-10-22 16:35:00, 0.0, 0.0
3.0, 96.0, 0.0, 0.0, 1.0, 4.0, 1992-10-23 07:00:00, 0.0, 0.0
9.0, 60.0, 0.0, 0.0, 3.0, 10.0, 1992-10-23 16:25:00, 0.0, 0.0
8.0, 65.0, 0.0, 0.0, 4.0, 10.0, 1992-10-24 09:15:00, 0.0, 0.0
5.0, 80.0, 0.0, 0.0, 5.0, 10.0, 1992-10-24 16:25:00, 0.0, 0.0
-2.0, 61.0, 0.0, 0.0, -3.0, 6.0, 1992-10-25 06:40:00, 0.0, 0.0
2.0, 50.0, 0.0, 0.0, -3.0, 7.0, 1992-10-25 17:40:00, 0.0, 0.0
1.5, 67.0, 0.0, 0.0, 1.0, 5.0, 1992-10-26 06:30:00, 0.0, 0.0
1.0, 66.0, 0.0, 0.0, 0.0, 4.0, 1992-10-26 16:40:00, 0.0, 0.0
-3.5, 74.0, 0.0, 0.0, -4.0, 2.0, 1992-10-27 06:40:00, 0.0, 0.0
2.0, 51.0, 0.0, 0.0, -4.0, 4.0, 1992-10-27 16:00:00, 0.0, 0.0
0.0, 51.0, 0.0, 0.0, -4.0, 2.0, 1992-10-28 06:45:00, 0.0, 0.0
-2.0, 96.0, 3.0, 3.0, -2.0, 3.0, 1992-10-28 16:00:00, 1.0, 3.0
-4.0, 98.0, 7.0, 4.0, -4.0, -2.0, 1992-10-29 06:40:00, 3.0, 7.0
-2.0, 97.0, 1.0, 1.0, -4.0, -1.0, 1992-10-29 15:55:00, 1.0, 6.0
-2.0, 98.0, 1.0, 1.0, -2.0, -1.0, 1992-10-30 06:35:00, 0.0, 4.0
-1.0, 98.0, 0.0, 0.0, -2.0, 0.0, 1992-10-30 16:30:00, 1.0, 4.0
-3.0, 97.0, 0.0, 0.0, -3.5, 0.0, 1992-10-31 06:25:00, 0.0, 4.0
0.0, None, 2.0, 1.0, -1.0, 0.5, 1992-10-31 16:30:00, 0.0, 67.0
-2.0, 98.0, 0.0, 0.0, -3.0, -1.0, 1992-10-31 16:40:00, 0.0, 4.0
-1.0, 65.0, 0.0, 0.0, -3.0, 0.0, 1992-11-01 02:50:00, 0.0, 5.0
-3.0, 79.0, 2.0, 2.0, -3.0, -1.0, 1992-11-01 06:50:00, 2.0, 6.0
-4.0, 95.0, 17.0, 17.0, -4.0, 0.0, 1992-11-02 06:30:00, 6.0, 22.0
-2.0, 93.0, 0.0, 0.0, -4.0, 0.0, 1992-11-02 16:15:00, 0.0, 14.0
-7.0, 91.0, 0.0, 0.0, -7.0, -1.0, 1992-11-03 06:55:00, 0.0, 10.0
-3.0, 93.0, 0.0, 0.0, -7.0, -1.0, 1992-11-03 16:20:00, 0.0, 10.0
-1.0, 92.0, 10.0, 10.0, -5.0, 0.0, 1992-11-04 16:25:00, 12.0, 20.0
-3.0, 94.0, 10.0, 0.0, -4.0, 0.0, 1992-11-05 06:40:00, 0.0, 20.0
-2.0, 89.0, 0.0, 0.0, -4.0, 1.0, 1992-11-05 16:15:00, 0.0, 20.0
-4.0, 89.0, 0.1, 0.1, -5.0, -2.0, 1992-11-06 06:35:00, 1.0, 20.0
-2.0, 97.0, 1.0, 1.0, -4.0, -1.0, 1992-11-06 15:25:00, 7.0, 21.0
-2.0, 98.0, 0.1, 0.1, -3.0, -1.0, 1992-11-07 06:50:00, 4.0, 21.0
-2.0, 93.0, 0.1, 0.1, -8.0, 3.0, 1992-11-07 16:05:00, 3.0, 19.0
