station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, INTERVAL_SNOW, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
-5.5, 90.0, None, None, -9.0, None, -5.5, 1981-12-14 07:00:00, None, None, None
-4.0, 85.0, None, None, -6.0, None, -1.0, 1981-12-14 15:00:00, None, None, None
-4.5, 90.0, None, None, -7.0, None, -4.0, 1981-12-15 07:00:00, None, None, None
-1.0, 68.0, None, None, -4.5, None, 0.0, 1981-12-15 15:00:00, None, None, None
-7.0, 85.0, None, None, -8.0, None, -1.0, 1981-12-16 07:00:00, None, None, None
-4.0, 80.0, None, None, -7.5, None, -4.0, 1981-12-16 15:00:00, None, None, None
-8.5, 83.0, None, None, -8.5, None, -4.0, 1981-12-17 07:00:00, None, None, None
-2.0, 75.0, None, None, -9.0, None, -1.0, 1981-12-17 15:00:00, None, None, None
-4.0, 92.0, None, None, -5.0, None, -2.0, 1981-12-18 07:00:00, None, None, None
0.0, 91.0, None, None, -4.0, None, 0.5, 1981-12-18 15:00:00, None, None, None
2.0, 96.0, None, None, 0.0, None, 4.0, 1981-12-19 07:00:00, None, None, None
4.0, 87.0, None, None, 1.5, None, 4.0, 1981-12-19 15:00:00, None, None, None
-2.0, 100.0, None, None, -2.0, None, 4.0, 1981-12-20 07:00:00, None, None, None
0.0, 90.0, None, None, -2.5, None, 2.5, 1981-12-20 15:00:00, None, None, None
-6.5, 96.0, None, None, -7.0, None, 0.0, 1981-12-21 07:00:00, None, None, None
-3.0, 85.0, None, None, -6.5, None, -2.5, 1981-12-21 15:00:00, None, None, None
-6.5, 95.0, None, None, -6.5, None, -3.0, 1981-12-22 07:00:00, None, None, None
-5.0, 75.0, None, None, -7.5, None, -2.5, 1981-12-22 15:00:00, None, None, None
-7.5, 95.0, None, None, -9.0, None, -5.0, 1981-12-23 07:00:00, None, None, None
-5.0, 81.0, None, None, -7.5, None, -5.0, 1981-12-23 15:00:00, None, None, None
-4.0, 85.0, None, None, -5.0, None, -4.0, 1981-12-24 07:00:00, None, None, None
-2.0, 78.0, None, None, -4.0, None, -1.0, 1981-12-24 15:00:00, None, None, None
-5.0, 96.0, None, None, -5.0, None, -2.0, 1981-12-25 07:00:00, None, None, None
-1.0, 90.0, None, None, -6.0, None, 0.0, 1981-12-25 15:00:00, None, None, None
-4.5, 94.0, None, None, -5.5, None, -1.0, 1981-12-26 09:30:00, None, None, None
-3.0, 90.0, None, None, -4.5, None, -3.0, 1981-12-26 15:00:00, None, None, None
-6.0, 94.0, None, None, -6.0, None, -3.0, 1981-12-27 07:00:00, None, None, None
-3.0, 80.0, None, None, -6.0, None, -1.0, 1981-12-27 15:00:00, None, None, None
-7.5, 67.0, None, None, -10.0, None, -3.0, 1981-12-28 07:30:00, None, None, None
-7.5, 58.0, None, None, -7.5, None, -7.5, 1981-12-28 15:00:00, None, None, None
-12.0, 97.0, None, None, -12.0, None, -7.5, 1981-12-29 06:30:00, None, None, None
-11.0, 62.0, None, None, -12.5, None, -11.0, 1981-12-29 15:00:00, None, None, None
-11.0, 69.0, None, None, -13.5, None, -11.0, 1981-12-30 07:00:00, None, None, None
-12.0, 74.0, None, None, None, None, None, 1981-12-31 15:00:00, None, None, None
-14.5, 82.0, None, None, -14.5, None, -12.0, 1982-01-01 07:00:00, None, None, None
-12.0, 74.0, None, None, -15.0, None, -11.0, 1982-01-01 15:00:00, None, None, None
-13.0, 65.0, None, None, -13.5, None, -12.0, 1982-01-02 07:00:00, None, None, None
-12.5, 54.0, None, None, -13.0, None, -12.5, 1982-01-02 15:00:00, None, None, None
-17.0, 59.0, None, None, -17.0, None, -12.5, 1982-01-03 07:00:00, None, None, None
-14.5, 51.0, None, None, -18.0, None, -13.5, 1982-01-03 15:00:00, None, None, None
-19.5, 58.0, None, None, -20.0, None, -14.5, 1982-01-04 07:00:00, None, None, None
-12.0, 53.0, None, None, -19.5, None, -12.0, 1982-01-04 15:00:00, None, None, None
-22.0, 60.0, None, None, -22.0, None, -12.0, 1982-01-05 07:00:00, None, None, None
-21.0, 60.0, None, None, -23.5, None, -19.5, 1982-01-05 15:00:00, None, None, None
-21.5, 84.0, None, None, -25.0, None, -21.0, 1982-01-06 07:00:00, None, None, None
-16.0, 67.0, None, None, -21.5, None, -16.0, 1982-01-06 15:00:00, None, None, None
-12.0, 80.0, None, None, -16.5, None, -12.0, 1982-01-07 07:00:00, None, None, None
0.0, 65.0, None, None, -12.0, None, 0.0, 1982-01-07 15:00:00, None, None, None
2.0, 70.0, None, None, 2.0, None, 6.5, 1982-01-08 07:00:00, None, None, None
5.5, 69.0, None, None, 2.0, None, 6.5, 1982-01-08 15:00:00, None, None, None
-6.5, 85.0, None, None, -6.5, None, 6.0, 1982-01-09 07:00:00, None, None, None
-3.0, 71.0, None, None, -6.5, None, -2.5, 1982-01-09 15:00:00, None, None, None
-7.5, 85.0, None, None, -8.0, None, -3.0, 1982-01-10 07:00:00, None, None, None
-1.0, 82.0, None, None, -7.5, None, -0.5, 1982-01-10 15:00:00, None, None, None
-4.0, 96.0, None, None, -4.5, None, -1.0, 1982-01-11 07:00:00, None, None, None
-1.5, 98.0, None, None, -4.0, None, -1.5, 1982-01-11 15:00:00, None, None, None
-2.5, 96.0, None, None, -3.5, None, -1.5, 1982-01-12 07:00:00, None, None, None
1.0, 94.0, None, None, -2.5, None, 1.0, 1982-01-12 15:00:00, None, None, None
0.5, 89.0, None, None, 0.0, None, 3.5, 1982-01-13 07:00:00, None, None, None
6.0, 55.0, None, None, 0.0, None, 7.0, 1982-01-13 15:00:00, None, None, None
10.0, 40.0, None, None, 6.0, None, 10.5, 1982-01-14 07:00:00, None, None, None
10.0, 35.0, None, None, 10.0, None, 12.0, 1982-01-14 15:00:00, None, None, None
-4.0, 55.0, None, None, -4.0, None, 10.0, 1982-01-15 07:00:00, None, None, None
-6.5, 48.0, None, None, -6.5, None, -3.5, 1982-01-15 15:00:00, None, None, None
-9.5, 93.0, None, None, -10.0, None, -6.5, 1982-01-16 07:00:00, None, None, None
-6.5, 84.0, None, None, -9.5, None, -6.5, 1982-01-16 15:00:00, None, None, None
-11.0, 95.0, None, None, -11.0, None, -6.5, 1982-01-17 07:00:00, None, None, None
-6.0, 87.0, None, None, -11.0, None, -5.0, 1982-01-17 15:00:00, None, None, None
-6.0, 65.0, None, None, -7.5, None, -6.0, 1982-01-18 08:00:00, None, None, None
-4.5, 53.0, None, None, -6.0, None, -4.5, 1982-01-18 15:00:00, None, None, None
-13.0, 73.0, None, None, -13.0, None, -4.5, 1982-01-19 07:00:00, None, None, None
-12.0, 66.0, None, None, -14.0, None, -11.5, 1982-01-19 15:00:00, None, None, None
-10.5, 61.0, None, None, -12.5, None, -10.5, 1982-01-20 07:00:00, None, None, None
-10.0, 55.0, None, None, -11.0, None, -9.0, 1982-01-20 15:00:00, None, None, None
-12.5, 58.0, None, None, -12.5, None, -10.0, 1982-01-21 07:00:00, None, None, None
-10.0, 54.0, None, None, -12.5, None, -10.0, 1982-01-21 15:00:00, None, None, None
-13.0, 59.0, None, None, -13.0, None, -9.5, 1982-01-22 07:00:00, None, None, None
-13.0, 56.0, None, None, -13.5, None, -12.5, 1982-01-22 15:00:00, None, None, None
-16.0, 64.0, None, None, -16.0, None, -13.0, 1982-01-23 07:00:00, None, None, None
-14.0, 90.0, None, None, -16.0, None, -14.0, 1982-01-23 19:30:00, None, None, None
-15.0, 85.0, None, None, -15.0, None, -12.5, 1982-01-24 07:00:00, None, None, None
-5.0, 70.0, None, None, -15.0, None, -5.0, 1982-01-24 15:30:00, None, None, None
-10.5, 93.0, None, None, -10.5, None, -5.0, 1982-01-25 07:00:00, None, None, None
-2.0, 97.0, None, None, -10.5, None, -2.0, 1982-01-25 15:30:00, None, None, None
2.0, 88.0, None, None, -2.0, None, 2.0, 1982-01-26 07:15:00, None, None, None
5.0, 67.0, None, None, 2.0, None, 6.0, 1982-01-26 14:00:00, None, None, None
-6.0, 84.0, None, None, -6.0, None, 5.0, 1982-01-27 06:30:00, None, None, None
-4.5, 70.0, None, None, -6.0, None, -1.5, 1982-01-27 15:30:00, None, None, None
-8.5, 83.0, None, None, -8.5, None, -4.5, 1982-01-28 06:30:00, None, None, None
-5.0, 72.0, None, None, -8.5, None, -3.0, 1982-01-28 15:00:00, None, None, None
-4.0, 85.0, None, None, -7.5, None, -4.0, 1982-01-29 06:30:00, None, None, None
8.0, 55.0, None, None, -4.0, None, 8.5, 1982-01-29 15:00:00, None, None, None
0.0, 90.0, None, None, -1.0, None, 8.0, 1982-01-30 07:00:00, None, None, None
4.0, 81.0, None, None, 0.0, None, 4.0, 1982-01-30 15:00:00, None, None, None
-1.0, 84.0, None, None, -1.0, None, 4.5, 1982-01-31 07:00:00, None, None, None
5.0, 60.0, None, None, -1.0, None, 7.0, 1982-01-31 15:00:00, None, None, None
2.0, 90.0, None, None, 2.0, None, 5.0, 1982-02-01 07:00:00, None, None, None
4.5, 69.0, None, None, 2.0, None, 5.0, 1982-02-01 15:00:00, None, None, None
0.0, 99.0, None, None, 0.0, None, 4.5, 1982-02-02 07:00:00, None, None, None
1.5, 97.0, None, None, 0.0, None, 1.5, 1982-02-02 15:00:00, None, None, None
-2.0, 52.0, None, None, -2.0, None, 4.0, 1982-02-03 07:00:00, None, None, None
0.5, 38.0, None, None, -2.0, None, 1.0, 1982-02-03 15:00:00, None, None, None
-9.5, 73.0, None, None, -10.0, None, 0.5, 1982-02-04 07:00:00, None, None, None
-7.5, 80.0, None, None, -9.5, None, -6.5, 1982-02-04 15:00:00, None, None, None
-8.0, 83.0, None, None, -8.5, None, -7.5, 1982-02-05 07:00:00, None, None, None
-1.0, 59.0, None, None, -8.0, None, -1.0, 1982-02-05 15:00:00, None, None, None
-3.0, 80.0, None, None, -4.0, None, -1.0, 1982-02-06 07:00:00, None, None, None
2.0, 65.0, None, None, -3.0, None, 2.0, 1982-02-06 15:00:00, None, None, None
0.0, 40.0, None, None, -4.0, None, 2.5, 1982-02-07 07:00:00, None, None, None
3.0, 32.0, None, None, 0.0, None, 3.5, 1982-02-07 15:00:00, None, None, None
-2.0, 50.0, None, None, -4.0, None, 4.0, 1982-02-08 07:00:00, None, None, None
-4.0, 36.0, None, None, -4.0, None, -1.5, 1982-02-08 15:00:00, None, None, None
-15.0, 69.0, None, None, -15.0, None, -4.0, 1982-02-09 07:00:00, None, None, None
-7.0, 46.0, None, None, -15.5, None, -7.0, 1982-02-09 15:00:00, None, None, None
-8.0, 62.0, None, None, -8.5, None, -7.0, 1982-02-10 07:00:00, None, None, None
-2.5, 69.0, None, None, -8.0, None, -2.0, 1982-02-10 15:00:00, None, None, None
-6.0, 93.0, None, None, -6.5, None, -2.5, 1982-02-11 07:00:00, None, None, None
1.0, 55.0, None, None, -6.0, None, 2.0, 1982-02-11 15:00:00, None, None, None
-3.0, 98.0, None, None, -3.5, None, 1.0, 1982-02-12 07:00:00, None, None, None
-1.0, 95.0, None, None, -3.0, None, -0.5, 1982-02-12 15:00:00, None, None, None
-3.5, 88.0, None, None, -3.5, None, -1.0, 1982-02-13 07:00:00, None, None, None
-2.0, 80.0, None, None, -4.0, None, -1.5, 1982-02-13 15:00:00, None, None, None
-4.0, 57.0, None, None, -5.0, None, -2.0, 1982-02-14 07:00:00, None, None, None
-1.0, 49.0, None, None, -4.0, None, -0.5, 1982-02-14 15:00:00, None, None, None
-5.0, 85.0, None, None, -5.5, None, -1.0, 1982-02-15 07:00:00, None, None, None
2.0, 70.0, None, None, -5.0, None, 2.0, 1982-02-15 15:00:00, None, None, None
2.0, 94.0, None, None, 0.0, None, 3.0, 1982-02-16 07:00:00, None, None, None
10.0, 56.0, None, None, 2.0, None, 11.0, 1982-02-16 15:00:00, None, None, None
2.0, 97.0, None, None, 2.0, None, 10.0, 1982-02-17 07:00:00, None, None, None
12.0, 33.0, None, None, 2.0, None, 12.5, 1982-02-17 15:00:00, None, None, None
5.0, 54.0, None, None, 0.5, None, 12.5, 1982-02-18 07:00:00, None, None, None
4.0, 87.0, None, None, 2.0, None, 5.0, 1982-02-18 15:00:00, None, None, None
1.0, 88.0, None, None, 1.0, None, 5.0, 1982-02-19 07:00:00, None, None, None
5.0, 85.0, None, None, 1.0, None, 6.5, 1982-02-19 15:00:00, None, None, None
2.0, 93.0, None, None, 2.0, None, 6.0, 1982-02-20 07:00:00, None, None, None
1.0, 98.0, None, None, 1.0, None, 3.5, 1982-02-20 15:00:00, None, None, None
-3.0, 98.0, None, None, -3.0, None, 3.0, 1982-02-21 07:00:00, None, None, None
6.0, 45.0, None, None, -3.0, None, 7.0, 1982-02-21 15:00:00, None, None, None
-4.0, 85.0, None, None, -4.0, None, 6.0, 1982-02-22 07:00:00, None, None, None
-1.0, 91.0, None, None, -4.0, None, 1.0, 1982-02-22 15:00:00, None, None, None
-7.0, 100.0, None, None, -7.0, None, -1.0, 1982-02-23 07:00:00, None, None, None
-1.0, 70.0, None, None, -7.0, None, 1.0, 1982-02-23 15:00:00, None, None, None
-8.5, 73.0, None, None, -8.5, None, 0.0, 1982-02-24 07:00:00, None, None, None
-3.0, 61.0, None, None, -8.5, None, -3.0, 1982-02-24 15:00:00, None, None, None
-3.0, 95.0, None, None, -4.0, None, -3.0, 1982-02-25 07:00:00, None, None, None
5.5, 65.0, None, None, -3.0, None, 5.5, 1982-02-25 15:00:00, None, None, None
-3.0, 97.0, None, None, -3.0, None, 5.5, 1982-02-26 07:00:00, None, None, None
3.0, 70.0, None, None, -3.0, None, 3.0, 1982-02-26 15:00:00, None, None, None
0.0, 75.0, None, None, -0.5, None, 3.0, 1982-02-27 07:00:00, None, None, None
6.0, 34.0, None, None, 0.0, None, 7.0, 1982-02-27 15:00:00, None, None, None
-3.0, 90.0, None, None, -3.5, None, 6.0, 1982-02-28 07:00:00, None, None, None
6.0, 52.0, None, None, -3.0, None, 6.0, 1982-02-28 15:00:00, None, None, None
0.0, 98.0, None, None, 0.0, None, 7.0, 1982-03-01 07:00:00, None, None, None
6.0, 77.0, None, None, 0.0, None, 6.0, 1982-03-01 15:00:00, None, None, None
-0.5, 75.0, None, None, -0.5, None, 6.0, 1982-03-02 07:00:00, None, None, None
2.0, 55.0, None, None, -1.0, None, 2.5, 1982-03-02 15:00:00, None, None, None
-2.0, 60.0, None, None, -2.0, None, 2.0, 1982-03-03 07:00:00, None, None, None
3.0, 46.0, None, None, -2.0, None, 3.0, 1982-03-03 15:00:00, None, None, None
-3.0, 50.0, None, None, -3.0, None, 3.0, 1982-03-04 07:00:00, None, None, None
4.0, 37.0, None, None, -3.0, None, 5.0, 1982-03-04 15:00:00, None, None, None
-6.5, 83.0, None, None, -6.5, None, 4.0, 1982-03-05 07:00:00, None, None, None
8.0, 41.0, None, None, -6.5, None, 8.0, 1982-03-05 15:00:00, None, None, None
-3.5, 90.0, None, None, -3.5, None, 8.0, 1982-03-06 07:00:00, None, None, None
8.0, 42.0, None, None, -3.5, None, 8.0, 1982-03-06 15:00:00, None, None, None
-2.5, 96.0, None, None, -2.5, None, 8.0, 1982-03-07 07:00:00, None, None, None
11.0, 40.0, None, None, -2.5, None, 11.0, 1982-03-07 15:00:00, None, None, None
-3.5, 97.0, None, None, -3.5, None, 11.5, 1982-03-08 07:00:00, None, None, None
11.0, 40.0, None, None, -3.5, None, 11.5, 1982-03-08 15:00:00, None, None, None
5.0, 60.0, None, None, 4.0, None, 11.5, 1982-03-09 07:00:00, None, None, None
10.0, 50.0, None, None, 5.0, None, 12.0, 1982-03-09 15:00:00, None, None, None
-2.0, 99.0, None, None, -3.0, None, 10.0, 1982-03-10 07:00:00, None, None, None
11.0, 36.0, None, None, 2.0, None, 11.0, 1982-03-10 15:00:00, None, None, None
0.0, 94.0, None, None, 0.0, None, 11.0, 1982-03-11 07:00:00, None, None, None
7.0, 31.0, None, None, 0.0, None, 7.5, 1982-03-11 15:00:00, None, None, None
1.0, 66.0, None, None, 0.0, None, 7.0, 1982-03-12 07:00:00, None, None, None
7.0, 55.0, None, None, 1.0, None, 7.5, 1982-03-12 15:00:00, None, None, None
2.0, 97.0, None, None, 2.0, None, 7.0, 1982-03-13 07:00:00, None, None, None
8.0, 55.0, None, None, 2.0, None, 8.5, 1982-03-13 15:00:00, None, None, None
-2.0, 74.0, None, None, -2.0, None, 8.0, 1982-03-14 07:00:00, None, None, None
10.0, 32.0, None, None, -2.0, None, 10.0, 1982-03-14 15:00:00, None, None, None
-3.5, 76.0, None, None, -3.5, None, 10.5, 1982-03-15 07:00:00, None, None, None
8.0, 37.0, None, None, -3.5, None, 8.5, 1982-03-15 15:00:00, None, None, None
-2.5, 75.0, None, None, -3.5, None, 9.0, 1982-03-16 07:00:00, None, None, None
10.5, 31.0, None, None, -2.5, None, 10.5, 1982-03-16 15:00:00, None, None, None
-2.0, 80.0, None, None, -2.0, None, 10.5, 1982-03-17 07:00:00, None, None, None
-1.0, 94.0, None, None, None, None, None, 1982-03-22 07:35:00, None, None, None
11.5, 40.0, None, None, -1.0, None, 11.5, 1982-03-22 15:00:00, None, None, None
-1.5, 95.0, None, None, -1.5, None, 12.5, 1982-03-23 07:00:00, None, None, None
15.5, 29.0, None, None, -1.5, None, 16.0, 1982-03-23 15:00:00, None, None, None
-0.5, 67.0, None, None, -0.5, None, 15.5, 1982-03-24 07:00:00, None, None, None
14.0, 32.0, None, None, -0.5, None, 14.0, 1982-03-24 15:00:00, None, None, None
0.0, 79.0, None, None, -1.0, None, 14.0, 1982-03-25 07:00:00, None, None, None
18.0, 30.0, None, None, 0.0, None, 18.5, 1982-03-25 15:00:00, None, None, None
7.0, 86.0, None, None, 7.0, None, 18.0, 1982-03-26 07:00:00, None, None, None
12.0, 51.0, None, None, 7.0, None, 13.5, 1982-03-26 15:00:00, None, None, None
1.0, 94.0, None, None, 1.0, None, 12.0, 1982-03-27 07:00:00, None, None, None
14.0, 56.0, None, None, 1.0, None, 14.0, 1982-03-27 15:00:00, None, None, None
1.5, 91.0, None, None, 1.0, None, 10.0, 1982-03-28 07:00:00, None, None, None
10.0, 47.0, None, None, 1.5, None, 10.0, 1982-03-28 15:00:00, None, None, None
-1.0, 86.0, None, None, -1.0, None, 10.0, 1982-03-29 07:00:00, None, None, None
10.0, 36.0, None, None, -1.0, None, 11.0, 1982-03-29 15:00:00, None, None, None
-3.0, 90.0, None, None, -3.5, None, 11.0, 1982-03-30 07:00:00, None, None, None
10.0, 40.0, None, None, -3.0, None, 10.5, 1982-03-30 15:00:00, None, None, None
-0.5, 100.0, None, None, -1.0, None, 10.0, 1982-03-31 07:00:00, None, None, None
4.0, 89.0, None, None, -4.5, None, 4.0, 1982-03-31 15:00:00, None, None, None
-1.0, 95.0, None, None, -1.0, None, 5.0, 1982-04-01 07:00:00, None, None, None
10.5, 34.0, None, None, -1.0, None, 11.5, 1982-04-01 15:00:00, None, None, None
1.5, 64.0, None, None, -1.0, None, 11.0, 1982-04-02 07:00:00, None, None, None
5.0, 65.0, None, None, 1.5, None, 6.0, 1982-04-02 15:00:00, None, None, None
2.0, 98.0, None, None, 1.5, None, 5.0, 1982-04-03 07:00:00, None, None, None
9.0, 56.0, None, None, 2.0, None, 10.0, 1982-04-03 15:00:00, None, None, None
3.0, 96.0, None, None, 3.0, None, 10.5, 1982-04-04 07:00:00, None, None, None
8.0, 55.0, None, None, 3.0, None, 8.0, 1982-04-04 15:00:00, None, None, None
1.5, 98.0, None, None, 1.5, None, 8.0, 1982-04-05 07:00:00, None, None, None
12.0, 40.0, None, None, 1.5, None, 12.0, 1982-04-05 15:00:00, None, None, None
4.0, 48.0, None, None, 2.0, None, 12.0, 1982-04-06 07:00:00, None, None, None
8.0, 34.0, None, None, 4.0, None, 9.0, 1982-04-06 15:00:00, None, None, None
2.0, 40.0, None, None, 1.0, None, 8.0, 1982-04-07 07:00:00, None, None, None
11.5, 25.0, None, None, 2.0, None, 11.5, 1982-04-07 15:00:00, None, None, None
-1.0, 80.0, None, None, -2.0, None, 13.0, 1982-04-08 07:00:00, None, None, None
15.0, 25.0, None, None, -1.0, None, 15.0, 1982-04-08 15:00:00, None, None, None
0.0, 87.0, None, None, -1.0, None, 18.0, 1982-04-09 07:00:00, None, None, None
16.0, 28.0, None, None, 0.0, None, 16.0, 1982-04-09 15:00:00, None, None, None
5.0, 67.0, None, None, 5.0, None, 16.0, 1982-04-10 07:00:00, None, None, None
17.0, 29.0, None, None, 5.0, None, 17.0, 1982-04-10 15:00:00, None, None, None
4.0, 61.0, None, None, 3.5, None, 17.0, 1982-04-11 07:00:00, None, None, None
