station_observations
CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STORM_SNOW, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, MAXIMUM_AIR_TEMPERATURE, time, PRECIPITATION_NEW, HEIGHT_OF_SNOW
-10.0, 99.0, None, None, -10.0, -4.5, 1980-01-04 06:00:00, None, None
-0.5, 93.0, None, None, -0.5, 0.0, 1980-01-04 18:00:00, None, None
0.0, 99.0, None, None, 0.0, 1.0, 1980-01-05 06:00:00, None, None
0.0, 99.0, None, None, -1.0, 0.0, 1980-01-05 18:00:00, None, None
1.0, 99.0, None, None, 0.0, 1.0, 1980-01-06 06:00:00, None, None
1.0, 99.0, None, None, 1.0, 1.5, 1980-01-06 18:00:00, None, None
0.0, 99.0, None, None, 0.0, 1.0, 1980-01-07 06:00:00, None, None
0.5, 99.0, None, None, 0.0, 1.0, 1980-01-07 18:00:00, None, None
1.5, 99.0, None, None, 0.0, 1.5, 1980-01-08 06:00:00, None, None
2.0, 99.0, None, None, 1.0, 3.0, 1980-01-08 18:00:00, None, None
4.0, 99.0, None, None, 2.0, 4.0, 1980-01-09 06:00:00, None, None
-1.0, 96.0, None, None, -1.0, 3.0, 1980-01-09 18:00:00, None, None
-6.5, 96.0, None, None, -6.5, 0.0, 1980-01-10 06:00:00, None, None
-12.0, 95.0, None, None, -13.5, -6.0, 1980-01-10 18:00:00, None, None
-6.0, 96.0, None, None, -12.0, -6.0, 1980-01-11 06:00:00, None, None
-3.0, 97.0, None, None, -6.0, -3.0, 1980-01-11 18:00:00, None, None
-6.0, 99.0, None, None, -6.0, -3.0, 1980-01-12 06:00:00, None, None
-6.0, 99.0, None, None, -7.0, -6.0, 1980-01-12 18:00:00, None, None
-6.0, 99.0, None, None, -6.0, -6.0, 1980-01-13 06:00:00, None, None
-6.0, 99.0, None, None, -6.0, -6.0, 1980-01-13 18:00:00, None, None
0.0, 99.0, None, None, -1.0, 0.0, 1980-01-14 06:00:00, None, None
-11.0, 97.0, None, None, -11.0, 1.0, 1980-01-14 18:00:00, None, None
-15.0, 87.0, None, None, -15.0, -10.0, 1980-01-15 06:00:00, None, None
-23.0, 87.0, None, None, -23.0, -15.0, 1980-01-15 18:00:00, None, None
-19.0, 87.0, None, None, -23.0, -19.0, 1980-01-16 06:00:00, None, None
-11.0, 92.0, None, None, -19.0, -11.0, 1980-01-16 18:00:00, None, None
-2.0, 97.0, None, None, -11.0, -2.0, 1980-01-17 06:00:00, None, None
1.0, 99.0, None, None, 0.0, 1.0, 1980-01-17 18:00:00, None, None
0.0, 99.0, None, None, 0.0, 1.0, 1980-01-18 06:00:00, None, None
1.0, 99.0, None, None, 0.0, 1.0, 1980-01-18 18:00:00, None, None
0.0, 99.0, None, None, 0.0, 2.0, 1980-01-19 06:00:00, None, None
-1.0, 99.0, None, None, -1.0, 0.0, 1980-01-19 18:00:00, None, None
-2.0, 99.0, None, None, -2.0, -1.0, 1980-01-20 06:00:00, None, None
0.5, 94.0, None, None, -2.0, 3.0, 1980-01-20 18:00:00, None, None
-4.0, 97.0, None, None, -4.0, 1.0, 1980-01-21 06:00:00, None, None
-2.0, 99.0, None, None, -4.0, 2.0, 1980-01-21 18:00:00, None, None
-7.0, 90.0, None, None, -7.0, -2.0, 1980-01-22 06:00:00, None, None
-15.0, 97.0, None, None, -15.0, -2.0, 1980-01-22 18:00:00, None, None
-11.0, 97.0, None, None, -17.0, -11.0, 1980-01-23 06:00:00, None, None
-4.0, 65.0, None, None, -12.0, -3.0, 1980-01-23 18:00:00, None, None
-5.0, 85.0, None, None, -5.0, -4.0, 1980-01-24 06:00:00, None, None
-2.0, 77.0, None, None, -9.0, 0.0, 1980-01-24 18:00:00, None, None
-5.0, 96.0, None, None, -7.0, -5.0, 1980-01-25 06:00:00, None, None
-1.0, 97.0, None, None, -7.0, 0.0, 1980-01-25 18:00:00, None, None
-1.0, 97.0, None, None, -7.0, 0.0, 1980-01-26 06:00:00, None, None
-1.0, 99.0, None, None, -1.0, -1.0, 1980-01-26 18:00:00, None, None
-4.0, 98.0, None, None, -4.0, -1.0, 1980-01-27 06:00:00, None, None
-3.0, 98.0, None, None, -8.0, -3.0, 1980-01-27 18:00:00, None, None
-7.0, 93.0, None, None, -7.0, -1.0, 1980-01-28 18:00:00, None, None
-9.0, 99.0, None, None, -9.0, -7.0, 1980-01-29 06:00:00, None, None
-21.0, 75.0, None, None, -21.0, -9.5, 1980-01-29 18:00:00, None, None
-24.0, 95.0, None, None, -24.0, -21.0, 1980-01-30 06:00:00, None, None
-20.0, 95.0, None, None, -20.0, -9.0, 1980-01-30 18:00:00, None, None
-13.0, 90.0, None, None, -13.0, -12.0, 1980-01-31 06:00:00, None, None
-11.0, 80.0, None, None, -17.0, -9.0, 1980-01-31 18:00:00, None, None
-11.0, 99.0, None, None, -11.0, -10.0, 1980-02-01 06:00:00, None, None
-1.0, 99.0, None, None, -10.5, -1.0, 1980-02-01 18:00:00, None, None
-6.0, 99.0, None, None, -6.0, -1.0, 1980-02-02 06:00:00, None, None
0.0, 99.0, None, None, -6.0, 0.0, 1980-02-02 18:00:00, None, None
-4.0, 99.0, None, None, -4.0, 0.0, 1980-02-03 06:00:00, None, None
-2.0, 99.0, None, None, -5.0, -2.0, 1980-02-03 18:00:00, None, None
-2.5, 100.0, 99.0, None, -2.5, -2.0, 1980-02-04 06:00:00, None, None
-7.0, 95.0, None, None, -7.0, 2.0, 1980-02-04 18:00:00, None, None
-9.0, 99.0, None, None, -12.0, -7.0, 1980-02-05 06:00:00, None, None
-4.0, 98.0, None, None, -9.0, -3.0, 1980-02-05 18:00:00, None, None
-4.0, 99.0, None, None, -4.0, -4.0, 1980-02-06 06:00:00, None, None
0.5, 99.0, None, None, -2.0, 2.5, 1980-02-06 18:00:00, None, None
-2.0, 99.0, None, None, -2.0, 0.0, 1980-02-07 06:00:00, None, None
-2.0, 97.0, None, None, -2.0, 1.0, 1980-02-07 18:00:00, None, None
-6.0, 99.0, None, None, -6.0, -2.0, 1980-02-08 06:00:00, None, None
-3.0, 99.0, None, None, -3.0, -1.0, 1980-02-08 18:00:00, None, None
-6.0, 99.0, None, None, -6.0, -4.0, 1980-02-09 06:00:00, None, None
-5.0, 94.0, None, None, -5.0, 0.0, 1980-02-09 18:00:00, None, None
-9.0, 99.0, None, None, -9.0, -5.0, 1980-02-10 06:00:00, None, None
-5.0, 85.0, None, None, -10.0, 0.5, 1980-02-10 18:00:00, None, None
-14.0, 99.0, None, None, -14.0, -5.0, 1980-02-11 06:00:00, None, None
-5.0, 85.0, None, None, -14.0, -2.0, 1980-02-11 18:00:00, None, None
-11.0, 99.0, None, None, -11.0, -5.0, 1980-02-12 06:00:00, None, None
-11.0, 81.0, None, None, -11.0, -1.5, 1980-02-12 18:00:00, None, None
-9.0, 99.0, None, None, -15.0, -7.0, 1980-02-13 06:00:00, None, None
-11.0, 80.0, None, None, -11.0, -8.0, 1980-02-13 18:00:00, None, None
-16.0, 87.0, None, None, -16.0, -11.0, 1980-02-14 06:00:00, None, None
-12.0, 71.0, None, None, -16.5, -11.0, 1980-02-14 18:00:00, None, None
-14.0, 95.0, None, None, -14.0, -13.0, 1980-02-15 06:00:00, None, None
-9.0, 92.0, None, None, -14.0, -8.0, 1980-02-15 18:00:00, None, None
-10.0, 99.0, None, None, -10.0, -9.0, 1980-02-16 06:00:00, None, None
-5.0, 90.0, None, None, -11.0, -2.0, 1980-02-16 18:00:00, None, None
-8.0, 99.0, None, None, -9.0, -6.0, 1980-02-17 06:00:00, None, None
-2.0, 99.0, None, None, -8.0, 1.0, 1980-02-17 18:00:00, None, None
-4.0, 99.0, None, None, -4.0, -2.0, 1980-02-18 06:00:00, None, None
-1.0, 99.0, None, None, -4.0, 1.0, 1980-02-18 18:00:00, None, None
-1.0, 99.0, None, None, -2.0, -1.0, 1980-02-19 06:00:00, None, None
-1.0, 99.0, None, None, -2.0, 4.0, 1980-02-19 18:00:00, None, None
-2.0, 99.0, None, None, -2.0, -1.0, 1980-02-20 06:00:00, None, None
-4.0, 99.0, None, None, -4.0, -1.5, 1980-02-20 18:00:00, None, None
-10.0, 99.0, None, None, -10.0, -4.0, 1980-02-21 06:00:00, None, None
-6.0, 99.0, None, None, -6.0, 1.5, 1980-02-21 18:00:00, None, None
-13.0, 99.0, None, None, -13.0, -7.0, 1980-02-22 06:00:00, None, None
-5.0, 84.0, None, None, -18.0, 0.0, 1980-02-22 18:00:00, None, None
-8.0, 97.0, None, None, -8.0, -5.0, 1980-02-23 06:00:00, None, None
-3.0, 75.0, None, None, -8.0, 3.0, 1980-02-23 18:00:00, None, None
-11.0, 99.0, None, None, -15.0, -3.0, 1980-02-24 06:00:00, None, None
-5.0, 95.0, None, None, -11.0, 0.0, 1980-02-24 18:00:00, None, None
-7.0, 99.0, None, None, -10.0, -4.0, 1980-02-25 06:00:00, None, None
-5.5, 83.0, None, None, -8.0, 1.0, 1980-02-25 18:00:00, None, None
1.5, 99.0, None, None, -2.0, 1.5, 1980-02-26 06:00:00, None, None
3.0, 95.0, None, None, 2.0, 6.0, 1980-02-26 18:00:00, None, None
1.0, 99.0, None, None, 1.0, 3.0, 1980-02-27 06:00:00, None, None
1.0, 95.0, None, None, 1.0, 5.0, 1980-02-27 18:00:00, None, None
0.0, 99.0, None, None, 0.0, 1.0, 1980-02-28 06:00:00, None, None
-1.0, 99.0, None, None, -1.0, 4.0, 1980-02-28 18:00:00, None, None
-1.0, 99.0, None, None, -1.0, 0.0, 1980-03-01 06:00:00, None, None
-2.0, 90.0, None, None, -2.0, 3.0, 1980-03-01 18:00:00, None, None
-5.0, 99.0, None, None, -5.0, -1.0, 1980-03-02 06:00:00, None, None
0.0, 85.0, None, None, -5.0, 6.0, 1980-03-02 18:00:00, None, None
-2.0, 90.0, None, None, -5.0, 0.0, 1980-03-03 06:00:00, None, None
-1.0, 65.0, None, None, -2.0, 3.0, 1980-03-03 18:00:00, None, None
-1.5, 91.0, None, None, -1.5, -1.5, 1980-03-04 06:00:00, None, None
-3.0, 65.0, None, None, -3.0, 1.0, 1980-03-04 18:00:00, None, None
-13.0, 95.0, None, None, -13.0, -3.0, 1980-03-05 06:00:00, None, None
-11.0, 85.0, None, None, -13.0, -10.0, 1980-03-05 18:00:00, None, None
-16.0, 98.0, None, None, -16.0, -11.0, 1980-03-06 06:00:00, None, None
-11.0, 70.0, None, None, -15.0, 3.0, 1980-03-06 18:00:00, None, None
-18.0, 99.0, None, None, -18.0, -11.0, 1980-03-07 06:00:00, None, None
-5.0, 65.0, None, None, -18.0, 2.0, 1980-03-07 18:00:00, None, None
-16.0, 99.0, None, None, -16.0, -6.0, 1980-03-08 06:00:00, None, None
-4.0, 62.0, None, None, -16.0, 3.0, 1980-03-08 18:00:00, None, None
-8.0, 99.0, None, None, -8.0, -4.0, 1980-03-09 06:00:00, None, None
-1.5, 80.0, None, None, -2.0, -1.5, 1980-03-09 18:00:00, None, None
-2.0, 99.0, None, None, -3.0, -1.0, 1980-03-10 06:00:00, None, None
-2.0, 99.0, None, None, -2.0, -2.0, 1980-03-10 18:00:00, None, None
-2.0, 99.0, None, None, -2.0, -2.0, 1980-03-11 06:00:00, None, None
-2.0, 99.0, None, None, -2.0, 0.0, 1980-03-11 18:00:00, None, None
-5.0, 96.0, None, None, -5.0, -2.0, 1980-03-12 06:00:00, None, None
-5.0, 97.0, None, None, -5.0, -1.0, 1980-03-12 18:00:00, None, None
-6.0, 99.0, None, None, -6.0, -5.0, 1980-03-13 06:00:00, None, None
-4.0, 80.0, None, None, -6.0, -1.0, 1980-03-13 18:00:00, None, None
-4.0, 99.0, None, None, -4.0, -4.0, 1980-03-14 06:00:00, None, None
-6.0, 99.0, None, None, -6.0, -3.0, 1980-03-14 18:00:00, None, None
-15.0, 97.0, None, None, -15.0, -5.5, 1980-03-15 06:00:00, None, None
-7.0, 99.0, None, None, -15.0, -5.0, 1980-03-15 18:00:00, None, None
-6.0, 99.0, None, None, -12.0, -6.0, 1980-03-16 06:00:00, None, None
-7.0, 97.0, None, None, -7.0, -5.0, 1980-03-16 18:00:00, None, None
-5.0, 99.0, None, None, -8.0, -5.0, 1980-03-17 06:00:00, None, None
-5.0, 99.0, None, None, -8.0, -3.0, 1980-03-17 18:00:00, None, None
1.0, 91.0, None, None, -4.5, 1.0, 1980-03-18 06:00:00, None, None
-3.0, 99.0, None, None, -3.0, 3.0, 1980-03-18 18:00:00, None, None
-3.0, 99.0, None, None, -3.0, -3.0, 1980-03-19 06:00:00, None, None
-2.5, 99.0, None, None, -3.5, -2.0, 1980-03-19 18:00:00, None, None
0.0, 92.0, None, None, -3.0, 0.0, 1980-03-20 06:00:00, None, None
-2.0, 98.0, None, None, -3.0, 0.0, 1980-03-20 18:00:00, None, None
3.0, 98.0, None, None, -4.0, 3.0, 1980-03-21 06:00:00, None, None
-1.0, 99.0, None, None, -1.0, 3.0, 1980-03-21 18:00:00, None, None
1.0, 95.0, None, None, -3.0, 1.0, 1980-03-22 06:00:00, None, None
-1.0, 99.0, None, None, -1.0, 7.0, 1980-03-22 18:00:00, None, None
0.0, 99.0, None, None, -1.0, 0.0, 1980-03-23 06:00:00, None, None
-3.0, 99.0, None, None, -3.0, 1.0, 1980-03-23 18:00:00, None, None
-1.0, 96.0, None, None, -4.0, -1.0, 1980-03-24 06:00:00, None, None
-4.0, 97.0, None, None, -4.0, -1.0, 1980-03-24 18:00:00, None, None
-1.0, 92.0, None, None, -5.0, -1.0, 1980-03-25 06:00:00, None, None
-10.0, 95.0, None, None, -10.0, 0.0, 1980-03-25 18:00:00, None, None
0.0, 70.0, None, None, -14.5, 0.0, 1980-03-26 06:00:00, None, None
-2.0, 95.0, None, None, -2.0, 3.0, 1980-03-26 18:00:00, None, None
-2.0, 99.0, None, None, -4.0, -2.0, 1980-03-27 06:00:00, None, None
-2.0, 99.0, None, None, -2.0, 2.0, 1980-03-27 18:00:00, None, None
-3.5, 99.0, None, None, -3.5, -3.0, 1980-03-28 06:00:00, None, None
-2.0, 83.0, None, None, -3.5, -2.0, 1980-03-28 18:00:00, None, None
-3.0, 99.0, None, None, -3.0, -3.0, 1980-03-29 06:00:00, None, None
0.0, 92.0, None, None, -3.0, 1.0, 1980-03-29 18:00:00, None, None
-2.0, 99.0, None, None, -2.0, 0.0, 1980-03-30 06:00:00, None, None
-5.0, 97.0, None, None, -5.0, -2.0, 1980-03-30 18:00:00, None, None
-7.0, 96.0, None, None, -8.0, -7.0, 1980-03-31 06:00:00, None, None
-5.0, 91.0, None, None, -7.0, 2.0, 1980-03-31 18:00:00, None, None
-5.0, 86.0, None, None, -7.0, -3.0, 1980-04-01 06:00:00, None, None
0.0, 84.0, None, None, -5.0, 3.0, 1980-04-01 18:00:00, None, None
-4.0, 92.0, None, None, -4.0, 0.0, 1980-04-02 06:00:00, None, None
5.0, 65.0, None, None, -4.0, 6.0, 1980-04-02 18:00:00, None, None
-12.0, 87.0, None, None, -12.0, 4.0, 1980-04-03 06:00:00, None, None
8.0, 47.0, None, None, -12.0, 8.0, 1980-04-03 18:00:00, None, None
-12.0, 80.0, None, None, -12.0, 7.0, 1980-04-04 06:00:00, None, None
4.0, 71.0, None, None, -11.0, 10.0, 1980-04-04 18:00:00, None, None
-7.0, 80.0, None, None, -7.0, 5.0, 1980-04-05 06:00:00, None, None
6.0, 75.0, None, None, -6.0, 9.0, 1980-04-05 18:00:00, None, None
-3.0, 99.0, None, None, -4.0, 0.0, 1980-04-06 06:00:00, None, None
0.0, 99.0, None, None, -3.0, 10.0, 1980-04-06 18:00:00, None, None
-9.0, 99.0, None, None, -9.0, 0.0, 1980-04-07 06:00:00, None, None
-4.0, 99.0, None, None, -7.0, -2.0, 1980-04-07 18:00:00, None, None
-5.0, 99.0, None, None, -5.0, -4.0, 1980-04-08 06:00:00, None, None
-3.0, 75.0, None, None, -5.0, 3.0, 1980-04-08 18:00:00, None, None
-4.0, 90.0, None, None, -6.0, -3.0, 1980-04-09 06:00:00, None, None
4.0, 92.0, None, None, -4.0, 4.0, 1980-04-09 18:00:00, None, None
1.0, 86.0, None, None, -2.0, 2.0, 1980-04-10 06:00:00, None, None
-1.0, 99.0, None, None, -1.0, 3.0, 1980-04-10 18:00:00, None, None
-3.0, 99.0, None, None, -3.0, 0.0, 1980-04-11 06:00:00, None, None
-2.0, 95.0, None, None, -3.0, 2.0, 1980-04-11 18:00:00, None, None
-1.0, 70.0, None, None, -9.0, -1.0, 1980-04-12 06:00:00, None, None
3.0, 85.0, None, None, -8.0, 12.0, 1980-04-12 18:00:00, None, None
1.0, 50.0, None, None, -3.0, 3.0, 1980-04-13 06:00:00, None, None
3.0, 82.0, None, None, -2.0, 17.0, 1980-04-13 18:00:00, None, None
3.0, 77.0, None, None, -2.0, 3.0, 1980-04-14 06:00:00, None, None
3.0, 93.0, None, None, 2.0, 16.0, 1980-04-14 18:00:00, None, None
3.0, 94.0, None, None, 1.0, 3.0, 1980-04-15 06:00:00, None, None
0.0, 99.0, None, None, 0.0, 5.0, 1980-04-15 18:00:00, None, None
0.0, 99.0, None, None, 0.0, 0.0, 1980-04-16 06:00:00, None, None
0.0, 89.0, None, None, 0.0, 2.5, 1980-04-16 18:00:00, None, None
4.0, 60.0, None, None, -5.0, 4.0, 1980-04-17 06:00:00, None, None
2.0, 85.0, None, None, -1.0, 15.0, 1980-04-17 18:00:00, None, None
8.0, 67.0, None, None, -4.0, 8.0, 1980-04-18 06:00:00, None, None
1.0, 97.0, None, None, 1.0, 10.0, 1980-04-18 18:00:00, None, None
8.0, 67.0, None, None, -2.0, 8.0, 1980-04-19 06:00:00, None, None
2.0, 99.0, None, None, 2.0, 11.0, 1980-04-19 18:00:00, None, None
5.0, 91.0, None, None, 0.0, 5.0, 1980-04-20 06:00:00, None, None
0.0, 99.0, None, None, 0.0, 7.5, 1980-04-20 18:00:00, None, None
2.0, 98.0, None, None, 0.0, 2.0, 1980-04-21 06:00:00, None, None
0.0, 96.0, None, None, 0.0, 5.0, 1980-04-21 18:00:00, None, None
5.0, 40.0, None, None, -1.0, 5.0, 1980-04-22 06:00:00, None, None
5.0, 80.0, None, None, 2.0, 9.0, 1980-04-22 18:00:00, None, None
5.0, 43.0, None, None, -4.5, 5.0, 1980-04-23 06:00:00, None, None
4.0, 95.0, None, None, 2.0, 14.0, 1980-04-23 18:00:00, None, None
7.0, 62.0, None, None, -3.0, 7.0, 1980-04-24 06:00:00, None, None
3.0, 100.0, None, None, 3.0, 15.0, 1980-04-24 18:00:00, None, None
3.0, 87.0, None, None, 0.0, 3.0, 1980-04-25 06:00:00, None, None
0.0, 99.0, None, None, 0.0, 6.0, 1980-04-25 18:00:00, None, None
3.0, 74.0, None, None, -3.0, 3.0, 1980-04-26 06:00:00, None, None
2.0, 97.0, None, None, -1.0, 13.0, 1980-04-26 18:00:00, None, None
4.0, 54.0, None, None, -3.0, 4.0, 1980-04-27 06:00:00, None, None
0.0, 88.0, None, None, 0.0, 16.0, 1980-04-27 18:00:00, None, None
14.0, 85.0, None, None, 0.0, 14.0, 1980-04-28 18:00:00, None, None
2.0, 99.0, None, None, 2.0, 14.0, 1980-04-29 06:00:00, None, None
1.0, 96.0, None, None, 0.0, 3.0, 1980-04-29 18:00:00, None, None
0.0, 99.0, None, None, -1.0, 4.0, 1980-11-19 18:00:00, None, None
-1.0, 99.0, None, None, -1.0, 0.0, 1980-11-20 06:00:00, 0.0, None
2.0, 99.0, None, None, -1.0, 2.0, 1980-11-20 18:00:00, 4.0, None
1.0, 99.0, None, None, 0.0, 1.0, 1980-11-21 06:00:00, 34.0, None
-5.0, 99.0, None, None, -5.0, 0.0, 1980-11-21 18:00:00, 10.0, None
-14.0, 99.0, None, None, -14.0, -5.0, 1980-11-22 06:00:00, 1.0, None
-9.0, 99.0, None, None, -14.0, -4.0, 1980-11-22 18:00:00, 0.0, None
-11.0, 98.0, None, None, -13.0, -10.0, 1980-11-23 06:00:00, 0.0, None
-9.0, 99.0, None, None, -12.0, 3.0, 1980-11-23 18:00:00, 0.0, None
-15.0, 99.0, None, None, -15.0, -8.0, 1980-11-24 06:00:00, 0.0, None
-6.0, 99.0, None, None, -15.0, -3.0, 1980-11-24 18:00:00, 1.0, None
-4.0, 99.0, None, None, -9.0, -4.0, 1980-11-25 06:00:00, 2.0, None
-3.0, 99.0, None, None, -4.0, -2.0, 1980-11-25 18:00:00, 1.0, None
-5.0, 94.0, None, None, -6.0, -3.0, 1980-11-26 06:00:00, 0.0, None
-2.0, 99.0, None, None, -5.0, -1.0, 1980-11-26 18:00:00, 0.0, None
0.0, 99.0, None, None, -3.0, 0.0, 1980-11-27 06:00:00, 30.0, None
-2.0, 95.0, None, None, -2.0, 0.0, 1980-11-27 18:00:00, 18.0, None
-3.0, 94.0, None, None, -3.0, -2.0, 1980-11-28 06:00:00, 0.0, None
-4.0, 99.0, None, None, -4.0, -1.0, 1980-11-28 18:00:00, 3.0, None
-4.0, 99.0, None, None, -5.0, -4.0, 1980-11-29 06:00:00, 18.0, None
-3.0, 99.0, None, None, -5.0, -2.0, 1980-11-29 18:00:00, 19.0, None
-5.0, 99.0, None, None, -5.0, -3.0, 1980-11-30 06:00:00, 1.0, None
-8.0, 99.0, None, None, -8.0, -5.0, 1980-11-30 18:00:00, 1.0, None
-12.0, 99.0, None, None, -12.0, -7.0, 1980-12-01 06:00:00, 0.0, None
-12.0, 97.0, None, None, -12.0, -10.0, 1980-12-01 18:00:00, 0.0, None
-14.0, 95.0, None, None, -14.0, 0.0, 1980-12-02 06:00:00, 1.0, None
