station_observations
CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, MINIMUM_AIR_TEMPERATURE, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, ATMOSPHERIC_PRESSURE, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, -4.2, 50.0, 0.0, 1987-11-04 18:00:00, -9.2, None, None, None, 0.0, -4.2, 0.0, None, 0.0
None, -4.1, 49.0, 0.0, 1987-11-04 19:00:00, -4.1, None, None, None, 0.0, -4.1, 0.0, None, 0.0
None, -4.2, 49.0, 0.0, 1987-11-04 20:00:00, -4.2, None, None, None, 0.0, -4.1, 0.0, None, 0.0
None, -4.6, 50.0, 0.0, 1987-11-04 21:00:00, -4.6, None, None, None, 0.0, -4.1, 0.0, None, 0.0
None, -5.1, 52.0, 0.0, 1987-11-04 22:00:00, -5.1, None, None, None, 0.0, -4.1, 0.0, None, 0.0
None, -5.0, 52.0, 0.0, 1987-11-04 23:00:00, -5.1, None, None, None, 0.0, -4.1, 0.0, None, 0.0
None, -4.9, 51.0, 0.0, 1987-11-05 00:00:00, -5.1, None, None, None, 0.0, -4.1, 0.0, None, 0.0
None, -4.7, 51.0, 0.0, 1987-11-05 01:00:00, -5.1, None, None, None, 0.0, -4.1, 0.0, None, 0.0
None, -4.0, 50.0, 0.0, 1987-11-05 02:00:00, -5.1, None, None, None, 0.0, -4.0, 0.0, None, 0.0
None, -3.7, 49.0, 0.0, 1987-11-05 03:00:00, -5.1, None, None, None, 0.0, -3.7, 0.0, None, 0.0
None, -3.3, 48.0, 0.0, 1987-11-05 04:00:00, -5.1, None, None, None, 0.0, -3.3, 0.0, None, 0.0
None, -3.1, 47.0, 0.0, 1987-11-05 05:00:00, -5.1, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -2.9, 47.0, 0.0, 1987-11-05 06:00:00, -5.1, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -2.6, 46.0, 0.0, 1987-11-05 07:00:00, -2.6, None, None, None, 0.0, -2.6, 0.0, None, 0.0
None, -2.0, 45.0, 0.0, 1987-11-05 08:00:00, -2.6, None, None, None, 0.0, -2.0, 0.0, None, 0.0
None, -1.9, 44.0, 0.0, 1987-11-05 09:00:00, -2.6, None, None, None, 0.0, -1.9, 0.0, None, 0.0
None, -1.4, 43.0, 0.0, 1987-11-05 10:00:00, -2.6, None, None, None, 0.0, -1.4, 0.0, None, 0.0
None, -1.0, 42.0, 0.0, 1987-11-05 11:00:00, -2.6, None, None, None, 0.0, -1.0, 0.0, None, 0.0
None, -1.1, 41.0, 0.0, 1987-11-05 12:00:00, -2.6, None, None, None, 0.0, -1.0, 0.0, None, 0.0
None, -2.0, 43.0, 0.0, 1987-11-05 13:00:00, -2.6, None, None, None, 0.0, -1.0, 0.0, None, 0.0
None, -2.5, 44.0, 0.0, 1987-11-05 14:00:00, -2.6, None, None, None, 0.0, -1.0, 0.0, None, 0.0
None, -3.0, 46.0, 0.0, 1987-11-05 15:00:00, -3.0, None, None, None, 0.0, -1.0, 0.0, None, 0.0
None, -1.9, 45.0, 0.0, 1987-11-05 16:00:00, -3.0, None, None, None, 0.0, -1.0, 0.0, None, 0.0
None, -2.1, 44.0, 0.0, 1987-11-05 17:00:00, -3.0, None, None, None, 0.0, -1.0, 0.0, None, 0.0
None, -2.4, 45.0, 0.0, 1987-11-05 18:00:00, -3.0, None, None, None, 0.0, -1.0, 0.0, None, 0.0
None, -2.9, 45.0, 0.0, 1987-11-05 19:00:00, -2.9, None, None, None, None, -2.9, None, None, 0.0
None, -3.5, 47.0, 0.0, 1987-11-05 20:00:00, -3.5, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -6.2, 54.0, 0.0, 1987-11-05 21:00:00, -6.2, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -6.6, 56.0, 0.0, 1987-11-05 22:00:00, -6.6, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -6.6, 56.0, 0.0, 1987-11-05 23:00:00, -6.6, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -6.7, 56.0, 0.0, 1987-11-06 00:00:00, -6.7, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -6.6, 56.0, 0.0, 1987-11-06 01:00:00, -6.7, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -6.7, 56.0, 0.0, 1987-11-06 02:00:00, -6.7, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -6.6, 56.0, 0.0, 1987-11-06 03:00:00, -6.7, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -6.6, 56.0, 0.0, 1987-11-06 04:00:00, -6.7, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -6.8, 56.0, 0.0, 1987-11-06 05:00:00, -6.8, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -7.2, 57.0, 0.0, 1987-11-06 06:00:00, -7.2, None, None, None, 0.0, -2.9, 0.0, None, 0.0
None, -8.0, 59.0, 0.0, 1987-11-06 07:00:00, -8.0, None, None, None, 0.0, -8.0, 0.0, None, 0.0
None, -8.1, 60.0, 0.0, 1987-11-06 08:00:00, -8.1, None, None, None, 0.0, -8.0, 0.0, None, 0.0
None, -7.8, 59.0, 0.0, 1987-11-06 09:00:00, -8.1, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -8.1, 60.0, 0.0, 1987-11-06 10:00:00, -8.1, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -8.3, 60.0, 0.0, 1987-11-06 11:00:00, -8.3, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -8.0, 59.0, 0.0, 1987-11-06 12:00:00, -8.3, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -7.9, 59.0, 0.0, 1987-11-06 13:00:00, -8.3, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -7.7, 58.0, 0.0, 1987-11-06 14:00:00, -8.3, None, None, None, 0.0, -7.7, 0.0, None, 0.0
None, -8.2, 59.0, 0.0, 1987-11-06 15:00:00, -8.3, None, None, None, 0.0, -7.7, 0.0, None, 0.0
None, -8.4, 60.0, 0.0, 1987-11-06 16:00:00, -8.4, None, None, None, 0.0, -7.7, 0.0, None, 0.0
None, -8.9, 61.0, 0.0, 1987-11-06 17:00:00, -8.9, None, None, None, 0.0, -7.7, 0.0, None, 0.0
None, -9.2, 62.0, 0.0, 1987-11-06 18:00:00, -9.2, None, None, None, 0.0, -7.7, 0.0, None, 0.0
None, -9.5, 62.0, 0.0, 1987-11-06 19:00:00, -9.5, None, None, None, 0.0, -9.5, 0.0, None, 0.0
None, -9.8, 64.0, 0.0, 1987-11-06 20:00:00, -9.8, None, None, None, 0.0, -9.5, 0.0, None, 0.0
None, -9.8, 64.0, 0.0, 1987-11-06 21:00:00, -9.8, None, None, None, 0.0, -9.5, 0.0, None, 0.0
None, -9.6, 63.0, 0.0, 1987-11-06 22:00:00, -9.8, None, None, None, 0.0, -9.5, 0.0, None, 0.0
None, -9.3, 62.0, 0.0, 1987-11-06 23:00:00, -9.8, None, None, None, 0.0, -9.3, 0.0, None, 0.0
None, -9.0, 62.0, 0.0, 1987-11-07 00:00:00, -9.8, None, None, None, 0.0, -9.0, 0.0, None, 0.0
None, -8.8, 61.0, 0.0, 1987-11-07 01:00:00, -9.8, None, None, None, 0.0, -8.8, 0.0, None, 0.0
None, -8.6, 61.0, 0.0, 1987-11-07 02:00:00, -9.8, None, None, None, 0.0, -8.6, 0.0, None, 0.0
None, -8.1, 59.0, 0.0, 1987-11-07 03:00:00, -9.8, None, None, None, 0.0, -8.1, 0.0, None, 0.0
None, -7.9, 59.0, 0.0, 1987-11-07 04:00:00, -9.8, None, None, None, 0.0, -7.9, 0.0, None, 0.0
None, -7.8, 58.0, 0.0, 1987-11-07 05:00:00, -9.8, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -7.7, 58.0, 0.0, 1987-11-07 06:00:00, -9.8, None, None, None, 0.0, -7.7, 0.0, None, 0.0
None, -7.5, 58.0, 0.0, 1987-11-07 07:00:00, -7.5, None, None, None, 0.0, -7.5, 0.0, None, 0.0
None, -7.3, 57.0, 0.0, 1987-11-07 08:00:00, -7.5, None, None, None, 0.0, -7.3, 0.0, None, 0.0
None, -7.0, 56.0, 0.0, 1987-11-07 09:00:00, -7.5, None, None, None, 0.0, -7.0, 0.0, None, 0.0
None, -6.7, 56.0, 0.0, 1987-11-07 10:00:00, -7.5, None, None, None, 0.0, -6.7, 0.0, None, 0.0
None, -6.2, 54.0, 0.0, 1987-11-07 11:00:00, -7.5, None, None, None, 0.0, -6.2, 0.0, None, 0.0
None, -4.9, 52.0, 0.0, 1987-11-07 12:00:00, -7.5, None, None, None, 0.0, -4.9, 0.0, None, 0.0
None, -4.0, 49.0, 0.0, 1987-11-07 13:00:00, -7.5, None, None, None, 0.0, -4.0, 0.0, None, 0.0
None, -4.5, 50.0, 0.0, 1987-11-07 14:00:00, -7.5, None, None, None, 0.0, -4.0, 0.0, None, 0.0
None, -5.0, 51.0, 0.0, 1987-11-07 15:00:00, -7.5, None, None, None, 0.0, -4.0, 0.0, None, 0.0
None, -5.4, 52.0, 0.0, 1987-11-07 16:00:00, -7.5, None, None, None, 0.0, -4.0, 0.0, None, 0.0
None, -5.3, 52.0, 0.0, 1987-11-07 17:00:00, -7.5, None, None, None, 0.0, -4.0, 0.0, None, 0.0
None, -4.9, 52.0, 0.0, 1987-11-07 18:00:00, -7.5, None, None, None, 0.0, -4.0, 0.0, None, 0.0
None, -5.0, 52.0, 0.0, 1987-11-07 19:00:00, -5.0, None, None, None, 0.0, -5.0, 0.0, None, 0.0
None, -5.0, 52.0, 0.0, 1987-11-07 20:00:00, -5.0, None, None, None, 0.0, -5.0, 0.0, None, 0.0
None, -4.9, 51.0, 0.0, 1987-11-07 21:00:00, -5.0, None, None, None, 0.0, -4.9, 0.0, None, 0.0
None, -5.0, 51.0, 0.0, 1987-11-07 22:00:00, -5.0, None, None, None, 0.0, -4.9, 0.0, None, 0.0
None, -4.7, 51.0, 0.0, 1987-11-07 23:00:00, -5.0, None, None, None, 0.0, -4.7, 0.0, None, 0.0
None, -4.7, 51.0, 0.0, 1987-11-08 00:00:00, -5.0, None, None, None, 0.0, -4.7, 0.0, None, 0.0
None, -5.0, 51.0, 0.0, 1987-11-08 01:00:00, -5.0, None, None, None, 0.0, -4.7, 0.0, None, 0.0
None, -5.0, 52.0, 0.0, 1987-11-08 02:00:00, -5.0, None, None, None, 0.0, -4.7, 0.0, None, 0.0
None, -4.9, 51.0, 0.0, 1987-11-08 03:00:00, -5.0, None, None, None, 0.0, -4.7, 0.0, None, 0.0
None, -4.6, 51.0, 0.0, 1987-11-08 04:00:00, -5.0, None, None, None, 0.0, -4.6, 0.0, None, 0.0
None, -4.4, 50.0, 0.0, 1987-11-08 05:00:00, -5.0, None, None, None, 0.0, -4.4, 0.0, None, 0.0
None, -4.3, 50.0, 0.0, 1987-11-08 06:00:00, -5.0, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -4.2, 50.0, 0.0, 1987-11-08 07:00:00, -4.2, None, None, None, 0.0, -4.2, 0.0, None, 0.0
None, -4.2, 49.0, 0.0, 1987-11-08 08:00:00, -4.2, None, None, None, 0.0, -4.2, 0.0, None, 0.0
None, -4.3, 49.0, 0.0, 1987-11-08 09:00:00, -4.3, None, None, None, 0.0, -4.2, 0.0, None, 0.0
None, -4.4, 50.0, 0.0, 1987-11-08 10:00:00, -4.4, None, None, None, 0.0, -4.2, 0.0, None, 0.0
None, -4.2, 49.0, 0.0, 1987-11-08 11:00:00, -4.4, None, None, None, 0.0, -4.2, 0.0, None, 0.0
None, -4.2, 49.0, 0.0, 1987-11-08 12:00:00, -4.4, None, None, None, 0.0, -4.2, 0.0, None, 0.0
None, -4.0, 49.0, 0.0, 1987-11-08 13:00:00, -4.4, None, None, None, 0.0, -4.0, 0.0, None, 0.0
None, -3.8, 48.0, 0.0, 1987-11-08 14:00:00, -4.4, None, None, None, 0.0, -3.8, 0.0, None, 0.0
None, -3.8, 48.0, 0.0, 1987-11-08 15:00:00, -4.4, None, None, None, 0.0, -3.8, 0.0, None, 0.0
None, -3.6, 48.0, 0.0, 1987-11-08 16:00:00, -4.4, None, None, None, 0.0, -3.6, 0.0, None, 0.0
None, -3.4, 48.0, 0.0, 1987-11-08 17:00:00, -4.4, None, None, None, 0.0, -3.4, 0.0, None, 0.0
None, -3.4, 47.0, 0.0, 1987-11-08 18:00:00, -4.4, None, None, None, 0.0, -3.4, 0.0, None, 0.0
None, -3.3, 47.0, 0.0, 1987-11-08 19:00:00, -3.3, None, None, None, 0.0, -3.3, 0.0, None, 0.0
None, -3.2, 47.0, 0.0, 1987-11-08 20:00:00, -3.3, None, None, None, 0.0, -3.2, 0.0, None, 0.0
None, -2.8, 46.0, 0.0, 1987-11-08 21:00:00, -3.3, None, None, None, 0.0, -2.8, 0.0, None, 0.0
None, -2.9, 46.0, 0.0, 1987-11-08 22:00:00, -3.3, None, None, None, 0.0, -2.8, 0.0, None, 0.0
None, -2.7, 46.0, 0.0, 1987-11-08 23:00:00, -3.3, None, None, None, 0.0, -2.7, 0.0, None, 0.0
None, -2.4, 45.0, 0.0, 1987-11-09 00:00:00, -3.3, None, None, None, 0.0, -2.4, 0.0, None, 0.0
None, -2.2, 45.0, 0.0, 1987-11-09 01:00:00, -3.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.2, 44.0, 0.0, 1987-11-09 02:00:00, -3.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.7, 45.0, 0.0, 1987-11-09 03:00:00, -3.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -3.0, 46.0, 0.0, 1987-11-09 04:00:00, -3.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.7, 46.0, 0.0, 1987-11-09 05:00:00, -3.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.6, 46.0, 0.0, 1987-11-09 06:00:00, -3.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.3, 45.0, 0.0, 1987-11-09 07:00:00, -2.3, None, None, None, 0.0, -2.3, 0.0, None, 0.0
None, -2.2, 44.0, 0.0, 1987-11-09 08:00:00, -2.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.2, 44.0, 0.0, 1987-11-09 09:00:00, -2.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.2, 44.0, 0.0, 1987-11-09 10:00:00, -2.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.3, 44.0, 0.0, 1987-11-09 11:00:00, -2.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.3, 44.0, 0.0, 1987-11-09 12:00:00, -2.3, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.9, 45.0, 0.0, 1987-11-09 13:00:00, -2.9, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.8, 45.0, 0.0, 1987-11-09 14:00:00, -2.9, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -2.7, 45.0, 0.0, 1987-11-09 15:00:00, -2.9, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -3.0, 46.0, 0.0, 1987-11-09 16:00:00, -3.0, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -3.1, 47.0, 0.0, 1987-11-09 17:00:00, -3.1, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -3.2, 47.0, 0.0, 1987-11-09 18:00:00, -3.2, None, None, None, 0.0, -2.2, 0.0, None, 0.0
None, -3.3, 47.0, 0.0, 1987-11-09 19:00:00, -3.3, None, None, None, 0.0, -3.3, 0.0, None, 0.0
None, -3.1, 47.0, 0.0, 1987-11-09 20:00:00, -3.3, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.1, 47.0, 0.0, 1987-11-09 21:00:00, -3.3, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.1, 47.0, 0.0, 1987-11-09 22:00:00, -3.3, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.1, 47.0, 0.0, 1987-11-09 23:00:00, -3.3, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.2, 47.0, 0.0, 1987-11-10 00:00:00, -3.3, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.4, 47.0, 0.0, 1987-11-10 01:00:00, -3.4, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.4, 47.0, 0.0, 1987-11-10 02:00:00, -3.4, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.5, 48.0, 0.0, 1987-11-10 03:00:00, -3.5, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.7, 48.0, 0.0, 1987-11-10 04:00:00, -3.7, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.7, 48.0, 0.0, 1987-11-10 05:00:00, -3.7, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.5, 48.0, 0.0, 1987-11-10 06:00:00, -3.7, None, None, None, 0.0, -3.1, 0.0, None, 0.0
None, -3.5, 48.0, 0.0, 1987-11-10 07:00:00, -3.5, None, None, None, 0.0, -3.5, 0.0, None, 0.0
None, -3.2, 47.0, 0.0, 1987-11-10 08:00:00, -3.5, None, None, None, 0.0, -3.2, 0.0, None, 0.0
None, -3.3, 47.0, 0.0, 1987-11-10 09:00:00, -3.5, None, None, None, 0.0, -3.2, 0.0, None, 0.0
None, -3.0, 46.0, 0.0, 1987-11-10 10:00:00, -3.5, None, None, None, 0.0, -3.0, 0.0, None, 0.0
None, -2.7, 45.0, 0.0, 1987-11-10 11:00:00, -3.5, None, None, None, 0.0, -2.7, 0.0, None, 0.0
None, -2.8, 45.0, 0.0, 1987-11-10 12:00:00, -3.5, None, None, None, 0.0, -2.7, 0.0, None, 0.0
None, -2.8, 45.0, 0.0, 1987-11-10 13:00:00, -3.5, None, None, None, 0.0, -2.7, 0.0, None, 0.0
None, -3.3, 46.0, 0.0, 1987-11-10 14:00:00, -3.5, None, None, None, 0.0, -2.7, 0.0, None, 0.0
None, -3.6, 47.0, 0.0, 1987-11-10 15:00:00, -3.6, None, None, None, 0.0, -2.7, 0.0, None, 0.0
None, -3.7, 48.0, 0.0, 1987-11-10 16:00:00, -3.7, None, None, None, 0.0, -2.7, 0.0, None, 0.0
None, -3.9, 49.0, 0.0, 1987-11-10 17:00:00, -3.9, None, None, None, 0.0, -2.7, 0.0, None, 0.0
None, -4.1, 49.0, 0.0, 1987-11-10 18:00:00, -4.1, None, None, None, 0.0, -2.7, 0.0, None, 0.0
None, -4.3, 50.0, 0.0, 1987-11-10 19:00:00, -4.3, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -4.4, 50.0, 0.0, 1987-11-10 20:00:00, -4.4, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -4.8, 51.0, 0.0, 1987-11-10 21:00:00, -4.8, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.2, 52.0, 0.0, 1987-11-10 22:00:00, -5.2, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.4, 52.0, 0.0, 1987-11-10 23:00:00, -5.4, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.5, 53.0, 0.0, 1987-11-11 00:00:00, -5.5, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.5, 53.0, 0.0, 1987-11-11 01:00:00, -5.5, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.4, 53.0, 0.0, 1987-11-11 02:00:00, -5.5, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.4, 52.0, 0.0, 1987-11-11 03:00:00, -5.5, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.5, 53.0, 0.0, 1987-11-11 04:00:00, -5.5, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.6, 53.0, 0.0, 1987-11-11 05:00:00, -5.6, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.6, 53.0, 0.0, 1987-11-11 06:00:00, -5.6, None, None, None, 0.0, -4.3, 0.0, None, 0.0
None, -5.6, 53.0, 0.0, 1987-11-11 07:00:00, -5.6, None, None, None, 0.0, -5.6, 0.0, None, 0.0
None, -5.8, 53.0, 0.0, 1987-11-11 08:00:00, -5.8, None, None, None, 0.0, -5.6, 0.0, None, 0.0
None, -5.9, 54.0, 0.0, 1987-11-11 09:00:00, -5.9, None, None, None, 0.0, -5.6, 0.0, None, 0.0
None, -5.7, 53.0, 0.0, 1987-11-11 10:00:00, -5.9, None, None, None, 0.0, -5.6, 0.0, None, 0.0
None, -5.6, 53.0, 0.0, 1987-11-11 11:00:00, -5.9, None, None, None, 0.0, -5.6, 0.0, None, 0.0
None, -5.4, 52.0, 0.0, 1987-11-11 12:00:00, -5.9, None, None, None, 0.0, -5.4, 0.0, None, 0.0
None, -5.6, 52.0, 0.0, 1987-11-11 13:00:00, -5.9, None, None, None, 0.0, -5.4, 0.0, None, 0.0
None, -5.9, 53.0, 0.0, 1987-11-11 14:00:00, -5.9, None, None, None, 0.0, -5.4, 0.0, None, 0.0
None, -6.0, 53.0, 0.0, 1987-11-11 15:00:00, -6.0, None, None, None, 0.0, -5.4, 0.0, None, 0.0
None, -6.0, 54.0, 0.0, 1987-11-11 16:00:00, -6.0, None, None, None, 0.0, -5.4, 0.0, None, 0.0
None, -6.2, 54.0, 0.0, 1987-11-11 17:00:00, -6.2, None, None, None, 0.0, -5.4, 0.0, None, 0.0
None, -6.3, 54.0, 0.0, 1987-11-11 18:00:00, -6.3, None, None, None, 0.0, -5.4, 0.0, None, 0.0
None, -6.3, 55.0, 0.0, 1987-11-11 19:00:00, -6.3, None, None, None, 0.0, -6.3, 0.0, None, 0.0
None, -6.3, 54.0, 0.0, 1987-11-11 20:00:00, -6.3, None, None, None, 0.0, -6.3, 0.0, None, 0.0
None, -6.2, 54.0, 0.0, 1987-11-11 21:00:00, -6.3, None, None, None, 0.0, -6.2, 0.0, None, 0.0
None, -6.2, 54.0, 0.0, 1987-11-11 22:00:00, -6.3, None, None, None, 0.0, -6.2, 0.0, None, 0.0
None, -6.2, 54.0, 0.0, 1987-11-11 23:00:00, -6.3, None, None, None, 0.0, -6.2, 0.0, None, 0.0
None, -6.2, 54.0, 0.0, 1987-11-12 00:00:00, -6.3, None, None, None, 0.0, -6.2, 0.0, None, 0.0
None, -6.1, 54.0, 0.0, 1987-11-12 01:00:00, -6.3, None, None, None, 0.0, -6.1, 0.0, None, 0.0
None, -6.2, 54.0, 0.0, 1987-11-12 02:00:00, -6.3, None, None, None, 0.0, -6.1, 0.0, None, 0.0
None, -6.3, 54.0, 0.0, 1987-11-12 03:00:00, -6.3, None, None, None, 0.0, -6.1, 0.0, None, 0.0
None, -6.5, 55.0, 0.0, 1987-11-12 04:00:00, -6.5, None, None, None, 0.0, -6.1, 0.0, None, 0.0
None, -6.6, 55.0, 0.0, 1987-11-12 05:00:00, -6.6, None, None, None, 0.0, -6.1, 0.0, None, 0.0
None, -6.8, 56.0, 0.0, 1987-11-12 06:00:00, -6.8, None, None, None, 0.0, -6.1, 0.0, None, 0.0
None, -7.1, 57.0, 0.0, 1987-11-12 07:00:00, -7.1, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -7.7, 58.0, 0.0, 1987-11-12 08:00:00, -7.7, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -8.2, 59.0, 0.0, 1987-11-12 09:00:00, -8.2, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -8.4, 60.0, 0.0, 1987-11-12 10:00:00, -8.4, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -8.1, 59.0, 0.0, 1987-11-12 11:00:00, -8.4, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -7.7, 58.0, 0.0, 1987-11-12 12:00:00, -8.4, None, None, None, None, -7.1, None, None, 0.0
None, -7.1, 56.0, 0.0, 1987-11-12 13:00:00, -8.4, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -7.2, 56.0, 0.0, 1987-11-12 14:00:00, -8.4, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -7.5, 57.0, 0.0, 1987-11-12 15:00:00, -8.4, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -8.0, 58.0, 0.0, 1987-11-12 16:00:00, -8.4, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -8.5, 59.0, 0.0, 1987-11-12 17:00:00, -8.5, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -8.8, 61.0, 0.0, 1987-11-12 18:00:00, -8.8, None, None, None, 0.0, -7.1, 0.0, None, 0.0
None, -9.1, 61.0, 0.0, 1987-11-12 19:00:00, -9.1, None, None, None, 0.0, -9.1, 0.0, None, 0.0
None, -9.2, 61.0, 0.0, 1987-11-12 20:00:00, -9.2, None, None, None, 0.0, -9.1, 0.0, None, 0.0
None, -9.0, 61.0, 0.0, 1987-11-12 21:00:00, -9.2, None, None, None, 0.0, -9.0, 0.0, None, 0.0
None, -8.8, 61.0, 0.0, 1987-11-12 22:00:00, -9.2, None, None, None, 0.0, -8.8, 0.0, None, 0.0
None, -8.8, 61.0, 0.0, 1987-11-12 23:00:00, -9.2, None, None, None, 0.0, -8.8, 0.0, None, 0.0
None, -8.7, 60.0, 0.0, 1987-11-13 00:00:00, -9.2, None, None, None, 0.0, -8.7, 0.0, None, 0.0
None, -8.6, 60.0, 0.0, 1987-11-13 01:00:00, -9.2, None, None, None, 0.0, -8.6, 0.0, None, 0.0
None, -8.5, 60.0, 0.0, 1987-11-13 02:00:00, -9.2, None, None, None, 0.0, -8.5, 0.0, None, 0.0
None, -8.2, 59.0, 0.0, 1987-11-13 03:00:00, -9.2, None, None, None, 0.0, -8.2, 0.0, None, 0.0
None, -8.2, 59.0, 0.0, 1987-11-13 04:00:00, -9.2, None, None, None, 0.0, -8.2, 0.0, None, 0.0
None, -8.3, 59.0, 0.0, 1987-11-13 05:00:00, -9.2, None, None, None, 0.0, -8.2, 0.0, None, 0.0
None, -8.3, 59.0, 0.0, 1987-11-13 06:00:00, -9.2, None, None, None, 0.0, -8.2, 0.0, None, 0.0
None, -8.2, 59.0, 0.0, 1987-11-13 07:00:00, -8.2, None, None, None, 0.0, -8.2, 0.0, None, 0.0
None, -8.1, 58.0, 0.0, 1987-11-13 08:00:00, -8.2, None, None, None, 0.0, -8.1, 0.0, None, 0.0
None, -7.9, 58.0, 0.0, 1987-11-13 09:00:00, -8.2, None, None, None, 0.0, -7.9, 0.0, None, 0.0
None, -7.8, 58.0, 0.0, 1987-11-13 10:00:00, -8.2, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -7.8, 58.0, 0.0, 1987-11-13 11:00:00, -8.2, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -8.3, 59.0, 0.0, 1987-11-13 12:00:00, -8.3, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -9.0, 60.0, 0.0, 1987-11-13 13:00:00, -9.0, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -9.4, 61.0, 0.0, 1987-11-13 14:00:00, -9.4, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -9.9, 63.0, 0.0, 1987-11-13 15:00:00, -9.9, None, None, None, 0.0, -7.8, 0.0, None, 0.0
None, -10.5, 64.0, 0.0, 1987-11-13 16:00:00, -10.5, None, None, None, 0.0, -7.8, 0.0, None, 0.0
